elapsed_s,RAS_SAMPLE_MASK_GEN_LANE_3_WORKING_CC_L2,RAS_SAMPLE_MASK_GEN_LANE_4_WORKING_CC_L2,RAS_SAMPLE_MASK_GEN_LANE_5_WORKING_CC_L2,RAS_SAMPLE_MASK_GEN_LANE_6_WORKING_CC_L2
0.001091,0,0,0,0
0.002537,0,0,0,0
0.003990,0,0,0,0
0.005406,0,0,0,0
0.006853,0,0,0,0
0.008269,0,0,0,0
0.009695,0,0,0,0
0.011112,0,0,0,0
0.012527,0,0,0,0
0.013941,0,0,0,0
0.015355,0,0,0,0
0.016769,0,0,0,0
0.018192,0,0,0,0
0.019607,0,0,0,0
0.021031,0,0,0,0
0.022445,0,0,0,0
0.024025,0,0,0,0
0.025439,0,0,0,0
0.026852,0,0,0,0
0.028266,0,0,0,0
0.029680,0,0,0,0
0.031104,0,0,0,0
0.032517,0,0,0,0
0.033931,0,0,0,0
0.035344,0,0,0,0
0.036756,0,0,0,0
0.038168,0,0,0,0
0.039575,0,0,0,0
0.040964,0,0,0,0
0.042362,0,0,0,0
0.043753,0,0,0,0
0.045145,0,0,0,0
0.046536,0,0,0,0
0.047947,0,0,0,0
0.049340,0,0,0,0
0.050807,0,0,0,0
0.052203,0,0,0,0
0.053599,0,0,0,0
0.054982,0,0,0,0
0.056327,0,0,0,0
0.057672,0,0,0,0
0.059017,0,0,0,0
0.060364,0,0,0,0
0.061710,0,0,0,0
0.063056,0,0,0,0
0.064414,0,0,0,0
0.065761,0,0,0,0
0.067109,0,0,0,0
0.068457,0,0,0,0
0.069803,0,0,0,0
0.071159,0,0,0,0
0.072467,0,0,0,0
0.073765,0,0,0,0
0.075070,0,0,0,0
0.076366,0,0,0,0
0.077674,0,0,0,0
0.079024,0,0,0,0
0.080356,0,0,0,0
0.081623,0,0,0,0
0.082889,0,0,0,0
0.084155,0,0,0,0
0.085427,0,0,0,0
0.086693,0,0,0,0
0.088031,0,0,0,0
0.089301,0,0,0,0
0.090570,0,0,0,0
0.091837,0,0,0,0
0.093104,0,0,0,0
0.094369,0,0,0,0
0.095694,0,0,0,0
0.097028,0,0,0,0
0.098216,0,0,0,0
0.099677,0,0,0,0
0.100974,0,0,0,0
0.102271,0,0,0,0
0.103617,0,0,0,0
0.104911,0,0,0,0
0.106212,0,0,0,0
0.107557,0,0,0,0
0.108864,0,0,0,0
0.110162,0,0,0,0
0.111505,0,0,0,0
0.112769,0,0,0,0
0.114034,0,0,0,0
0.115347,0,0,0,0
0.116614,0,0,0,0
0.117925,0,0,0,0
0.119132,0,0,0,0
0.120512,0,0,0,0
0.121883,0,0,0,0
0.123310,0,0,0,0
0.124685,0,0,0,0
0.126057,0,0,0,0
0.127434,0,0,0,0
0.128805,0,0,0,0
0.130176,0,0,0,0
0.131549,0,0,0,0
0.132921,0,0,0,0
0.134383,0,0,0,0
0.135888,0,0,0,0
0.137357,0,0,0,0
0.138838,0,0,0,0
0.140309,0,0,0,0
0.141779,0,0,0,0
0.143214,0,0,0,0
0.144594,0,0,0,0
0.145946,0,0,0,0
0.147270,0,0,0,0
0.148629,0,0,0,0
