elapsed_s,HLSQ_NEVER_COUNT,HLSQ_BUSY_CYCLES,HLSQ_STALL_CYCLES_SP_STATE,HLSQ_STALL_CYCLES_SP_FS_STAGE,HLSQ_UCHE_LATENCY_CYCLES,HLSQ_UCHE_LATENCY_COUNT
0.001095,0,104,0,0,0,0
0.002610,0,104,0,0,0,0
0.004048,0,104,0,0,0,0
0.005482,0,104,0,0,0,0
0.006918,0,104,0,0,0,0
0.008351,0,104,0,0,0,0
0.009797,0,104,0,0,0,0
0.011263,0,104,0,0,0,0
0.012696,0,104,0,0,0,0
0.014243,0,104,0,0,0,0
0.015677,0,104,0,0,0,0
0.017148,0,104,0,0,0,0
0.018706,0,104,0,0,0,0
0.020099,0,104,0,0,0,0
0.021462,0,104,0,0,0,0
0.022872,0,104,0,0,0,0
0.024234,0,104,0,0,0,0
0.025595,0,104,0,0,0,0
0.027006,0,104,0,0,0,0
0.028377,0,104,0,0,0,0
0.029737,0,104,0,0,0,0
0.031207,0,104,0,0,0,0
0.032570,0,104,0,0,0,0
0.033933,0,104,0,0,0,0
0.035303,0,104,0,0,0,0
0.036606,0,104,0,0,0,0
0.037910,0,104,0,0,0,0
0.039301,0,104,0,0,0,0
0.040605,0,104,0,0,0,0
0.041913,0,104,0,0,0,0
0.043230,0,104,0,0,0,0
0.044494,0,104,0,0,0,0
0.045759,0,104,0,0,0,0
0.047087,0,104,0,0,0,0
0.048353,0,104,0,0,0,0
0.049618,0,104,0,0,0,0
0.050898,0,104,0,0,0,0
0.052173,0,104,0,0,0,0
0.053438,0,104,0,0,0,0
0.054726,0,104,0,0,0,0
0.056079,0,104,0,0,0,0
0.057432,0,104,0,0,0,0
0.058782,0,104,0,0,0,0
0.060222,0,104,0,0,0,0
0.061606,0,104,0,0,0,0
0.062990,0,104,0,0,0,0
0.064345,0,104,0,0,0,0
0.065699,0,104,0,0,0,0
0.067655,0,1953,0,0,0,0
0.069343,0,104,0,0,0,0
0.070753,0,104,0,0,0,0
0.072255,0,104,0,0,0,0
0.073662,0,104,0,0,0,0
0.075082,0,104,0,0,0,0
0.076487,0,104,0,0,0,0
0.077883,0,104,0,0,0,0
0.079314,0,301541,6,0,1054,6
0.080566,0,996619,0,0,0,0
0.081816,0,984569,0,0,0,0
0.083117,0,1026965,0,0,0,0
0.084368,0,973474,0,0,0,0
0.085618,0,996351,0,0,0,0
0.088656,0,2515832,0,0,0,0
0.090231,0,1016744,0,0,0,0
0.092700,0,2080742,0,0,0,0
0.094064,0,1024787,0,0,0,0
0.095325,0,1005737,0,0,0,0
0.096581,0,970906,0,0,0,0
0.097835,0,999348,0,0,0,0
0.099090,0,985968,0,0,0,0
0.100341,0,980128,0,0,0,0
0.101592,0,995430,0,0,0,0
0.102845,0,974401,0,0,0,0
0.104144,0,579,0,0,0,0
0.105542,0,104,0,0,0,0
0.106950,0,104,0,0,0,0
0.108350,0,104,0,0,0,0
0.109747,0,104,0,0,0,0
0.111187,0,104,0,0,0,0
0.112583,0,104,0,0,0,0
0.113980,0,104,0,0,0,0
0.115388,0,104,0,0,0,0
0.116785,0,104,0,0,0,0
0.118304,0,104,0,0,0,0
0.121299,0,104,0,0,0,0
0.122696,0,104,0,0,0,0
0.124088,0,104,0,0,0,0
0.125487,0,104,0,0,0,0
0.129452,0,104,0,0,0,0
0.130988,0,104,0,0,0,0
0.132400,0,104,0,0,0,0
0.133755,0,104,0,0,0,0
0.135119,0,104,0,0,0,0
0.136487,0,104,0,0,0,0
0.137837,0,104,0,0,0,0
0.139194,0,104,0,0,0,0
0.140540,0,104,0,0,0,0
0.141889,0,104,0,0,0,0
0.143238,0,104,0,0,0,0
0.144582,0,104,0,0,0,0
0.145925,0,104,0,0,0,0
0.147317,0,104,0,0,0,0
0.148710,0,104,0,0,0,0
0.150194,0,104,0,0,0,0
0.151672,0,104,0,0,0,0
0.153069,0,104,0,0,0,0
0.154469,0,104,0,0,0,0
0.155865,0,104,0,0,0,0
0.157262,0,104,0,0,0,0
0.158671,0,104,0,0,0,0
0.160251,0,104,0,0,0,0
0.161813,0,104,0,0,0,0
0.163379,0,104,0,0,0,0
0.164941,0,104,0,0,0,0
0.166505,0,104,0,0,0,0
0.168069,0,104,0,0,0,0
0.169644,0,104,0,0,0,0
0.174355,0,104,0,0,0,0
0.178597,0,104,0,0,0,0
0.180021,0,104,0,0,0,0
0.181415,0,104,0,0,0,0
0.182811,0,104,0,0,0,0
0.184211,0,104,0,0,0,0
0.185607,0,104,0,0,0,0
0.187007,0,104,0,0,0,0
0.188403,0,104,0,0,0,0
0.189799,0,104,0,0,0,0
0.191209,0,104,0,0,0,0
0.192605,0,104,0,0,0,0
0.194001,0,104,0,0,0,0
0.195406,0,104,0,0,0,0
0.196805,0,104,0,0,0,0
0.198203,0,104,0,0,0,0
0.199599,0,104,0,0,0,0
0.200995,0,104,0,0,0,0
0.202402,0,104,0,0,0,0
0.203928,0,104,0,0,0,0
0.205488,0,104,0,0,0,0
0.207049,0,104,0,0,0,0
0.208602,0,104,0,0,0,0
0.210265,0,104,0,0,0,0
0.211864,0,104,0,0,0,0
0.213314,0,104,0,0,0,0
0.214723,0,104,0,0,0,0
0.216246,0,104,0,0,0,0
0.217798,0,104,0,0,0,0
0.219403,0,104,0,0,0,0
0.220961,0,104,0,0,0,0
0.222523,0,104,0,0,0,0
0.224095,0,104,0,0,0,0
0.225675,0,104,0,0,0,0
0.227246,0,104,0,0,0,0
0.228657,0,104,0,0,0,0
0.230187,0,104,0,0,0,0
0.231748,0,104,0,0,0,0
0.233309,0,104,0,0,0,0
0.234884,0,104,0,0,0,0
0.236447,0,104,0,0,0,0
0.238006,0,104,0,0,0,0
0.239581,0,104,0,0,0,0
0.240977,0,104,0,0,0,0
0.242371,0,104,0,0,0,0
0.243926,0,104,0,0,0,0
0.245499,0,104,0,0,0,0
0.247059,0,104,0,0,0,0
0.248619,0,104,0,0,0,0
0.250181,0,104,0,0,0,0
0.251740,0,104,0,0,0,0
0.253297,0,104,0,0,0,0
0.254858,0,104,0,0,0,0
0.256431,0,104,0,0,0,0
0.257990,0,104,0,0,0,0
0.259593,0,104,0,0,0,0
0.261150,0,104,0,0,0,0
0.262592,0,104,0,0,0,0
0.264125,0,104,0,0,0,0
0.265730,0,104,0,0,0,0
0.267357,0,104,0,0,0,0
0.268916,0,104,0,0,0,0
0.270478,0,104,0,0,0,0
0.272038,0,104,0,0,0,0
0.273595,0,104,0,0,0,0
0.275218,0,104,0,0,0,0
0.276760,0,104,0,0,0,0
0.278336,0,104,0,0,0,0
0.279897,0,104,0,0,0,0
0.281457,0,104,0,0,0,0
0.283018,0,104,0,0,0,0
0.284579,0,104,0,0,0,0
0.286140,0,104,0,0,0,0
0.287702,0,104,0,0,0,0
0.289274,0,104,0,0,0,0
0.290881,0,104,0,0,0,0
0.292442,0,104,0,0,0,0
0.294002,0,104,0,0,0,0
0.295642,0,104,0,0,0,0
0.297043,0,104,0,0,0,0
0.298571,0,104,0,0,0,0
0.300145,0,104,0,0,0,0
0.301705,0,104,0,0,0,0
0.303319,0,104,0,0,0,0
0.304878,0,104,0,0,0,0
0.306484,0,104,0,0,0,0
0.308047,0,104,0,0,0,0
0.309606,0,104,0,0,0,0
0.311052,0,104,0,0,0,0
0.312582,0,104,0,0,0,0
0.314144,0,104,0,0,0,0
0.315705,0,104,0,0,0,0
0.317265,0,104,0,0,0,0
0.318828,0,104,0,0,0,0
0.320389,0,104,0,0,0,0
0.321962,0,104,0,0,0,0
0.323529,0,104,0,0,0,0
0.325088,0,104,0,0,0,0
0.326649,0,104,0,0,0,0
0.328210,0,104,0,0,0,0
0.329769,0,104,0,0,0,0
0.331332,0,104,0,0,0,0
0.332780,0,104,0,0,0,0
0.334313,0,104,0,0,0,0
0.335877,0,104,0,0,0,0
0.337437,0,104,0,0,0,0
0.339042,0,104,0,0,0,0
0.340606,0,104,0,0,0,0
0.342169,0,104,0,0,0,0
0.343746,0,104,0,0,0,0
0.345306,0,104,0,0,0,0
0.346869,0,104,0,0,0,0
0.348432,0,104,0,0,0,0
0.349992,0,104,0,0,0,0
0.351492,0,104,0,0,0,0
0.352893,0,104,0,0,0,0
0.354476,0,104,0,0,0,0
0.356040,0,104,0,0,0,0
0.357601,0,104,0,0,0,0
0.359164,0,104,0,0,0,0
0.360727,0,104,0,0,0,0
0.362291,0,104,0,0,0,0
0.363852,0,104,0,0,0,0
0.365428,0,104,0,0,0,0
0.366989,0,104,0,0,0,0
0.368553,0,104,0,0,0,0
0.370116,0,104,0,0,0,0
0.371722,0,104,0,0,0,0
0.373282,0,104,0,0,0,0
0.374846,0,104,0,0,0,0
0.376423,0,104,0,0,0,0
0.377984,0,104,0,0,0,0
0.379590,0,104,0,0,0,0
0.381151,0,104,0,0,0,0
0.382715,0,104,0,0,0,0
0.384276,0,104,0,0,0,0
0.385836,0,104,0,0,0,0
0.387417,0,104,0,0,0,0
0.388979,0,104,0,0,0,0
0.390541,0,104,0,0,0,0
0.392104,0,104,0,0,0,0
0.393665,0,104,0,0,0,0
0.395304,0,104,0,0,0,0
0.396866,0,104,0,0,0,0
0.398443,0,104,0,0,0,0
0.400004,0,104,0,0,0,0
0.401563,0,104,0,0,0,0
0.403168,0,104,0,0,0,0
0.404727,0,104,0,0,0,0
0.406288,0,104,0,0,0,0
0.407849,0,104,0,0,0,0
0.409421,0,104,0,0,0,0
0.410981,0,104,0,0,0,0
0.412542,0,104,0,0,0,0
0.414105,0,104,0,0,0,0
0.415666,0,104,0,0,0,0
0.417225,0,104,0,0,0,0
0.418830,0,104,0,0,0,0
0.420405,0,104,0,0,0,0
0.421964,0,104,0,0,0,0
0.423526,0,104,0,0,0,0
0.425085,0,104,0,0,0,0
0.426648,0,104,0,0,0,0
0.428208,0,104,0,0,0,0
0.429767,0,104,0,0,0,0
0.431220,0,104,0,0,0,0
0.432750,0,104,0,0,0,0
0.434313,0,104,0,0,0,0
0.435919,0,104,0,0,0,0
0.437478,0,104,0,0,0,0
0.439038,0,104,0,0,0,0
0.440599,0,104,0,0,0,0
0.442174,0,104,0,0,0,0
0.443734,0,104,0,0,0,0
0.445293,0,104,0,0,0,0
0.446855,0,104,0,0,0,0
0.448415,0,104,0,0,0,0
0.449975,0,104,0,0,0,0
0.451488,0,104,0,0,0,0
0.452992,0,104,0,0,0,0
0.454723,0,104,0,0,0,0
0.456460,0,104,0,0,0,0
0.457877,0,104,0,0,0,0
0.459340,0,104,0,0,0,0
0.461004,0,104,0,0,0,0
0.462497,0,104,0,0,0,0
0.463916,0,104,0,0,0,0
0.465313,0,104,0,0,0,0
0.466751,0,104,0,0,0,0
0.468314,0,104,0,0,0,0
0.469830,0,104,0,0,0,0
0.471286,0,104,0,0,0,0
0.472724,0,104,0,0,0,0
0.474146,0,104,0,0,0,0
0.475643,0,104,0,0,0,0
0.477056,0,104,0,0,0,0
0.478581,0,104,0,0,0,0
0.480099,0,104,0,0,0,0
0.481506,0,104,0,0,0,0
0.482945,0,104,0,0,0,0
0.484353,0,104,0,0,0,0
0.485756,0,104,0,0,0,0
0.487350,0,104,0,0,0,0
0.488876,0,104,0,0,0,0
0.490493,0,104,0,0,0,0
0.492164,0,104,0,0,0,0
0.493698,0,104,0,0,0,0
0.495218,0,104,0,0,0,0
0.497049,0,104,0,0,0,0
0.498559,0,104,0,0,0,0
0.499975,0,104,0,0,0,0
0.501375,0,104,0,0,0,0
0.502773,0,104,0,0,0,0
0.504165,0,104,0,0,0,0
0.505566,0,104,0,0,0,0
0.506960,0,104,0,0,0,0
0.508484,0,104,0,0,0,0
0.510047,0,104,0,0,0,0
0.511610,0,104,0,0,0,0
0.513170,0,104,0,0,0,0
0.514779,0,104,0,0,0,0
0.516355,0,104,0,0,0,0
0.517918,0,104,0,0,0,0
0.519484,0,104,0,0,0,0
0.521044,0,104,0,0,0,0
0.522608,0,104,0,0,0,0
0.524171,0,104,0,0,0,0
0.525732,0,104,0,0,0,0
0.527383,0,104,0,0,0,0
0.528943,0,104,0,0,0,0
0.530549,0,104,0,0,0,0
0.532112,0,104,0,0,0,0
