elapsed_s,HLSQ_STALL_CYCLES_UCHE,HLSQ_RESERVED_7,HLSQ_RESERVED_8,HLSQ_RESERVED_9,HLSQ_COMPUTE_DRAWCALLS,HLSQ_FS_DATA_WAIT_PROGRAMMING
0.001101,0,0,0,0,0,0
0.002620,0,0,0,0,0,0
0.004058,0,0,0,0,0,0
0.005494,0,0,0,0,0,0
0.006929,0,0,0,0,0,0
0.008523,0,0,0,0,0,0
0.010220,0,0,0,0,0,0
0.011664,0,0,0,0,0,0
0.013155,0,0,0,0,0,0
0.014663,0,0,0,0,0,0
0.016098,0,0,0,0,0,0
0.017539,0,0,0,0,0,0
0.018899,0,0,0,0,0,0
0.020271,0,0,0,0,0,0
0.021680,0,0,0,0,0,0
0.023049,0,0,0,0,0,0
0.024408,0,0,0,0,0,0
0.025817,0,0,0,0,0,0
0.027227,0,0,0,0,0,0
0.028606,0,0,0,0,0,0
0.030079,0,0,0,0,0,0
0.031398,0,0,0,0,0,0
0.032703,0,0,0,0,0,0
0.034048,0,0,0,0,0,0
0.035351,0,0,0,0,0,0
0.036654,0,0,0,0,0,0
0.038018,0,0,0,0,0,0
0.039323,0,0,0,0,0,0
0.040627,0,0,0,0,0,0
0.041977,0,0,0,0,0,0
0.043242,0,0,0,0,0,0
0.044503,0,0,0,0,0,0
0.045829,0,0,0,0,0,0
0.047094,0,0,0,0,0,0
0.048357,0,0,0,0,0,0
0.049644,0,0,0,0,0,0
0.050988,0,0,0,0,0,0
0.052348,0,0,0,0,0,0
0.053697,0,0,0,0,0,0
0.055091,0,0,0,0,0,0
0.056470,0,0,0,0,0,0
0.057868,0,0,0,0,0,0
0.059263,0,0,0,0,0,0
0.060629,0,0,0,0,0,0
0.062013,0,0,0,0,0,0
0.063469,0,0,0,0,0,0
0.064933,0,0,0,0,0,0
0.066385,0,0,0,0,0,0
0.067702,0,0,0,0,0,0
0.069130,0,0,0,0,0,0
0.070445,0,0,0,0,0,0
0.071759,0,0,0,0,0,0
0.073076,0,0,0,0,0,0
0.074439,0,0,0,0,0,0
0.075793,0,0,0,0,0,0
0.077149,0,0,0,0,0,0
0.078521,0,0,0,0,0,0
0.079883,0,0,0,0,0,0
0.081259,0,0,0,0,0,0
0.082693,0,0,0,0,0,0
0.084125,0,0,0,0,0,0
0.085576,4,0,0,0,5,939
0.086830,0,0,0,0,14,3414
0.088085,0,0,0,0,13,3249
0.089336,0,0,0,0,14,3504
0.090587,0,0,0,0,13,3267
0.091836,0,0,0,0,13,3249
0.093213,0,0,0,0,17,4263
0.094594,0,0,0,0,13,3249
0.095846,0,0,0,0,13,3267
0.097099,0,0,0,0,14,3504
0.098353,0,0,0,0,13,3249
0.099606,0,0,0,0,13,3510
0.100863,0,0,0,0,14,3261
0.102116,0,0,0,0,13,3249
0.103369,0,0,0,0,14,3510
0.104621,0,0,0,0,13,3261
0.105875,0,0,0,0,13,3249
0.107127,0,0,0,0,14,3510
