elapsed_s,HLSQ_STPROC_WAVE_CONTEXTS_LPAC,HLSQ_STPROC_WAVE_CONTEXT_CYCLES_LPAC,HLSQ_SPTROC_STCHE_WARMUP_INC_VS,HLSQ_SPTROC_STCHE_WARMUP_INC_FS,HLSQ_SPTROC_STCHE_WARMUP_INC_BV,HLSQ_SPTROC_STCHE_WARMUP_INC_LPAC
0.398271,0,0,0,0,0,0
0.399832,0,0,0,0,0,0
0.401392,0,0,0,0,0,0
0.402955,0,0,0,0,0,0
0.404530,0,0,0,0,0,0
0.406090,0,0,0,0,0,0
0.407655,0,0,0,0,0,0
0.409213,0,0,0,0,0,0
0.410765,0,0,0,0,0,0
0.412303,0,0,0,0,0,0
0.413862,0,0,0,0,0,0
0.415433,0,0,0,0,0,0
0.416993,0,0,0,0,0,0
0.418555,0,0,0,0,0,0
0.420115,0,0,0,0,0,0
0.421673,0,0,0,0,0,0
0.423233,0,0,0,0,0,0
0.424793,0,0,0,0,0,0
0.426367,0,0,0,0,0,0
0.427971,0,0,0,0,0,0
0.429529,0,0,0,0,0,0
0.431090,0,0,0,0,0,0
0.432650,0,0,0,0,0,0
0.434210,0,0,0,0,0,0
0.435815,0,0,0,0,0,0
0.437386,0,0,0,0,0,0
0.438948,0,0,0,0,0,0
0.440508,0,0,0,0,0,0
0.442066,0,0,0,0,0,0
0.443628,0,0,0,0,0,0
0.445188,0,0,0,0,0,0
0.446748,0,0,0,0,0,0
0.448322,0,0,0,0,0,0
0.449880,0,0,0,0,0,0
0.451312,0,0,0,0,0,0
0.452843,0,0,0,0,0,0
0.454404,0,0,0,0,0,0
0.455965,0,0,0,0,0,0
0.457523,0,0,0,0,0,0
0.459139,0,0,0,0,0,0
0.460700,0,0,0,0,0,0
0.462315,0,0,0,0,0,0
0.463871,0,0,0,0,0,0
0.465431,0,0,0,0,0,0
0.466992,0,0,0,0,0,0
0.468551,0,0,0,0,0,0
0.470123,0,0,0,0,0,0
0.471688,0,0,0,0,0,0
0.473246,0,0,0,0,0,0
0.474851,0,0,0,0,0,0
0.476411,0,0,0,0,0,0
0.477969,0,0,0,0,0,0
0.479532,0,0,0,0,0,0
0.481104,0,0,0,0,0,0
0.482665,0,0,0,0,0,0
0.484103,0,0,0,0,0,0
0.485638,0,0,0,0,0,0
0.487199,0,0,0,0,0,0
0.488761,0,0,0,0,0,0
0.490324,0,0,0,0,0,0
0.491939,0,0,0,0,0,0
0.493499,0,0,0,0,0,0
0.495062,0,0,0,0,0,0
0.496631,0,0,0,0,0,0
0.498191,0,0,0,0,0,0
0.499630,0,0,0,0,0,0
0.501034,0,0,0,0,0,0
0.502573,0,0,0,0,0,0
0.504135,0,0,0,0,0,0
0.505695,0,0,0,0,0,0
0.507300,0,0,0,0,0,0
0.508862,0,0,0,0,0,0
0.510426,0,0,0,0,0,0
0.511987,0,0,0,0,0,0
0.513560,0,0,0,0,0,0
0.515122,0,0,0,0,0,0
0.516683,0,0,0,0,0,0
0.518311,0,0,0,0,0,0
0.519936,0,0,0,0,0,0
0.521496,0,0,0,0,0,0
0.523103,0,0,0,0,0,0
0.524678,0,0,0,0,0,0
0.526292,0,0,0,0,0,0
0.527851,0,0,0,0,0,0
0.529411,0,0,0,0,0,0
0.530975,0,0,0,0,0,0
0.532536,0,0,0,0,0,0
0.534094,0,0,0,0,0,0
0.535672,0,0,0,0,0,0
0.537233,0,0,0,0,0,0
0.538839,0,0,0,0,0,0
0.540400,0,0,0,0,0,0
0.541960,0,0,0,0,0,0
0.543525,0,0,0,0,0,0
0.545083,0,0,0,0,0,0
0.546660,0,0,0,0,0,0
0.548221,0,0,0,0,0,0
0.549781,0,0,0,0,0,0
0.551342,0,0,0,0,0,0
0.552903,0,0,0,0,0,0
0.554465,0,0,0,0,0,0
0.556028,0,0,0,0,0,0
0.557601,0,0,0,0,0,0
0.559163,0,0,0,0,0,0
0.560725,0,0,0,0,0,0
0.562287,0,0,0,0,0,0
0.563850,0,0,0,0,0,0
0.565410,0,0,0,0,0,0
0.566973,0,0,0,0,0,0
0.568550,0,0,0,0,0,0
0.570109,0,0,0,0,0,0
0.571676,0,0,0,0,0,0
0.573235,0,0,0,0,0,0
0.574798,0,0,0,0,0,0
0.576358,0,0,0,0,0,0
0.577918,0,0,0,0,0,0
0.579555,0,0,0,0,0,0
0.581115,0,0,0,0,0,0
0.582678,0,0,0,0,0,0
0.584239,0,0,0,0,0,0
0.585798,0,0,0,0,0,0
0.587437,0,0,0,0,0,0
0.588998,0,0,0,0,0,0
0.590453,0,0,0,0,0,0
0.591985,0,0,0,0,0,0
0.593544,0,0,0,0,0,0
0.595105,0,0,0,0,0,0
0.596666,0,0,0,0,0,0
0.598225,0,0,0,0,0,0
0.599963,0,0,0,0,0,0
0.601535,0,0,0,0,0,0
0.603142,0,0,0,0,0,0
0.604704,0,0,0,0,0,0
0.606266,0,0,0,0,0,0
0.607827,0,0,0,0,0,0
0.609386,0,0,0,0,0,0
0.610949,0,0,0,0,0,0
0.612525,0,0,0,0,0,0
0.614084,0,0,0,0,0,0
0.615669,0,0,0,0,0,0
0.617229,0,0,0,0,0,0
0.618836,0,0,0,0,0,0
0.620398,0,0,0,0,0,0
0.621956,0,0,0,0,0,0
0.623535,0,0,0,0,0,0
0.625094,0,0,0,0,0,0
0.626656,0,0,0,0,0,0
0.628217,0,0,0,0,0,0
0.629776,0,0,0,0,0,0
0.631337,0,0,0,0,0,0
0.632898,0,0,0,0,0,0
0.634473,0,0,0,0,0,0
0.636078,0,0,0,0,0,0
0.637636,0,0,0,0,0,0
0.639197,0,0,0,0,0,0
0.640758,0,0,0,0,0,0
0.642321,0,0,0,0,0,0
0.643882,0,0,0,0,0,0
0.645455,0,0,0,0,0,0
0.647018,0,0,0,0,0,0
0.648580,0,0,0,0,0,0
0.650139,0,0,0,0,0,0
0.651706,0,0,0,0,0,0
0.653267,0,0,0,0,0,0
0.654830,0,0,0,0,0,0
0.656405,0,0,0,0,0,0
0.657964,0,0,0,0,0,0
0.659529,0,0,0,0,0,0
0.661088,0,0,0,0,0,0
0.662651,0,0,0,0,0,0
0.664203,0,0,0,0,0,0
0.665754,0,0,0,0,0,0
0.667239,0,0,0,0,0,0
0.668649,0,0,0,0,0,0
0.670046,0,0,0,0,0,0
0.671446,0,0,0,0,0,0
0.672841,0,0,0,0,0,0
0.674279,0,0,0,0,0,0
0.675675,0,0,0,0,0,0
0.677197,0,0,0,0,0,0
0.678772,0,0,0,0,0,0
0.680331,0,0,0,0,0,0
0.681890,0,0,0,0,0,0
0.683507,0,0,0,0,0,0
0.684944,0,0,0,0,0,0
0.686481,0,0,0,0,0,0
0.688040,0,0,0,0,0,0
0.689611,0,0,0,0,0,0
0.691171,0,0,0,0,0,0
0.692730,0,0,0,0,0,0
0.694290,0,0,0,0,0,0
0.695848,0,0,0,0,0,0
0.697404,0,0,0,0,0,0
0.698901,0,0,0,0,0,0
0.700501,0,0,0,0,0,0
0.702060,0,0,0,0,0,0
0.703622,0,0,0,0,0,0
0.705180,0,0,0,0,0,0
0.706739,0,0,0,0,0,0
0.708298,0,0,0,0,0,0
0.709857,0,0,0,0,0,0
0.711299,0,0,0,0,0,0
0.712830,0,0,0,0,0,0
0.714404,0,0,0,0,0,0
0.715905,0,0,0,0,0,0
0.717315,0,0,0,0,0,0
0.718844,0,0,0,0,0,0
0.720404,0,0,0,0,0,0
0.721976,0,0,0,0,0,0
0.723541,0,0,0,0,0,0
0.725100,0,0,0,0,0,0
0.726663,0,0,0,0,0,0
0.728223,0,0,0,0,0,0
0.729783,0,0,0,0,0,0
0.731389,0,0,0,0,0,0
0.732964,0,0,0,0,0,0
0.734527,0,0,0,0,0,0
0.736088,0,0,0,0,0,0
0.737647,0,0,0,0,0,0
0.739209,0,0,0,0,0,0
0.740771,0,0,0,0,0,0
0.742332,0,0,0,0,0,0
0.743907,0,0,0,0,0,0
0.745467,0,0,0,0,0,0
0.747074,0,0,0,0,0,0
0.748636,0,0,0,0,0,0
0.750195,0,0,0,0,0,0
0.751683,0,0,0,0,0,0
0.753084,0,0,0,0,0,0
0.754622,0,0,0,0,0,0
0.756184,0,0,0,0,0,0
0.757743,0,0,0,0,0,0
0.759304,0,0,0,0,0,0
0.760865,0,0,0,0,0,0
0.762427,0,0,0,0,0,0
0.764033,0,0,0,0,0,0
0.765606,0,0,0,0,0,0
0.767168,0,0,0,0,0,0
0.768729,0,0,0,0,0,0
0.770293,0,0,0,0,0,0
0.771855,0,0,0,0,0,0
0.773415,0,0,0,0,0,0
0.774977,0,0,0,0,0,0
0.776551,0,0,0,0,0,0
0.778111,0,0,0,0,0,0
0.779678,0,0,0,0,0,0
0.781238,0,0,0,0,0,0
0.782800,0,0,0,0,0,0
0.784361,0,0,0,0,0,0
0.785921,0,0,0,0,0,0
0.787580,0,0,0,0,0,0
0.789140,0,0,0,0,0,0
0.790702,0,0,0,0,0,0
0.792254,0,0,0,0,0,0
0.793805,0,0,0,0,0,0
0.795284,0,0,0,0,0,0
0.796818,0,0,0,0,0,0
0.798520,0,0,0,0,0,0
0.800038,0,0,0,0,0,0
0.801442,0,0,0,0,0,0
0.802847,0,0,0,0,0,0
0.804244,0,0,0,0,0,0
0.805639,0,0,0,0,0,0
0.807037,0,0,0,0,0,0
0.808572,0,0,0,0,0,0
0.810130,0,0,0,0,0,0
0.811695,0,0,0,0,0,0
0.813127,0,0,0,0,0,0
0.814657,0,0,0,0,0,0
0.816217,0,0,0,0,0,0
0.817774,0,0,0,0,0,0
0.819348,0,0,0,0,0,0
0.820906,0,0,0,0,0,0
0.822468,0,0,0,0,0,0
0.824489,0,0,0,0,0,0
0.825882,0,0,0,0,0,0
0.827454,0,0,0,0,0,0
0.828891,0,0,0,0,0,0
0.830440,0,0,0,0,0,0
0.831998,0,0,0,0,0,0
0.833556,0,0,0,0,0,0
0.835116,0,0,0,0,0,0
0.836675,0,0,0,0,0,0
0.838232,0,0,0,0,0,0
0.839817,0,0,0,0,0,0
0.841229,0,0,0,0,0,0
0.842802,0,0,0,0,0,0
0.844362,0,0,0,0,0,0
0.845919,0,0,0,0,0,0
0.847531,0,0,0,0,0,0
0.849087,0,0,0,0,0,0
0.850647,0,0,0,0,0,0
0.852220,0,0,0,0,0,0
0.853777,0,0,0,0,0,0
0.855335,0,0,0,0,0,0
0.856893,0,0,0,0,0,0
0.858453,0,0,0,0,0,0
0.860012,0,0,0,0,0,0
0.861569,0,0,0,0,0,0
0.863141,0,0,0,0,0,0
0.864700,0,0,0,0,0,0
0.866308,0,0,0,0,0,0
0.867866,0,0,0,0,0,0
0.869423,0,0,0,0,0,0
0.870982,0,0,0,0,0,0
0.872541,0,0,0,0,0,0
0.874110,0,0,0,0,0,0
0.875674,0,0,0,0,0,0
0.877244,0,0,0,0,0,0
0.878701,0,0,0,0,0,0
0.880232,0,0,0,0,0,0
0.881789,0,0,0,0,0,0
0.883347,0,0,0,0,0,0
0.884798,0,0,0,0,0,0
0.886336,0,0,0,0,0,0
0.887897,0,0,0,0,0,0
0.889493,0,0,0,0,0,0
0.891100,0,0,0,0,0,0
0.892662,0,0,0,0,0,0
0.894220,0,0,0,0,0,0
0.895748,0,0,0,0,0,0
0.897153,0,0,0,0,0,0
0.898682,0,0,0,0,0,0
0.900243,0,0,0,0,0,0
0.901801,0,0,0,0,0,0
0.903362,0,0,0,0,0,0
0.904922,0,0,0,0,0,0
0.906374,0,0,0,0,0,0
0.907950,0,0,0,0,0,0
0.909510,0,0,0,0,0,0
0.911073,0,0,0,0,0,0
0.912634,0,0,0,0,0,0
0.914195,0,0,0,0,0,0
0.915807,0,0,0,0,0,0
0.917255,0,0,0,0,0,0
0.918790,0,0,0,0,0,0
0.920352,0,0,0,0,0,0
0.921912,0,0,0,0,0,0
0.923529,0,0,0,0,0,0
0.925090,0,0,0,0,0,0
0.926653,0,0,0,0,0,0
0.928230,0,0,0,0,0,0
0.929790,0,0,0,0,0,0
0.931352,0,0,0,0,0,0
0.932914,0,0,0,0,0,0
0.934477,0,0,0,0,0,0
0.936039,0,0,0,0,0,0
0.937599,0,0,0,0,0,0
0.939218,0,0,0,0,0,0
0.940780,0,0,0,0,0,0
0.942344,0,0,0,0,0,0
0.943906,0,0,0,0,0,0
0.945467,0,0,0,0,0,0
0.947030,0,0,0,0,0,0
0.948592,0,0,0,0,0,0
0.950166,0,0,0,0,0,0
0.951732,0,0,0,0,0,0
0.953292,0,0,0,0,0,0
0.954898,0,0,0,0,0,0
0.956462,0,0,0,0,0,0
0.958022,0,0,0,0,0,0
0.959587,0,0,0,0,0,0
0.961162,0,0,0,0,0,0
0.962725,0,0,0,0,0,0
0.964287,0,0,0,0,0,0
0.965847,0,0,0,0,0,0
0.967407,0,0,0,0,0,0
0.968970,0,0,0,0,0,0
0.970532,0,0,0,0,0,0
0.972030,0,0,0,0,0,0
0.973566,0,0,0,0,0,0
0.975130,0,0,0,0,0,0
0.976695,0,0,0,0,0,0
0.978343,0,0,0,0,0,0
0.979755,0,0,0,0,0,0
0.981161,0,0,0,0,0,0
0.982703,0,0,0,0,0,0
0.984269,0,0,0,0,0,0
0.985833,0,0,0,0,0,0
0.987442,0,0,0,0,0,0
0.989008,0,0,0,0,0,0
0.990575,0,0,0,0,0,0
0.992141,0,0,0,0,0,0
0.993717,0,0,0,0,0,0
0.995283,0,0,0,0,0,0
0.996848,0,0,0,0,0,0
0.998414,0,0,0,0,0,0
0.999979,0,0,0,0,0,0
1.001543,0,0,0,0,0,0
1.003153,0,0,0,0,0,0
1.004733,0,0,0,0,0,0
1.006300,0,0,0,0,0,0
1.007865,0,0,0,0,0,0
1.009591,0,0,0,0,0,0
1.011158,0,0,0,0,0,0
1.012723,0,0,0,0,0,0
1.014288,0,0,0,0,0,0
1.015865,0,0,0,0,0,0
1.017427,0,0,0,0,0,0
1.018921,0,0,0,0,0,0
1.020480,0,0,0,0,0,0
1.022041,0,0,0,0,0,0
1.023611,0,0,0,0,0,0
1.025173,0,0,0,0,0,0
1.026631,0,0,0,0,0,0
1.028166,0,0,0,0,0,0
1.029729,0,0,0,0,0,0
1.031294,0,0,0,0,0,0
1.032858,0,0,0,0,0,0
1.034424,0,0,0,0,0,0
1.036031,0,0,0,0,0,0
1.037605,0,0,0,0,0,0
1.039169,0,0,0,0,0,0
1.040734,0,0,0,0,0,0
1.042299,0,0,0,0,0,0
1.043863,0,0,0,0,0,0
1.045426,0,0,0,0,0,0
1.046991,0,0,0,0,0,0
1.048568,0,0,0,0,0,0
1.050130,0,0,0,0,0,0
1.051698,0,0,0,0,0,0
1.053260,0,0,0,0,0,0
1.054825,0,0,0,0,0,0
1.056389,0,0,0,0,0,0
1.057951,0,0,0,0,0,0
1.059605,0,0,0,0,0,0
1.061167,0,0,0,0,0,0
1.062733,0,0,0,0,0,0
1.064298,0,0,0,0,0,0
1.065861,0,0,0,0,0,0
1.067468,0,0,0,0,0,0
1.069033,0,0,0,0,0,0
1.070612,0,0,0,0,0,0
1.072175,0,0,0,0,0,0
1.073738,0,0,0,0,0,0
1.075301,0,0,0,0,0,0
1.076865,0,0,0,0,0,0
1.078430,0,0,0,0,0,0
1.079994,0,0,0,0,0,0
1.081569,0,0,0,0,0,0
1.083176,0,0,0,0,0,0
1.084748,0,0,0,0,0,0
1.086251,0,0,0,0,0,0
1.087667,0,0,0,0,0,0
1.089198,0,0,0,0,0,0
1.090765,0,0,0,0,0,0
1.092344,0,0,0,0,0,0
1.093909,0,0,0,0,0,0
1.095537,0,0,0,0,0,0
1.097101,0,0,0,0,0,0
1.098712,0,0,0,0,0,0
1.100279,0,0,0,0,0,0
1.101844,0,0,0,0,0,0
1.103296,0,0,0,0,0,0
1.104831,0,0,0,0,0,0
1.106398,0,0,0,0,0,0
1.107963,0,0,0,0,0,0
1.109528,0,0,0,0,0,0
1.111094,0,0,0,0,0,0
1.112652,0,0,0,0,0,0
1.114218,0,0,0,0,0,0
1.115701,0,0,0,0,0,0
1.117110,0,0,0,0,0,0
1.118516,0,0,0,0,0,0
1.119918,0,0,0,0,0,0
1.121319,0,0,0,0,0,0
1.122722,0,0,0,0,0,0
1.124341,0,0,0,0,0,0
1.125906,0,0,0,0,0,0
1.127524,0,0,0,0,0,0
1.129089,0,0,0,0,0,0
1.130702,0,0,0,0,0,0
1.132268,0,0,0,0,0,0
1.133832,0,0,0,0,0,0
1.135283,0,0,0,0,0,0
1.136819,0,0,0,0,0,0
1.138385,0,0,0,0,0,0
1.139951,0,0,0,0,0,0
1.141515,0,0,0,0,0,0
1.143083,0,0,0,0,0,0
1.144648,0,0,0,0,0,0
1.146224,0,0,0,0,0,0
1.147858,0,0,0,0,0,0
1.149422,0,0,0,0,0,0
1.150989,0,0,0,0,0,0
1.152555,0,0,0,0,0,0
1.154118,0,0,0,0,0,0
1.155687,0,0,0,0,0,0
1.157265,0,0,0,0,0,0
1.158833,0,0,0,0,0,0
1.160399,0,0,0,0,0,0
1.161963,0,0,0,0,0,0
1.163533,0,0,0,0,0,0
1.165098,0,0,0,0,0,0
1.166665,0,0,0,0,0,0
1.168243,0,0,0,0,0,0
1.169807,0,0,0,0,0,0
1.171373,0,0,0,0,0,0
1.172939,0,0,0,0,0,0
1.174505,0,0,0,0,0,0
1.176063,0,0,0,0,0,0
1.177618,0,0,0,0,0,0
1.179066,0,0,0,0,0,0
1.180599,0,0,0,0,0,0
1.182159,0,0,0,0,0,0
1.183723,0,0,0,0,0,0
1.185279,0,0,0,0,0,0
1.186840,0,0,0,0,0,0
1.188400,0,0,0,0,0,0
