elapsed_s,HLSQ_L2STC_LATENCY_COUNT,HLSQ_L2STC_STALL_SP_MISS_REQ,HLSQ_L2STC_BANK0_REPLACEMENT,HLSQ_L2STC_BANK1_REPLACEMENT,HLSQ_L2STC_BANK2_REPLACEMENT,HLSQ_L2STC_BANK3_REPLACEMENT
0.842409,0,0,0,0,0,0
0.843816,0,0,0,0,0,0
0.845213,0,0,0,0,0,0
0.846611,0,0,0,0,0,0
0.848007,0,0,0,0,0,0
0.849403,0,0,0,0,0,0
0.850801,0,0,0,0,0,0
0.852197,0,0,0,0,0,0
0.853592,0,0,0,0,0,0
0.855044,0,0,0,0,0,0
0.856442,0,0,0,0,0,0
0.857837,0,0,0,0,0,0
0.859234,0,0,0,0,0,0
0.860630,0,0,0,0,0,0
0.862025,0,0,0,0,0,0
0.863425,0,0,0,0,0,0
0.864948,0,0,0,0,0,0
0.866407,0,0,0,0,0,0
0.867937,0,0,0,0,0,0
0.869496,0,0,0,0,0,0
0.871100,0,0,0,0,0,0
0.872662,0,0,0,0,0,0
0.874220,0,0,0,0,0,0
0.875676,0,0,0,0,0,0
0.877086,0,0,0,0,0,0
0.878615,0,0,0,0,0,0
0.880177,0,0,0,0,0,0
0.881736,0,0,0,0,0,0
0.883297,0,0,0,0,0,0
0.884857,0,0,0,0,0,0
0.886417,0,0,0,0,0,0
0.887928,0,0,0,0,0,0
0.889505,0,0,0,0,0,0
0.891069,0,0,0,0,0,0
0.892632,0,0,0,0,0,0
0.894194,0,0,0,0,0,0
0.895760,0,0,0,0,0,0
0.897321,0,0,0,0,0,0
0.898769,0,0,0,0,0,0
0.900303,0,0,0,0,0,0
0.901865,0,0,0,0,0,0
0.903471,0,0,0,0,0,0
0.905035,0,0,0,0,0,0
0.906600,0,0,0,0,0,0
0.908162,0,0,0,0,0,0
0.909738,0,0,0,0,0,0
0.911346,0,0,0,0,0,0
0.912909,0,0,0,0,0,0
0.914475,0,0,0,0,0,0
0.916038,0,0,0,0,0,0
0.917600,0,0,0,0,0,0
0.919208,0,0,0,0,0,0
0.920662,0,0,0,0,0,0
0.922195,0,0,0,0,0,0
0.923621,0,0,0,0,0,0
0.925025,0,0,0,0,0,0
0.926556,0,0,0,0,0,0
0.928165,0,0,0,0,0,0
0.929727,0,0,0,0,0,0
0.931305,0,0,0,0,0,0
0.932868,0,0,0,0,0,0
0.934433,0,0,0,0,0,0
0.936041,0,0,0,0,0,0
0.937603,0,0,0,0,0,0
0.939167,0,0,0,0,0,0
0.940732,0,0,0,0,0,0
0.942310,0,0,0,0,0,0
0.943874,0,0,0,0,0,0
0.945436,0,0,0,0,0,0
0.947000,0,0,0,0,0,0
