elapsed_s,HLSQ_STPROC_L0_INS_LATENCY_CYCLE,HLSQ_STPROC_DPS_RUN_COUNT,HLSQ_STPROC_DPS_RUN_CYCLE,HLSQ_VSDP_BR_QUERY_REQ,HLSQ_VSDP_BV_QUERY_REQ,HLSQ_VSDP_BR_QUERY_REQ_WHEN_BV_PENDING
0.001096,0,0,0,0,0,0
0.002672,0,0,0,0,0,0
0.004199,0,0,0,0,0,0
0.005644,0,0,0,0,0,0
0.007088,0,0,0,0,0,0
0.008529,0,0,0,0,0,0
0.011499,0,0,0,0,0,0
0.012948,0,0,0,0,0,0
0.014391,0,0,0,0,0,0
0.015827,0,0,0,0,0,0
0.017296,0,0,0,0,0,0
0.018816,0,0,0,0,0,0
0.020204,0,0,0,0,0,0
0.021618,0,0,0,0,0,0
0.022983,0,0,0,0,0,0
0.024344,0,0,0,0,0,0
0.025754,0,0,0,0,0,0
0.027115,0,0,0,0,0,0
0.028477,0,0,0,0,0,0
0.029887,0,0,0,0,0,0
0.031258,0,0,0,0,0,0
0.032617,0,0,0,0,0,0
0.034066,0,0,0,0,0,0
0.035411,0,0,0,0,0,0
0.036755,0,0,0,0,0,0
0.038148,0,0,0,0,0,0
0.039493,0,0,0,0,0,0
0.040837,0,0,0,0,0,0
0.042239,0,0,0,0,0,0
0.043588,0,0,0,0,0,0
0.044934,0,0,0,0,0,0
0.046327,0,0,0,0,0,0
0.047682,0,0,0,0,0,0
0.049024,0,0,0,0,0,0
0.050451,0,0,0,0,0,0
0.051757,0,0,0,0,0,0
0.053120,0,0,0,0,0,0
0.054690,0,0,0,0,0,0
0.056073,0,0,0,0,0,0
0.057459,0,0,0,0,0,0
0.058843,0,0,0,0,0,0
0.060228,0,0,0,0,0,0
0.061623,0,0,0,0,0,0
0.062901,0,0,0,0,0,0
0.064275,0,0,0,0,0,0
0.065645,0,0,0,0,0,0
0.066945,0,0,0,0,0,0
0.068296,0,0,0,0,0,0
0.069646,0,0,0,0,0,0
0.070997,0,0,0,0,0,0
0.072391,0,0,0,0,0,0
0.073777,0,0,0,0,0,0
0.075162,0,0,0,0,0,0
0.076515,0,0,0,0,0,0
0.077869,0,0,0,0,0,0
0.079260,0,0,0,0,0,0
0.080775,0,0,0,0,0,0
0.081943,0,0,0,0,0,0
0.083414,0,0,0,0,0,0
0.084855,0,0,0,0,0,0
0.086314,0,0,0,0,0,0
0.087752,0,0,0,0,0,0
0.089188,0,0,0,0,0,0
0.090717,0,0,0,0,0,0
0.092194,0,0,0,0,0,0
0.093683,16,0,0,0,0,0
0.095033,0,0,0,0,0,0
0.096292,0,0,0,0,0,0
0.100902,0,0,0,0,0,0
0.102159,0,0,0,0,0,0
0.103415,0,0,0,0,0,0
0.104669,0,0,0,0,0,0
0.105932,0,0,0,0,0,0
0.107231,0,0,0,0,0,0
0.108578,0,0,0,0,0,0
0.110001,0,0,0,0,0,0
0.111401,0,0,0,0,0,0
0.112797,0,0,0,0,0,0
0.114245,0,0,0,0,0,0
0.115643,0,0,0,0,0,0
0.117038,0,0,0,0,0,0
0.118433,0,0,0,0,0,0
0.119849,0,0,0,0,0,0
0.121241,0,0,0,0,0,0
0.122642,0,0,0,0,0,0
0.124029,0,0,0,0,0,0
0.125498,0,0,0,0,0,0
0.126875,0,0,0,0,0,0
0.128239,0,0,0,0,0,0
0.129589,0,0,0,0,0,0
0.134650,0,0,0,0,0,0
0.136045,0,0,0,0,0,0
0.137469,0,0,0,0,0,0
0.139068,0,0,0,0,0,0
0.140625,0,0,0,0,0,0
0.142015,0,0,0,0,0,0
0.143407,0,0,0,0,0,0
0.144805,0,0,0,0,0,0
0.146240,0,0,0,0,0,0
0.147636,0,0,0,0,0,0
0.149031,0,0,0,0,0,0
0.150426,0,0,0,0,0,0
0.151823,0,0,0,0,0,0
0.153220,0,0,0,0,0,0
0.154903,0,0,0,0,0,0
0.156368,0,0,0,0,0,0
0.157864,0,0,0,0,0,0
0.159238,0,0,0,0,0,0
0.160593,0,0,0,0,0,0
0.161997,0,0,0,0,0,0
0.163403,0,0,0,0,0,0
0.164799,0,0,0,0,0,0
0.166312,0,0,0,0,0,0
0.167772,0,0,0,0,0,0
0.169303,0,0,0,0,0,0
0.170870,0,0,0,0,0,0
0.172429,0,0,0,0,0,0
0.173993,0,0,0,0,0,0
0.175555,0,0,0,0,0,0
0.177115,0,0,0,0,0,0
0.178767,0,0,0,0,0,0
0.180327,0,0,0,0,0,0
0.181891,0,0,0,0,0,0
0.183445,0,0,0,0,0,0
0.184997,0,0,0,0,0,0
0.186436,0,0,0,0,0,0
0.187968,0,0,0,0,0,0
0.189543,0,0,0,0,0,0
0.191102,0,0,0,0,0,0
0.192661,0,0,0,0,0,0
0.194266,0,0,0,0,0,0
0.195827,0,0,0,0,0,0
0.197385,0,0,0,0,0,0
0.198814,0,0,0,0,0,0
0.200493,0,0,0,0,0,0
0.202026,0,0,0,0,0,0
0.203585,0,0,0,0,0,0
0.205112,0,0,0,0,0,0
0.206577,0,0,0,0,0,0
0.207976,0,0,0,0,0,0
0.209373,0,0,0,0,0,0
0.210825,0,0,0,0,0,0
0.212233,0,0,0,0,0,0
0.213612,0,0,0,0,0,0
0.215007,0,0,0,0,0,0
0.216530,0,0,0,0,0,0
0.218092,0,0,0,0,0,0
0.219654,0,0,0,0,0,0
0.221226,0,0,0,0,0,0
0.222790,0,0,0,0,0,0
0.224349,0,0,0,0,0,0
0.225955,0,0,0,0,0,0
0.227516,0,0,0,0,0,0
0.229076,0,0,0,0,0,0
0.230706,0,0,0,0,0,0
0.232155,0,0,0,0,0,0
0.233687,0,0,0,0,0,0
0.235249,0,0,0,0,0,0
0.236806,0,0,0,0,0,0
0.238368,0,0,0,0,0,0
0.239928,0,0,0,0,0,0
0.241490,0,0,0,0,0,0
0.243107,0,0,0,0,0,0
0.244665,0,0,0,0,0,0
0.246227,0,0,0,0,0,0
0.247786,0,0,0,0,0,0
0.249585,0,0,0,0,0,0
0.251212,0,0,0,0,0,0
0.252752,0,0,0,0,0,0
0.254167,0,0,0,0,0,0
0.255566,0,0,0,0,0,0
0.256962,0,0,0,0,0,0
0.258359,0,0,0,0,0,0
0.259882,0,0,0,0,0,0
