elapsed_s,TSE_NON_CLIP_WORKING_CYCLES,TSE_NULL_WORKING_CYCLES,TSE_OUT_PRIM_WORKING_CYCLES,TSE_INPUT_VERTEX_WORKING_CYCLES
0.122454,0,0,0,0
0.123838,0,0,0,0
0.125230,0,0,0,0
0.126614,0,0,0,0
0.128009,0,0,0,0
0.129515,0,0,0,0
0.130934,0,0,0,0
0.132453,0,0,0,0
0.134000,0,0,0,0
0.135561,0,0,0,0
0.137109,0,0,0,0
0.138658,0,0,0,0
0.140206,0,0,0,0
0.141752,0,0,0,0
0.143301,0,0,0,0
0.144848,0,0,0,0
0.146449,0,0,0,0
0.148077,0,0,0,0
0.149467,0,0,0,0
0.150983,0,0,0,0
0.152532,0,0,0,0
0.154077,0,0,0,0
0.155624,0,0,0,0
0.157060,0,0,0,0
0.158583,0,0,0,0
0.160130,0,0,0,0
0.161676,0,0,0,0
0.163226,0,0,0,0
0.164774,0,0,0,0
0.166320,0,0,0,0
0.167887,0,0,0,0
0.169433,0,0,0,0
0.170982,0,0,0,0
0.172529,0,0,0,0
0.174074,0,0,0,0
0.175622,0,0,0,0
0.177170,0,0,0,0
0.178773,0,0,0,0
0.180321,0,0,0,0
0.181866,0,0,0,0
0.183413,0,0,0,0
0.184960,0,0,0,0
0.186510,0,0,0,0
0.187904,0,0,0,0
0.189468,0,0,0,0
0.191088,0,0,0,0
0.192564,0,0,0,0
0.194103,0,0,0,0
0.195760,0,0,0,0
0.197303,0,0,0,0
0.198724,0,0,0,0
0.200259,0,0,0,0
0.201807,0,0,0,0
0.203357,0,0,0,0
0.204907,0,0,0,0
0.206456,0,0,0,0
0.208152,0,0,0,0
0.209699,0,0,0,0
0.211263,0,0,0,0
0.212803,0,0,0,0
0.214342,0,0,0,0
0.215959,0,0,0,0
0.217507,0,0,0,0
0.219056,0,0,0,0
0.220604,0,0,0,0
0.222165,0,0,0,0
0.223771,0,0,0,0
0.225318,0,0,0,0
0.226909,0,0,0,0
0.228458,0,0,0,0
0.230005,0,0,0,0
0.231554,0,0,0,0
0.233116,0,0,0,0
0.234666,0,0,0,0
0.236213,0,0,0,0
0.237761,0,0,0,0
0.239310,0,0,0,0
0.240859,0,0,0,0
0.242449,0,0,0,0
0.243963,0,0,0,0
0.245355,0,0,0,0
0.246872,0,0,0,0
0.248420,0,0,0,0
0.249967,0,0,0,0
0.251514,0,0,0,0
0.252954,0,0,0,0
0.254597,0,0,0,0
0.256146,0,0,0,0
0.257571,0,0,0,0
0.258965,0,0,0,0
0.260484,0,0,0,0
0.261923,0,0,0,0
0.263469,0,0,0,0
0.265031,0,0,0,0
0.266636,0,0,0,0
0.268194,0,0,0,0
0.269740,0,0,0,0
0.271291,0,0,0,0
0.272840,0,0,0,0
0.274432,0,0,0,0
0.276037,0,0,0,0
0.277584,0,0,0,0
0.279136,0,0,0,0
0.280685,0,0,0,0
0.282232,0,0,0,0
0.283786,0,0,0,0
0.285334,0,0,0,0
0.286898,0,0,0,0
0.288448,0,0,0,0
0.289996,0,0,0,0
0.291590,0,0,0,0
0.293140,0,0,0,0
0.294690,0,0,0,0
0.296238,0,0,0,0
0.297800,0,0,0,0
0.299351,0,0,0,0
0.300901,0,0,0,0
0.302449,0,0,0,0
0.304038,0,0,0,0
0.305439,0,0,0,0
0.306823,0,0,0,0
0.308213,0,0,0,0
0.309592,0,0,0,0
0.310970,0,0,0,0
0.312350,0,0,0,0
0.313727,0,0,0,0
0.315105,0,0,0,0
0.316482,0,0,0,0
0.317858,0,0,0,0
0.319245,0,0,0,0
0.320623,0,0,0,0
0.321999,0,0,0,0
0.323416,0,0,0,0
0.324770,0,0,0,0
0.326124,0,0,0,0
0.327478,0,0,0,0
0.328831,0,0,0,0
0.330191,0,0,0,0
0.331635,0,0,0,0
0.332987,0,0,0,0
0.334340,0,0,0,0
0.335705,0,0,0,0
0.337058,0,0,0,0
0.338449,0,0,0,0
0.339779,0,0,0,0
0.341145,0,0,0,0
0.342506,0,0,0,0
0.343867,0,0,0,0
0.345228,0,0,0,0
0.346480,0,0,0,0
0.347842,0,0,0,0
0.349095,0,0,0,0
0.350471,0,0,0,0
0.351887,0,0,0,0
0.353304,0,0,0,0
0.354712,0,0,0,0
0.356101,0,0,0,0
0.357502,0,0,0,0
0.360246,0,0,0,0
0.362195,0,0,0,0
0.363685,0,0,0,0
0.365069,0,0,0,0
0.366624,0,0,0,0
0.368061,0,0,0,0
0.369444,0,0,0,0
0.370827,0,0,0,0
0.372223,0,0,0,0
0.373603,0,0,0,0
0.374984,0,0,0,0
0.376365,0,0,0,0
0.377606,0,0,0,0
0.379010,0,0,0,0
0.380403,0,0,0,0
0.381787,0,0,0,0
0.384140,0,0,0,0
0.385526,0,0,0,0
0.386911,0,0,0,0
0.388294,0,0,0,0
0.389681,0,0,0,0
0.391954,0,0,0,0
0.393345,0,0,0,0
0.398545,0,0,0,0
0.399952,0,0,0,0
0.401336,0,0,0,0
0.402848,0,0,0,0
0.404254,0,0,0,0
0.405598,0,0,0,0
0.406942,0,0,0,0
0.408279,0,0,0,0
0.409615,0,0,0,0
0.410953,0,0,0,0
0.412290,0,0,0,0
0.413626,0,0,0,0
0.414975,0,0,0,0
0.416311,0,0,0,0
0.417646,0,0,0,0
0.419008,0,0,0,0
0.420428,0,0,0,0
0.421822,0,0,0,0
0.423183,0,0,0,0
0.424697,0,0,0,0
0.426131,0,0,0,0
0.427651,0,0,0,0
0.429200,0,0,0,0
0.430750,0,0,0,0
0.432300,0,0,0,0
0.433846,0,0,0,0
0.435394,0,0,0,0
0.436956,0,0,0,0
0.438507,0,0,0,0
0.440056,0,0,0,0
0.441602,0,0,0,0
0.443047,0,0,0,0
0.444592,0,0,0,0
0.446138,0,0,0,0
0.447759,0,0,0,0
0.449306,0,0,0,0
0.450897,0,0,0,0
0.452447,0,0,0,0
0.453993,0,0,0,0
0.455542,0,0,0,0
0.457090,0,0,0,0
0.458653,0,0,0,0
0.460199,0,0,0,0
0.461743,0,0,0,0
0.463150,0,0,0,0
0.464551,0,0,0,0
0.466068,0,0,0,0
0.467536,0,0,0,0
0.469065,0,0,0,0
0.470619,0,0,0,0
0.472171,0,0,0,0
0.473720,0,0,0,0
0.475273,0,0,0,0
0.476824,0,0,0,0
0.478373,0,0,0,0
0.479815,0,0,0,0
0.481337,0,0,0,0
0.482931,0,0,0,0
0.484482,0,0,0,0
0.486031,0,0,0,0
0.487581,0,0,0,0
0.489132,0,0,0,0
0.490698,0,0,0,0
0.492249,0,0,0,0
0.493798,0,0,0,0
0.495349,0,0,0,0
0.496899,0,0,0,0
0.498493,0,0,0,0
0.500045,0,0,0,0
0.501607,0,0,0,0
0.503160,0,0,0,0
0.504702,0,0,0,0
0.506241,0,0,0,0
0.507712,0,0,0,0
0.509262,0,0,0,0
0.510680,0,0,0,0
0.512216,0,0,0,0
0.513765,0,0,0,0
0.515317,0,0,0,0
0.516867,0,0,0,0
0.518417,0,0,0,0
0.519970,0,0,0,0
0.521520,0,0,0,0
0.523085,0,0,0,0
0.524626,0,0,0,0
0.526166,0,0,0,0
0.527864,0,0,0,0
0.529412,0,0,0,0
0.531004,0,0,0,0
0.532554,0,0,0,0
0.534114,0,0,0,0
0.535662,0,0,0,0
0.537210,0,0,0,0
0.538761,0,0,0,0
0.540310,0,0,0,0
0.541858,0,0,0,0
0.543407,0,0,0,0
0.544967,0,0,0,0
0.546560,0,0,0,0
0.548109,0,0,0,0
0.549657,0,0,0,0
0.551208,0,0,0,0
0.552758,0,0,0,0
0.554306,0,0,0,0
0.555856,0,0,0,0
0.557247,0,0,0,0
0.558765,0,0,0,0
0.560314,0,0,0,0
0.561860,0,0,0,0
0.563409,0,0,0,0
0.564957,0,0,0,0
0.566521,0,0,0,0
0.568394,0,0,0,0
0.569813,0,0,0,0
0.571324,0,0,0,0
0.572715,0,0,0,0
0.574097,0,0,0,0
0.575480,0,0,0,0
0.576878,0,0,0,0
0.578306,0,0,0,0
0.579824,0,0,0,0
0.581372,0,0,0,0
0.582923,0,0,0,0
0.584473,0,0,0,0
0.586020,0,0,0,0
0.587583,0,0,0,0
0.589133,0,0,0,0
0.590725,0,0,0,0
0.592154,0,0,0,0
0.593541,0,0,0,0
0.594922,0,0,0,0
0.596301,0,0,0,0
0.597691,0,0,0,0
0.599069,0,0,0,0
0.600457,0,0,0,0
0.601839,0,0,0,0
0.603222,0,0,0,0
0.604605,0,0,0,0
0.605983,0,0,0,0
0.607361,0,0,0,0
0.608746,0,0,0,0
0.610123,0,0,0,0
0.611631,0,0,0,0
0.612986,0,0,0,0
0.614339,0,0,0,0
0.615751,0,0,0,0
0.617105,0,0,0,0
0.618458,0,0,0,0
0.619835,0,0,0,0
0.621188,0,0,0,0
0.622545,0,0,0,0
0.623899,0,0,0,0
0.625251,0,0,0,0
0.626605,0,0,0,0
0.627909,0,0,0,0
0.629273,0,0,0,0
0.630688,0,0,0,0
0.632049,0,0,0,0
0.633409,0,0,0,0
0.634711,0,0,0,0
0.636072,0,0,0,0
0.637432,0,0,0,0
0.638840,0,0,0,0
0.640200,0,0,0,0
0.641525,0,0,0,0
0.642988,0,0,0,0
0.644391,0,0,0,0
0.645809,0,0,0,0
0.647545,0,0,0,0
0.649024,0,0,0,0
0.650425,0,0,0,0
0.653389,0,0,0,0
0.654742,0,0,0,0
0.656138,0,0,0,0
0.657523,0,0,0,0
0.658903,0,0,0,0
0.660285,0,0,0,0
0.661664,0,0,0,0
0.663050,0,0,0,0
0.664474,0,0,0,0
0.665735,0,0,0,0
0.667121,0,0,0,0
0.668505,0,0,0,0
0.669888,0,0,0,0
0.671272,0,0,0,0
0.672659,0,0,0,0
0.674047,0,0,0,0
0.675445,0,0,0,0
0.677590,0,0,0,0
0.678993,0,0,0,0
0.680373,0,0,0,0
0.681752,0,0,0,0
0.686542,0,0,0,0
0.688035,0,0,0,0
0.689414,0,0,0,0
0.690811,0,0,0,0
0.692193,0,0,0,0
0.693529,0,0,0,0
0.694863,0,0,0,0
0.696202,0,0,0,0
0.697538,0,0,0,0
0.699066,0,0,0,0
0.700457,0,0,0,0
0.701801,0,0,0,0
0.703145,0,0,0,0
0.704485,0,0,0,0
0.705824,0,0,0,0
0.707176,0,0,0,0
0.708685,0,0,0,0
0.710235,0,0,0,0
0.711844,0,0,0,0
0.713391,0,0,0,0
0.714984,0,0,0,0
0.716532,0,0,0,0
0.718079,0,0,0,0
0.719627,0,0,0,0
0.721187,0,0,0,0
0.722779,0,0,0,0
0.724329,0,0,0,0
0.725874,0,0,0,0
0.727423,0,0,0,0
0.728971,0,0,0,0
0.730521,0,0,0,0
0.732083,0,0,0,0
0.733630,0,0,0,0
0.735142,0,0,0,0
0.736694,0,0,0,0
0.738282,0,0,0,0
0.739835,0,0,0,0
0.741381,0,0,0,0
0.742946,0,0,0,0
0.744495,0,0,0,0
0.746042,0,0,0,0
0.747589,0,0,0,0
0.749138,0,0,0,0
0.750688,0,0,0,0
0.752235,0,0,0,0
0.753669,0,0,0,0
0.755193,0,0,0,0
0.757053,0,0,0,0
0.758605,0,0,0,0
0.760154,0,0,0,0
0.761700,0,0,0,0
0.763251,0,0,0,0
0.764813,0,0,0,0
0.766360,0,0,0,0
0.767913,0,0,0,0
0.769459,0,0,0,0
0.771051,0,0,0,0
0.772600,0,0,0,0
0.774147,0,0,0,0
0.775660,0,0,0,0
0.777177,0,0,0,0
0.778615,0,0,0,0
0.780143,0,0,0,0
0.781692,0,0,0,0
0.783243,0,0,0,0
0.784792,0,0,0,0
0.786394,0,0,0,0
0.787949,0,0,0,0
0.789496,0,0,0,0
0.791047,0,0,0,0
0.792596,0,0,0,0
0.794143,0,0,0,0
0.795750,0,0,0,0
0.797310,0,0,0,0
0.798862,0,0,0,0
0.800412,0,0,0,0
0.801960,0,0,0,0
0.803554,0,0,0,0
0.805103,0,0,0,0
0.806653,0,0,0,0
0.808218,0,0,0,0
0.809765,0,0,0,0
0.811316,0,0,0,0
0.812865,0,0,0,0
0.814413,0,0,0,0
0.815963,0,0,0,0
0.817587,0,0,0,0
0.819153,0,0,0,0
0.820703,0,0,0,0
0.822251,0,0,0,0
0.823804,0,0,0,0
0.825353,0,0,0,0
0.826904,0,0,0,0
0.828455,0,0,0,0
0.830015,0,0,0,0
0.831562,0,0,0,0
0.833110,0,0,0,0
0.834703,0,0,0,0
0.836244,0,0,0,0
0.837782,0,0,0,0
0.839199,0,0,0,0
0.840727,0,0,0,0
0.842273,0,0,0,0
0.843825,0,0,0,0
0.845371,0,0,0,0
0.846921,0,0,0,0
0.848468,0,0,0,0
0.850013,0,0,0,0
0.851621,0,0,0,0
0.853169,0,0,0,0
0.854719,0,0,0,0
0.856265,0,0,0,0
0.857811,0,0,0,0
0.859359,0,0,0,0
0.860905,0,0,0,0
0.862461,0,0,0,0
0.864045,0,0,0,0
0.865570,0,0,0,0
0.867122,0,0,0,0
0.868673,0,0,0,0
0.870221,0,0,0,0
0.871647,0,0,0,0
0.873186,0,0,0,0
0.874738,0,0,0,0
0.876725,0,0,0,0
0.878283,0,0,0,0
0.880245,0,0,0,0
0.881775,0,0,0,0
0.883202,0,0,0,0
0.884588,0,0,0,0
0.885970,0,0,0,0
0.887352,0,0,0,0
0.888733,0,0,0,0
0.890113,0,0,0,0
0.891492,0,0,0,0
0.892873,0,0,0,0
0.894261,0,0,0,0
0.895717,0,0,0,0
0.897098,0,0,0,0
0.898560,0,0,0,0
0.899939,0,0,0,0
0.901317,0,0,0,0
0.902699,0,0,0,0
0.904084,0,0,0,0
0.905606,0,0,0,0
0.907157,0,0,0,0
0.908708,0,0,0,0
0.910255,0,0,0,0
0.911810,0,0,0,0
0.913357,0,0,0,0
0.914952,0,0,0,0
0.916517,0,0,0,0
0.918065,0,0,0,0
0.919615,0,0,0,0
0.921165,0,0,0,0
0.922718,0,0,0,0
0.924134,0,0,0,0
0.925518,0,0,0,0
0.926916,0,0,0,0
0.928304,0,0,0,0
0.929690,0,0,0,0
0.931121,0,0,0,0
0.932637,0,0,0,0
0.934185,0,0,0,0
0.935738,0,0,0,0
0.937176,0,0,0,0
0.938702,0,0,0,0
0.940242,0,0,0,0
0.941781,0,0,0,0
0.943196,0,0,0,0
0.944717,0,0,0,0
0.946308,0,0,0,0
0.947929,0,0,0,0
0.949478,0,0,0,0
0.951031,0,0,0,0
0.952581,0,0,0,0
0.954130,0,0,0,0
0.955729,0,0,0,0
0.957151,0,0,0,0
0.958561,0,0,0,0
0.959951,0,0,0,0
0.961338,0,0,0,0
0.962771,0,0,0,0
0.964158,0,0,0,0
0.965660,0,0,0,0
0.967212,0,0,0,0
0.968777,0,0,0,0
0.970327,0,0,0,0
0.971880,0,0,0,0
0.973428,0,0,0,0
0.974980,0,0,0,0
0.976531,0,0,0,0
0.978079,0,0,0,0
0.979625,0,0,0,0
0.981146,0,0,0,0
0.982698,0,0,0,0
0.984249,0,0,0,0
0.985798,0,0,0,0
0.987235,0,0,0,0
0.988781,0,0,0,0
0.990342,0,0,0,0
0.991897,0,0,0,0
0.993447,0,0,0,0
0.995041,0,0,0,0
0.996591,0,0,0,0
0.998139,0,0,0,0
0.999759,0,0,0,0
1.001320,0,0,0,0
1.002871,0,0,0,0
1.004422,0,0,0,0
1.005971,0,0,0,0
1.007521,0,0,0,0
1.009072,0,0,0,0
1.010667,0,0,0,0
1.012231,0,0,0,0
1.013779,0,0,0,0
1.015330,0,0,0,0
1.016869,0,0,0,0
1.018409,0,0,0,0
1.019866,0,0,0,0
1.021291,0,0,0,0
1.022820,0,0,0,0
1.024370,0,0,0,0
1.025919,0,0,0,0
1.027515,0,0,0,0
1.029065,0,0,0,0
1.030617,0,0,0,0
1.032168,0,0,0,0
1.033730,0,0,0,0
1.035282,0,0,0,0
1.036833,0,0,0,0
1.038381,0,0,0,0
1.039937,0,0,0,0
1.041485,0,0,0,0
1.043038,0,0,0,0
1.044593,0,0,0,0
1.046133,0,0,0,0
1.047814,0,0,0,0
1.049361,0,0,0,0
1.050911,0,0,0,0
1.052461,0,0,0,0
1.054006,0,0,0,0
1.055566,0,0,0,0
1.057115,0,0,0,0
1.058707,0,0,0,0
1.060257,0,0,0,0
1.061803,0,0,0,0
1.063501,0,0,0,0
1.064977,0,0,0,0
1.066386,0,0,0,0
1.067907,0,0,0,0
1.069455,0,0,0,0
1.071002,0,0,0,0
1.073009,0,0,0,0
1.074448,0,0,0,0
1.075839,0,0,0,0
1.077236,0,0,0,0
1.078626,0,0,0,0
1.080014,0,0,0,0
1.081400,0,0,0,0
1.082918,0,0,0,0
1.084510,0,0,0,0
1.086057,0,0,0,0
1.087621,0,0,0,0
1.089171,0,0,0,0
1.090765,0,0,0,0
1.092315,0,0,0,0
1.093865,0,0,0,0
1.095414,0,0,0,0
1.096964,0,0,0,0
1.098529,0,0,0,0
1.100081,0,0,0,0
1.101629,0,0,0,0
1.103181,0,0,0,0
1.104732,0,0,0,0
1.106322,0,0,0,0
1.107877,0,0,0,0
1.109439,0,0,0,0
1.110992,0,0,0,0
1.112542,0,0,0,0
1.114090,0,0,0,0
1.115639,0,0,0,0
1.117190,0,0,0,0
1.118742,0,0,0,0
1.120295,0,0,0,0
1.121836,0,0,0,0
1.123255,0,0,0,0
1.124774,0,0,0,0
1.126322,0,0,0,0
1.127875,0,0,0,0
1.129422,0,0,0,0
1.130984,0,0,0,0
1.132533,0,0,0,0
1.134080,0,0,0,0
1.135629,0,0,0,0
1.137177,0,0,0,0
1.138770,0,0,0,0
1.140319,0,0,0,0
1.141880,0,0,0,0
1.143429,0,0,0,0
1.144978,0,0,0,0
1.146529,0,0,0,0
1.148078,0,0,0,0
1.149626,0,0,0,0
1.151068,0,0,0,0
1.152626,0,0,0,0
1.154174,0,0,0,0
1.155778,0,0,0,0
1.157325,0,0,0,0
1.158876,0,0,0,0
1.160425,0,0,0,0
1.161971,0,0,0,0
1.163534,0,0,0,0
1.165082,0,0,0,0
1.166633,0,0,0,0
1.168182,0,0,0,0
1.169728,0,0,0,0
1.171280,0,0,0,0
1.172829,0,0,0,0
1.174388,0,0,0,0
1.175942,0,0,0,0
1.177489,0,0,0,0
1.179064,0,0,0,0
1.180616,0,0,0,0
1.182163,0,0,0,0
1.183662,0,0,0,0
1.185191,0,0,0,0
1.186785,0,0,0,0
1.188336,0,0,0,0
1.189884,0,0,0,0
1.191434,0,0,0,0
1.192985,0,0,0,0
1.194537,0,0,0,0
1.196102,0,0,0,0
1.197650,0,0,0,0
1.199201,0,0,0,0
1.200751,0,0,0,0
1.202341,0,0,0,0
1.203897,0,0,0,0
1.205445,0,0,0,0
1.207011,0,0,0,0
1.208554,0,0,0,0
1.210092,0,0,0,0
1.212031,0,0,0,0
1.213549,0,0,0,0
1.214966,0,0,0,0
1.216485,0,0,0,0
1.218044,0,0,0,0
1.219639,0,0,0,0
1.221188,0,0,0,0
1.222738,0,0,0,0
1.224287,0,0,0,0
1.225834,0,0,0,0
1.227381,0,0,0,0
1.228944,0,0,0,0
1.230494,0,0,0,0
1.232043,0,0,0,0
1.233589,0,0,0,0
1.235140,0,0,0,0
1.236688,0,0,0,0
1.238234,0,0,0,0
1.239800,0,0,0,0
1.241346,0,0,0,0
1.242896,0,0,0,0
1.244446,0,0,0,0
1.245997,0,0,0,0
1.247546,0,0,0,0
1.249094,0,0,0,0
1.250699,0,0,0,0
1.252136,0,0,0,0
1.253657,0,0,0,0
1.255206,0,0,0,0
1.256755,0,0,0,0
1.258300,0,0,0,0
1.259759,0,0,0,0
1.261159,0,0,0,0
1.262677,0,0,0,0
1.264116,0,0,0,0
1.265647,0,0,0,0
1.267199,0,0,0,0
1.268748,0,0,0,0
1.270297,0,0,0,0
1.271862,0,0,0,0
1.273411,0,0,0,0
1.274961,0,0,0,0
1.276511,0,0,0,0
1.278058,0,0,0,0
1.279607,0,0,0,0
1.281157,0,0,0,0
1.282763,0,0,0,0
1.284314,0,0,0,0
1.285861,0,0,0,0
1.287411,0,0,0,0
1.288961,0,0,0,0
1.290512,0,0,0,0
1.292062,0,0,0,0
1.293624,0,0,0,0
1.295175,0,0,0,0
1.296726,0,0,0,0
1.298316,0,0,0,0
1.299698,0,0,0,0
1.301089,0,0,0,0
1.302608,0,0,0,0
1.304045,0,0,0,0
1.305565,0,0,0,0
1.307117,0,0,0,0
1.308667,0,0,0,0
1.310215,0,0,0,0
1.311768,0,0,0,0
1.313315,0,0,0,0
1.314922,0,0,0,0
1.316473,0,0,0,0
1.318020,0,0,0,0
1.319565,0,0,0,0
1.321113,0,0,0,0
1.322665,0,0,0,0
1.324214,0,0,0,0
1.325772,0,0,0,0
1.327321,0,0,0,0
1.328870,0,0,0,0
1.330460,0,0,0,0
1.332150,0,0,0,0
1.333697,0,0,0,0
1.335249,0,0,0,0
1.336811,0,0,0,0
1.338359,0,0,0,0
1.339915,0,0,0,0
1.341463,0,0,0,0
1.343014,0,0,0,0
1.344564,0,0,0,0
1.346111,0,0,0,0
1.347657,0,0,0,0
1.349177,0,0,0,0
1.350728,0,0,0,0
1.352278,0,0,0,0
1.353826,0,0,0,0
1.355375,0,0,0,0
1.356925,0,0,0,0
1.358540,0,0,0,0
1.360088,0,0,0,0
1.361636,0,0,0,0
1.363188,0,0,0,0
1.364739,0,0,0,0
1.366286,0,0,0,0
1.367840,0,0,0,0
1.369401,0,0,0,0
1.370952,0,0,0,0
1.372502,0,0,0,0
1.374049,0,0,0,0
1.375599,0,0,0,0
1.377148,0,0,0,0
1.378741,0,0,0,0
1.380305,0,0,0,0
1.381853,0,0,0,0
1.383403,0,0,0,0
1.384952,0,0,0,0
1.386504,0,0,0,0
1.388053,0,0,0,0
1.389599,0,0,0,0
1.391162,0,0,0,0
1.392710,0,0,0,0
1.394299,0,0,0,0
1.395773,0,0,0,0
1.397162,0,0,0,0
1.398679,0,0,0,0
1.400227,0,0,0,0
1.401786,0,0,0,0
1.403334,0,0,0,0
1.404882,0,0,0,0
1.406429,0,0,0,0
1.407792,0,0,0,0
1.409180,0,0,0,0
1.410740,0,0,0,0
1.412302,0,0,0,0
1.413847,0,0,0,0
1.415395,0,0,0,0
1.416942,0,0,0,0
1.418492,0,0,0,0
1.420040,0,0,0,0
1.421586,0,0,0,0
1.423148,0,0,0,0
1.424695,0,0,0,0
1.426283,0,0,0,0
1.427835,0,0,0,0
1.429381,0,0,0,0
1.430931,0,0,0,0
1.432478,0,0,0,0
1.434037,0,0,0,0
1.435585,0,0,0,0
1.437132,0,0,0,0
1.438682,0,0,0,0
1.440229,0,0,0,0
1.441774,0,0,0,0
1.443324,0,0,0,0
1.444884,0,0,0,0
1.446431,0,0,0,0
1.447920,0,0,0,0
1.449438,0,0,0,0
1.450986,0,0,0,0
1.452535,0,0,0,0
1.454081,0,0,0,0
1.455515,0,0,0,0
1.457071,0,0,0,0
1.458663,0,0,0,0
1.460212,0,0,0,0
1.461757,0,0,0,0
1.463306,0,0,0,0
1.464732,0,0,0,0
1.466270,0,0,0,0
1.467824,0,0,0,0
1.469372,0,0,0,0
1.470925,0,0,0,0
1.472474,0,0,0,0
1.474022,0,0,0,0
1.475573,0,0,0,0
1.477136,0,0,0,0
1.478689,0,0,0,0
1.480238,0,0,0,0
1.481787,0,0,0,0
1.483336,0,0,0,0
1.484887,0,0,0,0
1.486435,0,0,0,0
1.487929,0,0,0,0
1.489319,0,0,0,0
1.490878,0,0,0,0
1.492429,0,0,0,0
1.493977,0,0,0,0
1.495527,0,0,0,0
1.497077,0,0,0,0
1.498642,0,0,0,0
1.500192,0,0,0,0
1.501741,0,0,0,0
1.503293,0,0,0,0
1.504842,0,0,0,0
1.506431,0,0,0,0
1.508027,0,0,0,0
1.509587,0,0,0,0
1.511138,0,0,0,0
1.512688,0,0,0,0
1.514236,0,0,0,0
1.515789,0,0,0,0
1.517336,0,0,0,0
1.518888,0,0,0,0
1.520450,0,0,0,0
1.521998,0,0,0,0
1.523594,0,0,0,0
1.525143,0,0,0,0
1.526694,0,0,0,0
1.528235,0,0,0,0
1.529773,0,0,0,0
1.531205,0,0,0,0
1.532754,0,0,0,0
1.534301,0,0,0,0
1.535850,0,0,0,0
1.537396,0,0,0,0
1.538989,0,0,0,0
1.540538,0,0,0,0
1.542099,0,0,0,0
1.543646,0,0,0,0
1.545195,0,0,0,0
1.546743,0,0,0,0
1.548289,0,0,0,0
1.549896,0,0,0,0
1.551445,0,0,0,0
1.553006,0,0,0,0
1.554598,0,0,0,0
1.556147,0,0,0,0
1.557694,0,0,0,0
1.559245,0,0,0,0
1.560794,0,0,0,0
1.562341,0,0,0,0
1.563907,0,0,0,0
1.565454,0,0,0,0
1.567003,0,0,0,0
1.568553,0,0,0,0
1.570099,0,0,0,0
1.571770,0,0,0,0
1.573317,0,0,0,0
1.574880,0,0,0,0
1.576429,0,0,0,0
1.577975,0,0,0,0
1.579524,0,0,0,0
1.581072,0,0,0,0
1.582623,0,0,0,0
1.584172,0,0,0,0
1.585605,0,0,0,0
1.586995,0,0,0,0
1.588512,0,0,0,0
1.590060,0,0,0,0
1.591608,0,0,0,0
1.593157,0,0,0,0
1.594709,0,0,0,0
1.596272,0,0,0,0
1.597818,0,0,0,0
1.599366,0,0,0,0
1.600940,0,0,0,0
1.602538,0,0,0,0
1.604089,0,0,0,0
1.605637,0,0,0,0
