elapsed_s,TSE_EDGE_SETUP_IMUL_WORKING_CYCLE_L2,TSE_RAS_INTF_WORKING_CYCLE_L1,TSE_LRZ_Z_INTF_WORKING_CYCLE_L1,TSE_LRZ_BARY_INTF_WORKING_CYCLE_L1
0.001088,0,0,0,0
0.002568,0,0,0,0
0.003936,0,0,0,0
0.005407,0,0,0,0
0.006795,0,0,0,0
0.008141,0,0,0,0
0.009597,0,0,0,0
0.010941,0,0,0,0
0.012281,0,0,0,0
0.013858,0,0,0,0
0.015259,0,0,0,0
0.016665,0,0,0,0
0.018098,0,0,0,0
0.019458,0,0,0,0
0.020820,0,0,0,0
0.022161,0,0,0,0
0.023502,0,0,0,0
0.024841,0,0,0,0
0.026175,0,0,0,0
0.027489,0,0,0,0
0.028803,0,0,0,0
0.030165,0,0,0,0
0.031484,0,0,0,0
0.032793,0,0,0,0
0.034149,0,0,0,0
0.035458,0,0,0,0
0.036766,0,0,0,0
0.038122,0,0,0,0
0.039433,0,0,0,0
0.040743,0,0,0,0
0.042104,0,0,0,0
0.043399,0,0,0,0
0.044693,0,0,0,0
0.046041,0,0,0,0
0.047338,0,0,0,0
0.048632,0,0,0,0
0.049975,0,0,0,0
0.051271,0,0,0,0
0.052621,0,0,0,0
0.053964,0,0,0,0
0.055259,0,0,0,0
0.056552,0,0,0,0
0.057884,0,0,0,0
0.059139,0,0,0,0
0.060394,0,0,0,0
0.061699,0,0,0,0
0.062958,0,0,0,0
0.064213,0,0,0,0
0.065468,0,0,0,0
0.066800,0,0,0,0
0.068056,0,0,0,0
0.069390,0,0,0,0
0.070733,0,0,0,0
0.071993,0,0,0,0
0.073258,0,0,0,0
0.074573,0,0,0,0
0.076004,0,0,0,0
0.077401,0,0,0,0
0.080645,0,0,0,0
0.082101,66,0,0,1815
0.083379,0,0,0,0
0.084765,0,0,0,0
0.086300,0,0,0,0
0.087693,0,0,0,0
0.089074,0,0,0,0
0.090457,0,0,0,0
0.091840,75,0,0,2244
0.093461,345,0,0,8169
0.095486,0,0,0,0
0.096883,0,0,0,0
0.098273,0,0,0,0
0.099659,0,0,0,0
0.101044,0,0,0,0
0.103874,0,0,0,0
0.105272,0,0,0,0
0.106695,0,0,0,0
0.108074,0,0,0,0
0.109453,0,0,0,0
0.110891,0,0,0,0
0.112282,0,0,0,0
0.113754,0,0,0,0
0.117706,0,0,0,0
0.119106,0,0,0,0
0.120555,0,0,0,0
0.122201,0,0,0,0
0.123596,0,0,0,0
0.124940,0,0,0,0
0.126288,0,0,0,0
0.127631,0,0,0,0
0.128970,0,0,0,0
0.130324,0,0,0,0
0.131663,0,0,0,0
0.133001,0,0,0,0
0.134340,0,0,0,0
0.135678,0,0,0,0
0.137015,0,0,0,0
0.138490,0,0,0,0
0.140053,0,0,0,0
0.141616,0,0,0,0
0.143053,0,0,0,0
0.144443,0,0,0,0
0.145961,0,0,0,0
0.147511,0,0,0,0
0.149059,0,0,0,0
0.150609,0,0,0,0
0.152173,0,0,0,0
0.153768,0,0,0,0
0.155319,0,0,0,0
0.156869,0,0,0,0
0.158421,0,0,0,0
0.159971,0,0,0,0
0.161519,0,0,0,0
0.162963,0,0,0,0
0.164483,0,0,0,0
0.165915,0,0,0,0
0.167441,0,0,0,0
0.168990,0,0,0,0
0.170543,0,0,0,0
0.172093,0,0,0,0
0.173737,0,0,0,0
0.175235,0,0,0,0
0.176626,0,0,0,0
0.178145,0,0,0,0
0.179696,0,0,0,0
0.181245,0,0,0,0
0.182794,0,0,0,0
0.184356,0,0,0,0
0.185951,0,0,0,0
0.187503,0,0,0,0
0.189051,0,0,0,0
0.190601,0,0,0,0
0.192151,0,0,0,0
0.193702,0,0,0,0
0.195268,0,0,0,0
0.196816,0,0,0,0
0.198368,0,0,0,0
0.199919,0,0,0,0
0.201510,0,0,0,0
0.203064,0,0,0,0
0.204612,0,0,0,0
0.206134,0,0,0,0
0.207662,0,0,0,0
0.209209,0,0,0,0
0.210760,0,0,0,0
0.212310,0,0,0,0
0.213863,0,0,0,0
0.215414,0,0,0,0
0.216974,0,0,0,0
0.218526,0,0,0,0
0.220078,0,0,0,0
0.221626,0,0,0,0
0.223247,0,0,0,0
0.224639,0,0,0,0
0.226158,0,0,0,0
0.227721,0,0,0,0
0.229268,0,0,0,0
0.230818,0,0,0,0
0.232368,0,0,0,0
0.233962,0,0,0,0
0.235511,0,0,0,0
0.237057,0,0,0,0
0.238619,0,0,0,0
0.240167,0,0,0,0
0.241716,0,0,0,0
0.243264,0,0,0,0
0.244811,0,0,0,0
0.246234,0,0,0,0
0.247760,0,0,0,0
0.249320,0,0,0,0
0.250918,0,0,0,0
0.252464,0,0,0,0
0.254015,0,0,0,0
0.255563,0,0,0,0
0.257110,0,0,0,0
0.258658,0,0,0,0
0.260221,0,0,0,0
0.261771,0,0,0,0
0.263320,0,0,0,0
0.264866,0,0,0,0
0.266417,0,0,0,0
0.267966,0,0,0,0
0.269512,0,0,0,0
0.271079,0,0,0,0
0.272626,0,0,0,0
0.274176,0,0,0,0
0.275724,0,0,0,0
0.277270,0,0,0,0
0.278818,0,0,0,0
0.280365,0,0,0,0
0.281847,0,0,0,0
0.283368,0,0,0,0
0.284913,0,0,0,0
0.286400,0,0,0,0
0.287928,0,0,0,0
0.289475,0,0,0,0
0.291025,0,0,0,0
0.292584,0,0,0,0
0.294135,0,0,0,0
0.295683,0,0,0,0
0.297229,0,0,0,0
0.298824,0,0,0,0
0.300372,0,0,0,0
0.301921,0,0,0,0
0.303482,0,0,0,0
0.305029,0,0,0,0
0.306576,0,0,0,0
0.308019,0,0,0,0
0.309393,0,0,0,0
0.310800,0,0,0,0
0.312197,0,0,0,0
0.313603,0,0,0,0
0.314941,0,0,0,0
0.316275,0,0,0,0
0.317608,0,0,0,0
0.319024,0,0,0,0
0.320381,0,0,0,0
0.321722,0,0,0,0
0.323062,0,0,0,0
0.324423,0,0,0,0
0.325818,0,0,0,0
0.327222,0,0,0,0
0.328568,0,0,0,0
0.329901,0,0,0,0
0.331213,0,0,0,0
0.332521,0,0,0,0
0.333865,0,0,0,0
0.335224,0,0,0,0
0.336540,0,0,0,0
0.337853,0,0,0,0
0.339160,0,0,0,0
0.340467,0,0,0,0
0.341933,0,0,0,0
0.343289,0,0,0,0
0.344608,0,0,0,0
0.345928,0,0,0,0
0.347225,0,0,0,0
0.348521,0,0,0,0
0.349815,0,0,0,0
0.351112,0,0,0,0
0.352410,0,0,0,0
0.353705,0,0,0,0
0.355027,0,0,0,0
0.356327,0,0,0,0
0.357620,0,0,0,0
0.358920,0,0,0,0
0.360213,0,0,0,0
0.361544,0,0,0,0
0.362906,0,0,0,0
0.364268,0,0,0,0
0.365679,0,0,0,0
0.367043,0,0,0,0
0.368404,0,0,0,0
0.369771,0,0,0,0
0.371156,0,0,0,0
0.372571,0,0,0,0
0.373985,0,0,0,0
0.375347,0,0,0,0
0.376708,0,0,0,0
0.378109,0,0,0,0
0.379520,0,0,0,0
0.381027,0,0,0,0
0.382569,0,0,0,0
0.384664,24,0,0,684
0.386068,0,0,0,0
0.387449,0,0,0,0
0.388841,0,0,0,0
0.390970,0,0,0,0
0.392352,0,0,0,0
0.393755,96,0,0,2573
0.395084,324,0,0,7863
0.396492,0,0,0,0
0.397877,0,0,0,0
0.399283,0,0,0,0
0.400669,0,0,0,0
0.402682,0,0,0,0
0.404066,0,0,0,0
0.405507,0,0,0,0
0.407882,0,0,0,0
0.409284,0,0,0,0
0.410824,0,0,0,0
0.412204,0,0,0,0
0.413583,0,0,0,0
0.415001,0,0,0,0
0.418825,0,0,0,0
0.420224,0,0,0,0
0.421608,0,0,0,0
0.423141,0,0,0,0
0.424527,0,0,0,0
0.425960,0,0,0,0
0.427342,0,0,0,0
0.428721,0,0,0,0
0.430105,0,0,0,0
0.431502,0,0,0,0
0.432881,0,0,0,0
0.434262,0,0,0,0
0.435648,0,0,0,0
0.437033,0,0,0,0
0.438420,0,0,0,0
0.439805,0,0,0,0
0.441191,0,0,0,0
0.442623,0,0,0,0
0.444008,0,0,0,0
0.445394,0,0,0,0
0.446878,0,0,0,0
0.448268,0,0,0,0
0.449655,0,0,0,0
0.451041,0,0,0,0
0.452427,0,0,0,0
0.453829,0,0,0,0
0.455215,0,0,0,0
0.456727,0,0,0,0
0.458280,0,0,0,0
0.459829,0,0,0,0
0.461378,0,0,0,0
0.462931,0,0,0,0
0.464493,0,0,0,0
0.466044,0,0,0,0
0.467594,0,0,0,0
0.469141,0,0,0,0
0.470690,0,0,0,0
0.472240,0,0,0,0
0.473834,0,0,0,0
0.475399,0,0,0,0
0.476947,0,0,0,0
0.478498,0,0,0,0
0.480047,0,0,0,0
0.481595,0,0,0,0
0.483013,0,0,0,0
0.484533,0,0,0,0
0.485971,0,0,0,0
0.487498,0,0,0,0
0.489046,0,0,0,0
0.490594,0,0,0,0
0.492143,0,0,0,0
0.493695,0,0,0,0
0.495244,0,0,0,0
0.496805,0,0,0,0
0.498356,0,0,0,0
0.499905,0,0,0,0
0.501452,0,0,0,0
0.503006,0,0,0,0
0.504554,0,0,0,0
0.506147,0,0,0,0
0.507712,0,0,0,0
0.509258,0,0,0,0
0.510807,0,0,0,0
0.512602,0,0,0,0
0.514050,0,0,0,0
0.515596,0,0,0,0
0.517135,0,0,0,0
0.518565,0,0,0,0
0.520088,0,0,0,0
0.521681,0,0,0,0
0.523233,0,0,0,0
0.524780,0,0,0,0
0.526402,0,0,0,0
0.527917,0,0,0,0
0.529298,0,0,0,0
0.530691,0,0,0,0
0.532080,0,0,0,0
0.533541,0,0,0,0
0.534931,0,0,0,0
0.536507,0,0,0,0
0.538100,0,0,0,0
0.539665,0,0,0,0
0.541213,0,0,0,0
0.542763,0,0,0,0
0.544312,0,0,0,0
0.545864,0,0,0,0
0.547414,0,0,0,0
0.548960,0,0,0,0
0.550521,0,0,0,0
0.552070,0,0,0,0
0.553733,0,0,0,0
0.555346,0,0,0,0
0.556893,0,0,0,0
0.558442,0,0,0,0
0.559992,0,0,0,0
0.561553,0,0,0,0
0.563107,0,0,0,0
0.564655,0,0,0,0
0.566442,0,0,0,0
0.568017,0,0,0,0
0.569606,0,0,0,0
0.571031,0,0,0,0
0.572433,0,0,0,0
0.573952,0,0,0,0
0.575502,0,0,0,0
0.577049,0,0,0,0
0.578598,0,0,0,0
0.580147,0,0,0,0
0.581698,0,0,0,0
0.583254,0,0,0,0
0.584802,0,0,0,0
0.586355,0,0,0,0
0.587905,0,0,0,0
0.589453,0,0,0,0
0.591007,0,0,0,0
0.592555,0,0,0,0
0.593996,0,0,0,0
0.595519,0,0,0,0
0.597067,0,0,0,0
0.598616,0,0,0,0
0.600166,0,0,0,0
0.601759,0,0,0,0
0.603309,0,0,0,0
0.604872,0,0,0,0
0.606578,0,0,0,0
0.608045,0,0,0,0
0.609432,0,0,0,0
0.610961,0,0,0,0
0.612373,0,0,0,0
0.613772,0,0,0,0
0.615188,0,0,0,0
0.616579,0,0,0,0
0.617976,0,0,0,0
0.619368,0,0,0,0
0.620883,0,0,0,0
0.622320,0,0,0,0
0.623667,0,0,0,0
0.625001,0,0,0,0
0.626393,0,0,0,0
0.627725,0,0,0,0
0.629055,0,0,0,0
0.630433,0,0,0,0
0.631764,0,0,0,0
0.633093,0,0,0,0
0.634464,0,0,0,0
0.635770,0,0,0,0
0.637085,0,0,0,0
0.638439,0,0,0,0
0.639744,0,0,0,0
0.641048,0,0,0,0
0.642402,0,0,0,0
0.643708,0,0,0,0
0.645013,0,0,0,0
0.646473,0,0,0,0
0.647845,0,0,0,0
0.649165,0,0,0,0
0.650509,0,0,0,0
0.651870,0,0,0,0
0.653230,0,0,0,0
0.654639,0,0,0,0
0.655999,0,0,0,0
0.657360,0,0,0,0
0.658616,0,0,0,0
0.659868,0,0,0,0
0.661226,0,0,0,0
0.662641,0,0,0,0
0.664052,0,0,0,0
0.665384,0,0,0,0
0.666728,0,0,0,0
0.668153,0,0,0,0
0.669571,0,0,0,0
0.671027,0,0,0,0
0.672412,0,0,0,0
0.674332,0,0,0,0
0.677716,66,0,0,1818
0.679109,0,0,0,0
0.680501,0,0,0,0
0.682020,0,0,0,0
0.683419,0,0,0,0
0.684767,0,0,0,0
0.686158,420,0,0,10416
0.687461,0,0,0,0
0.688854,0,0,0,0
0.690239,0,0,0,0
0.691645,0,0,0,0
0.693027,0,0,0,0
0.694411,0,0,0,0
0.695795,0,0,0,0
0.697177,0,0,0,0
0.699258,0,0,0,0
0.701088,0,0,0,0
0.702483,0,0,0,0
0.703978,0,0,0,0
0.705360,0,0,0,0
0.706876,0,0,0,0
0.708256,0,0,0,0
0.709733,0,0,0,0
0.711144,0,0,0,0
0.712529,0,0,0,0
0.714213,0,0,0,0
0.715596,0,0,0,0
0.716975,0,0,0,0
0.718355,0,0,0,0
0.719732,0,0,0,0
0.721111,0,0,0,0
0.722490,0,0,0,0
0.723879,0,0,0,0
0.725260,0,0,0,0
0.726647,0,0,0,0
0.728031,0,0,0,0
0.729453,0,0,0,0
0.730844,0,0,0,0
0.732358,0,0,0,0
0.733907,0,0,0,0
0.736361,0,0,0,0
0.737768,0,0,0,0
0.739160,0,0,0,0
0.740542,0,0,0,0
0.741924,0,0,0,0
0.743304,0,0,0,0
0.744683,0,0,0,0
0.746064,0,0,0,0
0.747585,0,0,0,0
0.749008,0,0,0,0
0.750530,0,0,0,0
0.752077,0,0,0,0
0.753622,0,0,0,0
0.755111,0,0,0,0
0.756501,0,0,0,0
0.757901,0,0,0,0
0.759417,0,0,0,0
0.760965,0,0,0,0
0.762515,0,0,0,0
0.764064,0,0,0,0
0.765611,0,0,0,0
0.767082,0,0,0,0
0.768617,0,0,0,0
0.770451,0,0,0,0
0.772001,0,0,0,0
0.773548,0,0,0,0
0.774979,0,0,0,0
0.776371,0,0,0,0
0.777931,0,0,0,0
