elapsed_s,ALWAYSON
0.405189,30366
0.406720,29386
0.408250,29386
0.409795,29686
0.411328,29382
0.412860,29440
0.414391,29408
0.415922,29363
0.417455,29472
0.418988,29418
0.420531,29691
0.422067,29424
0.423597,29375
0.425173,30245
0.426702,29344
0.428229,29334
0.429663,29194
0.431157,26622
0.432653,28492
0.434028,26691
0.435402,26309
0.436903,29278
0.438436,29407
0.439966,29372
0.441554,30536
0.443088,29410
0.444619,29450
0.446154,29407
0.447684,29398
0.449218,29463
0.450751,29418
0.452295,29639
0.453827,29443
0.455360,29413
0.456936,30284
0.458469,29422
0.460001,29388
0.461534,29461
0.463080,29657
0.464610,29473
0.466147,29410
0.467677,29394
0.469212,29494
0.470746,29433
0.472277,29388
0.473823,29702
0.475356,29427
0.476891,29489
0.478424,29418
0.479955,29378
0.481489,29464
0.483022,29407
0.484564,29724
0.486101,29409
0.487631,29380
0.489208,30307
0.490741,29409
0.492272,29377
0.493804,29344
0.495218,26763
0.496712,29712
0.498149,27141
0.499554,26400
0.501054,29251
0.502584,29379
0.504114,29363
0.505659,29689
0.507190,29375
0.508719,29450
0.510253,29345
0.511660,26739
0.513172,29364
0.514705,29424
0.516250,29654
0.517783,29431
0.519315,29414
0.520892,30287
0.522425,29422
0.523955,29392
0.525490,29365
0.527025,29474
0.528546,30041
0.530158,30199
0.531688,29376
0.533222,29475
0.534755,29405
0.536285,29368
0.537830,29694
0.539362,29373
0.540895,29441
0.542425,29385
0.543954,29355
0.545487,29451
0.547018,29362
0.548560,29715
0.550096,29383
0.551624,29348
0.553200,30287
0.554732,29370
0.556260,29357
0.557791,29401
0.559335,29641
0.560867,29432
0.562399,29387
0.563927,29356
0.565460,29443
0.566992,29387
0.568521,30289
0.570114,29660
0.571642,29348
0.573175,29445
0.574707,29388
0.576236,29356
0.577767,29412
0.579299,29406
0.580844,29683
0.582376,29381
0.583904,29373
0.585481,30284
0.587013,29387
0.588542,29428
0.590075,29352
0.591618,29607
0.593149,29456
0.594681,29378
0.596210,29337
0.597739,29397
0.599271,29387
0.600846,30282
0.602777,42173
0.604452,26778
0.605837,26451
0.607208,26284
0.608574,27347
0.610000,26238
0.611366,26233
0.612742,25900
0.614088,26441
0.615459,26268
0.616867,27056
0.618235,26242
0.619732,29189
0.621266,29460
0.622799,29413
0.624342,29643
0.625875,29427
0.627406,29400
0.628940,29461
0.630473,29428
0.632005,29390
0.633582,30319
0.635128,29666
0.636659,29472
0.638195,29422
0.639729,29387
0.641261,29465
0.642794,29441
0.644325,29396
0.645869,29646
0.647402,29436
0.648980,30215
0.650503,29250
0.652025,29191
0.653425,26593
0.654929,29246
0.656471,29630
0.658055,30381
0.659586,29425
0.661121,29465
0.662654,29418
0.664184,29395
0.665718,29461
0.667264,29676
0.668856,29674
0.670342,29437
0.671874,29399
0.673408,29484
0.674942,29428
0.676474,29406
0.678070,30640
0.679601,29402
0.681180,30340
0.682714,29413
0.684245,29384
0.685777,29365
0.687301,29243
0.688907,31878
0.690361,26507
0.691728,26188
0.693213,28514
0.694703,29041
0.696225,29210
0.697626,26582
0.699140,29453
0.700670,29449
0.702203,29350
0.703842,31202
0.705353,29314
0.706885,29372
0.708413,29349
0.709825,26697
0.711325,29186
0.712732,27720
0.714291,29278
0.715821,29379
0.717355,29469
0.718888,29421
0.720432,29629
0.721964,29443
0.723497,29406
0.725030,29439
0.726562,29431
0.728094,29406
0.729628,29483
0.731175,29677
0.732706,29487
0.734243,29379
0.735772,29388
0.737306,29448
0.738837,29388
0.740367,29360
0.741910,29655
0.743443,29421
0.745019,30285
0.746551,29401
0.748081,29360
0.749613,29442
0.751145,29412
0.752689,29727
0.754226,29397
0.755755,29340
0.757287,29444
0.758818,29390
0.760347,29364
0.761880,29440
0.763430,29746
0.764962,29431
0.766494,29394
0.768023,29368
0.769556,29426
0.771087,29374
0.772616,29468
0.774164,29615
0.775692,29361
0.777269,30314
0.778802,29396
0.780332,29362
0.781862,29407
0.783394,29398
0.784940,29698
0.786472,29392
0.788002,29369
0.789534,29440
0.791066,29407
0.792596,30316
0.794176,29390
0.795719,29615
0.797251,29441
0.798783,29395
0.800313,29374
0.801844,29408
0.803375,29370
0.804907,29436
0.806450,29626
0.807980,29370
0.809555,30235
0.811085,29343
0.812611,28244
0.813963,26695
0.815337,26319
0.816721,26635
0.818223,29215
0.819754,29394
0.821324,30153
0.822857,29420
0.824387,29386
0.825921,29472
0.827474,29808
0.829009,29468
0.830541,29400
0.832072,29388
0.833605,29467
0.835137,29382
0.836666,29446
0.838213,29617
0.839743,29342
0.841317,30265
0.842849,29389
0.844378,29348
0.845909,29413
0.847440,29378
0.848986,29714
0.850517,29349
0.852044,29335
0.853575,29447
0.855107,29380
0.856637,30343
0.858218,29360
0.859634,26827
0.861139,29297
0.862670,29368
0.864199,29343
0.865729,29397
0.867259,29375
0.868788,30849
0.870281,26812
0.871655,26300
0.873198,30105
0.874730,29376
0.876259,29364
0.877790,29399
0.879322,29381
0.880865,29667
0.882396,29362
0.883924,29369
0.885457,29439
0.886988,29359
0.888516,30279
0.890095,29371
0.891636,29610
0.893168,29434
0.894699,29372
0.896228,29362
0.897767,29566
0.899299,29395
0.900832,29468
0.902376,29599
0.903905,29359
0.905482,30326
0.907014,29388
0.908544,29435
0.910078,29358
0.911605,29322
0.913030,27112
0.914543,29356
0.916076,29422
0.917612,29501
0.919147,29454
0.920680,30422
0.922266,29457
0.923811,29659
0.925346,29475
0.926879,29445
0.928412,29395
0.929945,29516
0.931482,29465
0.933018,29527
0.934565,29716
0.936101,29447
0.937640,29578
0.939177,29485
0.940711,29528
0.942245,29300
0.943770,29292
0.945187,26921
0.946697,29350
0.948231,29468
0.949768,29498
0.951303,29473
0.952885,30387
0.954421,29490
0.955968,29698
0.957506,29527
0.959042,29481
0.960577,29585
0.962118,29474
0.963651,29440
0.965189,29544
0.966611,26904
0.968118,29333
0.969657,29552
0.971194,29482
0.972728,29577
0.974270,29495
0.975805,29481
0.977243,27547
0.978774,29433
0.980306,29381
0.981839,29505
0.983376,29498
0.984957,30366
0.986494,29498
0.988040,29654
0.989577,29569
0.991115,29486
0.992649,29559
0.994190,29476
0.995724,29463
0.997262,29543
0.998810,29699
1.000345,29472
1.001883,29549
1.003418,29468
1.004956,29452
1.006483,29296
1.008008,29282
1.009422,27362
1.010882,27859
1.012290,26735
1.013798,29244
1.015330,29405
1.016739,27823
1.018302,33975
1.019975,27195
1.021364,26534
1.022740,26377
1.024111,26301
1.025483,26359
1.026853,26314
1.028222,26265
1.029725,29333
1.031278,29803
1.032865,30487
1.034402,29473
1.035936,29443
1.037473,29532
1.039010,29484
1.040543,29505
1.041965,26859
1.043471,29302
1.045008,29523
1.046544,29478
1.048078,29439
1.049659,30369
1.051194,29470
1.052741,29732
1.054278,29479
1.055812,29448
1.057349,29515
1.058884,29450
1.060416,29461
1.061953,29509
1.063501,29710
1.065083,30399
1.066620,29469
1.068154,29449
1.069690,29514
1.071226,29476
1.072761,31537
1.074282,26702
1.075652,26219
1.077050,27339
1.078584,29500
1.080119,29464
1.081656,29525
1.083193,29483
1.084740,29814
1.086281,29467
1.087815,29453
1.089352,29516
1.090887,29469
1.092421,29443
1.093956,29496
1.095503,29689
1.097085,30396
1.098621,29480
1.100156,29447
1.101691,29506
1.103227,29471
1.104761,30331
1.106352,29696
1.107887,29457
1.109424,29484
1.110957,29436
1.112488,33201
1.114096,26821
1.115609,29331
1.117034,26947
1.118540,29309
1.120073,29430
1.121609,29521
1.123143,29421
1.124675,29522
1.126214,29463
1.127641,27008
1.129193,30211
1.130728,29423
1.132260,29438
1.133796,29489
1.135330,29449
1.136866,29499
1.138412,29674
1.139944,29435
1.141480,29489
1.143014,29428
1.144546,30377
1.146130,29438
1.147661,29423
1.149211,29770
1.150746,29458
1.152278,29402
1.153811,29462
1.155346,29448
1.156882,29509
1.158417,29449
1.159961,29653
1.161540,30336
1.163075,29439
1.164606,29488
1.166144,29352
1.167667,29236
1.169076,26826
1.170595,29483
1.172127,29419
1.173661,29474
1.175195,29439
1.176730,30469
1.178315,29417
1.179847,29420
1.181270,26988
1.182780,29354
1.184315,29464
1.185851,29521
1.187388,29483
1.188926,29527
1.190461,29458
1.192007,29691
1.193589,30392
1.195124,29453
1.196657,29532
1.198197,29459
1.199730,29433
1.201266,29525
1.202859,30572
1.204392,29440
1.205934,29620
1.207470,29460
1.209054,30432
1.210589,29449
1.212123,29442
1.213670,29722
1.215875,44814
1.217431,27368
1.218836,26634
1.220212,26379
1.221587,26390
1.223005,27219
1.224385,26502
1.225758,26346
1.227259,29268
1.228854,30577
1.230387,29482
1.231922,29473
1.233460,29555
1.234884,26920
1.236391,29341
1.237963,30174
1.239499,29489
1.241081,30388
1.242618,29490
1.244153,29472
1.245702,29762
1.247239,29509
1.248774,29795
1.250328,29516
1.251865,29496
1.253403,29544
1.254940,29486
1.256486,29704
1.258001,28679
1.259508,29303
1.261044,29446
1.262572,29312
1.264096,29279
1.265496,26525
1.267165,32447
1.268568,27645
1.270003,26424
1.271373,26286
1.272741,27112
1.274154,26302
1.275523,26280
1.276905,26500
1.278403,29247
1.279937,29434
1.281474,29526
1.283009,29456
1.284542,29537
1.286082,29470
1.287628,29684
1.289210,30402
1.290746,29467
1.292280,29448
1.293815,29483
1.295350,29467
1.296887,29532
1.298438,29743
1.299971,29467
1.301509,29537
1.303045,29474
1.304579,30435
1.306165,29443
1.307697,29434
1.309247,29779
1.310786,29451
1.312316,29436
1.313726,26797
1.315238,29340
1.316773,30523
1.318237,26693
1.319623,26545
1.321175,30244
1.322712,29490
1.324246,29468
1.325783,29525
1.327321,29517
1.328861,29568
1.330410,29724
1.331944,29477
1.333484,29558
1.335020,29485
1.336555,30433
1.338142,29506
1.339677,29473
1.341228,29803
1.342765,29492
1.344300,29483
1.345838,29522
1.347375,29503
1.348914,29567
1.350452,29498
1.351999,29700
1.353581,30400
1.355119,29512
1.356654,29598
1.358197,29516
1.359732,29464
1.361270,29549
1.362820,29747
1.364356,29457
1.365892,29541
1.367430,29495
1.369011,30386
1.370548,29487
1.372082,29438
1.373630,29747
1.375166,29475
1.376700,29564
1.378242,29506
1.379777,29470
1.381316,29540
1.382852,29499
1.384399,29710
1.385937,29559
1.387475,29493
1.389015,29567
1.390551,29492
1.392086,29471
1.393625,29566
1.395048,26905
1.396554,29400
1.398095,29467
1.399628,29490
1.401212,30413
1.402750,29507
1.404284,29452
1.405842,29925
1.407378,29500
1.408918,29550
1.410454,29503
1.411990,29461
1.413527,29564
1.415065,29473
1.416611,30164
1.418047,26715
1.419552,29301
1.421091,29563
1.422628,29477
1.424162,29446
1.425698,29539
1.427248,29736
1.428783,30529
1.430374,29483
1.431909,29471
1.433490,30399
1.435034,29586
1.436567,29538
1.438120,29726
1.439654,29440
1.441190,29509
1.442725,29454
1.444258,29444
1.445797,29534
1.447331,29434
1.448748,27785
1.450304,29309
1.451837,29442
1.453374,29529
1.454909,29441
1.456441,29436
1.457847,26581
1.459363,29490
1.460898,29541
1.462435,29457
1.463968,29429
1.465548,30372
1.467084,29466
1.468617,29477
1.470167,29722
1.471700,29436
1.473237,29510
1.474772,29470
1.476305,29430
1.477839,29475
1.479375,29474
1.480967,30587
1.482502,29447
1.484035,29417
1.485570,29501
1.487105,29461
1.488638,28452
1.490024,27221
1.491409,26533
1.492914,29345
1.494450,29443
1.497045,117361
1.501986,27202
1.503385,26694
1.504770,27666
1.506214,26629
1.507598,26585
1.508985,26678
1.510510,29722
1.512083,30811
1.513561,27742
1.514968,26938
1.516332,25933
1.517684,25919
1.519030,25821
1.520373,25811
1.521720,26542
1.523107,25905
1.524464,26056
1.525807,25807
1.527150,25790
1.528493,25770
1.530154,32643
1.531732,30014
1.533299,30109
1.534877,30287
1.536440,30019
1.537869,27030
1.539405,29844
1.540971,30117
1.542536,30057
1.544100,30012
1.545679,30336
1.547244,30032
1.548865,30961
1.550416,29851
1.551970,29818
1.553394,27038
1.554928,29846
1.556502,30301
1.558070,30017
1.559632,29985
1.561245,31003
1.562810,30016
1.564372,30003
1.565936,30047
1.567514,30260
1.569088,30261
1.570653,30006
1.572215,30009
1.573779,30040
1.575344,30025
1.576959,31054
1.578537,30263
1.580102,30033
1.581667,30084
1.583232,30034
1.584884,34477
1.586457,27016
1.587852,26762
1.589394,30051
1.590958,30028
1.592521,31055
1.594139,30026
1.595702,29990
1.597267,30056
1.598830,30006
1.600405,30249
1.601970,30048
1.603534,30026
1.605099,30065
1.606663,30014
1.608227,30016
1.609678,27825
1.611251,30237
1.612876,31367
1.614448,30123
1.616015,30011
1.617578,30004
1.619141,29933
1.620601,28166
1.622182,30274
1.623686,32457
1.625306,27308
1.626717,26898
1.628117,26863
1.629514,26821
1.630908,26779
1.632319,27078
1.633713,26763
1.635243,29834
1.636862,31030
1.638423,29997
1.639984,29956
1.641599,31028
1.643042,27293
1.644575,29939
1.646142,29990
1.647703,29976
1.649268,30065
1.650832,30008
1.652393,29979
1.653832,27210
1.655366,29869
1.656981,31025
1.658585,30778
1.660146,29967
1.661709,30042
1.663273,30001
1.664715,27365
1.666253,29833
1.667814,29992
1.669380,30075
1.670943,30012
1.672505,31073
1.673990,27036
1.675533,30031
1.677100,30090
1.678665,29998
1.680225,29983
1.681789,30039
1.683352,30001
1.684918,30060
1.686493,30245
1.688055,29958
1.689668,31009
1.691232,30004
1.692868,32811
1.694504,30026
1.696066,29995
1.697642,30267
1.699206,29998
1.700767,29979
1.702330,30006
1.703892,29994
1.705508,31067
1.707072,30007
1.708648,30346
1.710216,30012
1.711778,29994
1.713378,30198
1.714820,28188
1.716254,27129
1.717784,29379
1.719196,27178
1.720595,27909
1.722049,26768
1.723441,26513
1.724962,29898
1.726527,30031
1.728091,30024
1.729670,30337
1.731243,30176
1.732894,32215
1.734484,29998
1.736045,29983
1.737660,31023
1.739224,30029
1.740857,31262
1.742416,29981
1.743977,29986
1.745542,30072
1.747106,30009
1.748668,30080
1.750236,29999
1.751811,30277
1.753426,31001
1.754990,30027
1.756553,30076
1.758120,30010
1.759682,29990
1.761247,30087
1.762826,30267
1.764388,29996
1.765952,30043
1.767516,30017
1.769130,31035
1.770695,30000
1.772257,29988
1.773833,30287
1.775398,30018
1.776962,30072
1.778527,30029
1.780089,29992
1.781656,30096
1.783220,30017
1.784949,32401
1.786338,27063
1.787734,26747
1.789267,29887
1.790831,30027
1.792393,30014
1.793958,30042
1.795535,30251
1.797100,30073
1.798665,30036
1.800228,29974
1.801792,30076
1.803357,30025
1.804922,30081
1.806501,30280
1.808062,29980
1.809627,30047
1.811189,29992
1.812750,31553
1.814262,27070
1.815796,29832
1.817292,28359
1.818829,29902
1.820393,29996
1.821957,30066
1.823523,30044
1.825089,30084
1.826654,30015
1.828230,30282
1.829795,30049
1.831359,30031
1.832973,31005
1.834538,30031
1.836102,30016
1.837677,30249
1.839254,30279
1.840820,30073
1.842385,30018
1.843946,29981
1.845510,30030
1.847073,30000
1.848634,31120
1.850270,30278
1.851832,29992
1.853398,30055
1.854961,29997
1.856522,30070
1.858089,30018
1.859651,29976
1.861097,27361
1.862631,29841
1.864192,29981
1.865758,30064
1.867320,29981
1.868884,30058
1.870447,29992
1.872031,30381
1.873594,30056
1.875157,29990
1.876718,30090
1.878286,29990
1.879847,29973
1.881461,31010
1.882906,27328
1.884439,29826
1.885866,26994
1.887400,29854
1.888965,30068
1.890528,30014
1.892090,29980
1.893666,30265
1.895229,30003
1.896893,31866
1.898451,30006
1.900014,29990
1.901579,30063
1.903143,30004
1.904717,30339
1.906285,30004
1.907847,30011
1.909413,30062
1.910977,30001
1.912539,31044
1.914155,32078
1.915713,27513
1.917255,29953
1.918820,30037
1.920383,30005
1.921948,30065
1.923514,30040
1.925081,30118
1.926658,30256
1.928221,29999
1.929788,30092
1.931353,30060
1.932920,30105
1.934485,29981
1.936046,29967
1.937492,27374
1.939026,29857
1.940587,30056
1.942154,29978
1.943714,29996
1.945328,31000
1.946892,30015
1.948467,30243
1.950133,31993
1.951696,29996
1.953261,30046
1.954823,29981
1.956384,29969
1.957946,30007
1.959521,30231
1.961135,31006
1.962698,29984
1.964259,29989
1.965823,30022
1.967386,29995
1.968950,30045
1.970527,30274
1.972097,30164
1.973663,30059
1.975226,29995
1.976787,32702
1.978491,29992
1.980052,29965
1.981640,30477
1.983201,29993
1.984763,31463
1.986403,29996
1.987964,30005
1.989530,30061
1.991093,30007
1.992667,31319
1.994288,30009
1.995848,29954
1.997412,30059
1.998976,29995
2.000086,20890
