elapsed_s,CP_MEMORY_POOL_BELOW_THRESH,CP_AHB_WR_STALL_PRE_DRAWS,CP_AHB_STALL_SQE_GMU,CP_AHB_STALL_SQE_WR_OTHER,CP_AHB_STALL_SQE_RD_OTHER,CP_CLUSTER_FE_U_EMPTY,CP_CLUSTER_FE_S_EMPTY,CP_CLUSTER_SP_VS_EMPTY,CP_CLUSTER_VPC_US_EMPTY,CP_CLUSTER_VPC_VS_EMPTY,CP_CLUSTER_GRAS_EMPTY,CP_CLUSTER_SP_PS_EMPTY,CP_CLUSTER_VPC_PS_EMPTY,CP_CLUSTER_PS_EMPTY
0.028428,0,0,0,0,0,67989,68011,68042,68075,68110,68121,68132,68109,68121
0.029848,0,0,0,0,0,68315,68320,68328,68334,68339,68347,68350,68353,68356
0.031260,0,0,0,0,0,68179,68178,68169,68156,68132,68132,68143,68151,72246
0.032719,0,0,0,0,0,74830,74794,74754,74724,74705,74683,74649,74604,70471
0.034119,0,0,0,0,0,66733,66740,66739,66735,66733,66727,66722,66729,66724
0.035520,0,0,0,0,0,67339,67332,67331,67334,67333,67335,68341,68813,68812
0.036937,0,0,0,0,0,68717,68714,68704,68696,68690,68685,67670,67188,67184
0.038342,0,0,0,0,0,68207,68229,68253,68303,68311,68333,68376,68395,68429
0.039754,0,0,0,0,0,67945,67921,67914,67864,67856,67832,67801,67781,67743
0.041169,0,0,0,0,0,67752,67752,67741,67738,67756,67797,67818,67857,67892
0.042616,0,0,0,0,0,67253,67258,67251,67247,67240,67199,67165,67121,67084
0.044064,0,0,0,0,0,66418,66420,66425,66430,66419,66417,66425,66441,66448
0.045461,0,0,414,4,0,112515,113351,111985,111985,113570,113606,111390,113620,110872
0.047186,0,0,0,0,0,69229,69171,69148,69033,69025,69019,69021,69045,69044
0.048616,0,0,0,0,0,67875,67861,67877,67891,67875,67877,67897,67866,67871
0.050028,0,0,0,0,0,67902,67893,67881,67847,67858,67841,67808,67812,67794
0.051472,0,0,0,0,0,84298,84295,84271,84272,84277,84257,84247,84244,84265
0.053036,0,0,0,0,0,67574,67550,67544,67520,67519,67524,67522,67531,67491
0.054490,0,0,0,0,0,66919,67039,67040,67115,67310,67507,67508,67473,67477
0.055982,0,0,0,0,0,151455,158287,154598,153436,171711,176074,149773,185208,147576
0.057496,0,0,0,0,0,502159,566375,506955,512262,566393,566409,480646,566430,486402
0.058935,0,0,0,0,0,454473,454472,454480,454479,454484,454468,454464,454451,454450
0.060385,0,0,0,0,0,490858,490963,490951,490949,490930,491043,491047,491130,491980
0.061858,0,0,0,0,0,447075,446928,446806,446557,446561,446376,446335,446167,445250
0.063300,0,0,0,0,0,439935,439729,439722,550455,551340,551302,551102,551115,551157
0.064849,0,0,0,0,0,554376,554471,554600,444085,443188,443171,443381,443493,443364
0.066290,0,0,0,0,0,523014,523027,523011,523037,523036,523044,522922,522920,522905
0.067799,0,0,0,0,0,455625,455609,455355,455285,455310,455283,455181,454997,454945
0.069241,0,0,0,0,0,438967,438866,438884,438689,438504,438405,438405,438306,438357
0.070680,0,0,0,0,0,459110,459798,460351,460365,460281,466255,467534,467629,467543
0.072133,0,0,0,0,0,452949,452274,451828,451821,453079,447165,445879,445775,445756
0.073567,0,0,0,0,0,435708,435697,435580,435570,434309,434250,434222,434220,434219
0.075046,0,0,0,0,0,460414,460424,460439,460438,460437,460436,460462,460461,460477
0.076481,0,0,0,0,0,425557,425555,425570,425579,425594,425593,425666,425687,425675
0.077912,0,0,0,0,0,446945,446945,446901,446904,446898,446899,446813,446801,446811
0.079342,0,0,0,0,0,520412,520411,520408,520410,520413,520406,520405,520419,520402
0.080879,0,0,0,0,0,445938,445926,445953,445951,445945,445965,445974,445974,445972
0.082323,0,0,0,0,0,491370,491365,491411,491404,491411,491394,491366,491349,491364
0.083873,0,0,0,0,0,528987,529001,528942,528946,528927,528993,529010,529010,528994
0.085384,0,0,0,0,0,425996,425985,426062,426120,426129,426046,426044,426116,426132
0.086817,0,0,0,0,0,427723,427720,427654,427578,427568,427582,427592,427516,427515
0.088253,0,0,0,0,0,428246,428241,428282,428366,428379,428377,428350,428351,428349
0.089689,0,0,0,0,0,426453,426456,426396,426328,426328,426310,426324,426391,426389
0.091156,0,0,0,0,0,448711,448722,448735,448803,448787,448804,448804,448732,448716
0.092599,0,0,0,0,0,457730,457730,457730,457643,457642,457641,457649,457734,457748
0.094033,0,0,0,0,0,427094,427075,427047,427063,427061,427043,427032,426948,426948
0.095467,0,0,0,0,0,442122,442127,442138,442204,442202,442217,442216,442214,442213
0.096917,0,0,0,0,0,436045,436056,436060,435974,435990,435984,435982,435981,435982
0.098354,0,0,0,0,0,465386,465368,465382,465392,465390,465396,465396,465395,465391
0.099959,0,0,0,0,0,464283,464298,464275,464364,464364,464372,464387,464386,464370
0.101565,0,0,0,0,0,464000,463985,463991,463899,463897,463871,463854,463852,463867
0.103181,0,0,0,0,0,472861,472874,472873,472864,472858,472872,472870,472871,472871
0.104786,0,0,0,0,0,463995,463978,463988,464002,464007,464001,464001,464014,464011
0.106392,0,0,0,0,0,511945,511952,511950,511949,511931,511919,511919,511903,511888
0.108043,0,0,0,0,0,464721,464712,464701,464685,464712,464728,464734,464765,464779
0.109648,0,0,0,0,0,464548,464564,464578,464578,464559,464538,464613,464582,464581
0.111251,0,0,0,0,0,463019,463017,462986,462982,462983,463001,462915,462913,528448
0.112918,0,0,0,0,0,528054,528037,528076,528092,528096,528078,528062,528077,462550
0.114532,0,0,0,0,0,463812,463828,463870,463869,463850,463850,463881,463862,463850
0.116139,0,0,0,0,0,463369,463352,463282,463281,463294,463366,463349,463349,463349
0.117744,0,0,0,0,0,462969,462983,462978,462977,462964,462889,462888,462872,462870
0.119347,0,0,0,0,0,467232,467221,467235,467219,467233,467233,467241,467371,467356
0.120956,0,0,0,0,0,463826,463820,463819,463832,463816,463815,463790,463674,463688
0.122559,0,0,0,0,0,464760,464758,464747,464815,464883,464898,464980,464977,464975
0.124165,0,0,0,0,0,463927,463931,463955,463881,463811,463809,463757,463757,463740
0.125783,0,0,0,0,0,464334,464360,464329,464333,464347,464331,464323,464322,464338
0.127386,0,0,0,0,0,469289,469255,469275,469269,469269,469294,469283,469282,469282
0.128992,0,0,0,0,0,462061,462062,462060,462059,462056,462030,462030,462048,462055
0.130635,0,0,0,0,0,464878,464876,464929,464932,464932,464930,464928,464907,464898
0.132126,0,0,0,0,0,437241,437267,437223,437223,437207,437223,437248,437247,437230
0.133564,0,0,0,0,0,450947,450920,450907,450975,450985,450967,450957,450973,450986
0.135132,0,0,0,0,0,459294,459290,459286,459301,459305,459314,459295,459268,459268
0.136620,0,0,0,0,0,454031,454032,454020,453933,453917,453906,453908,453917,453915
0.138197,0,0,0,0,0,464008,464007,464021,464090,464100,464114,464127,464136,464137
0.139805,0,0,0,0,0,464818,464818,464803,464800,464787,464782,464781,464771,464769
0.141411,0,0,0,0,0,464333,464331,464330,464314,464329,464327,464310,464309,464308
0.143016,0,0,0,0,0,464502,464544,464525,464472,464466,464471,464469,464469,464452
0.144622,0,0,0,0,0,465124,465096,465122,465122,465119,465118,465118,465113,465145
0.146228,0,0,0,0,0,465457,465441,465446,465522,465511,465511,465525,465511,465477
0.147890,0,0,0,0,0,464336,464408,464384,464372,464388,464370,464355,464369,464384
0.149495,0,0,0,0,0,466428,466370,466387,466387,466385,466394,466393,466392,466391
0.151099,0,0,0,0,0,465405,465392,465407,465407,465390,465389,465386,465387,465385
0.152705,0,0,0,0,0,466174,466169,466152,466081,466097,466097,466113,466111,466110
0.154312,0,0,0,0,0,510889,510961,510959,511043,511042,511072,511064,511062,511062
0.155963,0,0,0,0,0,465113,465038,465044,464954,464935,464909,464898,464881,464871
0.157570,0,0,0,0,0,464230,464228,464211,464197,464210,464192,464208,464223,464231
0.159221,0,0,0,0,0,465992,466008,466000,466018,466007,466021,466014,466012,466010
0.160890,0,0,0,0,0,465804,465786,465806,465872,465868,465863,465868,465853,465852
0.162494,0,0,0,0,0,513217,513217,513185,513200,513200,513187,513155,513170,513170
0.164144,0,0,0,0,0,459664,459747,459762,459675,459684,459700,459715,459797,459796
0.165741,0,0,0,0,0,460258,460173,460198,460198,460199,460213,460222,460137,460125
0.167335,0,0,0,0,0,572940,572940,572897,572882,572884,572851,572849,572848,572848
0.169040,0,0,0,0,0,461738,461804,461834,461843,461825,461841,461845,461846,461854
0.170690,0,0,0,0,0,461449,461396,461380,461384,461395,461394,461394,461459,461443
0.172165,0,0,0,0,0,599777,599859,599958,599993,600024,600133,600148,600089,600103
0.173782,0,0,0,0,0,459662,459693,459628,459633,459617,459506,459583,459656,459755
0.175194,0,0,0,0,0,449350,449234,449213,449181,449169,449163,449068,449000,448926
0.176635,0,0,0,0,0,445219,445958,450049,450545,450545,450548,450558,450683,450656
0.178038,0,0,0,0,0,456535,455836,451736,451227,451235,451234,451216,451103,451102
0.179483,0,0,0,0,0,469926,469480,469087,468723,468344,467976,467618,467209,466841
0.180904,0,0,0,0,0,431698,431738,431768,431754,431737,431836,431804,431845,431863
0.182264,0,0,0,0,0,439266,439233,439205,439201,439191,439075,439089,439087,439056
0.183625,0,0,0,0,0,433117,433120,433146,433141,433156,433169,433168,433225,433234
0.184989,0,0,0,0,0,429875,429887,429870,429889,429882,429856,429856,429769,429768
0.186349,0,0,0,0,0,464419,464163,463911,463643,463405,463193,462966,462715,462468
0.187733,0,0,0,0,0,418409,418410,418392,418406,418407,418392,418391,418406,418398
0.189069,0,0,0,0,0,416361,416360,416381,416360,416361,416344,416332,416367,416374
0.190406,0,0,0,0,0,415833,415805,415813,415842,415836,415868,415867,415808,415805
0.191803,0,0,0,0,0,419739,419765,419738,419764,419780,419762,419762,419820,419820
0.193144,0,0,0,0,0,419693,419691,419702,419664,419647,419647,419645,419685,419683
0.194485,0,0,0,0,0,421180,420551,419934,419313,418699,418084,417463,416749,416128
0.195817,0,0,0,0,0,500157,500154,500153,500169,500165,500162,500188,500218,500234
0.197216,0,0,0,0,0,501231,501231,501264,501256,501257,501288,501261,501270,501269
0.198615,0,0,0,0,0,397352,397367,397358,397363,397372,397382,397381,397385,397395
0.199956,0,0,0,0,0,502377,502359,502334,502334,502306,502262,502276,502244,502216
0.201355,0,0,0,0,0,500908,500908,500905,500888,500904,500904,500888,500897,500912
0.202771,0,0,0,0,0,501700,501700,501684,501682,501681,501695,501709,501699,501699
0.204194,0,0,0,0,0,432702,433948,435275,436524,437751,438968,440186,441413,442629
0.205581,0,0,0,0,0,451705,451716,451762,452050,452250,452516,452793,453033,453327
0.206971,0,0,0,0,0,451397,451548,451564,451505,452668,453433,457613,455574,455387
0.208369,0,0,0,0,0,465825,466469,466615,466662,465412,464572,460433,462555,462628
0.209772,0,0,0,0,0,455025,454243,453979,453710,453608,453413,453086,452765,452580
0.211184,0,0,0,0,0,452937,452905,452878,452847,452906,452903,452877,452932,452931
0.212681,0,0,0,0,0,466972,467054,467052,467054,466967,466962,466991,467017,467001
0.214214,0,0,0,0,0,527514,527477,527586,527807,528059,528091,528087,528080,528154
0.215836,0,0,0,0,0,1380637,1380645,1380571,1380417,1380238,1380330,1380641,1381261,1381243
0.218165,0,0,0,0,0,448945,449507,450069,454096,453368,453719,453393,452677,452634
0.219628,0,0,0,0,0,456458,455842,455237,451140,451793,451319,451318,451301,451301
0.221069,0,0,0,0,0,440072,440199,440312,440305,440303,440286,440316,440317,440315
0.222510,0,0,2561,0,0,697987,698965,697192,697043,699078,699363,697074,699482,696657
0.224386,0,0,0,0,0,440771,440928,440979,441077,440925,440654,440668,440682,440903
0.225828,0,0,0,0,0,441349,441196,441364,441372,441428,441427,441275,441258,441035
0.227310,0,0,0,0,0,453507,534744,534644,534690,534785,534978,535716,536262,536906
0.228832,0,0,0,0,0,523344,442408,442411,442353,442125,441932,441207,440670,440024
0.230269,0,0,0,0,0,460672,460436,460377,460278,460267,460265,460250,460348,460347
0.231756,0,0,0,0,0,447830,447755,447699,447695,447694,447693,447705,447595,447721
0.233291,0,0,0,0,0,779656,847100,779005,778977,847921,848294,729434,848761,717506
0.234693,0,0,0,0,0,471773,471774,471744,471727,471726,471593,471591,471590,471589
0.236128,0,0,0,0,0,485382,485396,485408,485395,485378,485367,485367,485376,485376
0.237599,0,0,0,0,0,484686,484773,485097,485255,485534,485675,485840,486000,486130
0.239040,0,0,0,0,0,459687,459833,459568,459462,459301,459448,459475,459545,459560
0.240482,0,0,0,0,0,457081,456932,456859,457078,457353,457184,457298,457137,457208
0.241928,0,0,0,0,0,468346,468478,468735,468574,468280,468596,468375,468584,468567
0.243422,0,0,0,0,0,468967,468878,468766,468776,468792,468381,468539,468494,468482
0.244871,0,0,0,0,0,483703,483756,483844,483948,483942,483999,483883,483952,484012
0.246310,0,0,0,0,0,453750,453564,453326,453095,452989,452918,452799,452491,452236
0.247974,0,0,0,0,0,2678451,2678431,2678430,2678412,2678400,2678392,2678377,2678375,2678375
0.251477,0,0,0,0,0,544454,544454,547420,548078,548089,548094,548109,548110,548119
0.252972,0,0,0,0,0,455156,455154,452188,451545,451542,451524,451495,451477,451482
0.254406,0,0,0,0,0,451215,451215,451224,451223,451228,451238,451265,451280,451246
0.255880,0,0,0,0,0,470295,470311,470326,470335,470317,470322,470303,470285,470317
0.257315,0,0,0,0,0,470828,470816,470815,470788,470799,470886,470901,470918,470883
0.258796,0,0,0,0,0,723489,723488,723452,723466,723454,723367,723361,723348,723347
0.260475,0,0,0,0,0,457749,457726,457748,457743,457741,457722,457712,457711,457727
0.261913,0,0,0,0,0,454347,454369,454365,454367,454367,454394,454409,454419,454419
0.263348,0,0,0,0,0,518357,518367,518352,518348,518364,518351,518344,518343,519309
0.264847,0,0,0,0,0,458593,458575,458576,458576,458557,458556,458561,458560,457603
0.266294,0,0,0,0,0,518636,518228,517831,517432,517051,516656,516241,515842,515489
0.267766,0,0,0,0,0,449452,449450,449449,449447,449447,449429,449413,449413,449358
0.269173,0,0,0,0,0,447705,447759,447759,447759,447818,447815,447831,447831,447830
0.270577,0,0,0,0,0,449614,449559,449551,449555,449478,449506,449505,449504,449501
0.271984,0,0,0,0,0,450324,450323,450323,450321,450337,450309,450307,450307,450305
0.273394,0,0,0,0,0,450331,450326,450329,450328,450310,450318,450316,450314,450303
0.274837,0,0,0,0,0,465690,466099,466511,466902,467314,467727,468122,468517,468912
0.276272,0,0,0,0,0,468213,468213,468223,468228,468227,468198,468209,468196,468206
0.277714,0,0,0,0,0,457343,457343,457325,457322,457321,457329,457334,457362,457360
0.279148,0,0,0,0,0,452848,452844,452844,452845,452843,452843,452843,452825,452824
0.280585,0,0,0,0,0,456860,456861,456833,456831,456830,456831,456813,456812,456810
0.282026,0,0,0,0,0,459172,459171,459202,459450,459443,459430,459446,459444,459428
0.283573,0,0,0,0,0,477701,477716,477698,477449,477438,477449,477447,477446,477461
0.285016,0,0,0,0,0,458092,458091,458083,458152,458167,458172,458165,458165,458154
0.286586,0,0,0,0,0,486245,486243,486260,486189,486189,486168,486167,486167,486178
0.288082,0,0,0,0,0,475965,475948,475963,475963,475960,475973,475961,475948,475945
0.289530,0,0,0,0,0,464480,464481,464453,464445,464427,464431,464430,464425,464425
0.291014,0,0,0,0,0,475599,475596,475595,475594,475595,475592,475591,475589,475578
0.292458,0,0,0,0,0,461276,461292,461307,461323,461321,461321,461333,461347,461346
0.293899,0,0,0,0,0,458434,458423,458418,458406,458406,458399,458386,458386,458394
0.295338,0,0,0,0,0,516379,516404,516390,516384,516398,516404,516403,516414,516403
0.296957,0,0,0,0,0,481316,481299,481299,481297,481280,481279,481277,481280,481274
0.298607,0,0,0,0,0,481084,481067,481094,481083,481099,481169,481168,481150,481149
0.300080,0,0,0,0,0,474601,474599,474588,474586,474568,474490,474506,474505,474504
0.301654,0,0,0,0,0,495763,495779,495744,495760,495771,495759,495730,495731,495746
0.303257,0,0,0,0,0,484413,484412,484438,484437,484436,484451,484478,541803,542716
0.304915,0,0,0,0,0,546493,546476,546465,546474,546478,546478,546443,489116,488201
0.306518,0,0,0,0,0,486706,486711,486704,486708,486691,486672,486686,486668,486667
0.308125,0,0,0,0,0,485543,485542,485558,485524,485628,485638,485639,485655,485655
0.309781,0,0,0,0,0,484998,484989,484977,484976,484870,484860,484870,484868,484855
0.311384,0,0,0,0,0,490924,490930,490940,490938,490954,490978,490967,490966,490958
0.312991,0,0,0,0,0,484772,484782,484875,484886,484884,484929,484961,484960,484961
0.314637,0,0,0,0,0,485681,485664,485559,485559,485558,485501,485477,485477,485580
0.316244,0,0,0,0,0,486879,486937,486918,486922,486993,486976,487097,487124,487051
0.317849,0,0,0,0,0,486995,487029,487029,487012,486934,486965,486841,486811,486795
0.319452,0,0,0,0,0,532061,531981,532007,532023,532022,532005,532010,531994,531993
0.321111,0,0,0,0,0,484920,484907,484889,484888,484876,484859,484859,484857,484838
0.322757,0,0,0,0,0,486589,486602,486633,486631,486629,486626,486610,486625,486640
0.324365,0,0,0,0,0,486526,486507,486480,486463,486474,486493,486490,486505,486505
0.325970,0,0,0,0,0,486336,486335,486335,486350,486365,486345,486359,486326,486325
0.327573,0,0,0,0,0,479476,479493,479474,479457,479441,479441,479513,479528,479527
0.329044,0,0,0,0,0,470036,470023,470109,470108,470096,470138,470060,470059,470147
0.330484,0,0,0,0,0,499171,499170,499082,499092,499106,499079,499078,499076,499002
0.331976,0,0,0,0,0,442624,442373,442124,441874,441624,441359,441114,440850,440586
0.333547,0,0,0,0,0,465921,465915,465945,465945,465945,465959,465953,465983,465982
0.335151,0,0,0,0,0,463946,463946,463928,463927,463925,463924,463914,463882,463881
0.336757,0,0,0,0,0,465009,465012,465023,465027,465079,465077,465076,465092,465074
0.338363,0,0,0,0,0,509818,509818,509801,509784,509732,509714,509729,509711,509711
0.340013,0,0,0,0,0,466124,466117,466121,466221,466212,466213,466185,466184,466196
0.341619,0,0,0,0,0,464467,464465,464450,464433,464437,464479,464472,464572,464573
0.343236,0,0,0,0,0,464786,464787,464810,464826,464810,464764,464778,464678,464693
0.344904,0,0,0,0,0,463890,463918,463910,463807,463806,463818,463834,463831,463815
0.346507,0,0,0,0,0,511121,511090,511086,511085,511085,511073,511056,511141,511126
0.348158,0,0,0,0,0,467814,467813,467839,467837,467852,467868,467879,467798,467809
0.349775,0,0,0,0,0,479701,479732,479773,479783,479797,479807,479904,479998,480016
0.351223,0,0,0,0,0,454452,454451,454475,454505,454515,454545,454460,454459,454481
0.352668,0,0,0,0,0,440158,440125,440072,440056,440040,439996,439984,439909,439866
0.354072,0,0,0,0,0,448942,448968,449009,449024,449012,449021,449022,449036,449053
0.355503,0,0,0,0,0,526549,526554,526480,526479,526504,526519,526532,526532,526514
0.356958,0,0,0,0,0,450195,450178,450176,450175,450147,450162,450172,450156,450154
0.358348,0,0,0,0,0,451531,451544,451573,451629,451655,451622,451622,451625,451668
0.359741,0,0,0,0,0,510133,510143,510156,510098,510086,510086,510111,510125,510108
0.361226,0,0,0,0,0,445474,445489,445503,445518,445528,445569,445582,445702,445707
0.362696,0,0,0,0,0,439454,439019,438587,438245,437841,437419,436998,436482,436086
0.364073,0,0,0,0,0,430960,430975,430954,430888,430897,430886,430870,430853,430863
0.365432,0,0,0,0,0,424973,424955,424968,424969,424968,424951,424940,425008,424996
0.366787,0,0,0,0,0,423321,423324,423323,423316,423331,423345,423329,423261,423258
0.368193,0,0,0,0,0,430979,430973,431031,431030,431003,431003,431012,431010,430994
0.369553,0,0,0,0,0,438999,438998,438944,438928,438942,438951,438954,438952,438964
0.370948,0,0,0,0,0,509356,508479,507606,506754,505882,504998,504127,503288,502424
0.372353,0,0,0,0,0,397678,397686,397687,397685,397683,397699,397713,397695,397696
0.373644,0,0,0,0,0,500977,500977,500974,501001,501000,501014,501055,501070,501089
0.375046,0,0,0,0,0,397411,397426,397441,397415,397413,397397,397365,397380,397352
0.376388,0,0,0,0,0,500916,500898,500883,500880,500880,500863,500840,508152,505988
0.377792,0,0,0,0,0,505888,505887,505886,505884,505883,505888,505898,498579,500746
0.379205,0,0,0,0,0,501980,501980,501978,501993,502018,502027,502042,502015,502024
0.380605,0,0,0,0,0,501535,501534,501517,501501,501458,501446,501414,501412,501403
0.382004,0,0,0,0,0,398108,398108,398150,398165,398195,398206,398246,398276,398294
0.383296,0,0,0,0,0,510251,515774,519273,521293,523576,523600,528830,529999,533792
0.384736,0,0,0,0,0,525488,519961,516423,514370,512055,512017,506759,505558,501752
0.386138,0,0,0,0,0,501191,501176,501186,501189,501187,501213,501197,501195,501195
0.387671,0,0,0,0,0,443226,444516,445858,447128,448630,449898,456837,455571,456813
0.389073,0,0,0,0,0,460254,460268,460183,460267,460039,459998,454317,456830,456929
0.390468,0,0,0,0,0,452616,452726,452919,452902,452916,452930,452945,453028,453113
0.391861,0,0,0,0,0,466646,466670,466626,466598,466723,466975,467966,468076,472239
0.393269,0,0,0,0,0,465364,465363,465432,465672,465908,465907,465165,465147,461123
0.394690,0,0,0,0,0,460124,459941,459677,459367,458957,458692,458406,458212,457859
0.397538,0,0,0,0,0,2477230,2477343,2477352,2477898,2477985,2478551,2478557,2478556,2478572
0.400986,0,0,0,0,0,441091,439731,438486,436720,435386,433836,432601,431466,431137
0.402384,0,0,0,0,0,745488,746296,745232,745149,746307,746040,744532,745939,743325
0.403743,0,0,0,0,0,502387,502377,502376,502364,502375,502356,502339,502344,502343
0.405144,0,0,0,0,0,501703,501711,501722,501720,501707,501723,501721,501715,501718
0.406544,0,0,0,0,0,502737,502747,502734,502734,502761,502762,502776,502805,502815
0.407945,0,0,0,0,0,501071,501059,501059,501073,501041,501039,501038,501023,501022
0.409344,0,0,0,0,0,500400,500399,500397,500381,500410,500408,500407,500389,500389
0.410756,0,0,0,0,0,499955,499954,499953,499968,499953,499936,499935,499951,499949
0.412233,0,0,0,0,0,443273,444590,445918,447312,448696,450003,451330,452730,454082
0.413628,0,0,0,0,0,453502,453502,453490,453407,453279,453246,453163,453008,452899
0.415037,0,0,0,0,0,766000,846535,765263,765121,847191,847441,705790,847933,684593
0.416448,0,0,0,0,0,480335,480633,480764,481011,481228,481474,481708,481901,481978
0.417848,0,0,0,0,0,479272,479155,479280,479117,479107,479177,479178,479235,479405
0.419301,0,0,0,0,0,476293,476308,533449,531089,531741,532345,532211,532607,532446
0.420754,0,0,0,0,0,538028,537966,480690,483096,482524,481950,481938,481948,482843
0.422157,0,0,0,0,0,479027,479081,479036,478990,478994,478889,478900,478503,477727
0.423570,0,0,0,0,0,483779,483829,483802,483827,483776,483587,483746,483629,483656
0.424974,0,0,0,0,0,479995,479767,479793,479764,479770,479897,479648,479725,479532
0.426370,0,0,0,0,0,517911,517928,517856,517751,517496,517297,517295,517084,517004
0.427803,0,0,0,0,0,470503,470467,470440,470454,470470,470508,470491,470491,470513
0.429193,0,0,0,0,0,472698,472698,472712,472712,472695,472667,472682,472682,472763
0.430584,0,0,0,0,0,472452,472452,472417,472419,472417,472416,472414,472401,472311
0.431976,0,0,0,0,0,473801,473975,473974,474049,474048,474031,474031,478121,477683
0.433371,0,0,0,0,0,474889,474712,474728,474650,474649,474680,474679,470580,471018
0.434806,0,0,0,0,0,476148,476153,476147,476144,476144,476126,476124,476114,476111
0.436198,0,0,0,0,0,469101,469099,469088,469098,469095,469095,469095,469094,469111
0.437586,0,0,0,0,0,471271,471271,471281,471270,471259,471328,471327,471353,471335
0.438975,0,0,0,0,0,472496,472491,472495,472494,472504,472430,472428,472412,472418
0.440365,0,0,0,0,0,470498,470501,470553,470613,470613,470613,470623,470626,470619
0.441756,0,0,0,0,0,481671,481670,481643,481581,481580,481579,481569,481561,481565
0.443175,0,0,0,0,0,473409,473374,473301,473267,473222,473209,473164,473137,473086
0.444626,0,0,0,0,0,458682,458681,458680,458678,458693,458661,458677,458658,458692
0.446074,0,0,0,0,0,468462,468477,468487,468476,468475,468473,468466,468472,468436
0.447510,0,0,0,0,0,523400,523389,523389,523404,523474,523485,523462,523498,523515
0.449012,0,0,0,0,0,460445,460439,460443,460426,460348,460353,460378,460352,460350
0.450452,0,0,0,0,0,499243,499242,499224,499239,499237,499307,499292,499279,499278
0.452063,0,0,0,0,0,485006,485005,485021,485017,485006,484933,484946,484956,484955
0.453668,0,0,0,0,0,484675,484674,484672,484669,484669,484668,484668,484668,484650
0.455271,0,0,0,0,0,484613,484644,484639,484627,554274,554199,554286,554373,554389
0.456967,0,0,0,0,0,540664,540631,540634,540644,470994,471067,470976,470888,470871
0.458611,0,0,0,0,0,492756,492756,492739,492738,492752,492763,492834,492831,492935
0.460258,0,0,0,0,0,484417,484420,484446,484446,484518,484506,484417,484415,484309
0.461862,0,0,0,0,0,483106,483106,483074,483093,483004,483013,483013,483014,483046
0.463465,0,0,0,0,0,490498,490566,490571,490548,490563,490553,490535,490533,490514
0.465075,0,0,0,0,0,479602,479525,479523,479523,479522,479504,479519,479518,479518
0.466721,0,0,0,0,0,483678,483749,483748,483753,483737,483746,483761,483759,483775
0.468339,0,0,0,0,0,483231,483157,483155,483155,483165,483170,483153,483152,483118
0.469943,0,0,0,0,0,481092,481097,481109,481107,481104,481086,481085,481102,481118
0.471544,0,0,0,0,0,489985,489978,489965,489947,489948,489962,489963,489946,489927
0.473154,0,0,0,0,0,493731,493732,493731,493758,493761,493763,493760,493742,493741
0.474799,0,0,0,0,0,485618,485693,485702,485700,485701,485698,485698,485714,485731
0.476405,0,0,0,0,0,484345,484268,484267,484257,484238,484237,484246,484277,484275
0.478009,0,0,0,0,0,484259,484264,484247,484244,484259,484253,484259,484209,484210
0.479706,0,0,0,0,0,584025,584023,584038,583934,583961,583965,583957,583974,583958
