elapsed_s,CP_S_SKEW_BUFFER_ABOVE_THRESH,CP_ECACHE_HITS,CP_ECACHE_KILLS,CP_ECACHE_REQS,CP_ECACHE_EVEN_REQS,CP_ECACHE_STALLS_RAP,CP_ECACHE_BUSY
0.199657,0,0,0,0,0,0,0
0.201186,0,0,0,0,0,0,0
0.202794,0,0,0,0,0,0,0
0.204376,0,0,0,0,0,0,0
0.205940,0,0,0,0,0,0,0
0.207507,0,0,0,0,0,0,0
0.209072,0,0,0,0,0,0,0
0.210635,0,0,0,0,0,0,0
0.212200,0,0,0,0,0,0,0
0.213765,0,0,0,0,0,0,0
0.215389,0,0,0,0,0,0,0
0.216977,0,0,0,0,0,0,0
0.218438,0,0,0,0,0,0,0
0.219818,0,0,0,0,0,0,0
0.221178,0,0,0,0,0,0,0
0.222531,0,0,0,0,0,0,0
0.223933,0,0,0,0,0,0,0
0.225357,0,0,0,0,0,0,0
0.226718,0,0,0,0,0,0,0
0.228071,0,0,0,0,0,0,0
0.229421,0,0,0,0,0,0,0
0.230767,0,0,0,0,0,0,0
0.232249,0,0,0,0,0,0,0
0.233605,0,0,0,0,0,0,0
0.235010,0,0,0,0,0,0,0
0.236348,0,0,0,0,0,0,0
0.237674,0,0,0,0,0,0,0
0.238999,0,0,0,0,0,0,0
0.240326,0,0,0,0,0,0,0
0.241651,0,0,0,0,0,0,0
0.242976,0,0,0,0,0,0,0
0.244355,0,0,0,0,0,0,0
0.245681,0,0,0,0,0,0,0
0.247014,0,0,0,0,0,0,0
0.248342,0,0,0,0,0,0,0
0.249668,0,0,0,0,0,0,0
0.250990,0,0,0,0,0,0,0
0.252326,0,0,0,0,0,0,0
0.253644,0,0,0,0,0,0,0
0.254954,0,0,0,0,0,0,0
0.256268,0,0,0,0,0,0,0
0.257584,0,0,0,0,0,0,0
0.258891,0,0,0,0,0,0,0
0.260209,0,0,0,0,0,0,0
0.261521,0,0,0,0,0,0,0
0.262827,0,0,0,0,0,0,0
0.264141,0,0,0,0,0,0,0
0.265476,0,0,0,0,0,0,0
0.266817,0,0,0,0,0,0,0
0.268209,0,0,0,0,0,0,0
0.269579,0,0,0,0,0,0,0
0.270951,0,0,0,0,0,0,0
0.272326,0,0,0,0,0,0,0
0.273698,0,0,0,0,0,0,0
0.275069,0,0,0,0,0,0,0
0.276492,0,0,0,0,0,0,0
0.277958,0,0,0,0,0,0,0
0.279392,0,0,0,0,0,0,0
0.280765,0,0,0,0,0,0,0
0.282152,0,0,0,0,0,0,0
0.283526,0,0,0,0,0,0,0
0.284897,0,0,0,0,0,0,0
0.286269,0,0,0,0,0,0,0
0.287691,0,0,0,0,0,0,0
0.289066,0,0,0,0,0,0,0
0.290472,0,0,0,0,0,0,0
0.291843,0,0,0,0,0,0,0
0.293215,0,0,0,0,0,0,0
0.294587,0,0,0,0,0,0,0
0.296008,0,0,0,0,0,0,0
0.297381,0,0,0,0,0,0,0
0.298767,0,0,0,0,0,0,0
0.300147,0,0,0,0,0,0,0
0.301519,0,0,0,0,0,0,0
0.302716,0,0,0,0,0,0,0
0.304123,0,0,0,0,0,0,0
0.305546,0,0,0,0,0,0,0
0.306919,0,0,0,0,0,0,0
0.308212,0,0,0,0,0,0,0
0.309585,0,0,0,0,0,0,0
0.310961,0,0,0,0,0,0,0
0.312228,0,0,0,0,0,0,0
0.313601,0,0,0,0,0,0,0
0.314988,0,0,0,0,0,0,0
0.316361,0,0,0,0,0,0,0
0.317735,0,0,0,0,0,0,0
0.319109,0,0,0,0,0,0,0
0.320482,0,0,0,0,0,0,0
0.321859,0,0,0,0,0,0,0
0.323233,0,0,0,0,0,0,0
0.324617,0,0,0,0,0,0,0
0.325990,0,0,0,0,0,0,0
0.327364,0,0,0,0,0,0,0
0.328746,0,0,0,0,0,0,0
0.330135,0,0,0,0,0,0,0
0.331488,0,0,0,0,0,0,0
0.332853,0,0,0,0,0,0,0
0.334205,0,0,0,0,0,0,0
0.335559,0,0,0,0,0,0,0
0.336913,0,0,0,0,0,0,0
0.338265,0,0,0,0,0,0,0
0.339620,0,0,0,0,0,0,0
0.340975,0,0,0,0,0,0,0
0.342327,0,0,0,0,0,0,0
0.343690,0,0,0,0,0,0,0
0.345043,0,0,0,0,0,0,0
0.346528,0,0,0,0,0,0,0
0.348116,0,0,0,0,0,0,0
0.349684,0,0,0,0,0,0,0
0.351253,0,0,0,0,0,0,0
0.352821,0,0,0,0,0,0,0
0.354275,0,0,0,0,0,0,0
0.355688,0,0,0,0,0,0,0
0.357093,0,0,0,0,0,0,0
0.358496,0,0,0,0,0,0,0
0.359900,0,0,0,0,0,0,0
0.361303,0,0,0,0,0,0,0
0.362707,0,0,0,0,0,0,0
0.364241,0,0,0,0,0,0,0
0.365695,0,0,0,0,0,0,0
0.367235,0,0,0,0,0,0,0
0.368802,0,0,0,0,0,0,0
0.370369,0,0,0,0,0,0,0
0.371938,0,0,0,0,0,0,0
0.373506,0,0,0,0,0,0,0
0.375159,0,0,0,0,0,0,0
0.376566,0,0,0,0,0,0,0
0.377971,0,0,0,0,0,0,0
0.379371,0,0,0,0,0,0,0
0.380904,0,0,0,0,0,0,0
0.382471,0,0,0,0,0,0,0
0.384038,0,0,0,0,0,0,0
0.385607,0,0,0,0,0,0,0
0.387190,0,0,0,0,0,0,0
0.388758,0,0,0,0,0,0,0
0.390324,0,0,0,0,0,0,0
0.391894,0,0,0,0,0,0,0
0.393463,0,0,0,0,0,0,0
0.395030,0,0,0,0,0,0,0
0.396621,0,0,0,0,0,0,0
0.398199,0,0,0,0,0,0,0
0.399769,0,0,0,0,0,0,0
0.401337,0,0,0,0,0,0,0
0.402904,0,0,0,0,0,0,0
0.404477,0,0,0,0,0,0,0
0.406043,0,0,0,0,0,0,0
0.407612,0,0,0,0,0,0,0
0.409192,0,0,0,0,0,0,0
0.410802,0,0,0,0,0,0,0
0.412373,0,0,0,0,0,0,0
0.413832,0,0,0,0,0,0,0
0.415426,0,0,0,0,0,0,0
0.416840,0,0,0,0,0,0,0
0.418199,0,0,0,0,0,0,0
0.419570,0,0,0,0,0,0,0
0.420926,0,0,0,0,0,0,0
0.422279,0,0,0,0,0,0,0
0.423681,0,0,0,0,0,0,0
0.425035,0,0,0,0,0,0,0
0.426443,0,0,0,0,0,0,0
0.427771,0,0,0,0,0,0,0
0.429097,0,0,0,0,0,0,0
0.430431,0,0,0,0,0,0,0
0.431756,0,0,0,0,0,0,0
0.433082,0,0,0,0,0,0,0
0.434406,0,0,0,0,0,0,0
0.435731,0,0,0,0,0,0,0
0.437057,0,0,0,0,0,0,0
0.438381,0,0,0,0,0,0,0
0.439706,0,0,0,0,0,0,0
0.441039,0,0,0,0,0,0,0
0.442398,0,0,0,0,0,0,0
0.443706,0,0,0,0,0,0,0
0.445014,0,0,0,0,0,0,0
0.446322,0,0,0,0,0,0,0
0.447629,0,0,0,0,0,0,0
0.448938,0,0,0,0,0,0,0
0.450247,0,0,0,0,0,0,0
0.451562,0,0,0,0,0,0,0
0.452870,0,0,0,0,0,0,0
0.454179,0,0,0,0,0,0,0
0.455488,0,0,0,0,0,0,0
0.456796,0,0,0,0,0,0,0
0.458133,0,0,0,0,0,0,0
0.459508,0,0,0,0,0,0,0
0.460881,0,0,0,0,0,0,0
0.462148,0,0,0,0,0,0,0
0.463521,0,0,0,0,0,0,0
0.464894,0,0,0,0,0,0,0
0.466158,0,0,0,0,0,0,0
0.467531,0,0,0,0,0,0,0
0.468972,0,0,0,0,0,0,0
0.470407,0,0,0,0,0,0,0
0.471783,0,0,0,0,0,0,0
0.473181,0,0,0,0,0,0,0
0.474567,0,0,0,0,0,0,0
0.475964,0,0,0,0,0,0,0
0.477322,0,0,0,0,0,0,0
0.478779,0,0,0,0,0,0,0
0.480282,0,0,0,0,0,0,0
0.481750,0,0,0,0,0,0,0
0.483328,0,0,0,0,0,0,0
0.484689,0,0,0,0,0,0,0
0.486052,0,0,0,0,0,0,0
0.487407,0,0,0,0,0,0,0
0.488766,0,0,0,0,0,0,0
0.490136,0,0,0,0,0,0,0
0.491546,0,0,0,0,0,0,0
0.492964,0,0,0,0,0,0,0
0.494370,0,0,0,0,0,0,0
0.495775,0,0,0,0,0,0,0
0.497179,0,0,0,0,0,0,0
0.498581,0,0,0,0,0,0,0
0.499984,0,0,0,0,0,0,0
0.501387,0,0,0,0,0,0,0
0.503026,0,0,0,0,0,0,0
0.504449,0,0,0,0,0,0,0
0.505860,0,0,0,0,0,0,0
0.509728,0,0,0,0,0,0,0
0.511195,0,0,0,0,0,0,0
0.514201,0,0,0,0,0,0,0
0.516962,0,0,0,0,0,0,0
0.518613,0,0,0,0,0,0,0
0.520013,0,0,0,0,0,0,0
0.521417,0,0,0,0,0,0,0
0.522907,0,0,0,0,0,0,0
0.524451,0,0,0,0,0,0,0
0.525836,0,0,0,0,0,0,0
0.527202,0,0,0,0,0,0,0
0.528562,0,0,0,0,0,0,0
0.529916,0,0,0,0,0,0,0
0.531270,0,0,0,0,0,0,0
0.532627,0,0,0,0,0,0,0
0.533982,0,0,0,0,0,0,0
0.535339,0,0,0,0,0,0,0
0.536705,0,0,0,0,0,0,0
0.538190,0,0,0,0,0,0,0
0.539770,0,0,0,0,0,0,0
0.541335,0,0,0,0,0,0,0
0.542898,0,0,0,0,0,0,0
0.544489,0,0,0,0,0,0,0
0.546053,0,0,0,0,0,0,0
0.547630,0,0,0,0,0,0,0
0.549196,0,0,0,0,0,0,0
0.550759,0,0,0,0,0,0,0
0.552373,0,0,0,0,0,0,0
0.553936,0,0,0,0,0,0,0
0.555547,0,0,0,0,0,0,0
0.557112,0,0,0,0,0,0,0
0.558688,0,0,0,0,0,0,0
0.560125,0,0,0,0,0,0,0
0.561661,0,0,0,0,0,0,0
0.563228,0,0,0,0,0,0,0
0.564795,0,0,0,0,0,0,0
0.566358,0,0,0,0,0,0,0
0.567924,0,0,0,0,0,0,0
0.569502,0,0,0,0,0,0,0
0.571138,0,0,0,0,0,0,0
0.572705,0,0,0,0,0,0,0
0.574111,0,0,0,0,0,0,0
0.575644,0,0,0,0,0,0,0
0.577209,0,0,0,0,0,0,0
0.578773,0,0,0,0,0,0,0
0.580355,0,0,0,0,0,0,0
0.581919,0,0,0,0,0,0,0
0.583486,0,0,0,0,0,0,0
0.585051,0,0,0,0,0,0,0
0.586657,0,0,0,0,0,0,0
0.588222,0,0,0,0,0,0,0
0.589787,0,0,0,0,0,0,0
0.591243,0,0,0,0,0,0,0
0.592780,0,0,0,0,0,0,0
0.594343,0,0,0,0,0,0,0
0.595910,0,0,0,0,0,0,0
0.597476,0,0,0,0,0,0,0
0.599040,0,0,0,0,0,0,0
0.600746,0,0,0,0,0,0,0
0.602364,0,0,0,0,0,0,0
0.603929,0,0,0,0,0,0,0
0.606063,0,0,0,0,0,0,0
0.607476,0,0,0,0,0,0,0
0.608874,0,0,0,0,0,0,0
0.610269,0,0,0,0,0,0,0
0.611664,0,0,0,0,0,0,0
0.613071,0,0,0,0,0,0,0
0.614465,0,0,0,0,0,0,0
0.615868,0,0,0,0,0,0,0
0.617266,0,0,0,0,0,0,0
0.618715,0,0,0,0,0,0,0
0.620085,0,0,0,0,0,0,0
0.621454,0,0,0,0,0,0,0
0.622823,0,0,0,0,0,0,0
0.624245,0,0,0,0,0,0,0
0.625734,0,0,0,0,0,0,0
0.627119,0,0,0,0,0,0,0
0.628489,0,0,0,0,0,0,0
0.629856,0,0,0,0,0,0,0
0.631233,0,0,0,0,0,0,0
0.632601,0,0,0,0,0,0,0
0.633968,0,0,0,0,0,0,0
0.635327,0,0,0,0,0,0,0
0.636681,0,0,0,0,0,0,0
0.638034,0,0,0,0,0,0,0
0.639387,0,0,0,0,0,0,0
0.640741,0,0,0,0,0,0,0
0.642094,0,0,0,0,0,0,0
0.643447,0,0,0,0,0,0,0
0.644802,0,0,0,0,0,0,0
0.646163,0,0,0,0,0,0,0
0.647517,0,0,0,0,0,0,0
0.648870,0,0,0,0,0,0,0
0.650251,0,0,0,0,0,0,0
0.651674,0,0,0,0,0,0,0
0.653096,0,0,0,0,0,0,0
0.654517,0,0,0,0,0,0,0
0.655938,0,0,0,0,0,0,0
0.657376,0,0,0,0,0,0,0
0.658799,0,0,0,0,0,0,0
0.660226,0,0,0,0,0,0,0
0.661657,0,0,0,0,0,0,0
0.662991,0,0,0,0,0,0,0
0.664394,0,0,0,0,0,0,0
0.665826,0,0,0,0,0,0,0
0.667173,0,0,0,0,0,0,0
0.668580,0,0,0,0,0,0,0
0.669989,0,0,0,0,0,0,0
0.671433,0,0,0,0,0,0,0
0.672835,0,0,0,0,0,0,0
0.674341,0,0,0,0,0,0,0
0.675707,0,0,0,0,0,0,0
0.677070,0,0,0,0,0,0,0
0.678427,0,0,0,0,0,0,0
0.679807,0,0,0,0,0,0,0
0.681165,0,0,0,0,0,0,0
0.682535,0,0,0,0,0,0,0
0.683942,0,0,0,0,0,0,0
0.685332,0,0,0,0,0,0,0
0.686735,0,0,0,0,0,0,0
0.688300,0,0,0,0,0,0,0
0.689711,0,0,0,0,0,0,0
0.691135,0,0,0,0,0,0,0
0.692551,0,0,0,0,0,0,0
0.693953,0,0,0,0,0,0,0
0.695356,0,0,0,0,0,0,0
0.696757,0,0,0,0,0,0,0
0.698656,0,0,0,0,0,0,0
0.701935,0,0,0,0,0,0,0
0.705887,0,0,0,0,0,0,0
0.709569,0,0,0,0,0,0,0
0.711004,0,0,0,0,0,0,0
0.712506,0,0,0,0,0,0,0
0.713929,0,0,0,0,0,0,0
0.715393,0,0,0,0,0,0,0
0.716778,0,0,0,0,0,0,0
0.718137,0,0,0,0,0,0,0
0.719492,0,0,0,0,0,0,0
0.720848,0,0,0,0,0,0,0
0.722202,0,0,0,0,0,0,0
0.723558,0,0,0,0,0,0,0
0.724924,0,0,0,0,0,0,0
0.726277,0,0,0,0,0,0,0
0.727631,0,0,0,0,0,0,0
0.728985,0,0,0,0,0,0,0
0.730466,0,0,0,0,0,0,0
0.732042,0,0,0,0,0,0,0
0.733598,0,0,0,0,0,0,0
0.735214,0,0,0,0,0,0,0
0.736772,0,0,0,0,0,0,0
0.738335,0,0,0,0,0,0,0
0.739901,0,0,0,0,0,0,0
0.741467,0,0,0,0,0,0,0
0.743029,0,0,0,0,0,0,0
0.744590,0,0,0,0,0,0,0
0.746209,0,0,0,0,0,0,0
0.747675,0,0,0,0,0,0,0
0.749238,0,0,0,0,0,0,0
0.750802,0,0,0,0,0,0,0
0.752370,0,0,0,0,0,0,0
0.753933,0,0,0,0,0,0,0
0.755501,0,0,0,0,0,0,0
0.756954,0,0,0,0,0,0,0
0.758489,0,0,0,0,0,0,0
0.760845,0,0,0,0,0,0,0
0.762411,0,0,0,0,0,0,0
0.763978,0,0,0,0,0,0,0
0.766944,0,0,0,0,0,0,0
0.768352,0,0,0,0,0,0,0
0.769781,0,0,0,0,0,0,0
0.771251,0,0,0,0,0,0,0
0.772661,0,0,0,0,0,0,0
0.774064,0,0,0,0,0,0,0
0.775465,0,0,0,0,0,0,0
0.777057,0,0,0,0,0,0,0
0.778797,0,0,0,0,0,0,0
0.780295,0,0,0,0,0,0,0
0.781702,0,0,0,0,0,0,0
0.783103,0,0,0,0,0,0,0
0.784602,0,0,0,0,0,0,0
0.786004,0,0,0,0,0,0,0
0.788629,0,0,0,0,0,0,0
0.790583,0,0,0,0,0,0,0
0.792371,0,0,0,0,0,0,0
0.793861,0,0,0,0,0,0,0
0.795350,0,0,0,0,0,0,0
0.796880,0,0,0,0,0,0,0
0.798294,0,0,0,0,0,0,0
0.799680,0,0,0,0,0,0,0
0.801040,0,0,0,0,0,0,0
0.802396,0,0,0,0,0,0,0
0.803751,0,0,0,0,0,0,0
0.805105,0,0,0,0,0,0,0
0.806460,0,0,0,0,0,0,0
0.807816,0,0,0,0,0,0,0
0.809172,0,0,0,0,0,0,0
0.810555,0,0,0,0,0,0,0
0.811957,0,0,0,0,0,0,0
0.813353,0,0,0,0,0,0,0
0.814746,0,0,0,0,0,0,0
0.816226,0,0,0,0,0,0,0
0.817619,0,0,0,0,0,0,0
0.819012,0,0,0,0,0,0,0
0.820388,0,0,0,0,0,0,0
0.821792,0,0,0,0,0,0,0
0.823211,0,0,0,0,0,0,0
0.824605,0,0,0,0,0,0,0
0.826051,0,0,0,0,0,0,0
0.827421,0,0,0,0,0,0,0
0.828789,0,0,0,0,0,0,0
0.830156,0,0,0,0,0,0,0
0.831524,0,0,0,0,0,0,0
0.832899,0,0,0,0,0,0,0
0.834268,0,0,0,0,0,0,0
0.835637,0,0,0,0,0,0,0
0.837005,0,0,0,0,0,0,0
0.838373,0,0,0,0,0,0,0
0.839744,0,0,0,0,0,0,0
0.841114,0,0,0,0,0,0,0
0.842520,0,0,0,0,0,0,0
0.843952,0,0,0,0,0,0,0
0.845373,0,0,0,0,0,0,0
0.846795,0,0,0,0,0,0,0
0.848174,0,0,0,0,0,0,0
0.849597,0,0,0,0,0,0,0
0.851020,0,0,0,0,0,0,0
0.852443,0,0,0,0,0,0,0
0.853865,0,0,0,0,0,0,0
0.855290,0,0,0,0,0,0,0
0.856716,0,0,0,0,0,0,0
0.858156,0,0,0,0,0,0,0
0.859537,0,0,0,0,0,0,0
0.860911,0,0,0,0,0,0,0
0.862176,0,0,0,0,0,0,0
0.863599,0,0,0,0,0,0,0
0.864972,0,0,0,0,0,0,0
0.866351,0,0,0,0,0,0,0
0.867723,0,0,0,0,0,0,0
0.869162,0,0,0,0,0,0,0
0.870544,0,0,0,0,0,0,0
0.871968,0,0,0,0,0,0,0
0.873350,0,0,0,0,0,0,0
0.874737,0,0,0,0,0,0,0
0.876024,0,0,0,0,0,0,0
0.877400,0,0,0,0,0,0,0
0.878751,0,0,0,0,0,0,0
0.880271,0,0,0,0,0,0,0
0.881628,0,0,0,0,0,0,0
0.882982,0,0,0,0,0,0,0
0.884361,0,0,0,0,0,0,0
0.885720,0,0,0,0,0,0,0
0.887082,0,0,0,0,0,0,0
0.888574,0,0,0,0,0,0,0
0.890021,0,0,0,0,0,0,0
0.891453,0,0,0,0,0,0,0
0.892861,0,0,0,0,0,0,0
0.894887,0,0,0,0,0,0,0
0.896326,0,0,0,0,0,0,0
0.897723,0,0,0,0,0,0,0
0.899140,0,0,0,0,0,0,0
0.900538,0,0,0,0,0,0,0
0.901935,0,0,0,0,0,0,0
0.903330,0,0,0,0,0,0,0
0.904722,0,0,0,0,0,0,0
0.906167,0,0,0,0,0,0,0
0.907769,0,0,0,0,0,0,0
0.909178,0,0,0,0,0,0,0
0.910574,0,0,0,0,0,0,0
0.911971,0,0,0,0,0,0,0
0.913368,0,0,0,0,0,0,0
0.914764,0,0,0,0,0,0,0
0.916274,0,0,0,0,0,0,0
0.917674,0,0,0,0,0,0,0
0.919081,0,0,0,0,0,0,0
0.920487,0,0,0,0,0,0,0
0.921884,0,0,0,0,0,0,0
0.923406,0,0,0,0,0,0,0
0.924810,0,0,0,0,0,0,0
0.926203,0,0,0,0,0,0,0
0.927600,0,0,0,0,0,0,0
0.929003,0,0,0,0,0,0,0
0.930406,0,0,0,0,0,0,0
0.931819,0,0,0,0,0,0,0
0.933221,0,0,0,0,0,0,0
0.934623,0,0,0,0,0,0,0
0.936025,0,0,0,0,0,0,0
0.937556,0,0,0,0,0,0,0
0.939128,0,0,0,0,0,0,0
0.940686,0,0,0,0,0,0,0
0.942256,0,0,0,0,0,0,0
0.943691,0,0,0,0,0,0,0
0.945228,0,0,0,0,0,0,0
0.946794,0,0,0,0,0,0,0
0.948366,0,0,0,0,0,0,0
0.949931,0,0,0,0,0,0,0
0.951499,0,0,0,0,0,0,0
0.953079,0,0,0,0,0,0,0
0.954687,0,0,0,0,0,0,0
0.956254,0,0,0,0,0,0,0
0.957821,0,0,0,0,0,0,0
0.959390,0,0,0,0,0,0,0
0.960957,0,0,0,0,0,0,0
0.962522,0,0,0,0,0,0,0
0.963974,0,0,0,0,0,0,0
0.965512,0,0,0,0,0,0,0
0.967081,0,0,0,0,0,0,0
0.968648,0,0,0,0,0,0,0
0.970255,0,0,0,0,0,0,0
0.971825,0,0,0,0,0,0,0
0.973392,0,0,0,0,0,0,0
0.974846,0,0,0,0,0,0,0
0.976388,0,0,0,0,0,0,0
0.977953,0,0,0,0,0,0,0
0.979523,0,0,0,0,0,0,0
0.981090,0,0,0,0,0,0,0
0.982655,0,0,0,0,0,0,0
0.984223,0,0,0,0,0,0,0
0.985804,0,0,0,0,0,0,0
0.987416,0,0,0,0,0,0,0
0.988983,0,0,0,0,0,0,0
0.990549,0,0,0,0,0,0,0
0.992115,0,0,0,0,0,0,0
0.993683,0,0,0,0,0,0,0
0.995260,0,0,0,0,0,0,0
0.996713,0,0,0,0,0,0,0
0.998121,0,0,0,0,0,0,0
0.999657,0,0,0,0,0,0,0
1.001224,0,0,0,0,0,0,0
1.002832,0,0,0,0,0,0,0
1.004403,0,0,0,0,0,0,0
1.005969,0,0,0,0,0,0,0
1.007551,0,0,0,0,0,0,0
1.009119,0,0,0,0,0,0,0
1.010684,0,0,0,0,0,0,0
1.012124,0,0,0,0,0,0,0
1.013661,0,0,0,0,0,0,0
1.015229,0,0,0,0,0,0,0
1.016796,0,0,0,0,0,0,0
1.018415,0,0,0,0,0,0,0
1.019984,0,0,0,0,0,0,0
1.021551,0,0,0,0,0,0,0
1.023120,0,0,0,0,0,0,0
1.024687,0,0,0,0,0,0,0
1.026253,0,0,0,0,0,0,0
1.027821,0,0,0,0,0,0,0
1.029402,0,0,0,0,0,0,0
1.030968,0,0,0,0,0,0,0
1.032540,0,0,0,0,0,0,0
1.034148,0,0,0,0,0,0,0
1.035718,0,0,0,0,0,0,0
1.037285,0,0,0,0,0,0,0
1.038850,0,0,0,0,0,0,0
1.040435,0,0,0,0,0,0,0
1.042001,0,0,0,0,0,0,0
1.043571,0,0,0,0,0,0,0
1.045130,0,0,0,0,0,0,0
1.046687,0,0,0,0,0,0,0
1.048121,0,0,0,0,0,0,0
1.049656,0,0,0,0,0,0,0
1.051277,0,0,0,0,0,0,0
1.052843,0,0,0,0,0,0,0
1.054406,0,0,0,0,0,0,0
1.055971,0,0,0,0,0,0,0
1.057579,0,0,0,0,0,0,0
1.059146,0,0,0,0,0,0,0
1.060712,0,0,0,0,0,0,0
1.062288,0,0,0,0,0,0,0
1.063855,0,0,0,0,0,0,0
1.065422,0,0,0,0,0,0,0
1.066987,0,0,0,0,0,0,0
1.068558,0,0,0,0,0,0,0
1.070122,0,0,0,0,0,0,0
1.071689,0,0,0,0,0,0,0
