elapsed_s,RBBM_US_VSC_BUSY,RBBM_US_UCHE_BUSY,RBBM_US_HLSQ_BUSY,RBBM_S_HLSQ_BUSY
0.404630,0,0,104,0
0.405957,0,0,104,0
0.407306,0,0,104,0
0.408701,0,0,104,0
0.410078,0,0,104,0
0.411841,0,0,104,0
0.413467,0,0,104,0
0.414995,0,0,104,0
0.416541,0,0,104,0
0.418069,0,0,104,0
0.419647,0,0,104,0
0.421122,0,0,104,0
0.422630,0,0,104,0
0.424173,0,0,104,0
0.425657,0,0,104,0
0.427142,0,0,104,0
0.428634,0,0,104,0
0.430126,0,0,104,0
0.431624,0,0,104,0
0.433125,0,0,104,0
0.434618,0,0,104,0
0.436109,0,0,104,0
0.437599,0,0,104,0
0.439091,0,0,104,0
0.440632,0,0,104,0
0.442278,0,0,104,0
0.443823,0,0,104,0
0.445470,0,0,104,0
0.447148,0,0,104,0
0.448827,0,0,104,0
0.450508,0,0,104,0
0.452188,0,0,104,0
0.453866,0,0,104,0
0.455413,0,0,104,0
0.457110,0,0,104,0
0.458631,0,0,104,0
0.460268,0,0,104,0
0.461934,0,0,104,0
0.463540,0,0,104,0
0.465038,0,0,104,0
0.466546,0,0,104,0
0.468037,0,0,104,0
0.469526,0,0,104,0
0.471014,0,0,104,0
0.472654,0,0,104,0
0.474333,0,0,104,0
0.476011,0,0,104,0
0.477702,0,0,104,0
0.479492,0,0,104,0
0.481232,0,0,104,0
0.482910,0,0,104,0
0.484587,0,0,104,0
0.486265,0,0,104,0
0.488018,0,0,104,0
0.489693,0,0,104,0
0.491498,0,0,104,0
0.493173,0,0,104,0
0.494851,0,0,104,0
0.496529,0,0,104,0
0.498258,0,0,104,0
0.500124,0,0,104,0
0.501645,0,0,104,0
0.503046,0,0,104,0
0.504449,0,0,104,0
0.505893,0,0,104,0
0.507414,0,0,104,0
0.508814,0,0,104,0
0.510280,0,0,104,0
0.512848,0,0,104,0
0.514329,0,0,104,0
0.515812,0,0,104,0
0.517296,0,0,104,0
0.518851,0,0,104,0
0.520590,0,0,104,0
0.522347,0,0,104,0
0.524005,0,0,104,0
0.525692,0,0,104,0
0.527444,0,0,104,0
0.528972,0,0,104,0
0.530656,0,0,104,0
0.532385,0,0,104,0
0.534065,0,0,104,0
0.535686,0,0,104,0
0.537221,0,0,104,0
0.538783,0,0,104,0
0.540333,0,0,104,0
0.541936,0,0,104,0
0.543481,0,0,104,0
0.544972,0,0,104,0
0.546458,0,0,104,0
0.547918,0,0,104,0
0.549333,0,0,104,0
0.550728,0,0,104,0
0.552156,0,0,104,0
0.553660,0,0,104,0
0.555183,0,0,104,0
0.556648,0,0,104,0
0.558199,0,0,104,0
0.559771,0,0,104,0
0.581812,0,0,104,0
0.583246,0,0,104,0
0.584553,0,0,104,0
0.585899,0,0,104,0
0.587267,0,0,104,0
0.588643,0,0,104,0
0.590018,0,0,104,0
0.591407,0,0,104,0
0.592811,0,0,104,0
0.594482,0,0,104,0
0.596092,0,0,104,0
0.597576,0,0,104,0
0.599199,0,0,104,0
0.600690,0,0,104,0
0.602182,0,0,104,0
0.603672,0,0,104,0
0.605173,0,0,104,0
0.606663,0,0,104,0
0.608208,0,0,104,0
0.609698,0,0,104,0
0.611511,0,0,104,0
0.613000,0,0,104,0
0.614645,0,0,104,0
0.616189,0,0,104,0
0.617834,0,0,104,0
0.619383,0,0,104,0
0.621030,0,0,104,0
0.622708,0,0,104,0
0.624448,0,0,104,0
0.626128,0,0,104,0
0.627672,0,0,104,0
0.629318,0,0,104,0
0.630997,0,0,104,0
0.632677,0,0,104,0
0.634356,0,0,104,0
0.636035,0,0,104,0
0.637710,0,0,104,0
0.639506,0,0,104,0
0.641206,0,0,104,0
0.642885,0,0,104,0
0.644562,0,0,104,0
0.646241,0,0,104,0
0.647981,0,0,104,0
0.649673,0,0,104,0
0.651313,0,0,104,0
0.652959,0,0,104,0
0.654639,0,0,104,0
0.656379,0,0,104,0
0.658057,0,0,104,0
0.659671,0,0,104,0
0.661168,0,0,104,0
0.662662,0,0,104,0
0.664217,0,0,104,0
0.665709,0,0,104,0
0.667276,0,0,104,0
0.668916,0,0,104,0
0.670608,0,0,104,0
0.672396,0,0,104,0
0.673989,0,0,104,0
0.675585,0,0,104,0
0.677178,0,0,104,0
0.678796,0,0,104,0
0.680476,0,0,104,0
0.682169,0,0,104,0
0.683841,0,0,104,0
0.685509,0,0,104,0
0.687187,0,0,104,0
0.688864,0,0,104,0
0.690543,0,0,104,0
0.692236,0,0,104,0
0.693912,0,0,104,0
0.695487,0,0,104,0
0.697045,0,0,104,0
0.698684,0,0,104,0
0.700362,0,0,104,0
0.702039,0,0,104,0
0.703799,0,0,104,0
0.705476,0,0,104,0
0.707153,0,0,104,0
0.708830,0,0,104,0
0.710509,0,0,104,0
0.712248,0,0,104,0
0.713792,0,0,104,0
0.715559,0,0,104,0
0.717235,0,0,104,0
0.718914,0,0,104,0
0.720595,0,0,104,0
0.722275,0,0,104,0
0.723968,0,0,104,0
0.725644,0,0,104,0
0.727170,0,0,104,0
0.728816,0,0,104,0
0.730496,0,0,104,0
0.732174,0,0,104,0
0.733851,0,0,104,0
0.735548,0,0,104,0
0.737247,0,0,104,0
0.738924,0,0,104,0
0.740603,0,0,104,0
0.742283,0,0,104,0
0.744024,0,0,104,0
0.745568,0,0,104,0
0.747216,0,0,104,0
0.748894,0,0,104,0
0.750572,0,0,104,0
0.752311,0,0,104,0
0.753988,0,0,104,0
0.755668,0,0,104,0
0.757359,0,0,104,0
0.759037,0,0,104,0
0.760717,0,0,104,0
0.762397,0,0,104,0
0.764075,0,0,104,0
0.765750,0,0,104,0
0.767393,0,0,104,0
0.769095,0,0,104,0
0.770621,0,0,104,0
0.772268,0,0,104,0
0.773833,0,0,104,0
0.775504,0,0,104,0
0.777191,0,0,104,0
0.778725,0,0,104,0
0.780273,0,0,104,0
0.781764,0,0,104,0
0.783313,0,0,104,0
0.784865,0,0,104,0
0.786426,0,0,104,0
0.787871,0,0,104,0
0.789335,0,0,104,0
0.790827,0,0,104,0
0.792310,0,0,104,0
0.793700,0,0,104,0
0.795091,0,0,104,0
0.796481,0,0,104,0
0.797869,0,0,104,0
0.800868,0,0,104,0
0.802395,0,0,104,0
0.803881,0,0,104,0
0.805365,0,0,104,0
0.806847,0,0,104,0
0.808388,0,0,104,0
0.809872,0,0,104,0
0.811454,0,0,104,0
0.812955,0,0,104,0
0.814568,0,0,104,0
0.816348,0,0,104,0
0.818253,0,0,104,0
0.819967,0,0,104,0
0.821731,0,0,104,0
0.823648,0,0,104,0
0.825223,0,0,104,0
0.826744,0,0,104,0
0.828253,0,0,104,0
0.829759,0,0,104,0
0.831343,0,0,104,0
0.833037,0,0,104,0
0.834732,0,0,104,0
0.836409,0,0,104,0
0.838052,0,0,104,0
0.839652,0,0,104,0
0.841208,0,0,104,0
0.842734,0,0,104,0
0.844174,0,0,104,0
0.845590,0,0,104,0
0.846987,0,0,104,0
0.848427,0,0,104,0
0.849929,0,0,104,0
0.851522,0,0,104,0
0.853010,0,0,104,0
0.854518,0,0,104,0
1.092264,1,6,1201,0
1.099023,0,0,104,0
1.100448,0,0,104,0
1.101753,0,0,104,0
1.103058,0,0,104,0
1.104435,0,0,104,0
1.105811,0,0,104,0
1.107255,0,0,104,0
1.108710,0,0,104,0
1.110134,0,0,104,0
1.111511,0,0,104,0
1.112965,0,0,104,0
1.114431,0,0,104,0
1.115860,0,0,104,0
1.117280,0,0,104,0
1.118702,0,0,104,0
1.120173,0,0,104,0
1.121610,0,0,104,0
1.123039,0,0,104,0
1.124464,0,0,104,0
1.125888,0,0,104,0
1.127313,0,0,104,0
1.128731,0,0,104,0
1.130364,0,0,104,0
1.131847,0,0,104,0
1.133280,0,0,104,0
1.134711,0,0,104,0
1.136186,0,0,104,0
1.137612,0,0,104,0
1.139039,0,0,104,0
1.140584,0,0,104,0
1.142196,0,0,104,0
1.143843,0,0,104,0
1.145450,0,0,104,0
1.146909,0,0,104,0
1.148341,0,0,104,0
1.149801,0,0,104,0
1.151283,0,0,104,0
1.152729,0,0,104,0
1.154160,0,0,104,0
1.155586,0,0,104,0
1.157011,0,0,104,0
1.158575,0,0,104,0
1.160221,0,0,104,0
1.161818,0,0,104,0
1.163428,0,0,104,0
1.165013,0,0,104,0
1.166560,0,0,104,0
1.168272,0,0,104,0
1.169951,0,0,104,0
1.171635,0,0,104,0
1.173311,0,0,104,0
1.175004,0,0,104,0
1.176685,0,0,104,0
1.178362,0,0,104,0
1.180040,0,0,104,0
1.181715,0,0,104,0
1.183506,0,0,104,0
1.185115,0,0,104,0
1.186633,0,0,104,0
1.188306,0,0,104,0
1.189980,0,0,104,0
1.191662,0,0,104,0
1.193360,0,0,104,0
1.195159,0,0,104,0
1.197155,0,0,104,0
1.198637,0,0,104,0
1.200084,0,0,104,0
1.201652,0,0,104,0
1.203099,0,0,104,0
1.204487,0,0,104,0
1.205873,0,0,104,0
1.207341,0,0,104,0
1.208727,0,0,104,0
1.210165,0,0,104,0
1.212860,0,0,104,0
1.214344,0,0,104,0
1.215883,0,0,104,0
1.217379,0,0,104,0
1.218907,0,0,104,0
1.220576,0,0,104,0
1.222154,0,0,104,0
1.223930,0,0,104,0
1.225632,0,0,104,0
1.227766,0,0,104,0
1.229428,0,0,104,0
1.231020,0,0,104,0
1.232535,0,0,104,0
1.234004,0,0,104,0
1.235494,0,0,104,0
1.237091,0,0,104,0
1.238724,0,0,104,0
1.240382,0,0,104,0
1.241996,0,0,104,0
1.243599,0,0,104,0
1.245245,0,0,104,0
1.246846,0,0,104,0
1.248401,0,0,104,0
1.249920,0,0,104,0
1.251399,0,0,104,0
1.252796,0,0,104,0
1.254189,0,0,104,0
1.255578,0,0,104,0
1.257064,0,0,104,0
1.258611,0,0,104,0
1.260152,0,0,104,0
1.494862,1,6,1201,0
1.501733,0,0,104,0
1.503168,0,0,104,0
1.504475,0,0,104,0
1.505788,0,0,104,0
1.507098,0,0,104,0
1.508412,0,0,104,0
1.509726,0,0,104,0
1.511045,0,0,104,0
1.512345,0,0,104,0
1.513790,0,0,104,0
1.515238,0,0,104,0
1.516694,0,0,104,0
1.518256,0,0,104,0
1.519717,0,0,104,0
1.521243,0,0,104,0
1.522715,0,0,104,0
1.524177,0,0,104,0
1.525649,0,0,104,0
1.527366,0,0,104,0
1.528865,0,0,104,0
1.530360,0,0,104,0
1.531956,0,0,104,0
1.533497,0,0,104,0
1.535111,0,0,104,0
1.536737,0,0,104,0
1.538228,0,0,104,0
1.539719,0,0,104,0
1.541209,0,0,104,0
1.542700,0,0,104,0
1.544215,0,0,104,0
1.545705,0,0,104,0
1.547268,0,0,104,0
1.548757,0,0,104,0
1.550249,0,0,104,0
1.551736,0,0,104,0
1.553372,0,0,104,0
1.555066,0,0,104,0
1.556745,0,0,104,0
1.558426,0,0,104,0
1.560168,0,0,104,0
1.561846,0,0,104,0
1.563529,0,0,104,0
1.565220,0,0,104,0
1.566901,0,0,104,0
1.568643,0,0,104,0
1.570534,0,0,104,0
1.572030,0,0,104,0
1.573528,0,0,104,0
1.575171,0,0,104,0
1.576711,0,0,104,0
1.578384,0,0,104,0
1.579913,0,0,104,0
1.581406,0,0,104,0
1.582898,0,0,104,0
1.584453,0,0,104,0
1.585941,0,0,104,0
1.587456,0,0,104,0
1.589094,0,0,104,0
1.590773,0,0,104,0
1.592516,0,0,104,0
1.594190,0,0,104,0
1.595868,0,0,104,0
1.597498,0,0,104,0
1.598927,0,0,104,0
1.600325,0,0,104,0
1.601787,0,0,104,0
1.603472,0,0,104,0
1.604867,0,0,104,0
1.606290,0,0,104,0
1.607678,0,0,104,0
1.609118,0,0,104,0
1.610780,0,0,104,0
1.613298,0,0,104,0
1.614857,0,0,104,0
1.616525,0,0,104,0
1.618129,0,0,104,0
1.619880,0,0,104,0
1.621424,0,0,104,0
1.623112,0,0,104,0
1.624799,0,0,104,0
1.626477,0,0,104,0
1.628164,0,0,104,0
1.629766,0,0,104,0
1.631446,0,0,104,0
1.633223,0,0,104,0
1.634776,0,0,104,0
1.636296,0,0,104,0
1.637806,0,0,104,0
1.639413,0,0,104,0
1.640928,0,0,104,0
1.642494,0,0,104,0
1.644079,0,0,104,0
1.645696,0,0,104,0
1.647344,0,0,104,0
1.648776,0,0,104,0
1.650355,0,0,104,0
1.651819,0,0,104,0
1.653314,0,0,104,0
1.654774,0,0,104,0
1.656261,0,0,104,0
1.657729,0,0,104,0
1.659214,0,0,104,0
1.660677,0,0,104,0
1.921331,1,6,1201,0
1.928824,0,0,104,0
1.930165,0,0,104,0
1.931643,0,0,104,0
1.932984,0,0,104,0
1.934323,0,0,104,0
1.935726,0,0,104,0
1.937223,0,0,104,0
1.938684,0,0,104,0
1.940127,0,0,104,0
1.941569,0,0,104,0
1.943012,0,0,104,0
1.944511,0,0,104,0
1.945954,0,0,104,0
1.947460,0,0,104,0
1.948916,0,0,104,0
1.950359,0,0,104,0
1.951800,0,0,104,0
1.953299,0,0,104,0
1.954989,0,0,104,0
1.956554,0,0,104,0
1.958058,0,0,104,0
1.959573,0,0,104,0
1.961128,0,0,104,0
1.962621,0,0,104,0
1.964113,0,0,104,0
1.965602,0,0,104,0
1.967094,0,0,104,0
1.968586,0,0,104,0
1.970253,0,0,104,0
1.971933,0,0,104,0
1.973611,0,0,104,0
1.975288,0,0,104,0
1.976970,0,0,104,0
1.978651,0,0,104,0
1.980345,0,0,104,0
1.982023,0,0,104,0
1.983700,0,0,104,0
1.985432,0,0,104,0
1.987077,0,0,104,0
1.988578,0,0,104,0
1.990070,0,0,104,0
1.991576,0,0,104,0
1.993129,0,0,104,0
1.994621,0,0,104,0
1.996260,0,0,104,0
1.997937,0,0,104,0
1.999620,0,0,104,0
