elapsed_s,TSE_BE_FACENESS_CULLED_PRIM,TSE_BE_ZERO_PIXEL_PRIM,TSE_BE_OUTPUT_NULL_PRIM,TSE_BE_OUTPUT_VISIBLE_PRIM
0.374107,0,0,0,0
0.375489,0,0,0,0
0.377002,0,0,0,0
0.378549,0,0,0,0
0.380154,0,0,0,0
0.381704,0,0,0,0
0.383255,0,0,0,0
0.384806,0,0,0,0
0.386354,0,0,0,0
0.387905,0,0,0,0
0.389455,0,0,0,0
0.391016,0,0,0,0
0.392571,0,0,0,0
0.394119,0,0,0,0
0.395715,0,0,0,0
0.397266,0,0,0,0
0.398815,0,0,0,0
0.400368,0,0,0,0
0.401929,0,0,0,0
0.403481,0,0,0,0
0.405028,0,0,0,0
0.406475,0,0,0,0
0.408001,0,0,0,0
0.409543,0,0,0,0
0.411169,0,0,0,0
0.412650,0,0,0,0
0.414042,0,0,0,0
0.415430,0,0,0,0
0.416817,0,0,0,0
0.418202,0,0,0,0
0.419590,0,0,0,0
0.421104,0,0,0,0
0.422653,0,0,0,0
0.424216,0,0,0,0
0.425766,0,0,0,0
0.427319,0,0,0,0
0.428915,0,0,0,0
0.430465,0,0,0,0
0.432016,0,0,0,0
0.433568,0,0,0,0
0.435133,0,0,0,0
0.436685,0,0,0,0
0.438234,0,0,0,0
0.439786,0,0,0,0
0.441335,0,0,0,0
0.442762,0,0,0,0
0.444275,0,0,0,0
0.445803,0,0,0,0
0.447355,0,0,0,0
0.448907,0,0,0,0
0.450457,0,0,0,0
0.452008,0,0,0,0
0.453560,0,0,0,0
0.455113,0,0,0,0
0.456678,0,0,0,0
0.458227,0,0,0,0
0.459825,0,0,0,0
0.461377,0,0,0,0
0.462926,0,0,0,0
0.464483,0,0,0,0
0.466033,0,0,0,0
0.467599,0,0,0,0
0.469150,0,0,0,0
0.470700,0,0,0,0
0.472252,0,0,0,0
0.473795,0,0,0,0
0.475300,0,0,0,0
0.476850,0,0,0,0
0.478412,0,0,0,0
0.479962,0,0,0,0
0.481513,0,0,0,0
