elapsed_s,TSE_BE_ST2_SCISSOR_VP_PARAMS_CACHE_MISS,TSE_BE_ILLEGAL_BOUNDING_BOX_PRIM,TSE_BE_VP_OUT_IS_NAN,TSE_BE_EXCLUDED_PRIM
0.637259,0,0,0,0
0.638823,0,0,0,0
0.640374,0,0,0,0
0.641917,0,0,0,0
0.643482,0,0,0,0
0.645071,0,0,0,0
0.646619,0,0,0,0
0.648168,0,0,0,0
0.649731,0,0,0,0
0.651282,0,0,0,0
0.652810,0,0,0,0
0.654333,0,0,0,0
0.656279,0,0,0,0
0.657834,0,0,0,0
0.659388,0,0,0,0
0.660997,0,0,0,0
0.662548,0,0,0,0
0.664100,0,0,0,0
0.665652,0,0,0,0
0.667268,0,0,0,0
0.668927,0,0,0,0
0.670477,0,0,0,0
0.672042,0,0,0,0
0.673595,0,0,0,0
0.675145,0,0,0,0
0.676740,0,0,0,0
0.678291,0,0,0,0
0.679844,0,0,0,0
0.681396,0,0,0,0
0.682960,0,0,0,0
0.684518,0,0,0,0
0.686067,0,0,0,0
0.687619,0,0,0,0
0.689168,0,0,0,0
0.690717,0,0,0,0
0.692310,0,0,0,0
0.693752,0,0,0,0
0.695277,0,0,0,0
0.696828,0,0,0,0
0.698379,0,0,0,0
0.699976,0,0,0,0
0.701529,0,0,0,0
0.703079,0,0,0,0
0.704651,0,0,0,0
0.706201,0,0,0,0
0.707797,0,0,0,0
0.709349,0,0,0,0
0.710900,0,0,0,0
0.712548,0,0,0,0
0.714098,0,0,0,0
0.715708,0,0,0,0
0.717260,0,0,0,0
0.718809,0,0,0,0
0.720357,0,0,0,0
0.721908,0,0,0,0
0.723461,0,0,0,0
0.725058,0,0,0,0
0.726622,0,0,0,0
0.728174,0,0,0,0
0.729726,0,0,0,0
0.731313,0,0,0,0
0.732908,0,0,0,0
0.734457,0,0,0,0
0.736009,0,0,0,0
0.737574,0,0,0,0
0.739123,0,0,0,0
0.740680,0,0,0,0
0.742229,0,0,0,0
0.743781,0,0,0,0
0.745332,0,0,0,0
0.746880,0,0,0,0
0.748521,0,0,0,0
0.750070,0,0,0,0
0.751621,0,0,0,0
0.753172,0,0,0,0
0.754720,0,0,0,0
0.756314,0,0,0,0
0.757866,0,0,0,0
0.759431,0,0,0,0
0.760981,0,0,0,0
0.762531,0,0,0,0
0.764126,0,0,0,0
0.765677,0,0,0,0
0.767229,0,0,0,0
0.768781,0,0,0,0
0.770343,0,0,0,0
0.771938,0,0,0,0
0.773489,0,0,0,0
0.775038,0,0,0,0
0.776593,0,0,0,0
0.778142,0,0,0,0
0.779738,0,0,0,0
0.781301,0,0,0,0
0.782850,0,0,0,0
0.784473,0,0,0,0
0.786024,0,0,0,0
0.787575,0,0,0,0
0.789127,0,0,0,0
0.790675,0,0,0,0
0.792240,0,0,0,0
0.793791,0,0,0,0
0.795342,0,0,0,0
0.796937,0,0,0,0
0.798486,0,0,0,0
0.799923,0,0,0,0
0.801320,0,0,0,0
0.802785,0,0,0,0
0.804243,0,0,0,0
0.805656,0,0,0,0
0.807086,0,0,0,0
0.808483,0,0,0,0
0.810240,0,0,0,0
0.811637,0,0,0,0
0.813174,0,0,0,0
0.814621,0,0,0,0
0.816019,0,0,0,0
0.817405,0,0,0,0
0.818785,0,0,0,0
0.820206,0,0,0,0
0.821593,0,0,0,0
0.822977,0,0,0,0
0.824504,0,0,0,0
