elapsed_s,CP_ICACHE_MISSES,CP_ICACHE_HITS,CP_ICACHE_STALL,CP_DCACHE_MISSES,CP_DCACHE_HITS,CP_DCACHE_STALLS,CP_AQE_SQE_STALL,CP_SQE_AQE_STARVE,CP_ISR_CYCLES,CP_SQE_MD8_STALL_CYCLES,CP_SQE_MESH_EXEC_CYCLES,CP_AQE_NUM_AS_CHUNKS,CP_AQE_NUM_MS_CHUNKS,CP_S_SKEW_BUFFER_FULL
1.106819,18,239,1674,0,0,0,0,0,0,0,0,0,0,0
1.108295,18,239,1709,0,0,0,0,0,0,0,0,0,0,0
1.109883,18,239,1597,0,0,0,0,0,0,0,0,0,0,0
1.111332,18,239,1594,0,0,0,0,0,0,0,0,0,0,0
1.113050,18,239,1598,0,0,0,0,0,0,0,0,0,0,0
1.114491,18,239,1598,0,0,0,0,0,0,0,0,0,0,0
1.115932,18,241,1588,0,0,0,0,0,0,0,0,0,0,0
1.117374,18,239,1601,0,0,0,0,0,0,0,0,0,0,0
1.118823,18,239,1899,0,0,0,0,0,0,0,0,0,0,0
1.120266,18,235,1691,0,0,0,0,0,0,0,0,0,0,0
1.121919,18,239,1600,0,0,0,0,0,0,0,0,0,0,0
1.124695,18,239,1595,0,0,0,0,0,0,0,0,0,0,0
1.126160,18,239,1602,0,0,0,0,0,0,0,0,0,0,0
1.127609,18,239,1599,0,0,0,0,0,0,0,0,0,0,0
1.129116,18,239,1598,0,0,0,0,0,0,0,0,0,0,0
1.130561,18,239,1596,0,0,0,0,0,0,0,0,0,0,0
1.132008,18,235,1603,0,0,0,0,0,0,0,0,0,0,0
1.133473,18,237,1794,0,0,0,0,0,0,0,0,0,0,0
1.134920,18,235,1605,0,0,0,0,0,0,0,0,0,0,0
1.136410,18,239,1822,0,0,0,0,0,0,0,0,0,0,0
1.137860,18,239,1590,0,0,0,0,0,0,0,0,0,0,0
1.139456,18,235,1604,0,0,0,0,0,0,0,0,0,0,0
1.141090,18,239,1588,0,0,0,0,0,0,0,0,0,0,0
1.142695,18,235,1601,0,0,0,0,0,0,0,0,0,0,0
1.144172,18,239,1597,0,0,0,0,0,0,0,0,0,0,0
1.145747,18,239,1598,0,0,0,0,0,0,0,0,0,0,0
1.147351,18,239,1638,0,0,0,0,0,0,0,0,0,0,0
1.149018,18,239,1597,0,0,0,0,0,0,0,0,0,0,0
1.150643,18,239,1598,0,0,0,0,0,0,0,0,0,0,0
1.152302,18,239,1597,0,0,0,0,0,0,0,0,0,0,0
1.153941,18,235,1598,0,0,0,0,0,0,0,0,0,0,0
1.155554,17,232,1603,0,0,0,0,0,0,0,0,0,0,0
1.157174,18,235,1607,0,0,0,0,0,0,0,0,0,0,0
1.158786,18,239,1593,0,0,0,0,0,0,0,0,0,0,0
1.160401,18,235,1604,0,0,0,0,0,0,0,0,0,0,0
1.162029,18,239,1685,0,0,0,0,0,0,0,0,0,0,0
1.163739,18,239,1595,0,0,0,0,0,0,0,0,0,0,0
1.165213,18,235,1600,0,0,0,0,0,0,0,0,0,0,0
1.166666,18,235,1664,0,0,0,0,0,0,0,0,0,0,0
1.168290,18,239,1601,0,0,0,0,0,0,0,0,0,0,0
1.169904,18,239,1598,0,0,0,0,0,0,0,0,0,0,0
1.171516,18,239,1592,0,0,0,0,0,0,0,0,0,0,0
1.173149,18,239,1596,0,0,0,0,0,0,0,0,0,0,0
1.174761,18,239,1592,0,0,0,0,0,0,0,0,0,0,0
1.176376,18,239,1666,0,0,0,0,0,0,0,0,0,0,0
1.177988,18,239,1602,0,0,0,0,0,0,0,0,0,0,0
1.179599,18,239,1599,0,0,0,0,0,0,0,0,0,0,0
1.181157,18,235,1605,0,0,0,0,0,0,0,0,0,0,0
1.182608,18,239,1745,0,0,0,0,0,0,0,0,0,0,0
1.184244,18,239,1599,0,0,0,0,0,0,0,0,0,0,0
1.185859,18,239,1596,0,0,0,0,0,0,0,0,0,0,0
1.187472,18,241,1605,0,0,0,0,0,0,0,0,0,0,0
1.189140,18,239,1589,0,0,0,0,0,0,0,0,0,0,0
1.190752,18,239,1600,0,0,0,0,0,0,0,0,0,0,0
1.192275,18,235,1601,0,0,0,0,0,0,0,0,0,0,0
1.193860,18,235,1640,0,0,0,0,0,0,0,0,0,0,0
1.195485,18,235,1594,0,0,0,0,0,0,0,0,0,0,0
1.197103,18,239,1601,0,0,0,0,0,0,0,0,0,0,0
1.198715,18,295,1606,0,0,0,0,0,0,0,0,0,0,0
1.200375,18,235,1606,0,0,0,0,0,0,0,0,0,0,0
1.201988,18,235,1603,0,0,0,0,0,0,0,0,0,0,0
1.203546,18,239,1594,0,0,0,0,0,0,0,0,0,0,0
1.205060,18,235,1602,0,0,0,0,0,0,0,0,0,0,0
1.206527,18,229,1405,0,0,0,0,0,0,0,0,0,0,0
1.208111,18,225,1407,0,0,0,0,0,0,0,0,0,0,0
1.209705,18,225,1399,0,0,0,0,0,0,0,0,0,0,0
1.211321,18,229,1403,0,0,0,0,0,0,0,0,0,0,0
1.212990,18,229,1403,0,0,0,0,0,0,0,0,0,0,0
1.214605,18,225,1443,0,0,0,0,0,0,0,0,0,0,0
1.216264,18,225,1399,0,0,0,0,0,0,0,0,0,0,0
1.217900,18,229,1405,0,0,0,0,0,0,0,0,0,0,0
1.219514,18,229,1443,0,0,0,0,0,0,0,0,0,0,0
1.221136,18,229,1407,0,0,0,0,0,0,0,0,0,0,0
1.222749,18,229,1410,0,0,0,0,0,0,0,0,0,0,0
1.224366,18,225,1401,0,0,0,0,0,0,0,0,0,0,0
1.225982,18,229,1399,0,0,0,0,0,0,0,0,0,0,0
1.227596,18,229,1400,0,0,0,0,0,0,0,0,0,0,0
1.229267,18,225,1407,0,0,0,0,0,0,0,0,0,0,0
1.230880,18,229,1403,0,0,0,0,0,0,0,0,0,0,0
1.232496,18,229,1404,0,0,0,0,0,0,0,0,0,0,0
1.234112,18,229,1410,0,0,0,0,0,0,0,0,0,0,0
1.235730,18,229,1407,0,0,0,0,0,0,0,0,0,0,0
1.237344,18,229,1406,0,0,0,0,0,0,0,0,0,0,0
1.238957,18,229,1482,0,0,0,0,0,0,0,0,0,0,0
1.240585,18,225,1402,0,0,0,0,0,0,0,0,0,0,0
1.242201,18,225,1404,0,0,0,0,0,0,0,0,0,0,0
1.243819,18,225,1406,0,0,0,0,0,0,0,0,0,0,0
1.245425,18,307,1405,0,0,0,0,0,0,0,0,0,0,0
1.247030,18,229,1398,0,0,0,0,0,0,0,0,0,0,0
1.248512,18,229,1408,0,0,0,0,0,0,0,0,0,0,0
1.250094,18,229,1395,0,0,0,0,0,0,0,0,0,0,0
1.251722,18,229,1403,0,0,0,0,0,0,0,0,0,0,0
1.253335,18,229,1407,0,0,0,0,0,0,0,0,0,0,0
1.254947,18,229,1399,0,0,0,0,0,0,0,0,0,0,0
1.256562,18,229,1403,0,0,0,0,0,0,0,0,0,0,0
1.258177,18,225,1480,0,0,0,0,0,0,0,0,0,0,0
1.259791,18,229,1397,0,0,0,0,0,0,0,0,0,0,0
