elapsed_s,TP_QUADS_CONSTANT_MULTIPLIED,TP_FRONTEND_WORKING_CYCLES,TP_L1_TAG_WORKING_CYCLES,TP_L1_DATA_WRITE_WORKING_CYCLES,TP_PRE_L1_DECOM_WORKING_CYCLES,TP_BACKEND_WORKING_CYCLES,TP_L1_5_CACHE_WORKING_CYCLES,TP_STARVE_CYCLES_SP,TP_STARVE_CYCLES_UCHE,TP_STALL_CYCLES_UFC,TP_FORMAT_DECOMP_POINT,TP_FILTER_POINT_FP16
0.098690,0,0,0,0,0,0,0,0,0,0,0,0
0.100109,0,0,0,0,0,0,0,0,0,0,0,0
0.101659,0,0,0,0,0,0,0,0,0,0,0,0
0.103094,0,0,0,0,0,0,0,0,0,0,0,0
0.104479,0,0,0,0,0,0,0,0,0,0,0,0
0.105948,0,0,0,0,0,0,0,0,0,0,0,0
0.107373,0,0,0,0,0,0,0,0,0,0,0,0
0.108798,0,0,0,0,0,0,0,0,0,0,0,0
0.110351,0,0,0,0,0,0,0,0,0,0,0,0
0.111786,0,0,0,0,0,0,0,0,0,0,0,0
0.113173,0,0,0,0,0,0,0,0,0,0,0,0
0.114575,0,0,0,0,0,0,0,0,0,0,0,0
0.116030,0,0,0,0,0,0,0,0,0,0,0,0
0.117463,0,0,0,0,0,0,0,0,0,0,0,0
0.118889,0,0,0,0,0,0,0,0,0,0,0,0
0.120312,0,0,0,0,0,0,0,0,0,0,0,0
0.121797,0,0,0,0,0,0,0,0,0,0,0,0
0.123228,0,0,0,0,0,0,0,0,0,0,0,0
0.125563,0,0,0,0,0,0,0,0,0,0,0,0
0.127449,0,0,0,0,0,0,0,0,0,0,0,0
0.128884,0,0,0,0,0,0,0,0,0,0,0,0
0.130314,0,0,0,0,0,0,0,0,0,0,0,0
0.131739,0,0,0,0,0,0,0,0,0,0,0,0
0.133199,0,0,0,0,0,0,0,0,0,0,0,0
0.134609,0,0,0,0,0,0,0,0,0,0,0,0
0.136039,0,0,0,0,0,0,0,0,0,0,0,0
0.137480,0,0,0,0,0,0,0,0,0,0,0,0
0.138911,0,0,0,0,0,0,0,0,0,0,0,0
0.140340,0,0,0,0,0,0,0,0,0,0,0,0
0.141771,0,0,0,0,0,0,0,0,0,0,0,0
0.143330,0,0,0,0,0,0,0,0,0,0,0,0
0.144923,0,0,0,0,0,0,0,0,0,0,0,0
0.146516,0,0,0,0,0,0,0,0,0,0,0,0
0.147997,0,0,0,0,0,0,0,0,0,0,0,0
0.149608,0,0,0,0,0,0,0,0,0,0,0,0
0.151202,0,0,0,0,0,0,0,0,0,0,0,0
0.152794,0,0,0,0,0,0,0,0,0,0,0,0
0.154388,0,0,0,0,0,0,0,0,0,0,0,0
0.155982,0,0,0,0,0,0,0,0,0,0,0,0
0.157577,0,0,0,0,0,0,0,0,0,0,0,0
0.159061,0,0,0,0,0,0,0,0,0,0,0,0
0.160626,0,0,0,0,0,0,0,0,0,0,0,0
0.162219,0,0,0,0,0,0,0,0,0,0,0,0
0.163813,0,0,0,0,0,0,0,0,0,0,0,0
0.165451,0,0,0,0,0,0,0,0,0,0,0,0
0.167045,0,0,0,0,0,0,0,0,0,0,0,0
0.168637,0,0,0,0,0,0,0,0,0,0,0,0
0.170245,0,0,0,0,0,0,0,0,0,0,0,0
0.171839,0,0,0,0,0,0,0,0,0,0,0,0
0.173435,0,0,0,0,0,0,0,0,0,0,0,0
0.175029,0,0,0,0,0,0,0,0,0,0,0,0
0.176620,0,0,0,0,0,0,0,0,0,0,0,0
0.178216,0,0,0,0,0,0,0,0,0,0,0,0
0.179809,0,0,0,0,0,0,0,0,0,0,0,0
0.181460,0,0,0,0,0,0,0,0,0,0,0,0
0.183097,0,0,0,0,0,0,0,0,0,0,0,0
0.184690,0,0,0,0,0,0,0,0,0,0,0,0
0.186283,0,0,0,0,0,0,0,0,0,0,0,0
0.187876,0,0,0,0,0,0,0,0,0,0,0,0
0.189472,0,0,0,0,0,0,0,0,0,0,0,0
0.191067,0,0,0,0,0,0,0,0,0,0,0,0
0.192673,0,0,0,0,0,0,0,0,0,0,0,0
0.194268,0,0,0,0,0,0,0,0,0,0,0,0
0.195860,0,0,0,0,0,0,0,0,0,0,0,0
0.197498,0,0,0,0,0,0,0,0,0,0,0,0
0.199093,0,0,0,0,0,0,0,0,0,0,0,0
0.200685,0,0,0,0,0,0,0,0,0,0,0,0
0.202279,0,0,0,0,0,0,0,0,0,0,0,0
0.203886,0,0,0,0,0,0,0,0,0,0,0,0
0.205483,0,0,0,0,0,0,0,0,0,0,0,0
0.206952,0,0,0,0,0,0,0,0,0,0,0,0
0.208381,0,0,0,0,0,0,0,0,0,0,0,0
0.209809,0,0,0,0,0,0,0,0,0,0,0,0
0.211368,0,0,0,0,0,0,0,0,0,0,0,0
0.212959,0,0,0,0,0,0,0,0,0,0,0,0
0.214665,0,0,0,0,0,0,0,0,0,0,0,0
0.216256,0,0,0,0,0,0,0,0,0,0,0,0
0.217850,0,0,0,0,0,0,0,0,0,0,0,0
0.219443,0,0,0,0,0,0,0,0,0,0,0,0
0.220914,0,0,0,0,0,0,0,0,0,0,0,0
0.222352,0,0,0,0,0,0,0,0,0,0,0,0
0.223913,0,0,0,0,0,0,0,0,0,0,0,0
0.225519,0,0,0,0,0,0,0,0,0,0,0,0
0.227113,0,0,0,0,0,0,0,0,0,0,0,0
0.228703,0,0,0,0,0,0,0,0,0,0,0,0
0.230294,0,0,0,0,0,0,0,0,0,0,0,0
0.232022,0,0,0,0,0,0,0,0,0,0,0,0
0.233617,0,0,0,0,0,0,0,0,0,0,0,0
0.235212,0,0,0,0,0,0,0,0,0,0,0,0
0.236818,0,0,0,0,0,0,0,0,0,0,0,0
0.238411,0,0,0,0,0,0,0,0,0,0,0,0
0.240005,0,0,0,0,0,0,0,0,0,0,0,0
0.241601,0,0,0,0,0,0,0,0,0,0,0,0
0.243195,0,0,0,0,0,0,0,0,0,0,0,0
0.244786,0,0,0,0,0,0,0,0,0,0,0,0
0.246380,0,0,0,0,0,0,0,0,0,0,0,0
0.247988,0,0,0,0,0,0,0,0,0,0,0,0
0.249583,0,0,0,0,0,0,0,0,0,0,0,0
0.251178,0,0,0,0,0,0,0,0,0,0,0,0
0.252770,0,0,0,0,0,0,0,0,0,0,0,0
0.254363,0,0,0,0,0,0,0,0,0,0,0,0
0.255840,0,0,0,0,0,0,0,0,0,0,0,0
0.257411,0,0,0,0,0,0,0,0,0,0,0,0
0.259016,0,0,0,0,0,0,0,0,0,0,0,0
0.260608,0,0,0,0,0,0,0,0,0,0,0,0
0.262087,0,0,0,0,0,0,0,0,0,0,0,0
0.263672,0,0,0,0,0,0,0,0,0,0,0,0
0.265265,0,0,0,0,0,0,0,0,0,0,0,0
0.266863,0,0,0,0,0,0,0,0,0,0,0,0
0.268455,0,0,0,0,0,0,0,0,0,0,0,0
0.270064,0,0,0,0,0,0,0,0,0,0,0,0
0.271658,0,0,0,0,0,0,0,0,0,0,0,0
0.273250,0,0,0,0,0,0,0,0,0,0,0,0
0.274850,0,0,0,0,0,0,0,0,0,0,0,0
0.276441,0,0,0,0,0,0,0,0,0,0,0,0
0.278038,0,0,0,0,0,0,0,0,0,0,0,0
0.279632,0,0,0,0,0,0,0,0,0,0,0,0
0.281238,0,0,0,0,0,0,0,0,0,0,0,0
0.282837,0,0,0,0,0,0,0,0,0,0,0,0
0.284429,0,0,0,0,0,0,0,0,0,0,0,0
0.286025,0,0,0,0,0,0,0,0,0,0,0,0
0.287618,0,0,0,0,0,0,0,0,0,0,0,0
0.289210,0,0,0,0,0,0,0,0,0,0,0,0
0.290809,0,0,0,0,0,0,0,0,0,0,0,0
0.292410,0,0,0,0,0,0,0,0,0,0,0,0
0.294003,0,0,0,0,0,0,0,0,0,0,0,0
0.295597,0,0,0,0,0,0,0,0,0,0,0,0
0.297188,0,0,0,0,0,0,0,0,0,0,0,0
0.298811,0,0,0,0,0,0,0,0,0,0,0,0
0.300279,0,0,0,0,0,0,0,0,0,0,0,0
0.301778,0,0,0,0,0,0,0,0,0,0,0,0
0.303225,0,0,0,0,0,0,0,0,0,0,0,0
0.304647,0,0,0,0,0,0,0,0,0,0,0,0
0.306069,0,0,0,0,0,0,0,0,0,0,0,0
0.307491,0,0,0,0,0,0,0,0,0,0,0,0
0.308912,0,0,0,0,0,0,0,0,0,0,0,0
0.310379,0,0,0,0,0,0,0,0,0,0,0,0
0.311801,0,0,0,0,0,0,0,0,0,0,0,0
0.313232,0,0,0,0,0,0,0,0,0,0,0,0
0.314690,0,0,0,0,0,0,0,0,0,0,0,0
0.316110,0,0,0,0,0,0,0,0,0,0,0,0
0.317534,0,0,0,0,0,0,0,0,0,0,0,0
0.318953,0,0,0,0,0,0,0,0,0,0,0,0
0.320372,0,0,0,0,0,0,0,0,0,0,0,0
0.321792,0,0,0,0,0,0,0,0,0,0,0,0
0.323213,0,0,0,0,0,0,0,0,0,0,0,0
0.324642,0,0,0,0,0,0,0,0,0,0,0,0
0.326058,0,0,0,0,0,0,0,0,0,0,0,0
0.327452,0,0,0,0,0,0,0,0,0,0,0,0
0.328845,0,0,0,0,0,0,0,0,0,0,0,0
0.330257,0,0,0,0,0,0,0,0,0,0,0,0
0.331637,0,0,0,0,0,0,0,0,0,0,0,0
0.332991,0,0,0,0,0,0,0,0,0,0,0,0
0.334390,0,0,0,0,0,0,0,0,0,0,0,0
0.335747,0,0,0,0,0,0,0,0,0,0,0,0
0.337093,0,0,0,0,0,0,0,0,0,0,0,0
0.338496,0,0,0,0,0,0,0,0,0,0,0,0
0.339847,0,0,0,0,0,0,0,0,0,0,0,0
0.341244,0,0,0,0,0,0,0,0,0,0,0,0
0.342674,0,0,0,0,0,0,0,0,0,0,0,0
0.344019,0,0,0,0,0,0,0,0,0,0,0,0
0.345402,0,0,0,0,0,0,0,0,0,0,0,0
0.346749,0,0,0,0,0,0,0,0,0,0,0,0
0.348083,0,0,0,0,0,0,0,0,0,0,0,0
0.349415,0,0,0,0,0,0,0,0,0,0,0,0
0.350755,0,0,0,0,0,0,0,0,0,0,0,0
0.352087,0,0,0,0,0,0,0,0,0,0,0,0
0.353418,0,0,0,0,0,0,0,0,0,0,0,0
0.354750,0,0,0,0,0,0,0,0,0,0,0,0
0.356081,0,0,0,0,0,0,0,0,0,0,0,0
0.357422,0,0,0,0,0,0,0,0,0,0,0,0
0.358818,0,0,0,0,0,0,0,0,0,0,0,0
0.360211,0,0,0,0,0,0,0,0,0,0,0,0
0.361603,0,0,0,0,0,0,0,0,0,0,0,0
0.362995,0,0,0,0,0,0,0,0,0,0,0,0
0.364386,0,0,0,0,0,0,0,0,0,0,0,0
0.365828,0,0,0,0,0,0,0,0,0,0,0,0
0.367142,0,0,0,0,0,0,0,0,0,0,0,0
0.368607,0,0,0,0,0,0,0,0,0,0,0,0
0.370013,0,0,0,0,0,0,0,0,0,0,0,0
0.371406,0,0,0,0,0,0,0,0,0,0,0,0
0.372798,0,0,0,0,0,0,0,0,0,0,0,0
0.374275,0,0,0,0,0,0,0,0,0,0,0,0
0.375661,0,0,0,0,0,0,0,0,0,0,0,0
0.377082,0,0,0,0,0,0,0,0,0,0,0,0
0.378576,0,0,0,0,0,0,0,0,0,0,0,0
0.379982,0,0,0,0,0,0,0,648,0,0,0,0
0.381240,0,0,0,0,0,0,0,0,0,0,0,0
0.382678,0,0,0,0,0,0,0,0,0,0,0,0
0.384067,0,0,0,0,0,0,0,0,0,0,0,0
0.385453,0,0,0,0,0,0,0,0,0,0,0,0
0.386836,0,0,0,0,0,0,0,0,0,0,0,0
0.388220,0,0,0,0,0,0,0,0,0,0,0,0
0.389653,0,81152,81920,81920,84608,86144,89184,316849,251305,0,0,0
0.391070,0,180992,180224,180224,177536,176000,172960,494348,357893,0,0,0
0.392526,0,0,0,0,0,0,0,0,0,0,0,0
0.393964,0,0,0,0,0,0,0,0,0,0,0,0
0.395397,0,0,0,0,0,0,0,0,0,0,0,0
0.397156,0,0,0,0,0,0,0,0,0,0,0,0
0.398680,0,0,0,0,0,0,0,0,0,0,0,0
0.400111,0,0,0,0,0,0,0,0,0,0,0,0
0.401581,0,0,0,0,0,0,0,0,0,0,0,0
0.403020,0,0,0,0,0,0,0,0,0,0,0,0
0.404457,0,0,0,0,0,0,0,0,0,0,0,0
0.409445,0,0,0,0,0,0,0,0,0,0,0,0
0.410874,0,0,0,0,0,0,0,0,0,0,0,0
0.412306,0,0,0,0,0,0,0,0,0,0,0,0
0.413771,0,0,0,0,0,0,0,0,0,0,0,0
0.415229,0,0,0,0,0,0,0,0,0,0,0,0
0.416650,0,0,0,0,0,0,0,0,0,0,0,0
0.418137,0,0,0,0,0,0,0,0,0,0,0,0
0.419613,0,0,0,0,0,0,0,0,0,0,0,0
0.421045,0,0,0,0,0,0,0,0,0,0,0,0
0.422641,0,0,0,0,0,0,0,0,0,0,0,0
0.424071,0,0,0,0,0,0,0,0,0,0,0,0
0.425504,0,0,0,0,0,0,0,0,0,0,0,0
0.426932,0,0,0,0,0,0,0,0,0,0,0,0
0.428336,0,0,0,0,0,0,0,0,0,0,0,0
0.429725,0,0,0,0,0,0,0,0,0,0,0,0
0.431110,0,0,0,0,0,0,0,0,0,0,0,0
0.432495,0,0,0,0,0,0,0,0,0,0,0,0
0.433909,0,0,0,0,0,0,0,0,0,0,0,0
0.435293,0,0,0,0,0,0,0,0,0,0,0,0
0.436677,0,0,0,0,0,0,0,0,0,0,0,0
0.438082,0,0,0,0,0,0,0,0,0,0,0,0
0.439513,0,0,0,0,0,0,0,0,0,0,0,0
0.440943,0,0,0,0,0,0,0,0,0,0,0,0
0.442503,0,0,0,0,0,0,0,0,0,0,0,0
0.443986,0,0,0,0,0,0,0,0,0,0,0,0
0.445425,0,0,0,0,0,0,0,0,0,0,0,0
0.446856,0,0,0,0,0,0,0,0,0,0,0,0
0.448287,0,0,0,0,0,0,0,0,0,0,0,0
0.449718,0,0,0,0,0,0,0,0,0,0,0,0
0.451147,0,0,0,0,0,0,0,0,0,0,0,0
0.452705,0,0,0,0,0,0,0,0,0,0,0,0
0.454355,0,0,0,0,0,0,0,0,0,0,0,0
0.455949,0,0,0,0,0,0,0,0,0,0,0,0
0.457545,0,0,0,0,0,0,0,0,0,0,0,0
0.459138,0,0,0,0,0,0,0,0,0,0,0,0
0.460730,0,0,0,0,0,0,0,0,0,0,0,0
0.462325,0,0,0,0,0,0,0,0,0,0,0,0
0.463919,0,0,0,0,0,0,0,0,0,0,0,0
0.465527,0,0,0,0,0,0,0,0,0,0,0,0
0.467122,0,0,0,0,0,0,0,0,0,0,0,0
0.468714,0,0,0,0,0,0,0,0,0,0,0,0
0.470308,0,0,0,0,0,0,0,0,0,0,0,0
0.471901,0,0,0,0,0,0,0,0,0,0,0,0
0.473496,0,0,0,0,0,0,0,0,0,0,0,0
0.475090,0,0,0,0,0,0,0,0,0,0,0,0
0.476695,0,0,0,0,0,0,0,0,0,0,0,0
0.478289,0,0,0,0,0,0,0,0,0,0,0,0
0.479883,0,0,0,0,0,0,0,0,0,0,0,0
0.481653,0,0,0,0,0,0,0,0,0,0,0,0
0.483218,0,0,0,0,0,0,0,0,0,0,0,0
0.484662,0,0,0,0,0,0,0,0,0,0,0,0
0.486139,0,0,0,0,0,0,0,0,0,0,0,0
0.487583,0,0,0,0,0,0,0,0,0,0,0,0
0.489014,0,0,0,0,0,0,0,0,0,0,0,0
0.490485,0,0,0,0,0,0,0,0,0,0,0,0
0.492096,0,0,0,0,0,0,0,0,0,0,0,0
0.493691,0,0,0,0,0,0,0,0,0,0,0,0
0.495284,0,0,0,0,0,0,0,0,0,0,0,0
0.496876,0,0,0,0,0,0,0,0,0,0,0,0
0.498482,0,0,0,0,0,0,0,0,0,0,0,0
0.500076,0,0,0,0,0,0,0,0,0,0,0,0
0.501714,0,0,0,0,0,0,0,0,0,0,0,0
0.503308,0,0,0,0,0,0,0,0,0,0,0,0
0.504901,0,0,0,0,0,0,0,0,0,0,0,0
0.506495,0,0,0,0,0,0,0,0,0,0,0,0
0.508088,0,0,0,0,0,0,0,0,0,0,0,0
0.509697,0,0,0,0,0,0,0,0,0,0,0,0
0.511291,0,0,0,0,0,0,0,0,0,0,0,0
0.512884,0,0,0,0,0,0,0,0,0,0,0,0
0.514478,0,0,0,0,0,0,0,0,0,0,0,0
0.516063,0,0,0,0,0,0,0,0,0,0,0,0
0.517576,0,0,0,0,0,0,0,0,0,0,0,0
0.519017,0,0,0,0,0,0,0,0,0,0,0,0
0.520493,0,0,0,0,0,0,0,0,0,0,0,0
0.521926,0,0,0,0,0,0,0,0,0,0,0,0
0.523354,0,0,0,0,0,0,0,0,0,0,0,0
0.525029,0,0,0,0,0,0,0,0,0,0,0,0
0.526571,0,0,0,0,0,0,0,0,0,0,0,0
0.527993,0,0,0,0,0,0,0,0,0,0,0,0
0.529592,0,0,0,0,0,0,0,0,0,0,0,0
0.531191,0,0,0,0,0,0,0,0,0,0,0,0
0.532774,0,0,0,0,0,0,0,0,0,0,0,0
0.534238,0,0,0,0,0,0,0,0,0,0,0,0
0.535805,0,0,0,0,0,0,0,0,0,0,0,0
0.537398,0,0,0,0,0,0,0,0,0,0,0,0
0.539331,0,0,0,0,0,0,0,0,0,0,0,0
0.540866,0,0,0,0,0,0,0,0,0,0,0,0
0.542342,0,0,0,0,0,0,0,0,0,0,0,0
0.543777,0,0,0,0,0,0,0,0,0,0,0,0
0.545207,0,0,0,0,0,0,0,0,0,0,0,0
0.546636,0,0,0,0,0,0,0,0,0,0,0,0
0.548063,0,0,0,0,0,0,0,0,0,0,0,0
0.549765,0,0,0,0,0,0,0,0,0,0,0,0
0.551358,0,0,0,0,0,0,0,0,0,0,0,0
0.552969,0,0,0,0,0,0,0,0,0,0,0,0
0.554623,0,0,0,0,0,0,0,0,0,0,0,0
0.556215,0,0,0,0,0,0,0,0,0,0,0,0
0.557849,0,0,0,0,0,0,0,0,0,0,0,0
0.559440,0,0,0,0,0,0,0,0,0,0,0,0
0.561031,0,0,0,0,0,0,0,0,0,0,0,0
0.562676,0,0,0,0,0,0,0,0,0,0,0,0
0.564280,0,0,0,0,0,0,0,0,0,0,0,0
0.565916,0,0,0,0,0,0,0,0,0,0,0,0
0.567508,0,0,0,0,0,0,0,0,0,0,0,0
0.569098,0,0,0,0,0,0,0,0,0,0,0,0
0.570692,0,0,0,0,0,0,0,0,0,0,0,0
0.572400,0,0,0,0,0,0,0,0,0,0,0,0
0.573995,0,0,0,0,0,0,0,0,0,0,0,0
0.575603,0,0,0,0,0,0,0,0,0,0,0,0
0.577194,0,0,0,0,0,0,0,0,0,0,0,0
0.578788,0,0,0,0,0,0,0,0,0,0,0,0
0.580221,0,0,0,0,0,0,0,0,0,0,0,0
0.581825,0,0,0,0,0,0,0,0,0,0,0,0
0.583418,0,0,0,0,0,0,0,0,0,0,0,0
0.585008,0,0,0,0,0,0,0,0,0,0,0,0
0.586669,0,0,0,0,0,0,0,0,0,0,0,0
0.588260,0,0,0,0,0,0,0,0,0,0,0,0
0.589854,0,0,0,0,0,0,0,0,0,0,0,0
0.591448,0,0,0,0,0,0,0,0,0,0,0,0
0.593037,0,0,0,0,0,0,0,0,0,0,0,0
0.594718,0,0,0,0,0,0,0,0,0,0,0,0
0.596309,0,0,0,0,0,0,0,0,0,0,0,0
0.597917,0,0,0,0,0,0,0,0,0,0,0,0
0.599509,0,0,0,0,0,0,0,0,0,0,0,0
0.601099,0,0,0,0,0,0,0,0,0,0,0,0
0.602697,0,0,0,0,0,0,0,0,0,0,0,0
0.604293,0,0,0,0,0,0,0,0,0,0,0,0
0.605763,0,0,0,0,0,0,0,0,0,0,0,0
0.607200,0,0,0,0,0,0,0,0,0,0,0,0
0.608638,0,0,0,0,0,0,0,0,0,0,0,0
0.610061,0,0,0,0,0,0,0,0,0,0,0,0
0.611483,0,0,0,0,0,0,0,0,0,0,0,0
0.612905,0,0,0,0,0,0,0,0,0,0,0,0
0.614371,0,0,0,0,0,0,0,0,0,0,0,0
0.615794,0,0,0,0,0,0,0,0,0,0,0,0
0.617217,0,0,0,0,0,0,0,0,0,0,0,0
0.618926,0,0,0,0,0,0,0,0,0,0,0,0
0.620347,0,0,0,0,0,0,0,0,0,0,0,0
0.621771,0,0,0,0,0,0,0,0,0,0,0,0
0.623198,0,0,0,0,0,0,0,0,0,0,0,0
0.624618,0,0,0,0,0,0,0,0,0,0,0,0
0.626039,0,0,0,0,0,0,0,0,0,0,0,0
0.627459,0,0,0,0,0,0,0,0,0,0,0,0
0.628878,0,0,0,0,0,0,0,0,0,0,0,0
0.630344,0,0,0,0,0,0,0,0,0,0,0,0
0.631737,0,0,0,0,0,0,0,0,0,0,0,0
0.633130,0,0,0,0,0,0,0,0,0,0,0,0
0.634543,0,0,0,0,0,0,0,0,0,0,0,0
0.635936,0,0,0,0,0,0,0,0,0,0,0,0
0.637328,0,0,0,0,0,0,0,0,0,0,0,0
0.638756,0,0,0,0,0,0,0,0,0,0,0,0
0.640149,0,0,0,0,0,0,0,0,0,0,0,0
0.641548,0,0,0,0,0,0,0,0,0,0,0,0
0.642941,0,0,0,0,0,0,0,0,0,0,0,0
0.644335,0,0,0,0,0,0,0,0,0,0,0,0
0.645717,0,0,0,0,0,0,0,0,0,0,0,0
0.647158,0,0,0,0,0,0,0,0,0,0,0,0
0.648598,0,0,0,0,0,0,0,0,0,0,0,0
0.650039,0,0,0,0,0,0,0,0,0,0,0,0
0.651486,0,0,0,0,0,0,0,0,0,0,0,0
0.652935,0,0,0,0,0,0,0,0,0,0,0,0
0.654377,0,0,0,0,0,0,0,0,0,0,0,0
0.655819,0,0,0,0,0,0,0,0,0,0,0,0
0.657260,0,0,0,0,0,0,0,0,0,0,0,0
0.658703,0,0,0,0,0,0,0,0,0,0,0,0
0.660148,0,0,0,0,0,0,0,0,0,0,0,0
0.661574,0,0,0,0,0,0,0,0,0,0,0,0
0.662979,0,0,0,0,0,0,0,0,0,0,0,0
0.664366,0,0,0,0,0,0,0,0,0,0,0,0
0.665746,0,0,0,0,0,0,0,0,0,0,0,0
0.667129,0,0,0,0,0,0,0,0,0,0,0,0
0.668519,0,0,0,0,0,0,0,0,0,0,0,0
0.669902,0,0,0,0,0,0,0,648,0,0,0,0
0.671464,0,0,0,0,0,0,0,0,0,0,0,0
0.672852,0,0,0,0,0,0,0,0,0,0,0,0
0.674252,0,0,0,0,0,0,0,0,0,0,0,0
0.675683,0,0,0,0,0,0,0,0,0,0,0,0
0.677124,0,0,0,0,0,0,0,0,0,0,0,0
0.678623,0,0,0,0,0,0,0,0,0,0,0,0
0.680057,0,36992,39601,41600,43136,46080,47232,198406,159074,0,0,0
0.681552,0,225152,222543,220544,219008,216064,214912,615371,452051,0,0,0
0.683063,0,0,0,0,0,0,0,0,0,0,0,0
0.684511,0,0,0,0,0,0,0,0,0,0,0,0
0.685941,0,0,0,0,0,0,0,0,0,0,0,0
0.687373,0,0,0,0,0,0,0,0,0,0,0,0
0.688802,0,0,0,0,0,0,0,0,0,0,0,0
0.690234,0,0,0,0,0,0,0,0,0,0,0,0
0.691662,0,0,0,0,0,0,0,0,0,0,0,0
0.693125,0,0,0,0,0,0,0,0,0,0,0,0
0.694635,0,0,0,0,0,0,0,0,0,0,0,0
0.696062,0,0,0,0,0,0,0,0,0,0,0,0
0.697487,0,0,0,0,0,0,0,0,0,0,0,0
