elapsed_s,RB_VRS_4X2_QUADS,RB_VRS_4X4_QUADS,RB_STALL_CYCLES_HLSQ_INFO,RB_HLSQ_ACTIVE_INFO,RB_STALL_CYCLES_HLSQ_ATTR,RB_HLSQ_ACTIVE_ATTR,RB_STALL_CYCLES_ZMODE_SWITCH,RB_TOTAL_PASS_PIXELS
0.744038,0,0,0,0,0,0,0,0
0.745611,0,0,0,0,0,0,0,0
0.747182,0,0,0,0,0,0,0,0
0.748808,0,0,0,0,0,0,0,0
0.750381,0,0,0,0,0,0,0,0
0.752013,0,0,0,0,0,0,0,0
0.753587,0,0,0,0,0,0,0,0
0.755158,0,0,0,0,0,0,0,0
0.756731,0,0,0,0,0,0,0,0
0.758305,0,0,0,0,0,0,0,0
0.759879,0,0,0,0,0,0,0,0
0.761451,0,0,0,0,0,0,0,0
0.762910,0,0,0,0,0,0,0,0
0.764333,0,0,0,0,0,0,0,0
0.765888,0,0,0,0,0,0,0,0
0.767452,0,0,0,0,0,0,0,0
0.769062,0,0,0,0,0,0,0,0
0.770630,0,0,0,0,0,0,0,0
0.772203,0,0,0,0,0,0,0,0
0.773662,0,0,0,0,0,0,0,0
0.775203,0,0,0,0,0,0,0,0
0.776827,0,0,0,0,0,0,0,0
0.778395,0,0,0,0,0,0,0,0
0.779967,0,0,0,0,0,0,0,0
0.781539,0,0,0,0,0,0,0,0
0.783150,0,0,0,0,0,0,0,0
0.784605,0,0,0,0,0,0,0,0
0.786145,0,0,0,0,0,0,0,0
0.787717,0,0,0,0,0,0,0,0
0.789289,0,0,0,0,0,0,0,0
0.790858,0,0,0,0,0,0,0,0
0.792430,0,0,0,0,0,0,0,0
0.794001,0,0,0,0,0,0,0,0
0.795584,0,0,0,0,0,0,0,0
0.797155,0,0,0,0,0,0,0,0
0.798766,0,0,0,0,0,0,0,0
0.800492,0,0,0,0,0,0,0,0
0.801915,0,0,0,0,0,0,0,0
0.803324,0,0,0,0,0,0,0,0
0.804754,0,0,0,0,0,0,0,0
0.806165,0,0,0,0,0,0,0,0
0.807626,0,0,0,0,0,0,0,0
0.809027,0,0,0,0,0,0,0,0
0.810426,0,0,0,0,0,0,0,0
0.811825,0,0,0,0,0,0,0,0
0.813226,0,0,0,0,0,0,0,0
0.814677,0,0,0,0,0,0,0,0
0.816051,0,0,0,0,0,0,0,0
0.817431,0,0,0,0,0,0,0,0
0.818926,0,0,0,0,0,0,0,0
0.820299,0,0,0,0,0,0,0,0
0.822066,0,0,0,0,0,0,0,0
0.823481,0,0,0,0,0,0,0,0
0.825070,0,0,0,0,0,0,0,0
0.826969,0,0,0,0,0,0,0,0
0.828714,0,0,0,0,0,0,0,0
0.830323,0,0,0,0,0,0,0,0
0.831771,0,0,0,0,0,0,0,0
0.833210,0,0,0,0,0,0,0,0
0.834665,0,0,0,0,0,0,0,0
0.836090,0,0,0,0,0,0,0,0
0.837517,0,0,0,0,0,0,0,0
0.838947,0,0,0,0,0,0,0,0
0.840374,0,0,0,0,0,0,0,0
0.841799,0,0,0,0,0,0,0,0
0.843224,0,0,0,0,0,0,0,0
0.844658,0,0,0,0,0,0,0,0
0.846082,0,0,0,0,0,0,0,0
0.847533,0,0,0,0,0,0,0,0
0.848966,0,0,0,0,0,0,0,0
0.850374,0,0,0,0,0,0,0,0
0.851747,0,0,0,0,0,0,0,0
0.853130,0,0,0,0,0,0,0,0
0.854501,0,0,0,0,0,0,0,0
0.855867,0,0,0,0,0,0,0,0
0.857229,0,0,0,0,0,0,0,0
0.858595,0,0,0,0,0,0,0,0
0.859962,0,0,0,0,0,0,0,0
0.861390,0,0,0,0,0,0,0,0
0.862779,0,0,0,0,0,0,0,0
0.864591,0,0,0,0,0,0,0,0
0.865997,0,0,0,0,0,0,0,0
0.867404,0,0,0,0,0,0,0,0
0.868858,0,0,0,0,0,0,0,0
0.870358,0,0,0,0,0,0,0,0
0.871774,0,0,0,0,0,0,0,0
0.873182,0,0,0,0,0,0,0,0
0.874588,0,0,0,0,0,0,0,0
0.875996,0,0,0,0,0,0,0,0
0.877403,0,0,0,0,0,0,0,0
0.878852,0,0,0,0,0,0,0,0
0.880259,0,0,0,0,0,0,0,0
0.881676,0,0,0,0,0,0,0,0
0.883264,0,0,0,0,0,0,0,0
0.885269,0,0,0,0,0,0,0,0
0.886672,0,0,0,0,0,0,0,0
0.890606,0,0,0,0,0,0,0,0
0.892967,0,0,0,0,0,0,0,0
0.894525,0,0,0,0,0,0,0,0
0.895928,0,0,0,0,0,0,0,0
0.897330,0,0,0,0,0,0,0,0
0.898734,0,0,0,0,0,0,0,0
0.900136,0,0,0,0,0,0,0,0
0.901538,0,0,0,0,0,0,0,0
0.902956,0,0,0,0,0,0,0,0
0.904357,0,0,0,0,0,0,0,0
0.905758,0,0,0,0,0,0,0,0
0.907159,0,0,0,0,0,0,0,0
0.908565,0,0,0,0,0,0,0,0
0.909972,0,0,0,0,0,0,0,0
0.911424,0,0,0,0,0,0,0,0
0.912837,0,0,0,0,0,0,0,0
0.914259,0,0,0,0,0,0,0,0
0.915669,0,0,0,0,0,0,0,0
0.917077,0,0,0,0,0,0,0,0
