elapsed_s,RBBM_S_RAS_BUSY
1.469881,0
1.471417,0
1.472951,0
1.474524,0
1.476058,0
1.477589,0
1.479009,0
1.480541,0
1.482072,0
1.483605,0
1.485138,0
1.486669,0
1.488202,0
1.489747,0
1.491324,0
1.492855,0
1.494836,0
1.496278,0
1.498013,0
1.499552,0
1.501098,0
1.502630,0
1.504164,0
1.505698,0
1.507277,0
1.508811,0
1.510343,0
1.511891,0
1.513426,0
1.514960,0
1.516499,0
1.518031,0
1.519567,0
1.521102,0
1.522689,0
1.524097,0
1.525600,0
1.527137,0
1.528671,0
1.530204,0
1.531740,0
1.533285,0
1.534818,0
1.536357,0
1.537889,0
1.539469,0
1.541001,0
1.542534,0
1.544082,0
1.545608,0
1.547186,0
1.548552,0
1.549960,0
1.551464,0
1.552999,0
1.554543,0
1.556077,0
1.557612,0
1.559148,0
1.560675,0
1.562199,0
1.563601,0
1.565115,0
1.566646,0
1.568179,0
1.569711,0
1.571288,0
1.572821,0
1.574352,0
1.575898,0
1.577431,0
1.578962,0
1.580500,0
1.582030,0
1.583564,0
1.585098,0
1.586685,0
1.588216,0
1.589749,0
1.591284,0
1.592761,0
1.594295,0
1.595830,0
1.597376,0
1.598908,0
1.600444,0
1.601975,0
1.603509,0
1.605042,0
1.606572,0
1.608131,0
1.611707,0
1.613232,0
1.614606,0
1.615976,0
1.617374,0
1.618752,0
1.620495,0
1.622092,0
1.623461,0
1.624836,0
1.626206,0
1.627579,0
1.629841,0
1.631351,0
1.632841,0
1.634253,0
1.635639,0
1.637007,0
1.638371,0
1.639754,0
1.641125,0
1.642494,0
1.643864,0
1.645232,0
1.646600,0
1.647970,0
1.649469,0
1.650935,0
1.652317,0
1.653690,0
1.655063,0
1.656433,0
1.657803,0
1.659174,0
1.660672,0
1.662219,0
1.663754,0
1.665279,0
1.666803,0
1.668273,0
1.669816,0
1.671353,0
1.672890,0
1.674414,0
1.675815,0
1.677317,0
1.678846,0
1.680286,0
1.681669,0
1.683226,0
1.684760,0
1.686293,0
1.687829,0
1.689363,0
1.690895,0
1.692433,0
1.693978,0
1.695515,0
1.697049,0
1.698624,0
1.700159,0
1.701693,0
1.703229,0
1.704777,0
1.706309,0
1.707845,0
1.709379,0
1.710912,0
1.712452,0
1.714027,0
1.715576,0
1.717109,0
1.718642,0
1.720176,0
1.721710,0
1.723247,0
1.724781,0
1.726326,0
1.727863,0
1.729399,0
1.730933,0
1.732472,0
1.734005,0
1.735541,0
1.737090,0
1.738622,0
1.740155,0
1.741691,0
1.743227,0
1.744762,0
1.746337,0
1.747885,0
1.749419,0
1.750952,0
1.752491,0
1.754023,0
1.755559,0
1.757095,0
1.758638,0
