elapsed_s,TSE_BE_FACENESS_CULLED_PRIM,TSE_BE_ZERO_PIXEL_PRIM,TSE_BE_OUTPUT_NULL_PRIM,TSE_BE_OUTPUT_VISIBLE_PRIM
1.264447,0,0,0,0
1.266001,0,0,0,0
1.267552,0,0,0,0
1.269150,0,0,0,0
1.270723,0,0,0,0
1.272274,0,0,0,0
1.273826,0,0,0,0
1.275368,0,0,0,0
1.276837,0,0,0,0
1.278360,0,0,0,0
1.279909,0,0,0,0
1.281472,0,0,0,0
1.283023,0,0,0,0
1.284619,0,0,0,0
1.286170,0,0,0,0
1.287720,0,0,0,0
1.289270,0,0,0,0
1.290822,0,0,0,0
1.292259,0,0,0,0
1.293830,0,0,0,0
1.295380,0,0,0,0
1.296934,0,0,0,0
1.298487,0,0,0,0
1.300036,0,0,0,0
1.301458,0,0,0,0
1.302990,0,0,0,0
1.304544,0,0,0,0
1.306107,0,0,0,0
1.308024,0,0,0,0
1.310362,0,0,0,0
1.312183,0,0,0,0
1.313845,0,0,0,18
1.315270,0,0,0,0
1.316673,0,0,0,0
1.318032,0,0,0,0
1.319390,0,0,0,0
1.320777,0,0,0,0
1.322135,0,0,0,0
1.323492,0,0,0,0
1.324872,0,0,0,0
1.326255,0,0,0,0
1.327635,0,0,0,0
1.329016,0,0,0,0
1.330403,0,0,0,0
1.331789,0,0,0,0
1.333212,0,0,0,0
1.334642,0,0,0,0
1.336036,0,0,0,0
1.337417,0,0,0,0
1.338798,0,0,0,0
1.340177,0,0,0,0
1.341628,0,0,0,0
1.343007,0,0,0,0
1.344579,0,0,0,0
1.346122,0,0,0,0
1.347552,0,0,0,0
1.348944,0,0,0,0
1.350469,0,0,0,0
1.352014,0,0,0,0
1.353438,0,0,0,0
1.354964,0,0,0,0
1.356566,0,0,0,0
1.358015,0,0,0,0
1.359547,0,0,0,0
1.361105,0,0,0,0
1.362664,0,0,0,0
1.364219,0,0,0,0
1.365681,0,0,0,0
1.367076,0,0,0,0
1.368611,0,0,0,0
1.370167,0,0,0,0
1.371722,0,0,0,0
1.373279,0,0,0,0
1.374836,0,0,0,0
1.376460,0,0,0,0
1.378072,0,0,0,0
1.379630,0,0,0,0
1.381054,0,0,0,0
1.382550,0,0,0,0
1.384016,0,0,0,0
1.385941,0,0,0,0
1.387343,0,0,0,0
1.388784,0,0,0,0
1.390187,0,0,0,0
1.391577,0,0,0,0
1.392965,0,0,0,0
1.394354,0,0,0,0
1.395841,0,0,0,0
1.397397,0,0,0,0
1.398829,0,0,0,0
1.400242,0,0,0,0
1.401789,0,0,0,0
1.403344,0,0,0,0
1.404944,0,0,0,0
1.406499,0,0,0,0
1.408052,0,0,0,0
1.409555,0,0,0,0
1.411089,0,0,0,0
1.412691,0,0,0,0
1.414248,0,0,0,0
1.415802,0,0,0,0
1.417357,0,0,0,0
