group,counter,label,total_all_widths,total_width_first,total_width_last,scaling_ratio_last_over_first,corr_total_vs_width,slope_total_vs_width,total_w128,total_w256,total_w512,total_w1024,total_w2048
SP,SP_PGPR_ALLOC_CONTEXTS,moderate_width_scaling,273773010.0,35830270.0,99730603.0,2.783417568441432,0.9908624058934592,33653.24533770163,35830270.0,37112870.0,44043490.0,57055777.0,99730603.0
SP,SP_FS_STAGE_WAVE_CYCLES,moderate_width_scaling,139133181.0,18021685.0,50504326.0,2.8024197515382165,0.992842151644007,17092.82619287635,18021685.0,18783073.0,22516824.0,29307273.0,50504326.0
SP,SP_WAVE_CONTEXTS,moderate_width_scaling,139133181.0,18021685.0,50504326.0,2.8024197515382165,0.992842151644007,17092.82619287635,18021685.0,18783073.0,22516824.0,29307273.0,50504326.0
SP,SP_WAVE_HWAVE_WAIT_CYCLES,moderate_width_scaling,99821295.0,13367764.0,35643580.0,2.6663830989236494,0.9929168791387625,11851.28932501681,13367764.0,13451877.0,16204241.0,21153833.0,35643580.0
SP,SP_CS_INSTRUCTIONS,moderate_width_scaling,46176256.0,6273024.0,14432256.0,2.3006856023506366,0.9993683493350858,4176.51612903226,6273024.0,7092224.0,8140800.0,10237952.0,14432256.0
SP,SP_FS_STAGE_FULL_ALU_INSTRUCTIONS,moderate_width_scaling,24698880.0,2842624.0,8527872.0,3.0,0.9988259275638045,2892.0430107526904,2842624.0,3481600.0,4202496.0,5644288.0,8527872.0
SP,SP_EWAVE_CONTEXTS,moderate_width_scaling,18175174.0,2242285.0,6640732.0,2.961591412331617,0.995829546189853,2293.787077872985,2242285.0,2439596.0,2954803.0,3897758.0,6640732.0
SP,SP_EXECUTABLE_WAVES,moderate_width_scaling,18175174.0,2242285.0,6640732.0,2.961591412331617,0.995829546189853,2293.787077872985,2242285.0,2439596.0,2954803.0,3897758.0,6640732.0
SP,SP_BUSY_CYCLES,moderate_width_scaling,9768465.0,1277277.0,3532919.0,2.7659771529589903,0.9924117137912687,1188.5397765456996,1277277.0,1323957.0,1581126.0,2053186.0,3532919.0
SP,SP_WAVE_CONTEXT_CYCLES,moderate_width_scaling,9768465.0,1277277.0,3532919.0,2.7659771529589903,0.9924117137912687,1188.5397765456996,1277277.0,1323957.0,1581126.0,2053186.0,3532919.0
SP,SP_FS_STAGE_DURATION_CYCLES,moderate_width_scaling,9728634.0,1269318.0,3524951.0,2.777043262602437,0.9924113898492167,1188.5373193884418,1269318.0,1315989.0,1573158.0,2045218.0,3524951.0
SP,SP_EWAVE_CONTEXT_CYCLES,moderate_width_scaling,9642727.0,1270096.0,3431997.0,2.702155585089631,0.9942011735570786,1140.1479859711026,1270096.0,1317385.0,1575547.0,2047702.0,3431997.0
SP,SP_WORKING_EU_CS_STAGE,moderate_width_scaling,5822752.0,708390.0,1993904.0,2.8146981182681854,0.9998456755719004,663.8475302419357,708390.0,816041.0,983326.0,1321091.0,1993904.0
SP,SP_WORKING_EU_FS_STAGE,moderate_width_scaling,5822752.0,708390.0,1993904.0,2.8146981182681854,0.9998456755719004,663.8475302419357,708390.0,816041.0,983326.0,1321091.0,1993904.0
SP,SP_WORKING_EU,moderate_width_scaling,5821937.0,708543.0,1994841.0,2.8154127554714394,0.9998588039785076,664.310924899194,708543.0,815695.0,982878.0,1319980.0,1994841.0
SP,SP_GPR_CACHE_SRC2_RDCNT,moderate_width_scaling,5818720.0,705852.0,1992573.0,2.8229331361248535,0.9998009391871455,663.531165994624,705852.0,816262.0,984466.0,1319567.0,1992573.0
SP,SP_GPR_CACHE_SRC2_GPR_CACHE_HINT_RDCNT,moderate_width_scaling,5818600.0,705828.0,1992549.0,2.822995120624288,0.9998009391871455,663.5311659946238,705828.0,816238.0,984442.0,1319543.0,1992549.0
SP,SP_WAVE_SHORT_SYNC_CYCLES,moderate_width_scaling,5441454.0,624756.0,1918686.0,3.0710965560954997,0.9996763367953085,665.5008400537638,624756.0,740521.0,913073.0,1244418.0,1918686.0
SP,SP_SEQUENCER_WORKING_CYCLES,moderate_width_scaling,4995954.0,654292.0,1802719.0,2.7552209105414707,0.9926193646983977,605.2138566868282,654292.0,679714.0,807249.0,1051980.0,1802719.0
SP,SP_GPR_CACHE_SRC0_GPR_CACHE_HINT_RDCNT,moderate_width_scaling,4990160.0,661224.0,1791735.0,2.709724692388661,0.9926704254499227,598.4832829301079,661224.0,676978.0,806695.0,1053528.0,1791735.0
SP,SP_NON_EXECUTION_CYCLES,moderate_width_scaling,4890763.0,650649.0,1904076.0,2.92642576873245,0.9764833866224221,667.8024403561831,650649.0,629823.0,745817.0,960398.0,1904076.0
SP,SP_ANY_EU_WORKING,moderate_width_scaling,4879996.0,628256.0,1626892.0,2.589536749350583,0.9999771612444475,519.2665700604841,628256.0,695497.0,834549.0,1094802.0,1626892.0
SP,SP_ANY_EU_WORKING_CS_STAGE,moderate_width_scaling,4879984.0,628244.0,1626892.0,2.589586211726654,0.9999771227793115,519.2698462701618,628244.0,695497.0,834549.0,1094802.0,1626892.0
SP,SP_ANY_EU_WORKING_FS_STAGE,moderate_width_scaling,4879984.0,628244.0,1626892.0,2.589586211726654,0.9999771227793115,519.2698462701618,628244.0,695497.0,834549.0,1094802.0,1626892.0
SP,SP_GPR_CACHE_SRC2_GPR_CACHE_HIT_RDCNT,moderate_width_scaling,4876866.0,626157.0,1625714.0,2.5963360626807654,0.9999527737780651,518.8931136592744,626157.0,695727.0,835891.0,1093377.0,1625714.0
SP,SP_UCHE_READ_BURST,moderate_width_scaling,4876854.0,626145.0,1625714.0,2.5963858211756063,0.9999527041006986,518.8963898689518,626145.0,695727.0,835891.0,1093377.0,1625714.0
SP,SP_WAVE_LONG_SYNC_CYCLES,moderate_width_scaling,4686870.0,354742.0,2492207.0,7.025407197343421,0.9767126946811908,1120.0520833333337,354742.0,370818.0,583240.0,885863.0,2492207.0
SP,SP_STARVE_CYCLES_HLSQ,moderate_width_scaling,3965309.0,540774.0,1398706.0,2.5864889954028856,0.9898737601502579,451.60346312163995,540774.0,558671.0,647085.0,820073.0,1398706.0
SP,SP_GPR_CACHE_SRC1_GPR_CACHE_HIT_RDCNT,moderate_width_scaling,3952910.0,540205.0,1381166.0,2.556744198961505,0.9913968726237282,442.7091208837368,540205.0,558852.0,649501.0,823186.0,1381166.0
SP,SP_LOAD_CONTROL_WORKING_CYCLES,moderate_width_scaling,2967201.0,330663.0,1088243.0,3.291093953662793,0.9999985420540304,394.29009156586045,330663.0,382297.0,482169.0,683829.0,1088243.0
SP,SP_NON_EXECUTION_LS_CYCLES,moderate_width_scaling,2719877.0,241705.0,1401769.0,5.799503527026747,0.9727534891081879,613.2095094086023,241705.0,242823.0,320406.0,513174.0,1401769.0
SP,SP_GPR_CACHE_SRC1_GPR_CACHE_HINT_RDCNT,moderate_width_scaling,2705398.0,256172.0,1375736.0,5.370360539012851,0.9723745261834575,596.9628066196238,256172.0,240246.0,317733.0,515511.0,1375736.0
SP,SP_WAVE_HWAVE_SYNC,moderate_width_scaling,2352039.0,177541.0,842060.0,4.742904455872165,0.8836506684990911,269.7535072244626,177541.0,469211.0,443566.0,419661.0,842060.0
RB,RB_CPROC_WORKING_CYCLES,moderate_width_scaling,2238559.0,285167.0,841854.0,2.952143831509256,0.9899559959328956,294.15265877016145,285167.0,293268.0,351478.0,466792.0,841854.0
RB,RB_BUSY_CYCLES,moderate_width_scaling,2237807.0,286080.0,827804.0,2.8936101789709174,0.9913884918559321,285.0033917170701,286080.0,298448.0,357237.0,468238.0,827804.0
SP,SP_LM_LOAD_INSTRUCTIONS,moderate_width_scaling,2009088.0,231424.0,722944.0,3.1238938053097347,1.0,256.00000000000017,231424.0,264192.0,329728.0,460800.0,722944.0
SP,SP_GPR_READ,moderate_width_scaling,1975018.0,207812.0,730151.0,3.5135170250033685,0.9996830671738379,268.7664020497313,207812.0,254836.0,323377.0,458842.0,730151.0
SP,SP_GPR_CACHE_SRC0_GPR_RDCNT,moderate_width_scaling,1880644.0,205184.0,699129.0,3.407327082033687,0.9999967157932337,257.26348286290334,205184.0,238332.0,302992.0,435007.0,699129.0
SP,SP_LM_WORKING_CYCLES,moderate_width_scaling,1880599.0,205111.0,699156.0,3.408671402313869,0.9999968446803065,257.3011802755378,205111.0,238322.0,302989.0,435021.0,699156.0
SP,SP_LB_NONUAV_TOTAL_DUALQUAD,moderate_width_scaling,1865728.0,202752.0,694272.0,3.4242424242424243,1.0,256.00000000000017,202752.0,235520.0,301056.0,432128.0,694272.0
SP,SP_LB_NONUAV_TOTAL_REQ,moderate_width_scaling,1865728.0,202752.0,694272.0,3.4242424242424243,1.0,256.00000000000017,202752.0,235520.0,301056.0,432128.0,694272.0
SP,SP_WAVE_ALU_CYCLES,moderate_width_scaling,1711984.0,217391.0,560365.0,2.5776826087556524,0.999239912231258,175.21936953965064,217391.0,253300.0,296414.0,384514.0,560365.0
SP,SP_LM_STORE_INSTRUCTIONS,moderate_width_scaling,1676288.0,164864.0,656384.0,3.981366459627329,1.0,256.0000000000001,164864.0,197632.0,263168.0,394240.0,656384.0
SP,SP_ALU_WORKING_CYCLES,moderate_width_scaling,1643520.0,197632.0,552960.0,2.7979274611398965,0.9988259275638045,180.75268817204312,197632.0,237568.0,282624.0,372736.0,552960.0
RBBM,RBBM_US_STATUS_MASKED,moderate_width_scaling,1643312.0,232841.0,477951.0,2.0526926099784832,0.9946156602350659,120.99381510416679,232841.0,273943.0,300882.0,357695.0,477951.0
VFD,VFDP_STARVE_CYCLES_PC,moderate_width_scaling,1421895.0,191952.0,489954.0,2.552481870467617,0.9958425061801333,157.15993573588722,191952.0,199248.0,236640.0,304101.0,489954.0
SP,SP_GPR_WRITE,moderate_width_scaling,1366378.0,146268.0,496506.0,3.394495036508327,0.9993912467158264,179.2793598790324,146268.0,181389.0,226173.0,316042.0,496506.0
SP,SP_ALU_GPR_READ_CYCLES,moderate_width_scaling,1111239.0,121951.0,395274.0,3.241252634254742,0.999024432047795,139.32612987231184,121951.0,151584.0,186400.0,256030.0,395274.0
CP,CP_SQE_SYS_WFI_STALL,moderate_width_scaling,934546.0,113489.0,333629.0,2.939747464511979,0.9996095895054045,115.87585055443553,113489.0,122605.0,153536.0,211287.0,333629.0
RBBM,RBBM_US_VBIF_BUSY,moderate_width_scaling,888993.0,102327.0,313386.0,3.062593450408983,0.9912224610687037,103.76472194220435,102327.0,132843.0,154396.0,186041.0,313386.0
SP,SP_LM_BANK_CONFLICTS,moderate_width_scaling,884739.0,90718.0,339446.0,3.7417712030688506,0.9999838969987774,129.35904947916674,90718.0,108268.0,139910.0,206397.0,339446.0
CP,CP_MEMORY_POOL_ABOVE_THRESH,moderate_width_scaling,855592.0,107047.0,299801.0,2.800648313357684,0.999407545349491,101.28090347782263,107047.0,114662.0,143034.0,191048.0,299801.0
CP,CP_MEMORY_POOL_SYNC_STALL,moderate_width_scaling,855469.0,107020.0,299787.0,2.80122407026724,0.9994067869049096,101.29264322916673,107020.0,114614.0,143014.0,191034.0,299787.0
RBBM,RBBM_US_UCHE_BUSY,moderate_width_scaling,675508.0,66403.0,268247.0,4.0396819420809305,0.9998584985208123,105.84233240927425,66403.0,78075.0,103176.0,159607.0,268247.0
CP,CP_SQE_INSTR_COUNTER,moderate_width_scaling,592847.0,89966.0,195506.0,2.173109841495676,0.9892274037416835,58.809885332661324,89966.0,81613.0,97904.0,127858.0,195506.0
CP,CP_ICACHE_HITS,moderate_width_scaling,560191.0,76856.0,183720.0,2.390444467575726,0.9991836213783155,56.91132182459681,76856.0,79242.0,95176.0,125197.0,183720.0
