elapsed_s,VPC_BE_CCHE_NUM_POS_REQ,VPC_BE_STALL_CYCLES_LM_ACK,VPC_BE_STALL_CYCLES_PRG_END_VPCPS,VPC_BE_POS_OVERFETCH_ATTR,VPC_BE_BOTTLENECK
0.001069,0,0,0,0,0
0.005896,0,0,0,0,0
0.007333,0,0,0,0,0
0.015485,0,0,0,0,0
0.016921,0,0,0,0,0
0.018327,0,0,0,0,0
0.019766,0,0,0,0,0
0.021197,0,0,0,0,0
0.030373,0,0,0,0,0
0.035457,0,0,0,0,0
0.036938,0,0,0,0,0
0.038378,0,0,0,0,0
0.039811,0,0,0,0,0
0.050322,0,0,0,0,0
0.055476,0,0,0,0,0
0.056909,0,0,0,0,0
0.058319,0,0,0,0,0
0.059754,0,0,0,0,0
0.061185,0,0,0,0,0
0.067451,0,0,0,0,0
0.068890,0,0,0,0,0
0.070355,0,0,0,0,0
0.071791,0,0,0,0,0
0.073219,0,0,0,0,0
0.074649,0,0,0,0,0
0.076079,0,0,0,0,0
0.077537,0,0,0,0,0
0.078968,0,0,0,0,0
0.080399,0,0,0,0,0
0.081829,0,0,0,0,0
0.083261,0,0,0,0,0
0.084693,0,0,0,0,0
0.086144,0,0,0,0,0
0.087556,0,0,0,0,0
0.088987,0,0,0,0,0
0.090420,0,0,0,0,0
0.091854,0,0,0,0,0
0.093286,0,0,0,0,0
0.094737,0,0,0,0,0
0.096167,0,0,0,0,0
0.097604,0,0,0,0,0
0.099036,0,0,0,0,0
0.100468,0,0,0,0,0
0.101917,0,0,0,0,0
0.103349,0,0,0,0,0
0.104780,0,0,0,0,0
0.106211,0,0,0,0,0
0.107644,0,0,0,0,0
0.109075,0,0,0,0,0
0.110508,0,0,0,0,0
0.111938,0,0,0,0,0
0.113368,0,0,0,0,0
0.114801,0,0,0,0,0
0.116241,0,0,0,0,0
0.117684,0,0,0,0,0
0.118896,0,0,0,0,0
0.120327,0,0,0,0,0
0.121759,0,0,0,0,0
0.123188,0,0,0,0,0
0.124616,0,0,0,0,0
0.126061,0,0,0,0,0
0.127496,0,0,0,0,0
0.128932,0,0,0,0,0
0.130362,0,0,0,0,0
0.131790,0,0,0,0,0
0.133219,0,0,0,0,0
0.134670,0,0,0,0,0
0.136101,0,0,0,0,0
0.137533,0,0,0,0,0
0.138972,0,0,0,0,0
0.140404,0,0,0,0,0
0.141854,0,0,0,0,0
0.143286,0,0,0,0,0
0.144717,0,0,0,0,0
0.146148,0,0,0,0,0
0.147529,0,0,0,0,0
0.148960,0,0,0,0,0
0.150398,0,0,0,0,0
0.151848,0,0,0,0,0
0.153277,0,0,0,0,0
0.154710,0,0,0,0,0
0.156141,0,0,0,0,0
0.157590,0,0,0,0,0
0.159023,0,0,0,0,0
0.160461,0,0,0,0,0
0.161893,0,0,0,0,0
0.163327,0,0,0,0,0
0.164758,0,0,0,0,0
0.166208,0,0,0,0,0
0.167657,0,0,0,0,0
0.168855,0,0,0,0,0
0.170052,0,0,0,0,0
0.171251,0,0,0,0,0
0.172568,0,0,0,0,0
0.173904,0,0,0,0,0
0.175224,0,0,0,0,0
0.176549,0,0,0,0,0
0.177865,0,0,0,0,0
0.179182,0,0,0,0,0
0.180498,0,0,0,0,0
0.181841,0,0,0,0,0
0.183163,0,0,0,0,0
0.184479,0,0,0,0,0
0.185797,0,0,0,0,0
0.187116,0,0,0,0,0
0.188434,0,0,0,0,0
0.189768,0,0,0,0,0
0.191088,0,0,0,0,0
0.192413,0,0,0,0,0
0.193733,0,0,0,0,0
0.195051,0,0,0,0,0
0.196369,0,0,0,0,0
0.197705,0,0,0,0,0
0.199024,0,0,0,0,0
0.200343,0,0,0,0,0
0.201662,0,0,0,0,0
0.202987,0,0,0,0,0
0.204315,0,0,0,0,0
0.205653,0,0,0,0,0
0.206974,0,0,0,0,0
0.208292,0,0,0,0,0
0.209610,0,0,0,0,0
0.210931,0,0,0,0,0
0.212249,0,0,0,0,0
0.213593,0,0,0,0,0
0.214912,0,0,0,0,0
0.216230,0,0,0,0,0
0.217547,0,0,0,0,0
0.218866,0,0,0,0,0
0.220184,0,0,0,0,0
0.221523,0,0,0,0,0
0.222843,0,0,0,0,0
0.224167,0,0,0,0,0
0.225877,0,0,0,0,0
0.227196,0,0,0,0,0
0.228514,0,0,0,0,0
0.229850,0,0,0,0,0
0.231169,0,0,0,0,0
0.232485,0,0,0,0,0
0.233799,0,0,0,0,0
0.235123,0,0,0,0,0
0.236439,0,0,0,0,0
0.237774,0,0,0,0,0
0.239204,0,0,0,0,0
0.240521,0,0,0,0,0
0.241838,0,0,0,0,0
0.243157,0,0,0,0,0
0.244475,0,0,0,0,0
0.245817,0,0,0,0,0
0.247137,0,0,0,0,0
0.248455,0,0,0,0,0
0.249772,0,0,0,0,0
0.251091,0,0,0,0,0
0.252409,0,0,0,0,0
0.253744,0,0,0,0,0
0.255063,0,0,0,0,0
0.256388,0,0,0,0,0
0.257706,0,0,0,0,0
0.259023,0,0,0,0,0
0.260343,0,0,0,0,0
0.261676,0,0,0,0,0
0.262994,0,0,0,0,0
0.264310,0,0,0,0,0
0.265629,0,0,0,0,0
0.266954,0,0,0,0,0
0.268272,0,0,0,0,0
0.269607,0,0,0,0,0
0.270926,0,0,0,0,0
