elapsed_s,VPC_NEVER_COUNT,VPC_FE_BUSY_CYCLES,VPC_FE_WORKING_CYCLES,VPC_FE_STALL_CYCLES_VFD_WACK,VPC_FE_STARVE_CYCLES_SP,VPC_FE_PC_PRIMITIVES
0.527377,0,0,0,0,0,0
0.529015,0,0,0,0,0,0
0.530946,0,0,0,0,0,0
0.532840,0,0,0,0,0,0
0.534606,0,0,0,0,0,0
0.536216,0,0,0,0,0,0
0.537787,0,0,0,0,0,0
0.539363,0,0,0,0,0,0
0.540991,0,0,0,0,0,0
0.542793,0,0,0,0,0,0
0.544820,0,0,0,0,0,0
0.546437,0,0,0,0,0,0
0.548216,0,0,0,0,0,0
0.549938,0,0,0,0,0,0
0.551719,0,0,0,0,0,0
0.553546,0,0,0,0,0,0
0.555371,0,0,0,0,0,0
0.557270,0,0,0,0,0,0
0.559102,0,0,0,0,0,0
0.560942,0,0,0,0,0,0
0.562715,0,0,0,0,0,0
0.564494,0,0,0,0,0,0
0.566127,0,0,0,0,0,0
0.567703,0,0,0,0,0,0
0.569482,0,0,0,0,0,0
0.571326,0,0,0,0,0,0
0.573226,0,0,0,0,0,0
0.575057,0,0,0,0,0,0
0.576876,0,0,0,0,0,0
0.578846,0,0,0,0,0,0
0.580745,0,0,0,0,0,0
0.582388,0,0,0,0,0,0
0.584170,0,0,0,0,0,0
0.585995,0,0,0,0,0,0
0.587818,0,0,0,0,0,0
0.589646,0,0,0,0,0,0
0.591455,0,0,0,0,0,0
0.593279,0,0,0,0,0,0
0.594900,0,0,0,0,0,0
0.596480,0,0,0,0,0,0
0.598283,0,0,0,0,0,0
0.600092,0,0,0,0,0,0
0.601745,0,0,0,0,0,0
0.603474,0,0,0,0,0,0
0.605368,0,0,0,0,0,0
0.607125,0,0,0,0,0,0
0.608901,0,0,0,0,0,0
0.610673,0,0,0,0,0,0
0.612450,0,0,0,0,0,0
0.614008,0,0,0,0,0,0
0.616114,0,0,0,0,0,0
0.617842,0,0,0,0,0,0
0.619570,0,0,0,0,0,0
0.621357,0,0,0,0,0,0
0.623215,0,0,0,0,0,0
0.624956,0,0,0,0,0,0
0.626757,0,0,0,0,0,0
0.628483,0,0,0,0,0,0
0.630023,0,0,0,0,0,0
0.631523,0,0,0,0,0,0
0.633206,0,0,0,0,0,0
0.634938,0,0,0,0,0,0
0.636503,0,0,0,0,0,0
0.638365,0,0,0,0,0,0
0.640185,0,0,0,0,0,0
0.642006,0,0,0,0,0,0
0.643616,0,0,0,0,0,0
0.645485,0,0,0,0,0,0
0.647130,0,0,0,0,0,0
0.648911,0,0,0,0,0,0
0.650693,0,0,0,0,0,0
0.652473,0,0,0,0,0,0
0.654103,0,0,0,0,0,0
0.655886,0,0,0,0,0,0
0.657531,0,0,0,0,0,0
0.659299,0,0,0,0,0,0
0.661182,0,0,0,0,0,0
0.662916,0,0,0,0,0,0
0.664488,0,0,0,0,0,0
0.666369,0,0,0,0,0,0
0.668233,0,0,0,0,0,0
0.670140,0,0,0,0,0,0
0.671964,0,0,0,0,0,0
0.673788,0,0,0,0,0,0
0.675609,0,0,0,0,0,0
0.677511,0,0,0,0,0,0
0.679150,0,0,0,0,0,0
0.680729,0,0,0,0,0,0
0.682383,0,0,0,0,0,0
0.683942,0,0,0,0,0,0
0.685949,0,0,0,0,0,0
0.687653,0,0,0,0,0,0
0.689870,0,0,0,0,0,0
0.692255,0,0,0,0,0,0
0.694074,0,0,0,0,0,0
0.695772,0,0,0,0,0,0
0.697329,0,0,0,0,0,0
0.698976,0,0,0,0,0,0
0.700643,0,0,0,0,0,0
0.702206,0,0,0,0,0,0
0.703764,0,0,0,0,0,0
0.705321,0,0,0,0,0,0
0.706846,0,0,0,0,0,0
0.708587,0,0,0,0,0,0
0.710153,0,0,0,0,0,0
0.711725,0,0,0,0,0,0
0.713280,0,0,0,0,0,0
0.714929,0,0,0,0,0,0
0.716485,0,0,0,0,0,0
0.718051,0,0,0,0,0,0
0.719808,0,0,0,0,0,0
0.721782,0,0,0,0,0,0
0.723931,0,0,0,0,0,0
0.725672,0,0,0,0,0,0
0.727460,0,0,0,0,0,0
0.729918,0,0,0,0,0,0
0.731613,0,0,0,0,0,0
0.733203,0,0,0,0,0,0
0.734887,0,0,0,0,0,0
0.736452,0,0,0,0,0,0
0.738020,0,0,0,0,0,0
0.739586,0,0,0,0,0,0
0.741219,0,0,0,0,0,0
0.742787,0,0,0,0,0,0
0.744556,0,0,0,0,0,0
0.746203,0,0,0,0,0,0
0.747984,0,0,0,0,0,0
0.749807,0,0,0,0,0,0
0.753246,0,0,0,0,0,0
0.754863,0,0,0,0,0,0
0.756467,0,0,0,0,0,0
0.758116,0,0,0,0,0,0
0.759681,0,0,0,0,0,0
0.761243,0,0,0,0,0,0
0.762811,0,0,0,0,0,0
0.764374,0,0,0,0,0,0
0.766011,0,0,0,0,0,0
0.767590,0,0,0,0,0,0
0.769154,0,0,0,0,0,0
0.770723,0,0,0,0,0,0
0.772286,0,0,0,0,0,0
0.774127,0,0,0,0,0,0
0.775746,0,0,0,0,0,0
0.777531,0,0,0,0,0,0
0.779158,0,0,0,0,0,0
0.781147,0,0,0,0,0,0
0.782897,0,0,0,0,0,0
0.784392,0,0,0,0,0,0
0.785905,0,0,0,0,0,0
0.787394,0,0,0,0,0,0
0.788935,0,0,0,0,0,0
0.791172,0,0,0,0,0,0
0.792680,0,0,0,0,0,0
0.794173,0,0,0,0,0,0
0.795671,0,0,0,0,0,0
0.797209,0,0,0,0,0,0
0.798827,0,0,0,0,0,0
0.800305,0,0,0,0,0,0
0.801800,0,0,0,0,0,0
0.803560,0,0,0,0,0,0
0.805688,0,0,0,0,0,0
0.807602,0,0,0,0,0,0
0.809200,0,0,0,0,0,0
0.810888,0,0,0,0,0,0
0.812465,0,0,0,0,0,0
0.814100,0,0,0,0,0,0
0.815874,0,0,0,0,0,0
0.817701,0,0,0,0,0,0
0.819521,0,0,0,0,0,0
0.821423,0,0,0,0,0,0
0.823267,0,0,0,0,0,0
0.825087,0,0,0,0,0,0
0.826915,0,0,0,0,0,0
0.828814,0,0,0,0,0,0
0.830637,0,0,0,0,0,0
0.832459,0,0,0,0,0,0
0.834303,0,0,0,0,0,0
0.836125,0,0,0,0,0,0
0.837949,0,0,0,0,0,0
0.839759,0,0,0,0,0,0
0.841712,0,0,0,0,0,0
0.843264,0,0,0,0,0,0
0.845168,0,0,0,0,0,0
0.846748,0,0,0,0,0,0
0.848318,0,0,0,0,0,0
0.849889,0,0,0,0,0,0
0.851457,0,0,0,0,0,0
0.853304,0,0,0,0,0,0
0.854936,0,0,0,0,0,0
0.856528,0,0,0,0,0,0
0.858306,0,0,0,0,0,0
0.860131,0,0,0,0,0,0
0.861954,0,0,0,0,0,0
0.863778,0,0,0,0,0,0
0.865605,0,0,0,0,0,0
0.867449,0,0,0,0,0,0
0.869349,0,0,0,0,0,0
0.871327,0,0,0,0,0,0
0.873145,0,0,0,0,0,0
0.874974,0,0,0,0,0,0
0.876874,0,0,0,0,0,0
0.878644,0,0,0,0,0,0
0.880426,0,0,0,0,0,0
0.882252,0,0,0,0,0,0
0.884063,0,0,0,0,0,0
0.886020,0,0,0,0,0,0
0.887807,0,0,0,0,0,0
0.889452,0,0,0,0,0,0
0.891235,0,0,0,0,0,0
0.893137,0,0,0,0,0,0
0.894966,0,0,0,0,0,0
0.896784,0,0,0,0,0,0
0.898607,0,0,0,0,0,0
0.900437,0,0,0,0,0,0
0.902360,0,0,0,0,0,0
0.904010,0,0,0,0,0,0
0.905810,0,0,0,0,0,0
0.907659,0,0,0,0,0,0
0.909283,0,0,0,0,0,0
0.911101,0,0,0,0,0,0
0.912923,0,0,0,0,0,0
0.914886,0,0,0,0,0,0
0.916771,0,0,0,0,0,0
0.918385,0,0,0,0,0,0
0.920164,0,0,0,0,0,0
0.922008,0,0,0,0,0,0
0.923830,0,0,0,0,0,0
0.925656,0,0,0,0,0,0
0.927478,0,0,0,0,0,0
0.929298,0,0,0,0,0,0
0.931122,0,0,0,0,0,0
0.933039,0,0,0,0,0,0
0.934869,0,0,0,0,0,0
0.936686,0,0,0,0,0,0
0.938507,0,0,0,0,0,0
0.940328,0,0,0,0,0,0
0.941878,0,0,0,0,0,0
0.943510,0,0,0,0,0,0
0.945288,0,0,0,0,0,0
0.947118,0,0,0,0,0,0
0.949017,0,0,0,0,0,0
0.950798,0,0,0,0,0,0
0.952576,0,0,0,0,0,0
0.954417,0,0,0,0,0,0
0.956242,0,0,0,0,0,0
0.958146,0,0,0,0,0,0
0.959952,0,0,0,0,0,0
0.961800,0,0,0,0,0,0
0.963413,0,0,0,0,0,0
0.965114,0,0,0,0,0,0
0.966852,0,0,0,0,0,0
0.968423,0,0,0,0,0,0
0.969995,0,0,0,0,0,0
0.971742,0,0,0,0,0,0
0.973568,0,0,0,0,0,0
0.975213,0,0,0,0,0,0
0.976995,0,0,0,0,0,0
0.978986,0,0,0,0,0,0
0.980944,0,0,0,0,0,0
0.982854,0,0,0,0,0,0
0.984675,0,0,0,0,0,0
0.986520,0,0,0,0,0,0
0.988342,0,0,0,0,0,0
0.990251,0,0,0,0,0,0
0.992076,0,0,0,0,0,0
0.993902,0,0,0,0,0,0
0.995726,0,0,0,0,0,0
0.997367,0,0,0,0,0,0
0.999287,0,0,0,0,0,0
1.001108,0,0,0,0,0,0
1.002939,0,0,0,0,0,0
1.004836,0,0,0,0,0,0
1.006451,0,0,0,0,0,0
1.008037,0,0,0,0,0,0
1.009602,0,0,0,0,0,0
1.011373,0,0,0,0,0,0
1.013180,0,0,0,0,0,0
1.014867,0,0,0,0,0,0
1.016438,0,0,0,0,0,0
1.018000,0,0,0,0,0,0
1.019575,0,0,0,0,0,0
1.021205,0,0,0,0,0,0
1.022876,0,0,0,0,0,0
1.024433,0,0,0,0,0,0
1.026038,0,0,0,0,0,0
1.027800,0,0,0,0,0,0
1.029616,0,0,0,0,0,0
1.031458,0,0,0,0,0,0
1.033276,0,0,0,0,0,0
1.035105,0,0,0,0,0,0
1.037004,0,0,0,0,0,0
1.038767,0,0,0,0,0,0
1.040543,0,0,0,0,0,0
1.042186,0,0,0,0,0,0
1.043967,0,0,0,0,0,0
1.045792,0,0,0,0,0,0
1.047615,0,0,0,0,0,0
1.049436,0,0,0,0,0,0
1.051257,0,0,0,0,0,0
1.053174,0,0,0,0,0,0
1.054860,0,0,0,0,0,0
1.056433,0,0,0,0,0,0
1.058209,0,0,0,0,0,0
1.060028,0,0,0,0,0,0
1.061847,0,0,0,0,0,0
1.063685,0,0,0,0,0,0
1.065491,0,0,0,0,0,0
1.067213,0,0,0,0,0,0
1.068823,0,0,0,0,0,0
1.070515,0,0,0,0,0,0
1.072247,0,0,0,0,0,0
1.073814,0,0,0,0,0,0
1.075503,0,0,0,0,0,0
1.077294,0,0,0,0,0,0
1.079023,0,0,0,0,0,0
1.080734,0,0,0,0,0,0
1.082443,0,0,0,0,0,0
1.084031,0,0,0,0,0,0
1.085947,0,0,0,0,0,0
1.087670,0,0,0,0,0,0
1.089493,0,0,0,0,0,0
1.091269,0,0,0,0,0,0
1.093166,0,0,0,0,0,0
1.094750,0,0,0,0,0,0
1.096320,0,0,0,0,0,0
1.098091,0,0,0,0,0,0
1.099913,0,0,0,0,0,0
1.101741,0,0,0,0,0,0
1.103564,0,0,0,0,0,0
1.105205,0,0,0,0,0,0
1.107002,0,0,0,0,0,0
1.108896,0,0,0,0,0,0
1.110661,0,0,0,0,0,0
1.112452,0,0,0,0,0,0
1.114279,0,0,0,0,0,0
1.116126,0,0,0,0,0,0
1.117952,0,0,0,0,0,0
1.119780,0,0,0,0,0,0
1.121753,0,0,0,0,0,0
1.123478,0,0,0,0,0,0
1.125140,0,0,0,0,0,0
1.126739,0,0,0,0,0,0
1.128310,0,0,0,0,0,0
1.129881,0,0,0,0,0,0
1.131450,0,0,0,0,0,0
1.133299,0,0,0,0,0,0
1.135122,0,0,0,0,0,0
1.136764,0,0,0,0,0,0
1.138548,0,0,0,0,0,0
1.140510,0,0,0,0,0,0
1.142879,0,0,0,0,0,0
1.144548,0,0,0,0,0,0
1.146103,0,0,0,0,0,0
1.147759,0,0,0,0,0,0
1.149456,0,0,0,0,0,0
1.151050,0,0,0,0,0,0
1.153877,0,0,0,0,0,0
1.156410,0,0,0,0,0,0
1.158086,0,0,0,0,0,0
1.159657,0,0,0,0,0,0
1.161215,0,0,0,0,0,0
1.162793,0,0,0,0,0,0
1.164360,0,0,0,0,0,0
1.165994,0,0,0,0,0,0
1.167554,0,0,0,0,0,0
1.169126,0,0,0,0,0,0
1.170775,0,0,0,0,0,0
1.172333,0,0,0,0,0,0
1.173905,0,0,0,0,0,0
1.175472,0,0,0,0,0,0
1.177037,0,0,0,0,0,0
1.178873,0,0,0,0,0,0
1.180790,0,0,0,0,0,0
1.182612,0,0,0,0,0,0
1.184431,0,0,0,0,0,0
1.186254,0,0,0,0,0,0
1.188075,0,0,0,0,0,0
1.189897,0,0,0,0,0,0
1.191539,0,0,0,0,0,0
1.193314,0,0,0,0,0,0
1.195098,0,0,0,0,0,0
1.196786,0,0,0,0,0,0
1.198559,0,0,0,0,0,0
1.200382,0,0,0,0,0,0
1.202306,0,0,0,0,0,0
1.204024,0,0,0,0,0,0
1.205613,0,0,0,0,0,0
1.207337,0,0,0,0,0,0
1.208911,0,0,0,0,0,0
1.210574,0,0,0,0,0,0
1.212158,0,0,0,0,0,0
1.213732,0,0,0,0,0,0
1.215302,0,0,0,0,0,0
1.216868,0,0,0,0,0,0
1.218440,0,0,0,0,0,0
1.220007,0,0,0,0,0,0
1.221859,0,0,0,0,0,0
1.223503,0,0,0,0,0,0
1.225285,0,0,0,0,0,0
1.227118,0,0,0,0,0,0
1.229018,0,0,0,0,0,0
1.230996,0,0,0,0,0,0
1.232818,0,0,0,0,0,0
1.234456,0,0,0,0,0,0
1.236239,0,0,0,0,0,0
1.238145,0,0,0,0,0,0
1.239970,0,0,0,0,0,0
1.241799,0,0,0,0,0,0
1.243625,0,0,0,0,0,0
1.245269,0,0,0,0,0,0
1.247059,0,0,0,0,0,0
1.248880,0,0,0,0,0,0
1.250642,0,0,0,0,0,0
1.252425,0,0,0,0,0,0
1.254334,0,0,0,0,0,0
1.255980,0,0,0,0,0,0
1.257769,0,0,0,0,0,0
1.259581,0,0,0,0,0,0
1.261629,0,0,0,0,0,0
1.263423,0,0,0,0,0,0
1.265013,0,0,0,0,0,0
1.266674,0,0,0,0,0,0
1.268448,0,0,0,0,0,0
1.270354,0,0,0,0,0,0
1.272179,0,0,0,0,0,0
1.273867,0,0,0,0,0,0
1.275653,0,0,0,0,0,0
1.277482,0,0,0,0,0,0
1.279298,0,0,0,0,0,0
1.281118,0,0,0,0,0,0
1.282945,0,0,0,0,0,0
1.284691,0,0,0,0,0,0
1.286281,0,0,0,0,0,0
1.287881,0,0,0,0,0,0
1.289663,0,0,0,0,0,0
1.291486,0,0,0,0,0,0
1.293537,0,0,0,0,0,0
1.295244,0,0,0,0,0,0
1.296817,0,0,0,0,0,0
1.298400,0,0,0,0,0,0
1.300176,0,0,0,0,0,0
1.302082,0,0,0,0,0,0
1.303902,0,0,0,0,0,0
1.305727,0,0,0,0,0,0
1.307473,0,0,0,0,0,0
1.309159,0,0,0,0,0,0
1.310901,0,0,0,0,0,0
1.312469,0,0,0,0,0,0
1.314033,0,0,0,0,0,0
1.315603,0,0,0,0,0,0
1.317460,0,0,0,0,0,0
1.319096,0,0,0,0,0,0
1.320674,0,0,0,0,0,0
1.322487,0,0,0,0,0,0
1.324146,0,0,0,0,0,0
1.326029,0,0,0,0,0,0
1.327697,0,0,0,0,0,0
1.329503,0,0,0,0,0,0
1.331329,0,0,0,0,0,0
1.333230,0,0,0,0,0,0
1.335062,0,0,0,0,0,0
1.336883,0,0,0,0,0,0
1.338666,0,0,0,0,0,0
1.340259,0,0,0,0,0,0
1.341912,0,0,0,0,0,0
1.343482,0,0,0,0,0,0
1.345050,0,0,0,0,0,0
1.346762,0,0,0,0,0,0
1.348535,0,0,0,0,0,0
1.350366,0,0,0,0,0,0
1.352011,0,0,0,0,0,0
1.353798,0,0,0,0,0,0
1.355616,0,0,0,0,0,0
1.357477,0,0,0,0,0,0
1.359301,0,0,0,0,0,0
1.361122,0,0,0,0,0,0
1.362775,0,0,0,0,0,0
1.364636,0,0,0,0,0,0
1.366461,0,0,0,0,0,0
1.368285,0,0,0,0,0,0
1.370112,0,0,0,0,0,0
1.371938,0,0,0,0,0,0
