elapsed_s,RB_EARLY_Z_ARB3_GRANT,RB_LATE_Z_ARB3_GRANT,RB_EARLY_Z_SKIP_GRANT,RB_VRS_1X1_QUADS,RB_VRS_2X1_QUADS,RB_VRS_1X2_QUADS,RB_VRS_2X2_QUADS,RB_VRS_2X4_QUADS
0.563679,0,0,0,0,0,0,0,0
0.565084,0,0,0,0,0,0,0,0
0.566624,0,0,0,0,0,0,0,0
0.568066,0,0,0,0,0,0,0,0
0.569477,0,0,0,0,0,0,0,0
0.570886,0,0,0,0,0,0,0,0
0.572294,0,0,0,0,0,0,0,0
0.573750,0,0,0,0,0,0,0,0
0.575159,0,0,0,0,0,0,0,0
0.576567,0,0,0,0,0,0,0,0
0.577975,0,0,0,0,0,0,0,0
0.579375,0,0,0,0,0,0,0,0
0.580807,0,0,0,0,0,0,0,0
0.582343,0,0,0,0,0,0,0,0
0.583925,0,0,0,0,0,0,0,0
0.585498,0,0,0,0,0,0,0,0
0.587069,0,0,0,0,0,0,0,0
0.588639,0,0,0,0,0,0,0,0
0.590167,0,0,0,0,0,0,0,0
0.591579,0,0,0,0,0,0,0,0
0.593117,0,0,0,0,0,0,0,0
0.597010,0,0,0,0,0,0,0,0
0.601269,0,0,0,0,0,0,0,0
0.602693,0,0,0,0,0,0,0,0
0.604099,0,0,0,0,0,0,0,0
0.605565,0,0,0,0,0,0,0,0
0.606976,0,0,0,0,0,0,0,0
0.608383,0,0,0,0,0,0,0,0
0.609833,0,0,0,0,0,0,0,0
0.611240,0,0,0,0,0,0,0,0
0.612647,0,0,0,0,0,0,0,0
0.614056,0,0,0,0,0,0,0,0
0.615462,0,0,0,0,0,0,0,0
0.616889,0,0,0,0,0,0,0,0
0.618297,0,0,0,0,0,0,0,0
0.619703,0,0,0,0,0,0,0,0
0.621147,0,0,0,0,0,0,0,0
0.622555,0,0,0,0,0,0,0,0
0.623961,0,0,0,0,0,0,0,0
0.625672,0,0,0,0,0,0,0,0
0.627099,0,0,0,0,0,0,0,0
0.628508,0,0,0,0,0,0,0,0
0.630100,0,0,0,0,0,0,0,0
0.631673,0,0,0,0,0,0,0,0
0.633247,0,0,0,0,0,0,0,0
0.634820,0,0,0,0,0,0,0,0
0.636391,0,0,0,0,0,0,0,0
0.637928,0,0,0,0,0,0,0,0
0.639470,0,0,0,0,0,0,0,0
0.641045,0,0,0,0,0,0,0,0
0.642616,0,0,0,0,0,0,0,0
0.644188,0,0,0,0,0,0,0,0
0.645761,0,0,0,0,0,0,0,0
0.647324,0,0,0,0,0,0,0,0
0.648862,0,0,0,0,0,0,0,0
0.650390,0,0,0,0,0,0,0,0
0.651809,0,0,0,0,0,0,0,0
0.653260,0,0,0,0,0,0,0,0
0.654663,0,0,0,0,0,0,0,0
0.656065,0,0,0,0,0,0,0,0
0.657467,0,0,0,0,0,0,0,0
0.659012,0,0,0,0,0,0,0,0
0.660583,0,0,0,0,0,0,0,0
0.662159,0,0,0,0,0,0,0,0
0.663731,0,0,0,0,0,0,0,0
0.665305,0,0,0,0,0,0,0,0
0.666877,0,0,0,0,0,0,0,0
0.668447,0,0,0,0,0,0,0,0
0.670036,0,0,0,0,0,0,0,0
0.671608,0,0,0,0,0,0,0,0
0.673182,0,0,0,0,0,0,0,0
0.674754,0,0,0,0,0,0,0,0
0.676324,0,0,0,0,0,0,0,0
0.677847,0,0,0,0,0,0,0,0
0.679388,0,0,0,0,0,0,0,0
0.680974,0,0,0,0,0,0,0,0
0.682545,0,0,0,0,0,0,0,0
0.684115,0,0,0,0,0,0,0,0
0.685730,0,0,0,0,0,0,0,0
0.687300,0,0,0,0,0,0,0,0
0.688764,0,0,0,0,0,0,0,0
0.690311,0,0,0,0,0,0,0,0
0.691897,0,0,0,0,0,0,0,0
0.693471,0,0,0,0,0,0,0,0
0.695044,0,0,0,0,0,0,0,0
0.696615,0,0,0,0,0,0,0,0
0.698193,0,0,0,0,0,0,0,0
0.699765,0,0,0,0,0,0,0,0
0.701383,0,0,0,0,0,0,0,0
0.702969,0,0,0,0,0,0,0,0
0.704538,0,0,0,0,0,0,0,0
0.706372,0,0,0,0,0,0,0,0
0.707811,0,0,0,0,0,0,0,0
0.709224,0,0,0,0,0,0,0,0
0.710635,0,0,0,0,0,0,0,0
0.712038,0,0,0,0,0,0,0,0
0.713451,0,0,0,0,0,0,0,0
0.714854,0,0,0,0,0,0,0,0
0.716345,0,0,0,0,0,0,0,0
0.717943,0,0,0,0,0,0,0,0
0.719474,0,0,0,0,0,0,0,0
0.720918,0,0,0,0,0,0,0,0
0.722459,0,0,0,0,0,0,0,0
0.724044,0,0,0,0,0,0,0,0
0.725616,0,0,0,0,0,0,0,0
0.727188,0,0,0,0,0,0,0,0
0.728762,0,0,0,0,0,0,0,0
0.730333,0,0,0,0,0,0,0,0
0.731904,0,0,0,0,0,0,0,0
0.733521,0,0,0,0,0,0,0,0
0.735106,0,0,0,0,0,0,0,0
0.736675,0,0,0,0,0,0,0,0
0.738379,0,0,0,0,0,0,0,0
0.739950,0,0,0,0,0,0,0,0
0.741523,0,0,0,0,0,0,0,0
0.743092,0,0,0,0,0,0,0,0
0.744661,0,0,0,0,0,0,0,0
0.746291,0,0,0,0,0,0,0,0
0.747853,0,0,0,0,0,0,0,0
0.749341,0,0,0,0,0,0,0,0
0.750756,0,0,0,0,0,0,0,0
0.752285,0,0,0,0,0,0,0,0
0.753725,0,0,0,0,0,0,0,0
0.755258,0,0,0,0,0,0,0,0
0.757193,0,0,0,0,0,0,0,0
0.758752,0,0,0,0,0,0,0,0
0.760314,0,0,0,0,0,0,0,0
0.761880,0,0,0,0,0,0,0,0
0.763452,0,0,0,0,0,0,0,0
0.765026,0,0,0,0,0,0,0,0
0.766646,0,0,0,0,0,0,0,0
0.768229,0,0,0,0,0,0,0,0
0.769802,0,0,0,0,0,0,0,0
0.771363,0,0,0,0,0,0,0,0
0.772908,0,0,0,0,0,0,0,0
0.774481,0,0,0,0,0,0,0,0
0.776050,0,0,0,0,0,0,0,0
0.777620,0,0,0,0,0,0,0,0
0.779081,0,0,0,0,0,0,0,0
0.780623,0,0,0,0,0,0,0,0
0.782202,0,0,0,0,0,0,0,0
0.783774,0,0,0,0,0,0,0,0
0.785349,0,0,0,0,0,0,0,0
0.786922,0,0,0,0,0,0,0,0
0.788493,0,0,0,0,0,0,0,0
0.790093,0,0,0,0,0,0,0,0
0.791665,0,0,0,0,0,0,0,0
0.793240,0,0,0,0,0,0,0,0
0.794813,0,0,0,0,0,0,0,0
0.796386,0,0,0,0,0,0,0,0
0.798049,0,0,0,0,0,0,0,0
0.799621,0,0,0,0,0,0,0,0
0.801209,0,0,0,0,0,0,0,0
0.802783,0,0,0,0,0,0,0,0
0.804355,0,0,0,0,0,0,0,0
0.805983,0,0,0,0,0,0,0,0
0.807554,0,0,0,0,0,0,0,0
0.809128,0,0,0,0,0,0,0,0
0.810701,0,0,0,0,0,0,0,0
0.812161,0,0,0,0,0,0,0,0
0.813750,0,0,0,0,0,0,0,0
0.815324,0,0,0,0,0,0,0,0
0.816899,0,0,0,0,0,0,0,0
0.818473,0,0,0,0,0,0,0,0
0.820046,0,0,0,0,0,0,0,0
0.821620,0,0,0,0,0,0,0,0
0.823207,0,0,0,0,0,0,0,0
0.824782,0,0,0,0,0,0,0,0
0.826357,0,0,0,0,0,0,0,0
0.827930,0,0,0,0,0,0,0,0
0.829548,0,0,0,0,0,0,0,0
0.831122,0,0,0,0,0,0,0,0
0.832772,0,0,0,0,0,0,0,0
0.834170,0,0,0,0,0,0,0,0
0.835585,0,0,0,0,0,0,0,0
0.837127,0,0,0,0,0,0,0,0
0.838701,0,0,0,0,0,0,0,0
0.840273,0,0,0,0,0,0,0,0
0.841847,0,0,0,0,0,0,0,0
0.843421,0,0,0,0,0,0,0,0
0.845009,0,0,0,0,0,0,0,0
0.846620,0,0,0,0,0,0,0,0
0.848183,0,0,0,0,0,0,0,0
0.849627,0,0,0,0,0,0,0,0
0.851166,0,0,0,0,0,0,0,0
0.852864,0,0,0,0,0,0,0,0
0.854427,0,0,0,0,0,0,0,0
0.856003,0,0,0,0,0,0,0,0
0.857446,0,0,0,0,0,0,0,0
0.858988,0,0,0,0,0,0,0,0
0.860561,0,0,0,0,0,0,0,0
0.862133,0,0,0,0,0,0,0,0
0.863696,0,0,0,0,0,0,0,0
0.865138,0,0,0,0,0,0,0,0
0.866690,0,0,0,0,0,0,0,0
0.868264,0,0,0,0,0,0,0,0
0.869840,0,0,0,0,0,0,0,0
0.871416,0,0,0,0,0,0,0,0
0.873006,0,0,0,0,0,0,0,0
0.874478,0,0,0,0,0,0,0,0
0.875900,0,0,0,0,0,0,0,0
0.877501,0,0,0,0,0,0,0,0
0.879078,0,0,0,0,0,0,0,0
0.880652,0,0,0,0,0,0,0,0
0.882272,0,0,0,0,0,0,0,0
0.883845,0,0,0,0,0,0,0,0
0.885334,0,0,0,0,0,0,0,0
0.886753,0,0,0,0,0,0,0,0
0.888380,0,0,0,0,0,0,0,0
0.889995,0,0,0,0,0,0,0,0
0.891570,0,0,0,0,0,0,0,0
0.893192,0,0,0,0,0,0,0,0
0.894769,0,0,0,0,0,0,0,0
0.896343,0,0,0,0,0,0,0,0
0.897982,0,0,0,0,0,0,0,0
0.899568,0,0,0,0,0,0,0,0
0.901144,0,0,0,0,0,0,0,0
0.902720,0,0,0,0,0,0,0,0
0.904293,0,0,0,0,0,0,0,0
0.905867,0,0,0,0,0,0,0,0
0.907318,0,0,0,0,0,0,0,0
0.908786,0,0,0,0,0,0,0,0
0.910252,0,0,0,0,0,0,0,0
0.911659,0,0,0,0,0,0,0,0
0.913088,0,0,0,0,0,0,0,0
0.914502,0,0,0,0,0,0,0,0
0.915907,0,0,0,0,0,0,0,0
0.917312,0,0,0,0,0,0,0,0
0.918845,0,0,0,0,0,0,0,0
0.920302,0,0,0,0,0,0,0,0
0.921839,0,0,0,0,0,0,0,0
0.923407,0,0,0,0,0,0,0,0
0.924854,0,0,0,0,0,0,0,0
0.926445,0,0,0,0,0,0,0,0
0.928021,0,0,0,0,0,0,0,0
0.929600,0,0,0,0,0,0,0,0
0.931193,0,0,0,0,0,0,0,0
0.932771,0,0,0,0,0,0,0,0
0.934349,0,0,0,0,0,0,0,0
0.935925,0,0,0,0,0,0,0,0
0.937505,0,0,0,0,0,0,0,0
0.939082,0,0,0,0,0,0,0,0
0.940658,0,0,0,0,0,0,0,0
0.942214,0,0,0,0,0,0,0,0
0.943632,0,0,0,0,0,0,0,0
0.945177,0,0,0,0,0,0,0,0
0.946750,0,0,0,0,0,0,0,0
0.948316,0,0,0,0,0,0,0,0
0.949835,0,0,0,0,0,0,0,0
0.951377,0,0,0,0,0,0,0,0
0.952842,0,0,0,0,0,0,0,0
0.954381,0,0,0,0,0,0,0,0
0.955948,0,0,0,0,0,0,0,0
0.957437,0,0,0,0,0,0,0,0
0.958985,0,0,0,0,0,0,0,0
0.960562,0,0,0,0,0,0,0,0
0.962145,0,0,0,0,0,0,0,0
0.963735,0,0,0,0,0,0,0,0
0.965315,0,0,0,0,0,0,0,0
0.966882,0,0,0,0,0,0,0,0
0.968450,0,0,0,0,0,0,0,0
0.970048,0,0,0,0,0,0,0,0
0.971624,0,0,0,0,0,0,0,0
0.973249,0,0,0,0,0,0,0,0
0.974840,0,0,0,0,0,0,0,0
0.976417,0,0,0,0,0,0,0,0
0.977998,0,0,0,0,0,0,0,0
0.979574,0,0,0,0,0,0,0,0
0.981153,0,0,0,0,0,0,0,0
0.982730,0,0,0,0,0,0,0,0
0.984307,0,0,0,0,0,0,0,0
0.985832,0,0,0,0,0,0,0,0
0.987380,0,0,0,0,0,0,0,0
0.988961,0,0,0,0,0,0,0,0
0.990584,0,0,0,0,0,0,0,0
0.992159,0,0,0,0,0,0,0,0
0.993737,0,0,0,0,0,0,0,0
