elapsed_s,RB_NEVER_COUNT,RB_BUSY_CYCLES,RB_STALL_CYCLES_HLSQ,RB_STALL_CYCLES_FIFO0_FULL,RB_STALL_CYCLES_FIFO1_FULL,RB_STALL_CYCLES_FIFO2_FULL,RB_STARVE_CYCLES_SP,RB_STARVE_CYCLES_LRZ_TILE
0.267007,0,0,0,0,0,0,0,0
0.268631,0,0,0,0,0,0,0,0
0.270200,0,0,0,0,0,0,0,0
0.271768,0,0,0,0,0,0,0,0
0.273352,0,0,0,0,0,0,0,0
0.274923,0,0,0,0,0,0,0,0
0.276492,0,0,0,0,0,0,0,0
0.278068,0,0,0,0,0,0,0,0
0.279638,0,0,0,0,0,0,0,0
0.281211,0,0,0,0,0,0,0,0
0.282781,0,0,0,0,0,0,0,0
0.284364,0,0,0,0,0,0,0,0
0.285939,0,0,0,0,0,0,0,0
0.287508,0,0,0,0,0,0,0,0
0.289081,0,0,0,0,0,0,0,0
0.290651,0,0,0,0,0,0,0,0
0.292220,0,0,0,0,0,0,0,0
0.293853,0,0,0,0,0,0,0,0
0.295312,0,0,0,0,0,0,0,0
0.296856,0,0,0,0,0,0,0,0
0.298426,0,0,0,0,0,0,0,0
0.299996,0,0,0,0,0,0,0,0
0.301565,0,0,0,0,0,0,0,0
0.303137,0,0,0,0,0,0,0,0
0.304709,0,0,0,0,0,0,0,0
0.306292,0,0,0,0,0,0,0,0
0.307862,0,0,0,0,0,0,0,0
0.309477,0,0,0,0,0,0,0,0
0.311049,0,0,0,0,0,0,0,0
0.312621,0,0,0,0,0,0,0,0
0.314192,0,0,0,0,0,0,0,0
0.315761,0,0,0,0,0,0,0,0
0.317347,0,0,0,0,0,0,0,0
0.318919,0,0,0,0,0,0,0,0
0.320487,0,0,0,0,0,0,0,0
0.322062,0,0,0,0,0,0,0,0
0.323631,0,0,0,0,0,0,0,0
0.325248,0,0,0,0,0,0,0,0
0.326818,0,0,0,0,0,0,0,0
0.328402,0,0,0,0,0,0,0,0
0.329820,0,0,0,0,0,0,0,0
0.331361,0,0,0,0,0,0,0,0
0.332934,0,0,0,0,0,0,0,0
0.334504,0,0,0,0,0,0,0,0
0.336074,0,0,0,0,0,0,0,0
0.337644,0,0,0,0,0,0,0,0
0.339106,0,0,0,0,0,0,0,0
0.340654,0,0,0,0,0,0,0,0
0.342269,0,0,0,0,0,0,0,0
0.343837,0,0,0,0,0,0,0,0
0.345409,0,0,0,0,0,0,0,0
0.346980,0,0,0,0,0,0,0,0
0.348549,0,0,0,0,0,0,0,0
0.350282,0,0,0,0,0,0,0,0
0.351852,0,0,0,0,0,0,0,0
0.353422,0,0,0,0,0,0,0,0
0.354991,0,0,0,0,0,0,0,0
0.356852,0,0,0,0,0,0,0,0
0.358440,0,0,0,0,0,0,0,0
0.360002,0,0,0,0,0,0,0,0
0.361459,0,0,0,0,0,0,0,0
0.363003,0,0,0,0,0,0,0,0
0.364641,0,0,0,0,0,0,0,0
0.366276,0,0,0,0,0,0,0,0
0.367847,0,0,0,0,0,0,0,0
0.369420,0,0,0,0,0,0,0,0
0.370992,0,0,0,0,0,0,0,0
0.372647,0,0,0,0,0,0,0,0
0.374218,0,0,0,0,0,0,0,0
0.375758,0,0,0,0,0,0,0,0
0.377332,0,0,0,0,0,0,0,0
0.378905,0,0,0,0,0,0,0,0
0.380476,0,0,0,0,0,0,0,0
0.382052,0,0,0,0,0,0,0,0
0.383635,0,0,0,0,0,0,0,0
0.385208,0,0,0,0,0,0,0,0
0.386780,0,0,0,0,0,0,0,0
0.388351,0,0,0,0,0,0,0,0
0.389928,0,0,0,0,0,0,0,0
0.391500,0,0,0,0,0,0,0,0
0.393073,0,0,0,0,0,0,0,0
0.394660,0,0,0,0,0,0,0,0
0.396230,0,0,0,0,0,0,0,0
0.397864,0,0,0,0,0,0,0,0
0.399435,0,0,0,0,0,0,0,0
0.401010,0,0,0,0,0,0,0,0
0.402582,0,0,0,0,0,0,0,0
0.404153,0,0,0,0,0,0,0,0
0.405737,0,0,0,0,0,0,0,0
0.407308,0,0,0,0,0,0,0,0
0.408881,0,0,0,0,0,0,0,0
0.410452,0,0,0,0,0,0,0,0
0.412022,0,0,0,0,0,0,0,0
0.413593,0,0,0,0,0,0,0,0
0.415164,0,0,0,0,0,0,0,0
0.416750,0,0,0,0,0,0,0,0
0.418322,0,0,0,0,0,0,0,0
0.419892,0,0,0,0,0,0,0,0
0.421506,0,0,0,0,0,0,0,0
0.423078,0,0,0,0,0,0,0,0
0.424651,0,0,0,0,0,0,0,0
0.426222,0,0,0,0,0,0,0,0
0.427805,0,0,0,0,0,0,0,0
0.429378,0,0,0,0,0,0,0,0
0.430949,0,0,0,0,0,0,0,0
0.432519,0,0,0,0,0,0,0,0
0.433965,0,0,0,0,0,0,0,0
0.435378,0,0,0,0,0,0,0,0
0.436917,0,0,0,0,0,0,0,0
0.438502,0,0,0,0,0,0,0,0
0.440072,0,0,0,0,0,0,0,0
0.441644,0,0,0,0,0,0,0,0
0.443216,0,0,0,0,0,0,0,0
0.444788,0,0,0,0,0,0,0,0
0.446359,0,0,0,0,0,0,0,0
0.447928,0,0,0,0,0,0,0,0
0.449512,0,0,0,0,0,0,0,0
0.451083,0,0,0,0,0,0,0,0
0.452656,0,0,0,0,0,0,0,0
0.454271,0,0,0,0,0,0,0,0
0.455841,0,0,0,0,0,0,0,0
0.457415,0,0,0,0,0,0,0,0
0.458986,0,0,0,0,0,0,0,0
0.460637,0,0,0,0,0,0,0,0
0.462274,0,0,0,0,0,0,0,0
0.463843,0,0,0,0,0,0,0,0
0.465415,0,0,0,0,0,0,0,0
0.466986,0,0,0,0,0,0,0,0
0.468611,0,0,0,0,0,0,0,0
0.470181,0,0,0,0,0,0,0,0
0.471764,0,0,0,0,0,0,0,0
0.473337,0,0,0,0,0,0,0,0
0.474907,0,0,0,0,0,0,0,0
0.476477,0,0,0,0,0,0,0,0
0.478053,0,0,0,0,0,0,0,0
0.479622,0,0,0,0,0,0,0,0
0.481195,0,0,0,0,0,0,0,0
0.482657,0,0,0,0,0,0,0,0
0.484199,0,0,0,0,0,0,0,0
0.485841,0,0,0,0,0,0,0,0
0.487411,0,0,0,0,0,0,0,0
0.488983,0,0,0,0,0,0,0,0
0.490554,0,0,0,0,0,0,0,0
0.492124,0,0,0,0,0,0,0,0
0.493585,0,0,0,0,0,0,0,0
0.495078,0,0,0,0,0,0,0,0
0.496487,0,0,0,0,0,0,0,0
0.497898,0,0,0,0,0,0,0,0
0.499306,0,0,0,0,0,0,0,0
0.500750,0,0,0,0,0,0,0,0
0.502197,0,0,0,0,0,0,0,0
0.503742,0,0,0,0,0,0,0,0
0.505313,0,0,0,0,0,0,0,0
0.506883,0,0,0,0,0,0,0,0
0.508452,0,0,0,0,0,0,0,0
0.510027,0,0,0,0,0,0,0,0
0.511595,0,0,0,0,0,0,0,0
0.513166,0,0,0,0,0,0,0,0
0.514749,0,0,0,0,0,0,0,0
0.516317,0,0,0,0,0,0,0,0
0.517894,0,0,0,0,0,0,0,0
0.519463,0,0,0,0,0,0,0,0
0.521035,0,0,0,0,0,0,0,0
0.523025,0,0,0,0,0,0,0,0
0.524788,0,0,0,0,0,0,0,0
0.526365,0,0,0,0,0,0,0,0
0.527933,0,0,0,0,0,0,0,0
0.529505,0,0,0,0,0,0,0,0
0.531075,0,0,0,0,0,0,0,0
0.532647,0,0,0,0,0,0,0,0
0.534219,0,0,0,0,0,0,0,0
0.535787,0,0,0,0,0,0,0,0
0.537373,0,0,0,0,0,0,0,0
0.538965,0,0,0,0,0,0,0,0
0.540483,0,0,0,0,0,0,0,0
0.541909,0,0,0,0,0,0,0,0
0.543448,0,0,0,0,0,0,0,0
0.545021,0,0,0,0,0,0,0,0
0.546592,0,0,0,0,0,0,0,0
0.548173,0,0,0,0,0,0,0,0
0.549789,0,0,0,0,0,0,0,0
0.551362,0,0,0,0,0,0,0,0
0.552934,0,0,0,0,0,0,0,0
0.554505,0,0,0,0,0,0,0,0
0.556075,0,0,0,0,0,0,0,0
0.557518,0,0,0,0,0,0,0,0
0.558944,0,0,0,0,0,0,0,0
0.560353,0,0,0,0,0,0,0,0
0.561866,0,0,0,0,0,0,0,0
0.563274,0,0,0,0,0,0,0,0
0.564684,0,0,0,0,0,0,0,0
0.566130,0,0,0,0,0,0,0,0
0.567664,0,0,0,0,0,0,0,0
0.569251,0,0,0,0,0,0,0,0
0.570824,0,0,0,0,0,0,0,0
0.572395,0,0,0,0,0,0,0,0
0.574047,0,0,0,0,0,0,0,0
0.575460,0,0,0,0,0,0,0,0
0.576999,0,0,0,0,0,0,0,0
0.578571,0,0,0,0,0,0,0,0
0.580153,0,0,0,0,0,0,0,0
0.581769,0,0,0,0,0,0,0,0
0.583342,0,0,0,0,0,0,0,0
0.584915,0,0,0,0,0,0,0,0
0.586488,0,0,0,0,0,0,0,0
0.588059,0,0,0,0,0,0,0,0
0.589632,0,0,0,0,0,0,0,0
0.591218,0,0,0,0,0,0,0,0
0.592792,0,0,0,0,0,0,0,0
0.594365,0,0,0,0,0,0,0,0
0.595937,0,0,0,0,0,0,0,0
0.597553,0,0,0,0,0,0,0,0
0.599127,0,0,0,0,0,0,0,0
0.600701,0,0,0,0,0,0,0,0
0.602288,0,0,0,0,0,0,0,0
0.603860,0,0,0,0,0,0,0,0
0.605432,0,0,0,0,0,0,0,0
0.607004,0,0,0,0,0,0,0,0
0.608641,0,0,0,0,0,0,0,0
0.610282,0,0,0,0,0,0,0,0
0.611853,0,0,0,0,0,0,0,0
0.613482,0,0,0,0,0,0,0,0
0.615154,0,0,0,0,0,0,0,0
0.616786,0,0,0,0,0,0,0,0
0.618199,0,0,0,0,0,0,0,0
0.619604,0,0,0,0,0,0,0,0
0.621011,0,0,0,0,0,0,0,0
0.622421,0,0,0,0,0,0,0,0
0.623840,0,0,0,0,0,0,0,0
0.625252,0,0,0,0,0,0,0,0
0.626780,0,0,0,0,0,0,0,0
0.628343,0,0,0,0,0,0,0,0
0.629962,0,0,0,0,0,0,0,0
0.631532,0,0,0,0,0,0,0,0
0.633103,0,0,0,0,0,0,0,0
0.634688,0,0,0,0,0,0,0,0
0.636256,0,0,0,0,0,0,0,0
0.637879,0,0,0,0,0,0,0,0
0.639463,0,0,0,0,0,0,0,0
0.640932,0,0,0,0,0,0,0,0
0.642353,0,0,0,0,0,0,0,0
0.643889,0,0,0,0,0,0,0,0
0.645516,0,0,0,0,0,0,0,0
0.647087,0,0,0,0,0,0,0,0
0.648659,0,0,0,0,0,0,0,0
0.650229,0,0,0,0,0,0,0,0
0.651798,0,0,0,0,0,0,0,0
0.653371,0,0,0,0,0,0,0,0
0.654943,0,0,0,0,0,0,0,0
0.656527,0,0,0,0,0,0,0,0
0.657912,0,0,0,0,0,0,0,0
0.659324,0,0,0,0,0,0,0,0
0.660862,0,0,0,0,0,0,0,0
0.662478,0,0,0,0,0,0,0,0
0.664048,0,0,0,0,0,0,0,0
0.665620,0,0,0,0,0,0,0,0
0.667205,0,0,0,0,0,0,0,0
0.668777,0,0,0,0,0,0,0,0
0.670349,0,0,0,0,0,0,0,0
0.671917,0,0,0,0,0,0,0,0
0.673489,0,0,0,0,0,0,0,0
0.675060,0,0,0,0,0,0,0,0
0.676633,0,0,0,0,0,0,0,0
0.678258,0,0,0,0,0,0,0,0
0.679828,0,0,0,0,0,0,0,0
0.681402,0,0,0,0,0,0,0,0
0.682973,0,0,0,0,0,0,0,0
0.684542,0,0,0,0,0,0,0,0
0.686136,0,0,0,0,0,0,0,0
0.687549,0,0,0,0,0,0,0,0
0.689096,0,0,0,0,0,0,0,0
0.690668,0,0,0,0,0,0,0,0
0.692235,0,0,0,0,0,0,0,0
0.693861,0,0,0,0,0,0,0,0
0.695430,0,0,0,0,0,0,0,0
0.697002,0,0,0,0,0,0,0,0
0.698573,0,0,0,0,0,0,0,0
0.700155,0,0,0,0,0,0,0,0
0.701726,0,0,0,0,0,0,0,0
0.703297,0,0,0,0,0,0,0,0
0.704869,0,0,0,0,0,0,0,0
0.706441,0,0,0,0,0,0,0,0
0.708010,0,0,0,0,0,0,0,0
0.709624,0,0,0,0,0,0,0,0
0.711468,0,0,0,0,0,0,0,0
0.713045,0,0,0,0,0,0,0,0
0.714619,0,0,0,0,0,0,0,0
0.716191,0,0,0,0,0,0,0,0
0.717822,0,0,0,0,0,0,0,0
0.719394,0,0,0,0,0,0,0,0
0.720968,0,0,0,0,0,0,0,0
0.722554,0,0,0,0,0,0,0,0
0.724125,0,0,0,0,0,0,0,0
0.725742,0,0,0,0,0,0,0,0
0.727315,0,0,0,0,0,0,0,0
0.728890,0,0,0,0,0,0,0,0
0.730455,0,0,0,0,0,0,0,0
0.732017,0,0,0,0,0,0,0,0
0.733473,0,0,0,0,0,0,0,0
0.735014,0,0,0,0,0,0,0,0
0.736587,0,0,0,0,0,0,0,0
0.738156,0,0,0,0,0,0,0,0
0.739752,0,0,0,0,0,0,0,0
0.741256,0,0,0,0,0,0,0,0
0.742680,0,0,0,0,0,0,0,0
0.744230,0,0,0,0,0,0,0,0
0.745850,0,0,0,0,0,0,0,0
0.747411,0,0,0,0,0,0,0,0
0.748973,0,0,0,0,0,0,0,0
0.750520,0,0,0,0,0,0,0,0
0.752084,0,0,0,0,0,0,0,0
0.753526,0,0,0,0,0,0,0,0
0.755081,0,0,0,0,0,0,0,0
0.756694,0,0,0,0,0,0,0,0
0.758310,0,0,0,0,0,0,0,0
0.759882,0,0,0,0,0,0,0,0
0.761454,0,0,0,0,0,0,0,0
0.763027,0,0,0,0,0,0,0,0
0.764603,0,0,0,0,0,0,0,0
0.766190,0,0,0,0,0,0,0,0
0.767760,0,0,0,0,0,0,0,0
0.769334,0,0,0,0,0,0,0,0
0.770907,0,0,0,0,0,0,0,0
0.772479,0,0,0,0,0,0,0,0
0.774058,0,0,0,0,0,0,0,0
0.775629,0,0,0,0,0,0,0,0
0.777218,0,0,0,0,0,0,0,0
0.778791,0,0,0,0,0,0,0,0
0.780363,0,0,0,0,0,0,0,0
0.781938,0,0,0,0,0,0,0,0
0.783511,0,0,0,0,0,0,0,0
0.785086,0,0,0,0,0,0,0,0
0.786659,0,0,0,0,0,0,0,0
0.788243,0,0,0,0,0,0,0,0
0.789793,0,0,0,0,0,0,0,0
0.791334,0,0,0,0,0,0,0,0
0.792909,0,0,0,0,0,0,0,0
0.794481,0,0,0,0,0,0,0,0
0.796052,0,0,0,0,0,0,0,0
0.797625,0,0,0,0,0,0,0,0
0.799214,0,0,0,0,0,0,0,0
0.800790,0,0,0,0,0,0,0,0
0.802363,0,0,0,0,0,0,0,0
0.803931,0,0,0,0,0,0,0,0
0.805548,0,0,0,0,0,0,0,0
0.807122,0,0,0,0,0,0,0,0
0.808697,0,0,0,0,0,0,0,0
0.810276,0,0,0,0,0,0,0,0
0.811838,0,0,0,0,0,0,0,0
0.813280,0,0,0,0,0,0,0,0
0.814822,0,0,0,0,0,0,0,0
0.816393,0,0,0,0,0,0,0,0
0.817966,0,0,0,0,0,0,0,0
0.819538,0,0,0,0,0,0,0,0
0.821176,0,0,0,0,0,0,0,0
0.822748,0,0,0,0,0,0,0,0
0.824320,0,0,0,0,0,0,0,0
0.825897,0,0,0,0,0,0,0,0
0.827469,0,0,0,0,0,0,0,0
0.829044,0,0,0,0,0,0,0,0
0.830617,0,0,0,0,0,0,0,0
0.832203,0,0,0,0,0,0,0,0
0.833847,0,0,0,0,0,0,0,0
0.835412,0,0,0,0,0,0,0,0
0.836853,0,0,0,0,0,0,0,0
0.838436,0,0,0,0,0,0,0,0
0.840005,0,0,0,0,0,0,0,0
0.841578,0,0,0,0,0,0,0,0
0.843164,0,0,0,0,0,0,0,0
0.844737,0,0,0,0,0,0,0,0
0.846308,0,0,0,0,0,0,0,0
0.847878,0,0,0,0,0,0,0,0
0.849449,0,0,0,0,0,0,0,0
0.851021,0,0,0,0,0,0,0,0
0.852593,0,0,0,0,0,0,0,0
0.854219,0,0,0,0,0,0,0,0
0.855788,0,0,0,0,0,0,0,0
0.857360,0,0,0,0,0,0,0,0
0.858931,0,0,0,0,0,0,0,0
0.860500,0,0,0,0,0,0,0,0
0.862075,0,0,0,0,0,0,0,0
0.863645,0,0,0,0,0,0,0,0
0.865230,0,0,0,0,0,0,0,0
0.866802,0,0,0,0,0,0,0,0
0.868372,0,0,0,0,0,0,0,0
0.869947,0,0,0,0,0,0,0,0
0.871516,0,0,0,0,0,0,0,0
0.873088,0,0,0,0,0,0,0,0
0.874660,0,0,0,0,0,0,0,0
0.876244,0,0,0,0,0,0,0,0
0.877903,0,0,0,0,0,0,0,0
0.879473,0,0,0,0,0,0,0,0
0.881045,0,0,0,0,0,0,0,0
0.882616,0,0,0,0,0,0,0,0
0.884186,0,0,0,0,0,0,0,0
0.885757,0,0,0,0,0,0,0,0
0.887340,0,0,0,0,0,0,0,0
0.888912,0,0,0,0,0,0,0,0
0.890484,0,0,0,0,0,0,0,0
0.892054,0,0,0,0,0,0,0,0
0.893625,0,0,0,0,0,0,0,0
0.895196,0,0,0,0,0,0,0,0
0.896769,0,0,0,0,0,0,0,0
0.898352,0,0,0,0,0,0,0,0
0.899922,0,0,0,0,0,0,0,0
0.901536,0,0,0,0,0,0,0,0
0.903120,0,0,0,0,0,0,0,0
0.904534,0,0,0,0,0,0,0,0
0.906072,0,0,0,0,0,0,0,0
0.907642,0,0,0,0,0,0,0,0
0.909100,0,0,0,0,0,0,0,0
0.910644,0,0,0,0,0,0,0,0
0.912215,0,0,0,0,0,0,0,0
0.913859,0,0,0,0,0,0,0,0
0.915431,0,0,0,0,0,0,0,0
0.917050,0,0,0,0,0,0,0,0
0.918622,0,0,0,0,0,0,0,0
0.920207,0,0,0,0,0,0,0,0
0.921843,0,0,0,0,0,0,0,0
0.923416,0,0,0,0,0,0,0,0
0.924990,0,0,0,0,0,0,0,0
0.926564,0,0,0,0,0,0,0,0
0.928135,0,0,0,0,0,0,0,0
0.929709,0,0,0,0,0,0,0,0
0.931169,0,0,0,0,0,0,0,0
0.932714,0,0,0,0,0,0,0,0
0.934332,0,0,0,0,0,0,0,0
0.935903,0,0,0,0,0,0,0,0
0.937476,0,0,0,0,0,0,0,0
0.939041,0,0,0,0,0,0,0,0
0.940692,0,0,0,0,0,0,0,0
0.942251,0,0,0,0,0,0,0,0
0.943823,0,0,0,0,0,0,0,0
0.945399,0,0,0,0,0,0,0,0
0.946974,0,0,0,0,0,0,0,0
0.948547,0,0,0,0,0,0,0,0
0.950175,0,0,0,0,0,0,0,0
0.951749,0,0,0,0,0,0,0,0
0.953338,0,0,0,0,0,0,0,0
0.954912,0,0,0,0,0,0,0,0
0.956485,0,0,0,0,0,0,0,0
0.958065,0,0,0,0,0,0,0,0
0.959637,0,0,0,0,0,0,0,0
0.961213,0,0,0,0,0,0,0,0
0.962787,0,0,0,0,0,0,0,0
0.964373,0,0,0,0,0,0,0,0
0.965952,0,0,0,0,0,0,0,0
0.967525,0,0,0,0,0,0,0,0
0.969101,0,0,0,0,0,0,0,0
0.970675,0,0,0,0,0,0,0,0
0.972247,0,0,0,0,0,0,0,0
0.973907,0,0,0,0,0,0,0,0
0.975493,0,0,0,0,0,0,0,0
0.977069,0,0,0,0,0,0,0,0
0.978644,0,0,0,0,0,0,0,0
0.980217,0,0,0,0,0,0,0,0
0.981846,0,0,0,0,0,0,0,0
0.983418,0,0,0,0,0,0,0,0
0.984994,0,0,0,0,0,0,0,0
0.986458,0,0,0,0,0,0,0,0
0.988006,0,0,0,0,0,0,0,0
0.989585,0,0,0,0,0,0,0,0
0.991163,0,0,0,0,0,0,0,0
0.992744,0,0,0,0,0,0,0,0
0.994322,0,0,0,0,0,0,0,0
0.995899,0,0,0,0,0,0,0,0
0.997535,0,0,0,0,0,0,0,0
0.999114,0,0,0,0,0,0,0,0
1.000695,0,0,0,0,0,0,0,0
1.002263,0,0,0,0,0,0,0,0
1.003831,0,0,0,0,0,0,0,0
1.005274,0,0,0,0,0,0,0,0
1.006739,0,0,0,0,0,0,0,0
1.008320,0,0,0,0,0,0,0,0
