elapsed_s,VFD_NEVER_COUNT,VFD_BUSY_CYCLES,VFD_STALL_CYCLES_UCHE,VFD_STALL_CYCLES_VPC_ALLOC,VFD_STALL_CYCLES_SP_INFO,VFD_STALL_CYCLES_SP_ATTR,VFD_STARVE_CYCLES_UCHE,VFD_RBUFFER_FULL
0.159088,0,0,0,0,0,0,0,0
0.160663,0,0,0,0,0,0,0,0
0.162126,0,0,0,0,0,0,0,0
0.163669,0,0,0,0,0,0,0,0
0.165287,0,0,0,0,0,0,0,0
0.166861,0,0,0,0,0,0,0,0
0.168433,0,0,0,0,0,0,0,0
0.170011,0,0,0,0,0,0,0,0
0.171583,0,0,0,0,0,0,0,0
0.173065,0,0,0,0,0,0,0,0
0.174635,0,0,0,0,0,0,0,0
0.176207,0,0,0,0,0,0,0,0
0.177725,0,0,0,0,0,0,0,0
0.179258,0,0,0,0,0,0,0,0
0.180700,0,0,0,0,0,0,0,0
0.182284,0,0,0,0,0,0,0,0
0.183869,0,0,0,0,0,0,0,0
0.185440,0,0,0,0,0,0,0,0
0.187013,0,0,0,0,0,0,0,0
0.188586,0,0,0,0,0,0,0,0
0.190159,0,0,0,0,0,0,0,0
0.191730,0,0,0,0,0,0,0,0
0.193303,0,0,0,0,0,0,0,0
0.194889,0,0,0,0,0,0,0,0
0.196460,0,0,0,0,0,0,0,0
0.198039,0,0,0,0,0,0,0,0
0.199610,0,0,0,0,0,0,0,0
0.201183,0,0,0,0,0,0,0,0
0.202645,0,0,0,0,0,0,0,0
0.204192,0,0,0,0,0,0,0,0
0.205842,0,0,0,0,0,0,0,0
0.207415,0,0,0,0,0,0,0,0
0.208990,0,0,0,0,0,0,0,0
0.210563,0,0,0,0,0,0,0,0
0.212135,0,0,0,0,0,0,0,0
0.213751,0,0,0,0,0,0,0,0
0.215325,0,0,0,0,0,0,0,0
0.216914,0,0,0,0,0,0,0,0
0.218479,0,0,0,0,0,0,0,0
0.220042,0,0,0,0,0,0,0,0
0.221484,0,0,0,0,0,0,0,0
0.222896,0,0,0,0,0,0,0,0
0.224304,0,0,0,0,0,0,0,0
0.225718,0,0,0,0,0,0,0,0
0.227163,0,0,0,0,0,0,0,0
0.228637,0,0,0,0,0,0,0,0
0.230049,0,0,0,0,0,0,0,0
0.231458,0,0,0,0,0,0,0,0
0.232868,0,0,0,0,0,0,0,0
0.234277,0,0,0,0,0,0,0,0
0.235684,0,0,0,0,0,0,0,0
0.237223,0,0,0,0,0,0,0,0
0.238810,0,0,0,0,0,0,0,0
0.240382,0,0,0,0,0,0,0,0
0.241998,0,0,0,0,0,0,0,0
0.243618,0,0,0,0,0,0,0,0
0.245237,0,0,0,0,0,0,0,0
0.246810,0,0,0,0,0,0,0,0
0.248380,0,0,0,0,0,0,0,0
0.250017,0,0,0,0,0,0,0,0
0.251589,0,0,0,0,0,0,0,0
0.253163,0,0,0,0,0,0,0,0
0.254738,0,0,0,0,0,0,0,0
0.256311,0,0,0,0,0,0,0,0
0.257887,0,0,0,0,0,0,0,0
0.259460,0,0,0,0,0,0,0,0
0.261090,0,0,0,0,0,0,0,0
0.262663,0,0,0,0,0,0,0,0
0.264235,0,0,0,0,0,0,0,0
0.265770,0,0,0,0,0,0,0,0
0.267312,0,0,0,0,0,0,0,0
0.268887,0,0,0,0,0,0,0,0
0.270462,0,0,0,0,0,0,0,0
0.272045,0,0,0,0,0,0,0,0
0.273618,0,0,0,0,0,0,0,0
0.275192,0,0,0,0,0,0,0,0
0.276768,0,0,0,0,0,0,0,0
0.278343,0,0,0,0,0,0,0,0
0.279914,0,0,0,0,0,0,0,0
0.281488,0,0,0,0,0,0,0,0
0.283065,0,0,0,0,0,0,0,0
0.284740,0,0,0,0,0,0,0,0
0.286311,0,0,0,0,0,0,0,0
0.287882,0,0,0,0,0,0,0,0
0.289455,0,0,0,0,0,0,0,0
0.291028,0,0,0,0,0,0,0,0
0.292602,0,0,0,0,0,0,0,0
0.294230,0,0,0,0,0,0,0,0
0.295801,0,0,0,0,0,0,0,0
0.297376,0,0,0,0,0,0,0,0
0.298949,0,0,0,0,0,0,0,0
0.300520,0,0,0,0,0,0,0,0
0.302116,0,0,0,0,0,0,0,0
0.303688,0,0,0,0,0,0,0,0
0.305276,0,0,0,0,0,0,0,0
0.306850,0,0,0,0,0,0,0,0
0.308422,0,0,0,0,0,0,0,0
0.310001,0,0,0,0,0,0,0,0
0.311573,0,0,0,0,0,0,0,0
0.313148,0,0,0,0,0,0,0,0
0.314721,0,0,0,0,0,0,0,0
0.316479,0,0,0,0,0,0,0,0
0.318291,0,0,0,0,0,0,0,0
0.319714,0,0,0,0,0,0,0,0
0.321129,0,0,0,0,0,0,0,0
0.322541,0,0,0,0,0,0,0,0
0.323995,0,0,0,0,0,0,0,0
0.325448,0,0,0,0,0,0,0,0
0.326867,0,0,0,0,0,0,0,0
0.328403,0,0,0,0,0,0,0,0
0.329982,0,0,0,0,0,0,0,0
0.331552,0,0,0,0,0,0,0,0
0.333127,0,0,0,0,0,0,0,0
0.334701,0,0,0,0,0,0,0,0
0.336272,0,0,0,0,0,0,0,0
0.337861,0,0,0,0,0,0,0,0
0.339434,0,0,0,0,0,0,0,0
0.341053,0,0,0,0,0,0,0,0
0.342627,0,0,0,0,0,0,0,0
0.344199,0,0,0,0,0,0,0,0
0.345834,0,0,0,0,0,0,0,0
0.347406,0,0,0,0,0,0,0,0
0.348994,0,0,0,0,0,0,0,0
0.350568,0,0,0,0,0,0,0,0
0.352140,0,0,0,0,0,0,0,0
0.353713,0,0,0,0,0,0,0,0
0.355288,0,0,0,0,0,0,0,0
0.356862,0,0,0,0,0,0,0,0
0.358482,0,0,0,0,0,0,0,0
0.360067,0,0,0,0,0,0,0,0
0.361641,0,0,0,0,0,0,0,0
0.363215,0,0,0,0,0,0,0,0
0.364791,0,0,0,0,0,0,0,0
0.366365,0,0,0,0,0,0,0,0
0.367937,0,0,0,0,0,0,0,0
0.369384,0,0,0,0,0,0,0,0
0.370936,0,0,0,0,0,0,0,0
0.372507,0,0,0,0,0,0,0,0
0.374153,0,0,0,0,0,0,0,0
0.375725,0,0,0,0,0,0,0,0
0.377299,0,0,0,0,0,0,0,0
0.378864,0,0,0,0,0,0,0,0
0.380427,0,0,0,0,0,0,0,0
0.382042,0,0,0,0,0,0,0,0
0.383613,0,0,0,0,0,0,0,0
0.385187,0,0,0,0,0,0,0,0
0.386752,0,0,0,0,0,0,0,0
0.388314,0,0,0,0,0,0,0,0
0.389946,0,0,0,0,0,0,0,0
0.391517,0,0,0,0,0,0,0,0
0.393103,0,0,0,0,0,0,0,0
0.394676,0,0,0,0,0,0,0,0
0.396246,0,0,0,0,0,0,0,0
0.397871,0,0,0,0,0,0,0,0
0.399442,0,0,0,0,0,0,0,0
0.401015,0,0,0,0,0,0,0,0
0.402464,0,0,0,0,0,0,0,0
0.404020,0,0,0,0,0,0,0,0
0.405636,0,0,0,0,0,0,0,0
0.407209,0,0,0,0,0,0,0,0
0.408782,0,0,0,0,0,0,0,0
0.410355,0,0,0,0,0,0,0,0
0.411926,0,0,0,0,0,0,0,0
0.413498,0,0,0,0,0,0,0,0
0.415084,0,0,0,0,0,0,0,0
0.416657,0,0,0,0,0,0,0,0
0.418229,0,0,0,0,0,0,0,0
0.419799,0,0,0,0,0,0,0,0
0.421416,0,0,0,0,0,0,0,0
0.422989,0,0,0,0,0,0,0,0
0.424642,0,0,0,0,0,0,0,0
0.426163,0,0,0,0,0,0,0,0
0.427706,0,0,0,0,0,0,0,0
0.429280,0,0,0,0,0,0,0,0
0.430852,0,0,0,0,0,0,0,0
0.432424,0,0,0,0,0,0,0,0
0.434001,0,0,0,0,0,0,0,0
0.435572,0,0,0,0,0,0,0,0
0.437201,0,0,0,0,0,0,0,0
0.438774,0,0,0,0,0,0,0,0
0.440345,0,0,0,0,0,0,0,0
0.441919,0,0,0,0,0,0,0,0
0.443487,0,0,0,0,0,0,0,0
0.444940,0,0,0,0,0,0,0,0
0.446486,0,0,0,0,0,0,0,0
0.448070,0,0,0,0,0,0,0,0
0.451077,0,0,0,0,0,0,0,0
0.452498,0,0,0,0,0,0,0,0
0.453955,0,0,0,0,0,0,0,0
0.455365,0,0,0,0,0,0,0,0
0.456775,0,0,0,0,0,0,0,0
0.458195,0,0,0,0,0,0,0,0
0.459604,0,0,0,0,0,0,0,0
0.461014,0,0,0,0,0,0,0,0
0.462422,0,0,0,0,0,0,0,0
0.463830,0,0,0,0,0,0,0,0
0.465242,0,0,0,0,0,0,0,0
0.466779,0,0,0,0,0,0,0,0
0.468237,0,0,0,0,0,0,0,0
0.469727,0,0,0,0,0,0,0,0
0.471139,0,0,0,0,0,0,0,0
0.472549,0,0,0,0,0,0,0,0
0.473959,0,0,0,0,0,0,0,0
0.475367,0,0,0,0,0,0,0,0
0.476776,0,0,0,0,0,0,0,0
0.478313,0,0,0,0,0,0,0,0
0.479897,0,0,0,0,0,0,0,0
0.481471,0,0,0,0,0,0,0,0
0.483043,0,0,0,0,0,0,0,0
0.484617,0,0,0,0,0,0,0,0
0.486190,0,0,0,0,0,0,0,0
0.487761,0,0,0,0,0,0,0,0
0.489336,0,0,0,0,0,0,0,0
0.490915,0,0,0,0,0,0,0,0
0.492478,0,0,0,0,0,0,0,0
0.494061,0,0,0,0,0,0,0,0
0.495630,0,0,0,0,0,0,0,0
0.497204,0,0,0,0,0,0,0,0
0.498777,0,0,0,0,0,0,0,0
0.500387,0,0,0,0,0,0,0,0
0.502025,0,0,0,0,0,0,0,0
0.503594,0,0,0,0,0,0,0,0
0.505170,0,0,0,0,0,0,0,0
0.506735,0,0,0,0,0,0,0,0
0.508298,0,0,0,0,0,0,0,0
0.509889,0,0,0,0,0,0,0,0
0.511305,0,0,0,0,0,0,0,0
0.512728,0,0,0,0,0,0,0,0
0.514139,0,0,0,0,0,0,0,0
0.515548,0,0,0,0,0,0,0,0
0.517000,0,0,0,0,0,0,0,0
0.518408,0,0,0,0,0,0,0,0
0.519944,0,0,0,0,0,0,0,0
0.521518,0,0,0,0,0,0,0,0
0.523106,0,0,0,0,0,0,0,0
0.524681,0,0,0,0,0,0,0,0
0.526255,0,0,0,0,0,0,0,0
0.527827,0,0,0,0,0,0,0,0
0.529401,0,0,0,0,0,0,0,0
0.530975,0,0,0,0,0,0,0,0
0.532621,0,0,0,0,0,0,0,0
0.534316,0,0,0,0,0,0,0,0
0.535888,0,0,0,0,0,0,0,0
0.537461,0,0,0,0,0,0,0,0
0.539035,0,0,0,0,0,0,0,0
0.540610,0,0,0,0,0,0,0,0
0.542182,0,0,0,0,0,0,0,0
0.543754,0,0,0,0,0,0,0,0
0.545341,0,0,0,0,0,0,0,0
0.546914,0,0,0,0,0,0,0,0
0.548487,0,0,0,0,0,0,0,0
0.550064,0,0,0,0,0,0,0,0
0.551636,0,0,0,0,0,0,0,0
0.553211,0,0,0,0,0,0,0,0
0.554785,0,0,0,0,0,0,0,0
0.556369,0,0,0,0,0,0,0,0
0.557910,0,0,0,0,0,0,0,0
0.559324,0,0,0,0,0,0,0,0
0.560864,0,0,0,0,0,0,0,0
0.562436,0,0,0,0,0,0,0,0
0.564007,0,0,0,0,0,0,0,0
0.565626,0,0,0,0,0,0,0,0
0.567214,0,0,0,0,0,0,0,0
0.568789,0,0,0,0,0,0,0,0
0.570353,0,0,0,0,0,0,0,0
0.571914,0,0,0,0,0,0,0,0
0.573353,0,0,0,0,0,0,0,0
0.574893,0,0,0,0,0,0,0,0
0.576463,0,0,0,0,0,0,0,0
0.578053,0,0,0,0,0,0,0,0
0.579625,0,0,0,0,0,0,0,0
0.581245,0,0,0,0,0,0,0,0
0.582819,0,0,0,0,0,0,0,0
0.584392,0,0,0,0,0,0,0,0
0.585970,0,0,0,0,0,0,0,0
0.587542,0,0,0,0,0,0,0,0
0.589129,0,0,0,0,0,0,0,0
0.590702,0,0,0,0,0,0,0,0
0.592277,0,0,0,0,0,0,0,0
0.593849,0,0,0,0,0,0,0,0
0.595403,0,0,0,0,0,0,0,0
0.596891,0,0,0,0,0,0,0,0
0.598443,0,0,0,0,0,0,0,0
0.600024,0,0,0,0,0,0,0,0
0.601595,0,0,0,0,0,0,0,0
0.603046,0,0,0,0,0,0,0,0
0.604596,0,0,0,0,0,0,0,0
0.606171,0,0,0,0,0,0,0,0
0.607743,0,0,0,0,0,0,0,0
0.609319,0,0,0,0,0,0,0,0
0.610906,0,0,0,0,0,0,0,0
0.612478,0,0,0,0,0,0,0,0
0.614057,0,0,0,0,0,0,0,0
0.615629,0,0,0,0,0,0,0,0
0.617204,0,0,0,0,0,0,0,0
0.618777,0,0,0,0,0,0,0,0
0.620350,0,0,0,0,0,0,0,0
0.621941,0,0,0,0,0,0,0,0
0.623512,0,0,0,0,0,0,0,0
0.625087,0,0,0,0,0,0,0,0
0.626660,0,0,0,0,0,0,0,0
0.628232,0,0,0,0,0,0,0,0
0.629896,0,0,0,0,0,0,0,0
0.631468,0,0,0,0,0,0,0,0
0.633055,0,0,0,0,0,0,0,0
0.634629,0,0,0,0,0,0,0,0
0.636200,0,0,0,0,0,0,0,0
0.637719,0,0,0,0,0,0,0,0
0.639260,0,0,0,0,0,0,0,0
0.640836,0,0,0,0,0,0,0,0
0.642410,0,0,0,0,0,0,0,0
0.643995,0,0,0,0,0,0,0,0
0.645612,0,0,0,0,0,0,0,0
0.647187,0,0,0,0,0,0,0,0
0.648762,0,0,0,0,0,0,0,0
0.650335,0,0,0,0,0,0,0,0
0.651907,0,0,0,0,0,0,0,0
0.653480,0,0,0,0,0,0,0,0
0.655067,0,0,0,0,0,0,0,0
0.656643,0,0,0,0,0,0,0,0
0.658217,0,0,0,0,0,0,0,0
0.659788,0,0,0,0,0,0,0,0
0.661406,0,0,0,0,0,0,0,0
0.662981,0,0,0,0,0,0,0,0
0.664621,0,0,0,0,0,0,0,0
0.666271,0,0,0,0,0,0,0,0
0.667844,0,0,0,0,0,0,0,0
0.669417,0,0,0,0,0,0,0,0
0.670992,0,0,0,0,0,0,0,0
0.672568,0,0,0,0,0,0,0,0
0.674143,0,0,0,0,0,0,0,0
0.675716,0,0,0,0,0,0,0,0
0.677348,0,0,0,0,0,0,0,0
0.678923,0,0,0,0,0,0,0,0
0.680494,0,0,0,0,0,0,0,0
0.682011,0,0,0,0,0,0,0,0
0.683423,0,0,0,0,0,0,0,0
0.684964,0,0,0,0,0,0,0,0
0.686537,0,0,0,0,0,0,0,0
0.688123,0,0,0,0,0,0,0,0
0.689696,0,0,0,0,0,0,0,0
0.691270,0,0,0,0,0,0,0,0
0.692845,0,0,0,0,0,0,0,0
0.694462,0,0,0,0,0,0,0,0
0.696034,0,0,0,0,0,0,0,0
0.697609,0,0,0,0,0,0,0,0
0.699187,0,0,0,0,0,0,0,0
0.700792,0,0,0,0,0,0,0,0
0.702362,0,0,0,0,0,0,0,0
0.703931,0,0,0,0,0,0,0,0
0.705504,0,0,0,0,0,0,0,0
0.707077,0,0,0,0,0,0,0,0
0.708650,0,0,0,0,0,0,0,0
0.710281,0,0,0,0,0,0,0,0
0.711852,0,0,0,0,0,0,0,0
0.713425,0,0,0,0,0,0,0,0
0.714997,0,0,0,0,0,0,0,0
0.716570,0,0,0,0,0,0,0,0
0.718143,0,0,0,0,0,0,0,0
0.719714,0,0,0,0,0,0,0,0
0.721300,0,0,0,0,0,0,0,0
0.722873,0,0,0,0,0,0,0,0
0.724443,0,0,0,0,0,0,0,0
0.726869,0,0,0,0,0,0,0,0
0.728484,0,0,0,0,0,0,0,0
0.730002,0,0,0,0,0,0,0,0
0.731417,0,0,0,0,0,0,0,0
0.732880,0,0,0,0,0,0,0,0
0.734737,0,0,0,0,0,0,0,0
0.736448,0,0,0,0,0,0,0,0
0.738682,0,0,0,0,0,0,0,0
0.740106,0,0,0,0,0,0,0,0
0.741579,0,0,0,0,0,0,0,0
0.742985,0,0,0,0,0,0,0,0
0.744387,0,0,0,0,0,0,0,0
0.745963,0,0,0,0,0,0,0,0
0.747345,0,0,0,0,0,0,0,0
0.748709,0,0,0,0,0,0,0,0
0.750072,0,0,0,0,0,0,0,0
0.751434,0,0,0,0,0,0,0,0
0.752813,0,0,0,0,0,0,0,0
0.754175,0,0,0,0,0,0,0,0
0.755535,0,0,0,0,0,0,0,0
0.757071,0,0,0,0,0,0,0,0
0.758657,0,0,0,0,0,0,0,0
0.760228,0,0,0,0,0,0,0,0
0.761892,0,0,0,0,0,0,0,0
0.763474,0,0,0,0,0,0,0,0
0.765048,0,0,0,0,0,0,0,0
0.766621,0,0,0,0,0,0,0,0
0.768191,0,0,0,0,0,0,0,0
0.769700,0,0,0,0,0,0,0,0
0.771241,0,0,0,0,0,0,0,0
0.772814,0,0,0,0,0,0,0,0
0.774446,0,0,0,0,0,0,0,0
0.776018,0,0,0,0,0,0,0,0
0.777589,0,0,0,0,0,0,0,0
0.779162,0,0,0,0,0,0,0,0
0.780735,0,0,0,0,0,0,0,0
0.782308,0,0,0,0,0,0,0,0
0.783878,0,0,0,0,0,0,0,0
0.785462,0,0,0,0,0,0,0,0
0.787034,0,0,0,0,0,0,0,0
0.788632,0,0,0,0,0,0,0,0
0.790205,0,0,0,0,0,0,0,0
0.791773,0,0,0,0,0,0,0,0
0.793346,0,0,0,0,0,0,0,0
0.794918,0,0,0,0,0,0,0,0
0.796501,0,0,0,0,0,0,0,0
0.798117,0,0,0,0,0,0,0,0
0.799687,0,0,0,0,0,0,0,0
0.801260,0,0,0,0,0,0,0,0
0.802933,0,0,0,0,0,0,0,0
0.804423,0,0,0,0,0,0,0,0
0.806078,0,0,0,0,0,0,0,0
0.807536,0,0,0,0,0,0,0,0
0.809079,0,0,0,0,0,0,0,0
0.810534,0,0,0,0,0,0,0,0
0.812080,0,0,0,0,0,0,0,0
0.813653,0,0,0,0,0,0,0,0
0.815225,0,0,0,0,0,0,0,0
0.816800,0,0,0,0,0,0,0,0
0.818386,0,0,0,0,0,0,0,0
0.819957,0,0,0,0,0,0,0,0
0.821574,0,0,0,0,0,0,0,0
0.823148,0,0,0,0,0,0,0,0
0.824723,0,0,0,0,0,0,0,0
0.826297,0,0,0,0,0,0,0,0
0.827868,0,0,0,0,0,0,0,0
0.829331,0,0,0,0,0,0,0,0
0.830874,0,0,0,0,0,0,0,0
0.832446,0,0,0,0,0,0,0,0
0.834023,0,0,0,0,0,0,0,0
0.835595,0,0,0,0,0,0,0,0
0.837214,0,0,0,0,0,0,0,0
0.838788,0,0,0,0,0,0,0,0
0.840372,0,0,0,0,0,0,0,0
0.841946,0,0,0,0,0,0,0,0
0.843518,0,0,0,0,0,0,0,0
0.845093,0,0,0,0,0,0,0,0
0.846666,0,0,0,0,0,0,0,0
0.848238,0,0,0,0,0,0,0,0
0.849901,0,0,0,0,0,0,0,0
0.851485,0,0,0,0,0,0,0,0
0.853104,0,0,0,0,0,0,0,0
0.854678,0,0,0,0,0,0,0,0
0.856249,0,0,0,0,0,0,0,0
0.857873,0,0,0,0,0,0,0,0
0.859445,0,0,0,0,0,0,0,0
0.861020,0,0,0,0,0,0,0,0
0.862606,0,0,0,0,0,0,0,0
0.864178,0,0,0,0,0,0,0,0
0.865813,0,0,0,0,0,0,0,0
0.867386,0,0,0,0,0,0,0,0
0.869005,0,0,0,0,0,0,0,0
0.870579,0,0,0,0,0,0,0,0
0.872150,0,0,0,0,0,0,0,0
0.873610,0,0,0,0,0,0,0,0
0.875153,0,0,0,0,0,0,0,0
0.876727,0,0,0,0,0,0,0,0
0.878301,0,0,0,0,0,0,0,0
0.879872,0,0,0,0,0,0,0,0
0.881446,0,0,0,0,0,0,0,0
0.883018,0,0,0,0,0,0,0,0
0.884605,0,0,0,0,0,0,0,0
0.886180,0,0,0,0,0,0,0,0
0.887751,0,0,0,0,0,0,0,0
0.889325,0,0,0,0,0,0,0,0
0.890889,0,0,0,0,0,0,0,0
0.892452,0,0,0,0,0,0,0,0
0.893992,0,0,0,0,0,0,0,0
0.895575,0,0,0,0,0,0,0,0
0.897150,0,0,0,0,0,0,0,0
0.898723,0,0,0,0,0,0,0,0
0.900294,0,0,0,0,0,0,0,0
0.901872,0,0,0,0,0,0,0,0
0.903444,0,0,0,0,0,0,0,0
0.905018,0,0,0,0,0,0,0,0
0.906596,0,0,0,0,0,0,0,0
0.908159,0,0,0,0,0,0,0,0
0.909601,0,0,0,0,0,0,0,0
0.911142,0,0,0,0,0,0,0,0
0.912717,0,0,0,0,0,0,0,0
0.914289,0,0,0,0,0,0,0,0
0.915857,0,0,0,0,0,0,0,0
0.917484,0,0,0,0,0,0,0,0
0.919056,0,0,0,0,0,0,0,0
0.920632,0,0,0,0,0,0,0,0
0.922205,0,0,0,0,0,0,0,0
0.923776,0,0,0,0,0,0,0,0
0.925350,0,0,0,0,0,0,0,0
0.926922,0,0,0,0,0,0,0,0
0.928505,0,0,0,0,0,0,0,0
0.929902,0,0,0,0,0,0,0,0
0.931313,0,0,0,0,0,0,0,0
0.932851,0,0,0,0,0,0,0,0
0.934467,0,0,0,0,0,0,0,0
0.936036,0,0,0,0,0,0,0,0
0.937607,0,0,0,0,0,0,0,0
0.939192,0,0,0,0,0,0,0,0
0.940764,0,0,0,0,0,0,0,0
0.942335,0,0,0,0,0,0,0,0
0.943904,0,0,0,0,0,0,0,0
0.945475,0,0,0,0,0,0,0,0
0.947048,0,0,0,0,0,0,0,0
0.948620,0,0,0,0,0,0,0,0
0.950246,0,0,0,0,0,0,0,0
0.951816,0,0,0,0,0,0,0,0
0.953388,0,0,0,0,0,0,0,0
0.954960,0,0,0,0,0,0,0,0
0.956529,0,0,0,0,0,0,0,0
0.958120,0,0,0,0,0,0,0,0
0.959690,0,0,0,0,0,0,0,0
0.961275,0,0,0,0,0,0,0,0
0.962846,0,0,0,0,0,0,0,0
0.964415,0,0,0,0,0,0,0,0
0.965990,0,0,0,0,0,0,0,0
0.967557,0,0,0,0,0,0,0,0
0.969128,0,0,0,0,0,0,0,0
0.970700,0,0,0,0,0,0,0,0
0.972282,0,0,0,0,0,0,0,0
0.973859,0,0,0,0,0,0,0,0
0.975428,0,0,0,0,0,0,0,0
0.977001,0,0,0,0,0,0,0,0
0.978571,0,0,0,0,0,0,0,0
0.980139,0,0,0,0,0,0,0,0
0.981751,0,0,0,0,0,0,0,0
0.983335,0,0,0,0,0,0,0,0
0.984908,0,0,0,0,0,0,0,0
0.986480,0,0,0,0,0,0,0,0
0.988051,0,0,0,0,0,0,0,0
0.989621,0,0,0,0,0,0,0,0
0.991066,0,0,0,0,0,0,0,0
0.992609,0,0,0,0,0,0,0,0
0.994067,0,0,0,0,0,0,0,0
0.995606,0,0,0,0,0,0,0,0
0.997226,0,0,0,0,0,0,0,0
0.998797,0,0,0,0,0,0,0,0
1.000366,0,0,0,0,0,0,0,0
1.001943,0,0,0,0,0,0,0,0
1.003400,0,0,0,0,0,0,0,0
1.004993,0,0,0,0,0,0,0,0
1.006440,0,0,0,0,0,0,0,0
