elapsed_s,ALWAYSON
0.269219,27225
0.270657,26751
0.272056,27054
0.273461,26396
0.274831,26320
0.276223,26689
0.277590,26210
0.279205,30351
0.280538,31161
0.282160,57500
0.285203,27236
0.286582,26397
0.287946,26228
0.289428,26028
0.290667,26217
0.292034,26244
0.293398,26192
0.295034,31452
0.296402,26219
0.297778,26429
0.299143,26117
0.300505,26152
0.301865,26135
0.303518,31768
0.304879,26119
0.306299,27283
0.307662,26159
0.309043,26504
0.310530,54331
0.313359,28689
0.314733,26249
0.316095,26124
0.317455,26135
0.318863,27041
0.320235,26322
0.321595,26103
0.322961,26296
0.324456,29160
0.325987,29450
0.327525,29431
0.329052,29352
0.330595,29630
0.332125,29370
0.333698,30227
0.335230,29386
0.336760,29367
0.338292,29426
0.339822,29385
0.341364,29601
0.342896,29433
0.344427,29355
0.345955,29444
0.347489,29357
0.349018,30230
0.350595,29427
0.352139,29629
0.353667,29350
0.355198,29380
0.356728,29394
0.358261,29424
0.359791,29367
0.361318,29333
0.362862,29650
0.364392,29367
0.365963,30226
0.367497,29379
0.369025,29322
0.370556,29414
0.372085,29354
0.373626,29599
0.375156,29374
0.376686,29387
0.378312,34171
0.379870,26582
0.381293,27255
0.382792,29217
0.384335,29629
0.385864,29335
0.387392,29333
0.388920,29356
0.390451,29406
0.391981,29373
0.393510,29352
0.395054,29645
0.396584,29363
0.398113,29438
0.399692,30225
0.401218,44443
0.403414,26723
0.404790,26229
0.406165,28240
0.407622,26090
0.408980,26068
0.410338,26076
0.411696,26096
0.413055,26880
0.414454,26052
0.415812,26079
0.417180,26270
0.418624,27892
0.419991,26068
0.421348,26052
0.422706,26085
0.424064,26053
0.425420,26055
0.426778,26086
0.428145,26249
0.429553,26786
0.430890,25661
0.432227,25656
0.433562,25625
0.434897,25638
0.436233,25647
0.437568,25636
0.439210,55586
0.441806,25801
0.443144,25696
0.444482,25677
0.445858,26264
0.447182,25439
0.448507,25430
0.449838,25572
0.451163,25391
0.452485,25401
0.453808,25392
0.455130,25388
0.456452,25378
0.457774,25402
0.459098,25410
0.460427,25496
0.461779,27680
0.463177,26795
0.464572,24731
0.465860,24721
0.467148,26803
0.468544,26816
0.469941,26826
0.471345,26980
0.472744,26824
0.474140,26956
0.475502,26061
0.476854,26224
0.478219,25884
0.479567,25859
0.480912,25866
0.482332,29439
0.483798,25972
0.485149,23841
0.486437,26812
0.487784,25852
0.489130,25845
0.490526,26790
0.491872,25849
0.493237,26216
0.494672,26517
0.496049,26341
0.497424,26457
0.499949,48472
0.501322,26296
0.502689,26209
0.504074,26686
0.505444,26235
0.506811,26189
0.508176,26171
0.509648,28347
0.514297,90189
0.515845,28702
0.517204,26143
0.518566,26133
0.519927,26127
0.521346,27279
0.523135,36355
0.524604,26235
0.526257,31759
0.527624,26221
0.528989,26196
0.530493,29352
0.531851,25673
0.533175,25380
0.534496,25372
0.535816,25318
0.537147,25553
0.538466,25334
0.539785,25314
0.541102,25332
0.542616,29490
0.544146,29357
0.545675,29356
0.547206,29417
0.548751,29652
0.550283,29411
0.553129,55436
0.554535,26188
0.555933,26420
0.557356,27823
0.558944,30002
0.560432,30275
0.561897,26528
0.563296,26816
0.564680,26595
0.566074,28022
0.567515,26259
0.568890,26398
0.570374,28157
0.571720,26172
0.573081,26938
0.574485,26141
0.575974,29051
0.577497,29229
0.578909,26765
0.580410,29241
0.581940,29439
0.583474,29365
0.585001,29357
0.586535,29423
0.588065,29384
0.589525,27619
0.591027,29257
0.592557,29380
0.594087,29460
0.595622,29372
0.597150,29349
0.598681,29382
0.600455,34140
0.601989,29451
0.603402,26755
0.604908,30059
0.606485,29430
0.608015,29362
0.609542,29796
0.611056,28295
0.612437,26457
0.613809,26284
0.615176,26160
0.616536,26108
0.617895,26059
0.619253,26093
0.620612,26077
0.622022,27874
0.623427,26319
0.624795,26195
0.626158,26179
0.627523,26117
0.628880,26052
0.630298,27396
0.631666,26199
0.633040,26377
0.634405,26120
0.635763,26080
0.637120,25816
0.638457,25658
0.639794,25661
0.641130,25644
0.642465,25638
0.643807,25773
0.645143,25659
0.646479,25636
0.647815,25640
0.649150,25635
0.650542,26755
0.651881,25701
0.653256,27972
0.654662,26919
0.656058,26795
0.657453,26796
0.658849,24732
0.660137,26802
0.661533,26814
0.662930,26795
0.664325,26798
0.665724,26888
0.667122,26845
0.668521,26846
0.669921,26204
0.671311,26130
0.672673,26136
0.674035,25809
0.675386,26332
0.676760,26372
0.678129,29705
0.679707,26947
0.681208,28784
0.682574,26153
0.683937,26183
0.685339,26948
0.686701,26102
0.688075,26429
0.689453,26488
0.690821,26250
0.692187,26228
0.693552,26212
0.694917,26221
0.696284,26231
0.697648,26189
0.699022,26283
0.700387,26290
0.701752,26171
0.703718,37788
0.705081,26139
0.706460,26431
0.707818,26039
0.709182,26212
0.712917,77120
0.714795,32224
0.716254,26611
0.717674,27228
0.719044,26303
0.720430,26612
0.721797,26234
0.723162,26144
0.724523,26096
0.725881,26086
0.727244,26235
0.728609,26216
0.729974,26258
0.731359,26536
0.732723,26197
0.734124,26940
0.735492,26224
0.736857,26204
0.738224,26261
0.739590,26185
0.740953,26210
0.742335,26511
0.743828,29128
0.745358,29376
0.746891,29431
0.748421,29389
0.749992,30268
0.751527,29375
0.752944,26795
0.754448,29293
0.755980,29387
0.757509,33669
0.759154,26958
0.760540,26495
0.761909,26283
0.763355,27766
0.764722,26255
0.766129,27046
0.767628,29181
0.769158,29395
0.770693,29467
0.772225,29402
0.773768,29637
0.775172,27197
0.776712,29330
0.778245,29438
0.779776,29396
0.781349,30193
0.782882,29435
0.784428,29676
0.785959,29461
0.787494,29408
0.789024,29372
0.790557,29456
0.792090,29402
0.793620,29368
0.795163,29659
0.796739,30235
0.798272,29435
0.799802,29376
0.801209,26691
0.802652,27757
0.804034,26358
0.805412,26365
0.806772,26121
0.808132,26095
0.809490,26060
0.811385,39045
0.813648,40916
0.815015,26185
0.816390,26379
0.817751,26091
0.819109,26083
0.820467,26082
0.821825,26048
0.823182,26067
0.824540,26073
0.825898,26076
0.827265,26242
0.828623,26085
0.830035,26723
0.831365,25660
0.832700,25632
0.834035,26569
0.835420,25648
0.836756,25645
0.838098,26502
0.839472,25675
0.840809,25650
0.842145,25962
0.843499,25709
0.844836,25650
0.846263,27325
0.847591,25428
0.848921,25542
0.850240,26838
0.851642,25380
0.852963,25371
0.854582,31107
0.855906,25402
0.857228,25390
0.858550,25378
0.859878,25491
0.861229,27635
0.862628,24781
0.863918,24756
0.865207,26827
0.866604,26912
0.868006,26815
0.869404,25020
0.870713,27076
0.872120,26989
0.873474,25952
0.874824,25884
0.876172,25858
0.877534,26158
0.881075,67057
0.882472,26778
0.883867,28844
0.885584,30751
0.886952,26203
0.888316,26123
0.889675,26205
0.891040,26145
0.892402,26119
0.893814,27212
0.895198,26640
0.896584,26599
0.897956,26374
0.899329,26257
0.900694,26180
0.902057,26311
0.903429,26255
0.904804,26272
0.906448,37821
0.908139,26327
0.909506,26256
0.910870,26108
0.912231,26133
0.913592,26100
0.914960,26262
0.916319,26093
0.917676,26036
0.919033,26080
0.920393,26131
0.921753,26124
0.923116,26172
0.924478,26126
0.925895,27229
0.927258,26222
0.928623,26153
0.929983,27786
0.931432,26144
0.932794,26144
0.934154,26125
0.935518,26256
0.936892,26374
0.938390,29262
0.940225,35262
0.941802,30211
0.943334,29428
0.945304,37860
0.946836,29400
0.948384,29687
0.949915,29485
0.951452,29436
0.952983,29384
0.954517,29484
0.956051,29432
0.957626,30262
0.959174,29709
0.960708,29439
0.962243,29467
0.963775,29411
0.965306,29410
0.966841,29471
0.968374,29426
0.969792,26809
0.971296,29292
0.972828,29421
0.974364,29480
0.975897,29451
0.977427,29333
0.978960,29447
0.980504,29662
0.982034,31373
0.983544,26598
0.984917,26309
0.986418,29266
0.987949,29399
0.989522,30220
0.991069,29696
0.992601,29385
0.994130,29408
0.995660,29254
0.997182,29223
0.998582,26555
1.000084,29235
1.001626,29603
1.003156,29359
1.004562,26619
1.006062,28561
1.007562,29451
1.008965,26534
1.010470,29311
1.011889,26825
1.013391,29258
1.014927,29494
1.016461,29431
1.017992,29485
1.019529,29431
1.021061,30251
1.022653,29736
1.024187,29454
1.025719,29408
1.027253,29362
1.028777,29246
1.030581,34119
1.031959,26697
1.033352,26679
1.034725,26346
1.036093,26252
1.037506,27158
1.038876,27824
1.040453,29174
1.041983,29475
1.043407,26860
1.044909,29233
1.046443,29463
1.047975,29413
1.049506,29390
1.051040,29479
1.052574,29431
1.054118,29731
1.055654,29406
1.057185,29393
1.058719,29442
1.060250,29394
1.061781,29390
1.063313,29404
1.064856,29099
1.066242,38638
1.068240,26513
1.069657,27150
1.071028,26302
1.072395,26250
1.073761,26211
1.075271,29456
1.076803,29408
1.078337,29463
1.079870,29424
1.081401,29392
1.082934,29463
1.084468,29420
1.086011,29697
1.087547,29415
1.089076,29375
1.090611,29477
1.092144,29425
1.093675,29380
1.095207,29436
1.096753,29670
1.098287,29458
1.099820,29427
1.101392,30210
1.102927,29460
1.104460,29414
1.105991,29458
1.107538,29645
1.109098,29983
1.110632,29426
1.112163,29360
1.113570,26694
1.115076,29278
1.116608,29396
1.118152,29679
1.119685,29397
1.121215,29377
1.122748,29464
1.124282,29430
1.125812,29371
1.127344,29413
1.128888,29670
1.130423,29457
1.131955,29402
1.133527,30219
1.135060,29408
1.136592,29402
1.138122,29486
1.139671,29654
1.141201,29392
1.142736,29478
1.144270,29420
1.145800,29375
1.147332,29423
1.148864,30230
1.150455,29748
1.151987,29406
1.153518,29363
1.155051,29463
1.156584,29403
1.158114,29728
1.159540,29014
1.161045,29867
1.162594,26381
1.163963,26235
1.165372,27076
1.166986,62643
1.170132,29388
1.171694,29794
1.173223,29365
1.174756,29443
1.176288,29392
1.177817,29345
1.179347,29416
1.180879,30213
1.182469,29714
1.184001,29397
1.185530,29356
1.187061,29407
1.188593,29405
1.190122,29468
1.191659,29397
1.193199,29579
1.194731,29424
1.196262,29383
1.197834,30210
1.199366,29379
1.200896,29384
1.202428,29399
1.204035,32098
1.205510,26856
1.206897,26447
1.208396,29241
1.209928,29499
1.211466,29437
1.212998,30273
1.214591,29735
1.216124,29425
1.217656,29401
1.219189,29343
1.220712,29262
1.222344,31452
1.223752,26568
1.225133,26488
1.226635,29305
1.228168,29429
1.229743,30251
1.231277,29436
1.232810,29425
1.234344,29466
1.235890,29686
1.237421,29369
1.238954,29467
1.240487,29427
1.242018,29469
1.243555,29405
1.245086,30263
1.246677,29713
1.248210,29430
1.249741,29381
1.251274,29449
1.252808,29458
1.254343,29466
1.255876,29434
1.257420,29647
1.258956,29485
1.260489,29433
1.262022,29487
1.263558,29411
1.265088,29389
1.266623,29479
1.268168,34457
1.269831,26798
1.271211,26421
1.272583,26304
1.273951,26315
1.275322,26251
1.276688,26235
1.278064,27310
1.279607,29220
1.281139,29403
1.282674,29377
1.284199,29278
1.285721,29224
1.287121,27124
1.288668,29565
1.290252,30411
1.291785,29416
1.293358,30214
1.294892,29457
1.296425,29428
1.297957,29487
1.299507,29671
1.301038,29394
1.302572,29471
1.304105,29423
1.305636,29397
1.307169,29444
1.308703,29442
1.310250,29732
1.311784,29419
1.313314,29376
1.314848,29387
1.316373,30241
1.317947,30075
1.319393,26619
1.320905,29419
1.322440,29477
1.323972,29432
1.326011,39216
1.327429,26881
1.328813,26405
1.330182,26283
1.331563,26500
1.332931,26259
1.334300,26299
1.335647,25836
1.337143,29183
1.338677,29480
1.340210,29430
1.341796,30457
1.343330,29439
1.344862,29430
1.346397,29482
1.347931,29419
1.349462,29404
1.350997,29460
1.352543,29687
1.354074,29453
1.355605,29251
1.357127,29233
1.358574,27557
1.360082,29235
1.361612,29368
1.363028,26779
1.364530,29252
1.366060,29457
1.367596,29422
1.369127,29390
1.370661,29463
1.372193,29406
1.373778,30449
1.375312,29419
1.376843,29422
1.378377,29450
1.379910,29405
1.381440,29373
1.382972,29454
1.384518,29653
1.386047,30156
1.387620,29411
1.389193,30220
1.390727,29428
1.392258,29411
1.393789,29394
1.395334,29675
1.396868,29422
1.398401,29449
1.399933,29407
1.401463,29369
1.402996,29442
1.404536,30640
1.406059,28013
1.407447,26391
1.408945,29205
1.410480,29394
1.412005,29248
1.413527,29248
1.414931,26735
1.416479,29968
1.418007,29508
1.419546,29433
1.420985,28564
1.422568,29467
1.424100,29385
1.425631,29418
1.427175,29662
1.428708,29392
1.430240,29440
1.431773,29411
1.433303,29379
1.434836,29453
1.436368,29377
1.437952,30518
1.439487,29391
1.441017,29372
1.442550,29442
1.444082,29406
1.445612,29365
1.447143,29383
1.448686,29616
1.450299,30890
1.451698,26554
1.453239,30017
1.454772,29403
1.456301,29349
1.457829,29355
1.459244,26743
1.460745,29238
1.462278,29454
1.463809,29377
1.465338,29367
1.466871,29424
1.468402,29392
1.469944,29723
1.471480,29399
1.473010,29377
1.474544,29448
1.476077,29418
1.477606,29368
1.479138,29411
1.480682,29634
1.482285,32043
1.483881,29401
1.485454,30198
1.486988,29466
1.488521,29393
1.490050,29462
1.491599,29656
1.493129,29352
1.494661,29427
1.496192,29393
1.497721,29360
1.499252,29396
1.500782,29388
1.502327,29624
1.503734,26696
1.505237,29214
1.506771,29468
1.508303,29387
1.509832,29367
1.511364,29407
1.512907,29620
1.514438,29397
1.516092,31811
1.517668,30221
1.519199,29427
1.520733,29433
1.522267,29463
1.523812,29669
1.525342,29332
1.526875,29450
1.528405,29344
1.529934,29400
1.531466,29391
1.532996,30235
1.534586,29666
1.536117,29384
1.537646,29385
1.539178,29408
1.540709,29391
1.542241,29427
1.543771,29369
1.545314,29608
1.546846,29433
1.548377,29393
1.549950,30290
1.551487,29422
1.553018,29363
1.554550,29454
1.556095,29657
1.557625,29373
1.559157,29422
1.560689,29401
1.562223,29476
1.563756,29403
1.565329,30217
1.566876,29711
1.568408,29380
1.569937,29463
1.571472,29384
1.573002,29368
1.574535,29455
1.576066,29389
1.577608,29610
1.579141,29434
1.580673,29378
1.582298,34575
1.583878,26610
1.585251,26291
1.586750,29251
1.588294,29621
1.589824,29369
1.591356,29432
1.592889,29429
1.594422,29442
1.595954,29405
1.597526,30178
1.599071,29667
1.600602,29406
1.602132,29451
1.603668,29385
1.605283,29885
1.606639,26908
1.608021,26354
1.609528,29410
1.611060,29405
1.612592,29391
1.614123,29501
1.615659,29398
1.617189,29378
1.618722,29440
1.620303,30340
1.621832,29355
1.623363,29419
1.624895,29386
1.626426,29393
1.627832,26665
1.629378,30040
1.630924,29680
1.632455,29388
1.633984,29455
1.635520,29386
1.637049,29371
1.638583,29458
1.640116,29414
1.641657,29583
1.643189,29429
1.644721,29402
1.646256,29483
1.647787,29396
1.649318,29378
1.650851,29470
1.652397,29650
1.653926,29437
1.655461,29398
1.656990,29359
1.658523,29449
1.660055,29388
1.661627,30198
1.663172,29670
1.664704,29384
1.666236,29450
1.667768,29389
1.669297,29364
1.670716,27133
1.672242,29408
1.673784,29620
1.675316,29395
1.676847,30214
1.678423,29442
1.679954,29398
1.681484,29377
1.683017,29418
1.684440,27015
1.685947,29348
1.687482,29407
1.689012,29382
1.690548,29483
1.692080,29420
1.693654,30258
1.695209,29817
1.696742,29426
1.698276,29472
1.699809,29423
1.701340,29398
1.702875,29477
1.704408,29411
1.705951,29723
1.707488,29434
1.709020,30252
1.710600,29475
1.712132,29426
1.713663,29403
1.715196,29443
1.716618,26867
1.718120,29355
1.719658,29448
1.721190,29411
1.722725,29481
1.724258,29421
1.725832,30236
1.727250,26805
1.728755,29312
1.730291,29388
1.731815,29265
1.733338,29231
1.734738,26574
1.736241,29254
1.737784,29626
1.739318,29461
1.740851,30259
1.742429,29486
1.743963,29450
1.745495,29386
1.747029,29492
1.748577,29707
1.750109,29521
1.751648,29447
1.753180,29410
1.754715,29471
1.756249,29441
1.757824,30235
1.759240,26778
1.760744,29306
1.762281,29405
1.763805,29262
1.765328,29255
1.766730,26593
1.768233,29265
1.769651,26833
1.771158,29360
1.772694,29472
1.774233,29564
1.775769,29471
1.777303,29462
1.778841,29517
1.780376,29800
1.781820,27012
1.783200,26449
1.784703,29281
1.786240,29536
1.787775,29467
1.789353,30329
1.790905,29782
1.792442,29502
1.793977,29524
1.795512,29330
1.797038,29294
1.798439,27122
1.799979,29384
1.801521,29637
1.803055,29440
1.804588,29412
1.806017,27209
1.807530,29298
1.809062,29402
1.810596,29476
1.812143,29715
1.813676,29405
1.815210,29465
1.816744,29447
1.818279,29491
1.819813,29446
1.821388,30254
1.822811,26908
1.824316,29293
1.825848,29412
1.827381,29450
1.828916,29445
1.830534,31064
1.831942,26644
1.833455,29440
1.834990,29488
1.836525,29468
1.838059,29548
1.839597,29439
1.841130,29429
1.842665,29477
1.844213,29723
1.845746,29417
1.847279,29447
1.849915,53166
1.851463,26722
1.852833,26237
1.854444,31490
1.855981,29489
1.857516,29460
1.859054,29541
1.860590,29497
1.862125,29566
1.863666,29474
1.865212,29684
1.866750,29546
1.868287,29484
1.869864,30305
1.871271,26594
1.872777,29330
1.874315,29550
1.875864,29699
1.877398,29486
1.878937,29550
1.880474,29503
1.882009,29536
1.883549,29481
1.885083,30311
1.886678,29807
1.888217,29514
1.889751,29453
1.891287,29497
1.892823,29487
1.894361,29544
1.895897,29480
1.897443,29684
1.898981,29530
1.900514,29376
1.902045,29807
1.903604,29558
1.905137,29453
1.906675,29549
1.908224,29727
1.909758,29433
1.911294,29492
1.912829,29480
1.914366,29526
1.915902,29482
1.917480,30313
1.919028,29704
1.920564,29496
1.922097,29505
1.923632,29302
1.925156,29275
1.926595,27342
1.928103,29264
1.929646,29646
1.931179,29427
1.932713,29403
1.934245,29461
1.935777,29426
1.937309,29427
1.938845,29504
1.940392,29696
1.941924,29490
1.943463,29451
1.944994,29432
1.946530,29478
1.948065,29472
1.949640,30262
1.951190,29752
1.952725,29453
1.954261,29493
1.955796,29451
1.957327,29422
1.958864,29511
1.960398,29442
1.961943,29759
1.963482,29441
1.965014,30306
1.966595,29493
1.968130,29458
1.969663,29420
1.971196,29466
1.972744,29722
1.974281,29494
1.975815,29447
1.977347,29428
1.978884,29515
1.980418,29443
1.981995,30349
1.983421,26884
1.984922,29180
1.986454,29447
1.987985,29390
1.989515,29391
1.991048,29430
1.992579,29396
1.994127,29808
1.995663,29403
1.997236,30203
1.998769,29439
2.000300,29383
2.001829,29365
2.003360,29376
2.004903,29606
2.006598,32343
2.008110,29259
2.009639,29352
2.011170,29409
2.012701,29390
2.014234,29434
2.015777,29608
2.017304,29758
2.018740,26816
2.020245,29244
2.021776,29382
2.023307,29373
2.024836,29354
2.026259,26984
2.027764,29240
2.029335,30199
2.030880,30170
2.032440,29447
2.033971,29470
2.035507,29428
2.036925,26820
2.038468,30042
2.040002,29442
2.041534,29413
2.043068,29444
2.044601,29429
2.046133,29551
2.047685,29681
2.049217,29402
2.050752,29388
2.052276,29254
2.053799,29241
2.055203,26719
2.056710,29240
2.058255,29683
2.059787,29398
2.061360,30213
2.062894,29460
2.064426,29393
2.065957,29459
2.067371,26754
2.068889,29522
2.070424,29475
2.071958,29429
2.073490,29425
2.075025,29469
2.076558,29440
2.078092,29534
2.079642,29667
2.081174,29408
2.082709,29493
2.084242,29436
2.085774,29411
2.087308,29455
2.088842,29450
2.090265,26934
2.091772,29340
2.093349,30283
2.094887,29538
2.096424,29462
2.097957,29527
2.099496,29438
2.101041,29697
2.102577,29515
2.104114,29464
2.105645,29406
2.107179,29458
2.108714,29471
2.110252,29538
2.111801,29745
2.113334,29437
2.114873,29550
2.116408,29458
2.117942,29518
2.119479,29427
2.121011,29426
2.122559,29728
2.124093,29437
2.125669,30279
2.127204,29466
2.128739,29470
2.130275,29505
2.131810,29457
2.133356,29678
2.134892,29486
2.136425,29428
2.137957,29498
2.139494,29434
2.141027,30287
2.142607,29505
2.144028,26859
2.145531,29278
2.147066,29462
2.148601,29475
2.150134,29509
2.151673,29452
2.153205,29424
2.154753,29739
2.156287,29439
2.157862,30271
2.159270,26601
2.160774,29271
2.162310,29507
2.163843,29437
2.165388,29660
2.166925,29498
2.168458,29442
2.169991,29503
2.171528,29403
2.172930,27374
2.174480,29338
2.176026,29710
2.177560,29405
2.179094,29475
2.180629,29461
2.182160,30245
2.183737,29468
2.185271,29434
2.186818,29711
2.188353,29441
2.189928,30362
2.191467,29440
2.192999,29430
2.194537,29510
2.196070,29453
2.197616,29664
2.199149,29454
2.200683,29452
2.202300,31101
2.203709,26578
2.205082,27122
2.206635,31017
2.208387,31835
2.209772,26425
2.211275,29305
2.212811,29495
2.214350,29537
2.215886,29475
2.217419,29444
2.218967,29730
2.220502,29482
2.222038,30266
2.223615,29468
2.225148,29462
2.226686,29519
2.228221,29472
2.229766,29684
2.231302,29485
2.232838,29485
2.234376,29538
2.235912,29479
2.237489,30299
2.238937,27833
2.240489,29758
2.242025,30107
2.243466,26549
2.244834,26220
2.246364,29954
2.247902,29473
2.249436,29459
2.250985,29750
2.252521,29492
2.254056,29588
2.255597,29482
2.257131,29432
2.258668,29525
2.260204,29487
2.261751,29705
2.263287,29475
2.264822,29493
2.266359,29508
2.267895,29498
2.269474,30308
2.271012,29530
2.272435,26904
2.273940,29378
2.275479,29487
2.277014,29475
2.278552,29530
2.280088,29470
2.281622,29454
2.283176,29858
2.284712,29484
2.286254,31339
2.287747,26536
2.289123,26381
2.290498,26388
2.291952,28718
2.293385,26783
2.294764,26410
2.296135,26295
2.297504,26298
2.298875,26330
2.300245,26305
2.301652,27009
2.303153,29291
2.304583,27039
2.306089,29368
2.307624,29324
2.309149,29285
2.310549,27100
2.311965,26685
2.313473,29335
2.315023,29771
2.316560,29482
2.318095,29585
2.319637,29486
2.321170,29464
2.322709,29547
2.324245,29487
2.325794,29748
2.327331,29482
2.328867,29485
2.330404,29547
2.331941,29494
2.333518,30284
2.335054,29491
2.336605,29771
2.338140,29518
2.339674,29326
2.341074,26455
2.342521,27907
2.344026,29245
2.345557,29405
2.347104,29690
2.348638,29454
2.350171,28530
2.351529,26575
2.353031,29250
2.354567,29480
2.356100,29435
2.357521,27067
2.359056,29905
2.360619,30007
2.362180,30680
2.363780,29983
2.365388,30899
2.366954,30064
2.368530,30236
2.370090,30058
2.371656,29977
2.373217,29963
2.374782,30054
2.376345,30004
2.377905,31319
2.379434,27574
2.380964,29805
2.382529,30036
2.384091,29987
2.385650,29942
2.387213,30006
2.388775,29931
2.390348,30240
2.391906,29864
2.393463,29951
2.395026,30032
2.396589,30009
2.398149,29867
2.399574,26981
2.400977,26927
2.402507,29857
2.404070,29999
2.405630,29948
2.407217,32040
2.408737,27331
2.410141,26884
2.411686,30051
2.413297,30934
2.414863,30082
2.416428,30006
2.417990,30087
2.419558,30042
2.421121,29992
2.422700,30334
2.424264,30025
2.425827,30008
2.427391,30035
2.428956,30054
2.430524,30096
2.432088,30008
2.433664,30266
2.435229,29950
2.436786,29905
2.438452,32173
2.439886,26983
2.441279,26719
2.442809,29845
2.444384,30226
2.445992,30982
2.447560,29999
2.449121,29967
2.450685,30027
2.452247,29997
2.453807,29940
2.455490,32320
2.457051,29966
2.458614,30021
2.460176,29993
2.461785,30920
2.463350,30023
2.464913,29982
2.466490,30305
2.468052,29983
2.469613,29881
2.471170,30000
2.472734,29997
2.474296,30020
2.475858,29978
2.477479,31136
2.479043,30025
2.480605,29979
2.482165,29264
2.483561,27072
2.484981,27224
2.486520,30015
2.488096,30271
2.489658,29986
2.491221,29998
2.492783,29979
2.494346,30003
2.495907,29994
2.497467,29930
2.499042,30247
2.500601,29939
2.502161,28848
2.503628,28942
2.505028,26735
2.506558,29847
2.508119,29968
2.509606,28163
2.511140,29856
2.512702,29963
2.514264,29975
2.515821,29884
2.517250,27120
2.518785,29824
2.520228,27299
2.521759,29814
2.523322,29949
2.524880,30893
2.526491,30023
2.528052,29931
2.529609,29946
2.531186,30243
2.532747,29963
2.534309,29999
2.535870,29957
2.537428,29898
2.538987,29997
2.540549,29963
2.542122,30291
2.543688,31451
2.545326,29959
2.546889,30017
2.548451,30003
2.550012,30028
2.551577,29973
2.553150,30218
2.554714,30015
2.556275,29989
2.557883,30888
2.559552,32027
2.561113,29984
2.562679,30069
2.564253,30220
2.565814,29973
2.567376,29995
2.568939,29979
2.570503,30047
2.572065,29992
2.573675,30923
2.575117,27276
2.576652,29856
2.578271,31021
2.579829,29989
2.581390,29971
2.582955,30054
2.584516,29968
2.586090,30304
2.587657,29985
2.589267,30920
2.590831,30049
2.592394,29979
2.593953,30028
2.595519,29981
2.597093,30232
2.598657,30028
2.600219,30250
2.601665,27120
2.603199,29824
2.604759,29970
2.606324,29996
2.607905,31781
2.609412,27285
2.610820,26878
2.612351,29824
2.613912,30063
2.615480,30021
2.617041,30007
2.618618,30276
2.620182,29990
