elapsed_s,RAS_STARVE_CYCLES_TSE,RAS_SUPER_TILES,RAS_8X4_TILES,RAS_MASKGEN_ACTIVE
0.334165,13677,0,0,0
0.335717,14958,0,0,0
0.337280,13863,0,0,0
0.338855,14400,0,0,0
0.340404,14061,0,0,0
0.341957,14772,0,0,0
0.343508,14274,0,0,0
0.345057,13542,0,0,0
0.346650,13884,0,0,0
0.348215,13539,0,0,0
0.349768,13881,0,0,0
0.351320,14298,0,0,0
0.352869,13677,0,0,0
0.354466,14973,0,0,0
0.356017,14148,0,0,0
0.357570,15018,0,0,0
0.359135,14133,0,0,0
0.360685,14868,0,0,0
0.362281,14373,0,0,0
0.363833,14724,0,0,0
0.365383,13683,0,0,0
0.366935,14988,0,0,0
0.368485,14484,0,0,0
0.370095,13431,0,0,0
0.371647,13716,0,0,0
0.373197,14985,0,0,0
0.374753,14517,0,0,0
0.376302,14877,0,0,0
0.377898,13776,0,0,0
0.379450,13581,0,0,0
0.381014,14382,0,0,0
0.382565,14367,0,0,0
0.384117,14031,0,0,0
0.385669,14085,0,0,0
0.387265,14301,0,0,0
0.388815,14697,0,0,0
0.390366,14781,0,0,0
0.391931,13857,0,0,0
0.393484,13722,0,0,0
0.395036,13881,0,0,0
0.396585,13440,0,0,0
0.398138,14373,0,0,0
0.399681,14028,0,0,0
0.401221,13491,0,0,0
0.402672,13734,0,0,0
0.404191,14742,0,0,0
0.405741,15021,0,0,0
0.407290,13917,0,0,0
0.408838,14664,0,0,0
0.410432,15060,0,0,0
0.411983,14700,0,0,0
0.413548,14373,0,0,0
0.415097,13788,0,0,0
0.416646,14409,0,0,0
0.418241,15117,0,0,0
0.419791,14745,0,0,0
0.421340,14919,0,0,0
0.422895,14487,0,0,0
0.424456,15201,0,0,0
0.426052,14970,0,0,0
0.427602,15057,0,0,0
0.429150,14685,0,0,0
0.430703,14940,0,0,0
0.432251,14430,0,0,0
0.433802,14610,0,0,0
0.435366,13704,0,0,0
0.436914,13800,0,0,0
0.438463,13737,0,0,0
0.440013,13671,0,0,0
0.441564,13497,0,0,0
0.443158,14439,0,0,0
0.444705,14376,0,0,0
0.446267,14010,0,0,0
0.447818,14148,0,0,0
0.449365,14034,0,0,0
0.450921,14061,0,0,0
0.452470,15018,0,0,0
0.454019,13842,0,0,0
0.455569,14631,0,0,0
0.457131,14157,0,0,0
0.458772,15042,0,0,0
0.460199,14292,0,0,0
0.461726,13974,0,0,0
0.463268,13596,0,0,0
0.464809,15036,0,0,0
0.466270,14253,0,0,0
0.467801,13878,0,0,0
0.469351,14676,0,0,0
0.470904,15006,0,0,0
0.472453,15093,0,0,0
0.474049,14613,0,0,0
0.475600,14133,0,0,0
0.477148,14175,0,0,0
0.478788,14991,0,0,0
0.480338,14070,0,0,0
0.481932,14046,0,0,0
0.483504,13995,0,0,0
0.485099,13467,0,0,0
0.486500,13803,0,0,0
0.487892,15000,0,0,0
0.489291,13947,0,0,0
0.490722,14964,0,0,0
0.492109,13725,0,0,0
0.493706,13797,0,0,0
0.495249,15018,0,0,0
0.496790,14985,0,0,0
0.498223,15360,0,0,0
0.499757,13881,0,0,0
0.501148,13488,0,0,0
0.502583,15144,0,0,0
0.503970,14712,0,0,0
0.505490,14298,0,0,0
0.507036,13386,0,0,0
0.508427,14382,0,0,0
0.509824,14382,0,0,0
0.511213,14304,0,0,0
0.512599,13956,0,0,0
0.514024,13554,0,0,0
0.515410,14448,0,0,0
0.516796,13914,0,0,0
0.518343,13674,0,0,0
0.519773,14832,0,0,0
0.521171,14049,0,0,0
0.522648,14175,0,0,0
0.524034,14985,0,0,0
0.525419,14985,0,0,0
0.526805,14043,0,0,0
0.528207,13770,0,0,0
0.529753,14766,0,0,0
0.531362,13587,0,0,0
0.532912,14253,0,0,0
0.534464,13725,0,0,0
0.536016,15030,0,0,0
0.537568,14082,0,0,0
0.539036,14391,0,0,0
0.540550,13740,0,0,0
0.543158,13203,0,0,0
0.544733,12909,0,0,0
0.546120,12999,0,0,0
0.547517,12957,0,0,0
0.548904,12810,0,0,0
0.550293,12894,0,0,0
0.551680,13368,0,0,0
0.553120,12831,0,0,0
0.555112,12882,0,0,0
0.556508,12987,0,0,0
0.557899,13005,0,0,0
0.559287,12858,0,0,0
0.560674,12897,0,0,0
0.562097,12810,0,0,0
0.563498,12843,0,0,0
0.564885,12780,0,0,0
0.566400,12768,0,0,0
0.567951,12987,0,0,0
0.569503,12939,0,0,0
0.571056,12726,0,0,0
0.572603,12867,0,0,0
0.574171,12825,0,0,0
0.575722,12897,0,0,0
0.577272,12804,0,0,0
0.578850,12813,0,0,0
0.580400,12906,0,0,0
0.581954,12966,0,0,0
0.583506,12897,0,0,0
0.585069,12897,0,0,0
0.586665,12963,0,0,0
0.588217,12825,0,0,0
0.589771,12918,0,0,0
0.591314,12759,0,0,0
0.592855,12894,0,0,0
0.594277,12876,0,0,0
0.595853,12954,0,0,0
0.597401,12891,0,0,0
0.598765,12819,0,0,0
0.600153,12804,0,0,0
0.601670,12792,0,0,0
0.603265,12873,0,0,0
0.604813,13485,0,0,0
0.606377,12933,0,0,0
0.607927,12858,0,0,0
0.609479,12999,0,0,0
0.611030,12840,0,0,0
0.612577,12900,0,0,0
0.614129,12876,0,0,0
0.615679,12975,0,0,0
0.617241,12891,0,0,0
0.618795,12960,0,0,0
0.620343,12801,0,0,0
0.621895,12921,0,0,0
0.623445,12813,0,0,0
0.624994,12849,0,0,0
0.626588,12939,0,0,0
0.628153,13173,0,0,0
0.629704,12936,0,0,0
0.631254,12855,0,0,0
0.632802,12957,0,0,0
0.634395,12765,0,0,0
0.635946,12906,0,0,0
0.637497,12855,0,0,0
0.638941,12921,0,0,0
0.640463,12765,0,0,0
0.642059,12987,0,0,0
0.643610,12924,0,0,0
0.645160,12735,0,0,0
0.646713,12789,0,0,0
0.648263,12897,0,0,0
0.649829,12906,0,0,0
0.651381,13320,0,0,0
0.652931,12969,0,0,0
0.654482,12906,0,0,0
0.656034,12837,0,0,0
0.657585,12960,0,0,0
0.659177,12810,0,0,0
0.660619,12951,0,0,0
0.662262,12888,0,0,0
0.663657,12762,0,0,0
0.665023,12858,0,0,0
0.666461,12867,0,0,0
0.667864,12939,0,0,0
0.669253,12900,0,0,0
0.670657,12726,0,0,0
0.672045,12924,0,0,0
0.673525,12948,0,0,0
0.675070,12981,0,0,0
0.676458,12918,0,0,0
0.677846,13074,0,0,0
0.679234,12843,0,0,0
0.680620,12741,0,0,0
0.682055,12957,0,0,0
0.683571,12879,0,0,0
0.685121,12861,0,0,0
0.686734,12771,0,0,0
0.688284,13170,0,0,0
0.689838,12999,0,0,0
0.691391,12816,0,0,0
0.692960,12900,0,0,0
0.694516,12975,0,0,0
0.696069,12777,0,0,0
0.697623,12831,0,0,0
0.699220,12939,0,0,0
0.700770,12822,0,0,0
0.702322,12801,0,0,0
0.703887,12804,0,0,0
0.705503,12801,0,0,0
0.707164,13224,0,0,0
0.708713,12885,0,0,0
0.710267,13218,0,0,0
0.711821,12801,0,0,0
0.713370,12942,0,0,0
0.714942,13209,0,0,0
0.716492,12720,0,0,0
0.718045,13011,0,0,0
0.719597,12969,0,0,0
0.721148,13035,0,0,0
0.722789,12975,0,0,0
0.724341,12762,0,0,0
0.725908,12894,0,0,0
0.727461,12948,0,0,0
0.729011,12936,0,0,0
0.730607,12888,0,0,0
0.732159,12927,0,0,0
0.733713,12933,0,0,0
0.735265,12810,0,0,0
0.736827,12810,0,0,0
0.738423,12855,0,0,0
0.739974,12846,0,0,0
0.741527,12909,0,0,0
0.743103,13149,0,0,0
0.744654,12885,0,0,0
0.746251,12960,0,0,0
0.747817,12924,0,0,0
0.749368,12945,0,0,0
0.750918,12927,0,0,0
0.752461,13149,0,0,0
0.753923,12789,0,0,0
0.755444,12837,0,0,0
0.756995,12921,0,0,0
0.758562,12834,0,0,0
0.760114,12882,0,0,0
0.761668,13002,0,0,0
0.763265,12723,0,0,0
0.764815,13218,0,0,0
0.766366,12942,0,0,0
0.767918,13008,0,0,0
0.769486,12759,0,0,0
0.771038,12963,0,0,0
0.772588,12852,0,0,0
0.774142,12861,0,0,0
0.775694,12834,0,0,0
0.777245,12921,0,0,0
0.778803,12906,0,0,0
0.780367,13380,0,0,0
0.781921,12873,0,0,0
0.783473,12942,0,0,0
0.785022,12942,0,0,0
0.786616,12894,0,0,0
0.788167,13167,0,0,0
0.789719,13068,0,0,0
0.791283,12762,0,0,0
0.792831,12999,0,0,0
0.794425,12834,0,0,0
0.795975,12861,0,0,0
0.797525,12978,0,0,0
0.799073,12768,0,0,0
0.800622,12891,0,0,0
0.802229,12984,0,0,0
0.803778,12765,0,0,0
0.805327,12963,0,0,0
0.806882,12888,0,0,0
0.808431,12795,0,0,0
0.810027,13023,0,0,0
0.811578,12816,0,0,0
0.813140,12888,0,0,0
0.814791,12876,0,0,0
0.816341,12777,0,0,0
0.817936,12954,0,0,0
0.819486,12924,0,0,0
0.821035,12726,0,0,0
0.822586,12768,0,0,0
0.824050,12726,0,0,0
0.825604,13020,0,0,0
0.827202,13047,0,0,0
0.828751,12846,0,0,0
0.830301,12843,0,0,0
0.831852,12936,0,0,0
0.833401,12897,0,0,0
0.835008,12762,0,0,0
0.836557,12918,0,0,0
0.838109,12891,0,0,0
0.839660,12927,0,0,0
0.841208,13077,0,0,0
0.842765,13167,0,0,0
0.844313,13041,0,0,0
0.845879,12873,0,0,0
0.847430,12945,0,0,0
0.848980,12990,0,0,0
0.850574,12900,0,0,0
0.852125,12843,0,0,0
0.853678,12993,0,0,0
0.855230,12876,0,0,0
0.856792,12708,0,0,0
0.858386,12975,0,0,0
0.859934,12972,0,0,0
0.861381,12918,0,0,0
0.862911,12870,0,0,0
0.864624,13017,0,0,0
0.866222,12837,0,0,0
0.867664,12423,0,0,0
0.869185,12099,0,0,0
0.870740,12141,0,0,0
0.872292,12114,0,0,0
0.873889,12045,0,0,0
0.875443,12063,0,0,0
0.876994,12246,0,0,0
0.878567,12123,0,0,0
0.880119,12126,0,0,0
0.881673,12315,0,0,0
0.883271,12129,0,0,0
0.884821,12015,0,0,0
0.886374,12003,0,0,0
0.887926,12453,0,0,0
0.889494,12015,0,0,0
0.891046,12036,0,0,0
0.892596,12093,0,0,0
0.894151,12078,0,0,0
0.895705,11949,0,0,0
0.897291,12075,0,0,0
0.898847,12249,0,0,0
0.900409,12126,0,0,0
0.901960,12057,0,0,0
0.903511,12102,0,0,0
0.905059,12036,0,0,0
0.906651,12306,0,0,0
0.908202,12138,0,0,0
0.909753,12003,0,0,0
0.911317,12021,0,0,0
0.912866,12087,0,0,0
0.914293,12108,0,0,0
0.915820,12114,0,0,0
0.917369,12105,0,0,0
0.918925,12024,0,0,0
0.920473,12078,0,0,0
0.921958,12573,0,0,0
0.923480,12330,0,0,0
0.925029,12495,0,0,0
0.926580,12420,0,0,0
0.928131,12633,0,0,0
0.929683,12351,0,0,0
0.931280,12369,0,0,0
0.932842,12345,0,0,0
0.934393,12399,0,0,0
0.935944,12381,0,0,0
0.937496,12315,0,0,0
0.939047,12330,0,0,0
0.940596,12333,0,0,0
0.942149,12777,0,0,0
0.943713,12429,0,0,0
0.945262,12348,0,0,0
0.946840,12438,0,0,0
0.948389,12351,0,0,0
0.949943,12390,0,0,0
0.951493,12456,0,0,0
0.953043,12315,0,0,0
0.954521,12312,0,0,0
0.956041,12450,0,0,0
0.957593,12387,0,0,0
0.959143,12435,0,0,0
0.960692,12777,0,0,0
0.962286,12438,0,0,0
0.963837,12432,0,0,0
0.965399,12402,0,0,0
0.966993,12426,0,0,0
0.968541,12429,0,0,0
0.970137,12387,0,0,0
0.971795,12441,0,0,0
0.973346,12435,0,0,0
0.974896,12375,0,0,0
0.976330,13221,0,0,0
0.977722,12873,0,0,0
0.979288,12870,0,0,0
0.980847,13176,0,0,0
0.982280,12714,0,0,0
0.983805,12831,0,0,0
0.985359,12804,0,0,0
0.986809,12831,0,0,0
0.988334,12888,0,0,0
0.989905,12729,0,0,0
0.991457,12867,0,0,0
0.993012,12843,0,0,0
0.994612,12777,0,0,0
0.996169,12858,0,0,0
0.997740,13365,0,0,0
0.999296,12864,0,0,0
1.000850,12825,0,0,0
1.002450,12885,0,0,0
1.004008,13554,0,0,0
1.005564,12825,0,0,0
1.007112,12843,0,0,0
1.008671,13068,0,0,0
1.010094,13017,0,0,0
1.011675,12723,0,0,0
1.013221,12864,0,0,0
1.014758,13332,0,0,0
1.016238,12795,0,0,0
1.017619,12858,0,0,0
1.019236,13164,0,0,0
1.020731,12834,0,0,0
1.022122,12732,0,0,0
1.023514,12993,0,0,0
1.024904,12771,0,0,0
1.026307,12780,0,0,0
1.027792,12867,0,0,0
1.029198,13386,0,0,0
1.030809,13008,0,0,0
1.032362,12939,0,0,0
1.033961,12981,0,0,0
1.035516,13020,0,0,0
1.037068,12906,0,0,0
1.038621,12984,0,0,0
1.040190,13020,0,0,0
1.041744,13416,0,0,0
1.043344,13386,0,0,0
1.044897,12903,0,0,0
1.046450,13515,0,0,0
1.047904,13332,0,0,0
1.049301,12978,0,0,0
1.050832,12867,0,0,0
1.052372,12900,0,0,0
1.054162,12921,0,0,0
1.055556,12945,0,0,0
1.056948,12978,0,0,0
1.060123,12876,0,0,0
1.061600,12951,0,0,0
1.062989,13311,0,0,0
1.064372,12888,0,0,0
1.065756,12966,0,0,0
1.067176,13272,0,0,0
1.068558,13002,0,0,0
1.069944,13002,0,0,0
1.071335,12915,0,0,0
1.072742,12867,0,0,0
1.074169,12915,0,0,0
1.075560,12969,0,0,0
1.076951,12951,0,0,0
1.078342,12957,0,0,0
1.079731,12900,0,0,0
1.081121,12897,0,0,0
1.082566,13335,0,0,0
1.084094,12945,0,0,0
1.085652,12900,0,0,0
1.087208,12981,0,0,0
1.088762,12906,0,0,0
1.090363,12930,0,0,0
1.091921,12942,0,0,0
1.093478,12990,0,0,0
1.095049,12993,0,0,0
1.096605,13377,0,0,0
1.098206,12939,0,0,0
1.099763,12933,0,0,0
1.101317,12933,0,0,0
1.102877,12921,0,0,0
1.104432,12885,0,0,0
1.106047,12981,0,0,0
1.107604,12957,0,0,0
1.109157,12945,0,0,0
1.110716,12927,0,0,0
1.112271,12951,0,0,0
1.113828,13218,0,0,0
1.115385,12933,0,0,0
1.116953,12885,0,0,0
1.118510,12882,0,0,0
1.120066,12960,0,0,0
1.121623,13140,0,0,0
1.123224,12936,0,0,0
1.124779,12879,0,0,0
1.126335,13002,0,0,0
1.127903,12948,0,0,0
1.129462,12984,0,0,0
1.131019,12870,0,0,0
1.132572,12936,0,0,0
1.134131,12927,0,0,0
1.135687,12999,0,0,0
1.137241,12957,0,0,0
1.138815,12909,0,0,0
1.140369,12882,0,0,0
1.141926,12993,0,0,0
1.143482,12867,0,0,0
1.145037,12885,0,0,0
1.146636,12975,0,0,0
1.148193,12978,0,0,0
1.149640,11625,0,0,0
1.151163,11319,0,0,0
1.152714,11400,0,0,0
1.154311,11376,0,0,0
1.155863,11352,0,0,0
1.157414,11298,0,0,0
1.158841,11316,0,0,0
1.160245,11343,0,0,0
1.161766,11385,0,0,0
1.163364,11274,0,0,0
1.164915,11238,0,0,0
1.166467,11265,0,0,0
1.168010,11379,0,0,0
1.169604,11367,0,0,0
1.171041,11355,0,0,0
1.172435,11343,0,0,0
1.173954,11322,0,0,0
1.175506,11373,0,0,0
1.177055,11388,0,0,0
1.178654,11340,0,0,0
1.180205,11313,0,0,0
1.181775,11379,0,0,0
1.183326,11280,0,0,0
1.184876,11367,0,0,0
1.186471,11292,0,0,0
1.188021,11301,0,0,0
1.189453,11292,0,0,0
1.190979,11388,0,0,0
1.192417,11625,0,0,0
1.193983,11643,0,0,0
1.195535,11655,0,0,0
1.197121,11862,0,0,0
1.198623,11685,0,0,0
1.200142,11850,0,0,0
1.201695,11577,0,0,0
1.203306,11634,0,0,0
1.204854,11664,0,0,0
1.206405,11601,0,0,0
1.207957,11631,0,0,0
1.209509,11673,0,0,0
1.211061,11685,0,0,0
1.212611,11562,0,0,0
1.214177,11595,0,0,0
1.215728,11571,0,0,0
1.217277,11574,0,0,0
1.218854,11598,0,0,0
1.220401,11568,0,0,0
1.221954,11640,0,0,0
1.223504,11874,0,0,0
1.225067,11631,0,0,0
1.226661,11673,0,0,0
1.228212,11667,0,0,0
1.229764,11526,0,0,0
1.231315,11682,0,0,0
1.232866,11565,0,0,0
1.234460,11586,0,0,0
1.236026,11583,0,0,0
1.237579,11637,0,0,0
1.239130,11607,0,0,0
1.240680,11583,0,0,0
1.242276,11649,0,0,0
1.243827,11616,0,0,0
1.245377,11856,0,0,0
1.246822,12354,0,0,0
1.248345,11952,0,0,0
1.249944,12003,0,0,0
1.251499,12033,0,0,0
1.253052,11979,0,0,0
1.254606,12057,0,0,0
1.256160,12075,0,0,0
1.257729,12024,0,0,0
1.259327,12075,0,0,0
1.260878,11979,0,0,0
1.262314,11976,0,0,0
1.263719,11994,0,0,0
1.265239,12048,0,0,0
1.266673,12141,0,0,0
1.268209,12255,0,0,0
1.269766,11907,0,0,0
1.271320,11643,0,0,0
1.272870,11649,0,0,0
1.274467,11664,0,0,0
1.276022,11391,0,0,0
1.277576,11784,0,0,0
1.279145,11997,0,0,0
1.280700,12084,0,0,0
1.282301,12060,0,0,0
1.283858,12054,0,0,0
1.285413,12039,0,0,0
1.286954,11961,0,0,0
1.288351,12018,0,0,0
1.289927,11931,0,0,0
1.291484,12018,0,0,0
1.293038,11976,0,0,0
1.294594,11943,0,0,0
1.296150,12027,0,0,0
1.297708,12018,0,0,0
1.299310,12033,0,0,0
1.300753,12486,0,0,0
1.302282,12066,0,0,0
1.303838,12084,0,0,0
1.305393,12114,0,0,0
1.306992,12057,0,0,0
1.308547,12378,0,0,0
1.310104,12108,0,0,0
1.311675,12165,0,0,0
1.313228,12114,0,0,0
1.314790,12276,0,0,0
1.316345,12054,0,0,0
1.317904,12126,0,0,0
1.319460,12156,0,0,0
1.321014,12078,0,0,0
1.322627,12045,0,0,0
1.324184,12165,0,0,0
1.325741,12165,0,0,0
1.327298,12093,0,0,0
1.328853,12162,0,0,0
1.330453,12078,0,0,0
1.332009,12195,0,0,0
1.333581,12144,0,0,0
1.335138,12066,0,0,0
1.336693,12135,0,0,0
1.338296,12090,0,0,0
1.339853,12123,0,0,0
1.341406,12120,0,0,0
1.342904,12102,0,0,0
1.344308,12099,0,0,0
1.345831,12186,0,0,0
1.347388,12108,0,0,0
1.348942,12042,0,0,0
1.350498,12069,0,0,0
1.352054,12057,0,0,0
1.353612,12135,0,0,0
1.355228,12042,0,0,0
1.356783,12162,0,0,0
1.358338,12087,0,0,0
1.359894,12072,0,0,0
1.361527,12060,0,0,0
1.363190,12129,0,0,0
1.364744,12096,0,0,0
1.366314,12036,0,0,0
1.367870,12693,0,0,0
1.369425,12087,0,0,0
1.371004,12111,0,0,0
1.372559,12084,0,0,0
1.374117,12126,0,0,0
1.375673,12105,0,0,0
1.377241,12312,0,0,0
1.378802,12114,0,0,0
1.380358,12249,0,0,0
1.381916,12042,0,0,0
1.383471,12186,0,0,0
1.385026,12117,0,0,0
1.386627,12162,0,0,0
1.388197,12123,0,0,0
1.389754,12162,0,0,0
1.391309,12084,0,0,0
1.392863,12246,0,0,0
1.394461,12102,0,0,0
1.396017,12126,0,0,0
1.397573,12123,0,0,0
1.399141,12072,0,0,0
1.400694,12165,0,0,0
1.402295,12102,0,0,0
1.403850,12117,0,0,0
1.405403,12069,0,0,0
1.406837,12099,0,0,0
1.408360,12171,0,0,0
1.409972,12339,0,0,0
1.411527,12078,0,0,0
1.413081,12081,0,0,0
1.414506,12114,0,0,0
1.416028,12060,0,0,0
1.417585,12129,0,0,0
1.419184,12123,0,0,0
1.420625,11502,0,0,0
1.422151,10839,0,0,0
1.423706,10854,0,0,0
1.425258,10833,0,0,0
1.426816,11082,0,0,0
1.428368,11256,0,0,0
1.429924,10809,0,0,0
1.431500,10911,0,0,0
1.433053,10878,0,0,0
1.434651,10806,0,0,0
1.436206,10806,0,0,0
1.437762,10758,0,0,0
1.439317,10872,0,0,0
1.440870,10833,0,0,0
1.442482,10758,0,0,0
1.444038,10869,0,0,0
1.445594,10836,0,0,0
1.447150,10773,0,0,0
1.448703,10764,0,0,0
1.450305,10773,0,0,0
1.451859,10803,0,0,0
1.453425,10773,0,0,0
1.454916,10839,0,0,0
1.456439,10779,0,0,0
1.458039,10872,0,0,0
1.459595,10881,0,0,0
1.461147,10785,0,0,0
1.462839,10866,0,0,0
1.464256,10863,0,0,0
1.465783,10932,0,0,0
1.467386,10908,0,0,0
1.468940,11247,0,0,0
1.470496,10983,0,0,0
1.472051,10914,0,0,0
1.473609,10902,0,0,0
1.475225,10881,0,0,0
1.476780,10956,0,0,0
1.478336,10887,0,0,0
1.479892,10980,0,0,0
1.481520,10935,0,0,0
1.483185,11238,0,0,0
1.484738,10965,0,0,0
1.486309,10959,0,0,0
1.487856,10932,0,0,0
1.489401,10977,0,0,0
1.491019,10884,0,0,0
1.492572,11151,0,0,0
1.494129,10959,0,0,0
1.495686,10929,0,0,0
1.497254,10881,0,0,0
1.498819,10959,0,0,0
1.500410,10917,0,0,0
1.501968,10965,0,0,0
1.503524,10893,0,0,0
1.505079,10962,0,0,0
1.506508,10995,0,0,0
1.508042,11418,0,0,0
1.509599,10929,0,0,0
1.511156,10947,0,0,0
1.512710,10896,0,0,0
1.514313,10887,0,0,0
1.515870,10902,0,0,0
1.517423,10908,0,0,0
1.518883,15207,0,0,0
