elapsed_s,CCHE_GMEM0_LOCAL_RD_REQUEST,CCHE_GMEM0_LOCAL_WR_REQUEST,CCHE_GMEM1_LOCAL_RD_REQUEST,CCHE_GMEM1_LOCAL_WR_REQUEST,CCHE_GMEM0_REMOTE_RD_REQUEST,CCHE_GMEM0_REMOTE_WR_REQUEST,CCHE_GMEM1_REMOTE_RD_REQUEST,CCHE_GMEM1_REMOTE_WR_REQUEST,CCHE_STALL_CYCLES_TP,CCHE_ATOMIC_REQUESTS_SP_TOTAL,CCHE_ATOMIC_PACKING_BEAT_SP_TOTAL
0.194342,0,0,0,0,0,0,0,0,0,0,0
0.195927,0,0,0,0,0,0,0,0,0,0,0
0.197362,0,0,0,0,0,0,0,0,0,0,0
0.198918,0,0,0,0,0,0,0,0,0,0,0
0.200505,0,0,0,0,0,0,0,0,0,0,0
0.202096,0,0,0,0,0,0,0,0,0,0,0
0.203739,0,0,0,0,0,0,0,0,0,0,0
0.205328,0,0,0,0,0,0,0,0,0,0,0
0.206914,0,0,0,0,0,0,0,0,0,0,0
0.208498,0,0,0,0,0,0,0,0,0,0,0
0.210018,0,0,0,0,0,0,0,0,0,0,0
0.211481,0,0,0,0,0,0,0,0,0,0,0
0.212903,0,0,0,0,0,0,0,0,0,0,0
0.214299,0,0,0,0,0,0,0,0,0,0,0
0.215712,0,0,0,0,0,0,0,0,0,0,0
0.217130,0,0,0,0,0,0,0,0,0,0,0
0.218499,0,0,0,0,0,0,0,0,0,0,0
0.219868,0,0,0,0,0,0,0,0,0,0,0
0.221284,0,0,0,0,0,0,0,0,0,0,0
0.222652,0,0,0,0,0,0,0,0,0,0,0
0.224073,0,0,0,0,0,0,0,0,0,0,0
0.225502,0,0,0,0,0,0,0,0,0,0,0
0.226871,0,0,0,0,0,0,0,0,0,0,0
0.228237,0,0,0,0,0,0,0,0,0,0,0
0.229652,0,0,0,0,0,0,0,0,0,0,0
0.231019,0,0,0,0,0,0,0,0,0,0,0
0.232435,0,0,0,0,0,0,0,0,0,0,0
0.233829,0,0,0,0,0,0,0,0,0,0,0
0.235174,0,0,0,0,0,0,0,0,0,0,0
0.236527,0,0,0,0,0,0,0,0,0,0,0
0.237882,0,0,0,0,0,0,0,0,0,0,0
0.239226,0,0,0,0,0,0,0,0,0,0,0
0.240570,0,0,0,0,0,0,0,0,0,0,0
0.241975,0,0,0,0,0,0,0,0,0,0,0
0.243329,0,0,0,0,0,0,0,0,0,0,0
0.244674,0,0,0,0,0,0,0,0,0,0,0
0.246037,0,0,0,0,0,0,0,0,0,0,0
0.247433,0,0,0,0,0,0,0,0,0,0,0
0.248826,0,0,0,0,0,0,0,0,0,0,0
0.250157,0,0,0,0,0,0,0,0,0,0,0
0.251485,0,0,0,0,0,0,0,0,0,0,0
0.252813,0,0,0,0,0,0,0,0,0,0,0
0.254141,0,0,0,0,0,0,0,0,0,0,0
0.255468,0,0,0,0,0,0,0,0,0,0,0
0.256797,0,0,0,0,0,0,0,0,0,0,0
0.258134,0,0,0,0,0,0,0,0,0,0,0
0.259459,0,0,0,0,0,0,0,0,0,0,0
0.260786,0,0,0,0,0,0,0,0,0,0,0
0.262113,0,0,0,0,0,0,0,0,0,0,0
0.263439,0,0,0,0,0,0,0,0,0,0,0
0.264786,0,0,0,0,0,0,0,0,0,0,0
0.266174,0,0,0,0,0,0,0,0,0,0,0
0.267562,0,0,0,0,0,0,0,0,0,0,0
0.268953,0,0,0,0,0,0,0,0,0,0,0
0.270340,0,0,0,0,0,0,0,0,0,0,0
0.271728,0,0,0,0,0,0,0,0,0,0,0
0.273170,0,0,0,0,0,0,0,0,0,0,0
0.274616,0,0,0,0,0,0,0,0,0,0,0
0.276012,0,0,0,0,0,0,0,0,0,0,0
0.277293,0,0,0,0,0,0,0,0,0,0,0
0.278682,0,0,0,0,0,0,0,0,0,0,0
0.280074,0,0,0,0,0,0,0,0,0,0,0
0.281536,0,0,0,0,0,0,0,0,0,0,0
0.282916,0,0,0,0,0,0,0,0,0,0,0
0.284293,0,0,0,0,0,0,0,0,0,0,0
0.285673,0,0,0,0,0,0,0,0,0,0,0
0.287067,0,0,0,0,0,0,0,0,0,0,0
0.288447,0,0,0,0,0,0,0,0,0,0,0
0.289900,0,0,0,0,0,0,0,0,0,0,0
0.291346,0,0,0,0,0,0,0,0,0,0,0
0.292741,0,0,0,0,0,0,0,0,0,0,0
0.294117,0,0,0,0,0,0,0,0,0,0,0
0.295492,0,0,0,0,0,0,0,0,0,0,0
0.297007,0,0,0,0,0,0,0,0,0,0,0
0.298454,0,0,0,0,0,0,0,0,0,0,0
0.299883,0,0,0,0,0,0,0,0,0,0,0
0.301308,0,0,0,0,0,0,0,0,0,0,0
0.302750,0,0,0,0,0,0,0,0,0,0,0
0.304178,0,0,0,0,0,0,0,0,0,0,0
0.305603,0,0,0,0,0,0,0,0,0,0,0
0.307025,0,0,0,0,0,0,0,0,0,0,0
0.308451,0,0,0,0,0,0,0,0,0,0,0
0.309964,0,0,0,0,0,0,0,0,0,0,0
0.311382,0,0,0,0,0,0,0,0,0,0,0
0.316761,0,0,0,0,0,0,0,0,0,0,0
0.318186,0,0,0,0,0,0,0,0,0,0,0
0.319608,0,0,0,0,0,0,0,0,0,0,0
0.321303,0,0,0,0,0,0,0,0,0,0,0
0.322938,0,0,0,0,0,0,0,0,0,0,0
0.324370,0,0,0,0,0,0,0,0,0,0,0
0.325838,0,0,0,0,0,0,0,0,0,0,0
0.327262,0,0,0,0,0,0,0,0,0,0,0
0.328746,0,0,0,0,0,0,0,0,0,0,0
0.330190,0,0,0,0,0,0,0,0,0,0,0
0.331582,0,0,0,0,0,0,0,0,0,0,0
0.332973,0,0,0,0,0,0,0,0,0,0,0
0.334352,0,0,0,0,0,0,0,0,0,0,0
0.335728,0,0,0,0,0,0,0,0,0,0,0
0.337105,0,0,0,0,0,0,0,0,0,0,0
0.338481,0,0,0,0,0,0,0,0,0,0,0
0.339858,0,0,0,0,0,0,0,0,0,0,0
0.341234,0,0,0,0,0,0,0,0,0,0,0
0.342609,0,0,0,0,0,0,0,0,0,0,0
0.344123,0,0,0,0,0,0,0,0,0,0,0
0.345726,0,0,0,0,0,0,0,0,0,0,0
0.347316,0,0,0,0,0,0,0,0,0,0,0
0.348906,0,0,0,0,0,0,0,0,0,0,0
0.350495,0,0,0,0,0,0,0,0,0,0,0
0.352080,0,0,0,0,0,0,0,0,0,0,0
0.353670,0,0,0,0,0,0,0,0,0,0,0
0.355271,0,0,0,0,0,0,0,0,0,0,0
0.356862,0,0,0,0,0,0,0,0,0,0,0
0.358452,0,0,0,0,0,0,0,0,0,0,0
0.360082,0,0,0,0,0,0,0,0,0,0,0
0.361672,0,0,0,0,0,0,0,0,0,0,0
0.363261,0,0,0,0,0,0,0,0,0,0,0
0.364852,0,0,0,0,0,0,0,0,0,0,0
0.366454,0,0,0,0,0,0,0,0,0,0,0
0.368041,0,0,0,0,0,0,0,0,0,0,0
0.369630,0,0,0,0,0,0,0,0,0,0,0
0.371219,0,0,0,0,0,0,0,0,0,0,0
0.372809,0,0,0,0,0,0,0,0,0,0,0
0.374397,0,0,0,0,0,0,0,0,0,0,0
0.376027,0,0,0,0,0,0,0,0,0,0,0
0.377630,0,0,0,0,0,0,0,0,0,0,0
0.379219,0,0,0,0,0,0,0,0,0,0,0
0.380809,0,0,0,0,0,0,0,0,0,0,0
0.382398,0,0,0,0,0,0,0,0,0,0,0
0.383984,0,0,0,0,0,0,0,0,0,0,0
0.385571,0,0,0,0,0,0,0,0,0,0,0
0.387157,0,0,0,0,0,0,0,0,0,0,0
0.388759,0,0,0,0,0,0,0,0,0,0,0
0.390348,0,0,0,0,0,0,0,0,0,0,0
0.391987,0,0,0,0,0,0,0,0,0,0,0
0.393573,0,0,0,0,0,0,0,0,0,0,0
0.395271,0,0,0,0,0,0,0,0,0,0,0
0.396794,0,0,0,0,0,0,0,0,0,0,0
0.398230,0,0,0,0,0,0,0,0,0,0,0
0.399711,0,0,0,0,0,0,0,0,0,0,0
0.401140,0,0,0,0,0,0,0,0,0,0,0
0.402565,0,0,0,0,0,0,0,0,0,0,0
0.403982,0,0,0,0,0,0,0,0,0,0,0
0.405536,0,0,0,0,0,0,0,0,0,0,0
0.407127,0,0,0,0,0,0,0,0,0,0,0
0.408724,0,0,0,0,0,0,0,0,0,0,0
0.410223,0,0,0,0,0,0,0,0,0,0,0
0.411657,0,0,0,0,0,0,0,0,0,0,0
0.413082,0,0,0,0,0,0,0,0,0,0,0
0.414502,0,0,0,0,0,0,0,0,0,0,0
0.415920,0,0,0,0,0,0,0,0,0,0,0
0.417338,0,0,0,0,0,0,0,0,0,0,0
0.418756,0,0,0,0,0,0,0,0,0,0,0
0.420173,0,0,0,0,0,0,0,0,0,0,0
0.421602,0,0,0,0,0,0,0,0,0,0,0
0.423021,0,0,0,0,0,0,0,0,0,0,0
0.424493,0,0,0,0,0,0,0,0,0,0,0
0.425890,0,0,0,0,0,0,0,0,0,0,0
0.427279,0,0,0,0,0,0,0,0,0,0,0
0.428668,0,0,0,0,0,0,0,0,0,0,0
0.430111,0,0,0,0,0,0,0,0,0,0,0
0.431500,0,0,0,0,0,0,0,0,0,0,0
0.432896,0,0,0,0,0,0,0,0,0,0,0
0.434286,0,0,0,0,0,0,0,0,0,0,0
0.435675,0,0,0,0,0,0,0,0,0,0,0
0.437064,0,0,0,0,0,0,0,0,0,0,0
0.438452,0,0,0,0,0,0,0,0,0,0,0
0.439876,0,0,0,0,0,0,0,0,0,0,0
0.441249,0,0,0,0,0,0,0,0,0,0,0
0.442622,0,0,0,0,0,0,0,0,0,0,0
0.444001,0,0,0,0,0,0,0,0,0,0,0
0.445373,0,0,0,0,0,0,0,0,0,0,0
0.446747,0,0,0,0,0,0,0,0,0,0,0
0.448119,0,0,0,0,0,0,0,0,0,0,0
0.449492,0,0,0,0,0,0,0,0,0,0,0
0.450867,0,0,0,0,0,0,0,0,0,0,0
0.452241,0,0,0,0,0,0,0,0,0,0,0
0.453612,0,0,0,0,0,0,0,0,0,0,0
0.454990,0,0,0,0,0,0,0,0,0,0,0
0.456392,0,0,0,0,0,0,0,0,0,0,0
0.457862,0,0,0,0,0,0,0,0,0,0,0
0.459147,0,0,0,0,0,0,0,0,0,0,0
0.460535,0,0,0,0,0,0,0,0,0,0,0
0.461932,0,0,0,0,0,0,0,0,0,0,0
0.463212,0,0,0,0,0,0,0,0,0,0,0
0.464598,0,0,0,0,0,0,0,0,0,0,0
0.466048,0,0,0,0,0,0,0,0,0,0,0
0.467379,0,0,0,0,0,0,0,0,0,0,0
0.468668,0,0,0,0,0,0,0,0,0,0,0
0.470060,0,0,0,0,0,0,0,0,0,0,0
0.471455,0,0,0,0,0,0,0,0,0,0,0
0.472799,0,0,0,0,0,0,0,0,0,0,0
0.474185,0,0,0,0,0,0,0,0,0,0,0
0.475573,0,0,0,0,0,0,0,0,0,0,0
0.477012,0,0,0,0,0,0,0,0,0,0,0
0.478459,0,0,0,0,0,0,0,0,0,0,0
0.479919,0,0,0,0,0,0,0,0,0,0,0
0.481360,0,0,0,0,0,0,0,0,0,0,0
0.482749,0,0,0,0,0,0,0,0,0,0,0
0.484137,0,0,0,0,0,0,0,0,0,0,0
0.485525,0,0,0,0,0,0,0,0,0,0,0
0.486913,0,0,0,0,0,0,0,0,0,0,0
0.488317,0,0,0,0,0,0,0,0,0,0,0
0.489821,0,0,0,0,0,0,0,0,0,0,0
0.491204,0,0,0,0,0,0,0,0,0,0,0
0.492579,0,0,0,0,0,0,0,0,0,0,0
0.493979,0,0,0,0,0,0,0,0,0,0,0
0.495366,0,0,0,0,0,0,0,0,0,0,0
0.496750,0,0,0,0,0,0,0,0,0,0,0
0.498192,0,0,0,0,0,0,0,0,0,0,0
0.499625,0,0,0,0,0,0,0,0,0,0,0
0.501019,0,0,0,0,0,0,0,0,0,0,0
0.502403,0,0,0,0,0,0,0,0,0,0,0
0.503811,0,0,0,0,0,0,0,0,0,0,0
0.505256,0,0,0,0,0,0,0,0,0,0,0
0.506686,0,0,0,0,0,0,0,0,0,0,0
0.508106,0,0,0,0,0,0,0,0,0,0,0
0.510578,0,0,0,0,0,0,0,0,0,0,0
0.512878,0,0,0,0,0,0,0,0,0,0,0
0.514322,0,0,0,0,0,0,0,0,0,0,0
0.515917,0,0,0,0,0,0,0,0,0,0,0
0.517642,0,0,0,0,0,0,0,0,0,0,0
0.519217,0,0,0,0,0,0,0,0,0,0,0
0.520797,0,0,0,0,0,0,0,0,0,0,0
0.522384,0,0,0,0,0,0,0,0,0,0,0
0.523777,0,0,0,0,0,0,0,0,0,0,0
0.525224,0,0,0,0,0,0,0,0,0,0,0
0.526638,0,0,0,0,0,0,0,0,0,0,0
0.528016,0,0,0,0,0,0,0,0,0,0,0
0.529391,0,0,0,0,0,0,0,0,0,0,0
0.530764,0,0,0,0,0,0,0,0,0,0,0
0.532138,0,0,0,0,0,0,0,0,0,0,0
0.533570,0,0,0,0,0,0,0,0,0,0,0
0.534945,0,0,0,0,0,0,0,0,0,0,0
0.536311,0,0,0,0,0,0,0,0,0,0,0
0.537655,0,0,0,0,0,0,0,0,0,0,0
0.539000,0,0,0,0,0,0,0,0,0,0,0
0.540344,0,0,0,0,0,0,0,0,0,0,0
0.541687,0,0,0,0,0,0,0,0,0,0,0
0.543031,0,0,0,0,0,0,0,0,0,0,0
0.544384,0,0,0,0,0,0,0,0,0,0,0
0.545766,0,0,0,0,0,0,0,0,0,0,0
0.547119,0,0,0,0,0,0,0,0,0,0,0
0.548462,0,0,0,0,0,0,0,0,0,0,0
0.549814,0,0,0,0,0,0,0,0,0,0,0
0.551153,0,0,0,0,0,0,0,0,0,0,0
0.552505,0,0,0,0,0,0,0,0,0,0,0
0.555165,0,0,0,0,0,0,0,0,0,0,0
0.556549,0,0,0,0,0,0,0,0,0,0,0
0.557921,0,0,0,0,0,0,0,0,0,0,0
0.559292,0,0,0,0,0,0,0,0,0,0,0
0.560663,0,0,0,0,0,0,0,0,0,0,0
0.562025,0,0,0,0,0,0,0,0,0,0,0
0.563500,0,0,0,0,0,0,0,0,0,0,0
0.564888,0,0,0,0,0,0,0,0,0,0,0
0.566337,0,0,0,0,0,0,0,0,0,0,0
0.567751,0,0,0,0,0,0,0,0,0,0,0
0.569109,0,0,0,0,0,0,0,0,0,0,0
0.570469,0,0,0,0,0,0,0,0,0,0,0
0.571840,0,0,0,0,0,0,0,0,0,0,0
0.573168,0,0,0,0,0,0,0,0,0,0,0
0.574502,0,0,0,0,0,0,0,0,0,0,0
0.575811,0,0,0,0,0,0,0,0,0,0,0
0.577145,0,0,0,0,0,0,0,0,0,0,0
0.578460,0,0,0,0,0,0,0,0,0,0,0
0.579768,0,0,0,0,0,0,0,0,0,0,0
0.581076,0,0,0,0,0,0,0,0,0,0,0
0.582382,0,0,0,0,0,0,0,0,0,0,0
0.583697,0,0,0,0,0,0,0,0,0,0,0
0.585053,0,0,0,0,0,0,0,0,0,0,0
0.586527,0,0,0,0,0,0,0,0,0,0,0
0.588012,0,0,0,0,0,0,0,0,0,0,0
0.589478,0,0,0,0,0,0,0,0,0,0,0
0.590828,0,0,0,0,0,0,0,0,0,0,0
0.592211,0,0,0,0,0,0,0,0,0,0,0
0.593739,0,0,0,0,0,0,0,0,0,0,0
0.595169,0,0,0,0,0,0,0,0,0,0,0
0.596637,0,0,0,0,0,0,0,0,0,0,0
0.598094,0,0,0,0,0,0,0,0,0,0,0
0.599450,0,0,0,0,0,0,0,0,0,0,0
0.600826,0,0,0,0,0,0,0,0,0,0,0
0.602148,0,0,0,0,0,0,0,0,0,0,0
0.603459,0,0,0,0,0,0,0,0,0,0,0
0.604832,0,0,0,0,0,0,0,0,0,0,0
0.606228,0,0,0,0,0,0,0,0,0,0,0
0.607563,0,0,0,0,0,0,0,0,0,0,0
0.608943,0,0,0,0,0,0,0,0,0,0,0
0.610254,0,0,0,0,0,0,0,0,0,0,0
0.611586,0,0,0,0,0,0,0,0,0,0,0
0.613002,0,0,0,0,0,0,0,0,0,0,0
0.614395,0,0,0,0,0,0,0,0,0,0,0
0.615724,0,0,0,0,0,0,0,0,0,0,0
0.617077,0,0,0,0,0,0,0,0,0,0,0
0.618427,0,0,0,0,0,0,0,0,0,0,0
0.619887,0,0,0,0,0,0,0,0,0,0,0
0.621233,0,0,0,0,0,0,0,0,0,0,0
0.622709,0,0,0,0,0,0,0,0,0,0,0
0.624069,0,0,0,0,0,0,0,0,0,0,0
0.625527,0,0,0,0,0,0,0,0,0,0,0
0.626873,0,0,0,0,0,0,0,0,0,0,0
0.628330,0,0,0,0,0,0,0,0,0,0,0
0.629675,0,0,0,0,0,0,0,0,0,0,0
0.631138,0,0,0,0,0,0,0,0,0,0,0
0.632508,0,0,0,0,0,0,0,0,0,0,0
0.633944,0,0,0,0,0,0,0,0,0,0,0
0.635382,0,0,0,0,0,0,0,0,0,0,0
0.636820,0,0,0,0,0,0,0,0,0,0,0
0.638259,0,0,0,0,0,0,0,0,0,0,0
0.639696,0,0,0,0,0,0,0,0,0,0,0
0.641134,0,0,0,0,0,0,0,0,0,0,0
0.642531,0,0,0,0,0,0,0,0,0,0,0
0.643990,0,0,0,0,0,0,0,0,0,0,0
0.645437,0,0,0,0,0,0,0,0,0,0,0
0.646850,0,0,0,0,0,0,0,0,0,0,0
0.648263,0,0,0,0,0,0,0,0,0,0,0
0.649702,0,0,0,0,0,0,0,0,0,0,0
0.651092,0,0,0,0,0,0,0,0,0,0,0
0.652372,0,0,0,0,0,0,0,0,0,0,0
0.653814,0,0,0,0,0,0,0,0,0,0,0
0.655147,0,0,0,0,0,0,0,0,0,0,0
0.656536,0,0,0,0,0,0,0,0,0,0,0
0.657925,0,0,0,0,0,0,0,0,0,0,0
0.659313,0,0,0,0,0,0,0,0,0,0,0
0.660702,0,0,0,0,0,0,0,0,0,0,0
0.662101,0,0,0,0,0,0,0,0,0,0,0
0.663490,0,0,0,0,0,0,0,0,0,0,0
0.664807,0,0,0,0,0,0,0,0,0,0,0
0.666194,0,0,0,0,0,0,0,0,0,0,0
0.667572,0,0,0,0,0,0,0,0,0,0,0
0.668951,0,0,0,0,0,0,0,0,0,0,0
0.670335,0,0,0,0,0,0,0,0,0,0,0
0.671727,0,0,0,0,0,0,0,0,0,0,0
0.673112,0,0,0,0,0,0,0,0,0,0,0
0.674497,0,0,0,0,0,0,0,0,0,0,0
0.675880,0,0,0,0,0,0,0,0,0,0,0
0.677277,0,0,0,0,0,0,0,0,0,0,0
0.678657,0,0,0,0,0,0,0,0,0,0,0
0.680056,0,0,0,0,0,0,0,0,0,0,0
0.681501,0,0,0,0,0,0,0,0,0,0,0
0.682928,0,0,0,0,0,0,0,0,0,0,0
0.684347,0,0,0,0,0,0,0,0,0,0,0
0.685766,0,0,0,0,0,0,0,0,0,0,0
0.687182,0,0,0,0,0,0,0,0,0,0,0
0.688610,0,0,0,0,0,0,0,0,0,0,0
0.690113,0,0,0,0,0,0,0,0,0,0,0
0.691538,0,0,0,0,0,0,0,0,0,0,0
0.693039,0,0,0,0,0,0,0,0,0,0,0
0.694459,0,0,0,0,0,0,0,0,0,0,0
0.695912,0,0,0,0,0,0,0,0,0,0,0
0.697364,0,0,0,0,0,0,0,0,0,0,0
0.698798,0,0,0,0,0,0,0,0,0,0,0
0.700224,0,0,0,0,0,0,0,0,0,0,0
0.701652,0,0,0,0,0,0,0,0,0,0,0
0.703071,0,0,0,0,0,0,0,0,0,0,0
0.704489,0,0,0,0,0,0,0,0,0,0,0
0.705936,0,0,0,0,0,0,0,0,0,0,0
0.707355,0,0,0,0,0,0,0,0,0,0,0
0.708947,0,0,0,0,0,0,0,0,0,0,0
0.710430,0,0,0,0,0,0,0,0,0,0,0
0.711905,0,0,0,0,0,0,0,0,0,0,0
