elapsed_s,CP_ICACHE_MISSES,CP_ICACHE_HITS,CP_ICACHE_STALL,CP_DCACHE_MISSES,CP_DCACHE_HITS,CP_DCACHE_STALLS,CP_AQE_SQE_STALL,CP_SQE_AQE_STARVE,CP_ISR_CYCLES,CP_SQE_MD8_STALL_CYCLES,CP_SQE_MESH_EXEC_CYCLES,CP_AQE_NUM_AS_CHUNKS,CP_AQE_NUM_MS_CHUNKS,CP_S_SKEW_BUFFER_FULL
0.067568,0,861809,0,0,0,0,0,0,0,0,0,0,0,0
0.068863,0,856946,0,0,0,0,0,0,0,0,0,0,0,0
0.070155,0,854028,0,0,0,0,0,0,0,0,0,0,0,0
0.071591,0,1764548,0,0,0,0,0,0,0,0,0,0,0,0
0.074119,0,858907,0,0,0,0,0,0,0,0,0,0,0,0
0.075586,34,485392,3743,0,0,0,0,0,0,0,0,0,0,0
0.077095,18,239,1919,0,0,0,0,0,0,0,0,0,0,0
0.078573,17,232,1798,0,0,0,0,0,0,0,0,0,0,0
0.080070,17,232,1652,0,0,0,0,0,0,0,0,0,0,0
0.081516,18,235,1649,0,0,0,0,0,0,0,0,0,0,0
0.082960,18,239,1660,0,0,0,0,0,0,0,0,0,0,0
0.084563,18,237,1650,0,0,0,0,0,0,0,0,0,0,0
0.085992,18,237,1695,0,0,0,0,0,0,0,0,0,0,0
0.087417,18,235,1652,0,0,0,0,0,0,0,0,0,0,0
0.088885,18,237,1761,0,0,0,0,0,0,0,0,0,0,0
0.090333,18,239,1651,0,0,0,0,0,0,0,0,0,0,0
0.091768,18,233,1652,0,0,0,0,0,0,0,0,0,0,0
0.093203,18,237,1857,0,0,0,0,0,0,0,0,0,0,0
0.094637,18,235,1644,0,0,0,0,0,0,0,0,0,0,0
0.096114,18,239,1654,0,0,0,0,0,0,0,0,0,0,0
0.097556,18,269,1654,0,0,0,0,0,0,0,0,0,0,0
0.098987,18,237,1659,0,0,0,0,0,0,0,0,0,0,0
0.100492,18,239,1845,0,0,0,0,0,0,0,0,0,0,0
0.101971,18,239,1643,0,0,0,0,0,0,0,0,0,0,0
0.103469,18,237,1655,0,0,0,0,0,0,0,0,0,0,0
0.104944,18,235,1648,0,0,0,0,0,0,0,0,0,0,0
0.106349,18,239,1648,0,0,0,0,0,0,0,0,0,0,0
0.107761,18,239,1657,0,0,0,0,0,0,0,0,0,0,0
0.109168,18,239,1650,0,0,0,0,0,0,0,0,0,0,0
0.110574,18,239,1652,0,0,0,0,0,0,0,0,0,0,0
0.112016,18,239,1638,0,0,0,0,0,0,0,0,0,0,0
0.113450,18,237,1644,0,0,0,0,0,0,0,0,0,0,0
0.114972,18,237,1644,0,0,0,0,0,0,0,0,0,0,0
0.116457,18,239,1642,0,0,0,0,0,0,0,0,0,0,0
0.117903,18,239,1657,0,0,0,0,0,0,0,0,0,0,0
0.119352,18,233,1643,0,0,0,0,0,0,0,0,0,0,0
0.120829,18,235,1651,0,0,0,0,0,0,0,0,0,0,0
0.122269,18,239,1646,0,0,0,0,0,0,0,0,0,0,0
0.123710,18,239,1639,0,0,0,0,0,0,0,0,0,0,0
0.125278,18,237,1649,0,0,0,0,0,0,0,0,0,0,0
0.126882,18,237,1653,0,0,0,0,0,0,0,0,0,0,0
0.128456,18,239,1643,0,0,0,0,0,0,0,0,0,0,0
0.130030,18,235,1646,0,0,0,0,0,0,0,0,0,0,0
0.131637,18,235,1752,0,0,0,0,0,0,0,0,0,0,0
0.133242,18,239,1653,0,0,0,0,0,0,0,0,0,0,0
0.134845,18,239,1679,0,0,0,0,0,0,0,0,0,0,0
0.136542,18,237,1641,0,0,0,0,0,0,0,0,0,0,0
0.138145,18,239,1656,0,0,0,0,0,0,0,0,0,0,0
0.139765,18,235,1717,0,0,0,0,0,0,0,0,0,0,0
0.141370,18,237,1650,0,0,0,0,0,0,0,0,0,0,0
0.143021,18,237,1652,0,0,0,0,0,0,0,0,0,0,0
0.144594,18,235,1655,0,0,0,0,0,0,0,0,0,0,0
0.146048,18,239,1650,0,0,0,0,0,0,0,0,0,0,0
0.147625,18,239,1651,0,0,0,0,0,0,0,0,0,0,0
0.149230,18,239,1657,0,0,0,0,0,0,0,0,0,0,0
0.150846,18,239,1646,0,0,0,0,0,0,0,0,0,0,0
0.152540,18,239,1657,0,0,0,0,0,0,0,0,0,0,0
0.154143,18,239,1650,0,0,0,0,0,0,0,0,0,0,0
0.155750,18,233,1646,0,0,0,0,0,0,0,0,0,0,0
0.157355,18,239,1728,0,0,0,0,0,0,0,0,0,0,0
0.158958,18,239,1653,0,0,0,0,0,0,0,0,0,0,0
0.160567,18,237,1648,0,0,0,0,0,0,0,0,0,0,0
0.162060,18,235,1654,0,0,0,0,0,0,0,0,0,0,0
0.163637,18,239,1652,0,0,0,0,0,0,0,0,0,0,0
0.165242,18,235,1650,0,0,0,0,0,0,0,0,0,0,0
0.166845,18,235,1651,0,0,0,0,0,0,0,0,0,0,0
0.168411,18,239,1647,0,0,0,0,0,0,0,0,0,0,0
0.169985,18,235,1649,0,0,0,0,0,0,0,0,0,0,0
0.171592,18,237,1655,0,0,0,0,0,0,0,0,0,0,0
0.173209,18,239,1655,0,0,0,0,0,0,0,0,0,0,0
0.174812,18,239,1655,0,0,0,0,0,0,0,0,0,0,0
0.176479,18,239,1650,0,0,0,0,0,0,0,0,0,0,0
0.178083,18,235,1654,0,0,0,0,0,0,0,0,0,0,0
0.179689,18,239,1649,0,0,0,0,0,0,0,0,0,0,0
0.181286,18,239,1653,0,0,0,0,0,0,0,0,0,0,0
0.182881,18,245,1643,0,0,0,0,0,0,0,0,0,0,0
0.184876,18,237,1654,0,0,0,0,0,0,0,0,0,0,0
0.186479,18,237,1647,0,0,0,0,0,0,0,0,0,0,0
0.188084,18,239,1648,0,0,0,0,0,0,0,0,0,0,0
0.189689,18,237,1650,0,0,0,0,0,0,0,0,0,0,0
0.191296,18,239,1651,0,0,0,0,0,0,0,0,0,0,0
0.192944,18,239,1644,0,0,0,0,0,0,0,0,0,0,0
0.194547,18,235,1738,0,0,0,0,0,0,0,0,0,0,0
0.196165,18,237,1647,0,0,0,0,0,0,0,0,0,0,0
0.197771,18,239,1653,0,0,0,0,0,0,0,0,0,0,0
0.199377,18,233,1652,0,0,0,0,0,0,0,0,0,0,0
0.201025,18,235,1650,0,0,0,0,0,0,0,0,0,0,0
0.202629,18,235,1755,0,0,0,0,0,0,0,0,0,0,0
0.204233,18,237,1651,0,0,0,0,0,0,0,0,0,0,0
0.205839,18,233,1649,0,0,0,0,0,0,0,0,0,0,0
0.207460,18,235,1646,0,0,0,0,0,0,0,0,0,0,0
0.209109,18,235,1651,0,0,0,0,0,0,0,0,0,0,0
0.210712,18,239,1652,0,0,0,0,0,0,0,0,0,0,0
0.212317,18,237,1648,0,0,0,0,0,0,0,0,0,0,0
0.213922,18,239,1654,0,0,0,0,0,0,0,0,0,0,0
0.215528,18,233,1643,0,0,0,0,0,0,0,0,0,0,0
0.217178,18,239,1654,0,0,0,0,0,0,0,0,0,0,0
0.218796,18,239,1652,0,0,0,0,0,0,0,0,0,0,0
0.220360,18,239,1652,0,0,0,0,0,0,0,0,0,0,0
0.221934,18,237,1668,0,0,0,0,0,0,0,0,0,0,0
0.223540,18,237,1636,0,0,0,0,0,0,0,0,0,0,0
0.225190,18,239,1652,0,0,0,0,0,0,0,0,0,0,0
0.226794,18,239,1650,0,0,0,0,0,0,0,0,0,0,0
0.228350,18,239,1651,0,0,0,0,0,0,0,0,0,0,0
0.229934,18,239,1641,0,0,0,0,0,0,0,0,0,0,0
0.231541,18,233,1651,0,0,0,0,0,0,0,0,0,0,0
0.233191,18,239,1652,0,0,0,0,0,0,0,0,0,0,0
0.234795,18,235,1653,0,0,0,0,0,0,0,0,0,0,0
0.236463,18,239,1651,0,0,0,0,0,0,0,0,0,0,0
0.238067,18,239,1649,0,0,0,0,0,0,0,0,0,0,0
0.239716,18,239,1650,0,0,0,0,0,0,0,0,0,0,0
0.241335,18,239,1639,0,0,0,0,0,0,0,0,0,0,0
0.242939,18,235,1644,0,0,0,0,0,0,0,0,0,0,0
0.244548,18,239,1655,0,0,0,0,0,0,0,0,0,0,0
0.246151,18,239,1650,0,0,0,0,0,0,0,0,0,0,0
0.247801,18,235,1644,0,0,0,0,0,0,0,0,0,0,0
0.249406,18,237,1655,0,0,0,0,0,0,0,0,0,0,0
0.251058,18,237,1654,0,0,0,0,0,0,0,0,0,0,0
0.253003,18,233,1653,0,0,0,0,0,0,0,0,0,0,0
0.254511,18,239,1642,0,0,0,0,0,0,0,0,0,0,0
0.255999,18,237,1796,0,0,0,0,0,0,0,0,0,0,0
0.257472,18,239,1649,0,0,0,0,0,0,0,0,0,0,0
0.258920,18,235,1653,0,0,0,0,0,0,0,0,0,0,0
0.260444,18,239,1652,0,0,0,0,0,0,0,0,0,0,0
0.261899,18,239,1646,0,0,0,0,0,0,0,0,0,0,0
0.263351,18,239,1645,0,0,0,0,0,0,0,0,0,0,0
0.264836,18,237,1649,0,0,0,0,0,0,0,0,0,0,0
0.266276,18,235,1653,0,0,0,0,0,0,0,0,0,0,0
0.267719,18,239,1647,0,0,0,0,0,0,0,0,0,0,0
0.269160,18,239,1648,0,0,0,0,0,0,0,0,0,0,0
0.270807,18,237,1648,0,0,0,0,0,0,0,0,0,0,0
0.272403,18,237,1649,0,0,0,0,0,0,0,0,0,0,0
0.273988,18,237,1652,0,0,0,0,0,0,0,0,0,0,0
0.275594,18,239,1652,0,0,0,0,0,0,0,0,0,0,0
0.277200,18,237,1645,0,0,0,0,0,0,0,0,0,0,0
0.278803,18,237,1650,0,0,0,0,0,0,0,0,0,0,0
0.280479,18,239,1653,0,0,0,0,0,0,0,0,0,0,0
0.282083,18,237,1650,0,0,0,0,0,0,0,0,0,0,0
0.283690,18,237,1646,0,0,0,0,0,0,0,0,0,0,0
0.285299,18,237,1649,0,0,0,0,0,0,0,0,0,0,0
0.286895,18,233,1641,0,0,0,0,0,0,0,0,0,0,0
0.288641,18,239,1649,0,0,0,0,0,0,0,0,0,0,0
0.290244,18,233,1654,0,0,0,0,0,0,0,0,0,0,0
0.291851,18,239,1653,0,0,0,0,0,0,0,0,0,0,0
0.293456,18,239,1642,0,0,0,0,0,0,0,0,0,0,0
0.295095,18,237,1655,0,0,0,0,0,0,0,0,0,0,0
0.296595,18,239,1653,0,0,0,0,0,0,0,0,0,0,0
0.298168,18,237,1649,0,0,0,0,0,0,0,0,0,0,0
0.299775,18,235,1668,0,0,0,0,0,0,0,0,0,0,0
0.301372,18,237,1651,0,0,0,0,0,0,0,0,0,0,0
0.302966,18,239,1768,0,0,0,0,0,0,0,0,0,0,0
0.304475,18,239,1651,0,0,0,0,0,0,0,0,0,0,0
0.306047,18,239,1756,0,0,0,0,0,0,0,0,0,0,0
0.307660,18,239,1670,0,0,0,0,0,0,0,0,0,0,0
0.309263,18,239,1647,0,0,0,0,0,0,0,0,0,0,0
0.310864,18,239,1655,0,0,0,0,0,0,0,0,0,0,0
0.312430,18,237,1646,0,0,0,0,0,0,0,0,0,0,0
0.313999,18,239,1646,0,0,0,0,0,0,0,0,0,0,0
0.315484,18,239,1655,0,0,0,0,0,0,0,0,0,0,0
0.317065,18,239,1756,0,0,0,0,0,0,0,0,0,0,0
0.318681,18,233,1650,0,0,0,0,0,0,0,0,0,0,0
0.320329,18,237,1655,0,0,0,0,0,0,0,0,0,0,0
0.321934,18,239,1652,0,0,0,0,0,0,0,0,0,0,0
0.323540,18,239,1647,0,0,0,0,0,0,0,0,0,0,0
0.325146,18,237,1658,0,0,0,0,0,0,0,0,0,0,0
0.326748,18,239,1656,0,0,0,0,0,0,0,0,0,0,0
0.328398,18,233,1647,0,0,0,0,0,0,0,0,0,0,0
0.330017,18,239,1649,0,0,0,0,0,0,0,0,0,0,0
0.331623,18,239,1653,0,0,0,0,0,0,0,0,0,0,0
0.333228,18,239,1651,0,0,0,0,0,0,0,0,0,0,0
0.334831,18,237,1646,0,0,0,0,0,0,0,0,0,0,0
0.336498,18,233,1652,0,0,0,0,0,0,0,0,0,0,0
0.338102,18,239,1644,0,0,0,0,0,0,0,0,0,0,0
0.339709,18,237,1657,0,0,0,0,0,0,0,0,0,0,0
0.341327,18,233,1650,0,0,0,0,0,0,0,0,0,0,0
0.342929,18,239,1647,0,0,0,0,0,0,0,0,0,0,0
0.344538,18,239,1654,0,0,0,0,0,0,0,0,0,0,0
0.346142,18,237,1649,0,0,0,0,0,0,0,0,0,0,0
0.347749,18,239,1649,0,0,0,0,0,0,0,0,0,0,0
0.349353,18,239,1650,0,0,0,0,0,0,0,0,0,0,0
0.350827,18,235,1652,0,0,0,0,0,0,0,0,0,0,0
0.352358,18,235,1623,0,0,0,0,0,0,0,0,0,0,0
0.353800,18,231,1629,0,0,0,0,0,0,0,0,0,0,0
0.355390,18,231,1627,0,0,0,0,0,0,0,0,0,0,0
0.356883,18,235,1630,0,0,0,0,0,0,0,0,0,0,0
0.358318,18,235,1671,0,0,0,0,0,0,0,0,0,0,0
0.359787,18,235,1625,0,0,0,0,0,0,0,0,0,0,0
0.361256,18,235,1590,0,0,0,0,0,0,0,0,0,0,0
0.362701,18,231,1630,0,0,0,0,0,0,0,0,0,0,0
0.364137,18,235,1625,0,0,0,0,0,0,0,0,0,0,0
0.365706,18,235,1617,0,0,0,0,0,0,0,0,0,0,0
0.367313,18,231,1631,0,0,0,0,0,0,0,0,0,0,0
0.368961,18,235,1806,0,0,0,0,0,0,0,0,0,0,0
0.370565,18,235,1589,0,0,0,0,0,0,0,0,0,0,0
0.372171,18,247,1627,0,0,0,0,0,0,0,0,0,0,0
0.373789,18,235,1621,0,0,0,0,0,0,0,0,0,0,0
0.375397,18,303,1581,0,0,0,0,0,0,0,0,0,0,0
0.377046,18,235,1627,0,0,0,0,0,0,0,0,0,0,0
0.378649,18,235,1589,0,0,0,0,0,0,0,0,0,0,0
0.380253,18,235,1586,0,0,0,0,0,0,0,0,0,0,0
0.381858,18,235,1587,0,0,0,0,0,0,0,0,0,0,0
0.383464,18,235,1586,0,0,0,0,0,0,0,0,0,0,0
0.385128,18,235,1585,0,0,0,0,0,0,0,0,0,0,0
0.386732,18,231,1578,0,0,0,0,0,0,0,0,0,0,0
0.388337,18,235,1577,0,0,0,0,0,0,0,0,0,0,0
0.389933,18,235,1848,0,0,0,0,0,0,0,0,0,0,0
0.391559,18,235,1630,0,0,0,0,0,0,0,0,0,0,0
0.393134,18,231,1577,0,0,0,0,0,0,0,0,0,0,0
0.394735,18,235,1632,0,0,0,0,0,0,0,0,0,0,0
0.396350,18,235,1628,0,0,0,0,0,0,0,0,0,0,0
0.397953,18,231,1619,0,0,0,0,0,0,0,0,0,0,0
0.399558,18,235,1592,0,0,0,0,0,0,0,0,0,0,0
0.401161,18,235,1708,0,0,0,0,0,0,0,0,0,0,0
0.402763,18,235,1672,0,0,0,0,0,0,0,0,0,0,0
0.404366,18,235,1586,0,0,0,0,0,0,0,0,0,0,0
0.405970,18,235,1584,0,0,0,0,0,0,0,0,0,0,0
0.407587,18,235,1844,0,0,0,0,0,0,0,0,0,0,0
0.409191,18,235,1635,0,0,0,0,0,0,0,0,0,0,0
0.410792,18,231,1624,0,0,0,0,0,0,0,0,0,0,0
0.412457,18,231,1628,0,0,0,0,0,0,0,0,0,0,0
0.414061,18,235,1591,0,0,0,0,0,0,0,0,0,0,0
0.415710,18,235,1578,0,0,0,0,0,0,0,0,0,0,0
0.417314,18,231,1628,0,0,0,0,0,0,0,0,0,0,0
0.418928,18,231,1588,0,0,0,0,0,0,0,0,0,0,0
0.420536,18,231,1582,0,0,0,0,0,0,0,0,0,0,0
0.422138,18,235,1578,0,0,0,0,0,0,0,0,0,0,0
0.423788,18,235,1630,0,0,0,0,0,0,0,0,0,0,0
0.425391,18,235,1630,0,0,0,0,0,0,0,0,0,0,0
0.426993,18,271,1624,0,0,0,0,0,0,0,0,0,0,0
0.428601,18,235,1581,0,0,0,0,0,0,0,0,0,0,0
0.430216,18,231,1595,0,0,0,0,0,0,0,0,0,0,0
0.431863,18,235,1580,0,0,0,0,0,0,0,0,0,0,0
0.433465,18,235,1665,0,0,0,0,0,0,0,0,0,0,0
0.435067,18,235,1617,0,0,0,0,0,0,0,0,0,0,0
0.436672,18,235,1632,0,0,0,0,0,0,0,0,0,0,0
0.438154,18,235,1620,0,0,0,0,0,0,0,0,0,0,0
0.439775,18,235,1589,0,0,0,0,0,0,0,0,0,0,0
0.441392,18,235,1628,0,0,0,0,0,0,0,0,0,0,0
0.442995,18,235,1631,0,0,0,0,0,0,0,0,0,0,0
0.444603,18,235,1597,0,0,0,0,0,0,0,0,0,0,0
0.446241,18,235,1588,0,0,0,0,0,0,0,0,0,0,0
0.447889,18,235,1629,0,0,0,0,0,0,0,0,0,0,0
0.449493,18,235,1632,0,0,0,0,0,0,0,0,0,0,0
0.451096,18,231,1622,0,0,0,0,0,0,0,0,0,0,0
0.452718,18,237,1766,0,0,0,0,0,0,0,0,0,0,0
0.454321,18,231,1631,0,0,0,0,0,0,0,0,0,0,0
0.455834,18,231,1630,0,0,0,0,0,0,0,0,0,0,0
0.457431,18,235,1635,0,0,0,0,0,0,0,0,0,0,0
0.459032,18,235,1589,0,0,0,0,0,0,0,0,0,0,0
0.460688,18,235,1618,0,0,0,0,0,0,0,0,0,0,0
0.463529,18,235,1630,0,0,0,0,0,0,0,0,0,0,0
0.464995,18,235,1617,0,0,0,0,0,0,0,0,0,0,0
0.466396,18,235,1587,0,0,0,0,0,0,0,0,0,0,0
0.467791,18,235,1591,0,0,0,0,0,0,0,0,0,0,0
0.469186,18,235,1629,0,0,0,0,0,0,0,0,0,0,0
0.470579,18,231,1592,0,0,0,0,0,0,0,0,0,0,0
0.471996,18,235,1620,0,0,0,0,0,0,0,0,0,0,0
0.473595,18,231,1587,0,0,0,0,0,0,0,0,0,0,0
0.475216,18,231,1588,0,0,0,0,0,0,0,0,0,0,0
0.476822,18,235,1620,0,0,0,0,0,0,0,0,0,0,0
0.478425,18,231,1584,0,0,0,0,0,0,0,0,0,0,0
0.480076,18,235,1586,0,0,0,0,0,0,0,0,0,0,0
0.481682,18,235,1579,0,0,0,0,0,0,0,0,0,0,0
0.483288,18,231,1581,0,0,0,0,0,0,0,0,0,0,0
0.484893,18,235,1631,0,0,0,0,0,0,0,0,0,0,0
0.486509,18,235,1630,0,0,0,0,0,0,0,0,0,0,0
0.488159,18,235,1619,0,0,0,0,0,0,0,0,0,0,0
0.489766,18,235,1630,0,0,0,0,0,0,0,0,0,0,0
0.491373,18,235,1589,0,0,0,0,0,0,0,0,0,0,0
0.492970,18,235,1669,0,0,0,0,0,0,0,0,0,0,0
0.494565,18,235,1589,0,0,0,0,0,0,0,0,0,0,0
0.496041,18,235,1589,0,0,0,0,0,0,0,0,0,0,0
0.497624,18,235,1628,0,0,0,0,0,0,0,0,0,0,0
0.499228,18,231,1637,0,0,0,0,0,0,0,0,0,0,0
0.500831,18,231,1628,0,0,0,0,0,0,0,0,0,0,0
0.502432,18,231,1747,0,0,0,0,0,0,0,0,0,0,0
0.504081,18,231,1705,0,0,0,0,0,0,0,0,0,0,0
0.505683,18,235,1668,0,0,0,0,0,0,0,0,0,0,0
0.507288,18,235,1627,0,0,0,0,0,0,0,0,0,0,0
0.508904,18,231,1628,0,0,0,0,0,0,0,0,0,0,0
0.510507,18,309,1582,0,0,0,0,0,0,0,0,0,0,0
0.512154,18,231,1588,0,0,0,0,0,0,0,0,0,0,0
0.513758,18,235,1630,0,0,0,0,0,0,0,0,0,0,0
0.515363,18,235,1631,0,0,0,0,0,0,0,0,0,0,0
0.516849,18,235,1629,0,0,0,0,0,0,0,0,0,0,0
0.518296,18,235,1580,0,0,0,0,0,0,0,0,0,0,0
0.519789,18,235,1626,0,0,0,0,0,0,0,0,0,0,0
0.521360,18,235,1589,0,0,0,0,0,0,0,0,0,0,0
0.522963,18,235,1631,0,0,0,0,0,0,0,0,0,0,0
0.524573,18,235,1587,0,0,0,0,0,0,0,0,0,0,0
0.526178,18,231,1588,0,0,0,0,0,0,0,0,0,0,0
0.527828,18,235,1635,0,0,0,0,0,0,0,0,0,0,0
0.529434,18,235,1625,0,0,0,0,0,0,0,0,0,0,0
0.531053,18,235,1630,0,0,0,0,0,0,0,0,0,0,0
0.532662,18,231,1587,0,0,0,0,0,0,0,0,0,0,0
0.534266,18,235,1580,0,0,0,0,0,0,0,0,0,0,0
0.535918,18,235,1581,0,0,0,0,0,0,0,0,0,0,0
0.537523,18,235,1591,0,0,0,0,0,0,0,0,0,0,0
0.539127,18,235,1630,0,0,0,0,0,0,0,0,0,0,0
0.540739,18,235,1630,0,0,0,0,0,0,0,0,0,0,0
0.542356,18,235,1577,0,0,0,0,0,0,0,0,0,0,0
0.544007,18,235,1581,0,0,0,0,0,0,0,0,0,0,0
0.545612,18,235,1627,0,0,0,0,0,0,0,0,0,0,0
0.547218,18,235,1620,0,0,0,0,0,0,0,0,0,0,0
0.548825,18,235,1647,0,0,0,0,0,0,0,0,0,0,0
0.550429,18,231,1589,0,0,0,0,0,0,0,0,0,0,0
0.552078,18,235,1588,0,0,0,0,0,0,0,0,0,0,0
0.553697,18,235,1594,0,0,0,0,0,0,0,0,0,0,0
0.555305,18,235,1587,0,0,0,0,0,0,0,0,0,0,0
0.556911,18,231,1676,0,0,0,0,0,0,0,0,0,0,0
0.558516,18,235,1765,0,0,0,0,0,0,0,0,0,0,0
0.560164,18,235,1628,0,0,0,0,0,0,0,0,0,0,0
0.561770,18,235,1629,0,0,0,0,0,0,0,0,0,0,0
0.563378,18,235,1591,0,0,0,0,0,0,0,0,0,0,0
0.564998,18,235,1590,0,0,0,0,0,0,0,0,0,0,0
0.566602,18,235,1629,0,0,0,0,0,0,0,0,0,0,0
0.568251,18,235,1583,0,0,0,0,0,0,0,0,0,0,0
0.569858,18,235,1648,0,0,0,0,0,0,0,0,0,0,0
0.571464,18,235,1589,0,0,0,0,0,0,0,0,0,0,0
0.573070,18,235,1590,0,0,0,0,0,0,0,0,0,0,0
0.574674,18,235,1625,0,0,0,0,0,0,0,0,0,0,0
0.576206,18,231,1724,0,0,0,0,0,0,0,0,0,0,0
0.577782,18,235,1627,0,0,0,0,0,0,0,0,0,0,0
0.579388,18,247,1627,0,0,0,0,0,0,0,0,0,0,0
0.580994,18,231,1752,0,0,0,0,0,0,0,0,0,0,0
0.582596,17,228,1599,0,0,0,0,0,0,0,0,0,0,0
0.584245,18,235,1618,0,0,0,0,0,0,0,0,0,0,0
0.585850,18,231,1590,0,0,0,0,0,0,0,0,0,0,0
0.587471,18,235,1580,0,0,0,0,0,0,0,0,0,0,0
0.589076,18,235,1629,0,0,0,0,0,0,0,0,0,0,0
0.590680,18,235,1586,0,0,0,0,0,0,0,0,0,0,0
0.592328,18,231,1609,0,0,0,0,0,0,0,0,0,0,0
0.593934,18,235,1591,0,0,0,0,0,0,0,0,0,0,0
0.595541,18,235,1626,0,0,0,0,0,0,0,0,0,0,0
0.597137,18,235,1586,0,0,0,0,0,0,0,0,0,0,0
0.598781,18,235,1631,0,0,0,0,0,0,0,0,0,0,0
0.600982,18,235,1590,0,0,0,0,0,0,0,0,0,0,0
0.602569,18,235,1586,0,0,0,0,0,0,0,0,0,0,0
0.604365,18,235,1621,0,0,0,0,0,0,0,0,0,0,0
0.606003,18,235,1590,0,0,0,0,0,0,0,0,0,0,0
0.607478,18,231,1589,0,0,0,0,0,0,0,0,0,0,0
0.608990,18,231,1626,0,0,0,0,0,0,0,0,0,0,0
0.610431,18,235,1631,0,0,0,0,0,0,0,0,0,0,0
0.611873,18,235,1629,0,0,0,0,0,0,0,0,0,0,0
0.613312,18,235,1629,0,0,0,0,0,0,0,0,0,0,0
0.614750,18,231,1632,0,0,0,0,0,0,0,0,0,0,0
0.616227,18,235,1583,0,0,0,0,0,0,0,0,0,0,0
0.617666,18,235,1581,0,0,0,0,0,0,0,0,0,0,0
0.619121,18,235,1625,0,0,0,0,0,0,0,0,0,0,0
0.620562,18,235,1631,0,0,0,0,0,0,0,0,0,0,0
0.622000,18,231,1639,0,0,0,0,0,0,0,0,0,0,0
