elapsed_s,RAS_SAMPLE_MASK_GEN_LANE_7_WORKING_CC_L2,RAS_SAMPLE_MASK_GEN_LANE_8_WORKING_CC_L2,RAS_SAMPLE_MASK_GEN_LANE_9_WORKING_CC_L2,RAS_SAMPLE_MASK_GEN_LANE_10_WORKING_CC_L2
0.001411,0,0,0,0
0.003196,0,0,0,0
0.004839,0,0,0,0
0.006525,0,0,0,0
0.007968,0,0,0,0
0.009438,0,0,0,0
0.010961,0,0,0,0
0.012424,0,0,0,0
0.013893,0,0,0,0
0.015377,0,0,0,0
0.016750,0,0,0,0
0.018200,0,0,0,0
0.019903,0,0,0,0
0.021283,0,0,0,0
0.022657,0,0,0,0
0.024142,0,0,0,0
0.027219,0,0,0,0
0.028672,0,0,0,0
0.030325,0,0,0,0
0.032318,0,0,0,0
0.033797,0,0,0,0
0.035265,0,0,0,0
0.036733,0,0,0,0
0.038192,0,0,0,0
0.039720,0,0,0,0
0.041188,0,0,0,0
0.042726,0,0,0,0
0.044198,0,0,0,0
0.045603,0,0,0,0
0.047065,0,0,0,0
0.048425,0,0,0,0
0.049876,0,0,0,0
0.051343,0,0,0,0
0.052721,0,0,0,0
0.054089,0,0,0,0
0.055479,0,0,0,0
0.056880,0,0,0,0
0.058269,0,0,0,0
0.059722,0,0,0,0
0.061136,0,0,0,0
0.062597,0,0,0,0
0.064056,0,0,0,0
0.065420,0,0,0,0
0.066817,0,0,0,0
0.068260,0,0,0,0
0.069733,0,0,0,0
0.071175,0,0,0,0
0.072599,0,0,0,0
0.074003,0,0,0,0
0.075406,0,0,0,0
0.076876,0,0,0,0
0.078284,0,0,0,0
0.079671,0,0,0,0
0.081059,0,0,0,0
0.082456,0,0,0,0
0.083762,0,0,0,0
0.085157,0,0,0,0
0.086554,0,0,0,0
0.088000,0,0,0,0
0.089182,0,0,0,0
0.090645,0,0,0,0
0.092133,0,0,0,0
0.093633,0,0,0,0
0.095032,0,0,0,0
0.096492,0,0,0,0
0.097964,0,0,0,0
0.099424,0,0,0,0
0.100885,0,0,0,0
0.102267,0,0,0,0
0.103737,0,0,0,0
0.105212,0,0,0,0
0.106721,0,0,0,0
0.108174,0,0,0,0
0.109626,0,0,0,0
0.111081,0,0,0,0
0.112299,0,0,0,0
0.113510,0,0,0,0
0.114717,0,0,0,0
0.116291,0,0,0,0
0.117626,0,0,0,0
0.118957,0,0,0,0
0.120298,0,0,0,0
0.121680,0,0,0,0
0.123027,0,0,0,0
0.124355,0,0,0,0
0.125699,0,0,0,0
0.127022,0,0,0,0
0.128357,0,0,0,0
0.129699,0,0,0,0
0.131072,0,0,0,0
0.132375,0,0,0,0
0.133649,0,0,0,0
0.134926,0,0,0,0
0.136203,0,0,0,0
0.137489,0,0,0,0
0.138765,0,0,0,0
0.140089,0,0,0,0
0.141434,0,0,0,0
0.142833,0,0,0,0
0.144110,0,0,0,0
0.145380,0,0,0,0
0.146710,0,0,0,0
0.148039,0,0,0,0
0.149364,0,0,0,0
0.150651,0,0,0,0
0.151985,0,0,0,0
0.153307,0,0,0,0
0.154606,0,0,0,0
0.155942,0,0,0,0
0.157221,0,0,0,0
0.158496,0,0,0,0
0.159815,0,0,0,0
0.161091,0,0,0,0
0.162374,0,0,0,0
0.163707,0,0,0,0
0.164977,0,0,0,0
0.166252,0,0,0,0
0.167526,0,0,0,0
0.168797,0,0,0,0
0.170074,0,0,0,0
0.171397,0,0,0,0
0.172709,0,0,0,0
0.173985,0,0,0,0
0.175267,0,0,0,0
0.176553,0,0,0,0
0.177849,0,0,0,0
0.179135,0,0,0,0
0.180471,0,0,0,0
0.181762,0,0,0,0
0.183052,0,0,0,0
0.184348,0,0,0,0
0.185725,0,0,0,0
0.187094,0,0,0,0
0.188423,0,0,0,0
0.189710,0,0,0,0
0.190994,0,0,0,0
0.192283,0,0,0,0
0.193571,0,0,0,0
0.194864,0,0,0,0
0.196134,0,0,0,0
0.197404,0,0,0,0
0.198680,0,0,0,0
0.199953,0,0,0,0
0.201234,0,0,0,0
0.202506,0,0,0,0
0.203798,0,0,0,0
0.205100,0,0,0,0
0.206506,0,0,0,0
0.207886,0,0,0,0
0.209224,0,0,0,0
0.210557,0,0,0,0
0.211934,0,0,0,0
0.213254,0,0,0,0
0.214591,0,0,0,0
0.215965,0,0,0,0
0.217302,0,0,0,0
0.218674,0,0,0,0
0.220083,0,0,0,0
0.221477,0,0,0,0
0.222807,0,0,0,0
0.224140,0,0,0,0
0.225482,0,0,0,0
0.226821,0,0,0,0
0.228181,0,0,0,0
0.229642,0,0,0,0
0.231111,0,0,0,0
0.232432,0,0,0,0
0.233768,0,0,0,0
0.235108,0,0,0,0
0.236429,0,0,0,0
0.237747,0,0,0,0
0.239068,0,0,0,0
0.240388,0,0,0,0
0.241727,0,0,0,0
0.243048,0,0,0,0
0.244370,0,0,0,0
0.245706,0,0,0,0
0.247028,0,0,0,0
0.248359,0,0,0,0
0.249684,0,0,0,0
0.251004,0,0,0,0
0.252343,0,0,0,0
0.253695,0,0,0,0
0.254979,0,0,0,0
0.256301,0,0,0,0
0.257576,0,0,0,0
0.258849,0,0,0,0
0.260128,0,0,0,0
0.261448,0,0,0,0
0.262788,0,0,0,0
0.264114,0,0,0,0
0.265447,0,0,0,0
0.266793,0,0,0,0
0.268107,0,0,0,0
0.269403,0,0,0,0
0.270739,0,0,0,0
0.272077,0,0,0,0
0.273383,0,0,0,0
0.274709,0,0,0,0
0.276052,0,0,0,0
0.277387,0,0,0,0
0.278733,0,0,0,0
0.280074,0,0,0,0
0.281419,0,0,0,0
0.282748,0,0,0,0
0.284087,0,0,0,0
0.285434,0,0,0,0
0.286796,0,0,0,0
0.288174,0,0,0,0
0.289520,0,0,0,0
0.290852,0,0,0,0
0.292184,0,0,0,0
0.293532,0,0,0,0
0.294884,0,0,0,0
0.296241,0,0,0,0
0.297669,0,0,0,0
0.299052,0,0,0,0
0.300389,0,0,0,0
0.301784,0,0,0,0
0.303139,0,0,0,0
0.304583,0,0,0,0
0.305950,0,0,0,0
0.307338,0,0,0,0
0.308845,0,0,0,0
0.310200,0,0,0,0
0.311572,0,0,0,0
0.312920,0,0,0,0
0.314281,0,0,0,0
0.315642,0,0,0,0
0.317017,0,0,0,0
0.318423,0,0,0,0
0.319793,0,0,0,0
0.321441,0,0,0,0
0.322843,0,0,0,0
0.324218,0,0,0,0
0.325627,0,0,0,0
0.327089,0,0,0,0
0.328507,0,0,0,0
0.329890,0,0,0,0
0.331323,0,0,0,0
0.332725,0,0,0,0
0.334210,0,0,0,0
0.335668,0,0,0,0
0.337008,0,0,0,0
0.338377,0,0,0,0
0.339805,0,0,0,0
0.341176,0,0,0,0
0.342533,0,0,0,0
0.343908,0,0,0,0
0.345269,0,0,0,0
0.346669,0,0,0,0
0.348012,0,0,0,0
0.349523,0,0,0,0
0.351039,0,0,0,0
0.352459,0,0,0,0
0.353863,0,0,0,0
0.355287,0,0,0,0
0.356677,0,0,0,0
0.358227,0,0,0,0
0.359621,0,0,0,0
0.360988,0,0,0,0
0.362345,0,0,0,0
0.363735,0,0,0,0
0.365095,0,0,0,0
0.366755,0,0,0,0
0.368189,0,0,0,0
0.369601,0,0,0,0
0.371085,0,0,0,0
0.372590,0,0,0,0
0.374056,0,0,0,0
0.375534,0,0,0,0
0.377004,0,0,0,0
0.378404,0,0,0,0
0.379867,0,0,0,0
0.381314,0,0,0,0
0.382757,0,0,0,0
0.384208,0,0,0,0
0.385587,0,0,0,0
0.386946,0,0,0,0
0.388296,0,0,0,0
0.389615,0,0,0,0
0.390914,0,0,0,0
0.392390,0,0,0,0
0.393849,0,0,0,0
0.395258,0,0,0,0
0.396551,0,0,0,0
0.397834,0,0,0,0
0.399118,0,0,0,0
0.400403,0,0,0,0
0.401785,0,0,0,0
0.403084,0,0,0,0
0.404418,0,0,0,0
0.405742,0,0,0,0
0.407071,0,0,0,0
0.408395,0,0,0,0
0.409720,0,0,0,0
0.411071,0,0,0,0
0.412407,0,0,0,0
0.413813,0,0,0,0
0.415165,0,0,0,0
0.416577,0,0,0,0
0.417933,0,0,0,0
0.419377,0,0,0,0
0.420777,0,0,0,0
0.422062,0,0,0,0
0.423400,0,0,0,0
0.424754,0,0,0,0
0.426031,0,0,0,0
0.427335,0,0,0,0
0.428874,0,0,0,0
0.430210,0,0,0,0
0.431547,0,0,0,0
0.432882,0,0,0,0
0.434284,0,0,0,0
0.435750,0,0,0,0
0.437189,0,0,0,0
0.438631,0,0,0,0
0.440064,0,0,0,0
0.441385,0,0,0,0
0.442836,0,0,0,0
0.444160,0,0,0,0
0.445557,0,0,0,0
0.446923,0,0,0,0
0.448357,0,0,0,0
0.449686,0,0,0,0
0.451005,0,0,0,0
0.452327,0,0,0,0
0.453654,0,0,0,0
0.454975,0,0,0,0
0.456417,0,0,0,0
0.457788,0,0,0,0
0.459104,0,0,0,0
0.460379,0,0,0,0
0.461815,0,0,0,0
0.463118,0,0,0,0
0.464454,0,0,0,0
0.465734,0,0,0,0
0.467022,0,0,0,0
0.468358,0,0,0,0
0.469666,0,0,0,0
0.470962,0,0,0,0
0.472311,0,0,0,0
0.473694,0,0,0,0
0.475033,0,0,0,0
0.476410,0,0,0,0
0.477761,0,0,0,0
0.479135,0,0,0,0
0.480544,0,0,0,0
0.481891,0,0,0,0
0.483243,0,0,0,0
0.484644,0,0,0,0
0.485979,0,0,0,0
0.487314,0,0,0,0
0.488666,0,0,0,0
0.490002,0,0,0,0
0.491342,0,0,0,0
0.492695,0,0,0,0
0.494103,0,0,0,0
0.495529,0,0,0,0
0.496965,0,0,0,0
0.498343,0,0,0,0
0.499784,0,0,0,0
0.501136,0,0,0,0
0.502620,0,0,0,0
0.503955,0,0,0,0
0.505291,0,0,0,0
0.506672,0,0,0,0
0.507993,0,0,0,0
0.509434,0,0,0,0
0.510715,0,0,0,0
0.512036,0,0,0,0
0.513355,0,0,0,0
0.514670,0,0,0,0
