elapsed_s,RAS_SAMPLE_MASK_GEN_LANE_15_WORKING_CC_L2,RAS_EMPTY_SBLOCK_SCAN_CYCLE_PERFCOUNTER,RAS_STEGN_STALL_BY_LATENCY_FIFO,RAS_STALL_CYCLES_LRZ_PREFETCH
1.024571,0,0,0,0
1.026257,0,0,0,0
1.027931,0,0,0,0
1.029601,0,0,0,0
1.031328,0,0,0,0
1.033003,0,0,0,0
1.034669,0,0,0,0
1.036356,0,0,0,0
1.038026,0,0,0,0
1.039700,0,0,0,0
1.041369,0,0,0,0
1.043036,0,0,0,0
1.044650,0,0,0,0
1.046276,0,0,0,0
1.048027,0,0,0,0
1.049682,0,0,0,0
1.051331,0,0,0,0
1.052879,0,0,0,0
1.054757,0,0,0,0
1.056241,0,0,0,0
1.057863,0,0,0,0
1.059366,0,0,0,0
1.060998,0,0,0,0
1.062721,0,0,0,0
1.064388,0,0,0,0
1.066055,0,0,0,0
1.067723,0,0,0,0
1.069389,0,0,0,0
1.070953,0,0,0,0
1.072581,0,0,0,0
1.074248,0,0,0,0
1.075915,0,0,0,0
1.077582,0,0,0,0
1.079304,0,0,0,0
1.080977,0,0,0,0
1.082660,0,0,0,0
1.084326,0,0,0,0
1.085991,0,0,0,0
1.087659,0,0,0,0
1.089323,0,0,0,0
1.090819,0,0,0,0
1.092451,0,0,0,0
1.094138,0,0,0,0
1.095809,0,0,0,0
1.097479,0,0,0,0
1.099147,0,0,0,0
1.100822,0,0,0,0
1.102488,0,0,0,0
1.103898,0,0,0,0
1.105363,0,0,0,0
1.106985,0,0,0,0
1.108655,0,0,0,0
1.110307,0,0,0,0
1.112010,0,0,0,0
1.113767,0,0,0,0
1.115596,0,0,0,0
1.117114,0,0,0,0
1.118613,0,0,0,0
1.120237,0,0,0,0
1.121904,0,0,0,0
1.123574,0,0,0,0
1.125171,0,0,0,0
1.126851,0,0,0,0
1.128426,0,0,0,0
1.130042,0,0,0,0
1.131743,0,0,0,0
1.133324,0,0,0,0
1.135063,0,0,0,0
1.136960,0,0,0,0
1.138645,0,0,0,0
1.140325,0,0,0,0
1.141995,0,0,0,0
1.143668,0,0,0,0
1.145337,0,0,0,0
1.147004,0,0,0,0
1.148778,0,0,0,0
1.150442,0,0,0,0
1.151861,0,0,0,0
1.153316,0,0,0,0
1.154754,0,0,0,0
1.156193,0,0,0,0
1.157628,0,0,0,0
1.159135,0,0,0,0
1.160575,0,0,0,0
1.162194,0,0,0,0
1.163866,0,0,0,0
1.165536,0,0,0,0
1.169211,0,0,0,0
1.170698,0,0,0,0
1.172989,0,0,0,0
1.174697,0,0,0,0
1.176089,0,0,0,0
1.177476,0,0,0,0
1.178859,0,0,0,0
1.180282,0,0,0,0
1.181685,0,0,0,0
1.183121,0,0,0,0
1.184745,0,0,0,0
1.186167,0,0,0,0
1.187597,0,0,0,0
1.189021,0,0,0,0
1.190447,0,0,0,0
1.192909,0,0,0,0
1.196811,0,0,0,0
1.198347,0,0,0,0
1.199864,0,0,0,0
1.201321,0,0,0,0
1.202748,0,0,0,0
1.204142,0,0,0,0
1.205531,0,0,0,0
1.206945,0,0,0,0
1.208382,0,0,0,0
1.209815,0,0,0,0
1.211527,0,0,0,0
1.213067,0,0,0,0
1.214507,0,0,0,0
1.216005,0,0,0,0
1.217439,0,0,0,0
1.218870,0,0,0,0
1.220303,0,0,0,0
1.221849,0,0,0,0
1.223536,0,0,0,0
1.225202,0,0,0,0
1.226865,0,0,0,0
1.228644,0,0,0,0
1.230271,0,0,0,0
1.231849,0,0,0,0
1.233389,0,0,0,0
1.234849,0,0,0,0
1.236291,0,0,0,0
1.238425,0,0,0,0
1.239903,0,0,0,0
1.241326,0,0,0,0
1.242930,0,0,0,0
1.244429,0,0,0,0
1.246059,0,0,0,0
1.247727,0,0,0,0
1.249394,0,0,0,0
1.251057,0,0,0,0
1.252858,0,0,0,0
1.254522,0,0,0,0
1.256231,0,0,0,0
1.257897,0,0,0,0
1.259566,0,0,0,0
1.261231,0,0,0,0
1.262953,0,0,0,0
1.264619,0,0,0,0
1.266305,0,0,0,0
1.267974,0,0,0,0
1.269641,0,0,0,0
1.271363,0,0,0,0
1.272917,0,0,0,0
1.274358,0,0,0,0
1.275980,0,0,0,0
1.277663,0,0,0,0
1.279386,0,0,0,0
1.280911,0,0,0,0
1.282533,0,0,0,0
1.284199,0,0,0,0
1.285849,0,0,0,0
1.287612,0,0,0,0
1.289128,0,0,0,0
1.290735,0,0,0,0
1.292234,0,0,0,0
1.293885,0,0,0,0
1.295552,0,0,0,0
1.297213,0,0,0,0
1.300844,0,0,0,0
1.302310,0,0,0,0
1.304049,0,0,0,0
1.305495,0,0,0,0
1.306889,0,0,0,0
1.308278,0,0,0,0
1.309657,0,0,0,0
1.311062,0,0,0,0
1.314268,0,0,0,0
1.315710,0,0,0,0
1.317143,0,0,0,0
1.318622,0,0,0,0
1.320055,0,0,0,0
1.321667,0,0,0,0
1.323169,0,0,0,0
1.324617,0,0,0,0
1.326050,0,0,0,0
1.327543,0,0,0,0
1.328973,0,0,0,0
1.330397,0,0,0,0
1.331822,0,0,0,0
1.333296,0,0,0,0
1.334783,0,0,0,0
1.336212,0,0,0,0
1.337642,0,0,0,0
1.339064,0,0,0,0
1.340490,0,0,0,0
1.341923,0,0,0,0
1.343369,0,0,0,0
1.344804,0,0,0,0
1.346192,0,0,0,0
1.347640,0,0,0,0
1.349253,0,0,0,0
1.350929,0,0,0,0
1.352412,0,0,0,0
1.354049,0,0,0,0
1.355718,0,0,0,0
1.357386,0,0,0,0
1.359110,0,0,0,0
1.360784,0,0,0,0
1.362448,0,0,0,0
1.364135,0,0,0,0
1.365802,0,0,0,0
1.367475,0,0,0,0
1.369145,0,0,0,0
1.370809,0,0,0,0
1.372476,0,0,0,0
1.374161,0,0,0,0
1.375830,0,0,0,0
1.377689,0,0,0,0
1.379887,0,0,0,0
1.381373,0,0,0,0
1.382886,0,0,0,0
1.384351,0,0,0,0
1.385787,0,0,0,0
1.387219,0,0,0,0
1.388653,0,0,0,0
1.390084,0,0,0,0
1.391705,0,0,0,0
1.393377,0,0,0,0
1.394881,0,0,0,0
1.396615,0,0,0,0
1.398239,0,0,0,0
1.399968,0,0,0,0
1.401631,0,0,0,0
1.403121,0,0,0,0
1.404751,0,0,0,0
1.406419,0,0,0,0
1.407821,0,0,0,0
1.409403,0,0,0,0
1.411025,0,0,0,0
1.412974,0,0,0,0
1.414703,0,0,0,0
1.416374,0,0,0,0
1.418061,0,0,0,0
1.419728,0,0,0,0
1.421382,0,0,0,0
1.423091,0,0,0,0
1.424706,0,0,0,0
1.426333,0,0,0,0
1.428006,0,0,0,0
1.429693,0,0,0,0
1.431515,0,0,0,0
1.433220,0,0,0,0
1.434887,0,0,0,0
1.436555,0,0,0,0
1.438224,0,0,0,0
1.439974,0,0,0,0
1.441644,0,0,0,0
1.443310,0,0,0,0
1.444985,0,0,0,0
1.446713,0,0,0,0
1.448383,0,0,0,0
1.450070,0,0,0,0
1.451742,0,0,0,0
1.453411,0,0,0,0
1.455135,0,0,0,0
1.456809,0,0,0,0
1.458476,0,0,0,0
1.460163,0,0,0,0
1.461831,0,0,0,0
1.463504,0,0,0,0
1.465155,0,0,0,0
1.466803,0,0,0,0
1.468283,0,0,0,0
1.469752,0,0,0,0
1.471661,0,0,0,0
1.473323,0,0,0,0
1.474990,0,0,0,0
1.476474,0,0,0,0
1.478101,0,0,0,0
1.479775,0,0,0,0
1.481463,0,0,0,0
1.483129,0,0,0,0
1.484796,0,0,0,0
1.486447,0,0,0,0
1.487851,0,0,0,0
1.489479,0,0,0,0
1.491145,0,0,0,0
1.492838,0,0,0,0
1.494503,0,0,0,0
1.496197,0,0,0,0
1.497867,0,0,0,0
1.499538,0,0,0,0
1.501192,0,0,0,0
1.502920,0,0,0,0
1.504398,0,0,0,0
1.506028,0,0,0,0
1.507698,0,0,0,0
1.509353,0,0,0,0
1.511064,0,0,0,0
1.513127,0,0,0,0
1.514792,0,0,0,0
1.516285,0,0,0,0
1.517915,0,0,0,0
1.519589,0,0,0,0
1.521259,0,0,0,0
1.522925,0,0,0,0
1.524613,0,0,0,0
1.526267,0,0,0,0
1.527808,0,0,0,0
1.529385,0,0,0,0
1.531002,0,0,0,0
1.532485,0,0,0,0
1.533884,0,0,0,0
1.535534,0,0,0,0
1.537202,0,0,0,0
1.538868,0,0,0,0
1.540535,0,0,0,0
1.542202,0,0,0,0
1.543870,0,0,0,0
1.545557,0,0,0,0
1.547224,0,0,0,0
1.548702,0,0,0,0
1.550142,0,0,0,0
1.551765,0,0,0,0
1.553433,0,0,0,0
1.555098,0,0,0,0
1.556613,0,0,0,0
1.558239,0,0,0,0
1.559971,0,0,0,0
1.561640,0,0,0,0
1.563308,0,0,0,0
1.564980,0,0,0,0
1.566700,0,0,0,0
1.568406,0,0,0,0
1.570078,0,0,0,0
1.571749,0,0,0,0
1.573476,0,0,0,0
1.575203,0,0,0,0
1.576779,0,0,0,0
1.578233,0,0,0,0
1.579859,0,0,0,0
1.581530,0,0,0,0
1.583256,0,0,0,0
1.584922,0,0,0,0
1.586574,0,0,0,0
1.588053,0,0,0,0
1.589598,0,0,0,0
1.591108,0,0,0,0
1.592644,0,0,0,0
1.594077,0,0,0,0
1.595522,0,0,0,0
1.596962,0,0,0,0
1.598638,0,0,0,0
1.600327,0,0,0,0
1.601999,0,0,0,0
1.603671,0,0,0,0
1.605341,0,0,0,0
1.607067,0,0,0,0
1.608861,0,0,0,0
1.610368,0,0,0,0
1.612000,0,0,0,0
1.613654,0,0,0,0
1.615364,0,0,0,0
1.616791,0,0,0,0
1.618234,0,0,0,0
1.619858,0,0,0,0
1.621546,0,0,0,0
1.623270,0,0,0,0
1.624949,0,0,0,0
1.626617,0,0,0,0
1.628291,0,0,0,0
1.629962,0,0,0,0
1.631654,0,0,0,0
1.633326,0,0,0,0
1.634992,0,0,0,0
1.636478,0,0,0,0
1.638106,0,0,0,0
1.639779,0,0,0,0
1.641451,0,0,0,0
1.643135,0,0,0,0
1.644803,0,0,0,0
1.646455,0,0,0,0
1.647996,0,0,0,0
1.649716,0,0,0,0
1.651380,0,0,0,0
1.652807,0,0,0,0
1.654443,0,0,0,0
1.655850,0,0,0,0
1.657477,0,0,0,0
1.659141,0,0,0,0
1.660813,0,0,0,0
1.662477,0,0,0,0
1.663886,0,0,0,0
1.665353,0,0,0,0
1.667012,0,0,0,0
1.668842,0,0,0,0
1.670546,0,0,0,0
1.672059,0,0,0,0
1.673724,0,0,0,0
1.675528,0,0,0,0
1.677281,0,0,0,0
1.679092,0,0,0,0
1.680656,0,0,0,0
1.682142,0,0,0,0
1.683618,0,0,0,0
1.685088,0,0,0,0
1.686609,0,0,0,0
1.688099,0,0,0,0
1.689755,0,0,0,0
1.691468,0,0,0,0
1.693176,0,0,0,0
1.694947,0,0,0,0
1.696657,0,0,0,0
1.698385,0,0,0,0
1.700098,0,0,0,0
1.701810,0,0,0,0
1.703523,0,0,0,0
1.705217,0,0,0,0
1.706909,0,0,0,0
1.708550,0,0,0,0
1.710007,0,0,0,0
1.711762,0,0,0,0
1.713499,0,0,0,0
1.715017,0,0,0,0
1.716670,0,0,0,0
1.718362,0,0,0,0
1.719960,0,0,0,0
1.721441,0,0,0,0
