elapsed_s,RAS_LRZ_INTF_WORKING_CYCLES,RAS_BLOCKS,RAS_FALSE_PARTIAL_STILE,RAS_SLICE_BLOCK_NONEMTPY
0.172146,0,0,0,0
0.173602,0,0,0,0
0.175059,0,0,0,0
0.176567,0,0,0,0
0.178121,0,0,0,0
0.179578,0,0,0,0
0.181292,0,0,0,0
0.182875,0,0,0,0
0.184392,0,0,0,0
0.185860,0,0,0,0
0.187325,0,0,0,0
0.188800,0,0,0,0
0.190265,0,0,0,0
0.191921,0,0,0,0
0.193700,0,0,0,0
0.195408,0,0,0,0
0.197119,0,0,0,0
0.198826,0,0,0,0
0.200614,0,0,0,0
0.202135,0,0,0,0
0.203800,0,0,0,0
0.205511,0,0,0,0
0.207219,0,0,0,0
0.208987,0,0,0,0
0.210530,0,0,0,0
0.212428,0,0,0,0
0.214097,0,0,0,0
0.215805,0,0,0,0
0.217514,0,0,0,0
0.219056,0,0,0,0
0.220561,0,0,0,0
0.222033,0,0,0,0
0.223500,0,0,0,0
0.225029,0,0,0,0
0.226530,0,0,0,0
0.227996,0,0,0,0
0.229653,0,0,0,0
0.231189,0,0,0,0
0.232671,0,0,0,0
0.234428,0,0,0,0
0.236124,0,0,0,0
0.237637,0,0,0,0
0.239304,0,0,0,0
0.241203,0,0,0,0
0.242877,0,0,0,0
0.244356,0,0,0,0
0.246019,0,0,0,0
0.247730,0,0,0,0
0.249442,0,0,0,0
0.251154,0,0,0,0
0.252862,0,0,0,0
0.254383,0,0,0,0
0.255859,0,0,0,0
0.257524,0,0,0,0
0.259234,0,0,0,0
0.260943,0,0,0,0
0.262661,0,0,0,0
0.264432,0,0,0,0
0.265975,0,0,0,0
0.267643,0,0,0,0
0.269356,0,0,0,0
0.271067,0,0,0,0
0.272840,0,0,0,0
0.274556,0,0,0,0
0.276284,0,0,0,0
0.277996,0,0,0,0
0.279705,0,0,0,0
0.281418,0,0,0,0
0.283128,0,0,0,0
0.284834,0,0,0,0
0.286569,0,0,0,0
0.288341,0,0,0,0
0.290052,0,0,0,0
0.291762,0,0,0,0
0.293474,0,0,0,0
0.295171,0,0,0,0
0.296944,0,0,0,0
0.298516,0,0,0,0
0.300071,0,0,0,0
0.301542,0,0,0,0
0.303030,0,0,0,0
0.304589,0,0,0,0
0.306053,0,0,0,0
0.307812,0,0,0,0
0.309525,0,0,0,0
0.311234,0,0,0,0
0.313004,0,0,0,0
0.314524,0,0,0,0
0.316188,0,0,0,0
0.317731,0,0,0,0
0.319398,0,0,0,0
0.321112,0,0,0,0
0.322820,0,0,0,0
0.324529,0,0,0,0
0.326238,0,0,0,0
0.327967,0,0,0,0
0.329746,0,0,0,0
0.331454,0,0,0,0
0.333167,0,0,0,0
0.334876,0,0,0,0
0.336649,0,0,0,0
0.338304,0,0,0,0
0.339971,0,0,0,0
0.341683,0,0,0,0
0.343392,0,0,0,0
0.345106,0,0,0,0
0.346817,0,0,0,0
0.348356,0,0,0,0
0.350026,0,0,0,0
0.351737,0,0,0,0
0.353450,0,0,0,0
0.355144,0,0,0,0
0.356834,0,0,0,0
0.358597,0,0,0,0
0.360138,0,0,0,0
0.361730,0,0,0,0
0.363206,0,0,0,0
0.364763,0,0,0,0
0.366236,0,0,0,0
0.367699,0,0,0,0
0.369371,0,0,0,0
0.371169,0,0,0,0
0.372872,0,0,0,0
0.374386,0,0,0,0
0.375936,0,0,0,0
0.377659,0,0,0,0
0.379368,0,0,0,0
0.381096,0,0,0,0
0.382805,0,0,0,0
0.384575,0,0,0,0
0.386282,0,0,0,0
0.387989,0,0,0,0
0.389697,0,0,0,0
0.391238,0,0,0,0
0.392967,0,0,0,0
0.394682,0,0,0,0
0.396386,0,0,0,0
0.398091,0,0,0,0
0.399800,0,0,0,0
0.401870,0,0,0,0
0.403426,0,0,0,0
0.404978,0,0,0,0
0.406437,0,0,0,0
0.407894,0,0,0,0
0.409415,0,0,0,0
0.410870,0,0,0,0
0.412340,0,0,0,0
0.413798,0,0,0,0
0.415251,0,0,0,0
0.416920,0,0,0,0
0.418456,0,0,0,0
0.419886,0,0,0,0
0.421329,0,0,0,0
0.424992,0,0,0,0
0.426593,0,0,0,0
0.428126,0,0,0,0
0.429661,0,0,0,0
0.431411,0,0,0,0
0.433155,0,0,0,0
0.434742,0,0,0,0
0.436275,0,0,0,0
0.437804,0,0,0,0
0.439328,0,0,0,0
0.440918,0,0,0,0
0.442461,0,0,0,0
0.444213,0,0,0,0
0.446006,0,0,0,0
0.447791,0,0,0,0
0.449501,0,0,0,0
0.451255,0,0,0,0
0.453043,0,0,0,0
0.454755,0,0,0,0
0.456581,0,0,0,0
0.458446,0,0,0,0
0.460236,0,0,0,0
0.462029,0,0,0,0
0.463822,0,0,0,0
0.465510,0,0,0,0
0.467262,0,0,0,0
0.469159,0,0,0,0
0.470976,0,0,0,0
0.472827,0,0,0,0
0.474584,0,0,0,0
0.476182,0,0,0,0
0.477719,0,0,0,0
0.479338,0,0,0,0
0.481267,0,0,0,0
0.483047,0,0,0,0
0.484634,0,0,0,0
0.486326,0,0,0,0
0.488066,0,0,0,0
0.489584,0,0,0,0
0.491129,0,0,0,0
0.492869,0,0,0,0
0.494452,0,0,0,0
0.496183,0,0,0,0
0.497801,0,0,0,0
0.499551,0,0,0,0
0.501343,0,0,0,0
0.503135,0,0,0,0
0.505001,0,0,0,0
0.506528,0,0,0,0
0.508101,0,0,0,0
0.509641,0,0,0,0
0.511177,0,0,0,0
0.512779,0,0,0,0
0.514318,0,0,0,0
0.516059,0,0,0,0
0.517852,0,0,0,0
0.519666,0,0,0,0
0.521459,0,0,0,0
0.523251,0,0,0,0
0.525039,0,0,0,0
0.526988,0,0,0,0
0.528853,0,0,0,0
0.530406,0,0,0,0
0.531950,0,0,0,0
0.533694,0,0,0,0
0.535470,0,0,0,0
0.537390,0,0,0,0
0.538908,0,0,0,0
0.540650,0,0,0,0
0.542306,0,0,0,0
0.544082,0,0,0,0
0.545797,0,0,0,0
0.547382,0,0,0,0
0.549130,0,0,0,0
0.550736,0,0,0,0
0.552557,0,0,0,0
0.554138,0,0,0,0
0.555882,0,0,0,0
0.557670,0,0,0,0
0.559458,0,0,0,0
0.561478,0,0,0,0
0.563147,0,0,0,0
0.564851,0,0,0,0
0.566324,0,0,0,0
0.567795,0,0,0,0
0.569456,0,0,0,0
0.571164,0,0,0,0
0.573154,0,0,0,0
0.574901,0,0,0,0
0.576672,0,0,0,0
0.578481,0,0,0,0
0.580191,0,0,0,0
0.581904,0,0,0,0
0.583454,0,0,0,0
0.585282,0,0,0,0
0.587076,0,0,0,0
0.588863,0,0,0,0
0.590458,0,0,0,0
0.592002,0,0,0,0
0.593581,0,0,0,0
0.595310,0,0,0,0
0.597249,0,0,0,0
0.598895,0,0,0,0
0.600510,0,0,0,0
0.602043,0,0,0,0
0.603799,0,0,0,0
0.605592,0,0,0,0
0.607384,0,0,0,0
0.609180,0,0,0,0
0.610971,0,0,0,0
0.612762,0,0,0,0
0.614579,0,0,0,0
0.616444,0,0,0,0
0.618234,0,0,0,0
0.620052,0,0,0,0
0.621867,0,0,0,0
0.623427,0,0,0,0
0.625220,0,0,0,0
0.627031,0,0,0,0
0.628572,0,0,0,0
0.630113,0,0,0,0
0.631651,0,0,0,0
0.634833,0,0,0,0
0.636585,0,0,0,0
0.638337,0,0,0,0
0.639903,0,0,0,0
0.641511,0,0,0,0
0.643045,0,0,0,0
0.644579,0,0,0,0
0.646108,0,0,0,0
0.647671,0,0,0,0
0.649274,0,0,0,0
0.650811,0,0,0,0
0.652345,0,0,0,0
0.653884,0,0,0,0
0.655407,0,0,0,0
0.657291,0,0,0,0
0.658923,0,0,0,0
0.660696,0,0,0,0
0.662384,0,0,0,0
0.664134,0,0,0,0
0.665849,0,0,0,0
0.667436,0,0,0,0
0.669207,0,0,0,0
0.670998,0,0,0,0
0.672863,0,0,0,0
0.674437,0,0,0,0
0.676185,0,0,0,0
0.677977,0,0,0,0
0.679788,0,0,0,0
0.681581,0,0,0,0
0.683372,0,0,0,0
0.685166,0,0,0,0
0.686957,0,0,0,0
0.688823,0,0,0,0
0.690442,0,0,0,0
0.692192,0,0,0,0
0.693985,0,0,0,0
0.695778,0,0,0,0
0.697571,0,0,0,0
0.699360,0,0,0,0
0.701175,0,0,0,0
0.702966,0,0,0,0
0.704832,0,0,0,0
0.706622,0,0,0,0
0.708408,0,0,0,0
0.710199,0,0,0,0
0.712010,0,0,0,0
0.713723,0,0,0,0
0.715468,0,0,0,0
0.717042,0,0,0,0
0.718631,0,0,0,0
0.720432,0,0,0,0
0.721986,0,0,0,0
0.724152,0,0,0,0
0.725866,0,0,0,0
0.727577,0,0,0,0
0.729295,0,0,0,0
0.731007,0,0,0,0
0.732733,0,0,0,0
0.734451,0,0,0,0
0.736158,0,0,0,0
0.737682,0,0,0,0
0.739161,0,0,0,0
0.740821,0,0,0,0
0.742538,0,0,0,0
0.744088,0,0,0,0
0.745921,0,0,0,0
0.747714,0,0,0,0
0.749507,0,0,0,0
0.751300,0,0,0,0
0.753172,0,0,0,0
0.754786,0,0,0,0
0.756535,0,0,0,0
0.758325,0,0,0,0
0.760115,0,0,0,0
0.761632,0,0,0,0
0.763382,0,0,0,0
0.764990,0,0,0,0
0.766747,0,0,0,0
0.768613,0,0,0,0
0.770360,0,0,0,0
0.772109,0,0,0,0
0.773902,0,0,0,0
0.775698,0,0,0,0
0.777383,0,0,0,0
0.779080,0,0,0,0
0.780823,0,0,0,0
0.782498,0,0,0,0
0.784322,0,0,0,0
0.785932,0,0,0,0
0.787680,0,0,0,0
0.789556,0,0,0,0
0.791208,0,0,0,0
0.793030,0,0,0,0
0.794974,0,0,0,0
0.796578,0,0,0,0
0.798325,0,0,0,0
0.800111,0,0,0,0
0.801626,0,0,0,0
0.803370,0,0,0,0
0.805001,0,0,0,0
0.806576,0,0,0,0
0.808119,0,0,0,0
0.809949,0,0,0,0
0.811743,0,0,0,0
0.813537,0,0,0,0
0.815314,0,0,0,0
0.816991,0,0,0,0
0.818697,0,0,0,0
0.820330,0,0,0,0
0.821874,0,0,0,0
0.823421,0,0,0,0
0.825025,0,0,0,0
0.826634,0,0,0,0
0.828182,0,0,0,0
0.829928,0,0,0,0
0.831720,0,0,0,0
0.833514,0,0,0,0
0.835291,0,0,0,0
0.837236,0,0,0,0
0.838902,0,0,0,0
0.840648,0,0,0,0
0.842279,0,0,0,0
0.844056,0,0,0,0
0.845849,0,0,0,0
0.847640,0,0,0,0
0.849256,0,0,0,0
0.851008,0,0,0,0
0.852796,0,0,0,0
0.854593,0,0,0,0
0.856461,0,0,0,0
0.858251,0,0,0,0
0.860063,0,0,0,0
0.861857,0,0,0,0
0.863647,0,0,0,0
0.865444,0,0,0,0
0.867236,0,0,0,0
0.869024,0,0,0,0
0.870863,0,0,0,0
0.872547,0,0,0,0
0.874092,0,0,0,0
0.875629,0,0,0,0
0.877167,0,0,0,0
0.878704,0,0,0,0
0.880308,0,0,0,0
0.881875,0,0,0,0
0.883612,0,0,0,0
0.885406,0,0,0,0
0.887105,0,0,0,0
0.888850,0,0,0,0
0.890601,0,0,0,0
0.892285,0,0,0,0
0.893960,0,0,0,0
0.895645,0,0,0,0
0.897370,0,0,0,0
0.899400,0,0,0,0
0.901222,0,0,0,0
0.902929,0,0,0,0
0.904756,0,0,0,0
0.906553,0,0,0,0
0.908341,0,0,0,0
0.910133,0,0,0,0
0.911923,0,0,0,0
0.913620,0,0,0,0
0.915373,0,0,0,0
0.917166,0,0,0,0
0.918957,0,0,0,0
0.920825,0,0,0,0
0.922620,0,0,0,0
0.924429,0,0,0,0
0.926221,0,0,0,0
0.928010,0,0,0,0
0.929529,0,0,0,0
0.931278,0,0,0,0
0.933218,0,0,0,0
0.934814,0,0,0,0
0.936435,0,0,0,0
0.938182,0,0,0,0
0.939975,0,0,0,0
0.941767,0,0,0,0
0.943368,0,0,0,0
0.945019,0,0,0,0
0.946814,0,0,0,0
0.948400,0,0,0,0
0.950148,0,0,0,0
0.951941,0,0,0,0
0.953814,0,0,0,0
0.955612,0,0,0,0
0.957423,0,0,0,0
0.959068,0,0,0,0
0.960683,0,0,0,0
0.962293,0,0,0,0
0.964029,0,0,0,0
0.965638,0,0,0,0
0.967385,0,0,0,0
0.969179,0,0,0,0
0.970969,0,0,0,0
0.972755,0,0,0,0
0.974548,0,0,0,0
0.976154,0,0,0,0
0.977929,0,0,0,0
0.979714,0,0,0,0
0.981307,0,0,0,0
0.983061,0,0,0,0
0.984921,0,0,0,0
0.986738,0,0,0,0
0.988511,0,0,0,0
0.990215,0,0,0,0
0.991921,0,0,0,0
0.993696,0,0,0,0
0.995399,0,0,0,0
0.997202,0,0,0,0
0.998720,0,0,0,0
1.000253,0,0,0,0
1.001918,0,0,0,0
1.003630,0,0,0,0
1.005345,0,0,0,0
1.007055,0,0,0,0
1.008661,0,0,0,0
1.010330,0,0,0,0
1.012051,0,0,0,0
1.013765,0,0,0,0
1.015534,0,0,0,0
1.017425,0,0,0,0
1.019690,0,0,0,0
1.021327,0,0,0,0
1.023029,0,0,0,0
1.024639,0,0,0,0
1.026391,0,0,0,0
1.027917,0,0,0,0
1.029478,0,0,0,0
1.031308,0,0,0,0
1.032899,0,0,0,0
1.034465,0,0,0,0
1.036005,0,0,0,0
1.037543,0,0,0,0
1.039078,0,0,0,0
1.040624,0,0,0,0
1.042282,0,0,0,0
1.044023,0,0,0,0
1.045818,0,0,0,0
1.047414,0,0,0,0
1.049169,0,0,0,0
1.050984,0,0,0,0
1.052773,0,0,0,0
1.054573,0,0,0,0
1.056440,0,0,0,0
1.058406,0,0,0,0
1.061021,0,0,0,0
1.062930,0,0,0,0
1.064567,0,0,0,0
1.066112,0,0,0,0
1.067651,0,0,0,0
1.069188,0,0,0,0
1.070714,0,0,0,0
1.072517,0,0,0,0
1.074130,0,0,0,0
1.075869,0,0,0,0
1.077456,0,0,0,0
1.079481,0,0,0,0
1.081331,0,0,0,0
1.083217,0,0,0,0
1.085025,0,0,0,0
1.086762,0,0,0,0
1.088568,0,0,0,0
1.090436,0,0,0,0
1.092229,0,0,0,0
1.094023,0,0,0,0
1.095836,0,0,0,0
1.097629,0,0,0,0
1.099422,0,0,0,0
1.101212,0,0,0,0
1.102989,0,0,0,0
1.104842,0,0,0,0
1.106491,0,0,0,0
1.108036,0,0,0,0
1.109577,0,0,0,0
1.111113,0,0,0,0
1.112716,0,0,0,0
1.114389,0,0,0,0
1.116129,0,0,0,0
1.117941,0,0,0,0
1.119735,0,0,0,0
1.121529,0,0,0,0
1.123322,0,0,0,0
1.125116,0,0,0,0
1.126908,0,0,0,0
1.128597,0,0,0,0
1.130144,0,0,0,0
1.131890,0,0,0,0
1.133685,0,0,0,0
1.135462,0,0,0,0
1.137383,0,0,0,0
1.139015,0,0,0,0
1.140531,0,0,0,0
1.142104,0,0,0,0
1.143884,0,0,0,0
1.145583,0,0,0,0
1.147294,0,0,0,0
1.148948,0,0,0,0
1.150535,0,0,0,0
1.152077,0,0,0,0
1.153696,0,0,0,0
1.155234,0,0,0,0
1.156781,0,0,0,0
1.158682,0,0,0,0
1.160290,0,0,0,0
1.161967,0,0,0,0
1.163485,0,0,0,0
1.165286,0,0,0,0
1.166917,0,0,0,0
1.168520,0,0,0,0
1.170149,0,0,0,0
1.171676,0,0,0,0
1.173339,0,0,0,0
1.174866,0,0,0,0
1.176671,0,0,0,0
1.178655,0,0,0,0
1.180432,0,0,0,0
1.182012,0,0,0,0
1.183763,0,0,0,0
1.185346,0,0,0,0
1.187097,0,0,0,0
1.188889,0,0,0,0
1.190690,0,0,0,0
1.192562,0,0,0,0
1.194299,0,0,0,0
1.196039,0,0,0,0
1.197620,0,0,0,0
1.199296,0,0,0,0
1.201245,0,0,0,0
1.203057,0,0,0,0
1.204718,0,0,0,0
1.206614,0,0,0,0
1.208479,0,0,0,0
1.210270,0,0,0,0
1.211866,0,0,0,0
1.213625,0,0,0,0
1.215236,0,0,0,0
1.217214,0,0,0,0
1.218759,0,0,0,0
1.220305,0,0,0,0
1.222050,0,0,0,0
1.223660,0,0,0,0
1.225439,0,0,0,0
1.227232,0,0,0,0
1.229022,0,0,0,0
1.230614,0,0,0,0
1.232512,0,0,0,0
1.234064,0,0,0,0
1.235630,0,0,0,0
1.237517,0,0,0,0
1.239140,0,0,0,0
1.240744,0,0,0,0
1.242355,0,0,0,0
1.243883,0,0,0,0
1.245406,0,0,0,0
1.247147,0,0,0,0
1.249002,0,0,0,0
1.250873,0,0,0,0
1.252461,0,0,0,0
1.254210,0,0,0,0
1.255989,0,0,0,0
1.257765,0,0,0,0
1.259452,0,0,0,0
1.261258,0,0,0,0
1.262891,0,0,0,0
1.264713,0,0,0,0
1.266469,0,0,0,0
1.268227,0,0,0,0
1.270018,0,0,0,0
1.271808,0,0,0,0
1.273597,0,0,0,0
1.275387,0,0,0,0
1.277178,0,0,0,0
1.278788,0,0,0,0
1.280611,0,0,0,0
1.282556,0,0,0,0
1.284344,0,0,0,0
1.286134,0,0,0,0
1.287924,0,0,0,0
1.289819,0,0,0,0
1.291608,0,0,0,0
1.293400,0,0,0,0
1.295189,0,0,0,0
1.297205,0,0,0,0
1.298789,0,0,0,0
1.300350,0,0,0,0
1.302094,0,0,0,0
1.303879,0,0,0,0
1.305616,0,0,0,0
1.307166,0,0,0,0
1.308909,0,0,0,0
1.310732,0,0,0,0
1.312602,0,0,0,0
1.314534,0,0,0,0
1.316309,0,0,0,0
1.318014,0,0,0,0
1.319642,0,0,0,0
1.321276,0,0,0,0
1.323029,0,0,0,0
1.324618,0,0,0,0
1.326505,0,0,0,0
1.328362,0,0,0,0
1.329946,0,0,0,0
1.331624,0,0,0,0
1.333379,0,0,0,0
1.335171,0,0,0,0
1.337035,0,0,0,0
1.338855,0,0,0,0
1.340394,0,0,0,0
1.341947,0,0,0,0
1.343685,0,0,0,0
1.345477,0,0,0,0
1.347265,0,0,0,0
1.349210,0,0,0,0
1.351013,0,0,0,0
1.352895,0,0,0,0
1.354689,0,0,0,0
1.356448,0,0,0,0
1.358173,0,0,0,0
1.359797,0,0,0,0
1.361390,0,0,0,0
1.362933,0,0,0,0
1.364656,0,0,0,0
1.366534,0,0,0,0
1.369532,0,0,0,0
1.372503,0,0,0,0
1.374115,0,0,0,0
1.375686,0,0,0,0
1.377467,0,0,0,0
1.379130,0,0,0,0
1.380639,0,0,0,0
1.382257,0,0,0,0
1.383747,0,0,0,0
1.385399,0,0,0,0
1.386944,0,0,0,0
1.388472,0,0,0,0
1.390114,0,0,0,0
1.391658,0,0,0,0
1.393296,0,0,0,0
1.394823,0,0,0,0
1.396363,0,0,0,0
1.397888,0,0,0,0
1.399592,0,0,0,0
1.401276,0,0,0,0
1.403017,0,0,0,0
1.404595,0,0,0,0
1.406131,0,0,0,0
1.407890,0,0,0,0
1.409763,0,0,0,0
1.411553,0,0,0,0
1.413344,0,0,0,0
1.415134,0,0,0,0
1.416999,0,0,0,0
1.418741,0,0,0,0
1.420281,0,0,0,0
1.422022,0,0,0,0
1.423633,0,0,0,0
1.425394,0,0,0,0
1.427186,0,0,0,0
1.428794,0,0,0,0
1.430546,0,0,0,0
1.432352,0,0,0,0
1.434522,0,0,0,0
1.436259,0,0,0,0
1.437840,0,0,0,0
1.439410,0,0,0,0
1.441463,0,0,0,0
1.443120,0,0,0,0
1.444665,0,0,0,0
1.446283,0,0,0,0
1.447819,0,0,0,0
1.449357,0,0,0,0
1.450905,0,0,0,0
1.452670,0,0,0,0
1.454399,0,0,0,0
1.455978,0,0,0,0
1.457597,0,0,0,0
1.459135,0,0,0,0
1.460670,0,0,0,0
1.462542,0,0,0,0
1.464280,0,0,0,0
1.465822,0,0,0,0
1.467357,0,0,0,0
1.468892,0,0,0,0
1.470496,0,0,0,0
1.472314,0,0,0,0
1.473933,0,0,0,0
1.475684,0,0,0,0
1.477476,0,0,0,0
1.479269,0,0,0,0
1.481140,0,0,0,0
1.482932,0,0,0,0
1.484738,0,0,0,0
1.486536,0,0,0,0
1.488405,0,0,0,0
1.490197,0,0,0,0
1.491987,0,0,0,0
1.493785,0,0,0,0
1.495397,0,0,0,0
1.497151,0,0,0,0
1.499551,0,0,0,0
1.501502,0,0,0,0
1.503232,0,0,0,0
1.504789,0,0,0,0
1.506351,0,0,0,0
1.507889,0,0,0,0
1.509427,0,0,0,0
1.510962,0,0,0,0
1.512566,0,0,0,0
1.514100,0,0,0,0
1.515840,0,0,0,0
1.517455,0,0,0,0
1.519193,0,0,0,0
1.521045,0,0,0,0
1.523005,0,0,0,0
1.524795,0,0,0,0
1.526591,0,0,0,0
1.528478,0,0,0,0
1.530272,0,0,0,0
1.532065,0,0,0,0
1.533860,0,0,0,0
1.535651,0,0,0,0
1.537448,0,0,0,0
1.539062,0,0,0,0
1.540810,0,0,0,0
1.542609,0,0,0,0
1.544476,0,0,0,0
1.546268,0,0,0,0
1.548059,0,0,0,0
1.549874,0,0,0,0
1.551669,0,0,0,0
1.553465,0,0,0,0
1.555243,0,0,0,0
1.557018,0,0,0,0
1.558803,0,0,0,0
1.560621,0,0,0,0
1.562223,0,0,0,0
1.563966,0,0,0,0
1.565760,0,0,0,0
1.567552,0,0,0,0
1.569350,0,0,0,0
1.571162,0,0,0,0
1.572952,0,0,0,0
1.574752,0,0,0,0
1.576620,0,0,0,0
1.578550,0,0,0,0
1.580336,0,0,0,0
1.581950,0,0,0,0
1.583688,0,0,0,0
1.585335,0,0,0,0
1.587088,0,0,0,0
1.588879,0,0,0,0
1.590678,0,0,0,0
1.592564,0,0,0,0
1.594152,0,0,0,0
1.595901,0,0,0,0
1.597695,0,0,0,0
1.599488,0,0,0,0
1.601285,0,0,0,0
1.602898,0,0,0,0
1.605464,0,0,0,0
1.607163,0,0,0,0
1.608823,0,0,0,0
1.610372,0,0,0,0
1.611911,0,0,0,0
1.613467,0,0,0,0
1.614996,0,0,0,0
1.616522,0,0,0,0
1.618187,0,0,0,0
1.619865,0,0,0,0
1.621706,0,0,0,0
1.623684,0,0,0,0
1.625980,0,0,0,0
1.627547,0,0,0,0
1.629254,0,0,0,0
1.630784,0,0,0,0
1.632382,0,0,0,0
1.634021,0,0,0,0
1.635760,0,0,0,0
1.637572,0,0,0,0
1.639364,0,0,0,0
1.641157,0,0,0,0
1.642947,0,0,0,0
1.644732,0,0,0,0
1.646527,0,0,0,0
1.648134,0,0,0,0
1.649968,0,0,0,0
1.651758,0,0,0,0
1.653549,0,0,0,0
1.655339,0,0,0,0
1.657134,0,0,0,0
1.658944,0,0,0,0
1.660729,0,0,0,0
1.662522,0,0,0,0
1.664381,0,0,0,0
1.666170,0,0,0,0
1.667958,0,0,0,0
1.670348,0,0,0,0
1.672102,0,0,0,0
1.673974,0,0,0,0
1.675753,0,0,0,0
1.677859,0,0,0,0
1.679678,0,0,0,0
1.681226,0,0,0,0
1.682760,0,0,0,0
1.684298,0,0,0,0
1.685837,0,0,0,0
1.687372,0,0,0,0
1.688907,0,0,0,0
1.690460,0,0,0,0
1.692201,0,0,0,0
1.693995,0,0,0,0
1.695788,0,0,0,0
1.697582,0,0,0,0
1.699372,0,0,0,0
1.701187,0,0,0,0
1.702975,0,0,0,0
1.704843,0,0,0,0
1.706442,0,0,0,0
1.707986,0,0,0,0
1.709732,0,0,0,0
1.711344,0,0,0,0
1.713177,0,0,0,0
1.714970,0,0,0,0
1.716759,0,0,0,0
1.718556,0,0,0,0
1.720425,0,0,0,0
1.722237,0,0,0,0
1.724030,0,0,0,0
1.725824,0,0,0,0
1.727617,0,0,0,0
1.729414,0,0,0,0
1.731206,0,0,0,0
1.732814,0,0,0,0
1.734563,0,0,0,0
1.736415,0,0,0,0
1.738110,0,0,0,0
1.739943,0,0,0,0
1.741775,0,0,0,0
1.743567,0,0,0,0
1.745364,0,0,0,0
1.747156,0,0,0,0
1.748943,0,0,0,0
1.750740,0,0,0,0
1.752604,0,0,0,0
1.754341,0,0,0,0
1.756090,0,0,0,0
1.757884,0,0,0,0
1.759697,0,0,0,0
1.761332,0,0,0,0
1.762884,0,0,0,0
1.764644,0,0,0,0
1.766579,0,0,0,0
1.768443,0,0,0,0
1.770232,0,0,0,0
1.772018,0,0,0,0
1.773810,0,0,0,0
1.775422,0,0,0,0
1.777176,0,0,0,0
1.778966,0,0,0,0
1.780753,0,0,0,0
1.782547,0,0,0,0
1.784407,0,0,0,0
1.786218,0,0,0,0
1.788007,0,0,0,0
1.789603,0,0,0,0
1.791359,0,0,0,0
1.793157,0,0,0,0
1.794934,0,0,0,0
1.796534,0,0,0,0
