elapsed_s,RAS_STARVE_CYCLES_TSE,RAS_SUPER_TILES,RAS_8X4_TILES,RAS_MASKGEN_ACTIVE
0.636252,13194,0,0,0
0.638043,13209,0,0,0
0.639560,13263,0,0,0
0.641296,13173,0,0,0
0.643280,12237,0,0,0
0.644798,13185,0,0,0
0.646543,13122,0,0,0
0.648346,13569,0,0,0
0.649968,13122,0,0,0
0.651512,13119,0,0,0
0.653043,13215,0,0,0
0.654678,13101,0,0,0
0.656431,13050,0,0,0
0.658185,12903,0,0,0
0.659978,13191,0,0,0
0.661772,13041,0,0,0
0.663565,13299,0,0,0
0.665358,13155,0,0,0
0.667154,12243,0,0,0
0.668965,13716,0,0,0
0.670835,13095,0,0,0
0.672634,12831,0,0,0
0.674423,13104,0,0,0
0.676213,13116,0,0,0
0.678003,12690,0,0,0
0.679649,13104,0,0,0
0.681401,13548,0,0,0
0.683194,13083,0,0,0
0.684985,12822,0,0,0
0.686852,13068,0,0,0
0.688480,13122,0,0,0
0.690038,13899,0,0,0
0.691783,13116,0,0,0
0.693577,13674,0,0,0
0.695372,13848,0,0,0
0.697165,13206,0,0,0
0.698954,13164,0,0,0
0.700762,13098,0,0,0
0.702613,13134,0,0,0
0.704419,13116,0,0,0
0.705961,13956,0,0,0
0.707709,11778,0,0,0
0.709488,13185,0,0,0
0.711181,13089,0,0,0
0.712933,13695,0,0,0
0.716122,11460,0,0,0
0.717719,12891,0,0,0
0.719346,13113,0,0,0
0.720896,13488,0,0,0
0.722441,13470,0,0,0
0.723970,13122,0,0,0
0.725507,13110,0,0,0
0.727112,13098,0,0,0
0.728650,12687,0,0,0
0.730182,12933,0,0,0
0.731926,13899,0,0,0
0.733741,13740,0,0,0
0.735535,13086,0,0,0
0.737326,13089,0,0,0
0.739119,13032,0,0,0
0.740911,13128,0,0,0
0.742778,13194,0,0,0
0.744766,9804,0,0,0
0.746436,9984,0,0,0
0.748147,9744,0,0,0
0.749859,9357,0,0,0
0.751569,9030,0,0,0
0.753278,9108,0,0,0
0.754827,12396,0,0,0
0.756582,11751,0,0,0
0.758448,10542,0,0,0
0.760234,11211,0,0,0
0.762012,11724,0,0,0
0.763775,11724,0,0,0
0.765331,11835,0,0,0
0.766869,11835,0,0,0
0.768427,12438,0,0,0
0.770204,11781,0,0,0
0.771996,12195,0,0,0
0.773789,12162,0,0,0
0.775478,11820,0,0,0
0.777230,12417,0,0,0
0.779019,12195,0,0,0
0.780662,11733,0,0,0
0.782486,11709,0,0,0
0.784278,11826,0,0,0
0.786091,12300,0,0,0
0.787885,11250,0,0,0
0.789676,11793,0,0,0
0.791474,11691,0,0,0
0.793267,11766,0,0,0
0.795054,10872,0,0,0
0.797012,11016,0,0,0
0.798876,10620,0,0,0
0.800398,10818,0,0,0
0.802141,11829,0,0,0
0.803932,12201,0,0,0
0.805724,12282,0,0,0
0.807336,11784,0,0,0
0.809088,11715,0,0,0
0.810879,12651,0,0,0
0.812461,9882,0,0,0
0.814149,11652,0,0,0
0.815866,11169,0,0,0
0.817478,11580,0,0,0
0.819226,11616,0,0,0
0.821003,11127,0,0,0
0.822851,11628,0,0,0
0.824541,11769,0,0,0
0.826082,11799,0,0,0
0.827952,11628,0,0,0
0.829754,11727,0,0,0
0.831344,11688,0,0,0
0.833087,11808,0,0,0
0.834671,11772,0,0,0
0.836571,12129,0,0,0
0.838177,11715,0,0,0
0.839955,12435,0,0,0
0.841746,11742,0,0,0
0.843538,11832,0,0,0
0.845328,11715,0,0,0
0.847196,11763,0,0,0
0.849004,11796,0,0,0
0.850789,11808,0,0,0
0.852583,11685,0,0,0
0.854460,12222,0,0,0
0.856413,11760,0,0,0
0.857967,12549,0,0,0
0.859730,11802,0,0,0
0.861521,11814,0,0,0
0.863318,11787,0,0,0
0.865112,11757,0,0,0
0.866900,11760,0,0,0
0.868697,12009,0,0,0
0.870388,11754,0,0,0
0.872139,11292,0,0,0
0.873928,11751,0,0,0
0.875722,11751,0,0,0
0.877512,11808,0,0,0
0.879308,11892,0,0,0
0.881105,11781,0,0,0
0.882878,11685,0,0,0
0.884681,11745,0,0,0
0.886465,11724,0,0,0
0.888049,11784,0,0,0
0.889793,12342,0,0,0
0.891408,11700,0,0,0
0.893157,11730,0,0,0
0.895353,11796,0,0,0
0.896870,11778,0,0,0
0.898615,11718,0,0,0
0.900291,12396,0,0,0
0.901873,10614,0,0,0
0.903622,11877,0,0,0
0.905414,10548,0,0,0
0.907209,11040,0,0,0
0.909002,10671,0,0,0
0.910868,10539,0,0,0
0.912484,11181,0,0,0
0.914232,10524,0,0,0
0.916029,10497,0,0,0
0.917822,11145,0,0,0
0.919618,10503,0,0,0
0.921409,10524,0,0,0
0.923225,11076,0,0,0
0.925020,10521,0,0,0
0.926887,10536,0,0,0
0.928465,10533,0,0,0
0.930010,11082,0,0,0
0.931757,10527,0,0,0
0.933367,10521,0,0,0
0.935199,10875,0,0,0
0.936992,10485,0,0,0
0.938780,10533,0,0,0
0.940569,10932,0,0,0
0.942418,10992,0,0,0
0.944261,10857,0,0,0
0.945890,10503,0,0,0
0.947749,10533,0,0,0
0.949552,10614,0,0,0
0.951147,10536,0,0,0
0.952895,10587,0,0,0
0.954507,10665,0,0,0
0.956258,11040,0,0,0
0.958034,10536,0,0,0
0.959551,10515,0,0,0
0.961144,9273,0,0,0
0.962683,10548,0,0,0
0.964303,10878,0,0,0
0.965869,10527,0,0,0
0.967411,11220,0,0,0
0.968949,11112,0,0,0
0.970483,11262,0,0,0
0.972225,10542,0,0,0
0.974024,10443,0,0,0
0.975542,10530,0,0,0
0.977303,11085,0,0,0
0.979250,10554,0,0,0
0.981040,10554,0,0,0
0.982965,10497,0,0,0
0.984765,11181,0,0,0
0.986554,10659,0,0,0
0.988162,10566,0,0,0
0.989912,10491,0,0,0
0.991789,10491,0,0,0
0.993725,11247,0,0,0
0.995522,10551,0,0,0
0.997315,10539,0,0,0
0.999009,10857,0,0,0
1.000756,10506,0,0,0
1.002530,10539,0,0,0
1.004115,11313,0,0,0
1.005712,10839,0,0,0
1.007565,10749,0,0,0
1.009409,11118,0,0,0
1.010994,10458,0,0,0
1.012746,10488,0,0,0
1.014613,10944,0,0,0
1.016545,10509,0,0,0
1.018335,10890,0,0,0
1.020145,10524,0,0,0
1.021935,10551,0,0,0
1.023808,10839,0,0,0
1.025599,10560,0,0,0
