elapsed_s,TSE_SETUP_CTRL_WORKING_CYCLE_L2,TSE_SETUP_FDP3_WORKING_CYCLE_L2,TSE_SETUP_FDP3_0_WORKING_CYCLE_L3,TSE_SETUP_FDP3_1_WORKING_CYCLE_L3
0.345755,0,0,0,0
0.347464,0,0,0,0
0.349236,0,0,0,0
0.350871,0,0,0,0
0.352539,0,0,0,0
0.354249,0,0,0,0
0.355957,0,0,0,0
0.357736,0,0,0,0
0.359447,0,0,0,0
0.361183,0,0,0,0
0.362894,0,0,0,0
0.364605,0,0,0,0
0.366383,0,0,0,0
0.368094,0,0,0,0
0.369807,0,0,0,0
0.371342,0,0,0,0
0.373132,0,0,0,0
0.374753,0,0,0,0
0.376303,0,0,0,0
0.378053,0,0,0,0
0.379789,0,0,0,0
0.381372,0,0,0,0
0.382981,0,0,0,0
0.384638,0,0,0,0
0.386348,0,0,0,0
0.388056,0,0,0,0
0.389767,0,0,0,0
0.391475,0,0,0,0
0.393014,0,0,0,0
0.394681,0,0,0,0
0.396389,0,0,0,0
0.398098,0,0,0,0
0.399807,0,0,0,0
0.401510,0,0,0,0
0.403094,0,0,0,0
0.404766,0,0,0,0
0.406472,0,0,0,0
0.407993,0,0,0,0
0.409653,0,0,0,0
0.411193,0,0,0,0
0.412673,0,0,0,0
0.414232,0,0,0,0
0.415705,0,0,0,0
0.417171,0,0,0,0
0.418643,0,0,0,0
0.420108,0,0,0,0
0.421770,0,0,0,0
0.423478,0,0,0,0
0.425020,0,0,0,0
0.426681,0,0,0,0
0.428387,0,0,0,0
0.430094,0,0,0,0
0.431852,0,0,0,0
0.433522,0,0,0,0
0.435171,0,0,0,0
0.436679,0,0,0,0
0.438264,0,0,0,0
0.439725,0,0,0,0
0.441199,0,0,0,0
0.442659,0,0,0,0
0.444285,0,0,0,0
0.445877,0,0,0,0
0.447373,0,0,0,0
0.448840,0,0,0,0
0.450309,0,0,0,0
0.451782,0,0,0,0
0.453291,0,0,0,0
0.454945,0,0,0,0
0.456682,0,0,0,0
0.458399,0,0,0,0
0.460099,0,0,0,0
0.461912,0,0,0,0
0.463471,0,0,0,0
0.465326,0,0,0,0
0.467176,0,0,0,0
0.468644,0,0,0,0
0.470134,0,0,0,0
0.471696,0,0,0,0
0.473144,0,0,0,0
0.474701,0,0,0,0
0.476187,0,0,0,0
0.477861,0,0,0,0
0.479674,0,0,0,0
0.481241,0,0,0,0
0.482679,0,0,0,0
0.484106,0,0,0,0
0.485574,0,0,0,0
0.486957,0,0,0,0
0.488354,0,0,0,0
0.489775,0,0,0,0
0.491185,0,0,0,0
0.492574,0,0,0,0
0.494002,0,0,0,0
0.495390,0,0,0,0
0.496782,0,0,0,0
0.498159,0,0,0,0
0.499554,0,0,0,0
0.500972,0,0,0,0
0.502343,0,0,0,0
0.503759,0,0,0,0
0.505143,0,0,0,0
0.506512,0,0,0,0
0.507888,0,0,0,0
0.509285,0,0,0,0
0.510658,0,0,0,0
0.512025,0,0,0,0
0.513387,0,0,0,0
0.514790,0,0,0,0
0.516149,0,0,0,0
0.517584,0,0,0,0
0.519077,0,0,0,0
0.520575,0,0,0,0
0.522224,0,0,0,0
0.523771,0,0,0,0
0.525246,0,0,0,0
0.526695,0,0,0,0
0.528105,0,0,0,0
0.529500,0,0,0,0
0.530908,0,0,0,0
0.532316,0,0,0,0
0.533884,0,0,0,0
0.535368,0,0,0,0
0.536826,0,0,0,0
0.538288,0,0,0,0
0.539757,0,0,0,0
0.541277,0,0,0,0
0.542758,0,0,0,0
0.544416,0,0,0,0
0.546127,0,0,0,0
0.547838,0,0,0,0
0.549611,0,0,0,0
0.551328,0,0,0,0
0.553054,0,0,0,0
0.554764,0,0,0,0
0.556474,0,0,0,0
0.558187,0,0,0,0
0.559897,0,0,0,0
0.561605,0,0,0,0
0.563331,0,0,0,0
0.565089,0,0,0,0
0.566836,0,0,0,0
0.568774,0,0,0,0
0.570253,0,0,0,0
0.571793,0,0,0,0
0.573371,0,0,0,0
0.574947,0,0,0,0
0.576413,0,0,0,0
0.577882,0,0,0,0
0.579347,0,0,0,0
0.580867,0,0,0,0
0.582333,0,0,0,0
0.583817,0,0,0,0
0.585554,0,0,0,0
0.587349,0,0,0,0
0.589212,0,0,0,0
0.591148,0,0,0,0
0.592935,0,0,0,0
0.594741,0,0,0,0
0.596529,0,0,0,0
0.598399,0,0,0,0
0.600186,0,0,0,0
0.601974,0,0,0,0
0.603562,0,0,0,0
0.605131,0,0,0,0
0.606668,0,0,0,0
0.608407,0,0,0,0
0.610198,0,0,0,0
0.611988,0,0,0,0
0.613783,0,0,0,0
0.615396,0,0,0,0
0.617138,0,0,0,0
0.618728,0,0,0,0
0.620273,0,0,0,0
0.622223,0,0,0,0
0.623776,0,0,0,0
0.625336,0,0,0,0
0.627080,0,0,0,0
0.628604,0,0,0,0
0.630243,0,0,0,0
0.631779,0,0,0,0
0.633312,0,0,0,0
0.635117,0,0,0,0
0.636982,0,0,0,0
0.640378,0,0,0,0
0.642021,0,0,0,0
0.643575,0,0,0,0
0.645182,0,0,0,0
0.646721,0,0,0,0
0.648255,0,0,0,0
0.649810,0,0,0,0
0.651346,0,0,0,0
0.652947,0,0,0,0
0.654482,0,0,0,0
0.656015,0,0,0,0
0.657548,0,0,0,0
0.659083,0,0,0,0
0.660643,0,0,0,0
0.662397,0,0,0,0
0.664188,0,0,0,0
0.665979,0,0,0,0
0.667768,0,0,0,0
0.669632,0,0,0,0
0.671377,0,0,0,0
0.673120,0,0,0,0
0.674910,0,0,0,0
0.676696,0,0,0,0
0.678212,0,0,0,0
0.679959,0,0,0,0
0.681567,0,0,0,0
0.683311,0,0,0,0
0.685160,0,0,0,0
0.686760,0,0,0,0
0.688322,0,0,0,0
0.690220,0,0,0,0
0.691896,0,0,0,0
0.693653,0,0,0,0
0.695199,0,0,0,0
0.696909,0,0,0,0
0.698635,0,0,0,0
0.700420,0,0,0,0
0.702298,0,0,0,0
0.704078,0,0,0,0
0.705861,0,0,0,0
0.707458,0,0,0,0
0.709287,0,0,0,0
0.711011,0,0,0,0
0.713023,0,0,0,0
0.714690,0,0,0,0
0.716399,0,0,0,0
0.718111,0,0,0,0
0.719820,0,0,0,0
0.721528,0,0,0,0
0.723078,0,0,0,0
0.724552,0,0,0,0
0.726091,0,0,0,0
0.727559,0,0,0,0
0.729024,0,0,0,0
0.730492,0,0,0,0
0.732148,0,0,0,0
0.733882,0,0,0,0
0.735594,0,0,0,0
0.737300,0,0,0,0
0.739146,0,0,0,0
0.741043,0,0,0,0
0.742760,0,0,0,0
0.744299,0,0,0,0
0.746051,0,0,0,0
0.747700,0,0,0,0
0.749314,0,0,0,0
0.750942,0,0,0,0
0.752678,0,0,0,0
0.754467,0,0,0,0
0.756264,0,0,0,0
0.757899,0,0,0,0
0.759651,0,0,0,0
0.761435,0,0,0,0
0.763096,0,0,0,0
0.764722,0,0,0,0
0.766561,0,0,0,0
0.768350,0,0,0,0
0.770135,0,0,0,0
0.771923,0,0,0,0
0.773793,0,0,0,0
0.775580,0,0,0,0
0.777185,0,0,0,0
0.778931,0,0,0,0
0.780718,0,0,0,0
0.782233,0,0,0,0
0.783978,0,0,0,0
0.785766,0,0,0,0
0.787573,0,0,0,0
0.789434,0,0,0,0
0.791228,0,0,0,0
0.793014,0,0,0,0
0.794801,0,0,0,0
0.796585,0,0,0,0
0.798278,0,0,0,0
0.800022,0,0,0,0
0.801812,0,0,0,0
0.803609,0,0,0,0
0.805445,0,0,0,0
0.807124,0,0,0,0
0.808789,0,0,0,0
0.810406,0,0,0,0
0.812194,0,0,0,0
0.813987,0,0,0,0
0.815777,0,0,0,0
0.817561,0,0,0,0
0.819376,0,0,0,0
0.821241,0,0,0,0
0.823194,0,0,0,0
0.824976,0,0,0,0
0.826683,0,0,0,0
0.828426,0,0,0,0
0.830095,0,0,0,0
0.831828,0,0,0,0
0.833603,0,0,0,0
0.835156,0,0,0,0
0.837614,0,0,0,0
0.839223,0,0,0,0
0.840773,0,0,0,0
0.842521,0,0,0,0
0.844197,0,0,0,0
0.846104,0,0,0,0
0.847738,0,0,0,0
0.849231,0,0,0,0
0.851425,0,0,0,0
0.853252,0,0,0,0
0.854999,0,0,0,0
0.856568,0,0,0,0
0.858104,0,0,0,0
0.859641,0,0,0,0
0.861259,0,0,0,0
0.862924,0,0,0,0
0.865867,0,0,0,0
0.868206,0,0,0,0
0.870021,0,0,0,0
0.871676,0,0,0,0
0.873482,0,0,0,0
0.874952,0,0,0,0
0.876376,0,0,0,0
0.877915,0,0,0,0
0.879450,0,0,0,0
0.880917,0,0,0,0
0.882400,0,0,0,0
0.883867,0,0,0,0
0.885385,0,0,0,0
0.886958,0,0,0,0
0.888431,0,0,0,0
0.889854,0,0,0,0
0.891508,0,0,0,0
0.893298,0,0,0,0
0.895138,0,0,0,0
0.897264,0,0,0,0
0.899053,0,0,0,0
0.900760,0,0,0,0
0.902537,0,0,0,0
0.904704,0,0,0,0
0.906463,0,0,0,0
0.908005,0,0,0,0
0.909607,0,0,0,0
0.911125,0,0,0,0
0.912649,0,0,0,0
0.914180,0,0,0,0
0.915730,0,0,0,0
0.917333,0,0,0,0
0.918932,0,0,0,0
0.920466,0,0,0,0
0.922003,0,0,0,0
0.923527,0,0,0,0
0.925327,0,0,0,0
0.927082,0,0,0,0
0.928651,0,0,0,0
0.930435,0,0,0,0
0.932254,0,0,0,0
0.934044,0,0,0,0
0.935835,0,0,0,0
0.937440,0,0,0,0
0.939194,0,0,0,0
0.941058,0,0,0,0
0.942846,0,0,0,0
0.944633,0,0,0,0
0.946424,0,0,0,0
0.948233,0,0,0,0
0.950025,0,0,0,0
0.951813,0,0,0,0
0.953597,0,0,0,0
0.955388,0,0,0,0
0.957251,0,0,0,0
0.958988,0,0,0,0
0.960733,0,0,0,0
0.962522,0,0,0,0
0.964310,0,0,0,0
0.966101,0,0,0,0
0.967888,0,0,0,0
0.969494,0,0,0,0
0.971060,0,0,0,0
0.972799,0,0,0,0
0.974598,0,0,0,0
0.976188,0,0,0,0
0.977933,0,0,0,0
0.979584,0,0,0,0
0.981216,0,0,0,0
0.982753,0,0,0,0
0.984280,0,0,0,0
0.985906,0,0,0,0
0.987624,0,0,0,0
0.989437,0,0,0,0
0.991145,0,0,0,0
0.992888,0,0,0,0
0.994675,0,0,0,0
0.996461,0,0,0,0
0.998249,0,0,0,0
1.000036,0,0,0,0
1.001641,0,0,0,0
1.003384,0,0,0,0
1.005018,0,0,0,0
1.006776,0,0,0,0
1.008566,0,0,0,0
1.010359,0,0,0,0
1.012157,0,0,0,0
1.014225,0,0,0,0
1.016149,0,0,0,0
1.017838,0,0,0,0
1.019442,0,0,0,0
1.021123,0,0,0,0
1.022681,0,0,0,0
1.024210,0,0,0,0
1.025835,0,0,0,0
1.027392,0,0,0,0
1.028997,0,0,0,0
1.030723,0,0,0,0
1.032511,0,0,0,0
1.034198,0,0,0,0
1.035749,0,0,0,0
1.037363,0,0,0,0
1.038971,0,0,0,0
1.040506,0,0,0,0
1.042042,0,0,0,0
1.043768,0,0,0,0
1.045656,0,0,0,0
1.047324,0,0,0,0
1.049249,0,0,0,0
1.050927,0,0,0,0
1.052672,0,0,0,0
1.054389,0,0,0,0
1.056022,0,0,0,0
1.057792,0,0,0,0
1.059495,0,0,0,0
1.061072,0,0,0,0
1.062629,0,0,0,0
1.064218,0,0,0,0
1.065758,0,0,0,0
1.067379,0,0,0,0
1.068978,0,0,0,0
1.070505,0,0,0,0
1.072233,0,0,0,0
1.074170,0,0,0,0
1.075796,0,0,0,0
1.077606,0,0,0,0
1.079174,0,0,0,0
1.080709,0,0,0,0
1.082239,0,0,0,0
1.083980,0,0,0,0
1.085774,0,0,0,0
1.087567,0,0,0,0
1.089376,0,0,0,0
1.091173,0,0,0,0
1.093041,0,0,0,0
1.094828,0,0,0,0
1.096617,0,0,0,0
1.098410,0,0,0,0
1.100024,0,0,0,0
1.101779,0,0,0,0
1.103558,0,0,0,0
1.105332,0,0,0,0
1.107174,0,0,0,0
1.108849,0,0,0,0
1.110694,0,0,0,0
1.112316,0,0,0,0
1.113863,0,0,0,0
1.115400,0,0,0,0
1.117013,0,0,0,0
1.118550,0,0,0,0
1.120085,0,0,0,0
1.121844,0,0,0,0
1.125177,0,0,0,0
1.126767,0,0,0,0
1.128951,0,0,0,0
1.130521,0,0,0,0
1.132076,0,0,0,0
1.133781,0,0,0,0
1.135351,0,0,0,0
1.136884,0,0,0,0
1.138418,0,0,0,0
1.140157,0,0,0,0
1.141752,0,0,0,0
1.143520,0,0,0,0
1.145309,0,0,0,0
1.147038,0,0,0,0
1.148784,0,0,0,0
1.150585,0,0,0,0
1.152176,0,0,0,0
1.153947,0,0,0,0
1.155740,0,0,0,0
1.157607,0,0,0,0
1.159207,0,0,0,0
1.160920,0,0,0,0
1.162630,0,0,0,0
1.164232,0,0,0,0
1.166042,0,0,0,0
1.167694,0,0,0,0
1.169225,0,0,0,0
1.170757,0,0,0,0
1.172489,0,0,0,0
1.174360,0,0,0,0
1.176169,0,0,0,0
1.177962,0,0,0,0
1.179824,0,0,0,0
1.181841,0,0,0,0
1.183632,0,0,0,0
1.185418,0,0,0,0
1.187229,0,0,0,0
1.189087,0,0,0,0
1.190899,0,0,0,0
1.192687,0,0,0,0
1.194477,0,0,0,0
1.196267,0,0,0,0
1.197881,0,0,0,0
1.199629,0,0,0,0
1.201418,0,0,0,0
1.203212,0,0,0,0
1.204971,0,0,0,0
1.206780,0,0,0,0
1.208617,0,0,0,0
1.210400,0,0,0,0
1.212194,0,0,0,0
1.213988,0,0,0,0
1.215780,0,0,0,0
1.217566,0,0,0,0
1.219385,0,0,0,0
1.221250,0,0,0,0
1.223184,0,0,0,0
1.224958,0,0,0,0
1.226635,0,0,0,0
1.228260,0,0,0,0
1.229890,0,0,0,0
1.231639,0,0,0,0
1.233222,0,0,0,0
1.234965,0,0,0,0
1.236755,0,0,0,0
1.238626,0,0,0,0
1.240432,0,0,0,0
1.242030,0,0,0,0
1.243778,0,0,0,0
1.245433,0,0,0,0
1.247194,0,0,0,0
1.248982,0,0,0,0
1.250790,0,0,0,0
1.252582,0,0,0,0
1.254456,0,0,0,0
1.256248,0,0,0,0
1.258043,0,0,0,0
1.259833,0,0,0,0
1.261523,0,0,0,0
1.263280,0,0,0,0
1.265070,0,0,0,0
1.266862,0,0,0,0
1.268641,0,0,0,0
1.270306,0,0,0,0
1.272070,0,0,0,0
1.273864,0,0,0,0
1.275656,0,0,0,0
1.277524,0,0,0,0
1.279323,0,0,0,0
1.281111,0,0,0,0
1.282718,0,0,0,0
1.284455,0,0,0,0
1.286036,0,0,0,0
1.287723,0,0,0,0
1.289449,0,0,0,0
1.291177,0,0,0,0
1.293013,0,0,0,0
1.294804,0,0,0,0
1.296593,0,0,0,0
1.298385,0,0,0,0
1.300174,0,0,0,0
1.301968,0,0,0,0
1.303778,0,0,0,0
1.305565,0,0,0,0
1.307362,0,0,0,0
1.309226,0,0,0,0
1.310947,0,0,0,0
1.312689,0,0,0,0
1.314300,0,0,0,0
1.316048,0,0,0,0
1.317841,0,0,0,0
1.319632,0,0,0,0
1.321418,0,0,0,0
1.323213,0,0,0,0
1.324899,0,0,0,0
1.326649,0,0,0,0
1.328439,0,0,0,0
1.330227,0,0,0,0
1.332017,0,0,0,0
1.333809,0,0,0,0
1.335620,0,0,0,0
1.337405,0,0,0,0
1.339010,0,0,0,0
1.340762,0,0,0,0
1.342364,0,0,0,0
1.344097,0,0,0,0
1.346004,0,0,0,0
1.347685,0,0,0,0
1.349502,0,0,0,0
1.351396,0,0,0,0
1.353183,0,0,0,0
1.354771,0,0,0,0
1.356329,0,0,0,0
1.358077,0,0,0,0
1.359870,0,0,0,0
1.361660,0,0,0,0
1.363599,0,0,0,0
1.365467,0,0,0,0
1.367372,0,0,0,0
1.369160,0,0,0,0
1.370950,0,0,0,0
1.372742,0,0,0,0
1.374616,0,0,0,0
1.376407,0,0,0,0
1.378025,0,0,0,0
1.379775,0,0,0,0
1.381643,0,0,0,0
1.383243,0,0,0,0
1.384987,0,0,0,0
1.386777,0,0,0,0
1.388587,0,0,0,0
1.390460,0,0,0,0
1.392251,0,0,0,0
1.394044,0,0,0,0
1.395834,0,0,0,0
1.397876,0,0,0,0
1.399808,0,0,0,0
1.401373,0,0,0,0
1.402918,0,0,0,0
1.404447,0,0,0,0
1.406000,0,0,0,0
1.407685,0,0,0,0
1.409417,0,0,0,0
1.411127,0,0,0,0
1.412947,0,0,0,0
1.414738,0,0,0,0
1.416528,0,0,0,0
1.418319,0,0,0,0
1.419912,0,0,0,0
1.421560,0,0,0,0
1.423336,0,0,0,0
1.425125,0,0,0,0
1.426919,0,0,0,0
1.428699,0,0,0,0
1.430364,0,0,0,0
1.432664,0,0,0,0
1.434373,0,0,0,0
1.435926,0,0,0,0
1.437531,0,0,0,0
1.439199,0,0,0,0
1.440725,0,0,0,0
1.442266,0,0,0,0
1.444009,0,0,0,0
1.445807,0,0,0,0
1.447600,0,0,0,0
1.449392,0,0,0,0
1.451188,0,0,0,0
1.453075,0,0,0,0
1.454868,0,0,0,0
1.456660,0,0,0,0
1.458454,0,0,0,0
1.460247,0,0,0,0
1.462043,0,0,0,0
1.463648,0,0,0,0
1.465383,0,0,0,0
1.467187,0,0,0,0
1.468730,0,0,0,0
1.470566,0,0,0,0
1.472224,0,0,0,0
1.473998,0,0,0,0
1.475785,0,0,0,0
1.477649,0,0,0,0
1.479424,0,0,0,0
1.480998,0,0,0,0
1.482548,0,0,0,0
1.484142,0,0,0,0
1.485755,0,0,0,0
1.487289,0,0,0,0
1.489057,0,0,0,0
1.490682,0,0,0,0
1.492432,0,0,0,0
1.494024,0,0,0,0
1.495790,0,0,0,0
1.497576,0,0,0,0
1.499373,0,0,0,0
1.501239,0,0,0,0
1.503344,0,0,0,0
1.505140,0,0,0,0
1.506748,0,0,0,0
1.508497,0,0,0,0
1.510375,0,0,0,0
1.512166,0,0,0,0
1.513962,0,0,0,0
1.515755,0,0,0,0
1.517643,0,0,0,0
1.519301,0,0,0,0
1.521058,0,0,0,0
1.522852,0,0,0,0
1.524631,0,0,0,0
1.526296,0,0,0,0
1.528078,0,0,0,0
1.529832,0,0,0,0
1.531432,0,0,0,0
1.533255,0,0,0,0
1.534991,0,0,0,0
1.536737,0,0,0,0
1.538351,0,0,0,0
1.540098,0,0,0,0
1.541892,0,0,0,0
1.543684,0,0,0,0
1.545473,0,0,0,0
1.547071,0,0,0,0
1.548626,0,0,0,0
1.550452,0,0,0,0
1.552243,0,0,0,0
1.554036,0,0,0,0
1.555829,0,0,0,0
1.557846,0,0,0,0
1.559536,0,0,0,0
1.561073,0,0,0,0
1.562604,0,0,0,0
1.564134,0,0,0,0
1.565735,0,0,0,0
1.567424,0,0,0,0
1.568973,0,0,0,0
1.570518,0,0,0,0
1.572045,0,0,0,0
1.573639,0,0,0,0
1.575278,0,0,0,0
1.577015,0,0,0,0
1.578806,0,0,0,0
1.580597,0,0,0,0
1.582487,0,0,0,0
1.584103,0,0,0,0
1.585894,0,0,0,0
1.587458,0,0,0,0
1.589625,0,0,0,0
1.591346,0,0,0,0
1.592971,0,0,0,0
1.594926,0,0,0,0
1.596635,0,0,0,0
1.598242,0,0,0,0
1.599778,0,0,0,0
1.601367,0,0,0,0
1.603002,0,0,0,0
1.604534,0,0,0,0
1.606176,0,0,0,0
1.607723,0,0,0,0
1.609462,0,0,0,0
1.611253,0,0,0,0
1.613118,0,0,0,0
1.614725,0,0,0,0
1.616472,0,0,0,0
1.618306,0,0,0,0
1.619945,0,0,0,0
1.621491,0,0,0,0
1.623046,0,0,0,0
1.624583,0,0,0,0
1.626152,0,0,0,0
1.627689,0,0,0,0
1.629298,0,0,0,0
1.630967,0,0,0,0
1.632682,0,0,0,0
1.634390,0,0,0,0
1.636077,0,0,0,0
1.637589,0,0,0,0
1.639261,0,0,0,0
1.640971,0,0,0,0
1.642757,0,0,0,0
1.644535,0,0,0,0
1.646354,0,0,0,0
1.648146,0,0,0,0
1.649892,0,0,0,0
1.651595,0,0,0,0
1.653422,0,0,0,0
1.655223,0,0,0,0
1.657015,0,0,0,0
1.658626,0,0,0,0
1.660377,0,0,0,0
1.662174,0,0,0,0
1.663969,0,0,0,0
1.665765,0,0,0,0
1.667561,0,0,0,0
1.669452,0,0,0,0
1.671250,0,0,0,0
1.673042,0,0,0,0
1.674635,0,0,0,0
1.676386,0,0,0,0
1.678182,0,0,0,0
1.679799,0,0,0,0
1.681549,0,0,0,0
1.683349,0,0,0,0
1.685216,0,0,0,0
1.686944,0,0,0,0
1.688693,0,0,0,0
1.690511,0,0,0,0
1.692301,0,0,0,0
1.694096,0,0,0,0
1.695888,0,0,0,0
1.697676,0,0,0,0
1.699621,0,0,0,0
1.701312,0,0,0,0
1.703148,0,0,0,0
1.704923,0,0,0,0
1.707008,0,0,0,0
1.708554,0,0,0,0
1.710473,0,0,0,0
1.712279,0,0,0,0
1.713873,0,0,0,0
1.715607,0,0,0,0
1.717462,0,0,0,0
1.719298,0,0,0,0
1.721084,0,0,0,0
1.722690,0,0,0,0
1.724438,0,0,0,0
1.726233,0,0,0,0
1.728025,0,0,0,0
1.729817,0,0,0,0
1.731608,0,0,0,0
1.733498,0,0,0,0
1.735067,0,0,0,0
1.736610,0,0,0,0
1.738356,0,0,0,0
1.740148,0,0,0,0
1.741961,0,0,0,0
1.743625,0,0,0,0
1.745375,0,0,0,0
1.747174,0,0,0,0
1.749042,0,0,0,0
1.750832,0,0,0,0
1.752623,0,0,0,0
1.754438,0,0,0,0
1.756229,0,0,0,0
1.757994,0,0,0,0
1.759744,0,0,0,0
1.761421,0,0,0,0
1.763347,0,0,0,0
1.765031,0,0,0,0
1.766807,0,0,0,0
