elapsed_s,TSE_FE_STARVE_CYCLES_PC,TSE_FE_INPUT_PRIM,TSE_FE_INPUT_NULL_PRIM,TSE_FE_TRIVAL_REJ_PRIM
0.426030,0,0,0,0
0.427893,0,0,0,0
0.429679,0,0,0,0
0.431465,0,0,0,0
0.433275,0,0,0,0
0.435063,0,0,0,0
0.436851,0,0,0,0
0.438620,0,0,0,0
0.440398,0,0,0,0
0.442231,0,0,0,0
0.443847,0,0,0,0
0.445385,0,0,0,0
0.446953,0,0,0,0
0.448485,0,0,0,0
0.450065,0,0,0,0
0.451891,0,0,0,0
0.453681,0,0,0,0
0.455490,0,0,0,0
0.457281,0,0,0,0
0.459071,0,0,0,0
0.460864,0,0,0,0
0.462653,0,0,0,0
0.464439,0,0,0,0
0.466049,0,0,0,0
0.467577,0,0,0,0
0.469183,0,0,0,0
0.470978,0,0,0,0
0.472767,0,0,0,0
0.474359,0,0,0,0
0.476187,0,0,0,0
0.477802,0,0,0,0
0.479546,0,0,0,0
0.481335,0,0,0,0
0.483122,0,0,0,0
0.484914,0,0,0,0
0.486702,0,0,0,0
0.488659,0,0,0,0
0.490195,0,0,0,0
0.491816,0,0,0,0
0.493356,0,0,0,0
0.494926,0,0,0,0
0.496692,0,0,0,0
0.498230,0,0,0,0
0.500050,0,0,0,0
0.501935,0,0,0,0
0.503472,0,0,0,0
0.505014,0,0,0,0
0.506544,0,0,0,0
0.508242,0,0,0,0
0.509945,0,0,0,0
0.511681,0,0,0,0
0.513467,0,0,0,0
0.515253,0,0,0,0
0.517042,0,0,0,0
0.518828,0,0,0,0
0.520638,0,0,0,0
0.522420,0,0,0,0
0.524222,0,0,0,0
0.525939,0,0,0,0
0.527677,0,0,0,0
0.529474,0,0,0,0
0.531282,0,0,0,0
0.533153,0,0,0,0
0.534940,0,0,0,0
0.536728,0,0,0,0
0.538517,0,0,0,0
0.540382,0,0,0,0
0.542372,0,0,0,0
0.544041,0,0,0,0
0.545750,0,0,0,0
0.547459,0,0,0,0
0.549238,0,0,0,0
0.550947,0,0,0,0
0.552675,0,0,0,0
0.554385,0,0,0,0
0.556157,0,0,0,0
0.557804,0,0,0,0
0.559457,0,0,0,0
0.560988,0,0,0,0
0.562500,0,0,0,0
0.564081,0,0,0,0
0.565694,0,0,0,0
0.567211,0,0,0,0
0.568680,0,0,0,0
0.570147,0,0,0,0
0.571612,0,0,0,0
0.573093,0,0,0,0
0.574751,0,0,0,0
0.576454,0,0,0,0
0.577963,0,0,0,0
0.579433,0,0,0,0
0.581160,0,0,0,0
0.582864,0,0,0,0
0.584409,0,0,0,0
0.587406,0,0,0,0
0.589842,0,0,0,0
0.591406,0,0,0,0
0.592946,0,0,0,0
0.594510,0,0,0,0
0.596114,0,0,0,0
0.597776,0,0,0,0
0.599309,0,0,0,0
0.600844,0,0,0,0
0.602377,0,0,0,0
0.604318,0,0,0,0
0.607567,0,0,0,0
0.609109,0,0,0,0
0.610643,0,0,0,0
0.612243,0,0,0,0
0.613778,0,0,0,0
0.615315,0,0,0,0
0.616848,0,0,0,0
0.618446,0,0,0,0
0.619982,0,0,0,0
0.621535,0,0,0,0
0.623089,0,0,0,0
0.624620,0,0,0,0
0.626147,0,0,0,0
0.627743,0,0,0,0
0.629492,0,0,0,0
0.631281,0,0,0,0
0.633072,0,0,0,0
0.634858,0,0,0,0
0.636648,0,0,0,0
0.638435,0,0,0,0
0.640039,0,0,0,0
0.641580,0,0,0,0
0.643319,0,0,0,0
0.645190,0,0,0,0
0.646977,0,0,0,0
0.648764,0,0,0,0
0.650378,0,0,0,0
0.652214,0,0,0,0
0.654010,0,0,0,0
0.655799,0,0,0,0
0.657589,0,0,0,0
0.659363,0,0,0,0
0.661429,0,0,0,0
0.663086,0,0,0,0
0.664703,0,0,0,0
0.666148,0,0,0,0
0.667584,0,0,0,0
0.669072,0,0,0,0
0.670506,0,0,0,0
0.671953,0,0,0,0
0.673565,0,0,0,0
0.676710,0,0,0,0
0.678237,0,0,0,0
0.679760,0,0,0,0
0.681517,0,0,0,0
0.683153,0,0,0,0
0.684833,0,0,0,0
0.686394,0,0,0,0
0.687926,0,0,0,0
0.689463,0,0,0,0
0.690996,0,0,0,0
0.692739,0,0,0,0
0.694551,0,0,0,0
0.696331,0,0,0,0
0.698043,0,0,0,0
0.699849,0,0,0,0
0.701636,0,0,0,0
0.703421,0,0,0,0
0.705417,0,0,0,0
0.707088,0,0,0,0
0.708802,0,0,0,0
0.710512,0,0,0,0
0.712219,0,0,0,0
0.713932,0,0,0,0
0.715723,0,0,0,0
0.717435,0,0,0,0
0.719145,0,0,0,0
0.720856,0,0,0,0
0.722552,0,0,0,0
0.724307,0,0,0,0
0.725844,0,0,0,0
0.727511,0,0,0,0
0.729224,0,0,0,0
0.730933,0,0,0,0
0.732648,0,0,0,0
0.734358,0,0,0,0
0.735897,0,0,0,0
0.737567,0,0,0,0
0.739260,0,0,0,0
0.740785,0,0,0,0
0.742384,0,0,0,0
0.744041,0,0,0,0
0.745558,0,0,0,0
0.747054,0,0,0,0
0.748801,0,0,0,0
0.750589,0,0,0,0
0.752372,0,0,0,0
0.754160,0,0,0,0
0.756020,0,0,0,0
0.757778,0,0,0,0
0.759539,0,0,0,0
0.761331,0,0,0,0
0.763122,0,0,0,0
0.764917,0,0,0,0
0.766705,0,0,0,0
0.768311,0,0,0,0
0.769866,0,0,0,0
0.771398,0,0,0,0
0.773012,0,0,0,0
0.774542,0,0,0,0
0.776071,0,0,0,0
0.777694,0,0,0,0
0.779245,0,0,0,0
0.780772,0,0,0,0
0.782308,0,0,0,0
0.783842,0,0,0,0
0.785377,0,0,0,0
0.787176,0,0,0,0
0.788970,0,0,0,0
0.790783,0,0,0,0
0.792574,0,0,0,0
0.794362,0,0,0,0
0.796228,0,0,0,0
0.798015,0,0,0,0
0.799785,0,0,0,0
0.801388,0,0,0,0
0.803360,0,0,0,0
0.805283,0,0,0,0
0.807171,0,0,0,0
0.808961,0,0,0,0
0.810747,0,0,0,0
0.812350,0,0,0,0
0.814102,0,0,0,0
0.815887,0,0,0,0
0.817673,0,0,0,0
0.819457,0,0,0,0
0.820971,0,0,0,0
0.822738,0,0,0,0
0.824676,0,0,0,0
0.826214,0,0,0,0
0.827831,0,0,0,0
0.829575,0,0,0,0
0.831363,0,0,0,0
0.832973,0,0,0,0
0.834729,0,0,0,0
0.836326,0,0,0,0
0.837960,0,0,0,0
0.839488,0,0,0,0
0.841015,0,0,0,0
0.842540,0,0,0,0
0.844167,0,0,0,0
0.846114,0,0,0,0
0.847896,0,0,0,0
0.849683,0,0,0,0
0.851383,0,0,0,0
0.853223,0,0,0,0
0.855027,0,0,0,0
0.856678,0,0,0,0
0.858414,0,0,0,0
0.860098,0,0,0,0
0.861849,0,0,0,0
0.863388,0,0,0,0
0.865137,0,0,0,0
0.866634,0,0,0,0
0.868238,0,0,0,0
0.869776,0,0,0,0
0.871306,0,0,0,0
0.872839,0,0,0,0
0.874369,0,0,0,0
0.876196,0,0,0,0
0.877989,0,0,0,0
0.879812,0,0,0,0
0.881603,0,0,0,0
0.883390,0,0,0,0
0.885258,0,0,0,0
0.887065,0,0,0,0
0.888854,0,0,0,0
0.890640,0,0,0,0
0.892658,0,0,0,0
0.894453,0,0,0,0
0.896237,0,0,0,0
0.897849,0,0,0,0
0.899593,0,0,0,0
0.901190,0,0,0,0
0.902935,0,0,0,0
0.904723,0,0,0,0
0.906510,0,0,0,0
0.908191,0,0,0,0
0.909941,0,0,0,0
0.911726,0,0,0,0
0.913514,0,0,0,0
0.915300,0,0,0,0
0.917169,0,0,0,0
0.918976,0,0,0,0
0.920773,0,0,0,0
0.922347,0,0,0,0
0.923899,0,0,0,0
0.925523,0,0,0,0
0.927062,0,0,0,0
0.928597,0,0,0,0
0.930143,0,0,0,0
0.931958,0,0,0,0
0.933747,0,0,0,0
0.935532,0,0,0,0
0.937367,0,0,0,0
0.938956,0,0,0,0
0.940603,0,0,0,0
0.942143,0,0,0,0
0.943678,0,0,0,0
0.945215,0,0,0,0
0.946749,0,0,0,0
0.948570,0,0,0,0
0.950360,0,0,0,0
0.952167,0,0,0,0
0.953961,0,0,0,0
0.955828,0,0,0,0
0.957619,0,0,0,0
0.959409,0,0,0,0
0.961200,0,0,0,0
0.962813,0,0,0,0
0.964643,0,0,0,0
0.966433,0,0,0,0
0.968221,0,0,0,0
0.970016,0,0,0,0
0.971882,0,0,0,0
0.973691,0,0,0,0
0.975481,0,0,0,0
0.977275,0,0,0,0
0.979050,0,0,0,0
0.980970,0,0,0,0
0.982776,0,0,0,0
0.984333,0,0,0,0
0.985953,0,0,0,0
0.987486,0,0,0,0
0.989090,0,0,0,0
0.990827,0,0,0,0
0.992617,0,0,0,0
0.994405,0,0,0,0
0.996087,0,0,0,0
0.997972,0,0,0,0
0.999760,0,0,0,0
1.001545,0,0,0,0
1.003333,0,0,0,0
1.005201,0,0,0,0
1.007010,0,0,0,0
1.008797,0,0,0,0
1.010842,0,0,0,0
1.012485,0,0,0,0
1.014098,0,0,0,0
1.015628,0,0,0,0
1.017169,0,0,0,0
1.018695,0,0,0,0
1.020948,0,0,0,0
1.022584,0,0,0,0
1.024118,0,0,0,0
1.026028,0,0,0,0
1.027624,0,0,0,0
1.029371,0,0,0,0
1.031166,0,0,0,0
1.032958,0,0,0,0
1.034751,0,0,0,0
1.036622,0,0,0,0
1.038224,0,0,0,0
1.039758,0,0,0,0
1.041519,0,0,0,0
1.043143,0,0,0,0
1.044823,0,0,0,0
1.046363,0,0,0,0
1.048102,0,0,0,0
1.049840,0,0,0,0
1.051388,0,0,0,0
1.053223,0,0,0,0
1.055014,0,0,0,0
1.056807,0,0,0,0
1.058598,0,0,0,0
1.060486,0,0,0,0
1.062314,0,0,0,0
1.064059,0,0,0,0
1.065940,0,0,0,0
1.067806,0,0,0,0
1.069597,0,0,0,0
1.071410,0,0,0,0
1.073205,0,0,0,0
1.074997,0,0,0,0
1.076789,0,0,0,0
1.078578,0,0,0,0
1.080367,0,0,0,0
1.081986,0,0,0,0
1.083813,0,0,0,0
1.085604,0,0,0,0
1.087395,0,0,0,0
1.089153,0,0,0,0
1.090947,0,0,0,0
1.092561,0,0,0,0
1.094309,0,0,0,0
1.096097,0,0,0,0
1.098035,0,0,0,0
1.099885,0,0,0,0
1.101573,0,0,0,0
1.103287,0,0,0,0
1.105088,0,0,0,0
1.106632,0,0,0,0
1.108241,0,0,0,0
1.109779,0,0,0,0
1.111313,0,0,0,0
1.112848,0,0,0,0
1.114398,0,0,0,0
1.116216,0,0,0,0
1.118014,0,0,0,0
1.119804,0,0,0,0
1.121594,0,0,0,0
1.124679,0,0,0,0
1.126089,0,0,0,0
1.127733,0,0,0,0
1.129289,0,0,0,0
1.130868,0,0,0,0
1.132769,0,0,0,0
1.134485,0,0,0,0
1.136014,0,0,0,0
1.137536,0,0,0,0
1.138979,0,0,0,0
1.140566,0,0,0,0
1.142173,0,0,0,0
1.143724,0,0,0,0
1.145253,0,0,0,0
1.146779,0,0,0,0
1.148405,0,0,0,0
1.149919,0,0,0,0
1.151442,0,0,0,0
1.152970,0,0,0,0
1.154507,0,0,0,0
1.156111,0,0,0,0
1.157772,0,0,0,0
1.159311,0,0,0,0
1.160841,0,0,0,0
1.162506,0,0,0,0
1.164109,0,0,0,0
1.165760,0,0,0,0
1.167288,0,0,0,0
1.168759,0,0,0,0
1.170219,0,0,0,0
1.171690,0,0,0,0
1.173117,0,0,0,0
1.174551,0,0,0,0
1.175984,0,0,0,0
1.177420,0,0,0,0
1.178939,0,0,0,0
1.180554,0,0,0,0
1.182086,0,0,0,0
1.183822,0,0,0,0
1.185612,0,0,0,0
1.187403,0,0,0,0
1.189276,0,0,0,0
1.191087,0,0,0,0
1.192879,0,0,0,0
1.194672,0,0,0,0
1.196541,0,0,0,0
1.198331,0,0,0,0
1.200180,0,0,0,0
1.201795,0,0,0,0
1.203543,0,0,0,0
1.205416,0,0,0,0
1.207206,0,0,0,0
1.209000,0,0,0,0
1.210803,0,0,0,0
1.212630,0,0,0,0
1.214135,0,0,0,0
1.215644,0,0,0,0
1.217391,0,0,0,0
1.219169,0,0,0,0
1.220825,0,0,0,0
1.222510,0,0,0,0
1.224323,0,0,0,0
1.226215,0,0,0,0
1.228084,0,0,0,0
1.230019,0,0,0,0
1.231913,0,0,0,0
1.233711,0,0,0,0
1.235506,0,0,0,0
1.237167,0,0,0,0
1.238912,0,0,0,0
1.240704,0,0,0,0
1.242494,0,0,0,0
1.244359,0,0,0,0
1.245973,0,0,0,0
1.247716,0,0,0,0
1.249488,0,0,0,0
1.251476,0,0,0,0
1.253109,0,0,0,0
1.254673,0,0,0,0
1.256437,0,0,0,0
1.258144,0,0,0,0
1.259764,0,0,0,0
1.261508,0,0,0,0
1.263299,0,0,0,0
1.265091,0,0,0,0
1.266705,0,0,0,0
1.268537,0,0,0,0
1.270329,0,0,0,0
1.272117,0,0,0,0
1.274064,0,0,0,0
1.275932,0,0,0,0
1.277536,0,0,0,0
1.279270,0,0,0,0
1.280878,0,0,0,0
1.282566,0,0,0,0
1.284383,0,0,0,0
1.286275,0,0,0,0
1.287877,0,0,0,0
1.289628,0,0,0,0
1.291416,0,0,0,0
1.293001,0,0,0,0
1.294544,0,0,0,0
1.296283,0,0,0,0
1.297938,0,0,0,0
1.299479,0,0,0,0
1.301302,0,0,0,0
1.303090,0,0,0,0
1.304880,0,0,0,0
1.306668,0,0,0,0
1.308352,0,0,0,0
1.310107,0,0,0,0
1.311892,0,0,0,0
1.313679,0,0,0,0
1.315467,0,0,0,0
1.317338,0,0,0,0
1.319149,0,0,0,0
1.320940,0,0,0,0
1.322728,0,0,0,0
1.324596,0,0,0,0
1.326385,0,0,0,0
1.328172,0,0,0,0
1.330007,0,0,0,0
1.331873,0,0,0,0
1.333462,0,0,0,0
1.335212,0,0,0,0
1.337005,0,0,0,0
1.338782,0,0,0,0
1.341016,0,0,0,0
1.343156,0,0,0,0
1.344996,0,0,0,0
1.346532,0,0,0,0
1.348145,0,0,0,0
1.349823,0,0,0,0
1.351370,0,0,0,0
1.353113,0,0,0,0
1.354899,0,0,0,0
1.356598,0,0,0,0
1.358427,0,0,0,0
1.360261,0,0,0,0
1.362078,0,0,0,0
1.363946,0,0,0,0
1.365738,0,0,0,0
1.367532,0,0,0,0
1.369327,0,0,0,0
1.371120,0,0,0,0
1.372737,0,0,0,0
1.374491,0,0,0,0
1.376282,0,0,0,0
1.377878,0,0,0,0
1.379421,0,0,0,0
1.381249,0,0,0,0
1.383063,0,0,0,0
1.384858,0,0,0,0
1.386650,0,0,0,0
1.388666,0,0,0,0
1.390228,0,0,0,0
1.391773,0,0,0,0
1.393532,0,0,0,0
1.395325,0,0,0,0
1.397196,0,0,0,0
1.398970,0,0,0,0
1.400859,0,0,0,0
1.403161,0,0,0,0
1.405016,0,0,0,0
1.406574,0,0,0,0
1.408103,0,0,0,0
1.409941,0,0,0,0
1.411475,0,0,0,0
1.413077,0,0,0,0
1.414605,0,0,0,0
1.416158,0,0,0,0
1.417912,0,0,0,0
1.419445,0,0,0,0
1.420994,0,0,0,0
1.422526,0,0,0,0
1.424261,0,0,0,0
1.426057,0,0,0,0
1.427942,0,0,0,0
1.429731,0,0,0,0
1.431518,0,0,0,0
1.433308,0,0,0,0
1.435097,0,0,0,0
1.436891,0,0,0,0
1.438501,0,0,0,0
1.440248,0,0,0,0
1.442041,0,0,0,0
1.443907,0,0,0,0
1.445694,0,0,0,0
1.447483,0,0,0,0
1.449293,0,0,0,0
1.451079,0,0,0,0
1.452993,0,0,0,0
1.454781,0,0,0,0
1.456574,0,0,0,0
1.458350,0,0,0,0
1.460027,0,0,0,0
1.461570,0,0,0,0
1.463132,0,0,0,0
1.464985,0,0,0,0
1.466807,0,0,0,0
1.468471,0,0,0,0
1.470087,0,0,0,0
1.471623,0,0,0,0
1.473365,0,0,0,0
1.475072,0,0,0,0
1.476696,0,0,0,0
1.478435,0,0,0,0
1.480220,0,0,0,0
1.481837,0,0,0,0
1.483582,0,0,0,0
1.485182,0,0,0,0
1.486928,0,0,0,0
1.488717,0,0,0,0
1.490505,0,0,0,0
1.492388,0,0,0,0
1.494038,0,0,0,0
1.495642,0,0,0,0
1.497197,0,0,0,0
1.498741,0,0,0,0
1.500341,0,0,0,0
1.501918,0,0,0,0
1.503466,0,0,0,0
1.505209,0,0,0,0
1.506997,0,0,0,0
1.508804,0,0,0,0
1.510425,0,0,0,0
1.512180,0,0,0,0
1.513796,0,0,0,0
1.515543,0,0,0,0
1.517416,0,0,0,0
1.519193,0,0,0,0
1.520821,0,0,0,0
1.522502,0,0,0,0
1.524406,0,0,0,0
1.526058,0,0,0,0
1.527611,0,0,0,0
1.529150,0,0,0,0
1.530686,0,0,0,0
1.532288,0,0,0,0
1.533825,0,0,0,0
1.535594,0,0,0,0
1.537385,0,0,0,0
1.539173,0,0,0,0
1.540962,0,0,0,0
1.542749,0,0,0,0
1.544538,0,0,0,0
1.546148,0,0,0,0
1.547971,0,0,0,0
1.549759,0,0,0,0
1.551546,0,0,0,0
1.553334,0,0,0,0
1.555119,0,0,0,0
1.556729,0,0,0,0
1.558480,0,0,0,0
1.560268,0,0,0,0
1.562064,0,0,0,0
1.563931,0,0,0,0
1.565722,0,0,0,0
1.567335,0,0,0,0
1.569088,0,0,0,0
1.570882,0,0,0,0
1.572677,0,0,0,0
1.574469,0,0,0,0
1.576258,0,0,0,0
1.578068,0,0,0,0
1.579922,0,0,0,0
1.581609,0,0,0,0
1.583239,0,0,0,0
1.585108,0,0,0,0
1.586950,0,0,0,0
1.588565,0,0,0,0
1.590317,0,0,0,0
1.592106,0,0,0,0
1.594045,0,0,0,0
1.595912,0,0,0,0
1.597705,0,0,0,0
1.599518,0,0,0,0
1.601312,0,0,0,0
1.603103,0,0,0,0
1.604900,0,0,0,0
1.606693,0,0,0,0
1.608483,0,0,0,0
1.610250,0,0,0,0
1.612079,0,0,0,0
1.613958,0,0,0,0
1.615747,0,0,0,0
1.617539,0,0,0,0
1.619331,0,0,0,0
1.621279,0,0,0,0
1.623072,0,0,0,0
1.624867,0,0,0,0
1.626657,0,0,0,0
1.628675,0,0,0,0
1.630347,0,0,0,0
1.631905,0,0,0,0
1.633654,0,0,0,0
1.635447,0,0,0,0
1.637316,0,0,0,0
1.639056,0,0,0,0
1.640858,0,0,0,0
1.642845,0,0,0,0
1.644593,0,0,0,0
1.646284,0,0,0,0
1.648036,0,0,0,0
1.649967,0,0,0,0
1.651833,0,0,0,0
1.653444,0,0,0,0
1.655207,0,0,0,0
1.657002,0,0,0,0
1.658796,0,0,0,0
1.660596,0,0,0,0
1.662389,0,0,0,0
1.664199,0,0,0,0
1.665998,0,0,0,0
1.667868,0,0,0,0
1.669660,0,0,0,0
1.671450,0,0,0,0
1.673244,0,0,0,0
1.674857,0,0,0,0
1.676614,0,0,0,0
1.678407,0,0,0,0
1.680195,0,0,0,0
1.681995,0,0,0,0
1.683862,0,0,0,0
1.685675,0,0,0,0
1.687467,0,0,0,0
1.689262,0,0,0,0
1.691055,0,0,0,0
1.692853,0,0,0,0
1.694648,0,0,0,0
1.696258,0,0,0,0
1.698010,0,0,0,0
1.699861,0,0,0,0
1.701671,0,0,0,0
1.703299,0,0,0,0
1.705154,0,0,0,0
1.706991,0,0,0,0
1.708584,0,0,0,0
1.710333,0,0,0,0
1.712119,0,0,0,0
1.714069,0,0,0,0
1.715935,0,0,0,0
1.717542,0,0,0,0
1.719290,0,0,0,0
1.721081,0,0,0,0
1.722871,0,0,0,0
1.724664,0,0,0,0
1.726455,0,0,0,0
1.728263,0,0,0,0
1.730060,0,0,0,0
1.731925,0,0,0,0
1.733713,0,0,0,0
1.735501,0,0,0,0
1.737293,0,0,0,0
1.738901,0,0,0,0
1.740450,0,0,0,0
1.742198,0,0,0,0
1.743988,0,0,0,0
1.745573,0,0,0,0
1.747307,0,0,0,0
1.749303,0,0,0,0
1.750936,0,0,0,0
1.752721,0,0,0,0
1.754267,0,0,0,0
1.755874,0,0,0,0
1.757413,0,0,0,0
1.758938,0,0,0,0
1.760478,0,0,0,0
1.762056,0,0,0,0
1.763839,0,0,0,0
1.765483,0,0,0,0
1.767069,0,0,0,0
1.768821,0,0,0,0
1.770615,0,0,0,0
1.772653,0,0,0,0
1.774459,0,0,0,0
1.776249,0,0,0,0
1.778046,0,0,0,0
1.779771,0,0,0,0
1.781323,0,0,0,0
1.782884,0,0,0,0
1.784425,0,0,0,0
1.785966,0,0,0,0
1.787501,0,0,0,0
1.789317,0,0,0,0
1.791108,0,0,0,0
1.793005,0,0,0,0
