elapsed_s,TSE_FE_BR_STALLS_DUETO_BV_CLIP,TSE_FE_BR_STALLS_DUETO_BV_POLY,TSE_FE_BV_STALLS_DUETO_BR_CLIP,TSE_FE_BV_STALLS_DUETO_BR_POLY
0.465194,0,0,0,0
0.467018,0,0,0,0
0.468645,0,0,0,0
0.470314,0,0,0,0
0.471843,0,0,0,0
0.473369,0,0,0,0
0.474896,0,0,0,0
0.476730,0,0,0,0
0.478269,0,0,0,0
0.479805,0,0,0,0
0.481358,0,0,0,0
0.482895,0,0,0,0
0.484429,0,0,0,0
0.486066,0,0,0,0
0.487831,0,0,0,0
0.489619,0,0,0,0
0.491481,0,0,0,0
0.493364,0,0,0,0
0.495154,0,0,0,0
0.496944,0,0,0,0
0.498736,0,0,0,0
0.500527,0,0,0,0
0.502321,0,0,0,0
0.504134,0,0,0,0
0.505921,0,0,0,0
0.507680,0,0,0,0
0.509302,0,0,0,0
0.511050,0,0,0,0
0.512839,0,0,0,0
0.514856,0,0,0,0
0.516530,0,0,0,0
0.518245,0,0,0,0
0.519955,0,0,0,0
0.521661,0,0,0,0
0.523367,0,0,0,0
0.524919,0,0,0,0
0.526839,0,0,0,0
0.528460,0,0,0,0
0.529925,0,0,0,0
0.531440,0,0,0,0
0.532907,0,0,0,0
0.534435,0,0,0,0
0.535922,0,0,0,0
0.537662,0,0,0,0
0.539456,0,0,0,0
0.541321,0,0,0,0
0.543111,0,0,0,0
0.544900,0,0,0,0
0.546511,0,0,0,0
0.548262,0,0,0,0
0.550055,0,0,0,0
0.551847,0,0,0,0
0.553630,0,0,0,0
0.555424,0,0,0,0
0.557309,0,0,0,0
0.559098,0,0,0,0
0.560889,0,0,0,0
0.562678,0,0,0,0
0.564454,0,0,0,0
0.566463,0,0,0,0
0.568005,0,0,0,0
0.569548,0,0,0,0
0.571156,0,0,0,0
0.572690,0,0,0,0
0.574231,0,0,0,0
0.575755,0,0,0,0
0.577479,0,0,0,0
0.579248,0,0,0,0
0.580793,0,0,0,0
0.582410,0,0,0,0
0.583947,0,0,0,0
0.585478,0,0,0,0
0.587025,0,0,0,0
0.588578,0,0,0,0
0.590122,0,0,0,0
0.591860,0,0,0,0
0.593647,0,0,0,0
0.595442,0,0,0,0
0.597309,0,0,0,0
0.599098,0,0,0,0
0.600907,0,0,0,0
0.602698,0,0,0,0
0.604488,0,0,0,0
0.606282,0,0,0,0
0.608072,0,0,0,0
0.609857,0,0,0,0
0.611474,0,0,0,0
0.613306,0,0,0,0
0.615095,0,0,0,0
0.616885,0,0,0,0
0.618676,0,0,0,0
0.620467,0,0,0,0
0.622080,0,0,0,0
0.623831,0,0,0,0
0.625617,0,0,0,0
0.627347,0,0,0,0
0.629080,0,0,0,0
0.630674,0,0,0,0
0.632441,0,0,0,0
0.634234,0,0,0,0
0.636024,0,0,0,0
0.637892,0,0,0,0
0.639500,0,0,0,0
0.641230,0,0,0,0
0.642920,0,0,0,0
0.644569,0,0,0,0
0.646351,0,0,0,0
0.647959,0,0,0,0
0.649712,0,0,0,0
0.651507,0,0,0,0
0.653394,0,0,0,0
0.655203,0,0,0,0
0.656978,0,0,0,0
0.658769,0,0,0,0
0.660558,0,0,0,0
0.662355,0,0,0,0
0.664165,0,0,0,0
0.665951,0,0,0,0
0.667693,0,0,0,0
0.669520,0,0,0,0
0.671395,0,0,0,0
0.673169,0,0,0,0
0.674973,0,0,0,0
0.676672,0,0,0,0
0.678136,0,0,0,0
0.679604,0,0,0,0
0.681073,0,0,0,0
0.682543,0,0,0,0
0.684009,0,0,0,0
0.685553,0,0,0,0
0.687024,0,0,0,0
0.688493,0,0,0,0
0.690052,0,0,0,0
0.691600,0,0,0,0
0.693067,0,0,0,0
0.694727,0,0,0,0
0.698158,0,0,0,0
0.699705,0,0,0,0
0.701306,0,0,0,0
0.703060,0,0,0,0
0.704680,0,0,0,0
0.706174,0,0,0,0
0.707689,0,0,0,0
0.709217,0,0,0,0
0.710756,0,0,0,0
0.712293,0,0,0,0
0.713826,0,0,0,0
0.715575,0,0,0,0
0.717299,0,0,0,0
0.718909,0,0,0,0
0.720446,0,0,0,0
0.721983,0,0,0,0
0.723517,0,0,0,0
0.725050,0,0,0,0
0.726651,0,0,0,0
0.728389,0,0,0,0
0.730199,0,0,0,0
0.731991,0,0,0,0
0.733858,0,0,0,0
0.735655,0,0,0,0
0.737441,0,0,0,0
0.739231,0,0,0,0
0.740840,0,0,0,0
0.742674,0,0,0,0
0.744464,0,0,0,0
0.746255,0,0,0,0
0.748044,0,0,0,0
0.749912,0,0,0,0
0.751582,0,0,0,0
0.753329,0,0,0,0
0.755118,0,0,0,0
0.756908,0,0,0,0
0.758426,0,0,0,0
0.760160,0,0,0,0
0.761753,0,0,0,0
0.763457,0,0,0,0
0.765272,0,0,0,0
0.767291,0,0,0,0
0.768919,0,0,0,0
0.770467,0,0,0,0
0.772022,0,0,0,0
0.773635,0,0,0,0
0.775333,0,0,0,0
0.777071,0,0,0,0
0.778857,0,0,0,0
0.780706,0,0,0,0
0.782602,0,0,0,0
0.784387,0,0,0,0
0.786175,0,0,0,0
0.788012,0,0,0,0
0.789876,0,0,0,0
0.791668,0,0,0,0
0.793474,0,0,0,0
0.795055,0,0,0,0
0.796801,0,0,0,0
0.798649,0,0,0,0
0.800354,0,0,0,0
0.802056,0,0,0,0
0.803586,0,0,0,0
0.805282,0,0,0,0
0.807368,0,0,0,0
0.809110,0,0,0,0
0.810684,0,0,0,0
0.812415,0,0,0,0
0.814195,0,0,0,0
0.815756,0,0,0,0
0.817290,0,0,0,0
0.818831,0,0,0,0
0.820357,0,0,0,0
0.821950,0,0,0,0
0.823504,0,0,0,0
0.825427,0,0,0,0
0.827006,0,0,0,0
0.828750,0,0,0,0
0.830621,0,0,0,0
0.832409,0,0,0,0
0.834244,0,0,0,0
0.835794,0,0,0,0
0.837622,0,0,0,0
0.839419,0,0,0,0
0.841207,0,0,0,0
0.842991,0,0,0,0
0.844774,0,0,0,0
0.846679,0,0,0,0
0.848470,0,0,0,0
0.850263,0,0,0,0
0.852054,0,0,0,0
0.853920,0,0,0,0
0.855695,0,0,0,0
0.857255,0,0,0,0
0.859002,0,0,0,0
0.860790,0,0,0,0
0.862663,0,0,0,0
0.864451,0,0,0,0
0.866239,0,0,0,0
0.867848,0,0,0,0
0.869676,0,0,0,0
0.871474,0,0,0,0
0.873262,0,0,0,0
0.875050,0,0,0,0
0.876840,0,0,0,0
0.878733,0,0,0,0
0.880509,0,0,0,0
0.882328,0,0,0,0
0.883968,0,0,0,0
0.885575,0,0,0,0
0.887234,0,0,0,0
0.888800,0,0,0,0
0.890332,0,0,0,0
0.891866,0,0,0,0
0.893478,0,0,0,0
0.895013,0,0,0,0
0.896543,0,0,0,0
0.898287,0,0,0,0
0.899913,0,0,0,0
0.901733,0,0,0,0
0.903530,0,0,0,0
0.905315,0,0,0,0
0.907103,0,0,0,0
0.908885,0,0,0,0
0.910764,0,0,0,0
0.912492,0,0,0,0
0.914156,0,0,0,0
0.915693,0,0,0,0
0.917288,0,0,0,0
0.918816,0,0,0,0
0.920355,0,0,0,0
0.921906,0,0,0,0
0.923447,0,0,0,0
0.924982,0,0,0,0
0.926587,0,0,0,0
0.928122,0,0,0,0
0.929655,0,0,0,0
0.931398,0,0,0,0
0.933008,0,0,0,0
0.934843,0,0,0,0
0.936634,0,0,0,0
0.938426,0,0,0,0
0.940201,0,0,0,0
0.942213,0,0,0,0
0.943867,0,0,0,0
0.945386,0,0,0,0
0.947015,0,0,0,0
0.948798,0,0,0,0
0.950473,0,0,0,0
0.952305,0,0,0,0
0.954119,0,0,0,0
0.955907,0,0,0,0
0.957770,0,0,0,0
0.959343,0,0,0,0
0.961089,0,0,0,0
0.962880,0,0,0,0
0.964485,0,0,0,0
0.966238,0,0,0,0
0.967870,0,0,0,0
0.969540,0,0,0,0
0.971227,0,0,0,0
0.972763,0,0,0,0
0.974301,0,0,0,0
0.975935,0,0,0,0
0.977468,0,0,0,0
0.979206,0,0,0,0
0.980994,0,0,0,0
0.982508,0,0,0,0
0.984254,0,0,0,0
0.986045,0,0,0,0
0.987853,0,0,0,0
0.989716,0,0,0,0
0.991403,0,0,0,0
0.993180,0,0,0,0
0.994763,0,0,0,0
0.996512,0,0,0,0
0.998126,0,0,0,0
0.999864,0,0,0,0
1.001639,0,0,0,0
1.003465,0,0,0,0
1.005289,0,0,0,0
1.006969,0,0,0,0
1.008570,0,0,0,0
1.010118,0,0,0,0
1.011658,0,0,0,0
1.013273,0,0,0,0
1.014813,0,0,0,0
1.016377,0,0,0,0
1.018126,0,0,0,0
1.019739,0,0,0,0
1.021570,0,0,0,0
1.023448,0,0,0,0
1.025237,0,0,0,0
1.027049,0,0,0,0
1.028825,0,0,0,0
1.030722,0,0,0,0
1.032511,0,0,0,0
1.034305,0,0,0,0
1.036098,0,0,0,0
1.038127,0,0,0,0
1.039932,0,0,0,0
1.041739,0,0,0,0
1.043531,0,0,0,0
1.045400,0,0,0,0
1.047192,0,0,0,0
1.048983,0,0,0,0
1.050776,0,0,0,0
1.052389,0,0,0,0
1.054147,0,0,0,0
1.055940,0,0,0,0
1.057728,0,0,0,0
1.059517,0,0,0,0
1.061366,0,0,0,0
1.063192,0,0,0,0
1.064822,0,0,0,0
1.066682,0,0,0,0
1.068511,0,0,0,0
1.070186,0,0,0,0
1.071938,0,0,0,0
1.073745,0,0,0,0
1.075335,0,0,0,0
1.076865,0,0,0,0
1.078472,0,0,0,0
1.080258,0,0,0,0
1.081875,0,0,0,0
1.083426,0,0,0,0
1.085010,0,0,0,0
1.086628,0,0,0,0
1.088163,0,0,0,0
1.089694,0,0,0,0
1.091437,0,0,0,0
1.093304,0,0,0,0
1.095095,0,0,0,0
1.096973,0,0,0,0
1.098556,0,0,0,0
1.100306,0,0,0,0
1.102100,0,0,0,0
1.103892,0,0,0,0
1.105680,0,0,0,0
1.107297,0,0,0,0
1.109039,0,0,0,0
1.110714,0,0,0,0
1.112372,0,0,0,0
1.113928,0,0,0,0
1.115412,0,0,0,0
1.116946,0,0,0,0
1.118572,0,0,0,0
1.120099,0,0,0,0
1.121823,0,0,0,0
1.123455,0,0,0,0
1.124995,0,0,0,0
1.126917,0,0,0,0
1.128738,0,0,0,0
1.130899,0,0,0,0
1.132482,0,0,0,0
1.134164,0,0,0,0
1.135683,0,0,0,0
1.137213,0,0,0,0
1.138899,0,0,0,0
1.140450,0,0,0,0
1.143817,0,0,0,0
1.145425,0,0,0,0
1.146955,0,0,0,0
1.148479,0,0,0,0
1.150285,0,0,0,0
1.151898,0,0,0,0
1.153394,0,0,0,0
1.154886,0,0,0,0
1.156375,0,0,0,0
1.157895,0,0,0,0
1.159514,0,0,0,0
1.161239,0,0,0,0
1.162840,0,0,0,0
1.164592,0,0,0,0
1.166385,0,0,0,0
1.168170,0,0,0,0
1.169754,0,0,0,0
1.171523,0,0,0,0
1.173212,0,0,0,0
1.174965,0,0,0,0
1.176756,0,0,0,0
1.178549,0,0,0,0
1.180327,0,0,0,0
1.182249,0,0,0,0
1.184141,0,0,0,0
1.185887,0,0,0,0
1.187474,0,0,0,0
1.189301,0,0,0,0
1.191093,0,0,0,0
1.192885,0,0,0,0
1.194562,0,0,0,0
1.196315,0,0,0,0
1.198112,0,0,0,0
1.199891,0,0,0,0
1.201664,0,0,0,0
1.203448,0,0,0,0
1.205298,0,0,0,0
1.207089,0,0,0,0
1.208707,0,0,0,0
1.210355,0,0,0,0
1.211884,0,0,0,0
1.213488,0,0,0,0
1.215048,0,0,0,0
1.216572,0,0,0,0
1.218426,0,0,0,0
1.220250,0,0,0,0
1.222043,0,0,0,0
1.223833,0,0,0,0
1.225639,0,0,0,0
1.227430,0,0,0,0
1.229295,0,0,0,0
1.231083,0,0,0,0
1.232869,0,0,0,0
1.234739,0,0,0,0
1.236355,0,0,0,0
1.238117,0,0,0,0
1.239897,0,0,0,0
1.241671,0,0,0,0
1.243475,0,0,0,0
1.245296,0,0,0,0
1.246968,0,0,0,0
1.248546,0,0,0,0
1.250089,0,0,0,0
1.251622,0,0,0,0
1.253245,0,0,0,0
1.254790,0,0,0,0
1.256324,0,0,0,0
1.257875,0,0,0,0
1.259615,0,0,0,0
1.261655,0,0,0,0
1.263461,0,0,0,0
1.265008,0,0,0,0
1.266534,0,0,0,0
1.268271,0,0,0,0
1.269844,0,0,0,0
1.271624,0,0,0,0
1.273203,0,0,0,0
1.274949,0,0,0,0
1.276730,0,0,0,0
1.278431,0,0,0,0
1.280227,0,0,0,0
1.281822,0,0,0,0
1.283578,0,0,0,0
1.285442,0,0,0,0
1.287226,0,0,0,0
1.289030,0,0,0,0
1.290823,0,0,0,0
1.292616,0,0,0,0
1.294411,0,0,0,0
1.296205,0,0,0,0
1.298147,0,0,0,0
1.299688,0,0,0,0
1.301428,0,0,0,0
1.303650,0,0,0,0
1.306200,0,0,0,0
1.308573,0,0,0,0
1.310835,0,0,0,0
1.312325,0,0,0,0
1.313810,0,0,0,0
1.315439,0,0,0,0
1.316929,0,0,0,0
1.318472,0,0,0,0
1.319999,0,0,0,0
1.321540,0,0,0,0
1.323237,0,0,0,0
1.324762,0,0,0,0
1.326290,0,0,0,0
1.328033,0,0,0,0
1.329824,0,0,0,0
1.331611,0,0,0,0
1.333486,0,0,0,0
1.335410,0,0,0,0
1.336954,0,0,0,0
1.338494,0,0,0,0
1.340032,0,0,0,0
1.341636,0,0,0,0
1.343301,0,0,0,0
1.345044,0,0,0,0
1.346839,0,0,0,0
1.348675,0,0,0,0
1.350689,0,0,0,0
1.352478,0,0,0,0
1.354125,0,0,0,0
1.355710,0,0,0,0
1.357307,0,0,0,0
1.358834,0,0,0,0
1.360359,0,0,0,0
1.362202,0,0,0,0
1.363821,0,0,0,0
1.365450,0,0,0,0
1.366984,0,0,0,0
1.368510,0,0,0,0
1.370122,0,0,0,0
1.371667,0,0,0,0
1.373273,0,0,0,0
1.374814,0,0,0,0
1.376369,0,0,0,0
1.377902,0,0,0,0
1.379439,0,0,0,0
1.381095,0,0,0,0
1.382834,0,0,0,0
1.384546,0,0,0,0
1.386378,0,0,0,0
1.388191,0,0,0,0
1.390049,0,0,0,0
1.391760,0,0,0,0
1.393471,0,0,0,0
1.395183,0,0,0,0
1.396878,0,0,0,0
1.398479,0,0,0,0
1.400010,0,0,0,0
1.401485,0,0,0,0
1.402958,0,0,0,0
1.404430,0,0,0,0
1.405954,0,0,0,0
1.407589,0,0,0,0
1.409126,0,0,0,0
1.410653,0,0,0,0
1.412395,0,0,0,0
1.414186,0,0,0,0
1.415972,0,0,0,0
1.417762,0,0,0,0
1.419372,0,0,0,0
1.420905,0,0,0,0
1.422513,0,0,0,0
1.424377,0,0,0,0
1.426232,0,0,0,0
1.428133,0,0,0,0
1.429742,0,0,0,0
1.431499,0,0,0,0
1.433288,0,0,0,0
1.435078,0,0,0,0
1.436868,0,0,0,0
1.438740,0,0,0,0
1.440552,0,0,0,0
1.442345,0,0,0,0
1.444136,0,0,0,0
1.446007,0,0,0,0
1.447799,0,0,0,0
1.449586,0,0,0,0
1.451315,0,0,0,0
1.453065,0,0,0,0
1.454867,0,0,0,0
1.456453,0,0,0,0
1.458204,0,0,0,0
1.459994,0,0,0,0
1.461881,0,0,0,0
1.463672,0,0,0,0
1.465459,0,0,0,0
1.467042,0,0,0,0
1.468789,0,0,0,0
1.470692,0,0,0,0
1.472307,0,0,0,0
1.474063,0,0,0,0
1.475855,0,0,0,0
1.477725,0,0,0,0
1.479514,0,0,0,0
1.481288,0,0,0,0
1.482972,0,0,0,0
1.484603,0,0,0,0
1.486464,0,0,0,0
1.488269,0,0,0,0
1.489856,0,0,0,0
1.491610,0,0,0,0
1.493299,0,0,0,0
1.495051,0,0,0,0
1.496843,0,0,0,0
1.498639,0,0,0,0
1.500431,0,0,0,0
1.502228,0,0,0,0
1.504041,0,0,0,0
1.505829,0,0,0,0
1.507631,0,0,0,0
1.509498,0,0,0,0
1.511235,0,0,0,0
1.512968,0,0,0,0
1.514568,0,0,0,0
1.516321,0,0,0,0
1.518117,0,0,0,0
1.519911,0,0,0,0
1.521699,0,0,0,0
1.523497,0,0,0,0
1.525386,0,0,0,0
1.527178,0,0,0,0
1.528968,0,0,0,0
1.530763,0,0,0,0
1.532555,0,0,0,0
1.534351,0,0,0,0
1.535961,0,0,0,0
1.537713,0,0,0,0
1.539504,0,0,0,0
1.541356,0,0,0,0
1.543068,0,0,0,0
1.544608,0,0,0,0
1.546376,0,0,0,0
1.548183,0,0,0,0
1.549770,0,0,0,0
1.551518,0,0,0,0
1.553304,0,0,0,0
1.555094,0,0,0,0
1.556703,0,0,0,0
1.558455,0,0,0,0
1.560245,0,0,0,0
1.562035,0,0,0,0
1.563825,0,0,0,0
1.565690,0,0,0,0
1.567501,0,0,0,0
1.569286,0,0,0,0
1.570841,0,0,0,0
1.572605,0,0,0,0
1.574402,0,0,0,0
1.576195,0,0,0,0
1.577806,0,0,0,0
1.579566,0,0,0,0
1.581434,0,0,0,0
1.583227,0,0,0,0
1.585019,0,0,0,0
1.586813,0,0,0,0
1.588627,0,0,0,0
1.590571,0,0,0,0
1.592343,0,0,0,0
1.593893,0,0,0,0
1.595432,0,0,0,0
1.596873,0,0,0,0
1.598370,0,0,0,0
1.599813,0,0,0,0
1.601240,0,0,0,0
1.603034,0,0,0,0
1.605481,0,0,0,0
1.607016,0,0,0,0
1.608551,0,0,0,0
1.610159,0,0,0,0
1.611693,0,0,0,0
1.613292,0,0,0,0
1.614826,0,0,0,0
1.616565,0,0,0,0
1.618359,0,0,0,0
1.620150,0,0,0,0
1.621836,0,0,0,0
1.623595,0,0,0,0
1.625382,0,0,0,0
1.627172,0,0,0,0
1.628961,0,0,0,0
1.630835,0,0,0,0
1.632648,0,0,0,0
1.634443,0,0,0,0
1.636232,0,0,0,0
1.638102,0,0,0,0
1.639892,0,0,0,0
1.641680,0,0,0,0
1.643295,0,0,0,0
1.645057,0,0,0,0
1.646630,0,0,0,0
1.648177,0,0,0,0
1.649747,0,0,0,0
1.651492,0,0,0,0
1.653347,0,0,0,0
1.654946,0,0,0,0
1.656483,0,0,0,0
1.658036,0,0,0,0
1.659563,0,0,0,0
1.661088,0,0,0,0
1.662635,0,0,0,0
1.664453,0,0,0,0
1.666127,0,0,0,0
1.667669,0,0,0,0
1.669490,0,0,0,0
1.671476,0,0,0,0
1.673266,0,0,0,0
1.675055,0,0,0,0
1.676863,0,0,0,0
1.678731,0,0,0,0
1.680523,0,0,0,0
1.682313,0,0,0,0
1.684102,0,0,0,0
1.686123,0,0,0,0
1.687736,0,0,0,0
1.689481,0,0,0,0
1.691347,0,0,0,0
1.693208,0,0,0,0
1.694993,0,0,0,0
1.696779,0,0,0,0
1.698634,0,0,0,0
1.700217,0,0,0,0
1.701831,0,0,0,0
1.703492,0,0,0,0
1.705023,0,0,0,0
1.706552,0,0,0,0
1.708084,0,0,0,0
1.709622,0,0,0,0
1.711377,0,0,0,0
1.712904,0,0,0,0
1.714434,0,0,0,0
1.715972,0,0,0,0
1.717894,0,0,0,0
1.719686,0,0,0,0
1.721283,0,0,0,0
1.722906,0,0,0,0
1.724534,0,0,0,0
1.726377,0,0,0,0
1.728179,0,0,0,0
1.729766,0,0,0,0
1.731541,0,0,0,0
1.733411,0,0,0,0
1.735202,0,0,0,0
1.736994,0,0,0,0
1.738787,0,0,0,0
1.740575,0,0,0,0
1.742324,0,0,0,0
1.744015,0,0,0,0
1.745715,0,0,0,0
1.747393,0,0,0,0
1.749076,0,0,0,0
1.750674,0,0,0,0
1.752235,0,0,0,0
1.754060,0,0,0,0
1.755839,0,0,0,0
1.757523,0,0,0,0
1.759284,0,0,0,0
1.761114,0,0,0,0
1.762696,0,0,0,0
1.764306,0,0,0,0
1.765915,0,0,0,0
1.767454,0,0,0,0
1.768987,0,0,0,0
