elapsed_s,TSE_FE_OUTPUT_VISIBLE_PRIM,TSE_FE_CINVOCATION,TSE_FE_CPRIMITIVES,TSE_FE_CLIP_PLANES
0.161934,0,0,0,0
0.163306,0,0,0,0
0.164741,0,0,0,0
0.166113,0,0,0,0
0.167523,0,0,0,0
0.168985,0,0,0,0
0.170381,0,0,0,0
0.171758,0,0,0,0
0.173138,0,0,0,0
0.174513,0,0,0,0
0.175977,0,0,0,0
0.177399,0,0,0,0
0.178818,0,0,0,0
0.180255,0,0,0,0
0.181677,0,0,0,0
0.183151,0,0,0,0
0.184569,0,0,0,0
0.185989,0,0,0,0
0.187407,0,0,0,0
0.188908,0,0,0,0
0.190343,0,0,0,0
0.191955,0,0,0,0
0.193690,0,0,0,0
0.195395,0,0,0,0
0.197108,0,0,0,0
0.198877,0,0,0,0
0.200605,0,0,0,0
0.202312,0,0,0,0
0.204185,0,0,0,0
0.205851,0,0,0,0
0.207390,0,0,0,0
0.208896,0,0,0,0
0.210362,0,0,0,0
0.211843,0,0,0,0
0.213287,0,0,0,0
0.214952,0,0,0,0
0.216482,0,0,0,0
0.217949,0,0,0,0
0.219413,0,0,0,0
0.220947,0,0,0,0
0.222426,0,0,0,0
0.223948,0,0,0,0
0.225602,0,0,0,0
0.227306,0,0,0,0
0.229017,0,0,0,0
0.230720,0,0,0,0
0.232238,0,0,0,0
0.233742,0,0,0,0
0.235397,0,0,0,0
0.237112,0,0,0,0
0.238883,0,0,0,0
0.240587,0,0,0,0
0.242112,0,0,0,0
0.243784,0,0,0,0
0.245511,0,0,0,0
0.247279,0,0,0,0
0.248991,0,0,0,0
0.250695,0,0,0,0
0.252403,0,0,0,0
0.254147,0,0,0,0
0.255887,0,0,0,0
0.257600,0,0,0,0
0.259308,0,0,0,0
0.261017,0,0,0,0
0.262710,0,0,0,0
0.264337,0,0,0,0
0.265958,0,0,0,0
0.267621,0,0,0,0
0.269356,0,0,0,0
0.271199,0,0,0,0
0.272999,0,0,0,0
0.274472,0,0,0,0
0.275956,0,0,0,0
0.277425,0,0,0,0
0.278943,0,0,0,0
0.280411,0,0,0,0
0.281877,0,0,0,0
0.283339,0,0,0,0
0.284996,0,0,0,0
0.286717,0,0,0,0
0.288231,0,0,0,0
0.289893,0,0,0,0
0.291602,0,0,0,0
0.293309,0,0,0,0
0.295075,0,0,0,0
0.296612,0,0,0,0
0.298274,0,0,0,0
0.299983,0,0,0,0
0.301690,0,0,0,0
0.303460,0,0,0,0
0.305173,0,0,0,0
0.306710,0,0,0,0
0.308376,0,0,0,0
0.310084,0,0,0,0
0.311795,0,0,0,0
0.313500,0,0,0,0
0.315204,0,0,0,0
0.316859,0,0,0,0
0.318520,0,0,0,0
0.320295,0,0,0,0
0.321846,0,0,0,0
0.323892,0,0,0,0
0.325425,0,0,0,0
0.326979,0,0,0,0
0.328443,0,0,0,0
0.329905,0,0,0,0
0.331363,0,0,0,0
0.332905,0,0,0,0
0.334558,0,0,0,0
0.336336,0,0,0,0
0.338062,0,0,0,0
0.339772,0,0,0,0
0.341481,0,0,0,0
0.343251,0,0,0,0
0.344963,0,0,0,0
0.346666,0,0,0,0
0.348227,0,0,0,0
0.349893,0,0,0,0
0.351413,0,0,0,0
0.353063,0,0,0,0
0.354578,0,0,0,0
0.356243,0,0,0,0
0.357947,0,0,0,0
0.359669,0,0,0,0
0.361374,0,0,0,0
0.363079,0,0,0,0
0.364894,0,0,0,0
0.366609,0,0,0,0
0.368055,0,0,0,0
0.369740,0,0,0,0
0.371445,0,0,0,0
0.373163,0,0,0,0
0.374937,0,0,0,0
0.376648,0,0,0,0
0.378429,0,0,0,0
0.380159,0,0,0,0
0.381856,0,0,0,0
0.383780,0,0,0,0
0.385517,0,0,0,0
0.386992,0,0,0,0
0.388817,0,0,0,0
0.390377,0,0,0,0
0.392044,0,0,0,0
0.393504,0,0,0,0
0.394982,0,0,0,0
0.396643,0,0,0,0
0.398352,0,0,0,0
0.400062,0,0,0,0
0.401608,0,0,0,0
0.403267,0,0,0,0
0.405191,0,0,0,0
0.406948,0,0,0,0
0.408462,0,0,0,0
0.410125,0,0,0,0
0.411855,0,0,0,0
0.413559,0,0,0,0
0.416256,0,0,0,0
0.417970,0,0,0,0
0.419646,0,0,0,0
0.421355,0,0,0,0
0.423143,0,0,0,0
0.424799,0,0,0,0
0.426278,0,0,0,0
0.427753,0,0,0,0
0.429222,0,0,0,0
0.430689,0,0,0,0
0.432158,0,0,0,0
0.433577,0,0,0,0
0.435237,0,0,0,0
0.437086,0,0,0,0
0.438858,0,0,0,0
0.440569,0,0,0,0
0.442265,0,0,0,0
0.443840,0,0,0,0
0.445459,0,0,0,0
0.446997,0,0,0,0
0.448465,0,0,0,0
0.449932,0,0,0,0
0.451400,0,0,0,0
0.452898,0,0,0,0
0.454566,0,0,0,0
0.456347,0,0,0,0
0.458057,0,0,0,0
0.459769,0,0,0,0
0.461480,0,0,0,0
0.463252,0,0,0,0
0.464988,0,0,0,0
0.466693,0,0,0,0
0.468407,0,0,0,0
0.470117,0,0,0,0
0.471831,0,0,0,0
0.473542,0,0,0,0
0.475092,0,0,0,0
0.476842,0,0,0,0
0.478633,0,0,0,0
0.480150,0,0,0,0
0.481901,0,0,0,0
0.483694,0,0,0,0
0.485506,0,0,0,0
0.487373,0,0,0,0
0.488975,0,0,0,0
0.490721,0,0,0,0
0.492513,0,0,0,0
0.494302,0,0,0,0
0.496185,0,0,0,0
0.497976,0,0,0,0
0.499769,0,0,0,0
0.501546,0,0,0,0
0.503395,0,0,0,0
0.505039,0,0,0,0
0.506594,0,0,0,0
0.508450,0,0,0,0
0.510247,0,0,0,0
0.512022,0,0,0,0
0.513574,0,0,0,0
0.515109,0,0,0,0
0.516798,0,0,0,0
0.518325,0,0,0,0
0.519852,0,0,0,0
0.521384,0,0,0,0
0.523120,0,0,0,0
0.525057,0,0,0,0
0.526923,0,0,0,0
0.528532,0,0,0,0
0.530279,0,0,0,0
0.532074,0,0,0,0
0.533865,0,0,0,0
0.535658,0,0,0,0
0.537448,0,0,0,0
0.539058,0,0,0,0
0.540806,0,0,0,0
0.542595,0,0,0,0
0.544113,0,0,0,0
0.545859,0,0,0,0
0.547650,0,0,0,0
0.549462,0,0,0,0
0.551327,0,0,0,0
0.553122,0,0,0,0
0.554909,0,0,0,0
0.556699,0,0,0,0
0.558489,0,0,0,0
0.560099,0,0,0,0
0.561634,0,0,0,0
0.563360,0,0,0,0
0.565094,0,0,0,0
0.566914,0,0,0,0
0.568546,0,0,0,0
0.570146,0,0,0,0
0.571693,0,0,0,0
0.573231,0,0,0,0
0.574845,0,0,0,0
0.576382,0,0,0,0
0.577916,0,0,0,0
0.579660,0,0,0,0
0.581457,0,0,0,0
0.583308,0,0,0,0
0.585907,0,0,0,0
0.587616,0,0,0,0
0.589168,0,0,0,0
0.590941,0,0,0,0
0.592502,0,0,0,0
0.594036,0,0,0,0
0.595760,0,0,0,0
0.597343,0,0,0,0
0.599006,0,0,0,0
0.600540,0,0,0,0
0.602076,0,0,0,0
0.603933,0,0,0,0
0.605616,0,0,0,0
0.607132,0,0,0,0
0.608597,0,0,0,0
0.610249,0,0,0,0
0.611958,0,0,0,0
0.613479,0,0,0,0
0.615221,0,0,0,0
0.617090,0,0,0,0
0.618684,0,0,0,0
0.620169,0,0,0,0
0.621634,0,0,0,0
0.623156,0,0,0,0
0.624711,0,0,0,0
0.626184,0,0,0,0
0.627931,0,0,0,0
0.630999,0,0,0,0
0.632490,0,0,0,0
0.633961,0,0,0,0
0.635427,0,0,0,0
0.636920,0,0,0,0
0.638454,0,0,0,0
0.640058,0,0,0,0
0.641591,0,0,0,0
0.643123,0,0,0,0
0.644653,0,0,0,0
0.646389,0,0,0,0
0.648282,0,0,0,0
0.650072,0,0,0,0
0.651862,0,0,0,0
0.653652,0,0,0,0
0.655517,0,0,0,0
0.657122,0,0,0,0
0.658882,0,0,0,0
0.660668,0,0,0,0
0.662457,0,0,0,0
0.664328,0,0,0,0
0.666113,0,0,0,0
0.669004,0,0,0,0
0.670687,0,0,0,0
0.672254,0,0,0,0
0.673783,0,0,0,0
0.675306,0,0,0,0
0.676983,0,0,0,0
0.678513,0,0,0,0
0.680060,0,0,0,0
0.681609,0,0,0,0
0.683139,0,0,0,0
0.684868,0,0,0,0
0.686400,0,0,0,0
0.688333,0,0,0,0
0.689926,0,0,0,0
0.691466,0,0,0,0
0.693037,0,0,0,0
0.694570,0,0,0,0
0.696180,0,0,0,0
0.697712,0,0,0,0
0.699446,0,0,0,0
0.701243,0,0,0,0
0.703107,0,0,0,0
0.704843,0,0,0,0
0.706589,0,0,0,0
0.708380,0,0,0,0
0.710167,0,0,0,0
0.711960,0,0,0,0
0.713749,0,0,0,0
0.715554,0,0,0,0
0.717490,0,0,0,0
0.719355,0,0,0,0
0.720881,0,0,0,0
0.722621,0,0,0,0
0.724410,0,0,0,0
0.726217,0,0,0,0
0.728007,0,0,0,0
0.729794,0,0,0,0
0.731728,0,0,0,0
0.733268,0,0,0,0
0.734887,0,0,0,0
0.736641,0,0,0,0
0.738428,0,0,0,0
0.740218,0,0,0,0
0.741996,0,0,0,0
0.743750,0,0,0,0
0.745340,0,0,0,0
0.746929,0,0,0,0
0.748612,0,0,0,0
0.750395,0,0,0,0
0.752267,0,0,0,0
0.754056,0,0,0,0
0.755844,0,0,0,0
0.757650,0,0,0,0
0.759514,0,0,0,0
0.761116,0,0,0,0
0.762856,0,0,0,0
0.764646,0,0,0,0
0.766432,0,0,0,0
0.768111,0,0,0,0
0.770288,0,0,0,0
0.771819,0,0,0,0
0.773487,0,0,0,0
0.775036,0,0,0,0
0.776713,0,0,0,0
0.778443,0,0,0,0
0.780157,0,0,0,0
0.781868,0,0,0,0
0.783647,0,0,0,0
0.785360,0,0,0,0
0.787068,0,0,0,0
0.788793,0,0,0,0
0.790462,0,0,0,0
0.792242,0,0,0,0
0.793953,0,0,0,0
0.795667,0,0,0,0
0.797380,0,0,0,0
0.799006,0,0,0,0
0.800759,0,0,0,0
0.802536,0,0,0,0
0.804119,0,0,0,0
0.806059,0,0,0,0
0.807913,0,0,0,0
0.809616,0,0,0,0
0.811354,0,0,0,0
0.812901,0,0,0,0
0.814379,0,0,0,0
0.816124,0,0,0,0
0.817915,0,0,0,0
0.819593,0,0,0,0
0.821171,0,0,0,0
0.822992,0,0,0,0
0.824783,0,0,0,0
0.826569,0,0,0,0
0.828364,0,0,0,0
0.830134,0,0,0,0
0.831687,0,0,0,0
0.833357,0,0,0,0
0.835068,0,0,0,0
0.836799,0,0,0,0
0.838556,0,0,0,0
0.840144,0,0,0,0
0.841749,0,0,0,0
0.843286,0,0,0,0
0.844825,0,0,0,0
0.846355,0,0,0,0
0.847893,0,0,0,0
0.849422,0,0,0,0
0.851161,0,0,0,0
0.852897,0,0,0,0
0.854645,0,0,0,0
0.856447,0,0,0,0
0.858037,0,0,0,0
0.859788,0,0,0,0
0.861565,0,0,0,0
0.863237,0,0,0,0
0.864964,0,0,0,0
0.866503,0,0,0,0
0.868495,0,0,0,0
0.870280,0,0,0,0
0.872076,0,0,0,0
0.873890,0,0,0,0
0.875683,0,0,0,0
0.877476,0,0,0,0
0.879342,0,0,0,0
0.881134,0,0,0,0
0.882922,0,0,0,0
0.884734,0,0,0,0
0.886525,0,0,0,0
0.888043,0,0,0,0
0.889793,0,0,0,0
0.891734,0,0,0,0
0.893368,0,0,0,0
0.895005,0,0,0,0
0.896750,0,0,0,0
0.898542,0,0,0,0
0.900335,0,0,0,0
0.902126,0,0,0,0
0.903922,0,0,0,0
0.905734,0,0,0,0
0.907525,0,0,0,0
0.909122,0,0,0,0
0.910947,0,0,0,0
0.912737,0,0,0,0
0.914529,0,0,0,0
0.916342,0,0,0,0
0.918132,0,0,0,0
0.919931,0,0,0,0
0.921707,0,0,0,0
0.923480,0,0,0,0
0.925049,0,0,0,0
0.927073,0,0,0,0
0.929109,0,0,0,0
0.930654,0,0,0,0
0.932279,0,0,0,0
0.933807,0,0,0,0
0.935402,0,0,0,0
0.936950,0,0,0,0
0.938487,0,0,0,0
0.940025,0,0,0,0
0.941560,0,0,0,0
0.943162,0,0,0,0
0.944816,0,0,0,0
0.946554,0,0,0,0
0.948366,0,0,0,0
0.950158,0,0,0,0
0.951955,0,0,0,0
0.953747,0,0,0,0
0.955539,0,0,0,0
0.957478,0,0,0,0
0.959164,0,0,0,0
0.961004,0,0,0,0
0.962794,0,0,0,0
0.964585,0,0,0,0
0.966374,0,0,0,0
0.968246,0,0,0,0
0.970059,0,0,0,0
0.971852,0,0,0,0
0.973641,0,0,0,0
0.975509,0,0,0,0
0.977221,0,0,0,0
0.978968,0,0,0,0
0.980767,0,0,0,0
0.982545,0,0,0,0
0.984209,0,0,0,0
0.986166,0,0,0,0
0.987985,0,0,0,0
0.989876,0,0,0,0
0.991486,0,0,0,0
0.993241,0,0,0,0
0.995027,0,0,0,0
0.996619,0,0,0,0
0.998367,0,0,0,0
1.000239,0,0,0,0
1.002202,0,0,0,0
1.003796,0,0,0,0
1.005341,0,0,0,0
1.006955,0,0,0,0
1.008488,0,0,0,0
1.010020,0,0,0,0
1.011552,0,0,0,0
1.013194,0,0,0,0
1.014789,0,0,0,0
1.016323,0,0,0,0
1.018047,0,0,0,0
1.019645,0,0,0,0
1.021403,0,0,0,0
1.023271,0,0,0,0
1.024890,0,0,0,0
1.026638,0,0,0,0
1.028433,0,0,0,0
1.030209,0,0,0,0
1.032678,0,0,0,0
1.034445,0,0,0,0
1.035949,0,0,0,0
1.037390,0,0,0,0
1.038881,0,0,0,0
1.040314,0,0,0,0
1.041738,0,0,0,0
1.043162,0,0,0,0
1.045139,0,0,0,0
1.047237,0,0,0,0
1.048917,0,0,0,0
1.050448,0,0,0,0
1.051983,0,0,0,0
1.053514,0,0,0,0
1.055110,0,0,0,0
1.056641,0,0,0,0
1.058182,0,0,0,0
1.059832,0,0,0,0
1.061445,0,0,0,0
1.063097,0,0,0,0
1.064690,0,0,0,0
1.066250,0,0,0,0
1.067803,0,0,0,0
1.069355,0,0,0,0
1.070957,0,0,0,0
1.072480,0,0,0,0
1.074004,0,0,0,0
1.075525,0,0,0,0
1.077105,0,0,0,0
1.078922,0,0,0,0
1.080757,0,0,0,0
1.082530,0,0,0,0
1.084297,0,0,0,0
1.086339,0,0,0,0
1.087903,0,0,0,0
1.089453,0,0,0,0
1.091026,0,0,0,0
1.092554,0,0,0,0
1.094091,0,0,0,0
1.095840,0,0,0,0
1.097457,0,0,0,0
1.098980,0,0,0,0
1.100500,0,0,0,0
1.102040,0,0,0,0
1.103730,0,0,0,0
1.105284,0,0,0,0
1.106878,0,0,0,0
1.108406,0,0,0,0
1.109909,0,0,0,0
1.111515,0,0,0,0
1.113070,0,0,0,0
1.114604,0,0,0,0
1.116142,0,0,0,0
1.117881,0,0,0,0
1.119677,0,0,0,0
1.121469,0,0,0,0
1.123255,0,0,0,0
1.125071,0,0,0,0
1.126939,0,0,0,0
1.128533,0,0,0,0
1.130285,0,0,0,0
1.132077,0,0,0,0
1.133853,0,0,0,0
1.135532,0,0,0,0
1.137210,0,0,0,0
1.138952,0,0,0,0
1.140742,0,0,0,0
1.142531,0,0,0,0
1.144401,0,0,0,0
1.146194,0,0,0,0
1.147953,0,0,0,0
1.149743,0,0,0,0
1.151612,0,0,0,0
1.154901,0,0,0,0
1.157366,0,0,0,0
1.159022,0,0,0,0
1.160572,0,0,0,0
1.162103,0,0,0,0
1.163743,0,0,0,0
1.165309,0,0,0,0
1.166915,0,0,0,0
1.168466,0,0,0,0
1.169993,0,0,0,0
1.171524,0,0,0,0
1.173058,0,0,0,0
1.174587,0,0,0,0
1.176395,0,0,0,0
1.178203,0,0,0,0
1.179993,0,0,0,0
1.181780,0,0,0,0
1.183648,0,0,0,0
1.185437,0,0,0,0
1.187220,0,0,0,0
1.188956,0,0,0,0
1.190704,0,0,0,0
1.192501,0,0,0,0
1.194088,0,0,0,0
1.195836,0,0,0,0
1.197623,0,0,0,0
1.199508,0,0,0,0
1.201167,0,0,0,0
1.202909,0,0,0,0
1.204696,0,0,0,0
1.206484,0,0,0,0
1.208300,0,0,0,0
1.210107,0,0,0,0
1.211897,0,0,0,0
1.213682,0,0,0,0
1.215546,0,0,0,0
1.217478,0,0,0,0
1.219259,0,0,0,0
1.221003,0,0,0,0
1.222826,0,0,0,0
1.224587,0,0,0,0
1.226214,0,0,0,0
1.228066,0,0,0,0
1.230411,0,0,0,0
1.232254,0,0,0,0
1.233806,0,0,0,0
1.235336,0,0,0,0
1.236957,0,0,0,0
1.238491,0,0,0,0
1.240100,0,0,0,0
1.241637,0,0,0,0
1.243190,0,0,0,0
1.244850,0,0,0,0
1.246586,0,0,0,0
1.248458,0,0,0,0
1.250247,0,0,0,0
1.252036,0,0,0,0
1.253647,0,0,0,0
1.255474,0,0,0,0
1.257272,0,0,0,0
1.259061,0,0,0,0
1.260646,0,0,0,0
1.262394,0,0,0,0
1.264090,0,0,0,0
1.265838,0,0,0,0
1.267630,0,0,0,0
1.269420,0,0,0,0
1.271285,0,0,0,0
1.273102,0,0,0,0
1.274917,0,0,0,0
1.276710,0,0,0,0
1.278501,0,0,0,0
1.280325,0,0,0,0
1.282103,0,0,0,0
1.284011,0,0,0,0
1.285794,0,0,0,0
1.287415,0,0,0,0
1.289723,0,0,0,0
1.291464,0,0,0,0
1.293260,0,0,0,0
1.295124,0,0,0,0
1.296860,0,0,0,0
1.298604,0,0,0,0
1.300394,0,0,0,0
1.302152,0,0,0,0
1.303876,0,0,0,0
1.305663,0,0,0,0
1.307269,0,0,0,0
1.309017,0,0,0,0
1.310874,0,0,0,0
1.312657,0,0,0,0
1.314446,0,0,0,0
1.316236,0,0,0,0
1.318047,0,0,0,0
1.319841,0,0,0,0
1.321627,0,0,0,0
1.323814,0,0,0,0
1.325401,0,0,0,0
1.327007,0,0,0,0
1.328562,0,0,0,0
1.330092,0,0,0,0
1.331772,0,0,0,0
1.333513,0,0,0,0
1.335382,0,0,0,0
1.337180,0,0,0,0
1.338989,0,0,0,0
1.340780,0,0,0,0
1.342558,0,0,0,0
1.344222,0,0,0,0
1.346063,0,0,0,0
1.347914,0,0,0,0
1.349608,0,0,0,0
1.351418,0,0,0,0
1.353011,0,0,0,0
1.354600,0,0,0,0
1.356345,0,0,0,0
1.358136,0,0,0,0
1.359746,0,0,0,0
1.361493,0,0,0,0
1.363279,0,0,0,0
1.364878,0,0,0,0
1.366627,0,0,0,0
1.368499,0,0,0,0
1.370111,0,0,0,0
1.371861,0,0,0,0
1.373649,0,0,0,0
1.375512,0,0,0,0
1.377248,0,0,0,0
1.378789,0,0,0,0
1.380546,0,0,0,0
1.382336,0,0,0,0
1.384127,0,0,0,0
1.385915,0,0,0,0
1.387705,0,0,0,0
1.389294,0,0,0,0
1.390943,0,0,0,0
1.392771,0,0,0,0
1.394562,0,0,0,0
1.396353,0,0,0,0
1.398141,0,0,0,0
1.399931,0,0,0,0
1.401818,0,0,0,0
1.403810,0,0,0,0
1.405434,0,0,0,0
1.407271,0,0,0,0
1.409019,0,0,0,0
1.410752,0,0,0,0
1.412351,0,0,0,0
1.414098,0,0,0,0
1.415697,0,0,0,0
1.417550,0,0,0,0
1.419162,0,0,0,0
1.421054,0,0,0,0
1.422824,0,0,0,0
1.424371,0,0,0,0
1.425910,0,0,0,0
1.427445,0,0,0,0
1.428984,0,0,0,0
1.430519,0,0,0,0
1.432277,0,0,0,0
1.433891,0,0,0,0
1.435643,0,0,0,0
1.437436,0,0,0,0
1.439301,0,0,0,0
1.441099,0,0,0,0
1.442888,0,0,0,0
1.444699,0,0,0,0
1.446488,0,0,0,0
1.448309,0,0,0,0
1.450099,0,0,0,0
1.451890,0,0,0,0
1.453680,0,0,0,0
1.455368,0,0,0,0
1.457119,0,0,0,0
1.458905,0,0,0,0
1.460693,0,0,0,0
1.462470,0,0,0,0
1.464134,0,0,0,0
1.466092,0,0,0,0
1.467941,0,0,0,0
1.469825,0,0,0,0
1.471697,0,0,0,0
1.473488,0,0,0,0
1.475275,0,0,0,0
1.476895,0,0,0,0
1.478642,0,0,0,0
1.480519,0,0,0,0
1.482309,0,0,0,0
1.484101,0,0,0,0
1.485894,0,0,0,0
1.487503,0,0,0,0
1.489258,0,0,0,0
1.491043,0,0,0,0
1.492832,0,0,0,0
1.494625,0,0,0,0
1.496499,0,0,0,0
1.498112,0,0,0,0
1.499865,0,0,0,0
1.501657,0,0,0,0
1.503524,0,0,0,0
1.505228,0,0,0,0
1.506770,0,0,0,0
1.508526,0,0,0,0
1.510316,0,0,0,0
1.512109,0,0,0,0
1.513899,0,0,0,0
1.515692,0,0,0,0
1.517481,0,0,0,0
1.519171,0,0,0,0
1.521061,0,0,0,0
1.522837,0,0,0,0
1.524519,0,0,0,0
1.526146,0,0,0,0
1.527998,0,0,0,0
1.529814,0,0,0,0
1.531605,0,0,0,0
1.533391,0,0,0,0
1.535253,0,0,0,0
1.537045,0,0,0,0
1.539298,0,0,0,0
1.540920,0,0,0,0
1.542654,0,0,0,0
1.544257,0,0,0,0
1.546003,0,0,0,0
1.547797,0,0,0,0
1.549587,0,0,0,0
1.551472,0,0,0,0
1.553273,0,0,0,0
1.555061,0,0,0,0
1.556647,0,0,0,0
1.558396,0,0,0,0
1.560268,0,0,0,0
1.561881,0,0,0,0
1.563634,0,0,0,0
1.565427,0,0,0,0
1.567293,0,0,0,0
1.569091,0,0,0,0
1.570877,0,0,0,0
1.572689,0,0,0,0
1.574481,0,0,0,0
1.576354,0,0,0,0
1.578144,0,0,0,0
1.579935,0,0,0,0
1.581709,0,0,0,0
1.583388,0,0,0,0
1.585058,0,0,0,0
1.586596,0,0,0,0
1.588345,0,0,0,0
1.590156,0,0,0,0
1.591751,0,0,0,0
1.593521,0,0,0,0
1.595309,0,0,0,0
1.597104,0,0,0,0
1.598969,0,0,0,0
1.600757,0,0,0,0
1.602547,0,0,0,0
1.604162,0,0,0,0
1.605900,0,0,0,0
1.607821,0,0,0,0
1.609642,0,0,0,0
1.611423,0,0,0,0
1.613218,0,0,0,0
1.615100,0,0,0,0
1.617030,0,0,0,0
1.618817,0,0,0,0
1.620603,0,0,0,0
1.622193,0,0,0,0
1.623952,0,0,0,0
1.625616,0,0,0,0
1.627360,0,0,0,0
1.628981,0,0,0,0
1.630517,0,0,0,0
1.632280,0,0,0,0
1.634074,0,0,0,0
1.635888,0,0,0,0
1.637680,0,0,0,0
1.639545,0,0,0,0
1.641471,0,0,0,0
1.643245,0,0,0,0
1.644984,0,0,0,0
1.646545,0,0,0,0
1.648460,0,0,0,0
1.650250,0,0,0,0
1.651839,0,0,0,0
1.653585,0,0,0,0
1.655450,0,0,0,0
1.657264,0,0,0,0
1.659051,0,0,0,0
1.660839,0,0,0,0
1.662627,0,0,0,0
1.664498,0,0,0,0
1.666285,0,0,0,0
1.667897,0,0,0,0
1.669646,0,0,0,0
1.671509,0,0,0,0
1.673187,0,0,0,0
1.674727,0,0,0,0
1.676471,0,0,0,0
1.678278,0,0,0,0
1.680069,0,0,0,0
1.681859,0,0,0,0
1.683649,0,0,0,0
1.685439,0,0,0,0
1.687302,0,0,0,0
1.688920,0,0,0,0
1.690666,0,0,0,0
1.692456,0,0,0,0
1.694244,0,0,0,0
1.696033,0,0,0,0
1.697618,0,0,0,0
1.699384,0,0,0,0
1.701170,0,0,0,0
1.703024,0,0,0,0
1.704626,0,0,0,0
1.706206,0,0,0,0
1.708053,0,0,0,0
1.709692,0,0,0,0
1.711355,0,0,0,0
1.713034,0,0,0,0
1.714584,0,0,0,0
1.716178,0,0,0,0
1.717728,0,0,0,0
1.719304,0,0,0,0
1.722337,0,0,0,0
1.723881,0,0,0,0
1.725411,0,0,0,0
1.726946,0,0,0,0
1.728468,0,0,0,0
1.730005,0,0,0,0
1.731654,0,0,0,0
1.733265,0,0,0,0
1.734867,0,0,0,0
1.736404,0,0,0,0
1.738139,0,0,0,0
1.739924,0,0,0,0
1.741703,0,0,0,0
1.743331,0,0,0,0
1.744886,0,0,0,0
1.746417,0,0,0,0
1.747939,0,0,0,0
1.749460,0,0,0,0
1.751071,0,0,0,0
1.752566,0,0,0,0
1.754051,0,0,0,0
1.755534,0,0,0,0
1.757086,0,0,0,0
1.758575,0,0,0,0
1.760172,0,0,0,0
1.761901,0,0,0,0
1.763836,0,0,0,0
1.765482,0,0,0,0
1.767155,0,0,0,0
1.768826,0,0,0,0
1.770359,0,0,0,0
1.771888,0,0,0,0
1.773456,0,0,0,0
1.774991,0,0,0,0
1.776439,0,0,0,0
1.778089,0,0,0,0
1.779797,0,0,0,0
1.781496,0,0,0,0
1.783267,0,0,0,0
1.785062,0,0,0,0
1.786858,0,0,0,0
1.788641,0,0,0,0
1.790426,0,0,0,0
1.792294,0,0,0,0
1.794082,0,0,0,0
