elapsed_s,TSE_VP0_TRANSFORM_WORKING_CYCLE_L2,TSE_VP1_TRANSFORM_WORKING_CYCLE_L2,TSE_VP2_TRANSFORM_WORKING_CYCLE_L2,TSE_VERTEX_GEN_WORKING_CYCLE_L1
0.196107,0,0,0,0
0.197566,0,0,0,0
0.199042,0,0,0,0
0.200644,0,0,0,0
0.202114,0,0,0,0
0.203627,0,0,0,0
0.205085,0,0,0,0
0.206541,0,0,0,0
0.208003,0,0,0,0
0.209468,0,0,0,0
0.210958,0,0,0,0
0.212427,0,0,0,0
0.213892,0,0,0,0
0.215359,0,0,0,0
0.216823,0,0,0,0
0.218342,0,0,0,0
0.219810,0,0,0,0
0.221288,0,0,0,0
0.222753,0,0,0,0
0.224326,0,0,0,0
0.225789,0,0,0,0
0.227264,0,0,0,0
0.228736,0,0,0,0
0.230203,0,0,0,0
0.231687,0,0,0,0
0.233288,0,0,0,0
0.235062,0,0,0,0
0.236670,0,0,0,0
0.238156,0,0,0,0
0.239630,0,0,0,0
0.241290,0,0,0,0
0.243079,0,0,0,0
0.244923,0,0,0,0
0.246629,0,0,0,0
0.248339,0,0,0,0
0.249868,0,0,0,0
0.251542,0,0,0,0
0.253254,0,0,0,0
0.254946,0,0,0,0
0.256459,0,0,0,0
0.258122,0,0,0,0
0.259694,0,0,0,0
0.261416,0,0,0,0
0.263226,0,0,0,0
0.264794,0,0,0,0
0.266521,0,0,0,0
0.268231,0,0,0,0
0.269938,0,0,0,0
0.271650,0,0,0,0
0.273359,0,0,0,0
0.275088,0,0,0,0
0.276726,0,0,0,0
0.278393,0,0,0,0
0.280103,0,0,0,0
0.281813,0,0,0,0
0.283336,0,0,0,0
0.284813,0,0,0,0
0.286303,0,0,0,0
0.287775,0,0,0,0
0.289243,0,0,0,0
0.290710,0,0,0,0
0.292177,0,0,0,0
0.293835,0,0,0,0
0.295547,0,0,0,0
0.297274,0,0,0,0
0.299047,0,0,0,0
0.300566,0,0,0,0
0.302228,0,0,0,0
0.303937,0,0,0,0
0.305648,0,0,0,0
0.307197,0,0,0,0
0.308867,0,0,0,0
0.310574,0,0,0,0
0.312282,0,0,0,0
0.313977,0,0,0,0
0.315699,0,0,0,0
0.317337,0,0,0,0
0.318998,0,0,0,0
0.320727,0,0,0,0
0.322485,0,0,0,0
0.323993,0,0,0,0
0.325652,0,0,0,0
0.327181,0,0,0,0
0.328868,0,0,0,0
0.330815,0,0,0,0
0.332536,0,0,0,0
0.334243,0,0,0,0
0.335955,0,0,0,0
0.337663,0,0,0,0
0.339394,0,0,0,0
0.341103,0,0,0,0
0.342810,0,0,0,0
0.344525,0,0,0,0
0.346230,0,0,0,0
0.347751,0,0,0,0
0.349252,0,0,0,0
0.350915,0,0,0,0
0.352627,0,0,0,0
0.354145,0,0,0,0
0.355880,0,0,0,0
0.357589,0,0,0,0
0.359301,0,0,0,0
0.361030,0,0,0,0
0.362803,0,0,0,0
0.364516,0,0,0,0
0.366222,0,0,0,0
0.367934,0,0,0,0
0.369643,0,0,0,0
0.371191,0,0,0,0
0.372847,0,0,0,0
0.374538,0,0,0,0
0.376204,0,0,0,0
0.377833,0,0,0,0
0.379597,0,0,0,0
0.381335,0,0,0,0
0.382873,0,0,0,0
0.384540,0,0,0,0
0.386229,0,0,0,0
0.387743,0,0,0,0
0.389410,0,0,0,0
0.391199,0,0,0,0
0.392903,0,0,0,0
0.394508,0,0,0,0
0.396179,0,0,0,0
0.397888,0,0,0,0
0.399599,0,0,0,0
0.401309,0,0,0,0
0.403082,0,0,0,0
0.404941,0,0,0,0
0.406648,0,0,0,0
0.408354,0,0,0,0
0.410064,0,0,0,0
0.411509,0,0,0,0
0.413176,0,0,0,0
0.414882,0,0,0,0
0.416618,0,0,0,0
0.418390,0,0,0,0
0.420101,0,0,0,0
0.421810,0,0,0,0
0.423524,0,0,0,0
0.425235,0,0,0,0
0.426839,0,0,0,0
0.428512,0,0,0,0
0.430217,0,0,0,0
0.431929,0,0,0,0
0.433624,0,0,0,0
0.435440,0,0,0,0
0.436894,0,0,0,0
0.438531,0,0,0,0
0.440145,0,0,0,0
0.441849,0,0,0,0
0.443557,0,0,0,0
0.445267,0,0,0,0
0.446971,0,0,0,0
0.448550,0,0,0,0
0.450222,0,0,0,0
0.451739,0,0,0,0
0.453403,0,0,0,0
0.455211,0,0,0,0
0.456954,0,0,0,0
0.458723,0,0,0,0
0.460532,0,0,0,0
0.462238,0,0,0,0
0.463949,0,0,0,0
0.465658,0,0,0,0
0.467371,0,0,0,0
0.469084,0,0,0,0
0.470810,0,0,0,0
0.472524,0,0,0,0
0.474229,0,0,0,0
0.475747,0,0,0,0
0.477223,0,0,0,0
0.478882,0,0,0,0
0.480596,0,0,0,0
0.482135,0,0,0,0
0.483870,0,0,0,0
0.485578,0,0,0,0
0.487289,0,0,0,0
0.488998,0,0,0,0
0.490768,0,0,0,0
0.492815,0,0,0,0
0.494507,0,0,0,0
0.496016,0,0,0,0
0.497537,0,0,0,0
0.499287,0,0,0,0
0.501024,0,0,0,0
0.502542,0,0,0,0
0.504227,0,0,0,0
0.505938,0,0,0,0
0.507714,0,0,0,0
0.509423,0,0,0,0
0.511233,0,0,0,0
0.512974,0,0,0,0
0.514916,0,0,0,0
0.516685,0,0,0,0
0.518388,0,0,0,0
0.519903,0,0,0,0
0.521570,0,0,0,0
0.523284,0,0,0,0
0.524825,0,0,0,0
0.526490,0,0,0,0
0.528213,0,0,0,0
0.529915,0,0,0,0
0.531693,0,0,0,0
0.533401,0,0,0,0
0.535260,0,0,0,0
0.537026,0,0,0,0
0.538565,0,0,0,0
0.540229,0,0,0,0
0.541937,0,0,0,0
0.543647,0,0,0,0
0.545374,0,0,0,0
0.547150,0,0,0,0
0.548858,0,0,0,0
0.550562,0,0,0,0
0.552272,0,0,0,0
0.553964,0,0,0,0
0.555558,0,0,0,0
0.557392,0,0,0,0
0.559091,0,0,0,0
0.560958,0,0,0,0
0.562725,0,0,0,0
0.564549,0,0,0,0
0.566083,0,0,0,0
0.567751,0,0,0,0
0.569455,0,0,0,0
0.571164,0,0,0,0
0.572870,0,0,0,0
0.574572,0,0,0,0
0.576113,0,0,0,0
0.577590,0,0,0,0
0.579373,0,0,0,0
0.580995,0,0,0,0
0.582452,0,0,0,0
0.583997,0,0,0,0
0.585518,0,0,0,0
0.587045,0,0,0,0
0.588584,0,0,0,0
0.590110,0,0,0,0
0.591638,0,0,0,0
0.593165,0,0,0,0
0.596566,0,0,0,0
0.598076,0,0,0,0
0.599561,0,0,0,0
0.601043,0,0,0,0
0.602602,0,0,0,0
0.604131,0,0,0,0
0.605662,0,0,0,0
0.607203,0,0,0,0
0.608759,0,0,0,0
0.611554,0,0,0,0
0.613280,0,0,0,0
0.614805,0,0,0,0
0.616389,0,0,0,0
0.617919,0,0,0,0
0.619574,0,0,0,0
0.621109,0,0,0,0
0.622766,0,0,0,0
0.624376,0,0,0,0
0.625907,0,0,0,0
0.627441,0,0,0,0
0.628972,0,0,0,0
0.630515,0,0,0,0
0.632046,0,0,0,0
0.633781,0,0,0,0
0.635568,0,0,0,0
0.637351,0,0,0,0
0.638938,0,0,0,0
0.640704,0,0,0,0
0.642388,0,0,0,0
0.643968,0,0,0,0
0.645840,0,0,0,0
0.647496,0,0,0,0
0.649077,0,0,0,0
0.650680,0,0,0,0
0.652458,0,0,0,0
0.653983,0,0,0,0
0.655511,0,0,0,0
0.657043,0,0,0,0
0.658858,0,0,0,0
0.660651,0,0,0,0
0.662434,0,0,0,0
0.664240,0,0,0,0
0.666029,0,0,0,0
0.667610,0,0,0,0
0.669354,0,0,0,0
0.671144,0,0,0,0
0.672931,0,0,0,0
0.674615,0,0,0,0
0.676201,0,0,0,0
0.678109,0,0,0,0
0.679953,0,0,0,0
0.681836,0,0,0,0
0.683625,0,0,0,0
0.685435,0,0,0,0
0.687225,0,0,0,0
0.689011,0,0,0,0
0.690875,0,0,0,0
0.692661,0,0,0,0
0.694445,0,0,0,0
0.696252,0,0,0,0
0.698039,0,0,0,0
0.699619,0,0,0,0
0.701364,0,0,0,0
0.703152,0,0,0,0
0.704940,0,0,0,0
0.706623,0,0,0,0
0.708371,0,0,0,0
0.710156,0,0,0,0
0.711748,0,0,0,0
0.713498,0,0,0,0
0.715289,0,0,0,0
0.717094,0,0,0,0
0.718877,0,0,0,0
0.720661,0,0,0,0
0.722325,0,0,0,0
0.723985,0,0,0,0
0.725723,0,0,0,0
0.727373,0,0,0,0
0.729109,0,0,0,0
0.730959,0,0,0,0
0.732601,0,0,0,0
0.734133,0,0,0,0
0.735664,0,0,0,0
0.737300,0,0,0,0
0.739411,0,0,0,0
0.740876,0,0,0,0
0.742344,0,0,0,0
0.743815,0,0,0,0
0.745281,0,0,0,0
0.746999,0,0,0,0
0.748556,0,0,0,0
0.750304,0,0,0,0
0.752091,0,0,0,0
0.753880,0,0,0,0
0.755673,0,0,0,0
0.757461,0,0,0,0
0.759269,0,0,0,0
0.761059,0,0,0,0
0.762923,0,0,0,0
0.764720,0,0,0,0
0.766506,0,0,0,0
0.768291,0,0,0,0
0.769902,0,0,0,0
0.771654,0,0,0,0
0.773444,0,0,0,0
0.775234,0,0,0,0
0.777024,0,0,0,0
0.778887,0,0,0,0
0.780541,0,0,0,0
0.782289,0,0,0,0
0.784077,0,0,0,0
0.785867,0,0,0,0
0.787729,0,0,0,0
0.789517,0,0,0,0
0.791327,0,0,0,0
0.793103,0,0,0,0
0.794955,0,0,0,0
0.796569,0,0,0,0
0.798104,0,0,0,0
0.799938,0,0,0,0
0.801565,0,0,0,0
0.803316,0,0,0,0
0.805104,0,0,0,0
0.806886,0,0,0,0
0.808475,0,0,0,0
0.810015,0,0,0,0
0.811852,0,0,0,0
0.813639,0,0,0,0
0.815424,0,0,0,0
0.817017,0,0,0,0
0.818845,0,0,0,0
0.820638,0,0,0,0
0.822444,0,0,0,0
0.824232,0,0,0,0
0.826017,0,0,0,0
0.827637,0,0,0,0
0.829387,0,0,0,0
0.831175,0,0,0,0
0.832782,0,0,0,0
0.834605,0,0,0,0
0.836188,0,0,0,0
0.837928,0,0,0,0
0.839531,0,0,0,0
0.841291,0,0,0,0
0.842897,0,0,0,0
0.844651,0,0,0,0
0.846437,0,0,0,0
0.848225,0,0,0,0
0.850015,0,0,0,0
0.851598,0,0,0,0
0.853351,0,0,0,0
0.855294,0,0,0,0
0.856942,0,0,0,0
0.858554,0,0,0,0
0.860182,0,0,0,0
0.862001,0,0,0,0
0.863611,0,0,0,0
0.865356,0,0,0,0
0.867273,0,0,0,0
0.868866,0,0,0,0
0.870779,0,0,0,0
0.872680,0,0,0,0
0.874561,0,0,0,0
0.876347,0,0,0,0
0.878136,0,0,0,0
0.879927,0,0,0,0
0.881717,0,0,0,0
0.883510,0,0,0,0
0.885319,0,0,0,0
0.887258,0,0,0,0
0.888842,0,0,0,0
0.890460,0,0,0,0
0.892202,0,0,0,0
0.893990,0,0,0,0
0.896001,0,0,0,0
0.897659,0,0,0,0
0.899388,0,0,0,0
0.901098,0,0,0,0
0.902803,0,0,0,0
0.904517,0,0,0,0
0.906063,0,0,0,0
0.907838,0,0,0,0
0.909625,0,0,0,0
0.911417,0,0,0,0
0.913193,0,0,0,0
0.915043,0,0,0,0
0.916714,0,0,0,0
0.918626,0,0,0,0
0.920709,0,0,0,0
0.922348,0,0,0,0
0.923886,0,0,0,0
0.925415,0,0,0,0
0.926955,0,0,0,0
0.928461,0,0,0,0
0.929993,0,0,0,0
0.931804,0,0,0,0
0.933592,0,0,0,0
0.935382,0,0,0,0
0.937192,0,0,0,0
0.939056,0,0,0,0
0.940816,0,0,0,0
0.942571,0,0,0,0
0.944361,0,0,0,0
0.946149,0,0,0,0
0.947687,0,0,0,0
0.949232,0,0,0,0
0.950971,0,0,0,0
0.952769,0,0,0,0
0.954634,0,0,0,0
0.956576,0,0,0,0
0.958183,0,0,0,0
0.959936,0,0,0,0
0.961726,0,0,0,0
0.963519,0,0,0,0
0.965309,0,0,0,0
0.967249,0,0,0,0
0.968789,0,0,0,0
0.970619,0,0,0,0
0.972478,0,0,0,0
0.974252,0,0,0,0
0.975963,0,0,0,0
0.977607,0,0,0,0
0.979369,0,0,0,0
0.981204,0,0,0,0
0.982783,0,0,0,0
0.984683,0,0,0,0
0.986542,0,0,0,0
0.988328,0,0,0,0
0.989936,0,0,0,0
0.991683,0,0,0,0
0.993470,0,0,0,0
0.995261,0,0,0,0
0.997113,0,0,0,0
0.998735,0,0,0,0
1.000386,0,0,0,0
1.001920,0,0,0,0
1.003626,0,0,0,0
1.005357,0,0,0,0
1.006903,0,0,0,0
1.008445,0,0,0,0
1.009961,0,0,0,0
1.011576,0,0,0,0
1.013099,0,0,0,0
1.014823,0,0,0,0
1.016618,0,0,0,0
1.018152,0,0,0,0
1.019755,0,0,0,0
1.021281,0,0,0,0
1.022823,0,0,0,0
1.024553,0,0,0,0
1.026084,0,0,0,0
1.027627,0,0,0,0
1.029088,0,0,0,0
1.030521,0,0,0,0
1.031956,0,0,0,0
1.033642,0,0,0,0
1.035407,0,0,0,0
1.036947,0,0,0,0
1.038555,0,0,0,0
1.040173,0,0,0,0
1.041938,0,0,0,0
1.043825,0,0,0,0
1.045607,0,0,0,0
1.047396,0,0,0,0
1.048980,0,0,0,0
1.050799,0,0,0,0
1.052592,0,0,0,0
1.054212,0,0,0,0
1.055961,0,0,0,0
1.057748,0,0,0,0
1.059538,0,0,0,0
1.061326,0,0,0,0
1.063278,0,0,0,0
1.064875,0,0,0,0
1.066700,0,0,0,0
1.068578,0,0,0,0
1.070355,0,0,0,0
1.071946,0,0,0,0
1.073519,0,0,0,0
1.075159,0,0,0,0
1.076694,0,0,0,0
1.078226,0,0,0,0
1.079762,0,0,0,0
1.081293,0,0,0,0
1.082824,0,0,0,0
1.084360,0,0,0,0
1.085906,0,0,0,0
1.087721,0,0,0,0
1.089312,0,0,0,0
1.090934,0,0,0,0
1.094673,0,0,0,0
1.096552,0,0,0,0
1.098500,0,0,0,0
1.100000,0,0,0,0
1.101491,0,0,0,0
1.102977,0,0,0,0
1.104488,0,0,0,0
1.105974,0,0,0,0
1.107600,0,0,0,0
1.109130,0,0,0,0
1.110654,0,0,0,0
1.112177,0,0,0,0
1.113701,0,0,0,0
1.115353,0,0,0,0
1.117078,0,0,0,0
1.118677,0,0,0,0
1.120627,0,0,0,0
1.122494,0,0,0,0
1.124285,0,0,0,0
1.126075,0,0,0,0
1.127868,0,0,0,0
1.129680,0,0,0,0
1.131475,0,0,0,0
1.133267,0,0,0,0
1.135054,0,0,0,0
1.136661,0,0,0,0
1.138483,0,0,0,0
1.140098,0,0,0,0
1.141832,0,0,0,0
1.143726,0,0,0,0
1.145479,0,0,0,0
1.147272,0,0,0,0
1.149065,0,0,0,0
1.150674,0,0,0,0
1.152563,0,0,0,0
1.154415,0,0,0,0
1.156173,0,0,0,0
1.157800,0,0,0,0
1.159796,0,0,0,0
1.161592,0,0,0,0
1.164535,0,0,0,0
1.166717,0,0,0,0
1.168343,0,0,0,0
1.169882,0,0,0,0
1.171505,0,0,0,0
1.173044,0,0,0,0
1.174579,0,0,0,0
1.176118,0,0,0,0
1.177654,0,0,0,0
1.179260,0,0,0,0
1.180796,0,0,0,0
1.182346,0,0,0,0
1.184037,0,0,0,0
1.185572,0,0,0,0
1.187110,0,0,0,0
1.188851,0,0,0,0
1.190639,0,0,0,0
1.192593,0,0,0,0
1.194461,0,0,0,0
1.196253,0,0,0,0
1.198042,0,0,0,0
1.199834,0,0,0,0
1.201623,0,0,0,0
1.203304,0,0,0,0
1.205050,0,0,0,0
1.206839,0,0,0,0
1.208635,0,0,0,0
1.210503,0,0,0,0
1.212293,0,0,0,0
1.213895,0,0,0,0
1.215425,0,0,0,0
1.217099,0,0,0,0
1.218915,0,0,0,0
1.220776,0,0,0,0
1.222561,0,0,0,0
1.224164,0,0,0,0
1.225908,0,0,0,0
1.227780,0,0,0,0
1.229565,0,0,0,0
1.231161,0,0,0,0
1.232913,0,0,0,0
1.234798,0,0,0,0
1.236593,0,0,0,0
1.238379,0,0,0,0
1.240189,0,0,0,0
1.241815,0,0,0,0
1.243378,0,0,0,0
1.244941,0,0,0,0
1.246681,0,0,0,0
1.248621,0,0,0,0
1.250486,0,0,0,0
1.252279,0,0,0,0
1.254069,0,0,0,0
1.255880,0,0,0,0
1.257671,0,0,0,0
1.259467,0,0,0,0
1.261257,0,0,0,0
1.263045,0,0,0,0
1.264755,0,0,0,0
1.266389,0,0,0,0
1.268134,0,0,0,0
1.269926,0,0,0,0
1.271722,0,0,0,0
1.273500,0,0,0,0
1.275416,0,0,0,0
1.277042,0,0,0,0
1.278965,0,0,0,0
1.280556,0,0,0,0
1.282378,0,0,0,0
1.284166,0,0,0,0
1.285954,0,0,0,0
1.287763,0,0,0,0
1.289551,0,0,0,0
1.291342,0,0,0,0
1.293131,0,0,0,0
1.294916,0,0,0,0
1.296523,0,0,0,0
1.298081,0,0,0,0
1.299905,0,0,0,0
1.301693,0,0,0,0
1.303484,0,0,0,0
1.305272,0,0,0,0
1.307139,0,0,0,0
1.308751,0,0,0,0
1.310495,0,0,0,0
1.312282,0,0,0,0
1.314071,0,0,0,0
1.315942,0,0,0,0
1.317728,0,0,0,0
1.319345,0,0,0,0
1.321097,0,0,0,0
1.322960,0,0,0,0
1.324755,0,0,0,0
1.326541,0,0,0,0
1.328133,0,0,0,0
1.329907,0,0,0,0
1.331781,0,0,0,0
1.333328,0,0,0,0
1.335062,0,0,0,0
1.336931,0,0,0,0
1.338656,0,0,0,0
1.340297,0,0,0,0
1.342037,0,0,0,0
1.343833,0,0,0,0
1.345613,0,0,0,0
1.347458,0,0,0,0
1.349256,0,0,0,0
1.351064,0,0,0,0
1.352932,0,0,0,0
1.354798,0,0,0,0
1.356594,0,0,0,0
1.358381,0,0,0,0
1.360172,0,0,0,0
1.361985,0,0,0,0
1.363859,0,0,0,0
1.365649,0,0,0,0
1.367442,0,0,0,0
1.369234,0,0,0,0
1.371258,0,0,0,0
1.372876,0,0,0,0
1.374627,0,0,0,0
1.376516,0,0,0,0
1.378385,0,0,0,0
1.380177,0,0,0,0
1.381967,0,0,0,0
1.383781,0,0,0,0
1.385573,0,0,0,0
1.387370,0,0,0,0
1.389162,0,0,0,0
1.390951,0,0,0,0
1.392739,0,0,0,0
1.394413,0,0,0,0
1.396111,0,0,0,0
1.397738,0,0,0,0
1.399595,0,0,0,0
1.401397,0,0,0,0
1.402987,0,0,0,0
1.404762,0,0,0,0
1.406553,0,0,0,0
1.408344,0,0,0,0
1.410121,0,0,0,0
1.411781,0,0,0,0
1.413527,0,0,0,0
1.415140,0,0,0,0
1.416890,0,0,0,0
1.418752,0,0,0,0
1.420482,0,0,0,0
1.422227,0,0,0,0
1.424019,0,0,0,0
1.425826,0,0,0,0
1.427620,0,0,0,0
1.429410,0,0,0,0
1.431202,0,0,0,0
1.432991,0,0,0,0
1.434856,0,0,0,0
1.436474,0,0,0,0
1.438219,0,0,0,0
1.440009,0,0,0,0
1.441631,0,0,0,0
1.443397,0,0,0,0
1.445190,0,0,0,0
1.446996,0,0,0,0
1.448814,0,0,0,0
1.450688,0,0,0,0
1.452630,0,0,0,0
1.454404,0,0,0,0
1.456052,0,0,0,0
1.457696,0,0,0,0
1.459559,0,0,0,0
1.461371,0,0,0,0
1.462958,0,0,0,0
1.464712,0,0,0,0
1.466580,0,0,0,0
1.468189,0,0,0,0
1.469939,0,0,0,0
1.471736,0,0,0,0
1.473528,0,0,0,0
1.475325,0,0,0,0
1.477118,0,0,0,0
1.478728,0,0,0,0
1.480626,0,0,0,0
1.482495,0,0,0,0
1.484287,0,0,0,0
1.486078,0,0,0,0
1.487873,0,0,0,0
1.489688,0,0,0,0
1.491486,0,0,0,0
1.493273,0,0,0,0
1.495062,0,0,0,0
1.496656,0,0,0,0
1.498443,0,0,0,0
1.499996,0,0,0,0
1.501751,0,0,0,0
1.503536,0,0,0,0
1.505309,0,0,0,0
1.507327,0,0,0,0
1.508964,0,0,0,0
1.510527,0,0,0,0
1.512068,0,0,0,0
1.513598,0,0,0,0
1.515738,0,0,0,0
1.517450,0,0,0,0
1.519043,0,0,0,0
1.520667,0,0,0,0
1.522194,0,0,0,0
1.523790,0,0,0,0
1.525318,0,0,0,0
1.526845,0,0,0,0
1.528462,0,0,0,0
1.530204,0,0,0,0
1.531822,0,0,0,0
1.533369,0,0,0,0
1.535268,0,0,0,0
1.537054,0,0,0,0
1.538923,0,0,0,0
1.540723,0,0,0,0
1.542333,0,0,0,0
1.544085,0,0,0,0
1.545879,0,0,0,0
1.547672,0,0,0,0
1.549465,0,0,0,0
1.551259,0,0,0,0
1.553073,0,0,0,0
1.554940,0,0,0,0
1.556738,0,0,0,0
1.558528,0,0,0,0
1.560322,0,0,0,0
1.562115,0,0,0,0
1.563813,0,0,0,0
1.565566,0,0,0,0
1.567359,0,0,0,0
1.569152,0,0,0,0
1.571022,0,0,0,0
1.572801,0,0,0,0
1.574594,0,0,0,0
1.576354,0,0,0,0
1.577960,0,0,0,0
1.579805,0,0,0,0
1.581621,0,0,0,0
1.583214,0,0,0,0
1.584982,0,0,0,0
1.586852,0,0,0,0
1.588648,0,0,0,0
1.590435,0,0,0,0
1.592225,0,0,0,0
1.594017,0,0,0,0
1.595626,0,0,0,0
1.597173,0,0,0,0
1.598914,0,0,0,0
1.600502,0,0,0,0
1.602034,0,0,0,0
1.603643,0,0,0,0
1.605380,0,0,0,0
1.607065,0,0,0,0
1.608873,0,0,0,0
1.610536,0,0,0,0
1.612280,0,0,0,0
1.614066,0,0,0,0
1.615857,0,0,0,0
1.617665,0,0,0,0
1.619456,0,0,0,0
1.621243,0,0,0,0
1.623379,0,0,0,0
1.625039,0,0,0,0
1.626918,0,0,0,0
1.628540,0,0,0,0
1.630291,0,0,0,0
1.632084,0,0,0,0
1.633861,0,0,0,0
1.635445,0,0,0,0
1.637135,0,0,0,0
1.638885,0,0,0,0
1.640415,0,0,0,0
1.642148,0,0,0,0
1.643970,0,0,0,0
1.645560,0,0,0,0
1.647310,0,0,0,0
1.648924,0,0,0,0
1.650752,0,0,0,0
1.652702,0,0,0,0
1.654493,0,0,0,0
1.656285,0,0,0,0
1.658077,0,0,0,0
1.659973,0,0,0,0
1.661766,0,0,0,0
1.663561,0,0,0,0
1.665340,0,0,0,0
1.667408,0,0,0,0
1.669328,0,0,0,0
1.670920,0,0,0,0
1.672547,0,0,0,0
1.674082,0,0,0,0
1.675692,0,0,0,0
1.677229,0,0,0,0
1.678962,0,0,0,0
1.680808,0,0,0,0
1.682497,0,0,0,0
1.684250,0,0,0,0
1.686043,0,0,0,0
1.687838,0,0,0,0
1.689630,0,0,0,0
1.691426,0,0,0,0
1.693027,0,0,0,0
1.694761,0,0,0,0
1.696563,0,0,0,0
1.698105,0,0,0,0
1.699937,0,0,0,0
1.701753,0,0,0,0
1.703364,0,0,0,0
1.705113,0,0,0,0
1.706981,0,0,0,0
1.708775,0,0,0,0
1.710559,0,0,0,0
1.712180,0,0,0,0
1.713747,0,0,0,0
1.715570,0,0,0,0
1.717360,0,0,0,0
1.719152,0,0,0,0
1.720936,0,0,0,0
1.722547,0,0,0,0
1.724225,0,0,0,0
1.725869,0,0,0,0
1.727418,0,0,0,0
1.729105,0,0,0,0
1.731333,0,0,0,0
1.734343,0,0,0,0
1.735889,0,0,0,0
1.737426,0,0,0,0
1.739006,0,0,0,0
1.740557,0,0,0,0
1.742091,0,0,0,0
1.743628,0,0,0,0
1.745196,0,0,0,0
1.746802,0,0,0,0
1.748341,0,0,0,0
1.749877,0,0,0,0
1.751702,0,0,0,0
1.753263,0,0,0,0
1.754894,0,0,0,0
1.756453,0,0,0,0
1.757996,0,0,0,0
1.759527,0,0,0,0
1.761102,0,0,0,0
1.762639,0,0,0,0
1.764381,0,0,0,0
1.766173,0,0,0,0
1.767989,0,0,0,0
1.769782,0,0,0,0
1.771575,0,0,0,0
1.773369,0,0,0,0
1.775164,0,0,0,0
1.776957,0,0,0,0
1.778647,0,0,0,0
1.780192,0,0,0,0
1.781940,0,0,0,0
1.783734,0,0,0,0
1.785527,0,0,0,0
