elapsed_s,TSE_FE_EMPTY_BBOX_KILLED_PRIM,TSE_FE_ST1_VP_PARAMS_CACHE_MISS,TSE_FE_ST2_VPORT_VP_PARAMS_CACHE_MISS,TSE_FE_ST2_SCISSOR_VP_PARAMS_CACHE_MISS
0.784344,0,0,0,0
0.786007,0,0,0,0
0.787755,0,0,0,0
0.789546,0,0,0,0
0.791333,0,0,0,0
0.793126,0,0,0,0
0.794915,0,0,0,0
0.796521,0,0,0,0
0.798266,0,0,0,0
0.800055,0,0,0,0
0.801773,0,0,0,0
0.803355,0,0,0,0
0.804864,0,0,0,0
0.806619,0,0,0,0
0.808308,0,0,0,0
0.810060,0,0,0,0
0.811840,0,0,0,0
0.813420,0,0,0,0
0.815126,0,0,0,0
0.817128,0,0,0,0
0.818764,0,0,0,0
0.820307,0,0,0,0
0.822054,0,0,0,0
0.823848,0,0,0,0
0.825723,0,0,0,0
0.827516,0,0,0,0
0.829331,0,0,0,0
0.831124,0,0,0,0
0.833142,0,0,0,0
0.834736,0,0,0,0
0.836281,0,0,0,0
0.838027,0,0,0,0
0.839636,0,0,0,0
0.841391,0,0,0,0
0.843185,0,0,0,0
0.844974,0,0,0,0
0.846923,0,0,0,0
0.848792,0,0,0,0
0.850495,0,0,0,0
0.852245,0,0,0,0
0.854037,0,0,0,0
0.855830,0,0,0,0
0.857707,0,0,0,0
0.859499,0,0,0,0
0.861313,0,0,0,0
0.863107,0,0,0,0
0.864976,0,0,0,0
0.866923,0,0,0,0
0.868712,0,0,0,0
0.870503,0,0,0,0
0.872374,0,0,0,0
0.874182,0,0,0,0
0.875805,0,0,0,0
0.877657,0,0,0,0
0.879463,0,0,0,0
0.881054,0,0,0,0
0.883027,0,0,0,0
0.884693,0,0,0,0
0.886535,0,0,0,0
0.888348,0,0,0,0
0.889825,0,0,0,0
0.891287,0,0,0,0
0.892765,0,0,0,0
0.894351,0,0,0,0
0.895810,0,0,0,0
0.897272,0,0,0,0
0.898741,0,0,0,0
0.900208,0,0,0,0
0.901871,0,0,0,0
0.903423,0,0,0,0
0.905181,0,0,0,0
0.906975,0,0,0,0
0.908765,0,0,0,0
0.910377,0,0,0,0
0.911918,0,0,0,0
0.913556,0,0,0,0
0.915299,0,0,0,0
0.917096,0,0,0,0
0.918888,0,0,0,0
0.920756,0,0,0,0
0.922548,0,0,0,0
0.924358,0,0,0,0
0.926150,0,0,0,0
0.927941,0,0,0,0
0.929460,0,0,0,0
0.931195,0,0,0,0
0.932967,0,0,0,0
0.934798,0,0,0,0
0.936566,0,0,0,0
0.938165,0,0,0,0
0.939903,0,0,0,0
0.941518,0,0,0,0
0.943274,0,0,0,0
0.944963,0,0,0,0
0.946571,0,0,0,0
0.948314,0,0,0,0
0.950108,0,0,0,0
0.951900,0,0,0,0
0.953724,0,0,0,0
0.955335,0,0,0,0
0.957091,0,0,0,0
0.958869,0,0,0,0
0.960722,0,0,0,0
0.962591,0,0,0,0
0.964191,0,0,0,0
0.965988,0,0,0,0
0.967781,0,0,0,0
0.969655,0,0,0,0
0.971448,0,0,0,0
