elapsed_s,TSE_REG_PROGRAMMING_ONLY_CYCLE_L0,TSE_COMMON_RAM_WORKING_CYCLE_L2,TSE_COMMON_RAM_RD_WORKING_CYCLE_L3,TSE_COMMON_RAM_WR_WORKING_CYCLE_L3
0.407631,0,0,0,0
0.409498,0,0,0,0
0.411306,0,0,0,0
0.413080,0,0,0,0
0.414669,0,0,0,0
0.416297,0,0,0,0
0.418151,0,0,0,0
0.419981,0,0,0,0
0.421589,0,0,0,0
0.423336,0,0,0,0
0.425191,0,0,0,0
0.427134,0,0,0,0
0.428924,0,0,0,0
0.430714,0,0,0,0
0.432525,0,0,0,0
0.434399,0,0,0,0
0.436190,0,0,0,0
0.437981,0,0,0,0
0.439774,0,0,0,0
0.441641,0,0,0,0
0.443320,0,0,0,0
0.444868,0,0,0,0
0.446614,0,0,0,0
0.448407,0,0,0,0
0.450201,0,0,0,0
0.451994,0,0,0,0
0.453604,0,0,0,0
0.455361,0,0,0,0
0.457228,0,0,0,0
0.459169,0,0,0,0
0.460957,0,0,0,0
0.462715,0,0,0,0
0.464435,0,0,0,0
0.466110,0,0,0,0
0.467782,0,0,0,0
0.469447,0,0,0,0
0.471143,0,0,0,0
0.472905,0,0,0,0
0.474600,0,0,0,0
0.476332,0,0,0,0
0.478083,0,0,0,0
0.479889,0,0,0,0
0.481470,0,0,0,0
0.483238,0,0,0,0
0.484844,0,0,0,0
0.486596,0,0,0,0
0.488375,0,0,0,0
0.489976,0,0,0,0
0.491722,0,0,0,0
0.493507,0,0,0,0
0.495497,0,0,0,0
0.497230,0,0,0,0
0.498910,0,0,0,0
0.500385,0,0,0,0
0.501857,0,0,0,0
0.503332,0,0,0,0
0.504860,0,0,0,0
0.506347,0,0,0,0
0.508005,0,0,0,0
0.509718,0,0,0,0
0.511428,0,0,0,0
0.513201,0,0,0,0
0.514722,0,0,0,0
0.516390,0,0,0,0
0.518122,0,0,0,0
0.519833,0,0,0,0
0.521604,0,0,0,0
0.523170,0,0,0,0
0.524644,0,0,0,0
0.526310,0,0,0,0
0.528021,0,0,0,0
0.529570,0,0,0,0
0.531316,0,0,0,0
0.532898,0,0,0,0
0.534672,0,0,0,0
0.536142,0,0,0,0
0.537890,0,0,0,0
0.539726,0,0,0,0
0.541328,0,0,0,0
0.543232,0,0,0,0
0.545096,0,0,0,0
0.546886,0,0,0,0
0.548675,0,0,0,0
0.550468,0,0,0,0
0.552278,0,0,0,0
0.554070,0,0,0,0
0.555662,0,0,0,0
0.557411,0,0,0,0
0.559381,0,0,0,0
0.561255,0,0,0,0
0.562978,0,0,0,0
0.564726,0,0,0,0
0.566497,0,0,0,0
0.568210,0,0,0,0
0.569927,0,0,0,0
0.571640,0,0,0,0
0.573366,0,0,0,0
0.575084,0,0,0,0
0.576793,0,0,0,0
0.578316,0,0,0,0
0.579794,0,0,0,0
0.581455,0,0,0,0
0.582977,0,0,0,0
0.584469,0,0,0,0
0.586137,0,0,0,0
0.587850,0,0,0,0
0.589558,0,0,0,0
0.591285,0,0,0,0
0.593128,0,0,0,0
0.595631,0,0,0,0
0.597429,0,0,0,0
0.599218,0,0,0,0
0.600774,0,0,0,0
0.602333,0,0,0,0
0.603872,0,0,0,0
0.605421,0,0,0,0
0.607677,0,0,0,0
0.609287,0,0,0,0
0.610970,0,0,0,0
0.612504,0,0,0,0
0.614042,0,0,0,0
0.615592,0,0,0,0
0.617192,0,0,0,0
0.618725,0,0,0,0
0.620466,0,0,0,0
0.622262,0,0,0,0
0.625354,0,0,0,0
0.627089,0,0,0,0
0.628658,0,0,0,0
0.630202,0,0,0,0
0.631741,0,0,0,0
0.633347,0,0,0,0
0.634894,0,0,0,0
0.636634,0,0,0,0
0.638462,0,0,0,0
0.640255,0,0,0,0
0.642051,0,0,0,0
0.643845,0,0,0,0
0.645634,0,0,0,0
0.647580,0,0,0,0
0.649466,0,0,0,0
0.651004,0,0,0,0
0.652739,0,0,0,0
0.654323,0,0,0,0
0.655928,0,0,0,0
0.657550,0,0,0,0
0.659585,0,0,0,0
0.661062,0,0,0,0
0.662536,0,0,0,0
0.664007,0,0,0,0
0.665734,0,0,0,0
0.667448,0,0,0,0
0.669157,0,0,0,0
0.670702,0,0,0,0
0.672371,0,0,0,0
0.674086,0,0,0,0
0.675798,0,0,0,0
0.677509,0,0,0,0
0.679227,0,0,0,0
0.681023,0,0,0,0
0.682736,0,0,0,0
0.684449,0,0,0,0
0.686163,0,0,0,0
0.687876,0,0,0,0
0.689783,0,0,0,0
0.691363,0,0,0,0
0.693114,0,0,0,0
0.694906,0,0,0,0
0.696698,0,0,0,0
0.698217,0,0,0,0
0.699968,0,0,0,0
0.701577,0,0,0,0
0.703334,0,0,0,0
0.705202,0,0,0,0
0.707143,0,0,0,0
0.708933,0,0,0,0
0.710721,0,0,0,0
0.712519,0,0,0,0
0.714179,0,0,0,0
0.716160,0,0,0,0
0.718012,0,0,0,0
0.719698,0,0,0,0
0.721521,0,0,0,0
0.723138,0,0,0,0
0.724881,0,0,0,0
0.727065,0,0,0,0
0.728618,0,0,0,0
0.730345,0,0,0,0
0.731874,0,0,0,0
0.733423,0,0,0,0
0.735112,0,0,0,0
0.736649,0,0,0,0
0.738259,0,0,0,0
0.739794,0,0,0,0
0.741330,0,0,0,0
0.742995,0,0,0,0
0.744533,0,0,0,0
0.746126,0,0,0,0
0.747706,0,0,0,0
0.749242,0,0,0,0
0.750896,0,0,0,0
0.752430,0,0,0,0
0.753969,0,0,0,0
0.755517,0,0,0,0
0.757258,0,0,0,0
0.759190,0,0,0,0
0.761061,0,0,0,0
0.762850,0,0,0,0
0.764642,0,0,0,0
0.766456,0,0,0,0
0.768248,0,0,0,0
0.770046,0,0,0,0
0.771826,0,0,0,0
0.773600,0,0,0,0
0.775382,0,0,0,0
0.777014,0,0,0,0
0.778624,0,0,0,0
0.780164,0,0,0,0
0.781705,0,0,0,0
0.783240,0,0,0,0
0.785061,0,0,0,0
0.786855,0,0,0,0
0.788469,0,0,0,0
0.790224,0,0,0,0
0.792019,0,0,0,0
0.793817,0,0,0,0
0.795611,0,0,0,0
0.797456,0,0,0,0
0.799121,0,0,0,0
0.800672,0,0,0,0
0.802300,0,0,0,0
0.803839,0,0,0,0
0.805376,0,0,0,0
0.806915,0,0,0,0
0.808654,0,0,0,0
0.810407,0,0,0,0
0.812833,0,0,0,0
0.814402,0,0,0,0
0.815936,0,0,0,0
0.817536,0,0,0,0
0.819064,0,0,0,0
0.820619,0,0,0,0
0.822150,0,0,0,0
0.823892,0,0,0,0
0.825768,0,0,0,0
0.827563,0,0,0,0
0.829354,0,0,0,0
0.831167,0,0,0,0
0.833021,0,0,0,0
0.834670,0,0,0,0
0.836297,0,0,0,0
0.838152,0,0,0,0
0.839977,0,0,0,0
0.841668,0,0,0,0
0.843415,0,0,0,0
0.845295,0,0,0,0
0.847330,0,0,0,0
0.849200,0,0,0,0
0.851068,0,0,0,0
0.852676,0,0,0,0
0.854428,0,0,0,0
0.856216,0,0,0,0
0.858011,0,0,0,0
0.859801,0,0,0,0
0.861586,0,0,0,0
0.863293,0,0,0,0
0.864914,0,0,0,0
0.866656,0,0,0,0
0.868443,0,0,0,0
0.870066,0,0,0,0
0.871660,0,0,0,0
0.873486,0,0,0,0
0.875309,0,0,0,0
0.877096,0,0,0,0
0.878886,0,0,0,0
0.880675,0,0,0,0
0.882192,0,0,0,0
0.883939,0,0,0,0
0.885547,0,0,0,0
0.887297,0,0,0,0
0.891649,0,0,0,0
0.893211,0,0,0,0
0.895013,0,0,0,0
0.896568,0,0,0,0
0.898206,0,0,0,0
0.899691,0,0,0,0
0.901172,0,0,0,0
0.902656,0,0,0,0
0.904139,0,0,0,0
0.905630,0,0,0,0
0.907172,0,0,0,0
0.908706,0,0,0,0
0.910239,0,0,0,0
0.912162,0,0,0,0
0.913949,0,0,0,0
0.915510,0,0,0,0
0.917047,0,0,0,0
0.919236,0,0,0,0
0.920770,0,0,0,0
0.922318,0,0,0,0
0.923843,0,0,0,0
0.925366,0,0,0,0
0.927042,0,0,0,0
0.928573,0,0,0,0
0.930189,0,0,0,0
0.931922,0,0,0,0
0.933823,0,0,0,0
0.935316,0,0,0,0
0.936922,0,0,0,0
0.938453,0,0,0,0
0.941185,0,0,0,0
0.942883,0,0,0,0
0.944424,0,0,0,0
0.945966,0,0,0,0
0.947504,0,0,0,0
0.949040,0,0,0,0
0.950578,0,0,0,0
0.952104,0,0,0,0
0.953847,0,0,0,0
0.955421,0,0,0,0
0.957134,0,0,0,0
0.958664,0,0,0,0
0.960188,0,0,0,0
0.961745,0,0,0,0
0.963560,0,0,0,0
0.965369,0,0,0,0
0.967165,0,0,0,0
0.969033,0,0,0,0
0.970824,0,0,0,0
0.972615,0,0,0,0
0.974406,0,0,0,0
0.976217,0,0,0,0
0.978012,0,0,0,0
0.979799,0,0,0,0
0.981420,0,0,0,0
0.983114,0,0,0,0
0.984927,0,0,0,0
0.986619,0,0,0,0
0.988171,0,0,0,0
0.989809,0,0,0,0
0.991346,0,0,0,0
0.992960,0,0,0,0
0.994503,0,0,0,0
0.996041,0,0,0,0
0.997803,0,0,0,0
0.999582,0,0,0,0
1.001436,0,0,0,0
1.003066,0,0,0,0
1.004640,0,0,0,0
1.006392,0,0,0,0
1.008003,0,0,0,0
1.009760,0,0,0,0
1.011538,0,0,0,0
1.013316,0,0,0,0
1.015110,0,0,0,0
1.016647,0,0,0,0
1.018575,0,0,0,0
1.020396,0,0,0,0
1.022192,0,0,0,0
1.023986,0,0,0,0
1.025787,0,0,0,0
1.027582,0,0,0,0
1.029393,0,0,0,0
1.031193,0,0,0,0
1.033061,0,0,0,0
1.034851,0,0,0,0
1.036601,0,0,0,0
1.038153,0,0,0,0
1.039836,0,0,0,0
1.041611,0,0,0,0
1.043094,0,0,0,0
1.044756,0,0,0,0
1.046467,0,0,0,0
1.048176,0,0,0,0
1.049909,0,0,0,0
1.051624,0,0,0,0
1.053330,0,0,0,0
1.055186,0,0,0,0
1.056918,0,0,0,0
1.058416,0,0,0,0
1.059909,0,0,0,0
1.061379,0,0,0,0
1.062857,0,0,0,0
1.064391,0,0,0,0
1.066135,0,0,0,0
1.067927,0,0,0,0
1.069719,0,0,0,0
1.071322,0,0,0,0
1.073136,0,0,0,0
1.074726,0,0,0,0
1.076326,0,0,0,0
1.078179,0,0,0,0
1.080007,0,0,0,0
1.081700,0,0,0,0
1.083449,0,0,0,0
1.085239,0,0,0,0
1.086966,0,0,0,0
1.088712,0,0,0,0
1.090587,0,0,0,0
1.092399,0,0,0,0
1.094193,0,0,0,0
1.095817,0,0,0,0
1.097814,0,0,0,0
1.099612,0,0,0,0
1.101402,0,0,0,0
1.103017,0,0,0,0
1.104749,0,0,0,0
1.106346,0,0,0,0
1.108094,0,0,0,0
1.109888,0,0,0,0
1.111681,0,0,0,0
1.113567,0,0,0,0
1.115361,0,0,0,0
1.117148,0,0,0,0
1.118733,0,0,0,0
1.120480,0,0,0,0
1.122355,0,0,0,0
1.124166,0,0,0,0
1.125958,0,0,0,0
1.127786,0,0,0,0
1.129681,0,0,0,0
1.131210,0,0,0,0
1.132751,0,0,0,0
1.134363,0,0,0,0
1.136086,0,0,0,0
1.137894,0,0,0,0
1.139508,0,0,0,0
1.141042,0,0,0,0
1.142578,0,0,0,0
1.144112,0,0,0,0
1.145728,0,0,0,0
1.147269,0,0,0,0
1.149013,0,0,0,0
1.150803,0,0,0,0
1.152596,0,0,0,0
1.154474,0,0,0,0
1.156086,0,0,0,0
1.157840,0,0,0,0
1.159633,0,0,0,0
1.161501,0,0,0,0
1.163300,0,0,0,0
1.165090,0,0,0,0
1.166696,0,0,0,0
1.168443,0,0,0,0
1.170294,0,0,0,0
1.172043,0,0,0,0
1.174103,0,0,0,0
1.175897,0,0,0,0
1.177583,0,0,0,0
1.179340,0,0,0,0
1.181130,0,0,0,0
1.183069,0,0,0,0
1.184948,0,0,0,0
1.186743,0,0,0,0
1.188559,0,0,0,0
1.190355,0,0,0,0
1.192135,0,0,0,0
1.194154,0,0,0,0
1.195888,0,0,0,0
1.197697,0,0,0,0
1.199405,0,0,0,0
1.201235,0,0,0,0
1.203174,0,0,0,0
1.204967,0,0,0,0
1.206760,0,0,0,0
1.208555,0,0,0,0
1.210453,0,0,0,0
1.212248,0,0,0,0
1.214115,0,0,0,0
1.215910,0,0,0,0
1.217783,0,0,0,0
1.219576,0,0,0,0
1.221187,0,0,0,0
1.222734,0,0,0,0
1.224481,0,0,0,0
1.226359,0,0,0,0
1.228155,0,0,0,0
1.229952,0,0,0,0
1.231770,0,0,0,0
1.233641,0,0,0,0
1.235590,0,0,0,0
1.237383,0,0,0,0
1.239183,0,0,0,0
1.241054,0,0,0,0
1.242667,0,0,0,0
1.244419,0,0,0,0
1.246215,0,0,0,0
1.248010,0,0,0,0
1.249808,0,0,0,0
1.251589,0,0,0,0
1.253385,0,0,0,0
1.255324,0,0,0,0
1.257235,0,0,0,0
1.259152,0,0,0,0
1.260861,0,0,0,0
1.262417,0,0,0,0
1.263983,0,0,0,0
1.265595,0,0,0,0
1.267134,0,0,0,0
1.268669,0,0,0,0
1.270200,0,0,0,0
1.271938,0,0,0,0
1.273734,0,0,0,0
1.275546,0,0,0,0
1.277335,0,0,0,0
1.279133,0,0,0,0
1.280999,0,0,0,0
1.282789,0,0,0,0
1.284580,0,0,0,0
1.286194,0,0,0,0
1.287945,0,0,0,0
1.289740,0,0,0,0
1.291531,0,0,0,0
1.293319,0,0,0,0
1.295116,0,0,0,0
1.297002,0,0,0,0
1.298794,0,0,0,0
1.300586,0,0,0,0
1.302378,0,0,0,0
1.304168,0,0,0,0
1.305964,0,0,0,0
1.307576,0,0,0,0
1.309322,0,0,0,0
1.311118,0,0,0,0
1.312986,0,0,0,0
1.314695,0,0,0,0
1.316263,0,0,0,0
1.318028,0,0,0,0
1.319575,0,0,0,0
1.321400,0,0,0,0
1.323199,0,0,0,0
1.324988,0,0,0,0
1.326776,0,0,0,0
1.328389,0,0,0,0
1.330139,0,0,0,0
1.331930,0,0,0,0
1.333723,0,0,0,0
1.335741,0,0,0,0
1.337377,0,0,0,0
1.338962,0,0,0,0
1.340498,0,0,0,0
1.342037,0,0,0,0
1.343573,0,0,0,0
1.345175,0,0,0,0
1.346917,0,0,0,0
1.348710,0,0,0,0
1.350326,0,0,0,0
1.352078,0,0,0,0
1.353876,0,0,0,0
1.355668,0,0,0,0
1.357458,0,0,0,0
1.359068,0,0,0,0
1.360626,0,0,0,0
1.362448,0,0,0,0
1.364005,0,0,0,0
1.365551,0,0,0,0
1.367299,0,0,0,0
1.369170,0,0,0,0
1.370908,0,0,0,0
1.372647,0,0,0,0
1.374230,0,0,0,0
1.376100,0,0,0,0
1.377821,0,0,0,0
1.379374,0,0,0,0
1.380930,0,0,0,0
1.382468,0,0,0,0
1.384003,0,0,0,0
1.385525,0,0,0,0
1.387184,0,0,0,0
1.388959,0,0,0,0
1.390748,0,0,0,0
1.392356,0,0,0,0
1.394106,0,0,0,0
1.395900,0,0,0,0
1.397692,0,0,0,0
1.399482,0,0,0,0
1.401348,0,0,0,0
1.403143,0,0,0,0
1.404850,0,0,0,0
1.406562,0,0,0,0
1.408272,0,0,0,0
1.410005,0,0,0,0
1.411773,0,0,0,0
1.413374,0,0,0,0
1.415130,0,0,0,0
1.416996,0,0,0,0
1.418786,0,0,0,0
1.420572,0,0,0,0
1.422364,0,0,0,0
1.424174,0,0,0,0
1.425971,0,0,0,0
1.427762,0,0,0,0
1.429550,0,0,0,0
1.431415,0,0,0,0
1.433257,0,0,0,0
1.435062,0,0,0,0
1.436682,0,0,0,0
1.438211,0,0,0,0
1.439779,0,0,0,0
1.441597,0,0,0,0
1.443200,0,0,0,0
1.444744,0,0,0,0
1.446507,0,0,0,0
1.448286,0,0,0,0
1.449878,0,0,0,0
1.451630,0,0,0,0
1.453423,0,0,0,0
1.455222,0,0,0,0
1.456913,0,0,0,0
1.458666,0,0,0,0
1.460460,0,0,0,0
1.462256,0,0,0,0
1.464052,0,0,0,0
1.465851,0,0,0,0
1.467668,0,0,0,0
1.469459,0,0,0,0
1.471082,0,0,0,0
1.472627,0,0,0,0
1.474452,0,0,0,0
1.476250,0,0,0,0
1.477867,0,0,0,0
1.479622,0,0,0,0
1.481488,0,0,0,0
1.483290,0,0,0,0
1.485081,0,0,0,0
1.486876,0,0,0,0
1.488691,0,0,0,0
1.490569,0,0,0,0
1.492344,0,0,0,0
1.494367,0,0,0,0
1.496054,0,0,0,0
1.497804,0,0,0,0
1.499514,0,0,0,0
1.501061,0,0,0,0
1.502604,0,0,0,0
1.504143,0,0,0,0
1.505761,0,0,0,0
1.507297,0,0,0,0
1.509038,0,0,0,0
1.510855,0,0,0,0
1.512634,0,0,0,0
1.514302,0,0,0,0
1.516049,0,0,0,0
1.517845,0,0,0,0
1.519637,0,0,0,0
1.521326,0,0,0,0
1.523229,0,0,0,0
1.525015,0,0,0,0
1.526806,0,0,0,0
1.528600,0,0,0,0
1.530475,0,0,0,0
1.532288,0,0,0,0
1.534082,0,0,0,0
1.535871,0,0,0,0
1.537498,0,0,0,0
1.539268,0,0,0,0
1.541060,0,0,0,0
1.542672,0,0,0,0
1.544424,0,0,0,0
1.546224,0,0,0,0
1.548021,0,0,0,0
1.549818,0,0,0,0
1.551599,0,0,0,0
1.553474,0,0,0,0
1.555112,0,0,0,0
1.556661,0,0,0,0
1.558572,0,0,0,0
1.560353,0,0,0,0
1.562148,0,0,0,0
1.563719,0,0,0,0
1.565467,0,0,0,0
1.567270,0,0,0,0
1.569139,0,0,0,0
1.570727,0,0,0,0
1.572478,0,0,0,0
1.574294,0,0,0,0
1.576089,0,0,0,0
1.577888,0,0,0,0
1.579685,0,0,0,0
1.581476,0,0,0,0
1.583277,0,0,0,0
1.584969,0,0,0,0
1.586725,0,0,0,0
1.588519,0,0,0,0
1.590317,0,0,0,0
1.592112,0,0,0,0
1.593911,0,0,0,0
1.595726,0,0,0,0
1.597520,0,0,0,0
1.599323,0,0,0,0
1.601193,0,0,0,0
1.602921,0,0,0,0
1.604667,0,0,0,0
1.606283,0,0,0,0
1.608039,0,0,0,0
1.609839,0,0,0,0
1.611619,0,0,0,0
1.613397,0,0,0,0
1.615128,0,0,0,0
1.616963,0,0,0,0
1.618617,0,0,0,0
1.620403,0,0,0,0
1.622199,0,0,0,0
1.623991,0,0,0,0
1.625787,0,0,0,0
1.627400,0,0,0,0
1.629147,0,0,0,0
1.630732,0,0,0,0
1.632479,0,0,0,0
1.634408,0,0,0,0
1.636200,0,0,0,0
1.638014,0,0,0,0
1.639806,0,0,0,0
1.641828,0,0,0,0
1.643502,0,0,0,0
1.645043,0,0,0,0
1.646784,0,0,0,0
1.648395,0,0,0,0
1.650148,0,0,0,0
1.651938,0,0,0,0
1.653731,0,0,0,0
1.655521,0,0,0,0
1.657387,0,0,0,0
1.659203,0,0,0,0
1.661027,0,0,0,0
1.662586,0,0,0,0
1.664334,0,0,0,0
1.665931,0,0,0,0
1.667680,0,0,0,0
1.669292,0,0,0,0
1.671184,0,0,0,0
1.673037,0,0,0,0
1.674643,0,0,0,0
1.676393,0,0,0,0
1.678163,0,0,0,0
1.679799,0,0,0,0
1.681345,0,0,0,0
1.682888,0,0,0,0
1.684424,0,0,0,0
1.685962,0,0,0,0
1.687496,0,0,0,0
1.689315,0,0,0,0
1.690938,0,0,0,0
1.692689,0,0,0,0
1.694279,0,0,0,0
1.696031,0,0,0,0
1.697832,0,0,0,0
1.699629,0,0,0,0
1.701443,0,0,0,0
1.703058,0,0,0,0
1.704590,0,0,0,0
1.706214,0,0,0,0
1.708001,0,0,0,0
1.709851,0,0,0,0
1.711463,0,0,0,0
1.713293,0,0,0,0
1.715239,0,0,0,0
1.717017,0,0,0,0
1.719883,0,0,0,0
1.721513,0,0,0,0
1.723066,0,0,0,0
1.724602,0,0,0,0
1.726166,0,0,0,0
1.727891,0,0,0,0
1.729496,0,0,0,0
1.731065,0,0,0,0
1.732607,0,0,0,0
1.734134,0,0,0,0
1.735807,0,0,0,0
1.737446,0,0,0,0
1.739373,0,0,0,0
1.741165,0,0,0,0
1.742858,0,0,0,0
1.744607,0,0,0,0
1.746486,0,0,0,0
1.748282,0,0,0,0
1.750080,0,0,0,0
1.751876,0,0,0,0
1.753567,0,0,0,0
1.755327,0,0,0,0
1.757119,0,0,0,0
1.758913,0,0,0,0
1.760704,0,0,0,0
1.762581,0,0,0,0
1.764396,0,0,0,0
1.766195,0,0,0,0
1.767973,0,0,0,0
1.769968,0,0,0,0
1.771678,0,0,0,0
1.773223,0,0,0,0
1.774865,0,0,0,0
1.776406,0,0,0,0
1.777948,0,0,0,0
1.779485,0,0,0,0
1.781224,0,0,0,0
1.782959,0,0,0,0
1.784709,0,0,0,0
1.786608,0,0,0,0
1.788404,0,0,0,0
1.790201,0,0,0,0
1.791980,0,0,0,0
1.793901,0,0,0,0
