elapsed_s,TSE_CLIP_VP_FADD_1_WORKING_CYCLE_L3,TSE_CLIP_VP_FADD_2_WORKING_CYCLE_L3,TSE_CLIP_VP_RCP_WORKING_CYCLE_L2,TSE_VP_TRANSFORM_WORKING_CYCLE_L1
0.211150,0,0,0,0
0.212815,0,0,0,0
0.214524,0,0,0,0
0.216232,0,0,0,0
0.217943,0,0,0,0
0.219651,0,0,0,0
0.221188,0,0,0,0
0.222857,0,0,0,0
0.224564,0,0,0,0
0.226273,0,0,0,0
0.227978,0,0,0,0
0.229682,0,0,0,0
0.231415,0,0,0,0
0.233184,0,0,0,0
0.234891,0,0,0,0
0.236592,0,0,0,0
0.239394,0,0,0,0
0.241108,0,0,0,0
0.242636,0,0,0,0
0.244104,0,0,0,0
0.245564,0,0,0,0
0.247173,0,0,0,0
0.248631,0,0,0,0
0.250092,0,0,0,0
0.251661,0,0,0,0
0.253139,0,0,0,0
0.254608,0,0,0,0
0.256317,0,0,0,0
0.257938,0,0,0,0
0.259415,0,0,0,0
0.260881,0,0,0,0
0.262348,0,0,0,0
0.263837,0,0,0,0
0.265356,0,0,0,0
0.267011,0,0,0,0
0.268716,0,0,0,0
0.270424,0,0,0,0
0.272128,0,0,0,0
0.273899,0,0,0,0
0.275635,0,0,0,0
0.277338,0,0,0,0
0.279044,0,0,0,0
0.280779,0,0,0,0
0.282499,0,0,0,0
0.284206,0,0,0,0
0.285937,0,0,0,0
0.287646,0,0,0,0
0.289416,0,0,0,0
0.291377,0,0,0,0
0.292856,0,0,0,0
0.294332,0,0,0,0
0.295816,0,0,0,0
0.297340,0,0,0,0
0.298813,0,0,0,0
0.300471,0,0,0,0
0.302181,0,0,0,0
0.303891,0,0,0,0
0.305661,0,0,0,0
0.307172,0,0,0,0
0.308639,0,0,0,0
0.310103,0,0,0,0
0.311687,0,0,0,0
0.313406,0,0,0,0
0.315142,0,0,0,0
0.316806,0,0,0,0
0.318350,0,0,0,0
0.320017,0,0,0,0
0.321789,0,0,0,0
0.323303,0,0,0,0
0.324966,0,0,0,0
0.326672,0,0,0,0
0.328380,0,0,0,0
0.330109,0,0,0,0
0.331820,0,0,0,0
0.333526,0,0,0,0
0.335239,0,0,0,0
0.336947,0,0,0,0
0.338468,0,0,0,0
0.339966,0,0,0,0
0.341627,0,0,0,0
0.343337,0,0,0,0
0.345108,0,0,0,0
0.346818,0,0,0,0
0.348528,0,0,0,0
0.350077,0,0,0,0
0.351745,0,0,0,0
0.353517,0,0,0,0
0.355231,0,0,0,0
0.356938,0,0,0,0
0.358647,0,0,0,0
0.360377,0,0,0,0
0.362092,0,0,0,0
0.363803,0,0,0,0
0.365509,0,0,0,0
0.367160,0,0,0,0
0.368810,0,0,0,0
0.370405,0,0,0,0
0.371920,0,0,0,0
0.373597,0,0,0,0
0.375275,0,0,0,0
0.376945,0,0,0,0
0.378462,0,0,0,0
0.379938,0,0,0,0
0.381616,0,0,0,0
0.383330,0,0,0,0
0.385097,0,0,0,0
0.386804,0,0,0,0
0.388513,0,0,0,0
0.390305,0,0,0,0
0.391837,0,0,0,0
0.393552,0,0,0,0
0.395210,0,0,0,0
0.396689,0,0,0,0
0.398165,0,0,0,0
0.399634,0,0,0,0
0.401158,0,0,0,0
0.402656,0,0,0,0
0.404314,0,0,0,0
0.406024,0,0,0,0
0.407733,0,0,0,0
0.409504,0,0,0,0
0.411157,0,0,0,0
0.412835,0,0,0,0
0.414546,0,0,0,0
0.416255,0,0,0,0
0.417966,0,0,0,0
0.419674,0,0,0,0
0.421379,0,0,0,0
0.422920,0,0,0,0
0.424588,0,0,0,0
0.426297,0,0,0,0
0.427993,0,0,0,0
0.429683,0,0,0,0
0.431173,0,0,0,0
0.432646,0,0,0,0
0.434466,0,0,0,0
0.436188,0,0,0,0
0.437894,0,0,0,0
0.439599,0,0,0,0
0.441366,0,0,0,0
0.443072,0,0,0,0
0.444795,0,0,0,0
0.446503,0,0,0,0
0.448208,0,0,0,0
0.449919,0,0,0,0
0.451626,0,0,0,0
0.453329,0,0,0,0
0.454862,0,0,0,0
0.456526,0,0,0,0
0.458281,0,0,0,0
0.459825,0,0,0,0
0.461297,0,0,0,0
0.462770,0,0,0,0
0.464240,0,0,0,0
0.465725,0,0,0,0
0.467389,0,0,0,0
0.469095,0,0,0,0
0.470803,0,0,0,0
0.472511,0,0,0,0
0.474224,0,0,0,0
0.475769,0,0,0,0
0.477436,0,0,0,0
0.479275,0,0,0,0
0.480982,0,0,0,0
0.482500,0,0,0,0
0.483976,0,0,0,0
0.485635,0,0,0,0
0.487150,0,0,0,0
0.488617,0,0,0,0
0.490078,0,0,0,0
0.491635,0,0,0,0
0.493289,0,0,0,0
0.494803,0,0,0,0
0.496467,0,0,0,0
0.498195,0,0,0,0
0.499901,0,0,0,0
0.501604,0,0,0,0
0.503138,0,0,0,0
0.504807,0,0,0,0
0.506587,0,0,0,0
0.508128,0,0,0,0
0.509793,0,0,0,0
0.511433,0,0,0,0
0.512910,0,0,0,0
0.514637,0,0,0,0
0.516349,0,0,0,0
0.518060,0,0,0,0
0.519789,0,0,0,0
0.521561,0,0,0,0
0.523275,0,0,0,0
0.524980,0,0,0,0
0.526691,0,0,0,0
0.528402,0,0,0,0
0.529954,0,0,0,0
0.531707,0,0,0,0
0.533493,0,0,0,0
0.535437,0,0,0,0
0.537305,0,0,0,0
0.539094,0,0,0,0
0.540705,0,0,0,0
0.542459,0,0,0,0
0.544247,0,0,0,0
0.546041,0,0,0,0
0.547817,0,0,0,0
0.549588,0,0,0,0
0.551271,0,0,0,0
0.552850,0,0,0,0
0.555198,0,0,0,0
0.557027,0,0,0,0
0.558619,0,0,0,0
0.560272,0,0,0,0
0.561817,0,0,0,0
0.563394,0,0,0,0
0.564929,0,0,0,0
0.566467,0,0,0,0
0.568000,0,0,0,0
0.569606,0,0,0,0
0.571144,0,0,0,0
0.572692,0,0,0,0
0.574908,0,0,0,0
0.576608,0,0,0,0
0.578344,0,0,0,0
0.579892,0,0,0,0
0.581431,0,0,0,0
0.583081,0,0,0,0
0.584618,0,0,0,0
0.586153,0,0,0,0
0.587688,0,0,0,0
0.589427,0,0,0,0
0.591157,0,0,0,0
0.592903,0,0,0,0
0.596665,0,0,0,0
0.598234,0,0,0,0
0.599785,0,0,0,0
0.601396,0,0,0,0
0.602932,0,0,0,0
0.604506,0,0,0,0
0.606049,0,0,0,0
0.607574,0,0,0,0
0.609162,0,0,0,0
0.610838,0,0,0,0
0.612364,0,0,0,0
0.613896,0,0,0,0
0.615522,0,0,0,0
0.617119,0,0,0,0
0.618856,0,0,0,0
0.620641,0,0,0,0
0.622428,0,0,0,0
0.624213,0,0,0,0
0.625819,0,0,0,0
0.627574,0,0,0,0
0.629162,0,0,0,0
0.630930,0,0,0,0
0.632726,0,0,0,0
0.634598,0,0,0,0
0.636532,0,0,0,0
0.638206,0,0,0,0
0.639913,0,0,0,0
0.641685,0,0,0,0
0.643402,0,0,0,0
0.645106,0,0,0,0
0.646833,0,0,0,0
0.648529,0,0,0,0
0.650167,0,0,0,0
0.651625,0,0,0,0
0.653095,0,0,0,0
0.654756,0,0,0,0
0.656459,0,0,0,0
0.658008,0,0,0,0
0.659503,0,0,0,0
0.661166,0,0,0,0
0.662875,0,0,0,0
0.664583,0,0,0,0
0.666295,0,0,0,0
0.667990,0,0,0,0
0.669517,0,0,0,0
0.671288,0,0,0,0
0.672858,0,0,0,0
0.674964,0,0,0,0
0.676688,0,0,0,0
0.678215,0,0,0,0
0.679900,0,0,0,0
0.681670,0,0,0,0
0.683385,0,0,0,0
0.685091,0,0,0,0
0.686798,0,0,0,0
0.688506,0,0,0,0
0.690060,0,0,0,0
0.691811,0,0,0,0
0.693598,0,0,0,0
0.695393,0,0,0,0
0.697257,0,0,0,0
0.699047,0,0,0,0
0.700655,0,0,0,0
0.702407,0,0,0,0
0.704188,0,0,0,0
0.705954,0,0,0,0
0.707657,0,0,0,0
0.709438,0,0,0,0
0.711173,0,0,0,0
0.712903,0,0,0,0
0.714411,0,0,0,0
0.716160,0,0,0,0
0.717951,0,0,0,0
0.719737,0,0,0,0
0.721620,0,0,0,0
0.723211,0,0,0,0
0.724702,0,0,0,0
0.726363,0,0,0,0
0.728056,0,0,0,0
0.729796,0,0,0,0
0.731322,0,0,0,0
0.733177,0,0,0,0
0.734751,0,0,0,0
0.736494,0,0,0,0
0.738277,0,0,0,0
0.740063,0,0,0,0
0.741665,0,0,0,0
0.743407,0,0,0,0
0.745271,0,0,0,0
0.747057,0,0,0,0
0.748842,0,0,0,0
0.750629,0,0,0,0
0.752434,0,0,0,0
0.754224,0,0,0,0
0.756008,0,0,0,0
0.757791,0,0,0,0
0.759584,0,0,0,0
0.761202,0,0,0,0
0.762954,0,0,0,0
0.764542,0,0,0,0
0.766293,0,0,0,0
0.768077,0,0,0,0
0.769941,0,0,0,0
0.771723,0,0,0,0
0.773332,0,0,0,0
0.774886,0,0,0,0
0.776427,0,0,0,0
0.778101,0,0,0,0
0.779838,0,0,0,0
0.781624,0,0,0,0
0.783152,0,0,0,0
0.784714,0,0,0,0
0.786541,0,0,0,0
0.788316,0,0,0,0
0.790206,0,0,0,0
0.791854,0,0,0,0
0.793468,0,0,0,0
0.795480,0,0,0,0
0.797197,0,0,0,0
0.798906,0,0,0,0
0.800615,0,0,0,0
0.802325,0,0,0,0
0.804036,0,0,0,0
0.805760,0,0,0,0
0.807475,0,0,0,0
0.809246,0,0,0,0
0.810955,0,0,0,0
0.812662,0,0,0,0
0.814373,0,0,0,0
0.816103,0,0,0,0
0.818007,0,0,0,0
0.819564,0,0,0,0
0.821226,0,0,0,0
0.822936,0,0,0,0
0.824644,0,0,0,0
0.826254,0,0,0,0
0.827922,0,0,0,0
0.829626,0,0,0,0
0.831341,0,0,0,0
0.833112,0,0,0,0
0.834822,0,0,0,0
0.836551,0,0,0,0
0.838261,0,0,0,0
0.839967,0,0,0,0
0.841738,0,0,0,0
0.843455,0,0,0,0
0.845163,0,0,0,0
0.846707,0,0,0,0
0.848441,0,0,0,0
0.850075,0,0,0,0
0.851620,0,0,0,0
0.853284,0,0,0,0
0.854814,0,0,0,0
0.856547,0,0,0,0
0.858327,0,0,0,0
0.860083,0,0,0,0
0.862016,0,0,0,0
0.863639,0,0,0,0
0.865459,0,0,0,0
0.867331,0,0,0,0
0.869134,0,0,0,0
0.870940,0,0,0,0
0.872478,0,0,0,0
0.874118,0,0,0,0
0.875862,0,0,0,0
0.877647,0,0,0,0
0.879224,0,0,0,0
0.880768,0,0,0,0
0.882593,0,0,0,0
0.884381,0,0,0,0
0.886172,0,0,0,0
0.887963,0,0,0,0
0.889650,0,0,0,0
0.891195,0,0,0,0
0.892731,0,0,0,0
0.894476,0,0,0,0
0.896266,0,0,0,0
0.898061,0,0,0,0
0.899670,0,0,0,0
0.901418,0,0,0,0
0.903145,0,0,0,0
0.904892,0,0,0,0
0.906408,0,0,0,0
0.907942,0,0,0,0
0.909668,0,0,0,0
0.911291,0,0,0,0
0.912829,0,0,0,0
0.914753,0,0,0,0
0.916567,0,0,0,0
0.918158,0,0,0,0
0.919905,0,0,0,0
0.921623,0,0,0,0
0.923730,0,0,0,0
0.925477,0,0,0,0
0.927421,0,0,0,0
0.929285,0,0,0,0
0.931074,0,0,0,0
0.932882,0,0,0,0
0.934671,0,0,0,0
0.936459,0,0,0,0
0.938251,0,0,0,0
0.940038,0,0,0,0
0.941821,0,0,0,0
0.943580,0,0,0,0
0.945198,0,0,0,0
0.946944,0,0,0,0
0.948730,0,0,0,0
0.950519,0,0,0,0
0.952305,0,0,0,0
0.954084,0,0,0,0
0.955833,0,0,0,0
0.957620,0,0,0,0
0.959145,0,0,0,0
0.960711,0,0,0,0
0.962432,0,0,0,0
0.964239,0,0,0,0
0.966030,0,0,0,0
0.967805,0,0,0,0
0.969657,0,0,0,0
0.971377,0,0,0,0
0.972887,0,0,0,0
0.974452,0,0,0,0
0.976030,0,0,0,0
0.977624,0,0,0,0
0.979269,0,0,0,0
0.981007,0,0,0,0
0.982797,0,0,0,0
0.984585,0,0,0,0
0.986269,0,0,0,0
0.988012,0,0,0,0
0.989602,0,0,0,0
0.991364,0,0,0,0
0.993231,0,0,0,0
0.995021,0,0,0,0
0.996831,0,0,0,0
0.998623,0,0,0,0
1.000413,0,0,0,0
1.002206,0,0,0,0
1.004030,0,0,0,0
1.005753,0,0,0,0
1.007324,0,0,0,0
1.009152,0,0,0,0
1.010945,0,0,0,0
1.012737,0,0,0,0
1.014547,0,0,0,0
1.016324,0,0,0,0
1.017932,0,0,0,0
1.019479,0,0,0,0
1.021017,0,0,0,0
1.022554,0,0,0,0
1.024090,0,0,0,0
1.025625,0,0,0,0
1.027362,0,0,0,0
1.029154,0,0,0,0
1.030888,0,0,0,0
1.032515,0,0,0,0
1.034361,0,0,0,0
1.036186,0,0,0,0
1.037769,0,0,0,0
1.039541,0,0,0,0
1.041407,0,0,0,0
1.043340,0,0,0,0
1.045126,0,0,0,0
1.046913,0,0,0,0
1.048700,0,0,0,0
1.050393,0,0,0,0
1.052139,0,0,0,0
1.053744,0,0,0,0
1.055452,0,0,0,0
1.057158,0,0,0,0
1.058829,0,0,0,0
1.060402,0,0,0,0
1.062043,0,0,0,0
1.063601,0,0,0,0
1.065204,0,0,0,0
1.066743,0,0,0,0
1.068281,0,0,0,0
1.069814,0,0,0,0
1.071428,0,0,0,0
1.073246,0,0,0,0
1.075037,0,0,0,0
1.076827,0,0,0,0
1.078622,0,0,0,0
1.080412,0,0,0,0
1.082033,0,0,0,0
1.083786,0,0,0,0
1.085572,0,0,0,0
1.087359,0,0,0,0
1.089209,0,0,0,0
1.090870,0,0,0,0
1.092564,0,0,0,0
1.094187,0,0,0,0
1.095730,0,0,0,0
1.097330,0,0,0,0
1.098866,0,0,0,0
1.100397,0,0,0,0
1.101929,0,0,0,0
1.103680,0,0,0,0
1.105544,0,0,0,0
1.107338,0,0,0,0
1.109121,0,0,0,0
1.110908,0,0,0,0
1.112697,0,0,0,0
1.114961,0,0,0,0
1.116740,0,0,0,0
1.118333,0,0,0,0
1.119922,0,0,0,0
1.121989,0,0,0,0
1.123758,0,0,0,0
1.125268,0,0,0,0
1.126750,0,0,0,0
1.128230,0,0,0,0
1.129794,0,0,0,0
1.131304,0,0,0,0
1.132826,0,0,0,0
1.134349,0,0,0,0
1.135888,0,0,0,0
1.137690,0,0,0,0
1.139311,0,0,0,0
1.143807,0,0,0,0
1.145427,0,0,0,0
1.147143,0,0,0,0
1.148669,0,0,0,0
1.150403,0,0,0,0
1.151997,0,0,0,0
1.153521,0,0,0,0
1.155112,0,0,0,0
1.156647,0,0,0,0
1.158199,0,0,0,0
1.159724,0,0,0,0
1.161527,0,0,0,0
1.163232,0,0,0,0
1.164964,0,0,0,0
1.166547,0,0,0,0
1.168296,0,0,0,0
1.169911,0,0,0,0
1.171662,0,0,0,0
1.173450,0,0,0,0
1.175387,0,0,0,0
1.177254,0,0,0,0
1.179044,0,0,0,0
1.180853,0,0,0,0
1.182645,0,0,0,0
1.184435,0,0,0,0
1.186230,0,0,0,0
1.188021,0,0,0,0
1.189808,0,0,0,0
1.191421,0,0,0,0
1.192962,0,0,0,0
1.194723,0,0,0,0
1.196425,0,0,0,0
1.198155,0,0,0,0
1.199945,0,0,0,0
1.201627,0,0,0,0
1.203186,0,0,0,0
1.204929,0,0,0,0
1.206721,0,0,0,0
1.208498,0,0,0,0
1.210175,0,0,0,0
1.211942,0,0,0,0
1.213773,0,0,0,0
1.215866,0,0,0,0
1.217468,0,0,0,0
1.219255,0,0,0,0
1.220780,0,0,0,0
1.222319,0,0,0,0
1.223845,0,0,0,0
1.225436,0,0,0,0
1.227273,0,0,0,0
1.228997,0,0,0,0
1.230577,0,0,0,0
1.232323,0,0,0,0
1.233938,0,0,0,0
1.235685,0,0,0,0
1.237472,0,0,0,0
1.239416,0,0,0,0
1.241282,0,0,0,0
1.243070,0,0,0,0
1.244877,0,0,0,0
1.246667,0,0,0,0
1.248452,0,0,0,0
1.250245,0,0,0,0
1.252034,0,0,0,0
1.253820,0,0,0,0
1.255525,0,0,0,0
1.257352,0,0,0,0
1.259337,0,0,0,0
1.260897,0,0,0,0
1.262457,0,0,0,0
1.264199,0,0,0,0
1.265810,0,0,0,0
1.267614,0,0,0,0
1.269404,0,0,0,0
1.271061,0,0,0,0
1.272633,0,0,0,0
1.274504,0,0,0,0
1.276319,0,0,0,0
1.278114,0,0,0,0
1.279907,0,0,0,0
1.281772,0,0,0,0
1.283423,0,0,0,0
1.285169,0,0,0,0
1.286777,0,0,0,0
1.288525,0,0,0,0
1.290320,0,0,0,0
1.292111,0,0,0,0
1.293903,0,0,0,0
1.295694,0,0,0,0
1.297583,0,0,0,0
1.299382,0,0,0,0
1.301171,0,0,0,0
1.302962,0,0,0,0
1.304753,0,0,0,0
1.306627,0,0,0,0
1.308239,0,0,0,0
1.309993,0,0,0,0
1.311784,0,0,0,0
1.313650,0,0,0,0
1.315237,0,0,0,0
1.316987,0,0,0,0
1.318797,0,0,0,0
1.320589,0,0,0,0
1.322383,0,0,0,0
1.324173,0,0,0,0
1.325967,0,0,0,0
1.327745,0,0,0,0
1.329422,0,0,0,0
1.331155,0,0,0,0
1.332694,0,0,0,0
1.334532,0,0,0,0
1.336352,0,0,0,0
1.337944,0,0,0,0
1.339712,0,0,0,0
1.341496,0,0,0,0
1.343440,0,0,0,0
1.345300,0,0,0,0
1.347090,0,0,0,0
1.348877,0,0,0,0
1.350490,0,0,0,0
1.352239,0,0,0,0
1.354030,0,0,0,0
1.355818,0,0,0,0
1.357603,0,0,0,0
1.359397,0,0,0,0
1.361281,0,0,0,0
1.363070,0,0,0,0
1.364857,0,0,0,0
1.366645,0,0,0,0
1.368433,0,0,0,0
1.370225,0,0,0,0
1.371852,0,0,0,0
1.373421,0,0,0,0
1.375098,0,0,0,0
1.376737,0,0,0,0
1.378615,0,0,0,0
1.380407,0,0,0,0
1.382223,0,0,0,0
1.384014,0,0,0,0
1.385884,0,0,0,0
1.387662,0,0,0,0
1.389436,0,0,0,0
1.391236,0,0,0,0
1.392994,0,0,0,0
1.394826,0,0,0,0
1.396644,0,0,0,0
1.398438,0,0,0,0
1.400229,0,0,0,0
1.402022,0,0,0,0
1.403833,0,0,0,0
1.405620,0,0,0,0
1.407215,0,0,0,0
1.408758,0,0,0,0
1.410583,0,0,0,0
1.412374,0,0,0,0
1.413990,0,0,0,0
1.415743,0,0,0,0
1.417609,0,0,0,0
1.419405,0,0,0,0
1.421192,0,0,0,0
1.422983,0,0,0,0
1.424794,0,0,0,0
1.426666,0,0,0,0
1.428456,0,0,0,0
1.430247,0,0,0,0
1.432039,0,0,0,0
1.433909,0,0,0,0
1.435522,0,0,0,0
1.437273,0,0,0,0
1.439063,0,0,0,0
1.440853,0,0,0,0
1.442729,0,0,0,0
1.444520,0,0,0,0
1.446334,0,0,0,0
1.448110,0,0,0,0
1.450107,0,0,0,0
1.451774,0,0,0,0
1.453349,0,0,0,0
1.455245,0,0,0,0
1.456846,0,0,0,0
1.458674,0,0,0,0
1.460402,0,0,0,0
1.462189,0,0,0,0
1.463982,0,0,0,0
1.466005,0,0,0,0
1.467827,0,0,0,0
1.469615,0,0,0,0
1.471411,0,0,0,0
1.473278,0,0,0,0
1.475069,0,0,0,0
1.476861,0,0,0,0
1.478479,0,0,0,0
1.480218,0,0,0,0
1.482161,0,0,0,0
1.483771,0,0,0,0
1.485361,0,0,0,0
1.486901,0,0,0,0
1.488465,0,0,0,0
1.490079,0,0,0,0
1.491614,0,0,0,0
1.493145,0,0,0,0
1.494884,0,0,0,0
1.496672,0,0,0,0
1.499387,0,0,0,0
1.501489,0,0,0,0
1.503320,0,0,0,0
1.504864,0,0,0,0
1.506470,0,0,0,0
1.507995,0,0,0,0
1.509519,0,0,0,0
1.511284,0,0,0,0
1.512822,0,0,0,0
1.514519,0,0,0,0
1.516055,0,0,0,0
1.517591,0,0,0,0
1.519130,0,0,0,0
1.520664,0,0,0,0
1.522285,0,0,0,0
1.524026,0,0,0,0
1.525815,0,0,0,0
1.527406,0,0,0,0
1.529236,0,0,0,0
1.531028,0,0,0,0
1.532839,0,0,0,0
1.534633,0,0,0,0
1.536425,0,0,0,0
1.538220,0,0,0,0
1.540012,0,0,0,0
1.541802,0,0,0,0
1.543703,0,0,0,0
1.545317,0,0,0,0
1.546852,0,0,0,0
1.548390,0,0,0,0
1.549932,0,0,0,0
1.551469,0,0,0,0
1.553073,0,0,0,0
1.554625,0,0,0,0
1.556366,0,0,0,0
1.558130,0,0,0,0
1.559690,0,0,0,0
1.561308,0,0,0,0
1.562845,0,0,0,0
1.564374,0,0,0,0
1.566053,0,0,0,0
1.567780,0,0,0,0
1.569630,0,0,0,0
1.571198,0,0,0,0
1.572745,0,0,0,0
1.574409,0,0,0,0
1.576282,0,0,0,0
1.578077,0,0,0,0
1.579868,0,0,0,0
1.581655,0,0,0,0
1.583257,0,0,0,0
1.585084,0,0,0,0
1.586698,0,0,0,0
1.588447,0,0,0,0
1.590240,0,0,0,0
1.592030,0,0,0,0
1.593900,0,0,0,0
1.595691,0,0,0,0
1.597497,0,0,0,0
1.599440,0,0,0,0
1.601306,0,0,0,0
1.603093,0,0,0,0
1.604675,0,0,0,0
1.606211,0,0,0,0
1.607764,0,0,0,0
1.609378,0,0,0,0
1.610908,0,0,0,0
1.612515,0,0,0,0
1.614099,0,0,0,0
1.615634,0,0,0,0
1.617234,0,0,0,0
1.618783,0,0,0,0
1.620306,0,0,0,0
1.621984,0,0,0,0
1.623773,0,0,0,0
1.625636,0,0,0,0
1.627250,0,0,0,0
1.628875,0,0,0,0
1.630472,0,0,0,0
1.632250,0,0,0,0
1.634097,0,0,0,0
1.635977,0,0,0,0
1.637763,0,0,0,0
1.639572,0,0,0,0
1.641437,0,0,0,0
1.643371,0,0,0,0
1.645155,0,0,0,0
1.646944,0,0,0,0
1.648732,0,0,0,0
1.650426,0,0,0,0
1.652106,0,0,0,0
1.653687,0,0,0,0
1.655442,0,0,0,0
1.657308,0,0,0,0
1.659097,0,0,0,0
1.660903,0,0,0,0
1.662697,0,0,0,0
1.664484,0,0,0,0
1.666272,0,0,0,0
1.668043,0,0,0,0
1.669742,0,0,0,0
1.671280,0,0,0,0
1.672901,0,0,0,0
1.674519,0,0,0,0
1.675991,0,0,0,0
1.677729,0,0,0,0
1.679530,0,0,0,0
1.681399,0,0,0,0
1.683136,0,0,0,0
1.684878,0,0,0,0
1.686672,0,0,0,0
1.688450,0,0,0,0
1.690153,0,0,0,0
1.692214,0,0,0,0
1.693887,0,0,0,0
1.695431,0,0,0,0
1.697252,0,0,0,0
1.699041,0,0,0,0
1.700831,0,0,0,0
1.702622,0,0,0,0
1.704433,0,0,0,0
1.706227,0,0,0,0
1.708016,0,0,0,0
1.709804,0,0,0,0
1.711398,0,0,0,0
1.713222,0,0,0,0
1.714825,0,0,0,0
1.716574,0,0,0,0
1.718367,0,0,0,0
1.720157,0,0,0,0
1.721952,0,0,0,0
1.723742,0,0,0,0
1.725547,0,0,0,0
1.727342,0,0,0,0
1.729208,0,0,0,0
1.730995,0,0,0,0
1.732928,0,0,0,0
1.734472,0,0,0,0
1.736021,0,0,0,0
1.737827,0,0,0,0
1.739735,0,0,0,0
1.741625,0,0,0,0
1.743250,0,0,0,0
1.744836,0,0,0,0
1.746811,0,0,0,0
1.748367,0,0,0,0
1.750033,0,0,0,0
1.751677,0,0,0,0
1.753296,0,0,0,0
1.754833,0,0,0,0
1.756369,0,0,0,0
1.757921,0,0,0,0
1.759456,0,0,0,0
1.761060,0,0,0,0
1.762596,0,0,0,0
1.764128,0,0,0,0
1.765687,0,0,0,0
1.767227,0,0,0,0
1.768775,0,0,0,0
1.770585,0,0,0,0
1.772392,0,0,0,0
1.774043,0,0,0,0
1.775587,0,0,0,0
1.777242,0,0,0,0
1.778807,0,0,0,0
1.780347,0,0,0,0
1.781886,0,0,0,0
1.783629,0,0,0,0
1.785497,0,0,0,0
1.787258,0,0,0,0
