elapsed_s,TSE_SETUP_FMUL_3_WORKING_CYCLE_L3,TSE_SETUP_FMUL_4_WORKING_CYCLE_L3,TSE_SETUP_FMUL_5_WORKING_CYCLE_L3,TSE_EDGE_SETUP_WORKING_CYCLE_L1
0.764119,0,0,0,0
0.765652,0,0,0,0
0.767392,0,0,0,0
0.769077,0,0,0,0
0.770825,0,0,0,0
0.772597,0,0,0,0
0.774176,0,0,0,0
0.775924,0,0,0,0
0.777796,0,0,0,0
0.779607,0,0,0,0
0.781399,0,0,0,0
0.783191,0,0,0,0
0.785056,0,0,0,0
0.786660,0,0,0,0
0.788405,0,0,0,0
0.790081,0,0,0,0
0.791831,0,0,0,0
0.793626,0,0,0,0
0.795417,0,0,0,0
0.797207,0,0,0,0
0.798983,0,0,0,0
0.800657,0,0,0,0
0.802191,0,0,0,0
0.803918,0,0,0,0
0.805498,0,0,0,0
0.807190,0,0,0,0
0.809004,0,0,0,0
0.810708,0,0,0,0
0.812453,0,0,0,0
0.814239,0,0,0,0
0.815791,0,0,0,0
0.817622,0,0,0,0
0.819413,0,0,0,0
0.821226,0,0,0,0
0.823019,0,0,0,0
0.824885,0,0,0,0
0.826682,0,0,0,0
0.828471,0,0,0,0
0.830261,0,0,0,0
0.831876,0,0,0,0
0.833629,0,0,0,0
0.835421,0,0,0,0
0.837215,0,0,0,0
0.839008,0,0,0,0
0.840876,0,0,0,0
0.842707,0,0,0,0
0.844494,0,0,0,0
0.846284,0,0,0,0
0.848076,0,0,0,0
0.849593,0,0,0,0
0.851342,0,0,0,0
0.852951,0,0,0,0
0.854717,0,0,0,0
0.856582,0,0,0,0
0.858374,0,0,0,0
0.860164,0,0,0,0
0.861959,0,0,0,0
0.863562,0,0,0,0
0.865608,0,0,0,0
0.867335,0,0,0,0
0.869080,0,0,0,0
0.870628,0,0,0,0
0.872171,0,0,0,0
0.874014,0,0,0,0
0.875789,0,0,0,0
0.877391,0,0,0,0
0.879143,0,0,0,0
0.881009,0,0,0,0
0.882808,0,0,0,0
0.884617,0,0,0,0
0.886408,0,0,0,0
0.888199,0,0,0,0
0.889715,0,0,0,0
0.891466,0,0,0,0
0.893259,0,0,0,0
0.894871,0,0,0,0
0.896699,0,0,0,0
0.898426,0,0,0,0
0.900174,0,0,0,0
0.901969,0,0,0,0
0.903760,0,0,0,0
0.905370,0,0,0,0
0.907119,0,0,0,0
0.908910,0,0,0,0
0.910505,0,0,0,0
0.912047,0,0,0,0
0.913875,0,0,0,0
0.915689,0,0,0,0
0.917484,0,0,0,0
0.919275,0,0,0,0
0.921297,0,0,0,0
0.923086,0,0,0,0
0.924857,0,0,0,0
0.926516,0,0,0,0
0.928057,0,0,0,0
0.929992,0,0,0,0
0.931832,0,0,0,0
0.933624,0,0,0,0
0.935413,0,0,0,0
0.937018,0,0,0,0
0.938772,0,0,0,0
0.940557,0,0,0,0
0.942343,0,0,0,0
0.944144,0,0,0,0
0.945709,0,0,0,0
0.947288,0,0,0,0
0.949032,0,0,0,0
