elapsed_s,TSE_BE_STALL_CYCLES_LRZ_BARYPLANE,TSE_BE_STALL_CYCLES_LRZ_ZPLANE,TSE_BE_STARVE_CYCLES_PC,TSE_BE_INPUT_PRIM
0.867265,0,0,0,0
0.868716,0,0,0,0
0.870054,0,0,0,0
0.871373,0,0,0,0
0.872786,0,0,0,0
0.874120,0,0,0,0
0.875463,0,0,0,0
0.876879,0,0,0,0
0.878209,0,0,0,0
0.879555,0,0,0,0
0.880994,0,0,0,0
0.882319,0,0,0,0
0.883776,0,0,0,0
0.885104,0,0,0,0
0.886448,0,0,0,0
0.887884,0,0,0,0
0.889222,0,0,0,0
0.890577,0,0,0,0
0.891921,0,0,0,0
0.893243,0,0,0,0
0.894584,0,0,0,0
0.895914,0,0,0,0
0.897346,0,0,0,0
0.899651,0,0,0,0
0.901005,0,0,0,0
0.902348,0,0,0,0
0.903794,0,0,0,0
0.905242,0,0,0,0
0.906587,0,0,0,0
0.907970,0,0,0,0
0.909313,0,0,0,0
0.910762,0,0,0,0
0.912216,0,0,0,0
0.913545,0,0,0,0
0.915011,0,0,0,0
0.916333,0,0,0,0
0.917655,0,0,0,0
0.918973,0,0,0,0
0.920293,0,0,0,0
0.921613,0,0,0,0
0.922960,0,0,0,0
0.924398,0,0,0,0
0.927558,0,0,0,0
0.929005,0,0,0,0
0.930450,0,0,0,0
0.931793,0,0,0,0
0.933120,0,0,0,0
0.934569,0,0,0,0
0.936013,0,0,0,0
0.937357,0,0,0,0
0.938819,0,0,0,0
0.940155,0,0,0,0
0.941617,0,0,0,0
0.942961,0,0,0,0
0.944409,0,0,0,0
0.945867,0,0,0,0
0.947356,0,0,0,0
0.948773,0,0,0,0
0.950103,0,0,0,0
0.951553,0,0,0,0
0.952894,0,0,0,0
0.954355,0,0,0,0
0.955826,0,0,0,0
0.957170,0,0,0,0
0.958612,0,0,0,0
0.960053,0,0,0,0
0.961511,0,0,0,0
0.962906,0,0,0,0
0.964241,0,0,0,0
0.965698,0,0,0,0
0.967041,0,0,0,0
0.968376,0,0,0,0
0.969837,0,0,0,0
0.971217,0,0,0,0
0.975367,0,0,0,0
0.976755,0,0,0,0
0.978081,0,0,0,0
0.979629,0,0,0,0
0.984641,0,0,0,0
0.986073,0,0,0,0
0.987588,0,0,0,0
0.989028,0,0,0,0
0.990459,0,0,0,0
0.991916,0,0,0,0
0.993359,0,0,0,0
0.994817,0,0,0,0
0.996156,0,0,0,0
0.997481,0,0,0,0
0.998810,0,0,0,0
1.000156,0,0,0,0
1.001592,0,0,0,0
1.002955,0,0,0,0
1.004296,0,0,0,0
1.005737,0,0,0,0
1.007075,0,0,0,0
1.008522,0,0,0,0
1.009848,0,0,0,0
1.011215,0,0,0,0
1.012563,0,0,0,0
1.013899,0,0,0,0
1.015342,0,0,0,0
1.016763,0,0,0,0
1.018087,0,0,0,0
1.019610,0,0,0,0
1.021047,0,0,0,0
1.022374,0,0,0,0
1.023808,0,0,0,0
1.025249,0,0,0,0
1.026725,0,0,0,0
1.028260,0,0,0,0
1.029601,0,0,0,0
1.031032,0,0,0,0
1.032471,0,0,0,0
1.033913,0,0,0,0
1.035372,0,0,0,0
1.036761,0,0,0,0
1.038214,0,0,0,0
1.039553,0,0,0,0
1.040986,0,0,0,0
1.042303,0,0,0,0
1.043632,0,0,0,0
1.044958,0,0,0,0
1.046293,0,0,0,0
1.047626,0,0,0,0
1.049079,0,0,0,0
1.050421,0,0,0,0
1.051831,0,0,0,0
1.053286,0,0,0,0
1.054748,0,0,0,0
1.056192,0,0,0,0
1.057624,0,0,0,0
1.063563,0,0,0,0
1.064917,0,0,0,0
1.066261,0,0,0,0
1.067622,0,0,0,0
1.068963,0,0,0,0
1.070299,0,0,0,0
1.071637,0,0,0,0
1.072982,0,0,0,0
1.074313,0,0,0,0
1.075646,0,0,0,0
1.076975,0,0,0,0
1.078310,0,0,0,0
1.079650,0,0,0,0
1.080986,0,0,0,0
1.082323,0,0,0,0
1.083795,0,0,0,0
1.085126,0,0,0,0
1.086579,0,0,0,0
1.087910,0,0,0,0
1.089267,0,0,0,0
1.090729,0,0,0,0
1.092064,0,0,0,0
1.093383,0,0,0,0
1.094816,0,0,0,0
1.096249,0,0,0,0
1.097689,0,0,0,0
1.099147,0,0,0,0
1.100578,0,0,0,0
1.102016,0,0,0,0
1.103449,0,0,0,0
1.104874,0,0,0,0
1.106213,0,0,0,0
1.107655,0,0,0,0
1.109102,0,0,0,0
1.110540,0,0,0,0
1.111865,0,0,0,0
1.113304,0,0,0,0
1.114782,0,0,0,0
1.116102,0,0,0,0
1.117546,0,0,0,0
1.118988,0,0,0,0
1.120450,0,0,0,0
1.121887,0,0,0,0
1.123246,0,0,0,0
1.124679,0,0,0,0
1.126009,0,0,0,0
1.127337,0,0,0,0
1.128766,0,0,0,0
1.130221,0,0,0,0
1.131608,0,0,0,0
1.132946,0,0,0,0
1.134281,0,0,0,0
1.135737,0,0,0,0
1.137078,0,0,0,0
1.138520,0,0,0,0
1.139928,0,0,0,0
1.141456,0,0,0,0
1.142791,0,0,0,0
1.144235,0,0,0,0
1.145571,0,0,0,0
1.146926,0,0,0,0
1.148252,0,0,0,0
1.149575,0,0,0,0
1.151008,0,0,0,0
1.152445,0,0,0,0
1.153932,0,0,0,0
1.155387,0,0,0,0
1.156821,0,0,0,0
1.158252,0,0,0,0
1.159684,0,0,0,0
1.161129,0,0,0,0
1.162593,0,0,0,0
1.163995,0,0,0,0
1.165435,0,0,0,0
1.166774,0,0,0,0
1.168095,0,0,0,0
1.169538,0,0,0,0
1.171007,0,0,0,0
1.172463,0,0,0,0
1.173927,0,0,0,0
1.175386,0,0,0,0
1.176738,0,0,0,0
1.178185,0,0,0,0
1.179574,0,0,0,0
1.181028,0,0,0,0
1.182368,0,0,0,0
1.183814,0,0,0,0
1.185160,0,0,0,0
1.186621,0,0,0,0
1.191565,0,0,0,0
1.193035,0,0,0,0
1.194475,0,0,0,0
1.195830,0,0,0,0
1.197404,0,0,0,0
1.198778,0,0,0,0
1.200106,0,0,0,0
1.201428,0,0,0,0
1.202782,0,0,0,0
1.204120,0,0,0,0
1.205448,0,0,0,0
1.206883,0,0,0,0
1.208213,0,0,0,0
1.209645,0,0,0,0
1.211102,0,0,0,0
1.212538,0,0,0,0
1.213971,0,0,0,0
1.215402,0,0,0,0
1.216836,0,0,0,0
1.218277,0,0,0,0
1.219713,0,0,0,0
1.221168,0,0,0,0
1.222513,0,0,0,0
1.223955,0,0,0,0
1.225402,0,0,0,0
1.226758,0,0,0,0
1.228211,0,0,0,0
1.229665,0,0,0,0
1.231119,0,0,0,0
1.232464,0,0,0,0
1.233925,0,0,0,0
1.235419,0,0,0,0
1.236768,0,0,0,0
1.238096,0,0,0,0
1.239551,0,0,0,0
1.241008,0,0,0,0
1.242444,0,0,0,0
1.243800,0,0,0,0
1.245252,0,0,0,0
1.246693,0,0,0,0
1.248038,0,0,0,0
1.249476,0,0,0,0
1.250953,0,0,0,0
1.252405,0,0,0,0
1.253727,0,0,0,0
1.255172,0,0,0,0
1.256653,0,0,0,0
1.258099,0,0,0,0
1.259616,0,0,0,0
1.261055,0,0,0,0
1.262497,0,0,0,0
1.263933,0,0,0,0
1.265370,0,0,0,0
1.266833,0,0,0,0
1.268270,0,0,0,0
1.269704,0,0,0,0
1.271137,0,0,0,0
1.272579,0,0,0,0
1.274013,0,0,0,0
1.275471,0,0,0,0
1.276873,0,0,0,0
1.278310,0,0,0,0
1.279765,0,0,0,0
1.281230,0,0,0,0
1.282699,0,0,0,0
1.287553,0,0,0,0
1.288997,0,0,0,0
1.290443,0,0,0,0
1.291792,0,0,0,0
1.293244,0,0,0,0
1.294685,0,0,0,0
1.296135,0,0,0,0
1.297577,0,0,0,0
1.299079,0,0,0,0
1.300539,0,0,0,0
1.301992,0,0,0,0
1.303350,0,0,0,0
1.304771,0,0,0,0
1.306220,0,0,0,0
1.307667,0,0,0,0
1.309121,0,0,0,0
1.310992,0,0,0,0
1.312443,0,0,0,0
1.313901,0,0,0,0
1.315367,0,0,0,0
1.316784,0,0,0,0
1.318226,0,0,0,0
1.319675,0,0,0,0
1.321124,0,0,0,0
1.322568,0,0,0,0
1.323928,0,0,0,0
1.331572,0,0,0,0
1.333015,0,0,0,0
1.334456,0,0,0,0
1.335888,0,0,0,0
1.337318,0,0,0,0
1.338776,0,0,0,0
1.340227,0,0,0,0
1.341662,0,0,0,0
1.343094,0,0,0,0
1.344737,0,0,0,0
1.346176,0,0,0,0
1.347636,0,0,0,0
1.349078,0,0,0,0
1.350525,0,0,0,0
1.351979,0,0,0,0
1.353433,0,0,0,0
1.354955,0,0,0,0
1.356407,0,0,0,0
1.357868,0,0,0,0
1.359323,0,0,0,0
1.360767,0,0,0,0
1.362226,0,0,0,0
1.363586,0,0,0,0
1.365039,0,0,0,0
1.366460,0,0,0,0
1.367906,0,0,0,0
1.369339,0,0,0,0
1.370817,0,0,0,0
1.372266,0,0,0,0
1.373711,0,0,0,0
1.375162,0,0,0,0
1.376663,0,0,0,0
1.378111,0,0,0,0
1.379607,0,0,0,0
1.381052,0,0,0,0
1.382489,0,0,0,0
1.383925,0,0,0,0
1.385367,0,0,0,0
1.386825,0,0,0,0
1.388262,0,0,0,0
1.389695,0,0,0,0
1.391129,0,0,0,0
1.392563,0,0,0,0
1.393995,0,0,0,0
1.395456,0,0,0,0
1.396870,0,0,0,0
1.398328,0,0,0,0
1.399770,0,0,0,0
1.401222,0,0,0,0
1.402690,0,0,0,0
1.404134,0,0,0,0
1.405592,0,0,0,0
1.407056,0,0,0,0
1.408525,0,0,0,0
1.409971,0,0,0,0
1.411440,0,0,0,0
1.412893,0,0,0,0
1.414346,0,0,0,0
1.415786,0,0,0,0
1.417242,0,0,0,0
1.418708,0,0,0,0
1.420152,0,0,0,0
1.421627,0,0,0,0
1.423066,0,0,0,0
1.424510,0,0,0,0
1.425954,0,0,0,0
1.427413,0,0,0,0
1.428806,0,0,0,0
1.430247,0,0,0,0
1.431687,0,0,0,0
1.433124,0,0,0,0
1.434559,0,0,0,0
1.435945,0,0,0,0
1.437388,0,0,0,0
1.438843,0,0,0,0
1.440297,0,0,0,0
1.441743,0,0,0,0
1.443213,0,0,0,0
1.444675,0,0,0,0
1.446124,0,0,0,0
1.447549,0,0,0,0
1.448985,0,0,0,0
1.450418,0,0,0,0
1.451858,0,0,0,0
1.453299,0,0,0,0
1.454736,0,0,0,0
1.456179,0,0,0,0
1.457645,0,0,0,0
1.459145,0,0,0,0
1.460642,0,0,0,0
1.462086,0,0,0,0
1.463557,0,0,0,0
1.465028,0,0,0,0
1.466478,0,0,0,0
1.467842,0,0,0,0
1.469300,0,0,0,0
1.470750,0,0,0,0
1.472190,0,0,0,0
1.473639,0,0,0,0
1.475124,0,0,0,0
1.476566,0,0,0,0
1.478013,0,0,0,0
1.479459,0,0,0,0
1.480883,0,0,0,0
1.482322,0,0,0,0
1.483785,0,0,0,0
1.485310,0,0,0,0
1.486748,0,0,0,0
1.488207,0,0,0,0
1.489645,0,0,0,0
1.491110,0,0,0,0
1.492553,0,0,0,0
1.493997,0,0,0,0
1.495442,0,0,0,0
1.496886,0,0,0,0
1.498343,0,0,0,0
1.499840,0,0,0,0
1.501282,0,0,0,0
1.502727,0,0,0,0
1.504173,0,0,0,0
1.505625,0,0,0,0
1.507086,0,0,0,0
1.508631,0,0,0,0
1.510079,0,0,0,0
1.511510,0,0,0,0
1.512948,0,0,0,0
1.514420,0,0,0,0
1.515862,0,0,0,0
1.517373,0,0,0,0
1.523598,0,0,0,0
1.525358,0,0,0,0
1.526788,0,0,0,0
1.528244,0,0,0,0
1.529703,0,0,0,0
1.531158,0,0,0,0
1.532627,0,0,0,0
1.534072,0,0,0,0
1.535505,0,0,0,0
1.536935,0,0,0,0
1.538362,0,0,0,0
1.539826,0,0,0,0
1.541268,0,0,0,0
1.542718,0,0,0,0
1.544166,0,0,0,0
1.545616,0,0,0,0
1.547081,0,0,0,0
1.548518,0,0,0,0
1.550003,0,0,0,0
1.551452,0,0,0,0
1.552899,0,0,0,0
1.554356,0,0,0,0
1.555836,0,0,0,0
1.557268,0,0,0,0
1.558756,0,0,0,0
1.560956,0,0,0,0
1.562395,0,0,0,0
1.563870,0,0,0,0
1.565315,0,0,0,0
1.566757,0,0,0,0
1.568207,0,0,0,0
1.569667,0,0,0,0
1.571181,0,0,0,0
1.572679,0,0,0,0
1.574144,0,0,0,0
1.575552,0,0,0,0
1.577032,0,0,0,0
1.578491,0,0,0,0
1.579851,0,0,0,0
1.581311,0,0,0,0
1.582747,0,0,0,0
1.584180,0,0,0,0
1.585617,0,0,0,0
1.587074,0,0,0,0
1.588504,0,0,0,0
1.589942,0,0,0,0
1.591400,0,0,0,0
1.592836,0,0,0,0
1.594269,0,0,0,0
1.595704,0,0,0,0
1.597161,0,0,0,0
1.598607,0,0,0,0
1.600056,0,0,0,0
1.601510,0,0,0,0
1.602981,0,0,0,0
1.604428,0,0,0,0
1.605867,0,0,0,0
1.611590,0,0,0,0
1.613049,0,0,0,0
1.614508,0,0,0,0
1.615978,0,0,0,0
1.617436,0,0,0,0
1.618932,0,0,0,0
1.620383,0,0,0,0
1.621851,0,0,0,0
1.623316,0,0,0,0
1.624772,0,0,0,0
1.626224,0,0,0,0
1.627668,0,0,0,0
