elapsed_s,TSE_FE_ZERO_AREA_PRIM,TSE_FE_FACENESS_CULLED_PRIM,TSE_FE_ZERO_PIXEL_PRIM,TSE_FE_OUTPUT_NULL_PRIM
0.260775,0,0,0,0
0.262483,0,0,0,0
0.264189,0,0,0,0
0.265726,0,0,0,0
0.267391,0,0,0,0
0.269095,0,0,0,0
0.270868,0,0,0,0
0.272572,0,0,0,0
0.274281,0,0,0,0
0.276008,0,0,0,0
0.277776,0,0,0,0
0.279425,0,0,0,0
0.281088,0,0,0,0
0.282795,0,0,0,0
0.284501,0,0,0,0
0.286382,0,0,0,0
0.287899,0,0,0,0
0.289373,0,0,0,0
0.290844,0,0,0,0
0.292313,0,0,0,0
0.293841,0,0,0,0
0.295388,0,0,0,0
0.297064,0,0,0,0
0.298772,0,0,0,0
0.300478,0,0,0,0
0.302251,0,0,0,0
0.303954,0,0,0,0
0.305752,0,0,0,0
0.307381,0,0,0,0
0.309046,0,0,0,0
0.310817,0,0,0,0
0.312530,0,0,0,0
0.313998,0,0,0,0
0.315520,0,0,0,0
0.317179,0,0,0,0
0.318813,0,0,0,0
0.320511,0,0,0,0
0.322350,0,0,0,0
0.324113,0,0,0,0
0.325652,0,0,0,0
0.327314,0,0,0,0
0.329043,0,0,0,0
0.330753,0,0,0,0
0.332446,0,0,0,0
0.334351,0,0,0,0
0.336052,0,0,0,0
0.337759,0,0,0,0
0.339372,0,0,0,0
0.341038,0,0,0,0
0.342813,0,0,0,0
0.344522,0,0,0,0
0.346232,0,0,0,0
0.347941,0,0,0,0
0.349732,0,0,0,0
0.351442,0,0,0,0
0.353151,0,0,0,0
0.354860,0,0,0,0
0.356569,0,0,0,0
0.358279,0,0,0,0
0.360007,0,0,0,0
0.361881,0,0,0,0
0.363494,0,0,0,0
0.364994,0,0,0,0
0.366459,0,0,0,0
0.367920,0,0,0,0
0.369379,0,0,0,0
0.370852,0,0,0,0
0.372312,0,0,0,0
0.373822,0,0,0,0
0.375365,0,0,0,0
0.376834,0,0,0,0
0.378342,0,0,0,0
0.380074,0,0,0,0
0.381679,0,0,0,0
0.383348,0,0,0,0
0.385056,0,0,0,0
0.386766,0,0,0,0
0.388476,0,0,0,0
0.390250,0,0,0,0
0.391979,0,0,0,0
0.393685,0,0,0,0
0.395391,0,0,0,0
0.397084,0,0,0,0
0.398665,0,0,0,0
0.400328,0,0,0,0
0.402050,0,0,0,0
0.403762,0,0,0,0
0.405530,0,0,0,0
0.407235,0,0,0,0
0.408940,0,0,0,0
0.410648,0,0,0,0
0.412373,0,0,0,0
0.414138,0,0,0,0
0.415754,0,0,0,0
0.417227,0,0,0,0
0.418887,0,0,0,0
0.420382,0,0,0,0
0.422115,0,0,0,0
0.423670,0,0,0,0
0.425419,0,0,0,0
0.427212,0,0,0,0
0.429000,0,0,0,0
0.430869,0,0,0,0
0.432455,0,0,0,0
0.434385,0,0,0,0
0.436034,0,0,0,0
0.437732,0,0,0,0
0.439384,0,0,0,0
0.441195,0,0,0,0
0.442874,0,0,0,0
0.444673,0,0,0,0
0.446496,0,0,0,0
0.448138,0,0,0,0
0.449691,0,0,0,0
0.451221,0,0,0,0
0.452749,0,0,0,0
0.454519,0,0,0,0
0.456064,0,0,0,0
0.457790,0,0,0,0
0.459831,0,0,0,0
0.461715,0,0,0,0
0.463601,0,0,0,0
0.465198,0,0,0,0
0.466965,0,0,0,0
0.468752,0,0,0,0
0.470543,0,0,0,0
0.473223,0,0,0,0
0.474984,0,0,0,0
0.476773,0,0,0,0
0.478388,0,0,0,0
0.480138,0,0,0,0
0.481927,0,0,0,0
0.483723,0,0,0,0
0.485587,0,0,0,0
0.487375,0,0,0,0
0.488984,0,0,0,0
0.490737,0,0,0,0
0.492512,0,0,0,0
0.494427,0,0,0,0
0.496004,0,0,0,0
0.497580,0,0,0,0
0.499447,0,0,0,0
0.501301,0,0,0,0
0.502896,0,0,0,0
0.504641,0,0,0,0
0.506430,0,0,0,0
0.508218,0,0,0,0
0.509902,0,0,0,0
0.511456,0,0,0,0
0.512992,0,0,0,0
0.514530,0,0,0,0
0.516066,0,0,0,0
0.517666,0,0,0,0
0.519407,0,0,0,0
0.521018,0,0,0,0
0.522769,0,0,0,0
0.524559,0,0,0,0
0.526352,0,0,0,0
0.528134,0,0,0,0
0.529839,0,0,0,0
0.531519,0,0,0,0
0.533144,0,0,0,0
0.534814,0,0,0,0
0.536481,0,0,0,0
0.538142,0,0,0,0
0.539731,0,0,0,0
0.541265,0,0,0,0
0.543091,0,0,0,0
0.544878,0,0,0,0
0.546668,0,0,0,0
0.548459,0,0,0,0
0.550327,0,0,0,0
0.552100,0,0,0,0
0.554055,0,0,0,0
0.555768,0,0,0,0
0.557274,0,0,0,0
0.559093,0,0,0,0
0.560615,0,0,0,0
0.562088,0,0,0,0
0.563561,0,0,0,0
0.565208,0,0,0,0
0.566749,0,0,0,0
0.568217,0,0,0,0
0.569875,0,0,0,0
0.571588,0,0,0,0
0.573290,0,0,0,0
0.574809,0,0,0,0
0.576307,0,0,0,0
0.577964,0,0,0,0
0.579678,0,0,0,0
0.581450,0,0,0,0
0.583157,0,0,0,0
0.584867,0,0,0,0
0.586418,0,0,0,0
0.588150,0,0,0,0
0.589998,0,0,0,0
0.591891,0,0,0,0
0.593579,0,0,0,0
0.595172,0,0,0,0
0.596987,0,0,0,0
0.601304,0,0,0,0
0.602850,0,0,0,0
0.604387,0,0,0,0
0.605991,0,0,0,0
0.607546,0,0,0,0
0.609080,0,0,0,0
0.610624,0,0,0,0
0.612144,0,0,0,0
0.613734,0,0,0,0
0.615257,0,0,0,0
0.616813,0,0,0,0
0.618356,0,0,0,0
0.619915,0,0,0,0
0.621542,0,0,0,0
0.623140,0,0,0,0
0.624672,0,0,0,0
0.626205,0,0,0,0
0.627736,0,0,0,0
0.629280,0,0,0,0
0.630876,0,0,0,0
0.632424,0,0,0,0
0.634152,0,0,0,0
0.635896,0,0,0,0
0.637518,0,0,0,0
0.639067,0,0,0,0
0.640643,0,0,0,0
0.642181,0,0,0,0
0.643741,0,0,0,0
0.645281,0,0,0,0
0.646887,0,0,0,0
0.648419,0,0,0,0
0.649952,0,0,0,0
0.651502,0,0,0,0
0.653241,0,0,0,0
0.654979,0,0,0,0
0.656699,0,0,0,0
0.658258,0,0,0,0
0.659798,0,0,0,0
0.661409,0,0,0,0
0.662970,0,0,0,0
0.664713,0,0,0,0
0.666504,0,0,0,0
0.668293,0,0,0,0
0.670160,0,0,0,0
0.671744,0,0,0,0
0.673490,0,0,0,0
0.675275,0,0,0,0
0.676902,0,0,0,0
0.678755,0,0,0,0
0.680557,0,0,0,0
0.682140,0,0,0,0
0.683914,0,0,0,0
0.685781,0,0,0,0
0.687720,0,0,0,0
0.689506,0,0,0,0
0.691294,0,0,0,0
0.693082,0,0,0,0
0.694973,0,0,0,0
0.696763,0,0,0,0
0.698555,0,0,0,0
0.700344,0,0,0,0
0.702364,0,0,0,0
0.704166,0,0,0,0
0.705971,0,0,0,0
0.707758,0,0,0,0
0.709625,0,0,0,0
0.711416,0,0,0,0
0.713204,0,0,0,0
0.714997,0,0,0,0
0.716980,0,0,0,0
0.718657,0,0,0,0
0.720364,0,0,0,0
0.722072,0,0,0,0
0.723788,0,0,0,0
0.725560,0,0,0,0
0.727289,0,0,0,0
0.728998,0,0,0,0
0.730710,0,0,0,0
0.732403,0,0,0,0
0.734156,0,0,0,0
0.736016,0,0,0,0
0.737467,0,0,0,0
0.739226,0,0,0,0
0.740948,0,0,0,0
0.742661,0,0,0,0
0.744370,0,0,0,0
0.746076,0,0,0,0
0.747633,0,0,0,0
0.749461,0,0,0,0
0.751251,0,0,0,0
0.753042,0,0,0,0
0.754832,0,0,0,0
0.756623,0,0,0,0
0.758236,0,0,0,0
0.759986,0,0,0,0
0.761774,0,0,0,0
0.763711,0,0,0,0
0.765578,0,0,0,0
0.767368,0,0,0,0
0.769178,0,0,0,0
0.770970,0,0,0,0
0.772760,0,0,0,0
0.774554,0,0,0,0
0.776343,0,0,0,0
0.778131,0,0,0,0
0.779852,0,0,0,0
0.781474,0,0,0,0
0.783221,0,0,0,0
0.785185,0,0,0,0
0.787063,0,0,0,0
0.788602,0,0,0,0
0.790144,0,0,0,0
0.791589,0,0,0,0
0.793108,0,0,0,0
0.794595,0,0,0,0
0.796398,0,0,0,0
0.798008,0,0,0,0
0.799546,0,0,0,0
0.801093,0,0,0,0
0.802630,0,0,0,0
0.804162,0,0,0,0
0.805759,0,0,0,0
0.807583,0,0,0,0
0.809369,0,0,0,0
0.811157,0,0,0,0
0.812761,0,0,0,0
0.814429,0,0,0,0
0.815969,0,0,0,0
0.817508,0,0,0,0
0.819251,0,0,0,0
0.821037,0,0,0,0
0.822906,0,0,0,0
0.824711,0,0,0,0
0.826304,0,0,0,0
0.828055,0,0,0,0
0.829918,0,0,0,0
0.831708,0,0,0,0
0.833297,0,0,0,0
0.835077,0,0,0,0
0.836867,0,0,0,0
0.838657,0,0,0,0
0.840446,0,0,0,0
0.842238,0,0,0,0
0.844013,0,0,0,0
0.845685,0,0,0,0
0.847411,0,0,0,0
0.848990,0,0,0,0
0.850575,0,0,0,0
0.852058,0,0,0,0
0.853537,0,0,0,0
0.854966,0,0,0,0
0.856519,0,0,0,0
0.857954,0,0,0,0
0.859584,0,0,0,0
0.862758,0,0,0,0
0.864290,0,0,0,0
0.865822,0,0,0,0
0.867488,0,0,0,0
0.869018,0,0,0,0
0.870618,0,0,0,0
0.872353,0,0,0,0
0.874136,0,0,0,0
0.875736,0,0,0,0
0.877557,0,0,0,0
0.879159,0,0,0,0
0.880903,0,0,0,0
0.882691,0,0,0,0
0.884478,0,0,0,0
0.886271,0,0,0,0
0.888058,0,0,0,0
0.889875,0,0,0,0
0.891666,0,0,0,0
0.893530,0,0,0,0
0.895316,0,0,0,0
0.897101,0,0,0,0
0.898890,0,0,0,0
0.900697,0,0,0,0
0.902488,0,0,0,0
0.904274,0,0,0,0
0.906058,0,0,0,0
0.907843,0,0,0,0
0.909791,0,0,0,0
0.911938,0,0,0,0
0.913477,0,0,0,0
0.915183,0,0,0,0
0.916754,0,0,0,0
0.918301,0,0,0,0
0.919829,0,0,0,0
0.921484,0,0,0,0
0.923030,0,0,0,0
0.924658,0,0,0,0
0.926282,0,0,0,0
0.927817,0,0,0,0
0.929348,0,0,0,0
0.930883,0,0,0,0
0.932413,0,0,0,0
0.934023,0,0,0,0
0.935839,0,0,0,0
0.937621,0,0,0,0
0.939408,0,0,0,0
0.941194,0,0,0,0
0.942710,0,0,0,0
0.944476,0,0,0,0
0.946264,0,0,0,0
0.948049,0,0,0,0
0.949913,0,0,0,0
0.951718,0,0,0,0
0.953504,0,0,0,0
0.955311,0,0,0,0
0.957098,0,0,0,0
0.958970,0,0,0,0
0.960758,0,0,0,0
0.962549,0,0,0,0
0.964333,0,0,0,0
0.966365,0,0,0,0
0.968460,0,0,0,0
0.970158,0,0,0,0
0.971713,0,0,0,0
0.973317,0,0,0,0
0.974895,0,0,0,0
0.976490,0,0,0,0
0.978000,0,0,0,0
0.979516,0,0,0,0
0.980988,0,0,0,0
0.982517,0,0,0,0
0.983981,0,0,0,0
0.985588,0,0,0,0
0.987449,0,0,0,0
0.989264,0,0,0,0
0.990780,0,0,0,0
0.992527,0,0,0,0
0.994318,0,0,0,0
0.996103,0,0,0,0
0.997982,0,0,0,0
0.999574,0,0,0,0
1.001108,0,0,0,0
1.002851,0,0,0,0
1.004629,0,0,0,0
1.006423,0,0,0,0
1.008021,0,0,0,0
1.009599,0,0,0,0
1.011341,0,0,0,0
1.013131,0,0,0,0
1.014718,0,0,0,0
1.016464,0,0,0,0
1.018070,0,0,0,0
1.019814,0,0,0,0
1.021672,0,0,0,0
1.023462,0,0,0,0
1.025249,0,0,0,0
1.027039,0,0,0,0
1.028848,0,0,0,0
1.030637,0,0,0,0
1.032420,0,0,0,0
1.034042,0,0,0,0
1.035903,0,0,0,0
1.037699,0,0,0,0
1.039276,0,0,0,0
1.040953,0,0,0,0
1.042513,0,0,0,0
1.044188,0,0,0,0
1.045908,0,0,0,0
1.047558,0,0,0,0
1.049457,0,0,0,0
1.051086,0,0,0,0
1.052838,0,0,0,0
1.054630,0,0,0,0
1.056417,0,0,0,0
1.058361,0,0,0,0
1.060161,0,0,0,0
1.061846,0,0,0,0
1.063681,0,0,0,0
1.065467,0,0,0,0
1.067255,0,0,0,0
1.069040,0,0,0,0
1.070908,0,0,0,0
1.072724,0,0,0,0
1.074512,0,0,0,0
1.076299,0,0,0,0
1.078162,0,0,0,0
1.079758,0,0,0,0
1.081502,0,0,0,0
1.083093,0,0,0,0
1.084709,0,0,0,0
1.086530,0,0,0,0
1.088318,0,0,0,0
1.090102,0,0,0,0
1.091898,0,0,0,0
1.093581,0,0,0,0
1.095327,0,0,0,0
1.097210,0,0,0,0
1.098929,0,0,0,0
1.100758,0,0,0,0
1.103021,0,0,0,0
1.105134,0,0,0,0
1.106813,0,0,0,0
1.108292,0,0,0,0
1.111207,0,0,0,0
1.112832,0,0,0,0
1.114369,0,0,0,0
1.115887,0,0,0,0
1.117405,0,0,0,0
1.118931,0,0,0,0
1.120447,0,0,0,0
1.121970,0,0,0,0
1.123563,0,0,0,0
1.125088,0,0,0,0
1.126703,0,0,0,0
1.128443,0,0,0,0
1.130238,0,0,0,0
1.132027,0,0,0,0
1.133610,0,0,0,0
1.135360,0,0,0,0
1.137170,0,0,0,0
1.138963,0,0,0,0
1.140751,0,0,0,0
1.142546,0,0,0,0
1.144337,0,0,0,0
1.146124,0,0,0,0
1.147741,0,0,0,0
1.149279,0,0,0,0
1.151103,0,0,0,0
1.152891,0,0,0,0
1.154748,0,0,0,0
1.156539,0,0,0,0
1.158329,0,0,0,0
1.160077,0,0,0,0
1.161665,0,0,0,0
1.163419,0,0,0,0
1.165193,0,0,0,0
1.166855,0,0,0,0
1.168839,0,0,0,0
1.170686,0,0,0,0
1.172572,0,0,0,0
1.174364,0,0,0,0
1.176153,0,0,0,0
1.177939,0,0,0,0
1.179774,0,0,0,0
1.181498,0,0,0,0
1.183247,0,0,0,0
1.185034,0,0,0,0
1.186823,0,0,0,0
1.188611,0,0,0,0
1.190222,0,0,0,0
1.191970,0,0,0,0
1.193754,0,0,0,0
1.195486,0,0,0,0
1.197032,0,0,0,0
1.198859,0,0,0,0
1.200671,0,0,0,0
1.202464,0,0,0,0
1.204257,0,0,0,0
1.206124,0,0,0,0
1.207726,0,0,0,0
1.209531,0,0,0,0
1.211138,0,0,0,0
1.212888,0,0,0,0
1.214683,0,0,0,0
1.216473,0,0,0,0
1.218266,0,0,0,0
1.220056,0,0,0,0
1.221944,0,0,0,0
1.223734,0,0,0,0
1.225506,0,0,0,0
1.227216,0,0,0,0
1.228844,0,0,0,0
1.230697,0,0,0,0
1.232333,0,0,0,0
1.233925,0,0,0,0
1.235701,0,0,0,0
1.237567,0,0,0,0
1.239360,0,0,0,0
1.241148,0,0,0,0
1.242959,0,0,0,0
1.244749,0,0,0,0
1.246543,0,0,0,0
1.248336,0,0,0,0
1.250122,0,0,0,0
1.251806,0,0,0,0
1.253442,0,0,0,0
1.255188,0,0,0,0
1.256978,0,0,0,0
1.258769,0,0,0,0
1.260558,0,0,0,0
1.262353,0,0,0,0
1.264162,0,0,0,0
1.265949,0,0,0,0
1.267745,0,0,0,0
1.269612,0,0,0,0
1.271403,0,0,0,0
1.273193,0,0,0,0
1.274806,0,0,0,0
1.276555,0,0,0,0
1.278346,0,0,0,0
1.280230,0,0,0,0
1.281926,0,0,0,0
1.283778,0,0,0,0
1.285445,0,0,0,0
1.287270,0,0,0,0
1.288809,0,0,0,0
1.290457,0,0,0,0
1.292201,0,0,0,0
1.294066,0,0,0,0
1.295688,0,0,0,0
1.297436,0,0,0,0
1.299225,0,0,0,0
1.301012,0,0,0,0
1.302881,0,0,0,0
1.304665,0,0,0,0
1.306281,0,0,0,0
1.308035,0,0,0,0
1.309902,0,0,0,0
1.311696,0,0,0,0
1.313498,0,0,0,0
1.315699,0,0,0,0
1.317597,0,0,0,0
1.319235,0,0,0,0
1.320886,0,0,0,0
1.322451,0,0,0,0
1.323995,0,0,0,0
1.325608,0,0,0,0
1.327147,0,0,0,0
1.328714,0,0,0,0
1.330253,0,0,0,0
1.331789,0,0,0,0
1.333393,0,0,0,0
1.334932,0,0,0,0
1.336467,0,0,0,0
1.338361,0,0,0,0
1.339977,0,0,0,0
1.341804,0,0,0,0
1.343676,0,0,0,0
1.345448,0,0,0,0
1.347219,0,0,0,0
1.348847,0,0,0,0
1.350720,0,0,0,0
1.352548,0,0,0,0
1.354134,0,0,0,0
1.355877,0,0,0,0
1.357730,0,0,0,0
1.359455,0,0,0,0
1.361015,0,0,0,0
1.362759,0,0,0,0
1.364402,0,0,0,0
1.366032,0,0,0,0
1.367642,0,0,0,0
1.369171,0,0,0,0
1.370698,0,0,0,0
1.372240,0,0,0,0
1.374045,0,0,0,0
1.375694,0,0,0,0
1.377445,0,0,0,0
1.379235,0,0,0,0
1.381027,0,0,0,0
1.382723,0,0,0,0
1.384473,0,0,0,0
1.386269,0,0,0,0
1.388058,0,0,0,0
1.389924,0,0,0,0
1.391720,0,0,0,0
1.393525,0,0,0,0
1.395313,0,0,0,0
1.397103,0,0,0,0
1.398843,0,0,0,0
1.400638,0,0,0,0
1.402432,0,0,0,0
1.404033,0,0,0,0
1.405844,0,0,0,0
1.407663,0,0,0,0
1.409241,0,0,0,0
1.411081,0,0,0,0
1.412915,0,0,0,0
1.414799,0,0,0,0
1.416589,0,0,0,0
1.418378,0,0,0,0
1.419966,0,0,0,0
1.421781,0,0,0,0
1.423632,0,0,0,0
1.425192,0,0,0,0
1.426736,0,0,0,0
1.428272,0,0,0,0
1.429875,0,0,0,0
1.431539,0,0,0,0
1.433274,0,0,0,0
1.434863,0,0,0,0
1.436637,0,0,0,0
1.438431,0,0,0,0
1.440217,0,0,0,0
1.441806,0,0,0,0
1.443495,0,0,0,0
1.445232,0,0,0,0
1.446900,0,0,0,0
1.448748,0,0,0,0
1.450679,0,0,0,0
1.452440,0,0,0,0
1.454408,0,0,0,0
1.456200,0,0,0,0
1.458008,0,0,0,0
1.459603,0,0,0,0
1.461229,0,0,0,0
1.463051,0,0,0,0
1.464921,0,0,0,0
1.466522,0,0,0,0
1.468289,0,0,0,0
1.470072,0,0,0,0
1.471873,0,0,0,0
1.473565,0,0,0,0
1.475051,0,0,0,0
1.476592,0,0,0,0
1.478277,0,0,0,0
1.479847,0,0,0,0
1.481379,0,0,0,0
1.483124,0,0,0,0
1.484909,0,0,0,0
1.486702,0,0,0,0
1.488488,0,0,0,0
1.490096,0,0,0,0
1.491852,0,0,0,0
1.493718,0,0,0,0
1.495444,0,0,0,0
1.497193,0,0,0,0
1.498985,0,0,0,0
1.500795,0,0,0,0
1.502592,0,0,0,0
1.504381,0,0,0,0
1.506169,0,0,0,0
1.508112,0,0,0,0
1.509978,0,0,0,0
1.511684,0,0,0,0
1.513432,0,0,0,0
1.515217,0,0,0,0
1.516928,0,0,0,0
1.518658,0,0,0,0
1.520450,0,0,0,0
1.522261,0,0,0,0
1.524038,0,0,0,0
1.525886,0,0,0,0
1.527669,0,0,0,0
1.529210,0,0,0,0
1.530962,0,0,0,0
1.532589,0,0,0,0
1.534342,0,0,0,0
1.536136,0,0,0,0
1.537925,0,0,0,0
1.539722,0,0,0,0
1.541590,0,0,0,0
1.543196,0,0,0,0
1.544945,0,0,0,0
1.546741,0,0,0,0
1.548535,0,0,0,0
1.550331,0,0,0,0
1.552124,0,0,0,0
1.553733,0,0,0,0
1.555277,0,0,0,0
1.557022,0,0,0,0
1.558898,0,0,0,0
1.560689,0,0,0,0
1.562485,0,0,0,0
1.564298,0,0,0,0
1.566166,0,0,0,0
1.567766,0,0,0,0
1.569509,0,0,0,0
1.571298,0,0,0,0
1.573088,0,0,0,0
1.574785,0,0,0,0
1.576537,0,0,0,0
1.578330,0,0,0,0
1.580122,0,0,0,0
1.581991,0,0,0,0
1.583995,0,0,0,0
1.585543,0,0,0,0
1.587116,0,0,0,0
1.588737,0,0,0,0
1.590573,0,0,0,0
1.592198,0,0,0,0
1.593738,0,0,0,0
1.595275,0,0,0,0
1.596827,0,0,0,0
1.598443,0,0,0,0
1.599979,0,0,0,0
1.601718,0,0,0,0
1.603656,0,0,0,0
1.605524,0,0,0,0
1.607333,0,0,0,0
1.609122,0,0,0,0
1.610914,0,0,0,0
1.612704,0,0,0,0
1.614496,0,0,0,0
1.616282,0,0,0,0
1.617891,0,0,0,0
1.619646,0,0,0,0
1.621513,0,0,0,0
1.623302,0,0,0,0
1.625092,0,0,0,0
1.626883,0,0,0,0
1.628748,0,0,0,0
1.630542,0,0,0,0
1.632334,0,0,0,0
1.634120,0,0,0,0
1.636047,0,0,0,0
1.637886,0,0,0,0
1.639505,0,0,0,0
1.641254,0,0,0,0
1.643049,0,0,0,0
1.644826,0,0,0,0
1.646468,0,0,0,0
1.648036,0,0,0,0
1.649823,0,0,0,0
1.651492,0,0,0,0
1.653237,0,0,0,0
1.655112,0,0,0,0
1.656905,0,0,0,0
1.658699,0,0,0,0
1.660313,0,0,0,0
1.662138,0,0,0,0
1.663741,0,0,0,0
1.665487,0,0,0,0
1.667275,0,0,0,0
1.669067,0,0,0,0
1.670963,0,0,0,0
1.672754,0,0,0,0
1.674547,0,0,0,0
1.676323,0,0,0,0
1.678175,0,0,0,0
1.680005,0,0,0,0
1.681614,0,0,0,0
1.683156,0,0,0,0
1.684690,0,0,0,0
1.686236,0,0,0,0
1.687779,0,0,0,0
1.689519,0,0,0,0
1.691310,0,0,0,0
1.693123,0,0,0,0
1.694947,0,0,0,0
1.696738,0,0,0,0
1.698533,0,0,0,0
1.700323,0,0,0,0
1.702346,0,0,0,0
1.703957,0,0,0,0
1.705689,0,0,0,0
1.707362,0,0,0,0
1.708904,0,0,0,0
1.710657,0,0,0,0
1.712467,0,0,0,0
1.714090,0,0,0,0
1.715635,0,0,0,0
1.717180,0,0,0,0
1.718852,0,0,0,0
1.720598,0,0,0,0
1.722393,0,0,0,0
1.724184,0,0,0,0
1.725873,0,0,0,0
1.727779,0,0,0,0
1.729565,0,0,0,0
1.731567,0,0,0,0
1.733214,0,0,0,0
1.735151,0,0,0,0
1.736683,0,0,0,0
1.738223,0,0,0,0
1.739761,0,0,0,0
1.741293,0,0,0,0
1.743050,0,0,0,0
1.744844,0,0,0,0
1.746637,0,0,0,0
1.748248,0,0,0,0
1.750074,0,0,0,0
1.751872,0,0,0,0
1.753658,0,0,0,0
1.755451,0,0,0,0
1.757242,0,0,0,0
1.759136,0,0,0,0
1.760730,0,0,0,0
1.762287,0,0,0,0
1.763896,0,0,0,0
1.765500,0,0,0,0
1.767135,0,0,0,0
1.768753,0,0,0,0
1.770406,0,0,0,0
1.771945,0,0,0,0
1.773760,0,0,0,0
1.775693,0,0,0,0
1.777479,0,0,0,0
1.779269,0,0,0,0
1.781076,0,0,0,0
1.782947,0,0,0,0
1.784735,0,0,0,0
1.786526,0,0,0,0
1.788313,0,0,0,0
1.790176,0,0,0,0
1.791930,0,0,0,0
1.793674,0,0,0,0
1.795461,0,0,0,0
1.797248,0,0,0,0
