elapsed_s,TSE_BE_FACENESS_CULLED_PRIM,TSE_BE_ZERO_PIXEL_PRIM,TSE_BE_OUTPUT_NULL_PRIM,TSE_BE_OUTPUT_VISIBLE_PRIM
0.733512,0,0,0,0
0.734859,0,0,0,0
0.736227,0,0,0,0
0.737554,0,0,0,0
0.738923,0,0,0,0
0.740370,0,0,0,0
0.741699,0,0,0,0
0.743045,0,0,0,0
0.744484,0,0,0,0
0.745922,0,0,0,0
0.747290,0,0,0,0
0.748617,0,0,0,0
0.749936,0,0,0,0
0.751262,0,0,0,0
0.752586,0,0,0,0
0.754041,0,0,0,0
0.755428,0,0,0,0
0.756896,0,0,0,0
0.758391,0,0,0,0
0.759860,0,0,0,0
0.761221,0,0,0,0
0.762547,0,0,0,0
0.763934,0,0,0,0
0.768752,0,0,0,0
0.770087,0,0,0,0
0.771462,0,0,0,0
0.772837,0,0,0,0
0.774182,0,0,0,0
0.775525,0,0,0,0
0.776940,0,0,0,0
0.778437,0,0,0,0
0.779810,0,0,0,0
0.781132,0,0,0,0
0.782473,0,0,0,0
0.783922,0,0,0,0
0.785272,0,0,0,0
0.786625,0,0,0,0
0.787981,0,0,0,0
0.789325,0,0,0,0
0.790693,0,0,0,0
0.792051,0,0,0,0
0.793390,0,0,0,0
0.794757,0,0,0,0
0.796105,0,0,0,0
0.797440,0,0,0,0
0.798770,0,0,0,0
0.800095,0,0,0,0
0.801569,0,0,0,0
0.803031,0,0,0,0
0.804374,0,0,0,0
0.805813,0,0,0,0
0.807245,0,0,0,0
0.808690,0,0,0,0
0.810012,0,0,0,0
0.811465,0,0,0,0
0.812810,0,0,0,0
0.814151,0,0,0,0
0.815595,0,0,0,0
0.817040,0,0,0,0
0.818382,0,0,0,0
0.819873,0,0,0,0
0.821342,0,0,0,0
0.822805,0,0,0,0
0.824186,0,0,0,0
0.825559,0,0,0,0
0.826947,0,0,0,0
0.828308,0,0,0,0
0.829669,0,0,0,0
0.831023,0,0,0,0
0.832356,0,0,0,0
0.833814,0,0,0,0
