elapsed_s,RAS_LRZ_INTF_WORKING_CYCLES,RAS_BLOCKS,RAS_FALSE_PARTIAL_STILE,RAS_SLICE_BLOCK_NONEMTPY
0.514706,0,0,0,0
0.516041,0,0,0,0
0.517482,0,0,0,0
0.518875,0,0,0,0
0.520337,0,0,0,0
0.521838,0,0,0,0
0.523223,0,0,0,0
0.524651,0,0,0,0
0.526037,0,0,0,0
0.527484,0,0,0,0
0.528873,0,0,0,0
0.530387,0,0,0,0
0.531937,0,0,0,0
0.533486,0,0,0,0
0.535032,0,0,0,0
0.536584,0,0,0,0
0.538023,0,0,0,0
0.539543,0,0,0,0
0.541072,0,0,0,0
0.542590,0,0,0,0
0.544253,0,0,0,0
0.545715,0,0,0,0
0.547107,0,0,0,0
0.548552,0,0,0,0
0.549941,0,0,0,0
0.551332,0,0,0,0
0.552717,0,0,0,0
0.554177,0,0,0,0
0.555717,0,0,0,0
0.557197,0,0,0,0
0.558598,0,0,0,0
0.560007,0,0,0,0
0.561396,0,0,0,0
0.562783,0,0,0,0
0.564172,0,0,0,0
0.565598,0,0,0,0
0.567109,0,0,0,0
0.568657,0,0,0,0
0.570220,0,0,0,0
0.571784,0,0,0,0
0.573334,0,0,0,0
0.575270,0,0,0,0
0.577964,0,0,0,0
0.579684,0,0,0,0
0.581123,0,0,0,0
0.582514,0,0,0,0
0.583930,0,0,0,0
0.585254,0,0,0,0
0.586599,0,0,0,0
0.588014,0,0,0,0
0.590613,0,0,0,0
0.592039,0,0,0,0
0.593421,0,0,0,0
0.594800,0,0,0,0
0.596184,0,0,0,0
0.597736,0,0,0,0
0.599283,0,0,0,0
0.600832,0,0,0,0
0.602397,0,0,0,0
0.603948,0,0,0,0
0.605498,0,0,0,0
0.607047,0,0,0,0
0.608597,0,0,0,0
0.610147,0,0,0,0
0.611695,0,0,0,0
0.613272,0,0,0,0
0.614819,0,0,0,0
0.616370,0,0,0,0
0.617919,0,0,0,0
0.619467,0,0,0,0
0.621059,0,0,0,0
0.622610,0,0,0,0
0.624173,0,0,0,0
0.625723,0,0,0,0
0.627270,0,0,0,0
0.628862,0,0,0,0
0.630413,0,0,0,0
0.631964,0,0,0,0
0.633513,0,0,0,0
0.635074,0,0,0,0
0.636669,0,0,0,0
0.638219,0,0,0,0
0.639766,0,0,0,0
0.641320,0,0,0,0
0.642868,0,0,0,0
0.644462,0,0,0,0
0.646024,0,0,0,0
0.647573,0,0,0,0
0.649082,0,0,0,0
0.650600,0,0,0,0
0.652150,0,0,0,0
0.653744,0,0,0,0
0.655292,0,0,0,0
0.656856,0,0,0,0
0.658405,0,0,0,0
0.659955,0,0,0,0
0.661546,0,0,0,0
0.662993,0,0,0,0
0.664375,0,0,0,0
0.665801,0,0,0,0
0.667251,0,0,0,0
0.668664,0,0,0,0
0.670061,0,0,0,0
0.671449,0,0,0,0
0.672927,0,0,0,0
0.675752,0,0,0,0
0.677114,0,0,0,0
0.678517,0,0,0,0
0.679904,0,0,0,0
0.681288,0,0,0,0
0.682671,0,0,0,0
0.684134,0,0,0,0
0.685555,0,0,0,0
0.686939,0,0,0,0
0.688324,0,0,0,0
0.689719,0,0,0,0
0.691103,0,0,0,0
0.692524,0,0,0,0
0.694018,0,0,0,0
0.695438,0,0,0,0
0.696956,0,0,0,0
0.698503,0,0,0,0
0.700068,0,0,0,0
0.701661,0,0,0,0
0.703208,0,0,0,0
0.704794,0,0,0,0
0.706341,0,0,0,0
0.707891,0,0,0,0
0.709440,0,0,0,0
0.711000,0,0,0,0
0.712550,0,0,0,0
0.713976,0,0,0,0
0.715500,0,0,0,0
0.716964,0,0,0,0
0.718484,0,0,0,0
0.720035,0,0,0,0
0.721596,0,0,0,0
0.723143,0,0,0,0
0.724588,0,0,0,0
0.726134,0,0,0,0
0.727681,0,0,0,0
0.729232,0,0,0,0
0.730777,0,0,0,0
0.732215,0,0,0,0
0.733777,0,0,0,0
0.735325,0,0,0,0
0.736874,0,0,0,0
0.738423,0,0,0,0
0.739972,0,0,0,0
0.741565,0,0,0,0
0.743127,0,0,0,0
0.744678,0,0,0,0
0.746227,0,0,0,0
0.747774,0,0,0,0
0.749329,0,0,0,0
0.750877,0,0,0,0
0.752428,0,0,0,0
0.753989,0,0,0,0
0.755536,0,0,0,0
0.757033,0,0,0,0
0.758552,0,0,0,0
0.760102,0,0,0,0
0.761652,0,0,0,0
0.763199,0,0,0,0
0.764804,0,0,0,0
0.766354,0,0,0,0
0.767905,0,0,0,0
0.769455,0,0,0,0
0.771002,0,0,0,0
0.772596,0,0,0,0
0.774145,0,0,0,0
0.775705,0,0,0,0
0.777300,0,0,0,0
0.778848,0,0,0,0
0.780441,0,0,0,0
0.781990,0,0,0,0
0.783837,0,0,0,0
0.785420,0,0,0,0
0.786972,0,0,0,0
0.788433,0,0,0,0
0.789952,0,0,0,0
0.791500,0,0,0,0
0.792923,0,0,0,0
0.794443,0,0,0,0
0.795994,0,0,0,0
0.797601,0,0,0,0
0.799150,0,0,0,0
0.800701,0,0,0,0
0.802250,0,0,0,0
0.803799,0,0,0,0
0.805354,0,0,0,0
0.806901,0,0,0,0
0.808467,0,0,0,0
0.810017,0,0,0,0
0.811565,0,0,0,0
0.813204,0,0,0,0
0.814753,0,0,0,0
0.816306,0,0,0,0
0.817856,0,0,0,0
0.819419,0,0,0,0
0.821012,0,0,0,0
0.822564,0,0,0,0
0.824117,0,0,0,0
0.825667,0,0,0,0
0.827217,0,0,0,0
0.828811,0,0,0,0
0.830375,0,0,0,0
0.831927,0,0,0,0
0.833478,0,0,0,0
0.835026,0,0,0,0
0.836622,0,0,0,0
0.838173,0,0,0,0
0.839721,0,0,0,0
0.841167,0,0,0,0
0.842689,0,0,0,0
0.844242,0,0,0,0
0.845794,0,0,0,0
0.847344,0,0,0,0
0.848893,0,0,0,0
0.850444,0,0,0,0
0.852018,0,0,0,0
0.853613,0,0,0,0
0.855160,0,0,0,0
0.856712,0,0,0,0
0.858263,0,0,0,0
0.859812,0,0,0,0
0.861243,0,0,0,0
0.862648,0,0,0,0
0.864170,0,0,0,0
0.865722,0,0,0,0
0.867271,0,0,0,0
0.868866,0,0,0,0
0.870417,0,0,0,0
0.871969,0,0,0,0
0.873534,0,0,0,0
0.875083,0,0,0,0
0.876680,0,0,0,0
0.878232,0,0,0,0
0.879781,0,0,0,0
0.881336,0,0,0,0
0.882885,0,0,0,0
0.884498,0,0,0,0
0.886049,0,0,0,0
0.887599,0,0,0,0
0.889150,0,0,0,0
0.890690,0,0,0,0
0.892108,0,0,0,0
0.893671,0,0,0,0
0.895232,0,0,0,0
0.896782,0,0,0,0
0.898331,0,0,0,0
0.899883,0,0,0,0
0.901434,0,0,0,0
0.902983,0,0,0,0
0.904534,0,0,0,0
0.906098,0,0,0,0
0.907647,0,0,0,0
0.909202,0,0,0,0
0.910751,0,0,0,0
0.912301,0,0,0,0
0.913848,0,0,0,0
0.915379,0,0,0,0
0.916834,0,0,0,0
0.918356,0,0,0,0
0.919910,0,0,0,0
0.921461,0,0,0,0
0.923012,0,0,0,0
0.924610,0,0,0,0
0.926163,0,0,0,0
0.927729,0,0,0,0
0.929286,0,0,0,0
0.930836,0,0,0,0
0.932434,0,0,0,0
0.933987,0,0,0,0
0.935538,0,0,0,0
0.937164,0,0,0,0
0.938726,0,0,0,0
0.940323,0,0,0,0
0.941876,0,0,0,0
0.943427,0,0,0,0
0.944979,0,0,0,0
0.946532,0,0,0,0
0.948086,0,0,0,0
0.949697,0,0,0,0
0.951247,0,0,0,0
0.952798,0,0,0,0
0.954351,0,0,0,0
0.955905,0,0,0,0
0.957457,0,0,0,0
0.959008,0,0,0,0
0.960575,0,0,0,0
0.962128,0,0,0,0
0.963678,0,0,0,0
0.965235,0,0,0,0
0.966786,0,0,0,0
0.968339,0,0,0,0
0.969891,0,0,0,0
0.971330,0,0,0,0
0.972899,0,0,0,0
0.974452,0,0,0,0
0.976008,0,0,0,0
0.977559,0,0,0,0
