elapsed_s,HLSQ_L2STC_LATENCY_COUNT,HLSQ_L2STC_STALL_SP_MISS_REQ,HLSQ_L2STC_BANK0_REPLACEMENT,HLSQ_L2STC_BANK1_REPLACEMENT,HLSQ_L2STC_BANK2_REPLACEMENT,HLSQ_L2STC_BANK3_REPLACEMENT
0.213040,0,0,0,0,0,0
0.214568,0,0,0,0,0,0
0.216103,0,0,0,0,0,0
0.217667,0,0,0,0,0,0
0.219285,0,0,0,0,0,0
0.220847,0,0,0,0,0,0
0.222413,0,0,0,0,0,0
0.223977,0,0,0,0,0,0
0.225553,0,0,0,0,0,0
0.227122,0,0,0,0,0,0
0.228685,0,0,0,0,0,0
0.230292,0,0,0,0,0,0
0.232277,0,0,0,0,0,0
0.233814,0,0,0,0,0,0
0.235524,0,0,0,0,0,0
0.237099,0,0,0,0,0,0
0.238666,0,0,0,0,0,0
0.240230,0,0,0,0,0,0
0.241805,0,0,0,0,0,0
0.243311,0,0,0,0,0,0
0.244716,0,0,0,0,0,0
0.246162,0,0,0,0,0,0
0.247576,0,0,0,0,0,0
0.248972,0,0,0,0,0,0
0.250370,0,0,0,0,0,0
0.251898,0,0,0,0,0,0
0.253461,0,0,0,0,0,0
0.254895,0,0,0,0,0,0
0.256388,0,0,0,0,0,0
0.257920,0,0,0,0,0,0
0.259318,0,0,0,0,0,0
0.260827,0,0,0,0,0,0
0.262266,0,0,0,0,0,0
0.263663,0,0,0,0,0,0
0.265189,0,0,0,0,0,0
0.266754,0,0,0,0,0,0
0.268332,0,0,0,0,0,0
0.269898,0,0,0,0,0,0
0.271462,0,0,0,0,0,0
0.273026,0,0,0,0,0,0
0.274592,0,0,0,0,0,0
0.276158,0,0,0,0,0,0
0.277720,0,0,0,0,0,0
0.279351,0,0,0,0,0,0
0.280914,0,0,0,0,0,0
0.282479,0,0,0,0,0,0
0.284092,0,0,0,0,0,0
0.285658,0,0,0,0,0,0
0.287245,0,0,0,0,0,0
0.288808,0,0,0,0,0,0
0.290385,0,0,0,0,0,0
0.291950,0,0,0,0,0,0
0.293400,0,0,0,0,0,0
0.294959,0,0,0,0,0,0
0.296524,0,0,0,0,0,0
