elapsed_s,HLSQ_BV_INS_BUF_FULL_BLOCK_CPI,HLSQ_VS_DES_BUF_FULL_BLOCK_CPI,HLSQ_FS_DES_BUF_FULL_BLOCK_CPI,HLSQ_BV_DES_BUF_FULL_BLOCK_CPI,HLSQ_PRIMITIVE_COUNT,HLSQ_LPAC2BV_SWITCH_CNT
0.001093,0,0,0,0,0,0
0.002559,0,0,0,0,0,0
0.003996,0,0,0,0,0,0
0.005431,0,0,0,0,0,0
0.006863,0,0,0,0,0,0
0.008296,0,0,0,0,0,0
0.009747,0,0,0,0,0,0
0.011183,0,0,0,0,0,0
0.012614,0,0,0,0,0,0
0.014105,0,0,0,0,0,0
0.015539,0,0,0,0,0,0
0.017119,0,0,0,0,0,0
0.018612,0,0,0,0,0,0
0.020009,0,0,0,0,0,0
0.021376,0,0,0,0,0,0
0.022789,0,0,0,0,0,0
0.024156,0,0,0,0,0,0
0.025523,0,0,0,0,0,0
0.026889,0,0,0,0,0,0
0.028253,0,0,0,0,0,0
0.029618,0,0,0,0,0,0
0.031125,0,0,0,0,0,0
0.032487,0,0,0,0,0,0
0.033850,0,0,0,0,0,0
0.035226,0,0,0,0,0,0
0.036536,0,0,0,0,0,0
0.037847,0,0,0,0,0,0
0.039188,0,0,0,0,0,0
0.040500,0,0,0,0,0,0
0.041816,0,0,0,0,0,0
0.043122,0,0,0,0,0,0
0.044434,0,0,0,0,0,0
0.045747,0,0,0,0,0,0
0.047103,0,0,0,0,0,0
0.048376,0,0,0,0,0,0
0.049713,0,0,0,0,0,0
0.051018,0,0,0,0,0,0
0.052348,0,0,0,0,0,0
0.053621,0,0,0,0,0,0
0.054894,0,0,0,0,0,0
0.056167,0,0,0,0,0,0
0.057439,0,0,0,0,0,0
0.058712,0,0,0,0,0,0
0.060004,0,0,0,0,0,0
0.061342,0,0,0,0,0,0
0.062784,0,0,0,0,0,0
0.064124,0,0,0,0,0,0
0.065465,0,0,0,0,0,0
0.066790,0,0,0,0,0,0
0.068112,0,0,0,0,0,0
0.069437,0,0,0,0,0,0
0.070758,0,0,0,0,0,0
0.072087,0,0,0,0,0,0
0.073416,0,0,0,0,0,0
0.074750,0,0,0,0,0,0
0.076069,0,0,0,0,0,0
0.077503,0,0,0,0,0,0
0.078826,0,0,0,0,0,0
0.080206,0,0,0,0,0,0
0.081573,0,0,0,0,0,0
0.082819,0,0,0,0,0,0
0.084303,0,0,0,0,0,0
0.085661,0,0,0,0,0,0
0.087053,0,0,0,0,0,0
0.088415,0,0,0,0,0,0
0.089776,0,0,0,0,0,0
0.091136,0,0,0,0,0,0
0.092496,0,0,0,0,0,0
0.093857,0,0,0,0,0,0
0.095207,0,0,0,0,0,0
0.096528,0,0,0,0,0,0
0.097849,0,0,0,0,0,0
0.099171,0,0,0,0,0,0
0.100494,0,0,0,0,0,0
0.101828,0,0,0,0,0,0
0.103234,0,0,0,0,0,0
0.104508,0,0,0,0,0,0
0.105831,0,0,0,0,0,0
0.107210,0,0,0,0,0,0
0.108588,0,0,0,0,0,0
0.109966,0,0,0,0,0,0
0.111344,0,0,0,0,0,0
0.112728,0,0,0,0,0,0
0.113997,0,0,0,0,0,0
0.115375,0,0,0,0,0,0
0.116762,0,0,0,0,0,0
0.118210,0,0,0,0,0,0
0.119578,0,0,0,0,0,0
0.121055,0,0,0,0,0,0
0.122423,0,0,0,0,0,0
0.123757,0,0,0,0,0,0
0.125228,0,0,0,0,0,0
0.126707,0,0,0,0,0,0
0.128100,0,0,0,0,0,0
0.129571,0,0,0,0,0,0
0.134014,0,0,0,0,0,0
0.135437,0,0,0,0,0,0
0.136842,0,0,0,0,0,0
0.138289,0,0,0,0,0,0
0.139689,0,0,0,0,0,0
0.141079,0,0,0,0,0,0
0.142471,0,0,0,0,0,0
0.143862,0,0,0,0,0,0
0.145252,0,0,0,0,0,0
0.146644,0,0,0,0,0,0
0.148036,0,0,0,0,0,0
0.149444,0,0,0,0,0,0
0.150837,0,0,0,0,0,0
0.152234,0,0,0,0,0,0
0.153630,0,0,0,0,0,0
0.155072,0,0,0,0,0,0
0.156467,0,0,0,0,0,0
0.157862,0,0,0,0,0,0
0.159261,0,0,0,0,0,0
