elapsed_s,HLSQ_DUAL_FS_PROG_ACTIVE,HLSQ_DUAL_VS_PROG_ACTIVE,HLSQ_FS_BATCH_COUNT_ZERO,HLSQ_VS_BATCH_COUNT_ZERO,HLSQ_WAVE_PENDING_NO_QUAD,HLSQ_WAVE_PENDING_NO_PRIM_BASE
0.336640,0,0,2856108,2856012,0,0
0.338137,0,0,2431524,2431554,0,0
0.339539,0,0,2316516,2316564,0,0
0.341071,0,0,2495124,2495022,0,0
0.342634,0,0,2490300,2490390,0,0
0.344195,0,0,2478432,2478366,0,0
0.345820,0,0,2482428,2482476,0,0
0.347383,0,0,2482410,2482410,0,0
0.348988,0,0,2545452,2545548,0,0
0.350550,0,0,2480370,2480262,0,0
0.352111,0,0,2475204,2475294,0,0
0.353673,0,0,2493936,2493744,0,0
0.355237,0,0,2485494,2485578,0,0
0.356815,0,0,2492976,2492904,0,0
0.358379,0,0,2482686,2482686,0,0
0.359940,0,0,2478108,2478174,0,0
0.361503,0,0,2482344,2482350,0,0
0.363066,0,0,2483790,2483670,0,0
0.364712,0,0,2482140,2482122,0,0
0.366337,0,0,2488650,2488842,0,0
0.367911,0,0,2494230,2494062,0,0
0.369474,0,0,2470542,2470638,0,0
0.370911,0,0,2437548,2437506,0,0
0.372446,0,0,2514228,2514258,0,0
0.374012,0,0,2490558,2490540,0,0
0.375573,0,0,2485248,2485248,0,0
0.377137,0,0,2543880,2543874,0,0
0.378713,0,0,2488890,2488860,0,0
0.380274,0,0,2792826,2792814,0,0
0.381885,0,0,2491650,2491548,0,0
0.383446,0,0,2483976,2484096,0,0
0.385011,0,0,2489460,2489364,0,0
0.386575,0,0,2485956,2486004,0,0
0.388147,0,0,2904054,2904396,0,0
0.389746,0,0,2431800,2431392,0,0
0.391284,0,0,2493168,2493318,0,0
0.392851,0,0,2500428,2500326,0,0
0.394417,0,0,2487816,2487744,0,0
0.395980,0,0,2490246,2490246,0,0
0.397547,0,0,2504286,2504286,0,0
0.399113,0,0,2480706,2480790,0,0
0.400693,0,0,2469798,2469756,0,0
0.402249,0,0,2470164,2470068,0,0
0.403803,0,0,2462352,2462382,0,0
0.405237,0,0,2438418,2438376,0,0
0.406775,0,0,2481102,2481288,0,0
0.408336,0,0,2513364,2513262,0,0
0.409904,0,0,2482428,2482422,0,0
0.411479,0,0,2486982,2486976,0,0
0.413087,0,0,2493942,2493870,0,0
0.414649,0,0,2479386,2479380,0,0
0.416087,0,0,2460588,2460576,0,0
0.417627,0,0,2507184,2507148,0,0
0.419191,0,0,2498076,2498106,0,0
0.420758,0,0,2499096,2499246,0,0
0.422336,0,0,2502384,2502222,0,0
0.423900,0,0,2483760,2483724,0,0
0.425466,0,0,2488428,2488512,0,0
0.427030,0,0,2486382,2486382,0,0
0.428640,0,0,2493282,2493294,0,0
0.430204,0,0,2495838,2495814,0,0
0.431767,0,0,2500020,2499948,0,0
0.433222,0,0,2374908,2372568,0,0
0.434757,0,0,2370624,2370624,0,0
0.436311,0,0,2798904,2831670,0,0
0.437994,0,0,2809476,2776638,0,0
0.439483,0,0,2608296,2608350,0,0
0.440935,0,0,2337324,2337252,0,0
0.442337,0,0,2334930,2334984,0,0
0.443743,0,0,2337510,2337450,0,0
0.445188,0,0,2039238,2039196,0,0
0.446540,0,0,2319690,2319690,0,0
0.447935,0,0,2330952,2330856,0,0
0.449334,0,0,2322990,2323158,0,0
0.450730,0,0,2326362,2326182,0,0
0.452126,0,0,2327514,2327628,0,0
0.453524,0,0,2322156,2322294,0,0
0.454930,0,0,2324628,2324448,0,0
0.456326,0,0,2326578,2326656,0,0
0.457723,0,0,2319546,2319486,0,0
0.459118,0,0,2325648,2325642,0,0
0.460515,0,0,2534742,2535018,0,0
0.461947,0,0,2319162,2318844,0,0
0.463343,0,0,2324784,2324778,0,0
0.464741,0,0,2328198,2328102,0,0
0.466146,0,0,2317878,2317962,0,0
0.467542,0,0,2322822,2322900,0,0
0.468940,0,0,2325624,2325618,0,0
0.470337,0,0,2320230,2320050,0,0
0.471731,0,0,2331930,2332008,0,0
0.473128,0,0,2320164,2320194,0,0
0.474524,0,0,2315280,2315328,0,0
0.475919,0,0,2322276,2322270,0,0
0.477359,0,0,2317254,2317164,0,0
0.478755,0,0,2323992,2324070,0,0
0.480150,0,0,2324574,2324484,0,0
0.481547,0,0,2316414,2316492,0,0
0.482942,0,0,2315094,2315172,0,0
0.484338,0,0,2328396,2328534,0,0
0.485735,0,0,2321778,2321538,0,0
0.487131,0,0,2327148,2327058,0,0
0.488535,0,0,2285082,2289114,0,0
0.489926,0,0,8945628,8941734,0,0
0.492462,0,0,2529642,2529522,0,0
0.493894,0,0,2326206,2326254,0,0
0.495421,0,0,2395116,2395014,0,0
0.496988,0,0,2365626,2365542,0,0
0.498545,0,0,2361252,2361420,0,0
0.500111,0,0,2366226,2366220,0,0
0.501541,0,0,2323548,2323458,0,0
0.503113,0,0,2392944,2392932,0,0
0.504679,0,0,2383266,2383350,0,0
0.506243,0,0,2379444,2379378,0,0
0.507805,0,0,2393754,2393808,0,0
0.509416,0,0,2399334,2399238,0,0
0.510994,0,0,2394888,2394882,0,0
0.512625,0,0,2761716,2761740,0,0
0.514252,0,0,2388510,2388390,0,0
0.515815,0,0,2383980,2384148,0,0
0.517381,0,0,2385240,2385150,0,0
0.518945,0,0,2381178,2381160,0,0
0.520507,0,0,2037180,2037096,0,0
0.521895,0,0,2321964,2322048,0,0
0.523297,0,0,2315790,2315778,0,0
0.524871,0,0,2387694,2387778,0,0
0.526435,0,0,2378082,2378022,0,0
0.527997,0,0,2382462,2382516,0,0
0.529560,0,0,2387712,2387706,0,0
0.531125,0,0,2379666,2379600,0,0
0.532703,0,0,2386974,2387022,0,0
0.534267,0,0,2388786,2388726,0,0
0.535829,0,0,2395956,2395914,0,0
0.537395,0,0,2386536,2386530,0,0
0.538958,0,0,2379942,2380494,0,0
0.540519,0,0,3243348,3242790,0,0
0.542102,0,0,2333406,2333406,0,0
0.543515,0,0,2326920,2326992,0,0
0.545047,0,0,2396046,2396046,0,0
0.546613,0,0,2387700,2387622,0,0
0.548173,0,0,2392038,2392092,0,0
0.549736,0,0,2389656,2389656,0,0
0.551300,0,0,2389146,2389080,0,0
0.552903,0,0,2387220,2387214,0,0
0.554478,0,0,2381094,2381058,0,0
0.556039,0,0,2383962,2384040,0,0
0.557604,0,0,2397324,2397264,0,0
0.559179,0,0,2380080,2380542,0,0
0.560744,0,0,2396064,2395596,0,0
0.562308,0,0,2387148,2387202,0,0
0.563869,0,0,2385822,2385804,0,0
0.565447,0,0,2387472,2387418,0,0
0.567010,0,0,2370960,2371008,0,0
0.568639,0,0,2770242,2770932,0,0
0.571620,0,0,2434422,2433726,0,0
0.573065,0,0,2595588,2595486,0,0
0.574522,0,0,2312922,2312952,0,0
0.575901,0,0,2450640,2450682,0,0
0.577336,0,0,2530218,2530128,0,0
0.578793,0,0,2320974,2320974,0,0
0.580890,0,0,2384670,2384832,0,0
0.582313,0,0,2333208,2333124,0,0
0.583711,0,0,2326854,2326794,0,0
0.585110,0,0,2326602,2326554,0,0
0.586524,0,0,2318976,2318970,0,0
0.587920,0,0,2318466,2318454,0,0
0.589355,0,0,2324016,2324028,0,0
0.590752,0,0,2112204,2112276,0,0
0.592138,0,0,2368092,2368638,0,0
0.593697,0,0,2381052,2380440,0,0
0.595260,0,0,2384394,2384436,0,0
0.596837,0,0,2367882,2367816,0,0
0.598399,0,0,2378100,2378154,0,0
0.599963,0,0,2393046,2392980,0,0
0.601525,0,0,2388840,2388900,0,0
0.602976,0,0,2368806,2368800,0,0
0.604405,0,0,2585928,2585922,0,0
0.605855,0,0,2330358,2330358,0,0
0.607266,0,0,2331552,2331456,0,0
0.608664,0,0,2329770,2329842,0,0
0.610060,0,0,2325474,2325474,0,0
0.611456,0,0,2323266,2323176,0,0
0.612987,0,0,2386980,2386998,0,0
0.614549,0,0,2375040,2375040,0,0
0.616060,0,0,2378742,2378700,0,0
0.617617,0,0,2394162,2394246,0,0
0.619180,0,0,2385042,2385030,0,0
0.620788,0,0,2384910,2384910,0,0
0.622352,0,0,2383716,2383704,0,0
0.623912,0,0,2385612,2385612,0,0
0.625476,0,0,2387904,2387898,0,0
0.627038,0,0,2379894,2379828,0,0
0.628615,0,0,2397456,2397804,0,0
0.630177,0,0,2383200,2382846,0,0
0.631739,0,0,2391690,2391738,0,0
0.633304,0,0,2395074,2394984,0,0
0.634867,0,0,2390058,2390136,0,0
0.636427,0,0,3137028,3137106,0,0
0.638119,0,0,2394888,2394798,0,0
0.639692,0,0,2389176,2389110,0,0
0.641257,0,0,2375448,2375502,0,0
0.642695,0,0,2346816,2346720,0,0
0.644231,0,0,2389698,2389692,0,0
0.645847,0,0,2674638,2674662,0,0
0.647408,0,0,2390094,2390148,0,0
0.648975,0,0,2395872,2395866,0,0
0.650551,0,0,2386968,2386968,0,0
0.652114,0,0,2378412,2378394,0,0
0.653678,0,0,2384682,2384682,0,0
0.655242,0,0,2387598,2387586,0,0
0.656808,0,0,2388696,2388642,0,0
0.658370,0,0,2373450,2373576,0,0
0.659930,0,0,2372046,2371872,0,0
0.661380,0,0,2349900,2349888,0,0
0.662789,0,0,2320218,2320218,0,0
0.664188,0,0,2315898,2315808,0,0
0.665587,0,0,2324532,2324520,0,0
0.666984,0,0,2325534,2325534,0,0
0.668379,0,0,2578476,2578638,0,0
0.669817,0,0,2321328,2321334,0,0
0.671342,0,0,2380938,2380842,0,0
0.672921,0,0,2391672,2391660,0,0
0.674484,0,0,2386332,2386332,0,0
0.676046,0,0,2383230,2383314,0,0
0.677609,0,0,2384178,2384070,0,0
0.679172,0,0,2396304,2396400,0,0
0.680737,0,0,2389086,2388984,0,0
0.682299,0,0,2385552,2385636,0,0
0.683872,0,0,2386992,2386812,0,0
0.685436,0,0,2391306,2391390,0,0
0.686996,0,0,2375478,2375466,0,0
0.688434,0,0,2378436,2378346,0,0
0.689978,0,0,2385840,2385828,0,0
0.691542,0,0,2378448,2378622,0,0
0.693114,0,0,2385366,2385300,0,0
0.694683,0,0,2385360,2385414,0,0
0.696245,0,0,2384922,2733726,0,0
0.697870,0,0,2736690,2387880,0,0
0.699432,0,0,2384532,2384436,0,0
0.701043,0,0,2400948,2401344,0,0
0.702609,0,0,2393316,2392998,0,0
0.704173,0,0,2389686,2389668,0,0
0.705749,0,0,2387346,2387340,0,0
0.707313,0,0,2389452,2389770,0,0
0.708878,0,0,2401788,2401374,0,0
0.710441,0,0,2382516,2382594,0,0
0.712002,0,0,2388660,2388576,0,0
0.713567,0,0,2387256,2387418,0,0
0.715131,0,0,2384310,2384172,0,0
0.716750,0,0,2402274,2402328,0,0
0.718314,0,0,2382030,2381922,0,0
0.719875,0,0,2381922,2381952,0,0
0.721438,0,0,2386998,2386962,0,0
0.723001,0,0,2390754,2390832,0,0
0.724630,0,0,2104044,2103954,0,0
0.726014,0,0,2327748,2327820,0,0
0.727435,0,0,2319426,2319342,0,0
0.728967,0,0,2393070,2393148,0,0
0.730531,0,0,2384406,2384310,0,0
0.732093,0,0,2388432,2388450,0,0
0.733658,0,0,2388486,2388546,0,0
0.735222,0,0,2388210,2388030,0,0
0.736787,0,0,2387034,2387118,0,0
0.738364,0,0,2388138,2388216,0,0
0.739926,0,0,2387160,2387154,0,0
0.741489,0,0,2397654,2397594,0,0
0.743053,0,0,2388096,2388138,0,0
0.744655,0,0,2393754,2393694,0,0
0.746220,0,0,2388198,2388078,0,0
0.747784,0,0,2397522,2397600,0,0
0.749230,0,0,2228256,2226414,0,0
0.750765,0,0,2216166,2215992,0,0
0.752327,0,0,2235156,2235240,0,0
0.753894,0,0,2207880,2207874,0,0
0.755456,0,0,2211654,2211720,0,0
0.757021,0,0,2227026,2227074,0,0
0.758585,0,0,2226198,2226276,0,0
0.760032,0,0,2170110,2170242,0,0
0.761569,0,0,2227596,2227542,0,0
0.763134,0,0,2216664,2216568,0,0
0.764743,0,0,2219184,2219046,0,0
0.766308,0,0,2215362,2215278,0,0
0.767870,0,0,2233194,2233398,0,0
0.769435,0,0,2227674,2227668,0,0
0.771012,0,0,2212506,2212368,0,0
0.772653,0,0,2580852,2581062,0,0
0.774281,0,0,2217330,2217240,0,0
0.775844,0,0,2226366,2226354,0,0
0.777410,0,0,2226630,2226618,0,0
0.778974,0,0,2215296,2215296,0,0
0.780537,0,0,2191284,2191152,0,0
0.782079,0,0,2164272,2164524,0,0
0.783490,0,0,2184438,2184222,0,0
0.785029,0,0,2201910,2201988,0,0
0.786586,0,0,2194542,2194536,0,0
0.788140,0,0,2199564,2199342,0,0
0.789572,0,0,2173776,2173980,0,0
0.791118,0,0,2277600,2277468,0,0
0.792581,0,0,2170470,2170728,0,0
0.793987,0,0,2164896,2164674,0,0
0.795516,0,0,2221644,2221716,0,0
0.797126,0,0,2222880,2222886,0,0
0.798690,0,0,2221356,2221344,0,0
0.800253,0,0,2512152,2519706,0,0
0.801871,0,0,2234256,2226606,0,0
0.803446,0,0,2217714,2217786,0,0
0.805011,0,0,2219256,2219112,0,0
0.806575,0,0,2211858,2211864,0,0
0.808137,0,0,2216274,2216394,0,0
0.809701,0,0,2227932,2227926,0,0
0.811265,0,0,2211144,2211228,0,0
0.812873,0,0,2213046,2212956,0,0
0.814322,0,0,2151480,2152770,0,0
0.815858,0,0,2284710,2284350,0,0
0.817315,0,0,2185518,2185428,0,0
0.818857,0,0,2221332,2221332,0,0
0.820423,0,0,2242848,2242764,0,0
0.821995,0,0,2213070,2213142,0,0
0.823560,0,0,2215464,2215452,0,0
0.825141,0,0,2236116,2236122,0,0
0.826708,0,0,2230176,2254710,0,0
0.828290,0,0,2544390,2519838,0,0
0.829910,0,0,2203566,2203992,0,0
0.831474,0,0,2225112,2224668,0,0
0.833041,0,0,2225676,2225676,0,0
0.834609,0,0,2224686,2224680,0,0
0.836188,0,0,2223828,2223906,0,0
0.837623,0,0,2162712,2162622,0,0
0.839158,0,0,2227380,2227380,0,0
0.840726,0,0,2225658,2225724,0,0
0.842294,0,0,2219232,2219154,0,0
0.843859,0,0,2223174,2223594,0,0
0.845427,0,0,2225094,2224584,0,0
0.847009,0,0,2216496,2216646,0,0
0.848630,0,0,2214078,2213994,0,0
0.850194,0,0,2222112,2222028,0,0
0.851759,0,0,2220924,2220990,0,0
0.853328,0,0,2220918,2220906,0,0
0.854895,0,0,2221938,2221938,0,0
0.856461,0,0,2240184,2240172,0,0
0.858045,0,0,2217822,2217822,0,0
0.859610,0,0,2225166,2225244,0,0
0.861223,0,0,2223702,2223612,0,0
0.862791,0,0,2231310,2231298,0,0
0.864358,0,0,2245866,2245866,0,0
0.865929,0,0,2216610,2216466,0,0
0.867496,0,0,2221260,2221392,0,0
0.868944,0,0,2163876,2163870,0,0
0.870491,0,0,2264310,2264304,0,0
0.872041,0,0,2233686,2233596,0,0
0.873480,0,0,2158014,2158098,0,0
0.875015,0,0,2637552,2637540,0,0
0.876705,0,0,2217900,2217894,0,0
0.878271,0,0,2309268,2309352,0,0
0.879866,0,0,2220042,2219946,0,0
0.881433,0,0,2221776,2221770,0,0
0.882999,0,0,2224284,2224278,0,0
0.884648,0,0,2084382,2084388,0,0
0.886059,0,0,2158506,2158488,0,0
0.887462,0,0,2161920,2161782,0,0
0.888997,0,0,2215656,2215866,0,0
0.890576,0,0,2226132,2226042,0,0
0.892141,0,0,2219748,2219736,0,0
0.893709,0,0,2217072,2217072,0,0
0.895275,0,0,2219730,2219724,0,0
0.896844,0,0,2229186,2229174,0,0
0.898411,0,0,2222070,2222070,0,0
0.899976,0,0,2216568,2216556,0,0
0.901556,0,0,2219844,2219838,0,0
0.903123,0,0,2217342,2217204,0,0
0.904691,0,0,2231490,2231622,0,0
0.906259,0,0,2219016,2219010,0,0
0.907824,0,0,2214912,2214912,0,0
0.909393,0,0,2230296,2230356,0,0
0.910961,0,0,2229192,2229114,0,0
0.912540,0,0,1967334,1967184,0,0
0.914126,0,0,2214786,2214924,0,0
0.915690,0,0,2221650,2221722,0,0
0.917258,0,0,2221842,2221758,0,0
0.918826,0,0,2219304,2219298,0,0
0.920391,0,0,2224308,2224308,0,0
0.921961,0,0,2233524,2233650,0,0
0.923538,0,0,2221896,2221752,0,0
0.925149,0,0,2230200,2230188,0,0
0.926717,0,0,2213784,2213916,0,0
0.928282,0,0,2249124,2248902,0,0
0.929853,0,0,2222742,2222820,0,0
0.931419,0,0,2217900,2217894,0,0
0.932988,0,0,2225238,2225238,0,0
0.934569,0,0,2302548,2302536,0,0
0.936898,0,0,21233256,21233172,0,0
0.942020,0,0,2313114,2313192,0,0
0.943474,0,0,2164830,2164896,0,0
0.944847,0,0,2161590,2161506,0,0
0.946205,0,0,2172954,2173092,0,0
0.947559,0,0,2168802,2168658,0,0
0.948913,0,0,2166636,2166618,0,0
0.950267,0,0,2176086,2176080,0,0
0.951620,0,0,2170998,2170998,0,0
0.952976,0,0,2161236,2161224,0,0
0.954330,0,0,2161284,2161278,0,0
0.955694,0,0,2179014,2179026,0,0
0.957104,0,0,2302320,2302170,0,0
0.958557,0,0,2179398,2179608,0,0
0.959964,0,0,2182188,2182098,0,0
0.961370,0,0,2169852,2169762,0,0
0.962773,0,0,2174952,2175036,0,0
0.964175,0,0,2167824,2167734,0,0
0.965709,0,0,2230602,2230590,0,0
0.967292,0,0,2239602,2239680,0,0
0.968865,0,0,2234316,2234310,0,0
0.970435,0,0,2226876,2226870,0,0
0.972009,0,0,2224110,2224110,0,0
0.973577,0,0,2243220,2243208,0,0
0.975146,0,0,2222934,2222928,0,0
0.976717,0,0,2235306,2235306,0,0
0.978301,0,0,2227482,2227470,0,0
0.979869,0,0,2231178,2231088,0,0
0.981439,0,0,2232186,2232264,0,0
0.983009,0,0,2223816,2223810,0,0
0.984667,0,0,2072442,2072358,0,0
