elapsed_s,HLSQ_FS_SP_CCTX_NUM,HLSQ_BV_SP_CCTX_NUM,HLSQ_VS_SP_SCTX_NUM,HLSQ_FS_SP_SCTX_NUM,HLSQ_BV_SP_SCTX_NUM
0.001095,0,0,0,0,0
0.002559,0,0,0,0,0
0.003988,0,0,0,0,0
0.005434,0,0,0,0,0
0.006860,0,0,0,0,0
0.008284,0,0,0,0,0
0.009708,0,0,0,0,0
0.011233,0,0,0,0,0
0.012657,0,0,0,0,0
0.014129,0,0,0,0,0
0.016138,0,0,0,0,0
0.018347,0,0,0,0,0
0.020217,0,0,0,0,0
0.021666,0,0,0,0,0
0.023266,0,0,0,0,0
0.024667,0,0,0,0,0
0.026195,0,0,0,0,0
0.027597,0,0,0,0,0
0.029007,0,0,0,0,0
0.030407,0,0,0,0,0
0.031814,0,0,0,0,0
0.033213,0,0,0,0,0
0.034600,0,0,0,0,0
0.035953,0,0,0,0,0
0.037305,0,0,0,0,0
0.038658,0,0,0,0,0
0.040012,0,0,0,0,0
0.041367,0,0,0,0,0
0.042728,0,0,0,0,0
0.044083,0,0,0,0,0
0.045439,0,0,0,0,0
0.046799,0,0,0,0,0
0.048119,0,0,0,0,0
0.049547,0,0,0,0,0
0.050868,0,0,0,0,0
0.052186,0,0,0,0,0
0.053520,0,0,0,0,0
0.054839,0,0,0,0,0
0.056156,0,0,0,0,0
0.057472,0,0,0,0,0
0.058788,0,0,0,0,0
0.060118,0,0,0,0,0
0.061394,0,0,0,0,0
0.062720,0,0,0,0,0
0.064053,0,0,0,0,0
0.065325,0,0,0,0,0
0.066594,0,0,0,0,0
0.067927,0,0,0,0,0
0.069200,0,0,0,0,0
0.070518,0,0,0,0,0
0.071851,0,0,0,0,0
0.073174,0,0,0,0,0
0.074495,0,0,0,0,0
0.075813,0,0,0,0,0
0.077131,0,0,0,0,0
0.078454,0,0,0,0,0
0.079811,0,0,0,0,0
0.081050,0,0,0,0,0
0.082529,0,0,0,0,0
0.083885,0,0,0,0,0
0.085243,0,0,0,0,0
0.086593,0,0,0,0,0
0.087944,0,0,0,0,0
0.089298,0,0,0,0,0
0.090650,0,0,0,0,0
0.092003,0,0,0,0,0
0.093358,0,0,0,0,0
0.094709,0,0,0,0,0
0.096029,0,0,0,0,0
0.097346,0,0,0,0,0
0.098665,0,0,0,0,0
0.099984,0,0,0,0,0
0.101180,0,0,0,0,0
0.102605,0,0,0,0,0
0.104031,0,0,0,0,0
0.105485,0,0,0,0,0
0.106826,0,0,0,0,0
0.108251,0,0,0,0,0
0.109676,0,0,0,0,0
0.111105,0,0,0,0,0
0.112531,0,0,0,0,0
0.113956,0,0,0,0,0
0.115384,0,0,0,0,0
0.116810,0,0,0,0,0
0.118248,0,0,0,0,0
0.119674,0,0,0,0,0
0.120989,0,0,0,0,0
0.122415,0,0,0,0,0
0.123841,0,0,0,0,0
0.125267,0,0,0,0,0
0.126692,0,0,0,0,0
0.128115,0,0,0,0,0
0.129546,0,0,0,0,0
0.130990,0,0,0,0,0
0.132376,0,0,0,0,0
0.133761,0,0,0,0,0
0.135179,0,0,0,0,0
0.136563,0,0,0,0,0
0.137985,0,0,0,0,0
0.139376,0,0,0,0,0
0.140770,0,0,0,0,0
0.142168,0,0,0,0,0
0.143558,0,0,0,0,0
0.145080,0,0,0,0,0
0.146527,0,0,0,0,0
0.148073,0,0,0,0,0
0.149622,0,0,0,0,0
0.151219,0,0,0,0,0
0.152616,0,0,0,0,0
0.154011,0,0,0,0,0
0.155402,0,0,0,0,0
0.156793,0,0,0,0,0
0.158185,0,0,0,0,0
0.159575,0,0,0,0,0
0.161095,0,0,0,0,0
0.162621,0,0,0,0,0
0.164152,0,0,0,0,0
0.165709,0,0,0,0,0
0.167273,0,0,0,0,0
0.168830,0,0,0,0,0
0.170390,0,0,0,0,0
0.171949,0,0,0,0,0
0.173518,0,0,0,0,0
0.175077,0,0,0,0,0
0.176636,0,0,0,0,0
0.178239,0,0,0,0,0
0.179799,0,0,0,0,0
0.181356,0,0,0,0,0
0.182915,0,0,0,0,0
0.184504,0,0,0,0,0
0.186258,0,0,0,0,0
0.187654,0,0,0,0,0
0.189044,0,0,0,0,0
0.190450,0,0,0,0,0
0.191856,0,0,0,0,0
0.193250,0,0,0,0,0
0.194696,0,0,0,0,0
0.196084,0,0,0,0,0
0.197470,0,0,0,0,0
