elapsed_s,CP_ICACHE_MISSES,CP_ICACHE_HITS,CP_ICACHE_STALL,CP_DCACHE_MISSES,CP_DCACHE_HITS,CP_DCACHE_STALLS,CP_AQE_SQE_STALL,CP_SQE_AQE_STARVE,CP_ISR_CYCLES,CP_SQE_MD8_STALL_CYCLES,CP_SQE_MESH_EXEC_CYCLES,CP_AQE_NUM_AS_CHUNKS,CP_AQE_NUM_MS_CHUNKS,CP_S_SKEW_BUFFER_FULL
0.078133,17,204,544,0,0,0,0,0,0,0,0,0,0,0
0.079599,17,208,513,0,0,0,0,0,0,0,0,0,0,0
0.081215,17,204,537,0,0,0,0,0,0,0,0,0,0,0
0.082681,17,205,515,0,0,0,0,0,0,0,0,0,0,0
0.094396,147,3428,4940,0,0,0,0,0,0,0,0,0,0,0
0.095870,17,204,621,0,0,0,0,0,0,0,0,0,0,0
0.097333,17,208,609,0,0,0,0,0,0,0,0,0,0,0
0.098796,17,207,504,0,0,0,0,0,0,0,0,0,0,0
0.100257,17,202,537,0,0,0,0,0,0,0,0,0,0,0
0.101684,17,207,512,0,0,0,0,0,0,0,0,0,0,0
0.103147,17,204,610,0,0,0,0,0,0,0,0,0,0,0
0.104608,17,204,553,0,0,0,0,0,0,0,0,0,0,0
0.106075,17,205,535,0,0,0,0,0,0,0,0,0,0,0
0.107519,17,207,516,0,0,0,0,0,0,0,0,0,0,0
0.108980,17,203,516,0,0,0,0,0,0,0,0,0,0,0
0.110452,17,203,597,0,0,0,0,0,0,0,0,0,0,0
0.111918,17,206,536,0,0,0,0,0,0,0,0,0,0,0
0.113384,17,207,568,0,0,0,0,0,0,0,0,0,0,0
0.114849,17,203,632,0,0,0,0,0,0,0,0,0,0,0
0.116322,17,198,615,0,0,0,0,0,0,0,0,0,0,0
0.117804,17,203,580,0,0,0,0,0,0,0,0,0,0,0
0.119273,17,203,530,0,0,0,0,0,0,0,0,0,0,0
0.120738,17,207,526,0,0,0,0,0,0,0,0,0,0,0
0.122203,17,206,538,0,0,0,0,0,0,0,0,0,0,0
0.123624,17,208,523,0,0,0,0,0,0,0,0,0,0,0
0.125089,17,198,636,0,0,0,0,0,0,0,0,0,0,0
0.126581,17,203,530,0,0,0,0,0,0,0,0,0,0,0
0.128051,17,203,544,0,0,0,0,0,0,0,0,0,0,0
0.129520,17,207,599,0,0,0,0,0,0,0,0,0,0,0
0.130986,17,203,533,0,0,0,0,0,0,0,0,0,0,0
0.132452,17,207,527,0,0,0,0,0,0,0,0,0,0,0
0.133935,17,203,524,0,0,0,0,0,0,0,0,0,0,0
0.135481,17,202,537,0,0,0,0,0,0,0,0,0,0,0
0.136974,17,206,537,0,0,0,0,0,0,0,0,0,0,0
0.138441,17,206,523,0,0,0,0,0,0,0,0,0,0,0
0.139907,17,206,582,0,0,0,0,0,0,0,0,0,0,0
0.141371,17,206,570,0,0,0,0,0,0,0,0,0,0,0
0.142836,17,206,533,0,0,0,0,0,0,0,0,0,0,0
0.144302,17,206,527,0,0,0,0,0,0,0,0,0,0,0
0.145784,17,207,581,0,0,0,0,0,0,0,0,0,0,0
0.147258,17,206,515,0,0,0,0,0,0,0,0,0,0,0
0.148754,17,202,563,0,0,0,0,0,0,0,0,0,0,0
0.150237,17,206,529,0,0,0,0,0,0,0,0,0,0,0
0.151707,17,207,522,0,0,0,0,0,0,0,0,0,0,0
0.153174,17,202,532,0,0,0,0,0,0,0,0,0,0,0
0.154641,17,202,531,0,0,0,0,0,0,0,0,0,0,0
0.156106,17,198,581,0,0,0,0,0,0,0,0,0,0,0
0.157595,17,202,557,0,0,0,0,0,0,0,0,0,0,0
0.159062,17,203,528,0,0,0,0,0,0,0,0,0,0,0
0.160527,17,201,527,0,0,0,0,0,0,0,0,0,0,0
0.161993,17,207,527,0,0,0,0,0,0,0,0,0,0,0
0.163407,17,202,549,0,0,0,0,0,0,0,0,0,0,0
0.165140,17,207,631,0,0,0,0,0,0,0,0,0,0,0
0.166625,17,207,632,0,0,0,0,0,0,0,0,0,0,0
0.170334,17,207,630,0,0,0,0,0,0,0,0,0,0,0
0.171803,17,207,536,0,0,0,0,0,0,0,0,0,0,0
0.173269,17,203,526,0,0,0,0,0,0,0,0,0,0,0
0.174755,17,207,536,0,0,0,0,0,0,0,0,0,0,0
0.176221,17,207,583,0,0,0,0,0,0,0,0,0,0,0
0.177686,17,198,536,0,0,0,0,0,0,0,0,0,0,0
0.179157,17,207,545,0,0,0,0,0,0,0,0,0,0,0
0.180622,17,207,523,0,0,0,0,0,0,0,0,0,0,0
0.182108,17,207,581,0,0,0,0,0,0,0,0,0,0,0
0.183529,17,198,585,0,0,0,0,0,0,0,0,0,0,0
0.185031,17,202,551,0,0,0,0,0,0,0,0,0,0,0
0.186497,17,202,530,0,0,0,0,0,0,0,0,0,0,0
0.187965,17,205,540,0,0,0,0,0,0,0,0,0,0,0
0.189453,17,206,632,0,0,0,0,0,0,0,0,0,0,0
0.190920,17,206,532,0,0,0,0,0,0,0,0,0,0,0
0.192385,17,203,538,0,0,0,0,0,0,0,0,0,0,0
0.193851,17,206,633,0,0,0,0,0,0,0,0,0,0,0
0.195391,17,204,581,0,0,0,0,0,0,0,0,0,0,0
0.198276,17,202,580,0,0,0,0,0,0,0,0,0,0,0
0.199752,17,206,577,0,0,0,0,0,0,0,0,0,0,0
0.201234,17,202,529,0,0,0,0,0,0,0,0,0,0,0
0.202701,17,202,530,0,0,0,0,0,0,0,0,0,0,0
0.204166,17,203,531,0,0,0,0,0,0,0,0,0,0,0
0.205651,17,202,632,0,0,0,0,0,0,0,0,0,0,0
0.207117,17,202,535,0,0,0,0,0,0,0,0,0,0,0
0.210264,17,202,587,0,0,0,0,0,0,0,0,0,0,0
0.211737,17,202,547,0,0,0,0,0,0,0,0,0,0,0
0.213202,17,207,531,0,0,0,0,0,0,0,0,0,0,0
0.214686,17,203,630,0,0,0,0,0,0,0,0,0,0,0
0.216152,17,202,533,0,0,0,0,0,0,0,0,0,0,0
0.217580,17,202,538,0,0,0,0,0,0,0,0,0,0,0
0.219044,17,207,672,0,0,0,0,0,0,0,0,0,0,0
0.220510,17,203,575,0,0,0,0,0,0,0,0,0,0,0
0.221984,17,207,532,0,0,0,0,0,0,0,0,0,0,0
0.231885,159,53787,16711,0,0,0,0,0,0,0,0,0,0,0
0.233737,9,812372,1532,0,0,0,0,0,0,0,0,0,0,0
0.235485,25,257641,3029,0,0,0,0,0,0,0,0,0,0,0
0.242395,17,226,1803,0,0,0,0,0,0,0,0,0,0,0
0.243859,17,230,1662,0,0,0,0,0,0,0,0,0,0,0
0.245312,18,237,1691,0,0,0,0,0,0,0,0,0,0,0
0.246675,18,233,1685,0,0,0,0,0,0,0,0,0,0,0
0.248129,18,237,1647,0,0,0,0,0,0,0,0,0,0,0
0.249583,18,237,1673,0,0,0,0,0,0,0,0,0,0,0
0.251037,18,237,1710,0,0,0,0,0,0,0,0,0,0,0
0.252392,18,237,1763,0,0,0,0,0,0,0,0,0,0,0
0.253860,18,237,1647,0,0,0,0,0,0,0,0,0,0,0
0.255341,18,237,1655,0,0,0,0,0,0,0,0,0,0,0
0.256794,18,237,1718,0,0,0,0,0,0,0,0,0,0,0
0.258138,18,247,1649,0,0,0,0,0,0,0,0,0,0,0
0.259591,18,237,1648,0,0,0,0,0,0,0,0,0,0,0
0.261052,18,239,1810,0,0,0,0,0,0,0,0,0,0,0
0.262523,18,235,1718,0,0,0,0,0,0,0,0,0,0,0
0.263976,18,237,1650,0,0,0,0,0,0,0,0,0,0,0
0.265453,18,251,1737,0,0,0,0,0,0,0,0,0,0,0
0.266914,18,247,2149,0,0,0,0,0,0,0,0,0,0,0
0.268368,18,233,1780,0,0,0,0,0,0,0,0,0,0,0
0.269837,18,237,1685,0,0,0,0,0,0,0,0,0,0,0
0.271291,18,237,1726,0,0,0,0,0,0,0,0,0,0,0
0.272662,18,237,1746,0,0,0,0,0,0,0,0,0,0,0
0.274115,18,241,1742,0,0,0,0,0,0,0,0,0,0,0
0.275576,18,237,1829,0,0,0,0,0,0,0,0,0,0,0
0.277032,18,237,1720,0,0,0,0,0,0,0,0,0,0,0
0.278485,18,291,1719,0,0,0,0,0,0,0,0,0,0,0
0.279944,18,233,1685,0,0,0,0,0,0,0,0,0,0,0
0.281396,18,237,1662,0,0,0,0,0,0,0,0,0,0,0
0.282741,18,237,1656,0,0,0,0,0,0,0,0,0,0,0
0.284194,18,251,1692,0,0,0,0,0,0,0,0,0,0,0
0.285667,17,230,1654,0,0,0,0,0,0,0,0,0,0,0
0.287122,18,239,1645,0,0,0,0,0,0,0,0,0,0,0
0.288575,18,233,1654,0,0,0,0,0,0,0,0,0,0,0
0.290026,18,237,1764,0,0,0,0,0,0,0,0,0,0,0
0.291385,18,237,1665,0,0,0,0,0,0,0,0,0,0,0
0.292731,18,237,1660,0,0,0,0,0,0,0,0,0,0,0
0.294184,18,237,1730,0,0,0,0,0,0,0,0,0,0,0
0.295622,18,237,1807,0,0,0,0,0,0,0,0,0,0,0
0.297080,18,237,1653,0,0,0,0,0,0,0,0,0,0,0
0.298534,18,237,1737,0,0,0,0,0,0,0,0,0,0,0
0.299986,18,233,1682,0,0,0,0,0,0,0,0,0,0,0
0.301455,18,237,1661,0,0,0,0,0,0,0,0,0,0,0
0.302907,18,237,1712,0,0,0,0,0,0,0,0,0,0,0
0.304361,18,233,1723,0,0,0,0,0,0,0,0,0,0,0
0.305813,18,237,1644,0,0,0,0,0,0,0,0,0,0,0
0.307271,18,237,1669,0,0,0,0,0,0,0,0,0,0,0
0.308738,18,237,1776,0,0,0,0,0,0,0,0,0,0,0
0.310191,18,237,1786,0,0,0,0,0,0,0,0,0,0,0
0.311620,18,237,1677,0,0,0,0,0,0,0,0,0,0,0
0.313072,18,233,1781,0,0,0,0,0,0,0,0,0,0,0
0.314525,18,237,1652,0,0,0,0,0,0,0,0,0,0,0
0.315976,18,233,1696,0,0,0,0,0,0,0,0,0,0,0
0.317450,18,237,1704,0,0,0,0,0,0,0,0,0,0,0
0.318904,18,233,1796,0,0,0,0,0,0,0,0,0,0,0
0.334187,18,209,2989,0,0,0,0,0,0,0,0,0,0,0
0.335632,18,221,1988,0,0,0,0,0,0,0,0,0,0,0
0.337102,18,233,1649,0,0,0,0,0,0,0,0,0,0,0
0.338556,18,237,1977,0,0,0,0,0,0,0,0,0,0,0
0.340010,18,245,1688,0,0,0,0,0,0,0,0,0,0,0
0.341478,18,253,1657,0,0,0,0,0,0,0,0,0,0,0
0.342931,18,245,2056,0,0,0,0,0,0,0,0,0,0,0
0.344390,18,237,1755,0,0,0,0,0,0,0,0,0,0,0
0.345848,18,235,1659,0,0,0,0,0,0,0,0,0,0,0
0.347302,18,237,1655,0,0,0,0,0,0,0,0,0,0,0
0.348753,18,235,1656,0,0,0,0,0,0,0,0,0,0,0
0.350097,18,233,1795,0,0,0,0,0,0,0,0,0,0,0
0.351514,18,233,1744,0,0,0,0,0,0,0,0,0,0,0
0.352967,18,237,1654,0,0,0,0,0,0,0,0,0,0,0
0.354420,18,233,1648,0,0,0,0,0,0,0,0,0,0,0
0.355946,18,239,1738,0,0,0,0,0,0,0,0,0,0,0
0.357416,18,237,1660,0,0,0,0,0,0,0,0,0,0,0
0.358869,18,247,1679,0,0,0,0,0,0,0,0,0,0,0
0.360390,18,237,1728,0,0,0,0,0,0,0,0,0,0,0
0.361732,18,243,1720,0,0,0,0,0,0,0,0,0,0,0
0.363187,18,233,1656,0,0,0,0,0,0,0,0,0,0,0
0.364658,18,237,1643,0,0,0,0,0,0,0,0,0,0,0
0.366119,18,233,1672,0,0,0,0,0,0,0,0,0,0,0
0.367472,18,233,1654,0,0,0,0,0,0,0,0,0,0,0
0.368925,18,237,1656,0,0,0,0,0,0,0,0,0,0,0
0.370379,18,237,1646,0,0,0,0,0,0,0,0,0,0,0
0.371832,18,237,1656,0,0,0,0,0,0,0,0,0,0,0
0.373283,18,251,1650,0,0,0,0,0,0,0,0,0,0,0
0.374643,18,233,1649,0,0,0,0,0,0,0,0,0,0,0
0.375987,18,209,2059,0,0,0,0,0,0,0,0,0,0,0
0.377489,18,205,9965,0,0,0,0,0,0,0,0,0,0,0
0.378943,18,237,1656,0,0,0,0,0,0,0,0,0,0,0
0.380460,18,237,1647,0,0,0,0,0,0,0,0,0,0,0
0.381928,18,233,1683,0,0,0,0,0,0,0,0,0,0,0
0.383421,18,235,1683,0,0,0,0,0,0,0,0,0,0,0
0.384765,18,237,1789,0,0,0,0,0,0,0,0,0,0,0
0.386217,18,233,1672,0,0,0,0,0,0,0,0,0,0,0
0.387614,18,237,1676,0,0,0,0,0,0,0,0,0,0,0
0.389067,18,237,1740,0,0,0,0,0,0,0,0,0,0,0
0.390536,18,233,1740,0,0,0,0,0,0,0,0,0,0,0
0.391987,18,239,1878,0,0,0,0,0,0,0,0,0,0,0
0.393331,18,281,1793,0,0,0,0,0,0,0,0,0,0,0
0.394785,18,237,1674,0,0,0,0,0,0,0,0,0,0,0
0.396237,18,237,2120,0,0,0,0,0,0,0,0,0,0,0
0.397719,18,239,1658,0,0,0,0,0,0,0,0,0,0,0
0.399063,18,233,1691,0,0,0,0,0,0,0,0,0,0,0
0.400407,18,243,1753,0,0,0,0,0,0,0,0,0,0,0
0.401859,18,237,1703,0,0,0,0,0,0,0,0,0,0,0
0.403324,18,233,1660,0,0,0,0,0,0,0,0,0,0,0
0.404777,18,237,1672,0,0,0,0,0,0,0,0,0,0,0
0.406243,18,237,1822,0,0,0,0,0,0,0,0,0,0,0
0.407589,18,233,1654,0,0,0,0,0,0,0,0,0,0,0
0.409116,18,239,1907,0,0,0,0,0,0,0,0,0,0,0
0.410575,17,234,1836,0,0,0,0,0,0,0,0,0,0,0
0.412030,18,227,1987,0,0,0,0,0,0,0,0,0,0,0
0.413487,18,259,2087,0,0,0,0,0,0,0,0,0,0,0
0.414940,18,265,1914,0,0,0,0,0,0,0,0,0,0,0
0.416408,18,239,1690,0,0,0,0,0,0,0,0,0,0,0
0.417826,18,237,1645,0,0,0,0,0,0,0,0,0,0,0
0.419285,18,233,1646,0,0,0,0,0,0,0,0,0,0,0
0.420778,18,233,1802,0,0,0,0,0,0,0,0,0,0,0
0.422233,17,228,1739,0,0,0,0,0,0,0,0,0,0,0
0.423687,18,233,1646,0,0,0,0,0,0,0,0,0,0,0
0.425142,18,205,1925,0,0,0,0,0,0,0,0,0,0,0
0.426656,18,235,1645,0,0,0,0,0,0,0,0,0,0,0
0.428125,18,209,1955,0,0,0,0,0,0,0,0,0,0,0
0.429620,18,233,1630,0,0,0,0,0,0,0,0,0,0,0
0.431074,18,233,1713,0,0,0,0,0,0,0,0,0,0,0
0.432528,18,229,1750,0,0,0,0,0,0,0,0,0,0,0
0.433871,18,233,1628,0,0,0,0,0,0,0,0,0,0,0
0.435342,18,233,1593,0,0,0,0,0,0,0,0,0,0,0
0.436793,18,233,1588,0,0,0,0,0,0,0,0,0,0,0
0.438283,18,237,1671,0,0,0,0,0,0,0,0,0,0,0
0.439743,18,235,1688,0,0,0,0,0,0,0,0,0,0,0
0.441195,18,229,1822,0,0,0,0,0,0,0,0,0,0,0
0.442653,18,235,1636,0,0,0,0,0,0,0,0,0,0,0
0.444106,18,233,1901,0,0,0,0,0,0,0,0,0,0,0
0.445466,18,233,1678,0,0,0,0,0,0,0,0,0,0,0
0.446810,18,275,1659,0,0,0,0,0,0,0,0,0,0,0
0.448263,18,233,1592,0,0,0,0,0,0,0,0,0,0,0
0.449606,18,237,1677,0,0,0,0,0,0,0,0,0,0,0
0.451066,18,235,1619,0,0,0,0,0,0,0,0,0,0,0
0.452519,18,235,1618,0,0,0,0,0,0,0,0,0,0,0
0.453987,18,235,1632,0,0,0,0,0,0,0,0,0,0,0
0.455426,18,235,1605,0,0,0,0,0,0,0,0,0,0,0
0.456878,18,229,1585,0,0,0,0,0,0,0,0,0,0,0
0.458330,18,235,1630,0,0,0,0,0,0,0,0,0,0,0
0.459783,18,229,1591,0,0,0,0,0,0,0,0,0,0,0
0.461240,18,235,1593,0,0,0,0,0,0,0,0,0,0,0
0.462599,18,233,1640,0,0,0,0,0,0,0,0,0,0,0
0.464051,18,235,1580,0,0,0,0,0,0,0,0,0,0,0
0.465504,18,233,1639,0,0,0,0,0,0,0,0,0,0,0
0.466957,18,233,1666,0,0,0,0,0,0,0,0,0,0,0
0.468410,18,235,1627,0,0,0,0,0,0,0,0,0,0,0
0.469877,18,233,1622,0,0,0,0,0,0,0,0,0,0,0
0.471375,18,229,1585,0,0,0,0,0,0,0,0,0,0,0
0.472828,18,231,1685,0,0,0,0,0,0,0,0,0,0,0
0.474264,18,233,1666,0,0,0,0,0,0,0,0,0,0,0
0.475718,18,233,1734,0,0,0,0,0,0,0,0,0,0,0
0.477177,18,235,1632,0,0,0,0,0,0,0,0,0,0,0
0.478536,18,231,1628,0,0,0,0,0,0,0,0,0,0,0
0.479988,18,241,1588,0,0,0,0,0,0,0,0,0,0,0
0.481446,18,233,1580,0,0,0,0,0,0,0,0,0,0,0
0.482900,18,233,1597,0,0,0,0,0,0,0,0,0,0,0
0.484352,18,235,1679,0,0,0,0,0,0,0,0,0,0,0
0.485820,18,233,1632,0,0,0,0,0,0,0,0,0,0,0
0.487273,18,235,1675,0,0,0,0,0,0,0,0,0,0,0
0.488616,18,233,1589,0,0,0,0,0,0,0,0,0,0,0
0.490068,18,235,1659,0,0,0,0,0,0,0,0,0,0,0
0.491514,18,233,1748,0,0,0,0,0,0,0,0,0,0,0
0.492967,18,269,1597,0,0,0,0,0,0,0,0,0,0,0
0.494424,18,231,1627,0,0,0,0,0,0,0,0,0,0,0
0.495880,18,233,1637,0,0,0,0,0,0,0,0,0,0,0
0.497400,18,233,1723,0,0,0,0,0,0,0,0,0,0,0
0.498917,18,279,1661,0,0,0,0,0,0,0,0,0,0,0
0.500262,18,229,1631,0,0,0,0,0,0,0,0,0,0,0
0.501737,18,235,1593,0,0,0,0,0,0,0,0,0,0,0
0.503213,18,233,1635,0,0,0,0,0,0,0,0,0,0,0
0.504666,18,233,1640,0,0,0,0,0,0,0,0,0,0,0
0.506119,18,229,1639,0,0,0,0,0,0,0,0,0,0,0
0.507572,18,243,1653,0,0,0,0,0,0,0,0,0,0,0
0.509025,18,235,1681,0,0,0,0,0,0,0,0,0,0,0
0.510369,18,231,1735,0,0,0,0,0,0,0,0,0,0,0
0.511827,18,235,1634,0,0,0,0,0,0,0,0,0,0,0
0.513279,17,232,1603,0,0,0,0,0,0,0,0,0,0,0
0.514733,18,233,1632,0,0,0,0,0,0,0,0,0,0,0
0.516185,18,231,1625,0,0,0,0,0,0,0,0,0,0,0
0.517637,18,229,1631,0,0,0,0,0,0,0,0,0,0,0
0.519090,18,231,1630,0,0,0,0,0,0,0,0,0,0,0
0.520543,18,231,1626,0,0,0,0,0,0,0,0,0,0,0
0.521901,18,233,1819,0,0,0,0,0,0,0,0,0,0,0
0.523248,18,233,1623,0,0,0,0,0,0,0,0,0,0,0
0.524700,18,233,1652,0,0,0,0,0,0,0,0,0,0,0
0.526044,18,237,1700,0,0,0,0,0,0,0,0,0,0,0
0.527422,18,235,1630,0,0,0,0,0,0,0,0,0,0,0
0.528874,18,233,1630,0,0,0,0,0,0,0,0,0,0,0
0.530385,18,231,1722,0,0,0,0,0,0,0,0,0,0,0
0.531839,18,231,1627,0,0,0,0,0,0,0,0,0,0,0
0.533296,18,231,1701,0,0,0,0,0,0,0,0,0,0,0
0.534657,18,233,1625,0,0,0,0,0,0,0,0,0,0,0
0.536109,18,231,1590,0,0,0,0,0,0,0,0,0,0,0
0.537560,18,235,1667,0,0,0,0,0,0,0,0,0,0,0
0.539013,18,235,1624,0,0,0,0,0,0,0,0,0,0,0
0.540464,18,237,1648,0,0,0,0,0,0,0,0,0,0,0
0.541857,18,235,1666,0,0,0,0,0,0,0,0,0,0,0
0.543348,18,235,1692,0,0,0,0,0,0,0,0,0,0,0
0.544800,18,243,1637,0,0,0,0,0,0,0,0,0,0,0
0.546269,18,235,1588,0,0,0,0,0,0,0,0,0,0,0
0.547722,18,233,1602,0,0,0,0,0,0,0,0,0,0,0
0.549174,18,233,1797,0,0,0,0,0,0,0,0,0,0,0
0.550534,18,235,1663,0,0,0,0,0,0,0,0,0,0,0
0.551987,18,233,1630,0,0,0,0,0,0,0,0,0,0,0
0.553336,18,235,1628,0,0,0,0,0,0,0,0,0,0,0
0.554789,18,229,1586,0,0,0,0,0,0,0,0,0,0,0
0.556242,18,233,1675,0,0,0,0,0,0,0,0,0,0,0
0.557711,18,235,1634,0,0,0,0,0,0,0,0,0,0,0
0.559164,18,237,1678,0,0,0,0,0,0,0,0,0,0,0
0.560616,18,233,1741,0,0,0,0,0,0,0,0,0,0,0
0.562068,18,243,2303,0,0,0,0,0,0,0,0,0,0,0
0.563506,18,229,1632,0,0,0,0,0,0,0,0,0,0,0
0.564958,18,237,1699,0,0,0,0,0,0,0,0,0,0,0
0.566412,18,233,1627,0,0,0,0,0,0,0,0,0,0,0
0.567867,18,233,1670,0,0,0,0,0,0,0,0,0,0,0
0.569317,18,235,1633,0,0,0,0,0,0,0,0,0,0,0
0.570770,18,233,1642,0,0,0,0,0,0,0,0,0,0,0
0.572221,18,229,1627,0,0,0,0,0,0,0,0,0,0,0
0.573680,18,235,1672,0,0,0,0,0,0,0,0,0,0,0
0.575133,18,235,1592,0,0,0,0,0,0,0,0,0,0,0
0.576586,18,235,1594,0,0,0,0,0,0,0,0,0,0,0
0.577931,18,231,1591,0,0,0,0,0,0,0,0,0,0,0
0.579276,18,235,1594,0,0,0,0,0,0,0,0,0,0,0
0.580728,18,235,1585,0,0,0,0,0,0,0,0,0,0,0
0.582195,18,231,1625,0,0,0,0,0,0,0,0,0,0,0
0.583618,18,235,1923,0,0,0,0,0,0,0,0,0,0,0
0.585075,18,233,1592,0,0,0,0,0,0,0,0,0,0,0
0.586529,18,233,1632,0,0,0,0,0,0,0,0,0,0,0
0.587892,18,235,1782,0,0,0,0,0,0,0,0,0,0,0
0.589345,18,263,1935,0,0,0,0,0,0,0,0,0,0,0
0.590705,18,233,1674,0,0,0,0,0,0,0,0,0,0,0
0.592158,18,233,1589,0,0,0,0,0,0,0,0,0,0,0
0.594962,18,237,1633,0,0,0,0,0,0,0,0,0,0,0
0.596420,18,233,1626,0,0,0,0,0,0,0,0,0,0,0
0.597873,18,233,1739,0,0,0,0,0,0,0,0,0,0,0
0.599366,18,235,1712,0,0,0,0,0,0,0,0,0,0,0
0.600710,18,229,1625,0,0,0,0,0,0,0,0,0,0,0
0.602169,18,229,1623,0,0,0,0,0,0,0,0,0,0,0
0.603609,18,231,1651,0,0,0,0,0,0,0,0,0,0,0
0.605061,18,229,1641,0,0,0,0,0,0,0,0,0,0,0
0.606539,18,229,1739,0,0,0,0,0,0,0,0,0,0,0
0.607993,18,235,1679,0,0,0,0,0,0,0,0,0,0,0
0.609445,18,233,1596,0,0,0,0,0,0,0,0,0,0,0
0.610897,18,233,1603,0,0,0,0,0,0,0,0,0,0,0
0.612347,18,233,1721,0,0,0,0,0,0,0,0,0,0,0
0.613799,18,229,1665,0,0,0,0,0,0,0,0,0,0,0
0.638362,18,237,1958,0,0,0,0,0,0,0,0,0,0,0
0.639830,18,247,1661,0,0,0,0,0,0,0,0,0,0,0
0.641283,18,235,1672,0,0,0,0,0,0,0,0,0,0,0
0.642737,18,265,1786,0,0,0,0,0,0,0,0,0,0,0
0.644115,18,231,1630,0,0,0,0,0,0,0,0,0,0,0
0.645582,18,229,1595,0,0,0,0,0,0,0,0,0,0,0
0.647033,18,231,1799,0,0,0,0,0,0,0,0,0,0,0
0.648516,18,235,1670,0,0,0,0,0,0,0,0,0,0,0
0.649974,18,233,1675,0,0,0,0,0,0,0,0,0,0,0
0.651390,18,233,1659,0,0,0,0,0,0,0,0,0,0,0
0.652842,18,229,1586,0,0,0,0,0,0,0,0,0,0,0
0.654185,18,235,1592,0,0,0,0,0,0,0,0,0,0,0
0.655618,18,237,1663,0,0,0,0,0,0,0,0,0,0,0
0.657070,18,237,1816,0,0,0,0,0,0,0,0,0,0,0
0.658583,18,235,1649,0,0,0,0,0,0,0,0,0,0,0
0.659928,18,235,1749,0,0,0,0,0,0,0,0,0,0,0
0.661402,18,235,1686,0,0,0,0,0,0,0,0,0,0,0
0.662856,18,235,1585,0,0,0,0,0,0,0,0,0,0,0
0.664332,18,235,1650,0,0,0,0,0,0,0,0,0,0,0
0.665697,18,233,1807,0,0,0,0,0,0,0,0,0,0,0
0.667040,18,291,1653,0,0,0,0,0,0,0,0,0,0,0
0.668492,18,233,1764,0,0,0,0,0,0,0,0,0,0,0
0.669945,18,229,1624,0,0,0,0,0,0,0,0,0,0,0
0.671290,18,229,1748,0,0,0,0,0,0,0,0,0,0,0
0.672749,18,229,1634,0,0,0,0,0,0,0,0,0,0,0
0.674202,18,229,1699,0,0,0,0,0,0,0,0,0,0,0
0.675625,18,229,1890,0,0,0,0,0,0,0,0,0,0,0
0.677077,18,235,1705,0,0,0,0,0,0,0,0,0,0,0
0.678547,18,235,1618,0,0,0,0,0,0,0,0,0,0,0
0.680000,18,229,1789,0,0,0,0,0,0,0,0,0,0,0
0.681454,18,233,1626,0,0,0,0,0,0,0,0,0,0,0
0.682912,18,233,1593,0,0,0,0,0,0,0,0,0,0,0
0.684364,18,233,1621,0,0,0,0,0,0,0,0,0,0,0
0.685831,18,233,1621,0,0,0,0,0,0,0,0,0,0,0
0.687284,18,233,1733,0,0,0,0,0,0,0,0,0,0,0
