elapsed_s,CP_PM4_DATA,CP_PM4_HEADERS,CP_VBIF_READ_BEATS,CP_VBIF_WRITE_BEATS,CP_SQE_INSTR_COUNTER,CP_CLUSTER_FE_US_FULL,CP_CLUSTER_FE_S_FULL,CP_CLUSTER_SP_VS_FULL,CP_CLUSTER_VPC_US_FULL,CP_CLUSTER_VPC_VS_FULL,CP_CLUSTER_GRAS_FULL,CP_CLUSTER_SP_PS_FULL,CP_CLUSTER_VPC_PS_FULL,CP_CLUSTER_PS_FULL
0.374086,0,0,36,1,253,0,0,0,0,0,0,0,0,0
0.375540,0,0,36,1,253,0,0,0,0,0,0,0,0,0
0.376984,0,0,36,1,249,0,0,0,0,0,0,0,0,0
0.378662,0,0,36,1,249,0,0,0,0,0,0,0,0,0
0.380268,0,0,36,1,253,0,0,0,0,0,0,0,0,0
0.381852,0,0,36,1,253,0,0,0,0,0,0,0,0,0
0.383299,0,0,36,1,253,0,0,0,0,0,0,0,0,0
0.384747,0,0,36,1,249,0,0,0,0,0,0,0,0,0
0.386207,0,0,36,1,253,0,0,0,0,0,0,0,0,0
0.387778,0,0,36,1,253,0,0,0,0,0,0,0,0,0
0.389384,0,0,36,1,253,0,0,0,0,0,0,0,0,0
0.390991,0,0,36,1,253,0,0,0,0,0,0,0,0,0
0.392599,0,0,36,1,253,0,0,0,0,0,0,0,0,0
0.396014,0,0,36,1,249,0,0,0,0,0,0,0,0,0
0.397748,0,0,36,1,249,0,0,0,0,0,0,0,0,0
0.399218,0,0,36,1,253,0,0,0,0,0,0,0,0,0
0.400657,0,0,36,1,253,0,0,0,0,0,0,0,0,0
0.402094,0,0,36,1,253,0,0,0,0,0,0,0,0,0
0.403528,0,0,36,1,253,0,0,0,0,0,0,0,0,0
0.404961,0,0,36,1,253,0,0,0,0,0,0,0,0,0
0.406395,0,0,36,1,253,0,0,0,0,0,0,0,0,0
0.407838,0,0,36,1,253,0,0,0,0,0,0,0,0,0
0.409273,0,0,36,1,253,0,0,0,0,0,0,0,0,0
0.410878,0,0,36,1,253,0,0,0,0,0,0,0,0,0
0.412401,0,0,36,1,253,0,0,0,0,0,0,0,0,0
0.413835,0,0,36,1,251,0,0,0,0,0,0,0,0,0
0.415364,0,0,36,1,253,0,0,0,0,0,0,0,0,0
0.416805,0,0,36,1,253,0,0,0,0,0,0,0,0,0
0.418211,0,0,36,1,253,0,0,0,0,0,0,0,0,0
0.419602,0,0,36,1,253,0,0,0,0,0,0,0,0,0
0.420994,0,0,36,1,253,0,0,0,0,0,0,0,0,0
0.422380,0,0,36,1,249,0,0,0,0,0,0,0,0,0
0.423765,0,0,36,1,253,0,0,0,0,0,0,0,0,0
0.425200,0,0,36,1,253,0,0,0,0,0,0,0,0,0
0.426590,0,0,36,1,249,0,0,0,0,0,0,0,0,0
0.427949,0,0,36,1,253,0,0,0,0,0,0,0,0,0
0.429359,0,0,36,1,253,0,0,0,0,0,0,0,0,0
0.430716,0,0,36,1,253,0,0,0,0,0,0,0,0,0
0.432071,0,0,36,1,253,0,0,0,0,0,0,0,0,0
0.433453,0,0,36,1,253,0,0,0,0,0,0,0,0,0
0.434812,0,0,36,1,249,0,0,0,0,0,0,0,0,0
0.436170,0,0,36,1,253,0,0,0,0,0,0,0,0,0
0.437538,0,0,36,1,253,0,0,0,0,0,0,0,0,0
0.438897,0,0,36,1,253,0,0,0,0,0,0,0,0,0
0.440262,0,0,36,1,249,0,0,0,0,0,0,0,0,0
0.441623,0,0,36,1,253,0,0,0,0,0,0,0,0,0
0.443009,0,0,36,1,255,0,0,0,0,0,0,0,0,0
0.444412,0,0,36,1,253,0,0,0,0,0,0,0,0,0
0.445812,0,0,36,1,253,0,0,0,0,0,0,0,0,0
0.447210,0,0,36,1,253,0,0,0,0,0,0,0,0,0
0.448609,0,0,36,1,253,0,0,0,0,0,0,0,0,0
0.450009,0,0,36,1,251,0,0,0,0,0,0,0,0,0
0.451412,0,0,36,1,249,0,0,0,0,0,0,0,0,0
0.452812,0,0,36,1,255,0,0,0,0,0,0,0,0,0
0.454211,0,0,36,1,249,0,0,0,0,0,0,0,0,0
0.455610,0,0,36,1,263,0,0,0,0,0,0,0,0,0
