elapsed_s,CP_SQE_SYNC_STALL,CP_SQE_PM4_WFI_STALL,CP_SQE_SYS_WFI_STALL,CP_WAIT_ON_OTHER_PIPE,CP_OUTPUT_BLOCKED,CP_SQE_T4_EXEC,CP_SQE_LOAD_STATE_EXEC,CP_SQE_SAVE_SDS_STATE,CP_SQE_DRAW_EXEC,CP_SQE_CTXT_REG_BUNCH_EXEC,CP_SQE_EXEC_PROFILED,CP_MEMORY_POOL_EMPTY,CP_MEMORY_POOL_SYNC_STALL,CP_MEMORY_POOL_ABOVE_THRESH
0.217586,0,0,0,0,0,0,0,0,0,0,429154,428964,0,0
0.219026,0,0,0,0,0,0,0,0,0,0,504497,503487,0,0
0.220486,0,0,0,0,0,0,0,0,0,0,472011,471800,0,0
0.221908,0,0,0,0,0,0,0,0,0,0,500971,500780,0,0
0.223356,0,0,0,0,0,0,0,0,0,0,499756,499585,0,0
0.224805,0,0,0,0,0,0,0,0,0,0,503149,502945,0,0
0.226254,0,0,0,0,0,0,0,0,0,0,501407,501250,0,0
0.227703,0,0,0,0,0,0,0,0,0,0,501695,501508,0,0
0.229153,0,0,0,0,0,0,0,0,0,0,501548,501332,0,0
0.230605,0,0,0,0,0,0,0,0,0,0,502527,502341,0,0
0.232053,0,0,0,0,0,0,0,0,0,0,397183,397000,0,0
0.233395,0,0,0,0,0,0,0,0,0,0,500814,500623,0,0
0.234846,0,0,0,0,0,0,0,0,0,0,397005,396824,0,0
0.236149,0,0,0,0,0,0,0,0,0,0,502498,502347,0,0
0.237614,0,0,0,0,0,0,0,0,0,0,500253,500040,0,0
0.239013,0,0,0,0,0,0,0,0,0,0,501318,501131,0,0
0.240413,0,0,0,0,0,0,0,0,0,0,504214,504029,0,0
0.241830,0,0,0,0,0,0,0,0,0,0,397946,397760,0,0
0.243123,0,0,0,0,0,0,0,0,0,0,500167,499974,0,0
0.244558,0,0,0,0,0,0,0,0,0,0,397997,397794,0,0
0.245861,762,14,172,0,0,0,0,0,0,0,634605,647354,104,76
0.247396,0,0,0,0,0,0,0,0,0,0,505662,505493,0,0
0.248802,0,0,0,0,0,0,0,0,0,0,501621,501418,0,0
0.250216,0,0,0,0,0,0,0,0,0,0,502428,502227,0,0
0.251616,0,0,0,0,0,0,0,0,0,0,502775,502590,0,0
0.253091,0,0,0,0,0,0,0,0,0,0,448390,449460,0,0
0.254483,0,0,0,0,0,0,0,0,0,0,452649,452494,0,0
0.255881,0,0,0,0,0,0,0,0,0,0,453573,453357,0,0
0.257277,0,0,0,0,0,0,0,0,0,0,453649,453462,0,0
0.258671,0,0,0,0,0,0,0,0,0,0,460268,460092,0,0
0.260129,767,14,122605,0,0,157,0,15,0,18,988709,1006195,114614,114662
0.261746,0,0,0,0,0,0,0,0,0,0,484548,483678,0,0
0.263200,0,0,0,0,0,0,0,0,0,0,477747,477741,0,0
0.264600,0,0,0,0,0,0,0,0,0,0,480486,480383,0,0
0.266003,0,0,0,0,0,0,0,0,0,0,512689,512437,0,0
0.267493,0,0,0,0,0,0,0,0,0,0,477588,477350,0,0
0.270243,0,0,0,0,0,0,0,0,0,0,475784,475326,0,0
0.271687,0,0,0,0,0,0,0,0,0,0,465681,465504,0,0
0.273129,0,0,0,0,0,0,0,0,0,0,454155,453975,0,0
0.274575,0,0,0,0,0,0,0,0,0,0,466309,466105,0,0
0.276009,0,0,0,0,0,0,0,0,0,0,469808,469608,0,0
0.277445,0,0,0,0,0,0,0,0,0,0,454841,454637,0,0
0.278880,0,0,0,0,0,0,0,0,0,0,470018,469835,0,0
0.280315,0,0,0,0,0,0,0,0,0,0,520980,520792,0,0
0.281813,0,0,0,0,0,0,0,0,0,0,507384,507177,0,0
0.283297,0,0,0,0,0,0,0,0,0,0,453640,453462,0,0
0.284757,0,0,0,0,0,0,0,0,0,0,472326,472172,0,0
0.286189,0,0,0,0,0,0,0,0,0,0,466303,466109,0,0
0.287601,0,0,0,0,0,0,0,0,0,0,472879,472762,0,0
0.288998,0,0,0,0,0,0,0,0,0,0,472728,472494,0,0
0.290392,0,0,0,0,0,0,0,0,0,0,472588,472366,0,0
0.291786,0,0,0,0,0,0,0,0,0,0,473444,473254,0,0
0.293179,0,0,0,0,0,0,0,0,0,0,472542,472348,0,0
0.294572,0,0,0,0,0,0,0,0,0,0,474090,473891,0,0
0.295987,0,0,0,0,0,0,0,0,0,0,472392,472200,0,0
0.297380,0,0,0,0,0,0,0,0,0,0,481138,480945,0,0
0.298906,0,0,0,0,0,0,0,0,0,0,665031,664798,0,0
0.300530,0,0,0,0,0,0,0,0,0,0,440932,440733,0,0
0.301956,0,0,0,0,0,0,0,0,0,0,473057,472881,0,0
0.303401,0,0,0,0,0,0,0,0,0,0,458757,458624,0,0
0.304844,0,0,0,0,0,0,0,0,0,0,460758,460510,0,0
0.306295,0,0,0,0,0,0,0,0,0,0,471627,471420,0,0
0.307735,0,0,0,0,0,0,0,0,0,0,455273,455081,0,0
0.309176,0,0,0,0,0,0,0,0,0,0,457396,457184,0,0
0.310616,0,0,0,0,0,0,0,0,0,0,455189,455007,0,0
0.312054,0,0,0,0,0,0,0,0,0,0,456130,456013,0,0
0.313494,0,0,0,0,0,0,0,0,0,0,445108,444843,0,0
0.315052,0,0,0,0,0,0,0,0,0,0,484377,484179,0,0
0.316673,0,0,0,0,0,0,0,0,0,0,486241,486037,0,0
0.318279,0,0,0,0,0,0,0,0,0,0,485213,485037,0,0
0.319882,0,0,0,0,0,0,0,0,0,0,484541,484342,0,0
0.321487,0,0,0,0,0,0,0,0,0,0,485671,485485,0,0
0.323093,0,0,0,0,0,0,0,0,0,0,485626,485432,0,0
0.324704,0,0,0,0,0,0,0,0,0,0,490933,490722,0,0
0.326313,0,0,0,0,0,0,0,0,0,0,484671,484495,0,0
0.327929,0,0,0,0,0,0,0,0,0,0,484907,484714,0,0
0.329536,0,0,0,0,0,0,0,0,0,0,495665,495455,0,0
0.331141,0,0,0,0,0,0,0,0,0,0,496403,496210,0,0
0.332749,0,0,0,0,0,0,0,0,0,0,496653,496445,0,0
0.334356,0,0,0,0,0,0,0,0,0,0,485070,484920,0,0
0.335960,0,0,0,0,0,0,0,0,0,0,484612,484392,0,0
0.337565,0,0,0,0,0,0,0,0,0,0,485205,485012,0,0
0.339059,0,0,0,0,0,0,0,0,0,0,443180,442761,0,0
0.340638,0,0,0,0,0,0,0,0,0,0,467897,467696,0,0
0.342244,0,0,0,0,0,0,0,0,0,0,463469,463282,0,0
0.343847,0,0,0,0,0,0,0,0,0,0,462830,462655,0,0
0.345328,0,0,0,0,0,0,0,0,0,0,452059,451873,0,0
0.346945,0,0,0,0,0,0,0,0,0,0,461955,461749,0,0
0.348618,0,0,0,0,0,0,0,0,0,0,464398,464238,0,0
0.350236,0,0,0,0,0,0,0,0,0,0,463887,463700,0,0
0.351839,0,0,0,0,0,0,0,0,0,0,462775,462574,0,0
0.353445,0,0,0,0,0,0,0,0,0,0,465958,465782,0,0
0.355052,0,0,0,0,0,0,0,0,0,0,465346,465164,0,0
0.356660,0,0,0,0,0,0,0,0,0,0,465298,465094,0,0
0.358266,0,0,0,0,0,0,0,0,0,0,464706,464500,0,0
0.359871,0,0,0,0,0,0,0,0,0,0,465554,465393,0,0
0.361489,0,0,0,0,0,0,0,0,0,0,465324,465137,0,0
0.363095,0,0,0,0,0,0,0,0,0,0,466224,466038,0,0
0.364702,0,0,0,0,0,0,0,0,0,0,465520,465319,0,0
0.366308,0,0,0,0,0,0,0,0,0,0,463203,463032,0,0
0.367912,0,0,0,0,0,0,0,0,0,0,464167,463963,0,0
0.369518,0,0,0,0,0,0,0,0,0,0,463960,463757,0,0
0.371123,0,0,0,0,0,0,0,0,0,0,465022,464920,0,0
0.372614,0,0,0,0,0,0,0,0,0,0,459934,459691,0,0
0.374074,0,0,0,0,0,0,0,0,0,0,454675,454477,0,0
0.375522,0,0,0,0,0,0,0,0,0,0,445170,444995,0,0
0.376964,0,0,0,0,0,0,0,0,0,0,608956,608873,0,0
0.378547,0,0,0,0,0,0,0,0,0,0,441010,440708,0,0
0.379990,0,0,0,0,0,0,0,0,0,0,439329,439153,0,0
0.381428,0,0,0,0,0,0,0,0,0,0,435831,435645,0,0
0.382875,0,0,0,0,0,0,0,0,0,0,447342,447143,0,0
0.384308,0,0,0,0,0,0,0,0,0,0,586637,586451,0,0
0.385900,0,0,0,0,0,0,0,0,0,0,448892,448692,0,0
0.387345,0,0,0,0,0,0,0,0,0,0,431670,431525,0,0
0.388782,0,0,0,0,0,0,0,0,0,0,428007,427805,0,0
0.390216,0,0,0,0,0,0,0,0,0,0,425767,425570,0,0
0.391647,0,0,0,0,0,0,0,0,0,0,423318,423131,0,0
0.393087,0,0,0,0,0,0,0,0,0,0,434916,434745,0,0
0.394572,0,0,0,0,0,0,0,0,0,0,431682,431103,0,0
0.396001,0,0,0,0,0,0,0,0,0,0,418618,418432,0,0
0.397405,0,0,0,0,0,0,0,0,0,0,427334,427146,0,0
0.398809,0,0,0,0,0,0,0,0,0,0,429495,429310,0,0
0.400212,0,0,0,0,0,0,0,0,0,0,428674,428488,0,0
0.401710,0,0,0,0,0,0,0,0,0,0,429616,429429,0,0
0.403121,0,0,0,0,0,0,0,0,0,0,428409,428223,0,0
0.404524,0,0,0,0,0,0,0,0,0,0,438051,437866,0,0
0.405928,0,0,0,0,0,0,0,0,0,0,428954,428765,0,0
0.407332,0,0,0,0,0,0,0,0,0,0,428511,428323,0,0
0.408841,0,0,0,0,0,0,0,0,0,0,428397,428236,0,0
0.410281,0,0,0,0,0,0,0,0,0,0,420027,419622,0,0
0.411668,0,0,0,0,0,0,0,0,0,0,417969,417826,0,0
0.413055,0,0,0,0,0,0,0,0,0,0,418614,418412,0,0
0.414449,0,0,0,0,0,0,0,0,0,0,418967,418696,0,0
0.415836,0,0,0,0,0,0,0,0,0,0,419231,419144,0,0
0.417225,0,0,0,0,0,0,0,0,0,0,419640,419381,0,0
0.418613,0,0,0,0,0,0,0,0,0,0,418305,418118,0,0
0.420000,0,0,0,0,0,0,0,0,0,0,417155,416958,0,0
0.421386,0,0,0,0,0,0,0,0,0,0,416930,416739,0,0
0.422771,0,0,0,0,0,0,0,0,0,0,418382,418184,0,0
0.424157,0,0,0,0,0,0,0,0,0,0,416342,416173,0,0
0.425547,0,0,0,0,0,0,0,0,0,0,416731,416545,0,0
