elapsed_s,CP_LONG_PREEMPTIONS,CP_SQE_I_CACHE_STARVE,CP_SQE_IDLE,CP_SQE_PM4_STARVE_RB,CP_SQE_PM4_STARVE_IB1,CP_SQE_PM4_STARVE_IB2,CP_SQE_PM4_STARVE_IB3,CP_SQE_PM4_STARVE_FSDT,CP_SQE_PM4_STARVE_SDS,CP_SQE_MRB_STARVE,CP_SQE_RRB_STARVE,CP_SQE_VSD_STARVE,CP_VSD_DECODE_STARVE,CP_SQE_PIPE_OUT_STALL
0.394598,0,1586,441039,132,0,0,0,0,0,0,86,0,0,0
0.396137,0,1590,452798,132,0,0,0,0,0,0,87,0,0,0
0.397581,0,1586,427601,133,0,0,0,0,0,0,87,0,0,0
0.399013,0,1667,443460,132,0,0,0,0,0,0,88,0,0,0
0.400446,0,1625,421022,135,0,0,0,0,0,0,86,0,0,0
0.401932,0,1589,437504,132,0,0,0,0,0,0,86,0,0,0
0.403364,0,1586,504250,131,0,0,0,0,0,0,88,0,0,0
0.404855,0,1635,452386,131,0,0,0,0,0,0,87,0,0,0
0.406289,0,1589,420275,132,0,0,0,0,0,0,83,0,0,0
0.407764,0,1594,439232,132,0,0,0,0,0,0,86,0,0,0
0.409196,0,1590,440911,132,0,0,0,0,0,0,88,0,0,0
0.410627,0,1624,440097,132,0,0,0,0,0,0,88,0,0,0
0.412067,0,1588,428966,151,0,0,0,0,0,0,83,0,0,0
0.413499,0,1588,419138,151,0,0,0,0,0,0,87,0,0,0
0.414930,0,1600,418947,131,0,0,0,0,0,0,86,0,0,0
0.416362,0,1629,452589,132,0,0,0,0,0,0,84,0,0,0
0.417844,0,1592,428711,132,0,0,0,0,0,0,85,0,0,0
0.419248,0,1588,422465,132,0,0,0,0,0,0,83,0,0,0
0.420651,0,1637,431311,133,0,0,0,0,0,0,83,0,0,0
0.422061,0,1589,423284,132,0,0,0,0,0,0,85,0,0,0
0.423463,0,1742,492815,132,0,0,0,0,0,0,83,0,0,0
0.424935,0,1636,423540,132,0,0,0,0,0,0,83,0,0,0
0.426339,0,1777,424198,132,0,0,0,0,0,0,88,0,0,0
0.427757,0,1634,408781,132,0,0,0,0,0,0,83,0,0,0
0.429160,0,1586,423549,132,0,0,0,0,0,0,87,0,0,0
0.430564,0,1591,423219,132,0,0,0,0,0,0,84,0,0,0
0.431969,0,1627,423636,132,0,0,0,0,0,0,88,0,0,0
0.433417,0,1633,416231,132,0,0,0,0,0,0,84,0,0,0
0.434804,0,1587,413483,132,0,0,0,0,0,0,85,0,0,0
0.436195,0,1632,414945,132,0,0,0,0,0,0,86,0,0,0
0.437587,0,1746,413230,132,0,0,0,0,0,0,86,0,0,0
0.438973,0,1591,410647,132,0,0,0,0,0,0,88,0,0,0
0.440358,0,1629,411323,132,0,0,0,0,0,0,84,0,0,0
0.441744,0,1596,411278,132,0,0,0,0,0,0,88,0,0,0
0.443129,0,1585,411618,132,0,0,0,0,0,0,85,0,0,0
0.444519,0,1585,409365,132,0,0,0,0,0,0,83,0,0,0
0.445905,0,1595,410065,132,0,0,0,0,0,0,84,0,0,0
0.447290,0,1631,411413,132,0,0,0,0,0,0,87,0,0,0
0.448677,0,1591,412735,132,0,0,0,0,0,0,85,0,0,0
0.450095,0,1604,497968,131,0,0,0,0,0,0,86,0,0,0
0.451545,0,1620,405889,133,0,0,0,0,0,0,87,0,0,0
0.452881,0,1635,516246,132,0,0,0,0,0,0,86,0,0,0
0.454285,0,1592,496196,132,0,0,0,0,0,0,87,0,0,0
0.455689,0,1633,495084,132,0,0,0,0,0,0,86,0,0,0
0.457089,0,1726,497859,132,0,0,0,0,0,0,88,0,0,0
0.458507,0,1587,400988,131,0,0,0,0,0,0,86,0,0,0
0.459867,0,1598,499810,132,0,0,0,0,0,0,84,0,0,0
0.461271,0,1634,497080,133,0,0,0,0,0,0,87,0,0,0
0.462672,0,1585,494973,131,0,0,0,0,0,0,87,0,0,0
0.464073,0,1591,495010,132,0,0,0,0,0,0,87,0,0,0
0.465487,0,1707,497179,131,0,0,0,0,0,0,87,0,0,0
0.466892,0,1617,493739,151,0,0,0,0,0,0,86,0,0,0
0.468342,0,1591,501021,132,0,0,0,0,0,0,86,0,0,0
0.469807,0,12639,485456,133,135,0,0,0,0,130,144,0,0,0
0.471255,0,1707,637921,133,0,0,0,0,0,0,86,0,0,0
0.472687,0,1711,526155,134,0,0,0,0,0,0,87,0,0,0
0.474087,0,1626,496386,133,0,0,0,0,0,0,84,0,0,0
0.475486,0,1730,494145,133,0,0,0,0,0,0,84,0,0,0
0.476886,0,1587,494327,132,0,0,0,0,0,0,83,0,0,0
0.478291,0,1633,495846,132,0,0,0,0,0,0,86,0,0,0
0.479691,0,1671,496999,133,0,0,0,0,0,0,84,0,0,0
0.481090,0,1601,396042,133,0,0,0,0,0,0,87,0,0,0
0.482418,0,18455,395126,132,8,539,53,0,0,0,113,0,0,0
0.485541,0,2537,427398,366,0,0,0,0,0,297,121,0,0,0
0.486967,0,1657,481437,219,0,0,0,0,0,0,89,0,0,0
0.488395,0,1711,477852,166,0,0,0,0,0,0,85,0,0,0
0.489803,0,1677,477730,142,0,0,0,0,0,0,85,0,0,0
0.491205,0,1647,483706,138,0,0,0,0,0,0,85,0,0,0
0.492608,0,1652,472564,138,0,0,0,0,0,0,90,0,0,0
0.494010,0,1654,473193,139,0,0,0,0,0,0,85,0,0,0
0.495409,0,1656,471014,138,0,0,0,0,0,0,85,0,0,0
0.496808,0,1651,471309,139,0,0,0,0,0,0,88,0,0,0
0.498218,0,1648,484749,138,0,0,0,0,0,0,85,0,0,0
0.499698,0,1669,2199122,138,0,0,0,0,0,0,88,0,0,0
0.502712,0,1645,452664,137,0,0,0,0,0,0,87,0,0,0
0.504498,0,1648,595482,139,0,0,0,0,0,0,87,0,0,0
0.507197,0,1647,464436,138,0,0,0,0,0,0,86,0,0,0
0.509841,0,1781,532025,138,0,0,0,0,0,0,89,0,0,0
0.511349,0,1651,575633,136,0,0,0,0,0,0,85,0,0,0
0.512901,0,1654,507837,137,0,0,0,0,0,0,86,0,0,0
0.514385,0,1649,445679,137,0,0,0,0,0,0,85,0,0,0
0.515958,0,1646,486291,136,0,0,0,0,0,0,86,0,0,0
0.517396,0,1648,463835,137,0,0,0,0,0,0,86,0,0,0
0.518789,0,1647,472014,137,0,0,0,0,0,0,89,0,0,0
0.520182,0,1658,466047,137,0,0,0,0,0,0,90,0,0,0
0.521631,0,1652,448828,137,0,0,0,0,0,0,89,0,0,0
0.523023,0,1645,469157,137,0,0,0,0,0,0,88,0,0,0
0.524415,0,1652,471267,138,0,0,0,0,0,0,86,0,0,0
0.525808,0,1645,475266,138,0,0,0,0,0,0,88,0,0,0
0.527199,0,1652,465319,137,0,0,0,0,0,0,86,0,0,0
0.528591,0,1762,464216,137,0,0,0,0,0,0,88,0,0,0
0.530023,0,1654,466040,137,0,0,0,0,0,0,86,0,0,0
0.531415,0,1652,472522,137,0,0,0,0,0,0,89,0,0,0
0.532820,0,1653,465355,137,0,0,0,0,0,0,86,0,0,0
0.534211,0,1650,464867,157,0,0,0,0,0,0,85,0,0,0
0.535603,0,1654,464907,137,0,0,0,0,0,0,87,0,0,0
0.536993,0,1650,465473,138,0,0,0,0,0,0,88,0,0,0
0.538384,0,1651,463592,137,0,0,0,0,0,0,89,0,0,0
0.539775,0,1648,465893,138,0,0,0,0,0,0,88,0,0,0
0.541166,0,1656,461172,137,0,0,0,0,0,0,86,0,0,0
0.542556,0,1654,465308,137,0,0,0,0,0,0,88,0,0,0
0.543957,0,1655,466630,140,0,0,0,0,0,0,88,0,0,0
0.545479,0,1657,495437,137,0,0,0,0,0,0,87,0,0,0
0.547095,0,1653,478858,138,0,0,0,0,0,0,90,0,0,0
0.548700,0,1648,478508,138,0,0,0,0,0,0,89,0,0,0
0.550306,0,1798,479555,137,0,0,0,0,0,0,89,0,0,0
0.551913,0,1653,479851,137,0,0,0,0,0,0,88,0,0,0
0.553518,0,1664,477661,137,0,0,0,0,0,0,87,0,0,0
0.555011,0,1623,444825,132,0,0,0,0,0,0,88,0,0,0
