elapsed_s,HLSQ_FS_SP_CCTX_NUM,HLSQ_BV_SP_CCTX_NUM,HLSQ_VS_SP_SCTX_NUM,HLSQ_FS_SP_SCTX_NUM,HLSQ_BV_SP_SCTX_NUM
0.001103,0,0,0,0,0
0.002761,0,0,0,0,0
0.004267,0,0,0,0,0
0.005766,0,0,0,0,0
0.007264,0,0,0,0,0
0.008883,0,0,0,0,0
0.010394,0,0,0,0,0
0.011892,0,0,0,0,0
0.013388,0,0,0,0,0
0.014884,0,0,0,0,0
0.016469,0,0,0,0,0
0.018019,0,0,0,0,0
0.019493,0,0,0,0,0
0.020971,0,0,0,0,0
0.022447,0,0,0,0,0
0.023921,0,0,0,0,0
0.025395,0,0,0,0,0
0.026858,0,0,0,0,0
0.028381,0,0,0,0,0
0.030079,0,0,0,0,0
0.031561,0,0,0,0,0
0.033080,0,0,0,0,0
0.034666,0,0,0,0,0
0.036125,0,0,0,0,0
0.037581,0,0,0,0,0
0.039169,0,0,0,0,0
0.040816,0,0,0,0,0
0.042303,0,0,0,0,0
0.043885,0,0,0,0,0
0.046306,0,0,0,0,0
0.047862,0,0,0,0,0
0.049324,0,0,0,0,0
0.050846,0,0,0,0,0
0.052400,0,0,0,0,0
0.054012,0,0,0,0,0
0.055557,0,0,0,0,0
0.057097,0,0,0,0,0
0.058634,0,0,0,0,0
0.060168,0,0,0,0,0
0.061700,0,0,0,0,0
0.063123,0,0,0,0,0
0.064569,0,0,0,0,0
0.065996,0,0,0,0,0
0.067419,0,0,0,0,0
0.068796,0,0,0,0,0
0.070159,0,0,0,0,0
0.071518,0,0,0,0,0
0.072871,0,0,0,0,0
0.074293,0,0,0,0,0
0.075661,0,0,0,0,0
0.077014,0,0,0,0,0
0.078407,0,0,0,0,0
0.079746,0,0,0,0,0
0.081244,0,0,0,0,0
0.082660,0,0,0,0,0
0.084053,0,0,0,0,0
0.085460,0,0,0,0,0
0.086855,0,0,0,0,0
0.088243,0,0,0,0,0
0.089631,0,0,0,0,0
0.091018,0,0,0,0,0
0.092271,0,0,0,0,0
0.093623,0,0,0,0,0
0.094972,0,0,0,0,0
0.096354,0,0,0,0,0
0.097764,0,0,0,0,0
0.099160,0,0,0,0,0
0.100551,0,0,0,0,0
0.101923,0,0,0,0,0
0.103308,0,0,0,0,0
0.104692,0,0,0,0,0
0.106059,0,0,0,0,0
0.108226,0,0,0,0,0
0.109625,0,0,0,0,0
0.111010,0,0,0,0,0
0.112443,0,0,0,0,0
0.113920,0,0,0,0,0
0.115302,0,0,0,0,0
0.116685,0,0,0,0,0
0.118083,0,0,0,0,0
0.119477,0,0,0,0,0
0.120871,0,0,0,0,0
0.122256,0,0,0,0,0
0.123641,0,0,0,0,0
0.125026,0,0,0,0,0
0.126411,0,0,0,0,0
0.127977,0,0,0,0,0
0.129419,0,0,0,0,0
0.130947,0,0,0,0,0
0.133137,0,0,0,0,0
0.134927,0,0,0,0,0
0.136394,0,0,0,0,0
0.137798,0,0,0,0,0
0.139196,0,0,0,0,0
0.140599,0,0,0,0,0
0.142030,0,0,0,0,0
0.143421,0,0,0,0,0
0.144860,0,0,0,0,0
0.146250,0,0,0,0,0
0.147766,0,0,0,0,0
0.149325,0,0,0,0,0
0.150888,0,0,0,0,0
0.152321,0,0,0,0,0
0.153852,0,0,0,0,0
0.155407,0,0,0,0,0
0.156967,0,0,0,0,0
0.158523,0,0,0,0,0
0.160122,0,0,0,0,0
0.161693,0,0,0,0,0
0.163250,0,0,0,0,0
0.164808,0,0,0,0,0
0.166365,0,0,0,0,0
0.167920,0,0,0,0,0
0.169480,0,0,0,0,0
0.171037,0,0,0,0,0
0.172605,0,0,0,0,0
0.174166,0,0,0,0,0
0.175762,0,0,0,0,0
0.177321,0,0,0,0,0
0.178876,0,0,0,0,0
0.180430,0,0,0,0,0
0.181953,0,0,0,0,0
0.183487,0,0,0,0,0
0.185047,0,0,0,0,0
0.186604,0,0,0,0,0
0.188160,0,0,0,0,0
0.189717,0,0,0,0,0
0.191275,0,0,0,0,0
0.192836,0,0,0,0,0
0.194405,0,0,0,0,0
0.195961,0,0,0,0,0
0.197519,0,0,0,0,0
0.199075,0,0,0,0,0
0.200631,0,0,0,0,0
0.202194,0,0,0,0,0
0.203748,0,0,0,0,0
0.205252,0,0,0,0,0
0.206648,0,0,0,0,0
0.208078,0,0,0,0,0
0.209494,0,0,0,0,0
0.210882,0,0,0,0,0
0.212231,0,0,0,0,0
0.213622,0,0,0,0,0
0.214961,0,0,0,0,0
0.216320,0,0,0,0,0
0.217704,0,0,0,0,0
0.219039,0,0,0,0,0
0.220377,0,0,0,0,0
0.221762,0,0,0,0,0
0.223098,0,0,0,0,0
0.224485,0,0,0,0,0
0.225849,0,0,0,0,0
0.227174,0,0,0,0,0
0.228488,0,0,0,0,0
0.229810,0,0,0,0,0
0.231125,0,0,0,0,0
0.232439,0,0,0,0,0
0.233828,0,0,0,0,0
0.235141,0,0,0,0,0
0.236455,0,0,0,0,0
0.237869,0,0,0,0,0
0.239183,0,0,0,0,0
0.240532,0,0,0,0,0
0.241835,0,0,0,0,0
0.243136,0,0,0,0,0
0.244436,0,0,0,0,0
0.245734,0,0,0,0,0
0.247034,0,0,0,0,0
0.248342,0,0,0,0,0
0.249641,0,0,0,0,0
0.250942,0,0,0,0,0
0.252240,0,0,0,0,0
0.253539,0,0,0,0,0
0.254836,0,0,0,0,0
0.256163,0,0,0,0,0
0.257529,0,0,0,0,0
0.258904,0,0,0,0,0
0.260269,0,0,0,0,0
0.261634,0,0,0,0,0
0.262998,0,0,0,0,0
0.264368,0,0,0,0,0
0.265821,0,0,0,0,0
0.267249,0,0,0,0,0
0.268624,0,0,0,0,0
0.269908,0,0,0,0,0
0.271276,0,0,0,0,0
0.272534,0,0,0,0,0
0.273907,0,0,0,0,0
0.275275,0,0,0,0,0
0.276640,0,0,0,0,0
0.278088,0,0,0,0,0
0.279455,0,0,0,0,0
0.280872,0,0,0,0,0
0.282238,0,0,0,0,0
0.283494,0,0,0,0,0
0.284858,0,0,0,0,0
0.286221,0,0,0,0,0
