elapsed_s,HLSQ_VSDP_BR_QUERY_BUSY,HLSQ_VSDP_BV_QUERY_BUSY,HLSQ_VSDP_BR_QUERY_FAIL,HLSQ_VSDP_BV_QUERY_FAIL,HLSQ_VS_CTXT_BUF_FULL_BLOCK_CPI,HLSQ_FS_CTXT_BUF_FULL_BLOCK_CPI
0.505254,0,0,0,0,0,0
0.506896,0,0,0,0,0,0
0.508396,0,0,0,0,0,0
0.509838,0,0,0,0,0,0
0.511368,0,0,0,0,0,0
0.512928,0,0,0,0,0,0
0.514485,0,0,0,0,0,0
0.516122,0,0,0,0,0,0
0.517681,0,0,0,0,0,0
0.519289,0,0,0,0,0,0
0.520849,0,0,0,0,0,0
0.522406,0,0,0,0,0,0
0.523967,0,0,0,0,0,0
0.525527,0,0,0,0,0,0
0.527146,0,0,0,0,0,0
0.528707,0,0,0,0,0,0
0.530265,0,0,0,0,0,0
0.531825,0,0,0,0,0,0
0.533386,0,0,0,0,0,0
0.534946,0,0,0,0,0,0
0.536504,0,0,0,0,0,0
0.538073,0,0,0,0,0,0
0.539615,0,0,0,0,0,0
0.541047,0,0,0,0,0,0
0.542495,0,0,0,0,0,0
0.543887,0,0,0,0,0,0
0.545276,0,0,0,0,0,0
0.546663,0,0,0,0,0,0
0.548088,0,0,0,0,0,0
0.549475,0,0,0,0,0,0
0.550859,0,0,0,0,0,0
0.552224,0,0,0,0,0,0
0.553588,0,0,0,0,0,0
0.555056,0,0,0,0,0,0
0.556421,0,0,0,0,0,0
0.557819,0,0,0,0,0,0
0.559247,0,0,0,0,0,0
0.560664,0,0,0,0,0,0
0.562081,0,0,0,0,0,0
0.563499,0,0,0,0,0,0
0.564918,0,0,0,0,0,0
0.566349,0,0,0,0,0,0
0.567788,0,0,0,0,0,0
0.569176,0,0,0,0,0,0
0.570579,0,0,0,0,0,0
0.572035,0,0,0,0,0,0
0.573438,0,0,0,0,0,0
0.574851,0,0,0,0,0,0
0.576275,0,0,0,0,0,0
0.577715,0,0,0,0,0,0
0.579174,0,0,0,0,0,0
0.580641,0,0,0,0,0,0
0.582101,0,0,0,0,0,0
0.583510,0,0,0,0,0,0
0.584912,0,0,0,0,0,0
0.586307,0,0,0,0,0,0
0.587814,0,0,0,0,0,0
0.589467,0,0,0,0,0,0
0.590912,0,0,0,0,0,0
0.592449,0,0,0,0,0,0
0.593842,0,0,0,0,0,0
0.595234,0,0,0,0,0,0
0.596624,0,0,0,0,0,0
0.598062,0,0,0,0,0,0
0.599457,0,0,0,0,0,0
0.600851,0,0,0,0,0,0
0.602257,0,0,0,0,0,0
0.603665,0,0,0,0,0,0
0.605062,0,0,0,0,0,0
0.606497,0,0,0,0,0,0
0.608719,0,0,0,0,0,0
0.610115,0,0,0,0,0,0
0.611509,0,0,0,0,0,0
0.612916,0,0,0,0,0,0
0.614309,0,0,0,0,0,0
0.618398,0,0,0,0,0,0
0.619792,0,0,0,0,0,0
0.621183,0,0,0,0,0,0
0.622616,0,0,0,0,0,0
0.624187,0,0,0,0,0,0
0.625554,0,0,0,0,0,0
0.626904,0,0,0,0,0,0
0.628254,0,0,0,0,0,0
0.629603,0,0,0,0,0,0
0.631013,0,0,0,0,0,0
0.632409,0,0,0,0,0,0
0.633799,0,0,0,0,0,0
0.635199,0,0,0,0,0,0
0.636590,0,0,0,0,0,0
0.638016,0,0,0,0,0,0
0.639408,0,0,0,0,0,0
0.640803,0,0,0,0,0,0
0.642548,0,0,0,0,0,0
0.644112,0,0,0,0,0,0
0.645557,0,0,0,0,0,0
0.647134,0,0,0,0,0,0
0.648696,0,0,0,0,0,0
0.650254,0,0,0,0,0,0
0.651814,0,0,0,0,0,0
0.653375,0,0,0,0,0,0
0.654938,0,0,0,0,0,0
0.656512,0,0,0,0,0,0
0.658070,0,0,0,0,0,0
0.659715,0,0,0,0,0,0
0.661133,0,0,0,0,0,0
0.662511,0,0,0,0,0,0
0.664036,0,0,0,0,0,0
0.665438,0,0,0,0,0,0
0.666847,0,0,0,0,0,0
0.668242,0,0,0,0,0,0
0.669814,0,0,0,0,0,0
0.671216,0,0,0,0,0,0
0.672741,0,0,0,0,0,0
0.674299,0,0,0,0,0,0
0.675859,0,0,0,0,0,0
0.677431,0,0,0,0,0,0
0.678993,0,0,0,0,0,0
0.680552,0,0,0,0,0,0
0.682110,0,0,0,0,0,0
0.683672,0,0,0,0,0,0
0.685232,0,0,0,0,0,0
0.686790,0,0,0,0,0,0
0.688210,0,0,0,0,0,0
0.689612,0,0,0,0,0,0
0.691141,0,0,0,0,0,0
0.692700,0,0,0,0,0,0
0.694301,0,0,0,0,0,0
0.695861,0,0,0,0,0,0
0.697419,0,0,0,0,0,0
0.698869,0,0,0,0,0,0
0.700400,0,0,0,0,0,0
0.702002,0,0,0,0,0,0
0.703562,0,0,0,0,0,0
0.705122,0,0,0,0,0,0
0.706681,0,0,0,0,0,0
0.708129,0,0,0,0,0,0
0.709669,0,0,0,0,0,0
0.711275,0,0,0,0,0,0
0.712827,0,0,0,0,0,0
0.714801,0,0,0,0,0,0
0.716252,0,0,0,0,0,0
0.717652,0,0,0,0,0,0
0.719089,0,0,0,0,0,0
0.720490,0,0,0,0,0,0
0.721879,0,0,0,0,0,0
0.723267,0,0,0,0,0,0
0.724656,0,0,0,0,0,0
0.726094,0,0,0,0,0,0
0.727460,0,0,0,0,0,0
0.728823,0,0,0,0,0,0
0.730185,0,0,0,0,0,0
0.731555,0,0,0,0,0,0
0.732920,0,0,0,0,0,0
0.734317,0,0,0,0,0,0
0.735666,0,0,0,0,0,0
0.737015,0,0,0,0,0,0
0.738363,0,0,0,0,0,0
0.739711,0,0,0,0,0,0
0.741059,0,0,0,0,0,0
0.742440,0,0,0,0,0,0
0.743859,0,0,0,0,0,0
0.745277,0,0,0,0,0,0
0.746695,0,0,0,0,0,0
0.748111,0,0,0,0,0,0
0.749528,0,0,0,0,0,0
0.750827,0,0,0,0,0,0
0.752243,0,0,0,0,0,0
0.753667,0,0,0,0,0,0
0.754985,0,0,0,0,0,0
0.756403,0,0,0,0,0,0
0.757822,0,0,0,0,0,0
0.759219,0,0,0,0,0,0
0.760629,0,0,0,0,0,0
0.762026,0,0,0,0,0,0
0.764695,0,0,0,0,0,0
0.768056,0,0,0,0,0,0
0.769447,0,0,0,0,0,0
0.770852,0,0,0,0,0,0
0.772367,0,0,0,0,0,0
0.773753,0,0,0,0,0,0
0.775145,0,0,0,0,0,0
0.776494,0,0,0,0,0,0
0.777836,0,0,0,0,0,0
0.779205,0,0,0,0,0,0
0.780557,0,0,0,0,0,0
0.781923,0,0,0,0,0,0
0.783354,0,0,0,0,0,0
0.784765,0,0,0,0,0,0
0.786162,0,0,0,0,0,0
0.787559,0,0,0,0,0,0
0.788958,0,0,0,0,0,0
0.790410,0,0,0,0,0,0
0.791808,0,0,0,0,0,0
0.793203,0,0,0,0,0,0
0.794589,0,0,0,0,0,0
0.796059,0,0,0,0,0,0
0.797587,0,0,0,0,0,0
0.799022,0,0,0,0,0,0
0.800420,0,0,0,0,0,0
0.801807,0,0,0,0,0,0
0.803195,0,0,0,0,0,0
0.804583,0,0,0,0,0,0
0.806014,0,0,0,0,0,0
0.807414,0,0,0,0,0,0
0.808853,0,0,0,0,0,0
0.810243,0,0,0,0,0,0
0.811641,0,0,0,0,0,0
0.813031,0,0,0,0,0,0
0.814455,0,0,0,0,0,0
0.815846,0,0,0,0,0,0
0.817239,0,0,0,0,0,0
0.818628,0,0,0,0,0,0
0.820038,0,0,0,0,0,0
0.821428,0,0,0,0,0,0
0.822891,0,0,0,0,0,0
0.824281,0,0,0,0,0,0
0.825797,0,0,0,0,0,0
0.827228,0,0,0,0,0,0
0.828762,0,0,0,0,0,0
0.830362,0,0,0,0,0,0
0.831923,0,0,0,0,0,0
0.833496,0,0,0,0,0,0
0.835058,0,0,0,0,0,0
0.836618,0,0,0,0,0,0
0.838219,0,0,0,0,0,0
0.839779,0,0,0,0,0,0
0.841340,0,0,0,0,0,0
0.842901,0,0,0,0,0,0
0.844476,0,0,0,0,0,0
0.846079,0,0,0,0,0,0
0.847641,0,0,0,0,0,0
0.849202,0,0,0,0,0,0
0.850760,0,0,0,0,0,0
0.852325,0,0,0,0,0,0
0.853925,0,0,0,0,0,0
0.855376,0,0,0,0,0,0
0.856908,0,0,0,0,0,0
0.858467,0,0,0,0,0,0
0.859976,0,0,0,0,0,0
0.861507,0,0,0,0,0,0
0.863112,0,0,0,0,0,0
0.864671,0,0,0,0,0,0
0.866117,0,0,0,0,0,0
0.867650,0,0,0,0,0,0
0.869258,0,0,0,0,0,0
0.870806,0,0,0,0,0,0
0.872370,0,0,0,0,0,0
0.873770,0,0,0,0,0,0
0.875171,0,0,0,0,0,0
0.876574,0,0,0,0,0,0
0.878001,0,0,0,0,0,0
0.879393,0,0,0,0,0,0
0.880919,0,0,0,0,0,0
0.882478,0,0,0,0,0,0
0.884085,0,0,0,0,0,0
0.885645,0,0,0,0,0,0
0.887263,0,0,0,0,0,0
0.888824,0,0,0,0,0,0
0.890382,0,0,0,0,0,0
0.891942,0,0,0,0,0,0
0.893503,0,0,0,0,0,0
0.895107,0,0,0,0,0,0
0.896545,0,0,0,0,0,0
0.898092,0,0,0,0,0,0
0.899656,0,0,0,0,0,0
0.901217,0,0,0,0,0,0
0.902777,0,0,0,0,0,0
0.904198,0,0,0,0,0,0
0.905729,0,0,0,0,0,0
0.907292,0,0,0,0,0,0
0.908865,0,0,0,0,0,0
0.910468,0,0,0,0,0,0
0.912091,0,0,0,0,0,0
0.913651,0,0,0,0,0,0
0.915215,0,0,0,0,0,0
0.916775,0,0,0,0,0,0
0.918376,0,0,0,0,0,0
0.919820,0,0,0,0,0,0
0.921345,0,0,0,0,0,0
0.922960,0,0,0,0,0,0
0.924523,0,0,0,0,0,0
0.926125,0,0,0,0,0,0
0.927686,0,0,0,0,0,0
0.929247,0,0,0,0,0,0
0.930887,0,0,0,0,0,0
0.932511,0,0,0,0,0,0
0.934114,0,0,0,0,0,0
0.935674,0,0,0,0,0,0
0.937236,0,0,0,0,0,0
0.938796,0,0,0,0,0,0
0.940381,0,0,0,0,0,0
0.941995,0,0,0,0,0,0
0.943560,0,0,0,0,0,0
0.945122,0,0,0,0,0,0
0.946682,0,0,0,0,0,0
0.948247,0,0,0,0,0,0
0.949850,0,0,0,0,0,0
0.951413,0,0,0,0,0,0
0.952987,0,0,0,0,0,0
0.954547,0,0,0,0,0,0
0.956113,0,0,0,0,0,0
0.957673,0,0,0,0,0,0
0.959279,0,0,0,0,0,0
0.960840,0,0,0,0,0,0
0.962400,0,0,0,0,0,0
0.963847,0,0,0,0,0,0
0.965379,0,0,0,0,0,0
0.966942,0,0,0,0,0,0
0.968503,0,0,0,0,0,0
0.970062,0,0,0,0,0,0
0.971624,0,0,0,0,0,0
0.973185,0,0,0,0,0,0
0.974759,0,0,0,0,0,0
0.976338,0,0,0,0,0,0
0.977903,0,0,0,0,0,0
0.979466,0,0,0,0,0,0
0.981027,0,0,0,0,0,0
0.982588,0,0,0,0,0,0
0.984153,0,0,0,0,0,0
0.985725,0,0,0,0,0,0
0.987291,0,0,0,0,0,0
0.988850,0,0,0,0,0,0
0.990452,0,0,0,0,0,0
0.991884,0,0,0,0,0,0
0.993415,0,0,0,0,0,0
0.994977,0,0,0,0,0,0
0.996551,0,0,0,0,0,0
0.998154,0,0,0,0,0,0
0.999716,0,0,0,0,0,0
1.001277,0,0,0,0,0,0
1.002841,0,0,0,0,0,0
1.004404,0,0,0,0,0,0
1.006006,0,0,0,0,0,0
1.007584,0,0,0,0,0,0
1.009145,0,0,0,0,0,0
1.010705,0,0,0,0,0,0
1.012272,0,0,0,0,0,0
1.013875,0,0,0,0,0,0
1.015440,0,0,0,0,0,0
1.017001,0,0,0,0,0,0
1.018574,0,0,0,0,0,0
1.020139,0,0,0,0,0,0
1.021698,0,0,0,0,0,0
1.023306,0,0,0,0,0,0
1.024861,0,0,0,0,0,0
1.026412,0,0,0,0,0,0
1.027842,0,0,0,0,0,0
1.029380,0,0,0,0,0,0
1.030943,0,0,0,0,0,0
1.032504,0,0,0,0,0,0
1.034062,0,0,0,0,0,0
1.035622,0,0,0,0,0,0
1.037054,0,0,0,0,0,0
1.038427,0,0,0,0,0,0
1.039908,0,0,0,0,0,0
1.041362,0,0,0,0,0,0
1.042758,0,0,0,0,0,0
1.044156,0,0,0,0,0,0
1.045551,0,0,0,0,0,0
1.047113,0,0,0,0,0,0
1.048674,0,0,0,0,0,0
1.050246,0,0,0,0,0,0
1.051707,0,0,0,0,0,0
1.053264,0,0,0,0,0,0
1.054887,0,0,0,0,0,0
1.056527,0,0,0,0,0,0
1.058085,0,0,0,0,0,0
1.059645,0,0,0,0,0,0
1.061217,0,0,0,0,0,0
1.062678,0,0,0,0,0,0
1.064257,0,0,0,0,0,0
1.065670,0,0,0,0,0,0
1.067071,0,0,0,0,0,0
1.068466,0,0,0,0,0,0
1.070124,0,0,0,0,0,0
1.071547,0,0,0,0,0,0
1.072946,0,0,0,0,0,0
1.074472,0,0,0,0,0,0
1.076086,0,0,0,0,0,0
1.077648,0,0,0,0,0,0
1.079258,0,0,0,0,0,0
1.080820,0,0,0,0,0,0
1.082393,0,0,0,0,0,0
1.083955,0,0,0,0,0,0
1.085517,0,0,0,0,0,0
1.087125,0,0,0,0,0,0
1.088688,0,0,0,0,0,0
1.090248,0,0,0,0,0,0
1.091810,0,0,0,0,0,0
1.093385,0,0,0,0,0,0
1.094946,0,0,0,0,0,0
1.096508,0,0,0,0,0,0
1.098068,0,0,0,0,0,0
1.099630,0,0,0,0,0,0
1.101192,0,0,0,0,0,0
1.102752,0,0,0,0,0,0
1.104332,0,0,0,0,0,0
1.105892,0,0,0,0,0,0
1.107456,0,0,0,0,0,0
1.109017,0,0,0,0,0,0
1.110620,0,0,0,0,0,0
1.112185,0,0,0,0,0,0
1.113746,0,0,0,0,0,0
1.115323,0,0,0,0,0,0
1.116884,0,0,0,0,0,0
1.118487,0,0,0,0,0,0
1.119999,0,0,0,0,0,0
1.121529,0,0,0,0,0,0
1.123092,0,0,0,0,0,0
1.124653,0,0,0,0,0,0
1.126266,0,0,0,0,0,0
1.127826,0,0,0,0,0,0
1.129376,0,0,0,0,0,0
1.131038,0,0,0,0,0,0
1.132597,0,0,0,0,0,0
1.134197,0,0,0,0,0,0
1.135759,0,0,0,0,0,0
1.137334,0,0,0,0,0,0
1.138898,0,0,0,0,0,0
1.140460,0,0,0,0,0,0
1.142061,0,0,0,0,0,0
1.143623,0,0,0,0,0,0
1.145184,0,0,0,0,0,0
1.146744,0,0,0,0,0,0
1.148324,0,0,0,0,0,0
1.149926,0,0,0,0,0,0
1.151490,0,0,0,0,0,0
1.153050,0,0,0,0,0,0
1.154610,0,0,0,0,0,0
1.156175,0,0,0,0,0,0
1.157735,0,0,0,0,0,0
1.159313,0,0,0,0,0,0
1.160875,0,0,0,0,0,0
1.162434,0,0,0,0,0,0
1.163996,0,0,0,0,0,0
1.165558,0,0,0,0,0,0
1.167165,0,0,0,0,0,0
1.168726,0,0,0,0,0,0
1.170298,0,0,0,0,0,0
1.171896,0,0,0,0,0,0
1.173457,0,0,0,0,0,0
1.175064,0,0,0,0,0,0
1.176626,0,0,0,0,0,0
1.178187,0,0,0,0,0,0
1.179748,0,0,0,0,0,0
1.181199,0,0,0,0,0,0
1.182733,0,0,0,0,0,0
1.184299,0,0,0,0,0,0
1.185859,0,0,0,0,0,0
1.187423,0,0,0,0,0,0
1.188986,0,0,0,0,0,0
1.190546,0,0,0,0,0,0
1.192125,0,0,0,0,0,0
1.193685,0,0,0,0,0,0
1.195249,0,0,0,0,0,0
1.196802,0,0,0,0,0,0
1.198395,0,0,0,0,0,0
1.199827,0,0,0,0,0,0
1.201363,0,0,0,0,0,0
1.202939,0,0,0,0,0,0
1.204501,0,0,0,0,0,0
