elapsed_s,HLSQ_BV_WAIT_FS_S2W,HLSQ_RESERVED_37,HLSQ_FS_WAIT_SAME_VS_S2W,HLSQ_FS_STARVING_SP,HLSQ_VS_DATA_WAIT_PROGRAMMING,HLSQ_BV_DATA_WAIT_PROGRAMMING
0.449486,0,0,0,0,0,0
0.450789,0,0,0,0,0,0
0.452174,0,0,0,0,0,0
0.453488,0,0,0,0,0,0
0.454805,0,0,0,0,0,0
0.456111,0,0,0,0,0,0
0.457412,0,0,0,0,0,0
0.458713,0,0,0,0,0,0
0.460048,0,0,0,0,0,0
0.461353,0,0,0,0,0,0
0.462694,0,0,0,0,0,0
0.464082,0,0,0,0,0,0
0.465347,0,0,0,0,0,0
0.466765,0,0,0,0,0,0
0.468134,0,0,0,0,0,0
0.469395,0,0,0,0,0,0
0.470655,0,0,0,0,0,0
0.472028,0,0,0,0,0,0
0.473452,0,0,0,0,0,0
0.474887,0,0,0,0,0,0
0.476224,0,0,0,0,0,0
0.477652,0,0,0,0,0,0
0.478930,0,0,0,0,0,0
0.480348,0,0,0,0,0,0
0.481716,0,0,0,0,0,0
0.483140,0,0,0,0,0,0
0.484516,0,0,0,0,0,0
0.485887,0,0,0,0,0,0
0.487210,0,0,1086,0,3132,744
0.488584,0,0,0,0,0,0
0.489954,0,0,0,0,0,0
0.491372,0,0,0,0,0,0
0.492763,0,0,0,0,0,0
0.494147,0,0,0,0,0,0
0.495539,0,0,0,0,0,0
0.496883,0,0,0,0,0,0
0.498240,0,0,0,0,0,0
0.499589,0,0,0,0,0,0
0.500956,0,0,1578,0,5928,996
0.502323,0,0,0,0,0,0
0.503682,0,0,0,0,0,0
0.505039,0,0,0,0,0,0
0.506394,0,0,0,0,0,0
0.507752,0,0,0,0,0,0
0.509122,0,0,0,0,0,0
0.510495,0,0,0,0,0,0
0.512132,0,0,0,0,0,0
0.513533,0,0,0,0,0,0
0.514927,0,0,0,0,0,0
0.517711,0,0,0,0,0,0
0.519105,0,0,0,0,0,0
0.520510,0,0,0,0,0,0
0.521899,0,0,0,0,0,0
0.523414,0,0,0,0,0,0
0.524804,0,0,0,0,0,0
0.526192,0,0,0,0,0,0
0.527585,0,0,0,0,0,0
0.528986,0,0,0,0,0,0
0.530384,0,0,0,0,0,0
0.531792,0,0,0,0,0,0
0.533183,0,0,0,0,0,0
0.534574,0,0,0,0,0,0
0.535964,0,0,0,0,0,0
0.537585,0,0,0,0,0,0
0.539108,0,0,0,0,0,0
0.540515,0,0,0,0,0,0
0.541974,0,0,0,0,0,0
0.543375,0,0,0,0,0,0
0.544772,0,0,0,0,0,0
0.546167,0,0,0,0,0,0
0.547565,0,0,0,0,0,0
0.549167,0,0,0,0,0,0
0.550726,0,0,0,0,0,0
0.552304,0,0,0,0,0,0
0.553862,0,0,0,0,0,0
0.555424,0,0,0,0,0,0
0.556984,0,0,0,0,0,0
0.558584,0,0,0,0,0,0
0.560015,0,0,0,0,0,0
0.561545,0,0,0,0,0,0
0.563118,0,0,0,0,0,0
0.564678,0,0,0,0,0,0
0.566237,0,0,0,0,0,0
0.567798,0,0,0,0,0,0
0.569399,0,0,0,0,0,0
0.571031,0,0,0,0,0,0
0.572529,0,0,0,0,0,0
0.574110,0,0,0,0,0,0
0.575672,0,0,0,0,0,0
0.577232,0,0,0,0,0,0
0.578791,0,0,0,0,0,0
0.580334,0,0,0,0,0,0
0.581735,0,0,0,0,0,0
0.583263,0,0,0,0,0,0
0.584836,0,0,0,0,0,0
0.586394,0,0,0,0,0,0
0.588217,0,0,0,0,0,0
0.589782,0,0,0,0,0,0
0.591390,0,0,0,0,0,0
0.592952,0,0,0,0,0,0
0.594510,0,0,0,0,0,0
0.595957,0,0,0,0,0,0
0.597488,0,0,0,0,0,0
0.599050,0,0,0,0,0,0
0.600610,0,0,0,0,0,0
0.602169,0,0,0,0,0,0
0.603730,0,0,0,0,0,0
0.605292,0,0,0,0,0,0
0.606863,0,0,0,0,0,0
0.608436,0,0,0,0,0,0
0.609995,0,0,0,0,0,0
0.611558,0,0,0,0,0,0
0.613035,0,0,0,0,0,0
0.614447,0,0,0,0,0,0
0.615841,0,0,0,0,0,0
0.617243,0,0,0,0,0,0
0.618632,0,0,0,0,0,0
0.620237,0,0,0,0,0,0
0.621626,0,0,0,0,0,0
0.623078,0,0,0,0,0,0
0.624467,0,0,0,0,0,0
0.625855,0,0,0,0,0,0
0.627252,0,0,0,0,0,0
0.628640,0,0,0,0,0,0
0.630029,0,0,0,0,0,0
0.631417,0,0,0,0,0,0
0.632803,0,0,0,0,0,0
0.634192,0,0,0,0,0,0
0.635580,0,0,0,0,0,0
0.636969,0,0,0,0,0,0
0.638416,0,0,0,0,0,0
0.639781,0,0,0,0,0,0
0.641145,0,0,0,0,0,0
0.642508,0,0,0,0,0,0
0.643871,0,0,0,0,0,0
0.645233,0,0,0,0,0,0
0.646595,0,0,0,0,0,0
0.647958,0,0,0,0,0,0
0.649330,0,0,0,0,0,0
0.650693,0,0,0,0,0,0
0.652117,0,0,0,0,0,0
0.653481,0,0,0,0,0,0
0.654881,0,0,0,0,0,0
0.656429,0,0,0,0,0,0
0.657777,0,0,0,0,0,0
0.659132,0,0,0,0,0,0
0.660488,0,0,0,0,0,0
0.661836,0,0,0,0,0,0
0.663184,0,0,0,0,0,0
0.664533,0,0,0,0,0,0
0.665881,0,0,0,0,0,0
0.667228,0,0,0,0,0,0
0.668576,0,0,0,0,0,0
0.669955,0,0,0,0,0,0
0.671380,0,0,0,0,0,0
0.672798,0,0,0,0,0,0
0.674107,0,0,0,0,0,0
0.675525,0,0,0,0,0,0
0.676943,0,0,0,0,0,0
0.678359,0,0,0,0,0,0
0.679783,0,0,0,0,0,0
0.681162,0,0,0,0,0,0
0.682541,0,0,0,0,0,0
0.683911,0,0,0,0,0,0
0.685280,0,0,0,0,0,0
0.686649,0,0,0,0,0,0
0.688109,0,0,0,0,0,0
0.689459,0,0,0,0,0,0
0.690809,0,0,0,0,0,0
0.692211,0,0,444,0,2658,714
0.693746,0,0,0,0,0,0
0.695103,0,0,0,0,0,0
0.696453,0,0,0,0,0,0
0.697802,0,0,0,0,0,0
0.699157,0,0,0,0,0,0
0.700508,0,0,0,0,0,0
0.701858,0,0,0,0,0,0
0.703482,0,0,1566,0,5946,894
0.705650,0,0,0,0,0,0
0.707050,0,0,0,0,0,0
0.708451,0,0,0,0,0,0
0.709847,0,0,0,0,0,0
0.711244,0,0,0,0,0,0
0.712638,0,0,0,0,0,0
0.714041,0,0,0,0,0,0
0.715434,0,0,0,0,0,0
0.716834,0,0,0,0,0,0
0.718273,0,0,0,0,0,0
0.719663,0,0,0,0,0,0
0.721055,0,0,0,0,0,0
0.722445,0,0,0,0,0,0
0.723834,0,0,0,0,0,0
0.725231,0,0,0,0,0,0
0.726617,0,0,0,0,0,0
0.728004,0,0,0,0,0,0
0.729513,0,0,0,0,0,0
0.730905,0,0,0,0,0,0
0.732291,0,0,0,0,0,0
0.733682,0,0,0,0,0,0
0.735311,0,0,0,0,0,0
0.736721,0,0,0,0,0,0
0.738113,0,0,0,0,0,0
0.739504,0,0,0,0,0,0
0.746992,0,0,0,0,0,0
0.748466,0,0,0,0,0,0
0.749929,0,0,0,0,0,0
0.751331,0,0,0,0,0,0
0.752729,0,0,0,0,0,0
0.754125,0,0,0,0,0,0
0.755520,0,0,0,0,0,0
0.756912,0,0,0,0,0,0
0.758302,0,0,0,0,0,0
0.759709,0,0,0,0,0,0
0.761100,0,0,0,0,0,0
0.762491,0,0,0,0,0,0
0.763882,0,0,0,0,0,0
0.765274,0,0,0,0,0,0
0.766716,0,0,0,0,0,0
0.768116,0,0,0,0,0,0
0.769512,0,0,0,0,0,0
0.770917,0,0,0,0,0,0
0.772315,0,0,0,0,0,0
0.775260,0,0,0,0,0,0
0.776732,0,0,0,0,0,0
0.778123,0,0,0,0,0,0
0.779515,0,0,0,0,0,0
0.780906,0,0,0,0,0,0
0.782347,0,0,0,0,0,0
0.783738,0,0,0,0,0,0
0.785130,0,0,0,0,0,0
0.786519,0,0,0,0,0,0
0.788033,0,0,0,0,0,0
0.789585,0,0,0,0,0,0
0.791227,0,0,0,0,0,0
0.792673,0,0,0,0,0,0
0.794205,0,0,0,0,0,0
0.795766,0,0,0,0,0,0
0.797327,0,0,0,0,0,0
0.798886,0,0,0,0,0,0
0.800450,0,0,0,0,0,0
0.802009,0,0,0,0,0,0
0.803584,0,0,0,0,0,0
0.805144,0,0,0,0,0,0
0.806701,0,0,0,0,0,0
0.808266,0,0,0,0,0,0
0.809825,0,0,0,0,0,0
0.811386,0,0,0,0,0,0
0.812944,0,0,0,0,0,0
0.814430,0,0,0,0,0,0
0.815933,0,0,0,0,0,0
0.817419,0,0,0,0,0,0
0.818812,0,0,0,0,0,0
0.820283,0,0,0,0,0,0
0.821672,0,0,0,0,0,0
0.823103,0,0,0,0,0,0
0.824511,0,0,0,0,0,0
0.825905,0,0,0,0,0,0
0.827297,0,0,0,0,0,0
0.828688,0,0,0,0,0,0
0.830127,0,0,0,0,0,0
0.831495,0,0,0,0,0,0
0.832861,0,0,0,0,0,0
0.834224,0,0,0,0,0,0
0.835594,0,0,0,0,0,0
0.836957,0,0,0,0,0,0
0.838320,0,0,0,0,0,0
0.839683,0,0,0,0,0,0
0.841046,0,0,0,0,0,0
0.842409,0,0,0,0,0,0
0.843771,0,0,0,0,0,0
0.845133,0,0,0,0,0,0
0.846538,0,0,0,0,0,0
0.847960,0,0,0,0,0,0
0.849380,0,0,0,0,0,0
0.850691,0,0,0,0,0,0
0.852108,0,0,0,0,0,0
0.853526,0,0,0,0,0,0
0.854944,0,0,0,0,0,0
0.856339,0,0,0,0,0,0
0.857606,0,0,0,0,0,0
0.858974,0,0,0,0,0,0
0.860342,0,0,0,0,0,0
0.861715,0,0,0,0,0,0
0.863229,0,0,0,0,0,0
0.864616,0,0,0,0,0,0
0.866027,0,0,0,0,0,0
0.867461,0,0,0,0,0,0
0.868889,0,0,0,0,0,0
0.870285,0,0,0,0,0,0
0.873582,0,0,0,0,0,0
0.875200,0,0,1086,0,3186,828
0.876598,0,0,0,0,0,0
0.878056,0,0,0,0,0,0
0.879495,0,0,0,0,0,0
0.880902,0,0,0,0,0,0
0.882262,0,0,0,0,0,0
0.883618,0,0,0,0,0,0
0.884975,0,0,1578,0,5214,870
0.886184,0,0,0,0,0,0
0.887534,0,0,0,0,0,0
0.888905,0,0,0,0,0,0
0.890275,0,0,0,0,0,0
0.891633,0,0,0,0,0,0
0.892990,0,0,0,0,0,0
0.894364,0,0,0,0,0,0
0.895765,0,0,0,0,0,0
0.897164,0,0,0,0,0,0
0.898557,0,0,0,0,0,0
0.900097,0,0,0,0,0,0
0.901504,0,0,0,0,0,0
0.902893,0,0,0,0,0,0
0.905640,0,0,0,0,0,0
0.907455,0,0,0,0,0,0
0.908844,0,0,0,0,0,0
0.910233,0,0,0,0,0,0
0.911630,0,0,0,0,0,0
0.913019,0,0,0,0,0,0
0.914407,0,0,0,0,0,0
0.915796,0,0,0,0,0,0
0.917184,0,0,0,0,0,0
0.918575,0,0,0,0,0,0
0.919967,0,0,0,0,0,0
0.921593,0,0,0,0,0,0
0.923002,0,0,0,0,0,0
0.924401,0,0,0,0,0,0
0.925797,0,0,0,0,0,0
0.927403,0,0,0,0,0,0
0.928801,0,0,0,0,0,0
0.930319,0,0,0,0,0,0
0.931749,0,0,0,0,0,0
0.933165,0,0,0,0,0,0
0.934695,0,0,0,0,0,0
0.936261,0,0,0,0,0,0
0.937821,0,0,0,0,0,0
0.939384,0,0,0,0,0,0
0.940946,0,0,0,0,0,0
0.942550,0,0,0,0,0,0
0.943996,0,0,0,0,0,0
0.945529,0,0,0,0,0,0
0.947093,0,0,0,0,0,0
0.948655,0,0,0,0,0,0
0.950215,0,0,0,0,0,0
0.951779,0,0,0,0,0,0
0.953340,0,0,0,0,0,0
0.954914,0,0,0,0,0,0
0.956537,0,0,0,0,0,0
0.958130,0,0,0,0,0,0
0.959561,0,0,0,0,0,0
0.960966,0,0,0,0,0,0
0.962365,0,0,0,0,0,0
0.963765,0,0,0,0,0,0
0.965169,0,0,0,0,0,0
0.966560,0,0,0,0,0,0
0.967952,0,0,0,0,0,0
0.969477,0,0,0,0,0,0
0.971039,0,0,0,0,0,0
0.972599,0,0,0,0,0,0
0.974200,0,0,0,0,0,0
0.975652,0,0,0,0,0,0
0.977183,0,0,0,0,0,0
0.978741,0,0,0,0,0,0
0.980305,0,0,0,0,0,0
0.981864,0,0,0,0,0,0
0.983426,0,0,0,0,0,0
0.984986,0,0,0,0,0,0
0.986556,0,0,0,0,0,0
0.988117,0,0,0,0,0,0
0.989676,0,0,0,0,0,0
0.991297,0,0,0,0,0,0
0.992878,0,0,0,0,0,0
0.994455,0,0,0,0,0,0
0.996312,0,0,0,0,0,0
0.997729,0,0,0,0,0,0
0.999258,0,0,0,0,0,0
1.000817,0,0,0,0,0,0
1.002390,0,0,0,0,0,0
1.003955,0,0,0,0,0,0
1.005517,0,0,0,0,0,0
1.007079,0,0,0,0,0,0
1.008650,0,0,0,0,0,0
1.010209,0,0,0,0,0,0
1.011773,0,0,0,0,0,0
1.013335,0,0,0,0,0,0
1.014895,0,0,0,0,0,0
1.016458,0,0,0,0,0,0
1.018018,0,0,0,0,0,0
1.019594,0,0,0,0,0,0
1.021148,0,0,0,0,0,0
1.022742,0,0,0,0,0,0
1.024206,0,0,0,0,0,0
1.025746,0,0,0,0,0,0
1.027308,0,0,0,0,0,0
1.028868,0,0,0,0,0,0
1.030437,0,0,0,0,0,0
1.031996,0,0,0,0,0,0
1.033555,0,0,0,0,0,0
1.035116,0,0,0,0,0,0
1.036677,0,0,0,0,0,0
1.038280,0,0,0,0,0,0
1.039840,0,0,0,0,0,0
1.041412,0,0,0,0,0,0
1.042971,0,0,0,0,0,0
1.044530,0,0,0,0,0,0
1.045997,0,0,0,0,0,0
1.047415,0,0,0,0,0,0
1.048817,0,0,0,0,0,0
1.050216,0,0,0,0,0,0
1.051629,0,0,0,0,0,0
1.053028,0,0,0,0,0,0
1.054597,0,0,0,0,0,0
1.056224,0,0,0,0,0,0
1.057785,0,0,0,0,0,0
1.059350,0,0,0,0,0,0
1.060913,0,0,0,0,0,0
1.062486,0,0,0,0,0,0
1.064049,0,0,0,0,0,0
1.065610,0,0,0,0,0,0
1.067320,0,0,0,0,0,0
1.069289,0,0,0,0,0,0
1.070844,0,0,0,0,0,0
1.072253,0,0,0,0,0,0
1.073664,0,0,0,0,0,0
1.075066,0,0,0,0,0,0
1.076470,0,0,0,0,0,0
1.077874,0,0,0,0,0,0
1.079403,0,0,0,0,0,0
1.080965,0,0,0,0,0,0
1.082525,0,0,0,0,0,0
1.084099,0,0,0,0,0,0
1.085662,0,0,0,0,0,0
1.087269,0,0,0,0,0,0
1.088831,0,0,0,0,0,0
1.090392,0,0,0,0,0,0
1.091953,0,0,0,0,0,0
1.093516,0,0,0,0,0,0
1.095092,0,0,0,0,0,0
1.096655,0,0,0,0,0,0
1.098214,0,0,0,0,0,0
1.099777,0,0,0,0,0,0
1.101340,0,0,0,0,0,0
1.102902,0,0,0,0,0,0
1.104338,0,0,0,0,0,0
1.105752,0,0,0,0,0,0
1.107284,0,0,0,0,0,0
1.108845,0,0,0,0,0,0
1.110405,0,0,0,0,0,0
1.111968,0,0,0,0,0,0
1.113529,0,0,0,0,0,0
1.115092,0,0,0,0,0,0
1.116658,0,0,0,0,0,0
1.118252,0,0,0,0,0,0
1.119680,0,0,0,0,0,0
1.121210,0,0,0,0,0,0
1.122769,0,0,0,0,0,0
1.124332,0,0,0,0,0,0
1.125890,0,0,0,0,0,0
1.127463,0,0,0,0,0,0
1.129025,0,0,0,0,0,0
1.130585,0,0,0,0,0,0
1.132144,0,0,0,0,0,0
1.133704,0,0,0,0,0,0
1.135268,0,0,0,0,0,0
1.136827,0,0,0,0,0,0
1.138399,0,0,0,0,0,0
1.139859,0,0,0,0,0,0
1.141264,0,0,0,0,0,0
1.142789,0,0,0,0,0,0
1.144323,0,0,0,0,0,0
1.145726,0,0,0,0,0,0
1.147256,0,0,0,0,0,0
1.148831,0,0,0,0,0,0
1.150434,0,0,0,0,0,0
1.152037,0,0,0,0,0,0
1.153599,0,0,0,0,0,0
1.155161,0,0,0,0,0,0
1.156720,0,0,0,0,0,0
1.158279,0,0,0,0,0,0
1.159852,0,0,0,0,0,0
1.161413,0,0,0,0,0,0
1.162975,0,0,0,0,0,0
1.164535,0,0,0,0,0,0
1.166137,0,0,0,0,0,0
1.167699,0,0,0,0,0,0
1.169259,0,0,0,0,0,0
1.170831,0,0,0,0,0,0
1.172398,0,0,0,0,0,0
1.173955,0,0,0,0,0,0
1.175517,0,0,0,0,0,0
1.177079,0,0,0,0,0,0
1.178637,0,0,0,0,0,0
1.180289,0,0,0,0,0,0
1.181859,0,0,0,0,0,0
1.183421,0,0,0,0,0,0
