elapsed_s,VPC_BE_TSE_BE_PRIMITIVES,VPC_BE_TSE_BE_TRANSACTIONS,VPC_BE_STARVE_CYCLES_LRZ,VPC_BE_LRZ_ASSIGN_PRIMITIVES,VPC_BE_RB_VISIBLE_PRIMITIVES,VPC_BE_STARVE_CYCLES_RB
0.361167,0,0,0,0,0,0
0.362654,0,0,0,0,0,0
0.364186,0,0,0,0,0,0
0.365745,0,0,0,0,0,0
0.367306,0,0,0,0,0,0
0.368880,0,0,0,0,0,0
0.370443,0,0,0,0,0,0
0.372046,0,0,0,0,0,0
0.373605,0,0,0,0,0,0
0.375166,0,0,0,0,0,0
0.376726,0,0,0,0,0,0
0.378285,0,0,0,0,0,0
0.379879,0,0,0,0,0,0
0.381438,0,0,0,0,0,0
0.383001,0,0,0,0,0,0
0.384562,0,0,0,0,0,0
0.386121,0,0,0,0,0,0
0.387687,0,0,0,0,0,0
0.389247,0,0,0,0,0,0
0.390822,0,0,0,0,0,0
0.392383,0,0,0,0,0,0
0.393942,0,0,0,0,0,0
0.395585,0,0,0,0,0,0
0.397146,0,0,0,0,0,0
0.398709,0,0,0,0,0,0
0.400270,0,0,0,0,0,0
0.401850,0,0,0,0,0,0
0.403454,0,0,0,0,0,0
0.405015,0,0,0,0,0,0
0.406577,0,0,0,0,0,0
0.408138,0,0,0,0,0,0
0.409698,0,0,0,0,0,0
0.411259,0,0,0,0,0,0
0.412835,0,0,0,0,0,0
0.414397,0,0,0,0,0,0
0.415958,0,0,0,0,0,0
0.417517,0,0,0,0,0,0
0.419124,0,0,0,0,0,0
0.420686,0,0,0,0,0,0
0.422246,0,0,0,0,0,0
0.423817,0,0,0,0,0,0
0.425367,0,0,0,0,0,0
0.427819,0,0,0,0,0,0
0.429366,0,0,0,0,0,0
0.430797,0,0,0,0,0,0
0.432327,0,0,0,0,0,0
0.433899,0,0,0,0,0,0
0.435505,0,0,0,0,0,0
0.437067,0,0,0,0,0,0
0.438628,0,0,0,0,0,0
0.440188,0,0,0,0,0,0
0.441747,0,0,0,0,0,0
0.443308,0,0,0,0,0,0
0.444882,0,0,0,0,0,0
0.446442,0,0,0,0,0,0
0.448000,0,0,0,0,0,0
0.449559,0,0,0,0,0,0
0.451119,0,0,0,0,0,0
0.452680,0,0,0,0,0,0
0.454237,0,0,0,0,0,0
0.455810,0,0,0,0,0,0
0.457360,0,0,0,0,0,0
0.458791,0,0,0,0,0,0
0.460318,0,0,0,0,0,0
0.461905,0,0,0,0,0,0
0.463464,0,0,0,0,0,0
0.465024,0,0,0,0,0,0
0.466598,0,0,0,0,0,0
0.468200,0,0,0,0,0,0
0.469635,0,0,0,0,0,0
0.471045,0,0,0,0,0,0
0.472577,0,0,0,0,0,0
0.474136,0,0,0,0,0,0
0.475718,0,0,0,0,0,0
0.477291,0,0,0,0,0,0
0.478853,0,0,0,0,0,0
0.480414,0,0,0,0,0,0
0.481973,0,0,0,0,0,0
0.483582,0,0,0,0,0,0
0.485141,0,0,0,0,0,0
0.486703,0,0,0,0,0,0
0.488278,0,0,0,0,0,0
0.489837,0,0,0,0,0,0
0.491398,0,0,0,0,0,0
0.492958,0,0,0,0,0,0
0.494520,0,0,0,0,0,0
0.496081,0,0,0,0,0,0
0.497639,0,0,0,0,0,0
0.499257,0,0,0,0,0,0
0.500711,0,0,0,0,0,0
0.502210,0,0,0,0,0,0
0.503768,0,0,0,0,0,0
0.505326,0,0,0,0,0,0
0.506888,0,0,0,0,0,0
0.508450,0,0,0,0,0,0
0.510276,0,0,0,0,0,0
0.511770,0,0,0,0,0,0
0.513192,0,0,0,0,0,0
0.514592,0,0,0,0,0,0
0.516027,0,0,0,0,0,0
0.517419,0,0,0,0,0,0
0.518811,0,0,0,0,0,0
0.520214,0,0,0,0,0,0
0.521605,0,0,0,0,0,0
0.522995,0,0,0,0,0,0
0.524532,0,0,0,0,0,0
0.526084,0,0,0,0,0,0
0.527612,0,0,0,0,0,0
0.529010,0,0,0,0,0,0
0.530426,0,0,0,0,0,0
0.531874,0,0,0,0,0,0
0.533272,0,0,0,0,0,0
0.534672,0,0,0,0,0,0
0.536198,0,0,0,0,0,0
0.537758,0,0,0,0,0,0
0.539319,0,0,0,0,0,0
0.540896,0,0,0,0,0,0
0.542459,0,0,0,0,0,0
0.544021,0,0,0,0,0,0
0.545580,0,0,0,0,0,0
0.547187,0,0,0,0,0,0
0.548747,0,0,0,0,0,0
0.550392,0,0,0,0,0,0
0.551946,0,0,0,0,0,0
0.553480,0,0,0,0,0,0
0.555042,0,0,0,0,0,0
0.556593,0,0,0,0,0,0
0.558144,0,0,0,0,0,0
0.559654,0,0,0,0,0,0
0.561053,0,0,0,0,0,0
0.562470,0,0,0,0,0,0
0.563916,0,0,0,0,0,0
0.565312,0,0,0,0,0,0
0.566711,0,0,0,0,0,0
0.568218,0,0,0,0,0,0
0.569776,0,0,0,0,0,0
0.571336,0,0,0,0,0,0
0.572909,0,0,0,0,0,0
0.574471,0,0,0,0,0,0
0.576031,0,0,0,0,0,0
0.577590,0,0,0,0,0,0
0.579195,0,0,0,0,0,0
0.580633,0,0,0,0,0,0
0.582164,0,0,0,0,0,0
0.583741,0,0,0,0,0,0
0.585299,0,0,0,0,0,0
0.586859,0,0,0,0,0,0
0.588460,0,0,0,0,0,0
0.590018,0,0,0,0,0,0
0.591580,0,0,0,0,0,0
0.593138,0,0,0,0,0,0
0.594755,0,0,0,0,0,0
0.596315,0,0,0,0,0,0
0.597874,0,0,0,0,0,0
0.599434,0,0,0,0,0,0
0.600993,0,0,0,0,0,0
0.602554,0,0,0,0,0,0
0.604922,0,0,0,0,0,0
0.606414,0,0,0,0,0,0
0.607904,0,0,0,0,0,0
0.609545,0,0,0,0,0,0
0.610990,0,0,0,0,0,0
0.612557,0,0,0,0,0,0
0.614192,0,0,0,0,0,0
0.615853,0,0,0,0,0,0
0.617237,0,0,0,0,0,0
0.618640,0,0,0,0,0,0
0.620361,0,0,0,0,0,0
0.622191,0,0,0,0,0,0
0.623580,0,0,0,0,0,0
0.624970,0,0,0,0,0,0
0.626356,0,0,0,0,0,0
0.627903,0,0,0,0,0,0
0.629389,0,0,0,0,0,0
0.631056,0,0,0,0,0,0
0.632625,643,643,833431,178,178,24796
0.633933,444,444,837460,810,810,149957
0.635366,0,0,0,0,0,0
0.636773,0,0,0,0,0,0
0.638190,12,12,138820,6,6,0
0.639494,78,78,789576,174,174,23702
0.640889,0,0,0,0,0,0
0.642611,0,0,0,0,0,0
0.644280,1087,1087,1666269,988,988,173842
0.645591,0,0,0,0,0,0
0.646969,0,0,0,0,0,0
0.648353,533,625,511815,172,166,24435
0.649661,554,462,1153534,816,822,149783
0.651051,0,0,0,0,0,0
0.652661,0,0,0,0,0,0
0.654065,0,0,0,0,0,0
0.655446,18,18,485403,36,36,22364
0.656656,72,72,436878,144,144,1432
0.658006,0,0,0,0,0,0
0.659485,0,0,0,0,0,0
0.660906,0,0,0,0,0,0
0.662407,12,12,246831,12,12,3
0.663635,78,78,673939,168,168,23555
0.664989,0,0,0,0,0,0
0.666340,0,0,0,0,0,0
0.667756,0,0,0,0,0,0
0.669199,0,0,0,0,0,0
0.670609,0,0,0,0,0,0
0.672002,0,0,0,0,0,0
0.673392,0,0,0,0,0,0
0.674818,0,0,0,0,0,0
0.676216,0,0,0,0,0,0
0.677608,0,0,0,0,0,0
0.678998,0,0,0,0,0,0
0.680515,0,0,0,0,0,0
0.681957,0,0,0,0,0,0
0.683550,0,0,0,0,0,0
0.685113,0,0,0,0,0,0
0.686553,0,0,0,0,0,0
0.688084,0,0,0,0,0,0
0.689643,0,0,0,0,0,0
0.691246,0,0,0,0,0,0
0.692827,0,0,0,0,0,0
0.694391,0,0,0,0,0,0
0.695951,0,0,0,0,0,0
0.697510,0,0,0,0,0,0
0.699114,0,0,0,0,0,0
0.700673,0,0,0,0,0,0
0.702386,0,0,0,0,0,0
0.703922,0,0,0,0,0,0
0.705324,0,0,0,0,0,0
0.706767,0,0,0,0,0,0
0.708167,0,0,0,0,0,0
0.709565,0,0,0,0,0,0
0.710995,0,0,0,0,0,0
0.712555,0,0,0,0,0,0
0.714005,0,0,0,0,0,0
0.715602,0,0,0,0,0,0
0.717164,0,0,0,0,0,0
0.718728,0,0,0,0,0,0
0.720336,0,0,0,0,0,0
0.721898,0,0,0,0,0,0
0.723504,0,0,0,0,0,0
0.725081,0,0,0,0,0,0
0.726646,0,0,0,0,0,0
0.728085,0,0,0,0,0,0
0.729617,0,0,0,0,0,0
0.731224,0,0,0,0,0,0
0.733273,0,0,0,0,0,0
0.734784,0,0,0,0,0,0
0.736434,0,0,0,0,0,0
0.737927,0,0,0,0,0,0
0.739364,0,0,0,0,0,0
0.740758,0,0,0,0,0,0
0.742150,0,0,0,0,0,0
0.743626,0,0,0,0,0,0
0.745006,0,0,0,0,0,0
0.746362,0,0,0,0,0,0
0.747830,0,0,0,0,0,0
0.749229,0,0,0,0,0,0
0.750623,0,0,0,0,0,0
0.752022,0,0,0,0,0,0
0.753546,0,0,0,0,0,0
0.755153,0,0,0,0,0,0
0.756715,0,0,0,0,0,0
0.758287,0,0,0,0,0,0
0.759866,0,0,0,0,0,0
0.761424,0,0,0,0,0,0
0.762910,0,0,0,0,0,0
0.764450,0,0,0,0,0,0
0.766012,0,0,0,0,0,0
0.767660,0,0,0,0,0,0
0.769110,0,0,0,0,0,0
0.770650,0,0,0,0,0,0
0.772217,0,0,0,0,0,0
0.773781,0,0,0,0,0,0
0.775347,0,0,0,0,0,0
0.776914,0,0,0,0,0,0
0.778482,0,0,0,0,0,0
0.780109,0,0,0,0,0,0
0.781674,0,0,0,0,0,0
0.783240,0,0,0,0,0,0
0.784807,0,0,0,0,0,0
0.786375,0,0,0,0,0,0
0.787942,0,0,0,0,0,0
0.789506,0,0,0,0,0,0
0.791087,0,0,0,0,0,0
0.792653,0,0,0,0,0,0
0.794218,0,0,0,0,0,0
0.795790,0,0,0,0,0,0
0.797355,0,0,0,0,0,0
0.798922,0,0,0,0,0,0
0.800487,0,0,0,0,0,0
0.802066,0,0,0,0,0,0
0.803639,0,0,0,0,0,0
0.805204,0,0,0,0,0,0
0.806771,0,0,0,0,0,0
0.808337,0,0,0,0,0,0
0.809902,0,0,0,0,0,0
0.811511,0,0,0,0,0,0
0.813095,0,0,0,0,0,0
0.814612,0,0,0,0,0,0
0.816045,0,0,0,0,0,0
0.817551,0,0,0,0,0,0
0.819088,0,0,0,0,0,0
0.820489,0,0,0,0,0,0
0.821883,0,0,0,0,0,0
0.823434,0,0,0,0,0,0
0.826280,0,0,0,0,0,0
0.827684,0,0,0,0,0,0
0.829085,0,0,0,0,0,0
0.830487,0,0,0,0,0,0
0.831887,0,0,0,0,0,0
0.833306,0,0,0,0,0,0
0.834745,0,0,0,0,0,0
0.836147,0,0,0,0,0,0
0.837547,0,0,0,0,0,0
0.838949,0,0,0,0,0,0
0.840344,0,0,0,0,0,0
0.841737,0,0,0,0,0,0
0.843166,0,0,0,0,0,0
0.844704,0,0,0,0,0,0
0.846268,0,0,0,0,0,0
0.847646,0,0,0,0,0,0
0.849181,0,0,0,0,0,0
0.850791,0,0,0,0,0,0
0.852357,0,0,0,0,0,0
0.853919,0,0,0,0,0,0
0.855369,0,0,0,0,0,0
0.856904,0,0,0,0,0,0
0.858470,0,0,0,0,0,0
0.860080,0,0,0,0,0,0
0.861642,0,0,0,0,0,0
0.863206,0,0,0,0,0,0
0.864770,0,0,0,0,0,0
0.866351,0,0,0,0,0,0
0.867917,0,0,0,0,0,0
0.869479,0,0,0,0,0,0
0.871045,0,0,0,0,0,0
0.872649,0,0,0,0,0,0
0.874212,0,0,0,0,0,0
0.875783,0,0,0,0,0,0
0.877359,0,0,0,0,0,0
0.878926,0,0,0,0,0,0
0.880490,0,0,0,0,0,0
0.882053,0,0,0,0,0,0
0.883622,0,0,0,0,0,0
0.885185,0,0,0,0,0,0
0.886750,0,0,0,0,0,0
0.888225,0,0,0,0,0,0
0.889787,0,0,0,0,0,0
0.891396,0,0,0,0,0,0
0.892962,0,0,0,0,0,0
0.894527,0,0,0,0,0,0
0.896090,0,0,0,0,0,0
0.897702,0,0,0,0,0,0
0.899128,0,0,0,0,0,0
0.900662,0,0,0,0,0,0
0.902227,0,0,0,0,0,0
0.903790,0,0,0,0,0,0
0.905345,0,0,0,0,0,0
0.906820,0,0,0,0,0,0
0.908356,0,0,0,0,0,0
0.909936,0,0,0,0,0,0
0.911501,0,0,0,0,0,0
0.913067,0,0,0,0,0,0
0.914634,0,0,0,0,0,0
0.916246,0,0,0,0,0,0
0.917810,0,0,0,0,0,0
0.919376,0,0,0,0,0,0
0.920956,0,0,0,0,0,0
0.922522,0,0,0,0,0,0
0.924089,0,0,0,0,0,0
0.925653,0,0,0,0,0,0
0.927219,0,0,0,0,0,0
0.928784,0,0,0,0,0,0
0.930352,0,0,0,0,0,0
0.931963,0,0,0,0,0,0
0.933517,0,0,0,0,0,0
0.934950,0,0,0,0,0,0
0.936486,0,0,0,0,0,0
0.938052,0,0,0,0,0,0
0.939624,0,0,0,0,0,0
0.941189,0,0,0,0,0,0
0.942771,0,0,0,0,0,0
0.944329,0,0,0,0,0,0
0.945885,0,0,0,0,0,0
0.947321,0,0,0,0,0,0
0.948856,0,0,0,0,0,0
0.950422,0,0,0,0,0,0
0.951987,0,0,0,0,0,0
0.953437,0,0,0,0,0,0
0.955014,0,0,0,0,0,0
0.956575,0,0,0,0,0,0
0.958134,0,0,0,0,0,0
0.959730,0,0,0,0,0,0
0.961287,0,0,0,0,0,0
0.962767,0,0,0,0,0,0
0.964317,0,0,0,0,0,0
0.965877,0,0,0,0,0,0
0.967439,0,0,0,0,0,0
0.968994,0,0,0,0,0,0
0.970569,0,0,0,0,0,0
0.972172,0,0,0,0,0,0
0.973731,0,0,0,0,0,0
0.975305,0,0,0,0,0,0
0.976866,0,0,0,0,0,0
0.978429,0,0,0,0,0,0
0.980035,0,0,0,0,0,0
0.981595,0,0,0,0,0,0
0.983156,0,0,0,0,0,0
0.984719,0,0,0,0,0,0
0.986168,0,0,0,0,0,0
0.987707,0,0,0,0,0,0
0.989267,0,0,0,0,0,0
0.990830,0,0,0,0,0,0
0.992391,0,0,0,0,0,0
0.993948,0,0,0,0,0,0
0.995503,0,0,0,0,0,0
0.997043,0,0,0,0,0,0
0.998605,0,0,0,0,0,0
1.000166,0,0,0,0,0,0
1.001726,0,0,0,0,0,0
1.003332,0,0,0,0,0,0
1.004783,0,0,0,0,0,0
1.006212,0,0,0,0,0,0
1.007632,0,0,0,0,0,0
1.009032,0,0,0,0,0,0
1.010432,0,0,0,0,0,0
1.011875,0,0,0,0,0,0
1.013272,0,0,0,0,0,0
1.014802,0,0,0,0,0,0
1.016361,0,0,0,0,0,0
1.017935,0,0,0,0,0,0
1.019412,0,0,0,0,0,0
1.020941,0,0,0,0,0,0
1.022458,0,0,0,0,0,0
1.024019,0,0,0,0,0,0
1.025577,0,0,0,0,0,0
1.027184,0,0,0,0,0,0
1.028760,0,0,0,0,0,0
1.030216,0,0,0,0,0,0
1.031752,0,0,0,0,0,0
1.033304,0,0,0,0,0,0
1.034758,0,0,0,0,0,0
1.036349,0,0,0,0,0,0
1.037901,0,0,0,0,0,0
1.039348,0,0,0,0,0,0
1.040883,0,0,0,0,0,0
1.042452,0,0,0,0,0,0
1.044062,0,0,0,0,0,0
1.045626,0,0,0,0,0,0
1.047192,0,0,0,0,0,0
1.048749,0,0,0,0,0,0
1.050444,0,0,0,0,0,0
1.052051,0,0,0,0,0,0
1.053617,0,0,0,0,0,0
1.055183,0,0,0,0,0,0
1.056750,0,0,0,0,0,0
1.058383,0,0,0,0,0,0
1.060060,0,0,0,0,0,0
1.061637,0,0,0,0,0,0
1.063203,0,0,0,0,0,0
1.064767,0,0,0,0,0,0
1.066334,0,0,0,0,0,0
1.067899,0,0,0,0,0,0
1.069462,0,0,0,0,0,0
1.071029,0,0,0,0,0,0
1.072608,0,0,0,0,0,0
1.074171,0,0,0,0,0,0
1.075742,0,0,0,0,0,0
1.077305,0,0,0,0,0,0
1.078871,0,0,0,0,0,0
1.080437,0,0,0,0,0,0
1.082001,0,0,0,0,0,0
1.083529,0,0,0,0,0,0
1.085063,0,0,0,0,0,0
1.086629,0,0,0,0,0,0
1.088195,0,0,0,0,0,0
1.089758,0,0,0,0,0,0
1.091367,0,0,0,0,0,0
1.092932,0,0,0,0,0,0
1.094390,0,0,0,0,0,0
1.095926,0,0,0,0,0,0
1.097489,0,0,0,0,0,0
1.098952,0,0,0,0,0,0
1.100515,0,0,0,0,0,0
1.102078,0,0,0,0,0,0
1.103647,0,0,0,0,0,0
1.105225,0,0,0,0,0,0
1.106837,0,0,0,0,0,0
1.108403,0,0,0,0,0,0
1.109966,0,0,0,0,0,0
1.111593,0,0,0,0,0,0
1.113157,0,0,0,0,0,0
1.114766,0,0,0,0,0,0
1.116346,0,0,0,0,0,0
1.117910,0,0,0,0,0,0
1.119474,0,0,0,0,0,0
1.121040,0,0,0,0,0,0
1.122607,0,0,0,0,0,0
1.124217,0,0,0,0,0,0
1.125781,0,0,0,0,0,0
1.127360,0,0,0,0,0,0
1.128925,0,0,0,0,0,0
1.130491,0,0,0,0,0,0
1.132099,0,0,0,0,0,0
1.133662,0,0,0,0,0,0
1.135234,0,0,0,0,0,0
1.136665,0,0,0,0,0,0
1.138164,0,0,0,0,0,0
1.139638,0,0,0,0,0,0
1.141116,0,0,0,0,0,0
1.142521,0,0,0,0,0,0
1.143923,0,0,0,0,0,0
1.145324,0,0,0,0,0,0
1.146866,0,0,0,0,0,0
1.148550,0,0,0,0,0,0
1.149959,0,0,0,0,0,0
1.151359,0,0,0,0,0,0
1.152754,0,0,0,0,0,0
1.154148,0,0,0,0,0,0
1.155607,0,0,0,0,0,0
1.157005,0,0,0,0,0,0
1.158536,0,0,0,0,0,0
1.160115,0,0,0,0,0,0
1.161578,0,0,0,0,0,0
1.163021,0,0,0,0,0,0
1.164436,0,0,0,0,0,0
1.165838,0,0,0,0,0,0
1.167242,0,0,0,0,0,0
1.168644,0,0,0,0,0,0
1.170057,0,0,0,0,0,0
1.171590,0,0,0,0,0,0
1.173191,0,0,0,0,0,0
1.174746,0,0,0,0,0,0
1.176208,0,0,0,0,0,0
1.177615,0,0,0,0,0,0
1.179064,0,0,0,0,0,0
1.180479,0,0,0,0,0,0
1.181880,0,0,0,0,0,0
1.183283,0,0,0,0,0,0
1.184813,0,0,0,0,0,0
1.186380,0,0,0,0,0,0
1.187945,0,0,0,0,0,0
1.189510,0,0,0,0,0,0
1.191092,0,0,0,0,0,0
1.192660,0,0,0,0,0,0
1.194224,0,0,0,0,0,0
1.195795,0,0,0,0,0,0
1.197360,0,0,0,0,0,0
1.198927,0,0,0,0,0,0
1.200494,0,0,0,0,0,0
1.202074,0,0,0,0,0,0
1.203645,0,0,0,0,0,0
1.205210,0,0,0,0,0,0
1.206776,0,0,0,0,0,0
1.208341,0,0,0,0,0,0
1.209906,0,0,0,0,0,0
1.211515,0,0,0,0,0,0
1.213097,0,0,0,0,0,0
1.214750,0,0,0,0,0,0
1.216212,0,0,0,0,0,0
1.217745,0,0,0,0,0,0
1.219356,0,0,0,0,0,0
1.220922,0,0,0,0,0,0
