elapsed_s,VPC_BE_CCHE_NUM_POS_REQ,VPC_BE_STALL_CYCLES_LM_ACK,VPC_BE_STALL_CYCLES_PRG_END_VPCPS,VPC_BE_POS_OVERFETCH_ATTR,VPC_BE_BOTTLENECK
0.647462,0,0,0,0,0
0.649014,0,0,0,0,0
0.650430,0,0,0,0,0
0.651953,0,0,0,0,0
0.653551,0,0,0,0,0
0.655119,0,0,0,0,0
0.656707,0,0,0,0,0
0.658321,0,0,0,0,0
0.659874,0,0,0,0,0
0.661429,0,0,0,0,0
0.662982,0,0,0,0,0
0.664533,0,0,0,0,0
0.666102,0,0,0,0,0
0.667656,0,0,0,0,0
0.669210,0,0,0,0,0
0.670807,0,0,0,0,0
0.672359,0,0,0,0,0
0.673913,0,0,0,0,0
0.675467,0,0,0,0,0
0.677032,0,0,0,0,0
0.678626,0,0,0,0,0
0.680178,0,0,0,0,0
0.681732,0,0,0,0,0
0.683284,0,0,0,0,0
0.684835,0,0,0,0,0
0.686393,0,0,0,0,0
0.687959,0,0,0,0,0
0.689515,0,0,0,0,0
0.691067,0,0,0,0,0
0.692619,0,0,0,0,0
0.694217,0,0,0,0,0
0.695770,0,0,0,0,0
0.697326,0,0,0,0,0
0.698894,0,0,0,0,0
0.700446,0,0,0,0,0
0.702066,0,0,0,0,0
0.703620,0,0,0,0,0
0.705176,0,0,0,0,0
0.706730,0,0,0,0,0
0.708281,0,0,0,0,0
0.709895,0,0,0,0,0
0.711449,0,0,0,0,0
0.713001,0,0,0,0,0
0.714556,0,0,0,0,0
0.716108,0,0,0,0,0
0.717706,0,0,0,0,0
0.719260,0,0,0,0,0
0.720826,0,0,0,0,0
0.722384,0,0,0,0,0
0.723936,0,0,0,0,0
0.725536,0,0,0,0,0
0.727091,0,0,0,0,0
0.728643,0,0,0,0,0
0.730198,0,0,0,0,0
0.731767,0,0,0,0,0
0.733322,0,0,0,0,0
0.735777,0,0,0,0,0
0.737349,0,0,0,0,0
0.738738,0,0,0,0,0
0.740255,0,0,0,0,0
0.741736,0,0,0,0,0
0.743261,0,0,0,0,0
0.744813,0,0,0,0,0
0.746370,0,0,0,0,0
0.747922,0,0,0,0,0
0.749520,0,0,0,0,0
0.751075,0,0,0,0,0
0.752641,0,0,0,0,0
0.754196,0,0,0,0,0
0.755750,0,0,0,0,0
0.757304,0,0,0,0,0
0.758902,0,0,0,0,0
0.760454,0,0,0,0,0
0.762007,0,0,0,0,0
0.763575,0,0,0,0,0
0.765129,0,0,0,0,0
0.766682,0,0,0,0,0
0.768234,0,0,0,0,0
0.769788,0,0,0,0,0
0.771341,0,0,0,0,0
0.772894,0,0,0,0,0
0.774473,0,0,0,0,0
0.776025,0,0,0,0,0
0.777579,0,0,0,0,0
0.779132,0,0,0,0,0
0.780684,0,0,0,0,0
0.782279,0,0,0,0,0
0.783834,0,0,0,0,0
0.785402,0,0,0,0,0
0.786955,0,0,0,0,0
0.788507,0,0,0,0,0
0.790102,0,0,0,0,0
0.791656,0,0,0,0,0
0.793210,0,0,0,0,0
0.794764,0,0,0,0,0
0.796330,0,0,0,0,0
0.797928,0,0,0,0,0
0.799482,0,0,0,0,0
0.801034,0,0,0,0,0
0.802534,0,0,0,0,0
0.803931,0,0,0,0,0
0.805453,0,0,0,0,0
0.807020,0,0,0,0,0
0.808572,0,0,0,0,0
0.810124,0,0,0,0,0
0.811555,0,0,0,0,0
0.813085,0,0,0,0,0
0.814638,0,0,0,0,0
0.816190,0,0,0,0,0
0.817759,0,0,0,0,0
0.819312,0,0,0,0,0
0.820864,0,0,0,0,0
0.822423,0,0,0,0,0
0.823974,0,0,0,0,0
0.825530,0,0,0,0,0
0.827082,0,0,0,0,0
0.828650,0,0,0,0,0
0.830247,0,0,0,0,0
