elapsed_s,PC_NEVER_COUNT,PC_US_BUSY_CYCLES,PC_US_WORKING_CYCLES,PC_US_UCHE_OUTSTANDING_TRANS,PC_US_PASS1_TF_STALL_CYCLES,PC_US_STARVE_CYCLES_FOR_INDEX,PC_US_STARVE_CYCLES_FOR_TF,PC_US_STARVE_CYCLES_FOR_VIZ_STREAM
0.212955,0,0,0,0,0,0,0,0
0.214528,0,0,0,0,0,0,0,0
0.216101,0,0,0,0,0,0,0,0
0.217674,0,0,0,0,0,0,0,0
0.219291,0,0,0,0,0,0,0,0
0.220876,0,0,0,0,0,0,0,0
0.222448,0,0,0,0,0,0,0,0
0.224021,0,0,0,0,0,0,0,0
0.225594,0,0,0,0,0,0,0,0
0.227209,0,0,0,0,0,0,0,0
0.228780,0,0,0,0,0,0,0,0
0.230352,0,0,0,0,0,0,0,0
0.231983,0,0,0,0,0,0,0,0
0.233557,0,0,0,0,0,0,0,0
0.235174,0,0,0,0,0,0,0,0
0.236745,0,0,0,0,0,0,0,0
0.238316,0,0,0,0,0,0,0,0
0.239888,0,0,0,0,0,0,0,0
0.241526,0,0,0,0,0,0,0,0
0.243218,0,0,0,0,0,0,0,0
0.244789,0,0,0,0,0,0,0,0
0.246361,0,0,0,0,0,0,0,0
0.247933,0,0,0,0,0,0,0,0
0.249506,0,0,0,0,0,0,0,0
0.251077,0,0,0,0,0,0,0,0
0.252645,0,0,0,0,0,0,0,0
0.254130,0,0,0,0,0,0,0,0
0.255680,0,0,0,0,0,0,0,0
0.257252,0,0,0,0,0,0,0,0
0.258830,0,0,0,0,0,0,0,0
0.260402,0,0,0,0,0,0,0,0
0.261976,0,0,0,0,0,0,0,0
0.263540,0,0,0,0,0,0,0,0
0.265117,0,0,0,0,0,0,0,0
0.266707,0,0,0,0,0,0,0,0
0.268154,0,0,0,0,0,0,0,0
0.269567,0,0,0,0,0,0,0,0
0.270976,0,0,0,0,0,0,0,0
0.272382,0,0,0,0,0,0,0,0
0.273792,0,0,0,0,0,0,0,0
0.275372,0,0,0,0,0,0,0,0
0.276943,0,0,0,0,0,0,0,0
0.278514,0,0,0,0,0,0,0,0
0.280085,0,0,0,0,0,0,0,0
0.281657,0,0,0,0,0,0,0,0
0.283230,0,0,0,0,0,0,0,0
0.284800,0,0,0,0,0,0,0,0
0.286385,0,0,0,0,0,0,0,0
0.287957,0,0,0,0,0,0,0,0
0.289529,0,0,0,0,0,0,0,0
0.291099,0,0,0,0,0,0,0,0
0.292668,0,0,0,0,0,0,0,0
0.294242,0,0,0,0,0,0,0,0
0.295813,0,0,0,0,0,0,0,0
0.297397,0,0,0,0,0,0,0,0
0.299014,0,0,0,0,0,0,0,0
0.300584,0,0,0,0,0,0,0,0
0.302156,0,0,0,0,0,0,0,0
0.303996,0,0,0,0,0,0,0,0
0.305573,0,0,0,0,0,0,0,0
0.307191,0,0,0,0,0,0,0,0
0.308776,0,0,0,0,0,0,0,0
0.310349,0,0,0,0,0,0,0,0
0.311923,0,0,0,0,0,0,0,0
0.313498,0,0,0,0,0,0,0,0
0.315072,0,0,0,0,0,0,0,0
0.316644,0,0,0,0,0,0,0,0
0.318219,0,0,0,0,0,0,0,0
0.319806,0,0,0,0,0,0,0,0
0.321377,0,0,0,0,0,0,0,0
0.322957,0,0,0,0,0,0,0,0
0.324528,0,0,0,0,0,0,0,0
0.326103,0,0,0,0,0,0,0,0
0.327677,0,0,0,0,0,0,0,0
0.329248,0,0,0,0,0,0,0,0
0.330840,0,0,0,0,0,0,0,0
0.332412,0,0,0,0,0,0,0,0
0.333986,0,0,0,0,0,0,0,0
0.335559,0,0,0,0,0,0,0,0
0.337129,0,0,0,0,0,0,0,0
0.338671,0,0,0,0,0,0,0,0
0.340211,0,0,0,0,0,0,0,0
0.341796,0,0,0,0,0,0,0,0
0.343368,0,0,0,0,0,0,0,0
0.344937,0,0,0,0,0,0,0,0
0.346553,0,0,0,0,0,0,0,0
0.348125,0,0,0,0,0,0,0,0
0.349699,0,0,0,0,0,0,0,0
0.351270,0,0,0,0,0,0,0,0
0.352853,0,0,0,0,0,0,0,0
0.354468,0,0,0,0,0,0,0,0
0.356040,0,0,0,0,0,0,0,0
0.357612,0,0,0,0,0,0,0,0
0.359840,0,0,0,0,0,0,0,0
0.361251,0,0,0,0,0,0,0,0
0.362706,0,0,0,0,0,0,0,0
0.364110,0,0,0,0,0,0,0,0
0.365528,0,0,0,0,0,0,0,0
0.366938,0,0,0,0,0,0,0,0
0.368345,0,0,0,0,0,0,0,0
0.369931,0,0,0,0,0,0,0,0
0.373679,0,0,0,0,0,0,0,0
0.375186,0,0,0,0,0,0,0,0
0.376595,0,0,0,0,0,0,0,0
0.378001,0,0,0,0,0,0,0,0
0.379405,0,0,0,0,0,0,0,0
0.380807,0,0,0,0,0,0,0,0
0.382209,0,0,0,0,0,0,0,0
0.383613,0,0,0,0,0,0,0,0
0.385014,0,0,0,0,0,0,0,0
0.386475,0,0,0,0,0,0,0,0
0.387878,0,0,0,0,0,0,0,0
0.389278,0,0,0,0,0,0,0,0
0.390679,0,0,0,0,0,0,0,0
0.392081,0,0,0,0,0,0,0,0
0.393530,0,0,0,0,0,0,0,0
0.395065,0,0,0,0,0,0,0,0
0.397099,0,0,0,0,0,0,0,0
0.399234,0,0,0,0,0,0,0,0
0.400666,0,0,0,0,0,0,0,0
0.402123,0,0,0,0,0,0,0,0
0.403532,0,0,0,0,0,0,0,0
0.404939,0,0,0,0,0,0,0,0
0.406349,0,0,0,0,0,0,0,0
0.407774,0,0,0,0,0,0,0,0
0.409180,0,0,0,0,0,0,0,0
0.410653,0,0,0,0,0,0,0,0
0.412064,0,0,0,0,0,0,0,0
0.413475,0,0,0,0,0,0,0,0
0.414876,0,0,0,0,0,0,0,0
0.416278,0,0,0,0,0,0,0,0
0.417753,0,0,0,0,0,0,0,0
0.419324,0,0,0,0,0,0,0,0
0.420895,0,0,0,0,0,0,0,0
0.422467,0,0,0,0,0,0,0,0
0.424040,0,0,0,0,0,0,0,0
0.425614,0,0,0,0,0,0,0,0
0.427231,0,0,0,0,0,0,0,0
0.428802,0,0,0,0,0,0,0,0
0.430388,0,0,0,0,0,0,0,0
0.431961,0,0,0,0,0,0,0,0
0.433534,0,0,0,0,0,0,0,0
0.435149,0,0,0,0,0,0,0,0
0.436720,0,0,0,0,0,0,0,0
0.438293,0,0,0,0,0,0,0,0
0.439865,0,0,0,0,0,0,0,0
0.441518,0,0,0,0,0,0,0,0
0.443199,0,0,0,0,0,0,0,0
0.444770,0,0,0,0,0,0,0,0
0.446341,0,0,0,0,0,0,0,0
0.447914,0,0,0,0,0,0,0,0
0.449487,0,0,0,0,0,0,0,0
0.451057,0,0,0,0,0,0,0,0
0.452640,0,0,0,0,0,0,0,0
0.454085,0,0,0,0,0,0,0,0
0.455625,0,0,0,0,0,0,0,0
0.457188,0,0,0,0,0,0,0,0
0.458719,0,0,0,0,0,0,0,0
0.460252,0,0,0,0,0,0,0,0
0.461695,0,0,0,0,0,0,0,0
0.463251,0,0,0,0,0,0,0,0
0.464822,0,0,0,0,0,0,0,0
0.466439,0,0,0,0,0,0,0,0
0.468013,0,0,0,0,0,0,0,0
0.469589,0,0,0,0,0,0,0,0
0.471162,0,0,0,0,0,0,0,0
0.472734,0,0,0,0,0,0,0,0
0.474364,0,0,0,0,0,0,0,0
0.475938,0,0,0,0,0,0,0,0
0.477513,0,0,0,0,0,0,0,0
0.479086,0,0,0,0,0,0,0,0
0.480658,0,0,0,0,0,0,0,0
0.482277,0,0,0,0,0,0,0,0
0.483850,0,0,0,0,0,0,0,0
0.485503,0,0,0,0,0,0,0,0
0.487030,0,0,0,0,0,0,0,0
0.488641,0,0,0,0,0,0,0,0
0.490260,0,0,0,0,0,0,0,0
0.491834,0,0,0,0,0,0,0,0
0.493405,0,0,0,0,0,0,0,0
0.495025,0,0,0,0,0,0,0,0
0.496485,0,0,0,0,0,0,0,0
0.498075,0,0,0,0,0,0,0,0
0.499648,0,0,0,0,0,0,0,0
0.501220,0,0,0,0,0,0,0,0
0.502798,0,0,0,0,0,0,0,0
0.504370,0,0,0,0,0,0,0,0
0.505988,0,0,0,0,0,0,0,0
0.507577,0,0,0,0,0,0,0,0
0.509150,0,0,0,0,0,0,0,0
0.510811,0,0,0,0,0,0,0,0
0.512384,0,0,0,0,0,0,0,0
0.514004,0,0,0,0,0,0,0,0
0.515578,0,0,0,0,0,0,0,0
0.517150,0,0,0,0,0,0,0,0
0.518813,0,0,0,0,0,0,0,0
0.520385,0,0,0,0,0,0,0,0
0.521896,0,0,0,0,0,0,0,0
0.523466,0,0,0,0,0,0,0,0
0.525039,0,0,0,0,0,0,0,0
0.526612,0,0,0,0,0,0,0,0
0.528187,0,0,0,0,0,0,0,0
0.529775,0,0,0,0,0,0,0,0
0.531393,0,0,0,0,0,0,0,0
0.532965,0,0,0,0,0,0,0,0
0.534538,0,0,0,0,0,0,0,0
0.536113,0,0,0,0,0,0,0,0
0.537687,0,0,0,0,0,0,0,0
0.539306,0,0,0,0,0,0,0,0
0.540893,0,0,0,0,0,0,0,0
0.542468,0,0,0,0,0,0,0,0
0.544043,0,0,0,0,0,0,0,0
0.545618,0,0,0,0,0,0,0,0
0.547237,0,0,0,0,0,0,0,0
0.548810,0,0,0,0,0,0,0,0
0.550382,0,0,0,0,0,0,0,0
0.551969,0,0,0,0,0,0,0,0
0.553545,0,0,0,0,0,0,0,0
0.555163,0,0,0,0,0,0,0,0
0.556734,0,0,0,0,0,0,0,0
0.558307,0,0,0,0,0,0,0,0
0.559880,0,0,0,0,0,0,0,0
0.561535,0,0,0,0,0,0,0,0
0.563005,0,0,0,0,0,0,0,0
0.564419,0,0,0,0,0,0,0,0
0.565960,0,0,0,0,0,0,0,0
0.567534,0,0,0,0,0,0,0,0
0.569106,0,0,0,0,0,0,0,0
0.570742,0,0,0,0,0,0,0,0
0.572313,0,0,0,0,0,0,0,0
0.573774,0,0,0,0,0,0,0,0
0.575189,0,0,0,0,0,0,0,0
0.576597,0,0,0,0,0,0,0,0
0.578005,0,0,0,0,0,0,0,0
0.579416,0,0,0,0,0,0,0,0
0.580824,0,0,0,0,0,0,0,0
0.582235,0,0,0,0,0,0,0,0
0.583639,0,0,0,0,0,0,0,0
0.585051,0,0,0,0,0,0,0,0
0.586453,0,0,0,0,0,0,0,0
0.587982,0,0,0,0,0,0,0,0
0.589610,0,0,0,0,0,0,0,0
0.591176,0,0,0,0,0,0,0,0
0.592738,0,0,0,0,0,0,0,0
0.594223,0,0,0,0,0,0,0,0
0.595651,0,0,0,0,0,0,0,0
0.597063,0,0,0,0,0,0,0,0
0.598475,0,0,0,0,0,0,0,0
0.599884,0,0,0,0,0,0,0,0
0.601292,0,0,0,0,0,0,0,0
0.602737,0,0,0,0,0,0,0,0
0.604276,0,0,0,0,0,0,0,0
0.605865,0,0,0,0,0,0,0,0
0.607439,0,0,0,0,0,0,0,0
0.609011,0,0,0,0,0,0,0,0
0.610628,0,0,0,0,0,0,0,0
0.612203,0,0,0,0,0,0,0,0
0.613776,0,0,0,0,0,0,0,0
0.615350,0,0,0,0,0,0,0,0
0.616934,0,0,0,0,0,0,0,0
0.618552,0,0,0,0,0,0,0,0
0.620127,0,0,0,0,0,0,0,0
0.621702,0,0,0,0,0,0,0,0
0.623276,0,0,0,0,0,0,0,0
0.624848,0,0,0,0,0,0,0,0
0.626465,0,0,0,0,0,0,0,0
0.628053,0,0,0,0,0,0,0,0
0.629628,0,0,0,0,0,0,0,0
0.631202,0,0,0,0,0,0,0,0
0.632774,0,0,0,0,0,0,0,0
0.634391,0,0,0,0,0,0,0,0
0.635965,0,0,0,0,0,0,0,0
0.637538,0,0,0,0,0,0,0,0
0.639125,0,0,0,0,0,0,0,0
0.640698,0,0,0,0,0,0,0,0
0.642315,0,0,0,0,0,0,0,0
0.643884,0,0,0,0,0,0,0,0
0.645537,0,0,0,0,0,0,0,0
0.647049,0,0,0,0,0,0,0,0
0.648456,0,0,0,0,0,0,0,0
0.649920,0,0,0,0,0,0,0,0
0.651463,0,0,0,0,0,0,0,0
0.653033,0,0,0,0,0,0,0,0
0.654482,0,0,0,0,0,0,0,0
0.656029,0,0,0,0,0,0,0,0
0.657603,0,0,0,0,0,0,0,0
0.659217,0,0,0,0,0,0,0,0
0.660800,0,0,0,0,0,0,0,0
0.662373,0,0,0,0,0,0,0,0
0.663944,0,0,0,0,0,0,0,0
0.665517,0,0,0,0,0,0,0,0
0.667087,0,0,0,0,0,0,0,0
0.668656,0,0,0,0,0,0,0,0
0.670229,0,0,0,0,0,0,0,0
0.671814,0,0,0,0,0,0,0,0
0.673383,0,0,0,0,0,0,0,0
0.674961,0,0,0,0,0,0,0,0
0.676530,0,0,0,0,0,0,0,0
0.678104,0,0,0,0,0,0,0,0
0.679676,0,0,0,0,0,0,0,0
0.681246,0,0,0,0,0,0,0,0
0.682835,0,0,0,0,0,0,0,0
0.684256,0,0,0,0,0,0,0,0
0.685670,0,0,0,0,0,0,0,0
0.687076,0,0,0,0,0,0,0,0
0.688478,0,0,0,0,0,0,0,0
0.689922,0,0,0,0,0,0,0,0
0.691293,0,0,0,0,0,0,0,0
0.692839,0,0,0,0,0,0,0,0
0.694412,0,0,0,0,0,0,0,0
0.695985,0,0,0,0,0,0,0,0
0.697560,0,0,0,0,0,0,0,0
0.699179,0,0,0,0,0,0,0,0
0.700752,0,0,0,0,0,0,0,0
0.702326,0,0,0,0,0,0,0,0
0.703914,0,0,0,0,0,0,0,0
0.705489,0,0,0,0,0,0,0,0
0.707063,0,0,0,0,0,0,0,0
0.708635,0,0,0,0,0,0,0,0
0.710211,0,0,0,0,0,0,0,0
0.711775,0,0,0,0,0,0,0,0
0.713336,0,0,0,0,0,0,0,0
0.714798,0,0,0,0,0,0,0,0
0.716213,0,0,0,0,0,0,0,0
0.717753,0,0,0,0,0,0,0,0
0.719327,0,0,0,0,0,0,0,0
0.720899,0,0,0,0,0,0,0,0
0.722517,0,0,0,0,0,0,0,0
0.724091,0,0,0,0,0,0,0,0
0.725680,0,0,0,0,0,0,0,0
0.727254,0,0,0,0,0,0,0,0
0.728827,0,0,0,0,0,0,0,0
0.730443,0,0,0,0,0,0,0,0
0.732018,0,0,0,0,0,0,0,0
0.733592,0,0,0,0,0,0,0,0
0.735166,0,0,0,0,0,0,0,0
0.736751,0,0,0,0,0,0,0,0
0.738368,0,0,0,0,0,0,0,0
0.739941,0,0,0,0,0,0,0,0
0.741515,0,0,0,0,0,0,0,0
0.743125,0,0,0,0,0,0,0,0
0.744697,0,0,0,0,0,0,0,0
0.746315,0,0,0,0,0,0,0,0
0.747902,0,0,0,0,0,0,0,0
0.749476,0,0,0,0,0,0,0,0
0.751049,0,0,0,0,0,0,0,0
0.752622,0,0,0,0,0,0,0,0
0.754240,0,0,0,0,0,0,0,0
0.755814,0,0,0,0,0,0,0,0
0.757386,0,0,0,0,0,0,0,0
0.758974,0,0,0,0,0,0,0,0
0.760545,0,0,0,0,0,0,0,0
0.762163,0,0,0,0,0,0,0,0
0.763737,0,0,0,0,0,0,0,0
0.765309,0,0,0,0,0,0,0,0
0.766887,0,0,0,0,0,0,0,0
0.768458,0,0,0,0,0,0,0,0
0.770091,0,0,0,0,0,0,0,0
0.771666,0,0,0,0,0,0,0,0
0.773238,0,0,0,0,0,0,0,0
0.774810,0,0,0,0,0,0,0,0
0.776373,0,0,0,0,0,0,0,0
0.777898,0,0,0,0,0,0,0,0
0.779543,0,0,0,0,0,0,0,0
0.781001,0,0,0,0,0,0,0,0
0.782544,0,0,0,0,0,0,0,0
0.784117,0,0,0,0,0,0,0,0
0.785691,0,0,0,0,0,0,0,0
0.787309,0,0,0,0,0,0,0,0
0.788881,0,0,0,0,0,0,0,0
0.790453,0,0,0,0,0,0,0,0
0.792045,0,0,0,0,0,0,0,0
0.793619,0,0,0,0,0,0,0,0
0.795235,0,0,0,0,0,0,0,0
0.796806,0,0,0,0,0,0,0,0
0.798378,0,0,0,0,0,0,0,0
0.799949,0,0,0,0,0,0,0,0
0.801522,0,0,0,0,0,0,0,0
0.802928,0,0,0,0,0,0,0,0
0.804341,0,0,0,0,0,0,0,0
0.805881,0,0,0,0,0,0,0,0
0.807453,0,0,0,0,0,0,0,0
0.809023,0,0,0,0,0,0,0,0
0.810639,0,0,0,0,0,0,0,0
0.812210,0,0,0,0,0,0,0,0
0.813797,0,0,0,0,0,0,0,0
0.815368,0,0,0,0,0,0,0,0
0.816939,0,0,0,0,0,0,0,0
0.818553,0,0,0,0,0,0,0,0
0.820124,0,0,0,0,0,0,0,0
0.821698,0,0,0,0,0,0,0,0
0.823270,0,0,0,0,0,0,0,0
0.824729,0,0,0,0,0,0,0,0
0.826318,0,0,0,0,0,0,0,0
0.827890,0,0,0,0,0,0,0,0
0.829464,0,0,0,0,0,0,0,0
0.831036,0,0,0,0,0,0,0,0
0.832607,0,0,0,0,0,0,0,0
0.834224,0,0,0,0,0,0,0,0
0.835810,0,0,0,0,0,0,0,0
0.837379,0,0,0,0,0,0,0,0
0.838956,0,0,0,0,0,0,0,0
0.840527,0,0,0,0,0,0,0,0
0.842144,0,0,0,0,0,0,0,0
0.843717,0,0,0,0,0,0,0,0
0.845288,0,0,0,0,0,0,0,0
0.846702,0,0,0,0,0,0,0,0
0.848244,0,0,0,0,0,0,0,0
0.849817,0,0,0,0,0,0,0,0
0.851389,0,0,0,0,0,0,0,0
0.852958,0,0,0,0,0,0,0,0
0.854538,0,0,0,0,0,0,0,0
0.856088,0,0,0,0,0,0,0,0
0.857676,0,0,0,0,0,0,0,0
0.859293,0,0,0,0,0,0,0,0
0.860864,0,0,0,0,0,0,0,0
0.862437,0,0,0,0,0,0,0,0
0.864009,0,0,0,0,0,0,0,0
0.865583,0,0,0,0,0,0,0,0
0.867199,0,0,0,0,0,0,0,0
0.868783,0,0,0,0,0,0,0,0
0.870355,0,0,0,0,0,0,0,0
0.871928,0,0,0,0,0,0,0,0
0.873501,0,0,0,0,0,0,0,0
0.875074,0,0,0,0,0,0,0,0
0.876645,0,0,0,0,0,0,0,0
0.878220,0,0,0,0,0,0,0,0
0.879682,0,0,0,0,0,0,0,0
0.881229,0,0,0,0,0,0,0,0
0.882811,0,0,0,0,0,0,0,0
0.884385,0,0,0,0,0,0,0,0
0.885963,0,0,0,0,0,0,0,0
0.887540,0,0,0,0,0,0,0,0
0.889115,0,0,0,0,0,0,0,0
0.890699,0,0,0,0,0,0,0,0
0.892246,0,0,0,0,0,0,0,0
0.893824,0,0,0,0,0,0,0,0
0.895401,0,0,0,0,0,0,0,0
0.896976,0,0,0,0,0,0,0,0
0.898595,0,0,0,0,0,0,0,0
0.900172,0,0,0,0,0,0,0,0
0.901763,0,0,0,0,0,0,0,0
0.903340,0,0,0,0,0,0,0,0
0.904915,0,0,0,0,0,0,0,0
0.906535,0,0,0,0,0,0,0,0
0.908113,0,0,0,0,0,0,0,0
0.909689,0,0,0,0,0,0,0,0
0.911262,0,0,0,0,0,0,0,0
0.912910,0,0,0,0,0,0,0,0
0.914533,0,0,0,0,0,0,0,0
0.916113,0,0,0,0,0,0,0,0
0.917692,0,0,0,0,0,0,0,0
0.919268,0,0,0,0,0,0,0,0
0.920845,0,0,0,0,0,0,0,0
0.922467,0,0,0,0,0,0,0,0
0.924061,0,0,0,0,0,0,0,0
0.925641,0,0,0,0,0,0,0,0
0.927219,0,0,0,0,0,0,0,0
0.928796,0,0,0,0,0,0,0,0
0.930417,0,0,0,0,0,0,0,0
0.931996,0,0,0,0,0,0,0,0
0.933576,0,0,0,0,0,0,0,0
0.935042,0,0,0,0,0,0,0,0
0.936588,0,0,0,0,0,0,0,0
0.938214,0,0,0,0,0,0,0,0
0.939792,0,0,0,0,0,0,0,0
0.941367,0,0,0,0,0,0,0,0
0.942949,0,0,0,0,0,0,0,0
0.944526,0,0,0,0,0,0,0,0
0.946163,0,0,0,0,0,0,0,0
0.947741,0,0,0,0,0,0,0,0
0.949317,0,0,0,0,0,0,0,0
0.950900,0,0,0,0,0,0,0,0
0.952477,0,0,0,0,0,0,0,0
0.954099,0,0,0,0,0,0,0,0
0.955678,0,0,0,0,0,0,0,0
0.957268,0,0,0,0,0,0,0,0
0.958755,0,0,0,0,0,0,0,0
0.960172,0,0,0,0,0,0,0,0
0.961717,0,0,0,0,0,0,0,0
0.963341,0,0,0,0,0,0,0,0
0.964918,0,0,0,0,0,0,0,0
0.966495,0,0,0,0,0,0,0,0
0.968078,0,0,0,0,0,0,0,0
0.969671,0,0,0,0,0,0,0,0
0.971295,0,0,0,0,0,0,0,0
0.972879,0,0,0,0,0,0,0,0
0.974456,0,0,0,0,0,0,0,0
0.976032,0,0,0,0,0,0,0,0
0.977610,0,0,0,0,0,0,0,0
0.979250,0,0,0,0,0,0,0,0
0.980824,0,0,0,0,0,0,0,0
0.982400,0,0,0,0,0,0,0,0
0.983983,0,0,0,0,0,0,0,0
0.985558,0,0,0,0,0,0,0,0
