elapsed_s,PC_S_DS_INVOCATIONS,PC_S_VS_INVOCATIONS,PC_S_GS_INVOCATIONS,PC_S_DS_PRIMITIVES,PC_S_TESS_BUSY_CYCLES,PC_S_TESS_WORKING_CYCLES,PC_S_TESS_STALL_CYCLES_PC,PC_S_TESS_STARVE_CYCLES_PC
0.059829,0,0,0,0,0,0,0,13668
0.061148,0,0,0,0,0,0,0,14088
0.062466,0,0,0,0,0,0,0,13755
0.063786,0,0,0,0,0,0,0,13668
0.065108,0,0,0,0,0,0,0,14325
0.066445,0,0,0,0,0,0,0,13506
0.067856,0,0,0,0,0,0,0,13665
0.069268,0,0,0,0,0,0,0,13692
0.070690,0,0,0,0,0,0,0,12087
0.072058,0,0,0,0,0,0,0,12186
0.073425,0,0,0,0,0,0,0,12015
0.074786,0,0,0,0,0,0,0,11943
0.076210,0,0,0,0,0,0,0,12333
0.077577,0,0,0,0,0,0,0,12003
0.079011,0,0,0,0,0,0,0,15699
0.080591,0,0,0,0,0,0,0,11817
0.081968,0,0,0,0,0,0,0,12453
0.083415,0,0,0,0,0,0,0,11934
0.084834,0,0,0,0,0,0,0,12318
0.086264,0,0,0,0,0,0,0,11952
0.087740,0,0,0,0,0,0,0,10956
0.089147,0,0,0,0,0,0,0,10443
0.090561,0,0,0,0,0,0,0,28560
0.091824,0,0,0,0,0,0,0,21333
0.093244,0,0,0,0,0,0,0,13809
0.094651,0,0,0,0,0,0,0,14400
0.096057,0,0,0,0,0,0,0,14247
0.097476,0,0,0,0,0,0,0,13992
0.099915,0,0,0,0,0,0,0,13725
0.101324,0,0,0,0,0,0,0,13842
0.102722,0,0,0,0,0,0,0,13743
0.104125,0,0,0,0,0,0,0,13668
0.105530,0,0,0,0,0,0,0,14550
0.106964,0,0,0,0,0,0,0,13686
0.108375,0,0,0,0,0,0,0,16239
0.109777,0,0,0,0,0,0,0,13488
0.114597,0,0,0,0,0,0,0,13953
0.116029,0,0,0,0,0,0,0,13452
0.117403,0,0,0,0,0,0,0,14100
0.118781,0,0,0,0,0,0,0,13761
0.120143,0,0,0,0,0,0,0,13476
0.121503,0,0,0,0,0,0,0,13539
0.122863,0,0,0,0,0,0,0,13767
0.124223,0,0,0,0,0,0,0,13596
0.125582,0,0,0,0,0,0,0,13827
0.126941,0,0,0,0,0,0,0,13641
0.128300,0,0,0,0,0,0,0,13980
0.129671,0,0,0,0,0,0,0,13554
0.131403,0,0,0,0,0,0,0,13473
0.133030,0,0,0,0,0,0,0,13488
0.134475,0,0,0,0,0,0,0,13482
0.135883,0,0,0,0,0,0,0,13695
0.137286,0,0,0,0,0,0,0,13761
0.138745,0,0,0,0,0,0,0,13863
0.140234,0,0,0,0,0,0,0,13659
0.141636,0,0,0,0,0,0,0,13824
0.143041,0,0,0,0,0,0,0,13767
0.144448,0,0,0,0,0,0,0,13605
0.145853,0,0,0,0,0,0,0,13626
0.147303,0,0,0,0,0,0,0,13476
0.148838,0,0,0,0,0,0,0,13833
0.150424,0,0,0,0,0,0,0,13659
0.151995,0,0,0,0,0,0,0,13944
0.153564,0,0,0,0,0,0,0,13497
0.155136,0,0,0,0,0,0,0,13941
0.156708,0,0,0,0,0,0,0,13635
0.158276,0,0,0,0,0,0,0,13623
0.159851,0,0,0,0,0,0,0,13659
0.161307,0,0,0,0,0,0,0,18471
0.162895,0,0,0,0,0,0,0,13998
0.164466,0,0,0,0,0,0,0,13827
0.166035,0,0,0,0,0,0,0,13587
0.167667,0,0,0,0,0,0,0,14247
0.169237,0,0,0,0,0,0,0,13938
0.170810,0,0,0,0,0,0,0,13596
0.172392,0,0,0,0,0,0,0,13539
0.173961,0,0,0,0,0,0,0,13566
0.175531,0,0,0,0,0,0,0,13518
0.177100,0,0,0,0,0,0,0,13875
0.178714,0,0,0,0,0,0,0,14196
0.180285,0,0,0,0,0,0,0,13644
0.181854,0,0,0,0,0,0,0,13644
0.183438,0,0,0,0,0,0,0,14238
0.185009,0,0,0,0,0,0,0,13623
0.186581,0,0,0,0,0,0,0,14067
0.188151,0,0,0,0,0,0,0,13866
0.189720,0,0,0,0,0,0,0,13650
0.191290,0,0,0,0,0,0,0,13605
0.192860,0,0,0,0,0,0,0,14388
0.194486,0,0,0,0,0,0,0,13473
0.196057,0,0,0,0,0,0,0,13692
0.197625,0,0,0,0,0,0,0,13782
0.199195,0,0,0,0,0,0,0,14193
0.200639,0,0,0,0,0,0,0,13674
0.202180,0,0,0,0,0,0,0,13629
0.203756,0,0,0,0,0,0,0,13959
0.205340,0,0,0,0,0,0,0,13515
0.206914,0,0,0,0,0,0,0,13641
0.208487,0,0,0,0,0,0,0,13800
0.210057,0,0,0,0,0,0,0,13461
0.211684,0,0,0,0,0,0,0,13941
0.213228,0,0,0,0,0,0,0,13689
0.214802,0,0,0,0,0,0,0,13578
0.216388,0,0,0,0,0,0,0,13695
0.217958,0,0,0,0,0,0,0,13515
0.219401,0,0,0,0,0,0,0,13611
0.220943,0,0,0,0,0,0,0,13539
0.222518,0,0,0,0,0,0,0,13656
0.224090,0,0,0,0,0,0,0,14121
0.225659,0,0,0,0,0,0,0,13491
0.227246,0,0,0,0,0,0,0,14016
0.228820,0,0,0,0,0,0,0,13701
0.230456,0,0,0,0,0,0,0,14064
0.231982,0,0,0,0,0,0,0,13539
0.233551,0,0,0,0,0,0,0,13827
0.235122,0,0,0,0,0,0,0,13614
0.236693,0,0,0,0,0,0,0,13983
0.238275,0,0,0,0,0,0,0,13560
0.239851,0,0,0,0,0,0,0,13896
0.241419,0,0,0,0,0,0,0,13971
0.242993,0,0,0,0,0,0,0,13626
0.244565,0,0,0,0,0,0,0,13953
0.246133,0,0,0,0,0,0,0,13494
0.247707,0,0,0,0,0,0,0,14016
0.249288,0,0,0,0,0,0,0,14232
0.250861,0,0,0,0,0,0,0,13848
0.252590,0,0,0,0,0,0,0,13836
0.254099,0,0,0,0,0,0,0,13584
0.255607,0,0,0,0,0,0,0,14016
0.257145,0,0,0,0,0,0,0,13665
0.258758,0,0,0,0,0,0,0,13614
0.260343,0,0,0,0,0,0,0,13641
0.261913,0,0,0,0,0,0,0,13686
0.263483,0,0,0,0,0,0,0,13824
0.265054,0,0,0,0,0,0,0,14076
0.266626,0,0,0,0,0,0,0,14025
0.268197,0,0,0,0,0,0,0,13680
0.269766,0,0,0,0,0,0,0,13989
0.271349,0,0,0,0,0,0,0,13617
0.272919,0,0,0,0,0,0,0,13701
0.274533,0,0,0,0,0,0,0,13962
0.276103,0,0,0,0,0,0,0,13659
0.277673,0,0,0,0,0,0,0,13629
0.279244,0,0,0,0,0,0,0,13683
0.280816,0,0,0,0,0,0,0,13908
0.282466,0,0,0,0,0,0,0,13620
0.284097,0,0,0,0,0,0,0,13536
0.285666,0,0,0,0,0,0,0,13407
0.287236,0,0,0,0,0,0,0,14442
0.288807,0,0,0,0,0,0,0,13827
0.290422,0,0,0,0,0,0,0,13722
0.291993,0,0,0,0,0,0,0,13518
0.293576,0,0,0,0,0,0,0,13983
0.295147,0,0,0,0,0,0,0,13707
0.296717,0,0,0,0,0,0,0,13491
0.298285,0,0,0,0,0,0,0,13884
0.299859,0,0,0,0,0,0,0,14211
0.301427,0,0,0,0,0,0,0,13752
0.302999,0,0,0,0,0,0,0,13623
0.304586,0,0,0,0,0,0,0,13767
0.306030,0,0,0,0,0,0,0,13461
0.307642,0,0,0,0,0,0,0,13767
0.309050,0,0,0,0,0,0,0,13638
0.310455,0,0,0,0,0,0,0,13608
0.311872,0,0,0,0,0,0,0,13956
0.313288,0,0,0,0,0,0,0,13608
0.314825,0,0,0,0,0,0,0,13683
0.316260,0,0,0,0,0,0,0,13506
0.318655,0,0,0,0,0,0,0,13554
0.320822,0,0,0,0,0,0,0,13710
0.322278,0,0,0,0,0,0,0,13809
0.323698,0,0,0,0,0,0,0,13416
0.325084,0,0,0,0,0,0,0,14076
0.326432,0,0,0,0,0,0,0,13641
0.327807,0,0,0,0,0,0,0,13554
0.329179,0,0,0,0,0,0,0,13524
0.330606,0,0,0,0,0,0,0,13599
0.332001,0,0,0,0,0,0,0,13737
0.333374,0,0,0,0,0,0,0,13665
0.334746,0,0,0,0,0,0,0,13752
0.336126,0,0,0,0,0,0,0,14430
0.337498,0,0,0,0,0,0,0,13890
0.338858,0,0,0,0,0,0,0,13704
0.340284,0,0,0,0,0,0,0,13482
0.341602,0,0,0,0,0,0,0,13740
0.342919,0,0,0,0,0,0,0,13761
0.344345,0,0,0,0,0,0,0,13455
0.345771,0,0,0,0,0,0,0,13869
0.347203,0,0,0,0,0,0,0,13500
0.348629,0,0,0,0,0,0,0,14001
0.350055,0,0,0,0,0,0,0,13575
0.351501,0,0,0,0,0,0,0,13749
0.352933,0,0,0,0,0,0,0,13905
0.354375,0,0,0,0,0,0,0,13614
0.355756,0,0,0,0,0,0,0,14115
0.357121,0,0,0,0,0,0,0,13785
0.358577,0,0,0,0,0,0,0,14136
0.359990,0,0,0,0,0,0,0,13419
0.361398,0,0,0,0,0,0,0,13380
0.362825,0,0,0,0,0,0,0,13704
0.364242,0,0,0,0,0,0,0,13782
0.365656,0,0,0,0,0,0,0,25569
0.366913,0,0,0,0,0,0,0,18345
0.368289,0,0,0,0,0,0,0,13770
0.369683,0,0,0,0,0,0,0,13836
0.371525,0,0,0,0,0,0,0,13653
0.373954,0,0,0,0,0,0,0,13590
0.375362,0,0,0,0,0,0,0,34470
0.376626,0,0,0,0,0,0,0,21975
0.378042,0,0,0,0,0,0,0,13650
0.379449,0,0,0,0,0,0,0,14034
0.380876,0,0,0,0,0,0,0,14460
0.382284,0,0,0,0,0,0,0,13482
0.383729,0,0,0,0,0,0,0,14091
0.385136,0,0,0,0,0,0,0,13710
0.386553,0,0,0,0,0,0,0,13746
0.387952,0,0,0,0,0,0,0,13416
0.389452,0,0,0,0,0,0,0,13599
0.391477,0,0,0,0,0,0,0,15678
0.392876,0,0,0,0,0,0,0,14499
0.394276,0,0,0,0,0,0,0,13779
0.395773,0,0,0,0,0,0,0,13521
0.397176,0,0,0,0,0,0,0,13812
0.398587,0,0,0,0,0,0,0,13869
0.402075,0,0,0,0,0,0,0,13551
0.403573,0,0,0,0,0,0,0,13596
0.404949,0,0,0,0,0,0,0,13569
0.406311,0,0,0,0,0,0,0,13911
0.407679,0,0,0,0,0,0,0,13611
0.409039,0,0,0,0,0,0,0,13809
0.410399,0,0,0,0,0,0,0,13614
0.411758,0,0,0,0,0,0,0,13809
0.413140,0,0,0,0,0,0,0,13572
0.414500,0,0,0,0,0,0,0,13689
0.415858,0,0,0,0,0,0,0,13560
0.417217,0,0,0,0,0,0,0,13548
0.418712,0,0,0,0,0,0,0,13770
0.420303,0,0,0,0,0,0,0,14136
0.421873,0,0,0,0,0,0,0,13575
0.423460,0,0,0,0,0,0,0,13917
0.425023,0,0,0,0,0,0,0,13851
0.426636,0,0,0,0,0,0,0,13614
0.428208,0,0,0,0,0,0,0,13692
0.429776,0,0,0,0,0,0,0,13527
0.431349,0,0,0,0,0,0,0,13599
0.432911,0,0,0,0,0,0,0,13812
0.434456,0,0,0,0,0,0,0,17493
0.436002,0,0,0,0,0,0,0,13851
0.437572,0,0,0,0,0,0,0,13584
0.439144,0,0,0,0,0,0,0,13590
0.440716,0,0,0,0,0,0,0,13512
0.442283,0,0,0,0,0,0,0,13572
0.443734,0,0,0,0,0,0,0,13518
0.445291,0,0,0,0,0,0,0,13872
0.446864,0,0,0,0,0,0,0,14109
0.448436,0,0,0,0,0,0,0,13743
0.450006,0,0,0,0,0,0,0,13737
0.451569,0,0,0,0,0,0,0,14262
0.453250,0,0,0,0,0,0,0,14352
0.454764,0,0,0,0,0,0,0,13617
0.456193,0,0,0,0,0,0,0,13473
0.457731,0,0,0,0,0,0,0,13599
0.459303,0,0,0,0,0,0,0,14256
0.460874,0,0,0,0,0,0,0,13566
0.462446,0,0,0,0,0,0,0,13683
0.464015,0,0,0,0,0,0,0,13647
0.466068,0,0,0,0,0,0,0,14601
0.467628,0,0,0,0,0,0,0,13782
0.470517,0,0,0,0,0,0,0,13599
0.471946,0,0,0,0,0,0,0,13869
0.473358,0,0,0,0,0,0,0,13899
0.474769,0,0,0,0,0,0,0,14016
0.476177,0,0,0,0,0,0,0,14307
0.477598,0,0,0,0,0,0,0,13722
0.479119,0,0,0,0,0,0,0,13389
0.480693,0,0,0,0,0,0,0,13644
0.482307,0,0,0,0,0,0,0,13530
0.483886,0,0,0,0,0,0,0,13779
0.485457,0,0,0,0,0,0,0,13482
0.487031,0,0,0,0,0,0,0,13734
0.488620,0,0,0,0,0,0,0,13596
0.490191,0,0,0,0,0,0,0,13617
0.491769,0,0,0,0,0,0,0,13434
0.493341,0,0,0,0,0,0,0,13494
0.494916,0,0,0,0,0,0,0,13995
0.496479,0,0,0,0,0,0,0,13908
0.498042,0,0,0,0,0,0,0,13554
0.499647,0,0,0,0,0,0,0,13650
0.501095,0,0,0,0,0,0,0,13821
0.502510,0,0,0,0,0,0,0,13479
0.503919,0,0,0,0,0,0,0,14070
0.505328,0,0,0,0,0,0,0,13980
0.506738,0,0,0,0,0,0,0,13680
0.508146,0,0,0,0,0,0,0,13650
0.509744,0,0,0,0,0,0,0,13521
0.511332,0,0,0,0,0,0,0,13608
0.512905,0,0,0,0,0,0,0,13704
0.514525,0,0,0,0,0,0,0,13617
0.516099,0,0,0,0,0,0,0,13614
0.517669,0,0,0,0,0,0,0,13680
0.519244,0,0,0,0,0,0,0,13578
0.520820,0,0,0,0,0,0,0,13581
0.522473,0,0,0,0,0,0,0,13749
0.524108,0,0,0,0,0,0,0,13515
0.525678,0,0,0,0,0,0,0,13662
0.527250,0,0,0,0,0,0,0,13782
0.528814,0,0,0,0,0,0,0,13551
0.530500,0,0,0,0,0,0,0,13812
0.532071,0,0,0,0,0,0,0,14034
0.533655,0,0,0,0,0,0,0,13680
0.535228,0,0,0,0,0,0,0,13782
0.536801,0,0,0,0,0,0,0,13737
0.538370,0,0,0,0,0,0,0,13677
0.539967,0,0,0,0,0,0,0,13587
0.541380,0,0,0,0,0,0,0,13599
0.542920,0,0,0,0,0,0,0,13692
0.544506,0,0,0,0,0,0,0,13620
0.546075,0,0,0,0,0,0,0,14082
0.547698,0,0,0,0,0,0,0,13602
0.549267,0,0,0,0,0,0,0,13524
0.550840,0,0,0,0,0,0,0,13647
0.552413,0,0,0,0,0,0,0,13707
0.553983,0,0,0,0,0,0,0,13605
0.555443,0,0,0,0,0,0,0,13539
0.556985,0,0,0,0,0,0,0,13689
0.558559,0,0,0,0,0,0,0,13704
0.560132,0,0,0,0,0,0,0,14643
0.561702,0,0,0,0,0,0,0,13617
0.563275,0,0,0,0,0,0,0,13482
0.564847,0,0,0,0,0,0,0,13641
0.566434,0,0,0,0,0,0,0,13701
0.568007,0,0,0,0,0,0,0,13668
0.569577,0,0,0,0,0,0,0,13944
0.571151,0,0,0,0,0,0,0,13677
0.572723,0,0,0,0,0,0,0,13569
0.574293,0,0,0,0,0,0,0,13734
0.575868,0,0,0,0,0,0,0,13533
0.577451,0,0,0,0,0,0,0,13515
0.579027,0,0,0,0,0,0,0,14976
0.580610,0,0,0,0,0,0,0,13473
0.582073,0,0,0,0,0,0,0,13737
0.583702,0,0,0,0,0,0,0,13851
0.585274,0,0,0,0,0,0,0,14238
0.586848,0,0,0,0,0,0,0,13950
0.588437,0,0,0,0,0,0,0,14232
0.589911,0,0,0,0,0,0,0,13677
0.591304,0,0,0,0,0,0,0,13698
0.592671,0,0,0,0,0,0,0,13968
0.594033,0,0,0,0,0,0,0,13812
0.595584,0,0,0,0,0,0,0,13560
0.596938,0,0,0,0,0,0,0,13605
0.598307,0,0,0,0,0,0,0,13614
0.599685,0,0,0,0,0,0,0,13623
0.601042,0,0,0,0,0,0,0,13527
0.602399,0,0,0,0,0,0,0,14271
0.603765,0,0,0,0,0,0,0,13614
0.605123,0,0,0,0,0,0,0,13569
0.606480,0,0,0,0,0,0,0,13965
0.607836,0,0,0,0,0,0,0,13614
0.609202,0,0,0,0,0,0,0,13485
0.610552,0,0,0,0,0,0,0,14064
0.611877,0,0,0,0,0,0,0,13671
0.613202,0,0,0,0,0,0,0,14499
0.614576,0,0,0,0,0,0,0,13467
0.615901,0,0,0,0,0,0,0,13653
0.617227,0,0,0,0,0,0,0,13626
0.618599,0,0,0,0,0,0,0,14007
0.619933,0,0,0,0,0,0,0,13614
0.621257,0,0,0,0,0,0,0,13605
0.622737,0,0,0,0,0,0,0,13512
0.624105,0,0,0,0,0,0,0,13728
0.625436,0,0,0,0,0,0,0,13530
0.626766,0,0,0,0,0,0,0,13536
0.628082,0,0,0,0,0,0,0,13524
0.629397,0,0,0,0,0,0,0,13959
0.630767,0,0,0,0,0,0,0,13755
0.632082,0,0,0,0,0,0,0,13434
0.633397,0,0,0,0,0,0,0,13662
0.634760,0,0,0,0,0,0,0,13524
0.636074,0,0,0,0,0,0,0,13635
0.637387,0,0,0,0,0,0,0,14031
0.638700,0,0,0,0,0,0,0,13944
0.640040,0,0,0,0,0,0,0,13512
0.641367,0,0,0,0,0,0,0,13587
0.642824,0,0,0,0,0,0,0,13722
0.644208,0,0,0,0,0,0,0,13710
0.645586,0,0,0,0,0,0,0,13605
0.646964,0,0,0,0,0,0,0,13725
0.648339,0,0,0,0,0,0,0,13566
0.649714,0,0,0,0,0,0,0,13521
0.651142,0,0,0,0,0,0,0,13566
0.652525,0,0,0,0,0,0,0,13569
0.653961,0,0,0,0,0,0,0,13914
0.655339,0,0,0,0,0,0,0,13887
0.656716,0,0,0,0,0,0,0,13545
0.658092,0,0,0,0,0,0,0,13743
0.659432,0,0,0,0,0,0,0,13815
0.660796,0,0,0,0,0,0,0,13725
0.662166,0,0,0,0,0,0,0,13695
0.663555,0,0,0,0,0,0,0,13575
0.664986,0,0,0,0,0,0,0,22284
0.666416,0,0,0,0,0,0,0,20181
0.667980,0,0,0,0,0,0,0,13677
0.669373,0,0,0,0,0,0,0,13518
0.670745,0,0,0,0,0,0,0,13731
0.672114,0,0,0,0,0,0,0,13539
0.673476,0,0,0,0,0,0,0,13806
0.675003,0,0,0,0,0,0,0,33525
0.676531,0,0,0,0,0,0,0,20136
0.677972,0,0,0,0,0,0,0,13842
0.679387,0,0,0,0,0,0,0,15876
0.680795,0,0,0,0,0,0,0,13977
0.682205,0,0,0,0,0,0,0,14295
0.683650,0,0,0,0,0,0,0,14106
0.685070,0,0,0,0,0,0,0,15087
0.686485,0,0,0,0,0,0,0,13803
0.688557,0,0,0,0,0,0,0,13698
0.689993,0,0,0,0,0,0,0,13944
0.691744,0,0,0,0,0,0,0,13458
0.693146,0,0,0,0,0,0,0,14070
0.694562,0,0,0,0,0,0,0,13725
0.699675,0,0,0,0,0,0,0,13629
0.701078,0,0,0,0,0,0,0,14376
0.702609,0,0,0,0,0,0,0,13533
0.704140,0,0,0,0,0,0,0,13908
0.705548,0,0,0,0,0,0,0,13635
0.707005,0,0,0,0,0,0,0,13635
0.708537,0,0,0,0,0,0,0,13434
0.710006,0,0,0,0,0,0,0,16773
0.711409,0,0,0,0,0,0,0,15012
0.712811,0,0,0,0,0,0,0,13974
0.714213,0,0,0,0,0,0,0,13929
0.715718,0,0,0,0,0,0,0,13641
0.717125,0,0,0,0,0,0,0,13701
0.718531,0,0,0,0,0,0,0,13530
0.720034,0,0,0,0,0,0,0,13581
0.721410,0,0,0,0,0,0,0,13557
0.722794,0,0,0,0,0,0,0,14595
0.724202,0,0,0,0,0,0,0,13797
0.725608,0,0,0,0,0,0,0,13479
0.727017,0,0,0,0,0,0,0,13497
0.728607,0,0,0,0,0,0,0,14115
0.730177,0,0,0,0,0,0,0,13836
0.731764,0,0,0,0,0,0,0,14004
0.733332,0,0,0,0,0,0,0,13887
0.734789,0,0,0,0,0,0,0,13563
0.736336,0,0,0,0,0,0,0,13548
0.737907,0,0,0,0,0,0,0,13644
0.739396,0,0,0,0,0,0,0,13839
0.740929,0,0,0,0,0,0,0,14259
0.742603,0,0,0,0,0,0,0,13509
0.744168,0,0,0,0,0,0,0,13707
0.745730,0,0,0,0,0,0,0,13626
0.747170,0,0,0,0,0,0,0,13506
0.748713,0,0,0,0,0,0,0,13647
0.750282,0,0,0,0,0,0,0,13764
0.751857,0,0,0,0,0,0,0,14229
0.753439,0,0,0,0,0,0,0,13788
0.755013,0,0,0,0,0,0,0,13776
0.756585,0,0,0,0,0,0,0,13491
0.758154,0,0,0,0,0,0,0,13848
0.759730,0,0,0,0,0,0,0,13986
0.761299,0,0,0,0,0,0,0,13620
0.762871,0,0,0,0,0,0,0,13578
0.764331,0,0,0,0,0,0,0,17982
0.765911,0,0,0,0,0,0,0,14823
0.767325,0,0,0,0,0,0,0,13665
0.768863,0,0,0,0,0,0,0,13809
0.770480,0,0,0,0,0,0,0,13725
0.772053,0,0,0,0,0,0,0,13638
0.773623,0,0,0,0,0,0,0,14028
0.775209,0,0,0,0,0,0,0,13623
0.776782,0,0,0,0,0,0,0,13932
0.778351,0,0,0,0,0,0,0,13803
0.779994,0,0,0,0,0,0,0,13629
0.781563,0,0,0,0,0,0,0,13545
0.783137,0,0,0,0,0,0,0,13485
0.784709,0,0,0,0,0,0,0,13689
0.786335,0,0,0,0,0,0,0,14043
0.787910,0,0,0,0,0,0,0,13947
0.789481,0,0,0,0,0,0,0,13551
0.791054,0,0,0,0,0,0,0,13584
0.792626,0,0,0,0,0,0,0,13608
0.794196,0,0,0,0,0,0,0,14100
0.795772,0,0,0,0,0,0,0,14037
0.797356,0,0,0,0,0,0,0,13581
0.798930,0,0,0,0,0,0,0,13464
0.800503,0,0,0,0,0,0,0,13845
0.802072,0,0,0,0,0,0,0,13494
0.803694,0,0,0,0,0,0,0,13860
0.805264,0,0,0,0,0,0,0,13707
0.806838,0,0,0,0,0,0,0,13677
0.808423,0,0,0,0,0,0,0,13623
0.809993,0,0,0,0,0,0,0,13656
0.811564,0,0,0,0,0,0,0,13602
0.813136,0,0,0,0,0,0,0,13446
0.814709,0,0,0,0,0,0,0,13623
0.816281,0,0,0,0,0,0,0,13731
0.817851,0,0,0,0,0,0,0,13572
0.819530,0,0,0,0,0,0,0,13959
0.821106,0,0,0,0,0,0,0,13707
0.822680,0,0,0,0,0,0,0,13644
0.824251,0,0,0,0,0,0,0,13437
0.825822,0,0,0,0,0,0,0,14010
0.827396,0,0,0,0,0,0,0,14073
0.828970,0,0,0,0,0,0,0,13743
0.830557,0,0,0,0,0,0,0,13551
0.832131,0,0,0,0,0,0,0,13533
0.833702,0,0,0,0,0,0,0,13923
0.835275,0,0,0,0,0,0,0,13722
0.836848,0,0,0,0,0,0,0,13506
0.838422,0,0,0,0,0,0,0,13527
0.839987,0,0,0,0,0,0,0,13644
0.841563,0,0,0,0,0,0,0,13665
0.843004,0,0,0,0,0,0,0,13611
0.844547,0,0,0,0,0,0,0,13833
0.846118,0,0,0,0,0,0,0,13533
0.847695,0,0,0,0,0,0,0,14172
0.849268,0,0,0,0,0,0,0,13788
0.850885,0,0,0,0,0,0,0,13488
0.852473,0,0,0,0,0,0,0,13719
0.854082,0,0,0,0,0,0,0,13677
0.855760,0,0,0,0,0,0,0,13593
0.857372,0,0,0,0,0,0,0,13527
0.858948,0,0,0,0,0,0,0,13482
0.860521,0,0,0,0,0,0,0,13863
0.862094,0,0,0,0,0,0,0,13515
0.863758,0,0,0,0,0,0,0,13710
0.865330,0,0,0,0,0,0,0,13680
0.866945,0,0,0,0,0,0,0,13680
0.868519,0,0,0,0,0,0,0,14268
0.870090,0,0,0,0,0,0,0,13725
0.871717,0,0,0,0,0,0,0,13485
0.873288,0,0,0,0,0,0,0,13578
0.874875,0,0,0,0,0,0,0,13560
0.876449,0,0,0,0,0,0,0,13569
0.878022,0,0,0,0,0,0,0,13719
0.879658,0,0,0,0,0,0,0,13614
0.881231,0,0,0,0,0,0,0,13764
0.882848,0,0,0,0,0,0,0,13491
0.884422,0,0,0,0,0,0,0,13602
0.886007,0,0,0,0,0,0,0,14433
0.887451,0,0,0,0,0,0,0,13965
0.888985,0,0,0,0,0,0,0,13857
0.890562,0,0,0,0,0,0,0,13923
0.892137,0,0,0,0,0,0,0,13611
0.893708,0,0,0,0,0,0,0,13476
0.895281,0,0,0,0,0,0,0,13689
0.896867,0,0,0,0,0,0,0,13881
0.898484,0,0,0,0,0,0,0,13611
0.900055,0,0,0,0,0,0,0,13770
0.901510,0,0,0,0,0,0,0,14139
0.902930,0,0,0,0,0,0,0,13878
0.904342,0,0,0,0,0,0,0,13629
0.905750,0,0,0,0,0,0,0,13527
0.907172,0,0,0,0,0,0,0,13986
0.908581,0,0,0,0,0,0,0,13731
0.910304,0,0,0,0,0,0,0,14046
0.912502,0,0,0,0,0,0,0,13620
0.914287,0,0,0,0,0,0,0,13554
0.915733,0,0,0,0,0,0,0,13791
0.917135,0,0,0,0,0,0,0,13437
0.918585,0,0,0,0,0,0,0,13911
0.919987,0,0,0,0,0,0,0,13527
0.921389,0,0,0,0,0,0,0,13623
0.922790,0,0,0,0,0,0,0,13803
0.924191,0,0,0,0,0,0,0,13911
0.925718,0,0,0,0,0,0,0,13575
0.927154,0,0,0,0,0,0,0,13830
0.928699,0,0,0,0,0,0,0,14220
0.930304,0,0,0,0,0,0,0,13458
0.931930,0,0,0,0,0,0,0,13671
0.933502,0,0,0,0,0,0,0,13479
0.935077,0,0,0,0,0,0,0,13824
0.936651,0,0,0,0,0,0,0,14172
0.938223,0,0,0,0,0,0,0,13569
0.939813,0,0,0,0,0,0,0,13443
0.941386,0,0,0,0,0,0,0,14304
0.942961,0,0,0,0,0,0,0,13938
