elapsed_s,PC_US_STARVE_CYCLES_DI,PC_US_VIS_STREAMS_LOADED,PC_US_INSTANCES,PC_US_DEAD_PRIM,PC_US_SLICE_LIVE_PRIM,PC_US_3D_DRAWCALLS,PC_US_2D_DRAWCALLS,PC_US_NON_DRAWCALL_GLOBAL_EVENTS
0.070760,0,0,0,0,0,0,0,0
0.072169,0,0,0,0,0,0,0,0
0.073588,0,0,0,0,0,0,0,0
0.074994,0,0,0,0,0,0,0,0
0.076399,0,0,0,0,0,0,0,0
0.078562,0,0,0,0,0,0,0,0
0.079967,0,0,0,0,0,0,0,0
0.085086,0,0,0,0,0,0,0,0
0.086519,0,0,0,0,0,0,0,0
0.087926,0,0,0,0,0,0,0,0
0.089456,0,0,0,0,0,0,0,0
0.090868,0,0,0,0,0,0,0,0
0.092234,0,0,0,0,0,0,0,0
0.093612,0,0,0,0,0,0,0,0
0.095016,0,0,0,0,0,0,0,0
0.096417,0,0,0,0,0,0,0,0
0.097829,0,0,0,0,0,0,0,0
0.099236,0,0,0,0,0,0,0,0
0.100680,0,0,0,0,0,0,0,0
0.102312,0,0,0,0,0,0,0,0
0.103802,0,0,0,0,0,0,0,0
0.105213,0,0,0,0,0,0,0,0
0.106621,0,0,0,0,0,0,0,0
0.108039,0,0,0,0,0,0,0,0
0.109484,0,0,0,0,0,0,0,0
0.110894,0,0,0,0,0,0,0,0
0.112300,0,0,0,0,0,0,0,0
0.113707,0,0,0,0,0,0,0,0
0.115115,0,0,0,0,0,0,0,0
0.116651,0,0,0,0,0,0,0,0
0.118241,0,0,0,0,0,0,0,0
0.119811,0,0,0,0,0,0,0,0
0.121386,0,0,0,0,0,0,0,0
0.122959,0,0,0,0,0,0,0,0
0.124530,0,0,0,0,0,0,0,0
0.126218,0,0,0,0,0,0,0,0
0.127789,0,0,0,0,0,0,0,0
0.129376,0,0,0,0,0,0,0,0
0.130949,0,0,0,0,0,0,0,0
0.132520,0,0,0,0,0,0,0,0
0.134085,0,0,0,0,0,0,0,0
0.135628,0,0,0,0,0,0,0,0
0.137204,0,0,0,0,0,0,0,0
0.138777,0,0,0,0,0,0,0,0
0.140360,0,0,0,0,0,0,0,0
0.141987,0,0,0,0,0,0,0,0
0.143561,0,0,0,0,0,0,0,0
0.145134,0,0,0,0,0,0,0,0
0.146707,0,0,0,0,0,0,0,0
0.148279,0,0,0,0,0,0,0,0
0.149851,0,0,0,0,0,0,0,0
0.151439,0,0,0,0,0,0,0,0
0.153013,0,0,0,0,0,0,0,0
0.154586,0,0,0,0,0,0,0,0
0.156156,0,0,0,0,0,0,0,0
0.157731,0,0,0,0,0,0,0,0
0.159304,0,0,0,0,0,0,0,0
0.160874,0,0,0,0,0,0,0,0
0.162312,0,0,0,0,0,0,0,0
0.163857,0,0,0,0,0,0,0,0
0.165473,0,0,0,0,0,0,0,0
0.167046,0,0,0,0,0,0,0,0
0.168616,0,0,0,0,0,0,0,0
0.170279,0,0,0,0,0,0,0,0
0.171849,0,0,0,0,0,0,0,0
0.173478,0,0,0,0,0,0,0,0
0.175052,0,0,0,0,0,0,0,0
0.176622,0,0,0,0,0,0,0,0
0.178157,0,0,0,0,0,0,0,0
0.179699,0,0,0,0,0,0,0,0
0.181317,0,0,0,0,0,0,0,0
0.182890,0,0,0,0,0,0,0,0
0.184474,0,0,0,0,0,0,0,0
0.186047,0,0,0,0,0,0,0,0
0.187619,0,0,0,0,0,0,0,0
0.189233,0,0,0,0,0,0,0,0
0.190807,0,0,0,0,0,0,0,0
0.192377,0,0,0,0,0,0,0,0
0.193950,0,0,0,0,0,0,0,0
0.195536,0,0,0,0,0,0,0,0
0.197153,0,0,0,0,0,0,0,0
0.198727,0,0,0,0,0,0,0,0
0.200297,0,0,0,0,0,0,0,0
0.201871,0,0,0,0,0,0,0,0
0.203444,0,0,0,0,0,0,0,0
0.205061,0,0,0,0,0,0,0,0
0.206523,0,0,0,0,0,0,0,0
0.208066,0,0,0,0,0,0,0,0
0.209640,0,0,0,0,0,0,0,0
0.211212,0,0,0,0,0,0,0,0
0.212825,0,0,0,0,0,0,0,0
0.214397,0,0,0,0,0,0,0,0
0.215958,0,0,0,0,0,0,0,0
0.217412,0,0,0,0,0,0,0,0
0.218954,0,0,0,0,0,0,0,0
0.220524,0,0,0,0,0,0,0,0
0.222192,0,0,0,0,0,0,0,0
0.223761,0,0,0,0,0,0,0,0
0.225334,0,0,0,0,0,0,0,0
0.226905,0,0,0,0,0,0,0,0
0.228487,0,0,0,0,0,0,0,0
0.230104,0,0,0,0,0,0,0,0
0.231675,0,0,0,0,0,0,0,0
0.233247,0,0,0,0,0,0,0,0
0.234818,0,0,0,0,0,0,0,0
0.236388,0,0,0,0,0,0,0,0
0.238004,0,0,0,0,0,0,0,0
0.239589,0,0,0,0,0,0,0,0
0.241163,0,0,0,0,0,0,0,0
0.242734,0,0,0,0,0,0,0,0
0.244303,0,0,0,0,0,0,0,0
0.245873,0,0,0,0,0,0,0,0
0.247444,0,0,0,0,0,0,0,0
0.249017,0,0,0,0,0,0,0,0
0.250603,0,0,0,0,0,0,0,0
0.252173,0,0,0,0,0,0,0,0
0.253787,0,0,0,0,0,0,0,0
0.255355,0,0,0,0,0,0,0,0
0.257177,0,0,0,0,0,0,0,0
0.258750,0,0,0,0,0,0,0,0
0.260321,0,0,0,0,0,0,0,0
0.261948,0,0,0,0,0,0,0,0
0.263520,0,0,0,0,0,0,0,0
0.265094,0,0,0,0,0,0,0,0
0.266666,0,0,0,0,0,0,0,0
0.268237,0,0,0,0,0,0,0,0
0.269811,0,0,0,0,0,0,0,0
0.271384,0,0,0,0,0,0,0,0
0.272971,0,0,0,0,0,0,0,0
0.274545,0,0,0,0,0,0,0,0
0.276116,0,0,0,0,0,0,0,0
0.277690,0,0,0,0,0,0,0,0
0.279142,0,0,0,0,0,0,0,0
0.280551,0,0,0,0,0,0,0,0
0.281953,0,0,0,0,0,0,0,0
0.283365,0,0,0,0,0,0,0,0
0.284820,0,0,0,0,0,0,0,0
0.286213,0,0,0,0,0,0,0,0
0.287586,0,0,0,0,0,0,0,0
0.289011,0,0,0,0,0,0,0,0
0.290386,0,0,0,0,0,0,0,0
0.291758,0,0,0,0,0,0,0,0
0.293118,0,0,0,0,0,0,0,0
0.294549,0,0,0,0,0,0,0,0
0.295867,0,0,0,0,0,0,0,0
0.297292,0,0,0,0,0,0,0,0
0.298718,0,0,0,0,0,0,0,0
0.300145,0,0,0,0,0,0,0,0
0.301593,0,0,0,0,0,0,0,0
0.302995,0,0,0,0,0,0,0,0
0.304396,0,0,0,0,0,0,0,0
0.305814,0,0,0,0,0,0,0,0
0.307228,0,0,0,0,0,0,0,0
0.308688,0,0,0,0,0,0,0,0
0.310101,0,0,0,0,0,0,0,0
0.311501,0,0,0,0,0,0,0,0
0.312904,0,0,0,0,0,0,0,0
0.314454,0,0,0,0,0,0,0,0
0.315910,0,0,0,0,0,0,0,0
0.317883,0,0,0,0,0,0,0,0
0.319290,0,0,0,0,0,0,0,0
0.320698,0,0,0,0,0,0,0,0
0.322164,0,0,0,0,0,0,0,22
0.323793,0,0,0,0,0,0,0,0
0.325201,0,0,0,0,0,0,0,0
0.326612,0,0,0,0,0,0,0,0
0.328012,0,0,0,0,0,0,0,0
0.329416,0,0,0,0,0,0,0,0
0.330823,0,0,0,0,0,0,0,0
0.332226,0,0,0,0,0,0,0,0
0.333744,0,0,0,0,0,0,0,108
0.335030,0,0,0,0,0,0,0,0
0.336436,0,0,0,0,0,0,0,0
0.337854,0,0,0,0,0,0,0,0
0.339263,0,0,0,0,0,0,0,0
0.340711,0,0,0,0,0,0,0,0
0.342167,0,0,0,0,0,0,0,0
0.343572,0,0,0,0,0,0,0,0
0.345168,0,0,0,0,0,0,0,0
0.346663,0,0,0,0,0,0,0,0
0.348072,0,0,0,0,0,0,0,0
0.349472,0,0,0,0,0,0,0,0
0.350871,0,0,0,0,0,0,0,0
0.352272,0,0,0,0,0,0,0,0
0.353672,0,0,0,0,0,0,0,0
0.355072,0,0,0,0,0,0,0,0
0.356470,0,0,0,0,0,0,0,0
0.357912,0,0,0,0,0,0,0,0
0.359318,0,0,0,0,0,0,0,0
0.360718,0,0,0,0,0,0,0,0
0.362198,0,0,0,0,0,0,0,0
0.363617,0,0,0,0,0,0,0,0
0.365085,0,0,0,0,0,0,0,0
0.366490,0,0,0,0,0,0,0,0
0.367892,0,0,0,0,0,0,0,0
0.369295,0,0,0,0,0,0,0,0
0.370704,0,0,0,0,0,0,0,0
0.372231,0,0,0,0,0,0,0,0
0.373674,0,0,0,0,0,0,0,0
0.375215,0,0,0,0,0,0,0,0
0.376784,0,0,0,0,0,0,0,0
0.378362,0,0,0,0,0,0,0,0
0.379932,0,0,0,0,0,0,0,0
0.381438,0,0,0,0,0,0,0,0
0.382982,0,0,0,0,0,0,0,0
0.384551,0,0,0,0,0,0,0,0
0.386192,0,0,0,0,0,0,0,0
0.387763,0,0,0,0,0,0,0,0
0.389378,0,0,0,0,0,0,0,0
0.390952,0,0,0,0,0,0,0,0
0.392535,0,0,0,0,0,0,0,0
0.394104,0,0,0,0,0,0,0,0
0.395675,0,0,0,0,0,0,0,0
0.397290,0,0,0,0,0,0,0,0
0.398861,0,0,0,0,0,0,0,0
0.400428,0,0,0,0,0,0,0,0
0.401998,0,0,0,0,0,0,0,0
0.403583,0,0,0,0,0,0,0,0
0.405199,0,0,0,0,0,0,0,0
0.406771,0,0,0,0,0,0,0,0
0.408341,0,0,0,0,0,0,0,0
0.409912,0,0,0,0,0,0,0,0
0.411483,0,0,0,0,0,0,0,0
0.413099,0,0,0,0,0,0,0,0
0.414685,0,0,0,0,0,0,0,0
0.416255,0,0,0,0,0,0,0,0
0.417827,0,0,0,0,0,0,0,0
0.419399,0,0,0,0,0,0,0,0
0.421015,0,0,0,0,0,0,0,0
0.422579,0,0,0,0,0,0,0,0
0.424140,0,0,0,0,0,0,0,0
0.425590,0,0,0,0,0,0,0,0
0.427123,0,0,0,0,0,0,0,0
0.428725,0,0,0,0,0,0,0,0
0.430148,0,0,0,0,0,0,0,0
0.431637,0,0,0,0,0,0,0,0
0.433047,0,0,0,0,0,0,0,0
0.434455,0,0,0,0,0,0,0,0
0.435873,0,0,0,0,0,0,0,0
0.437319,0,0,0,0,0,0,0,0
0.438855,0,0,0,0,0,0,0,0
0.440424,0,0,0,0,0,0,0,0
0.441992,0,0,0,0,0,0,0,0
0.443438,0,0,0,0,0,0,0,0
0.445022,0,0,0,0,0,0,0,0
0.446607,0,0,0,0,0,0,0,0
0.448174,0,0,0,0,0,0,0,0
0.449746,0,0,0,0,0,0,0,0
0.451383,0,0,0,0,0,0,0,0
0.452938,0,0,0,0,0,0,0,0
0.454486,0,0,0,0,0,0,0,0
0.456114,0,0,0,0,0,0,0,0
0.457867,0,0,0,0,0,0,0,0
0.459364,0,0,0,0,0,0,0,0
0.460819,0,0,0,0,0,0,0,0
0.462232,0,0,0,0,0,0,0,0
0.463639,0,0,0,0,0,0,0,0
0.465047,0,0,0,0,0,0,0,0
0.466407,0,0,0,0,0,0,0,0
0.467824,0,0,0,0,0,0,0,0
0.469406,0,0,0,0,0,0,0,0
0.470977,0,0,0,0,0,0,0,0
0.472547,0,0,0,0,0,0,0,0
0.473990,0,0,0,0,0,0,0,0
0.475533,0,0,0,0,0,0,0,0
0.477146,0,0,0,0,0,0,0,0
0.478732,0,0,0,0,0,0,0,0
0.480301,0,0,0,0,0,0,0,0
0.481873,0,0,0,0,0,0,0,0
0.483443,0,0,0,0,0,0,0,0
0.485059,0,0,0,0,0,0,0,0
0.486631,0,0,0,0,0,0,0,0
0.488200,0,0,0,0,0,0,0,0
0.489786,0,0,0,0,0,0,0,0
0.491346,0,0,0,0,0,0,0,0
0.493014,0,0,0,0,0,0,0,0
0.494661,0,0,0,0,0,0,0,0
0.496120,0,0,0,0,0,0,0,0
0.497689,0,0,0,0,0,0,0,0
0.499262,0,0,0,0,0,0,0,0
0.500994,0,0,0,0,0,0,0,0
0.502519,0,0,0,0,0,0,0,0
0.504090,0,0,0,0,0,0,0,0
0.505665,0,0,0,0,0,0,0,0
0.507238,0,0,0,0,0,0,0,0
0.508849,0,0,0,0,0,0,0,0
0.510427,0,0,0,0,0,0,0,0
0.512011,0,0,0,0,0,0,0,0
0.513584,0,0,0,0,0,0,0,0
0.515158,0,0,0,0,0,0,0,0
0.516771,0,0,0,0,0,0,0,0
0.518348,0,0,0,0,0,0,0,0
0.519919,0,0,0,0,0,0,0,0
0.521492,0,0,0,0,0,0,0,0
0.523069,0,0,0,0,0,0,0,0
0.524630,0,0,0,0,0,0,0,0
0.526177,0,0,0,0,0,0,0,0
0.527746,0,0,0,0,0,0,0,0
0.529185,0,0,0,0,0,0,0,0
0.530728,0,0,0,0,0,0,0,0
0.532299,0,0,0,0,0,0,0,0
0.533927,0,0,0,0,0,0,0,0
0.535499,0,0,0,0,0,0,0,0
0.537073,0,0,0,0,0,0,0,0
0.538644,0,0,0,0,0,0,0,0
0.540215,0,0,0,0,0,0,0,0
0.541788,0,0,0,0,0,0,0,0
0.543360,0,0,0,0,0,0,0,0
0.544948,0,0,0,0,0,0,0,0
0.546469,0,0,0,0,0,0,0,0
0.547894,0,0,0,0,0,0,0,0
0.549303,0,0,0,0,0,0,0,0
0.550755,0,0,0,0,0,0,0,0
0.552155,0,0,0,0,0,0,0,0
0.553553,0,0,0,0,0,0,0,0
0.554964,0,0,0,0,0,0,0,0
0.556365,0,0,0,0,0,0,0,0
0.557758,0,0,0,0,0,0,0,0
0.559133,0,0,0,0,0,0,0,0
0.560506,0,0,0,0,0,0,0,0
0.561879,0,0,0,0,0,0,0,0
0.563252,0,0,0,0,0,0,0,0
0.564625,0,0,0,0,0,0,0,0
0.565965,0,0,0,0,0,0,0,0
0.567390,0,0,0,0,0,0,0,0
0.568816,0,0,0,0,0,0,0,0
0.570137,0,0,0,0,0,0,0,0
0.571563,0,0,0,0,0,0,0,0
0.573049,0,0,0,0,0,0,0,0
0.574449,0,0,0,0,0,0,0,0
0.575852,0,0,0,0,0,0,0,0
0.577310,0,0,0,0,0,0,0,0
0.578731,0,0,0,0,0,0,0,0
0.580107,0,0,0,0,0,0,0,0
0.582007,0,0,0,0,0,0,0,0
0.583408,0,0,0,0,0,0,0,0
0.584817,0,0,0,0,0,0,0,0
0.586281,0,0,0,0,0,0,0,0
0.587715,0,0,0,0,0,0,0,0
0.589227,0,0,0,0,0,0,0,0
0.590895,0,0,0,0,0,0,0,0
0.592290,0,0,0,0,0,0,0,0
0.593740,0,0,0,0,0,0,0,0
0.595178,0,0,0,0,0,0,0,22
0.596584,0,0,0,0,0,0,0,0
0.598280,0,0,0,0,0,0,0,0
0.599680,0,0,0,0,0,0,0,0
0.601084,0,0,0,0,0,0,0,0
0.602489,0,0,0,0,0,0,0,0
0.603892,0,0,0,0,0,0,0,0
0.605387,0,0,0,0,0,0,0,108
0.606703,0,0,0,0,0,0,0,0
0.608121,0,0,0,0,0,0,0,0
0.609528,0,0,0,0,0,0,0,0
0.610935,0,0,0,0,0,0,0,0
0.612340,0,0,0,0,0,0,0,0
0.613747,0,0,0,0,0,0,0,0
0.615152,0,0,0,0,0,0,0,0
0.616615,0,0,0,0,0,0,0,0
0.618104,0,0,0,0,0,0,0,0
0.619514,0,0,0,0,0,0,0,0
0.622894,0,0,0,0,0,0,0,0
0.624298,0,0,0,0,0,0,0,0
0.629068,0,0,0,0,0,0,0,0
0.630519,0,0,0,0,0,0,0,0
0.631890,0,0,0,0,0,0,0,0
0.633265,0,0,0,0,0,0,0,0
0.634627,0,0,0,0,0,0,0,0
0.635987,0,0,0,0,0,0,0,0
0.637409,0,0,0,0,0,0,0,0
0.638816,0,0,0,0,0,0,0,0
0.640217,0,0,0,0,0,0,0,0
0.641628,0,0,0,0,0,0,0,0
0.643030,0,0,0,0,0,0,0,0
0.644430,0,0,0,0,0,0,0,0
0.645869,0,0,0,0,0,0,0,0
0.647276,0,0,0,0,0,0,0,0
0.648682,0,0,0,0,0,0,0,0
0.650222,0,0,0,0,0,0,0,0
0.651678,0,0,0,0,0,0,0,0
0.653140,0,0,0,0,0,0,0,0
0.654550,0,0,0,0,0,0,0,0
0.655957,0,0,0,0,0,0,0,0
0.657365,0,0,0,0,0,0,0,0
0.658776,0,0,0,0,0,0,0,0
0.660319,0,0,0,0,0,0,0,0
0.661946,0,0,0,0,0,0,0,0
0.663510,0,0,0,0,0,0,0,0
0.665188,0,0,0,0,0,0,0,0
0.666750,0,0,0,0,0,0,0,0
0.668311,0,0,0,0,0,0,0,0
0.669752,0,0,0,0,0,0,0,0
0.671296,0,0,0,0,0,0,0,0
0.672880,0,0,0,0,0,0,0,0
0.674316,0,0,0,0,0,0,0,0
0.675730,0,0,0,0,0,0,0,0
0.677315,0,0,0,0,0,0,0,0
0.678889,0,0,0,0,0,0,0,0
0.680460,0,0,0,0,0,0,0,0
0.682034,0,0,0,0,0,0,0,0
0.683611,0,0,0,0,0,0,0,0
0.685264,0,0,0,0,0,0,0,0
0.686673,0,0,0,0,0,0,0,0
0.688086,0,0,0,0,0,0,0,0
0.689625,0,0,0,0,0,0,0,0
0.691196,0,0,0,0,0,0,0,0
0.692808,0,0,0,0,0,0,0,0
0.694396,0,0,0,0,0,0,0,0
0.695965,0,0,0,0,0,0,0,0
0.697538,0,0,0,0,0,0,0,0
0.699109,0,0,0,0,0,0,0,0
0.700722,0,0,0,0,0,0,0,0
0.702297,0,0,0,0,0,0,0,0
0.703867,0,0,0,0,0,0,0,0
0.705329,0,0,0,0,0,0,0,0
0.706871,0,0,0,0,0,0,0,0
0.708441,0,0,0,0,0,0,0,0
0.710057,0,0,0,0,0,0,0,0
0.711629,0,0,0,0,0,0,0,0
0.713202,0,0,0,0,0,0,0,0
0.714773,0,0,0,0,0,0,0,0
0.716357,0,0,0,0,0,0,0,0
0.717973,0,0,0,0,0,0,0,0
0.719544,0,0,0,0,0,0,0,0
0.721118,0,0,0,0,0,0,0,0
0.722690,0,0,0,0,0,0,0,0
0.724259,0,0,0,0,0,0,0,0
0.725833,0,0,0,0,0,0,0,0
0.727418,0,0,0,0,0,0,0,0
0.728992,0,0,0,0,0,0,0,0
0.730562,0,0,0,0,0,0,0,0
0.732131,0,0,0,0,0,0,0,0
0.733705,0,0,0,0,0,0,0,0
0.735277,0,0,0,0,0,0,0,0
0.736846,0,0,0,0,0,0,0,0
0.738311,0,0,0,0,0,0,0,0
0.739855,0,0,0,0,0,0,0,0
0.741470,0,0,0,0,0,0,0,0
0.743042,0,0,0,0,0,0,0,0
0.744611,0,0,0,0,0,0,0,0
0.746146,0,0,0,0,0,0,0,0
0.747688,0,0,0,0,0,0,0,0
0.749314,0,0,0,0,0,0,0,0
0.750887,0,0,0,0,0,0,0,0
0.752496,0,0,0,0,0,0,0,0
0.754068,0,0,0,0,0,0,0,0
0.755591,0,0,0,0,0,0,0,0
0.757061,0,0,0,0,0,0,0,0
0.758475,0,0,0,0,0,0,0,0
0.759896,0,0,0,0,0,0,0,0
0.761305,0,0,0,0,0,0,0,0
0.762712,0,0,0,0,0,0,0,0
0.764248,0,0,0,0,0,0,0,0
0.765820,0,0,0,0,0,0,0,0
0.767392,0,0,0,0,0,0,0,0
0.768965,0,0,0,0,0,0,0,0
0.770550,0,0,0,0,0,0,0,0
0.772861,0,0,0,0,0,0,0,0
0.774305,0,0,0,0,0,0,0,0
0.775703,0,0,0,0,0,0,0,0
0.777065,0,0,0,0,0,0,0,0
0.778444,0,0,0,0,0,0,0,0
0.779872,0,0,0,0,0,0,0,0
0.781289,0,0,0,0,0,0,0,0
0.782695,0,0,0,0,0,0,0,0
0.784099,0,0,0,0,0,0,0,0
0.785501,0,0,0,0,0,0,0,0
0.786946,0,0,0,0,0,0,0,0
0.788535,0,0,0,0,0,0,0,0
0.790260,0,0,0,0,0,0,0,0
0.791767,0,0,0,0,0,0,0,0
0.793317,0,0,0,0,0,0,0,0
0.794819,0,0,0,0,0,0,0,0
0.796239,0,0,0,0,0,0,0,0
0.797658,0,0,0,0,0,0,0,0
0.799064,0,0,0,0,0,0,0,0
0.800465,0,0,0,0,0,0,0,0
0.801877,0,0,0,0,0,0,0,0
0.803281,0,0,0,0,0,0,0,0
0.804720,0,0,0,0,0,0,0,0
0.806191,0,0,0,0,0,0,0,0
0.807600,0,0,0,0,0,0,0,0
0.809012,0,0,0,0,0,0,0,0
0.810549,0,0,0,0,0,0,0,0
0.812131,0,0,0,0,0,0,0,0
0.813706,0,0,0,0,0,0,0,0
0.815280,0,0,0,0,0,0,0,0
0.816851,0,0,0,0,0,0,0,0
0.818423,0,0,0,0,0,0,0,0
0.819985,0,0,0,0,0,0,0,0
0.821423,0,0,0,0,0,0,0,0
0.822975,0,0,0,0,0,0,0,0
0.824545,0,0,0,0,0,0,0,0
0.825988,0,0,0,0,0,0,0,0
0.827912,0,0,0,0,0,0,0,0
0.829358,0,0,0,0,0,0,0,0
0.830775,0,0,0,0,0,0,0,0
0.832183,0,0,0,0,0,0,0,0
0.833610,0,0,0,0,0,0,0,0
0.835019,0,0,0,0,0,0,0,0
0.836426,0,0,0,0,0,0,0,0
0.837999,0,0,0,0,0,0,0,0
0.839570,0,0,0,0,0,0,0,0
0.841142,0,0,0,0,0,0,0,0
0.842713,0,0,0,0,0,0,0,0
0.844296,0,0,0,0,0,0,0,0
0.845864,0,0,0,0,0,0,0,0
0.847433,0,0,0,0,0,0,0,0
0.849005,0,0,0,0,0,0,0,0
0.850577,0,0,0,0,0,0,0,0
0.852145,0,0,0,0,0,0,0,0
0.853718,0,0,0,0,0,0,0,0
0.855433,0,0,0,0,0,0,0,0
0.856845,0,0,0,0,0,0,0,0
0.858395,0,0,0,0,0,0,0,0
0.859933,0,0,0,0,0,0,0,0
0.861403,0,0,0,0,0,0,0,0
0.862943,0,0,0,0,0,0,0,0
0.864513,0,0,0,0,0,0,0,0
0.865972,0,0,0,0,0,0,0,0
0.867515,0,0,0,0,0,0,0,0
0.869131,0,0,0,0,0,0,0,0
0.870704,0,0,0,0,0,0,0,0
0.872274,0,0,0,0,0,0,0,0
0.873846,0,0,0,0,0,0,0,0
0.875419,0,0,0,0,0,0,0,0
0.877048,0,0,0,0,0,0,0,0
0.878620,0,0,0,0,0,0,0,0
0.880188,0,0,0,0,0,0,0,0
0.881762,0,0,0,0,0,0,0,0
0.883325,0,0,0,0,0,0,0,0
0.885079,0,0,0,0,0,0,0,0
0.886650,0,0,0,0,0,0,0,0
0.888233,0,0,0,0,0,0,0,0
0.889805,0,0,0,0,0,0,0,0
0.891379,0,0,0,0,0,0,0,0
0.892994,0,0,0,0,0,0,0,0
0.894567,0,0,0,0,0,0,0,0
0.896138,0,0,0,0,0,0,0,0
0.897712,0,0,0,0,0,0,0,0
0.899300,0,0,0,0,0,0,0,0
0.900998,0,0,0,0,0,0,0,0
0.902534,0,0,0,0,0,0,0,0
0.903955,0,0,0,0,0,0,0,0
0.905495,0,0,0,0,0,0,0,0
0.907068,0,0,0,0,0,0,0,0
0.908638,0,0,0,0,0,0,0,0
0.910229,0,0,0,0,0,0,0,0
0.911800,0,0,0,0,0,0,0,0
0.913375,0,0,0,0,0,0,0,0
0.914948,0,0,0,0,0,0,0,0
0.916517,0,0,0,0,0,0,0,0
0.917959,0,0,0,0,0,0,0,0
0.919378,0,0,0,0,0,0,0,0
0.920802,0,0,0,0,0,0,0,0
0.922216,0,0,0,0,0,0,0,0
0.923625,0,0,0,0,0,0,0,0
0.925072,0,0,0,0,0,0,0,0
0.926702,0,0,0,0,0,0,0,0
0.928272,0,0,0,0,0,0,0,0
0.929845,0,0,0,0,0,0,0,0
0.931431,0,0,0,0,0,0,0,0
0.933048,0,0,0,0,0,0,0,0
0.934622,0,0,0,0,0,0,0,0
0.936193,0,0,0,0,0,0,0,0
0.937766,0,0,0,0,0,0,0,0
0.939338,0,0,0,0,0,0,0,0
0.940955,0,0,0,0,0,0,0,0
0.942542,0,0,0,0,0,0,0,0
0.944080,0,0,0,0,0,0,0,0
0.945633,0,0,0,0,0,0,0,0
0.947205,0,0,0,0,0,0,0,0
0.948823,0,0,0,0,0,0,0,0
0.950400,0,0,0,0,0,0,0,0
0.951970,0,0,0,0,0,0,0,0
0.953559,0,0,0,0,0,0,0,0
0.955140,0,0,0,0,0,0,0,0
0.956752,0,0,0,0,0,0,0,0
0.958256,0,0,0,0,0,0,0,0
0.959669,0,0,0,0,0,0,0,0
0.961081,0,0,0,0,0,0,0,0
0.962491,0,0,0,0,0,0,0,0
0.963917,0,0,0,0,0,0,0,0
0.965363,0,0,0,0,0,0,0,0
0.966884,0,0,0,0,0,0,0,0
0.968455,0,0,0,0,0,0,0,0
0.970028,0,0,0,0,0,0,0,0
0.971601,0,0,0,0,0,0,0,0
0.973217,0,0,0,0,0,0,0,0
0.974824,0,0,0,0,0,0,0,0
0.976270,0,0,0,0,0,0,0,0
0.977687,0,0,0,0,0,0,0,0
0.979227,0,0,0,0,0,0,0,0
0.980845,0,0,0,0,0,0,0,0
0.982421,0,0,0,0,0,0,0,0
0.983993,0,0,0,0,0,0,0,0
0.985584,0,0,0,0,0,0,0,0
0.987146,0,0,0,0,0,0,0,0
0.988750,0,0,0,0,0,0,0,0
0.990218,0,0,0,0,0,0,0,0
0.991631,0,0,0,0,0,0,0,0
0.993171,0,0,0,0,0,0,0,0
0.994744,0,0,0,0,0,0,0,0
