elapsed_s,PC_US_STALL_CYCLES_COMPUTE_GFX,PC_US_STALL_CYCLES_GFX_COMPUTE,PC_US_PREDRAW_STALLS,PC_US_DP0_INPUT_STALLS,PC_US_DP1_INPUT_STALLS,PC_US_BR_STALLS_BV_WORKLOAD,PC_US_BV_STALLS_BR_WORKLOAD,PC_US_PASSPAIR_STALL
0.001166,0,0,0,0,0,0,0,0
0.002645,0,0,0,0,0,0,0,0
0.004099,0,0,0,0,0,0,0,0
0.005691,0,0,0,0,0,0,0,0
0.007142,0,0,0,0,0,0,0,0
0.008631,0,0,0,0,0,0,0,0
0.010096,0,0,0,0,0,0,0,0
0.011545,0,0,0,0,0,0,0,0
0.012995,0,0,0,0,0,0,0,0
0.014448,0,0,0,0,0,0,0,0
0.015899,0,0,0,0,0,0,0,0
0.017387,0,0,0,0,0,0,0,0
0.018895,0,0,0,0,0,0,0,0
0.020340,0,0,0,0,0,0,0,0
0.021820,0,0,0,0,0,0,0,0
0.023213,0,0,0,0,0,0,0,0
0.024644,0,0,0,0,0,0,0,0
0.026027,0,0,0,0,0,0,0,0
0.027407,0,0,0,0,0,0,0,0
0.028833,0,0,0,0,0,0,0,0
0.030212,0,0,0,0,0,0,0,0
0.031602,0,0,0,0,0,0,0,0
0.033034,0,0,0,0,0,0,0,0
0.034411,0,0,0,0,0,0,0,0
0.035818,0,0,0,0,0,0,0,0
0.037295,0,0,0,0,0,0,0,0
0.038633,0,0,0,0,0,0,0,0
0.039952,0,0,0,0,0,0,0,0
0.041320,0,0,0,0,0,0,0,0
0.042658,0,0,0,0,0,0,0,0
0.043976,0,0,0,0,0,0,0,0
0.045344,0,0,0,0,0,0,0,0
0.046728,0,0,0,0,0,0,0,0
0.048047,0,0,0,0,0,0,0,0
0.049415,0,0,0,0,0,0,0,0
0.050735,0,0,0,0,0,0,0,0
0.052054,0,0,0,0,0,0,0,0
0.053449,0,0,0,0,0,0,0,0
0.054835,0,0,0,0,0,0,0,0
0.056210,0,0,0,0,0,0,0,0
0.057622,0,0,0,0,0,0,0,0
0.058986,0,0,0,0,0,0,0,0
0.060395,0,0,0,0,0,0,0,0
0.061994,0,0,0,0,0,0,0,0
0.063385,0,0,0,0,0,0,0,0
0.064775,0,0,0,0,0,0,0,0
0.066147,0,0,0,0,0,0,0,0
0.067512,0,0,0,0,0,0,0,0
0.070746,0,0,0,0,0,0,0,0
0.072178,0,0,0,0,0,0,0,0
0.073781,0,0,0,0,0,0,0,0
0.075256,0,0,0,0,0,0,0,0
0.076668,0,0,0,0,0,0,0,0
0.078074,0,0,0,0,0,0,0,0
0.079481,0,0,0,0,0,0,0,0
0.080887,0,0,0,0,0,0,0,0
0.082389,145907,0,0,0,0,0,0,0
0.083662,1008774,0,0,0,0,0,0,0
0.084967,1024146,0,0,0,0,0,0,0
0.086229,976556,0,0,0,0,0,0,0
0.087490,1006230,0,0,0,0,0,0,0
0.089785,1793429,0,0,0,0,0,0,0
0.091047,1004784,0,0,0,0,0,0,0
0.092307,1045707,0,0,0,0,0,0,0
0.094224,1450222,0,0,0,0,0,0,0
0.095489,981709,0,0,0,0,0,0,0
0.096757,1007686,0,0,0,0,0,0,0
0.098021,983034,0,0,0,0,0,0,0
0.099285,1005779,0,0,0,0,0,0,0
0.100550,983942,0,0,0,0,0,0,0
0.101864,1033500,0,0,0,0,0,0,0
0.103129,1002968,0,0,0,0,0,0,0
0.104394,994268,0,0,0,0,0,0,0
0.105666,990567,0,0,0,0,0,0,0
0.106933,367968,0,0,0,0,0,0,0
0.108342,0,0,0,0,0,0,0,0
0.109764,0,0,0,0,0,0,0,0
0.111171,0,0,0,0,0,0,0,0
0.112579,0,0,0,0,0,0,0,0
0.113988,0,0,0,0,0,0,0,0
0.115395,0,0,0,0,0,0,0,0
0.116852,0,0,0,0,0,0,0,0
0.118273,0,0,0,0,0,0,0,0
0.119676,0,0,0,0,0,0,0,0
0.121100,0,0,0,0,0,0,0,0
0.122505,0,0,0,0,0,0,0,0
0.123907,0,0,0,0,0,0,0,0
0.128492,0,0,0,0,0,0,0,0
0.129902,0,0,0,0,0,0,0,0
0.131302,0,0,0,0,0,0,0,0
0.132700,0,0,0,0,0,0,0,0
0.134150,0,0,0,0,0,0,0,0
0.135552,0,0,0,0,0,0,0,0
0.136954,0,0,0,0,0,0,0,0
0.138356,0,0,0,0,0,0,0,0
0.139757,0,0,0,0,0,0,0,0
0.141178,0,0,0,0,0,0,0,0
0.142705,0,0,0,0,0,0,0,0
0.144180,0,0,0,0,0,0,0,0
0.145576,0,0,0,0,0,0,0,0
0.146941,0,0,0,0,0,0,0,0
0.148302,0,0,0,0,0,0,0,0
0.149683,0,0,0,0,0,0,0,0
0.151088,0,0,0,0,0,0,0,0
0.152664,0,0,0,0,0,0,0,0
0.154142,0,0,0,0,0,0,0,0
0.155542,0,0,0,0,0,0,0,0
0.156942,0,0,0,0,0,0,0,0
0.158469,0,0,0,0,0,0,0,0
0.160029,0,0,0,0,0,0,0,0
0.161469,0,0,0,0,0,0,0,0
0.162898,0,0,0,0,0,0,0,0
0.164492,0,0,0,0,0,0,0,0
0.166061,0,0,0,0,0,0,0,0
0.167630,0,0,0,0,0,0,0,0
0.169202,0,0,0,0,0,0,0,0
0.170774,0,0,0,0,0,0,0,0
0.172343,0,0,0,0,0,0,0,0
0.173808,0,0,0,0,0,0,0,0
0.175350,0,0,0,0,0,0,0,0
0.176923,0,0,0,0,0,0,0,0
0.178495,0,0,0,0,0,0,0,0
0.180064,0,0,0,0,0,0,0,0
0.181708,0,0,0,0,0,0,0,0
0.183278,0,0,0,0,0,0,0,0
0.184864,0,0,0,0,0,0,0,0
0.186435,0,0,0,0,0,0,0,0
0.188005,0,0,0,0,0,0,0,0
0.189576,0,0,0,0,0,0,0,0
0.191147,0,0,0,0,0,0,0,0
0.192719,0,0,0,0,0,0,0,0
0.194289,0,0,0,0,0,0,0,0
0.195871,0,0,0,0,0,0,0,0
0.197485,0,0,0,0,0,0,0,0
0.199057,0,0,0,0,0,0,0,0
0.200629,0,0,0,0,0,0,0,0
0.202200,0,0,0,0,0,0,0,0
0.203770,0,0,0,0,0,0,0,0
0.205341,0,0,0,0,0,0,0,0
0.206925,0,0,0,0,0,0,0,0
0.208495,0,0,0,0,0,0,0,0
0.210064,0,0,0,0,0,0,0,0
0.211631,0,0,0,0,0,0,0,0
0.213246,0,0,0,0,0,0,0,0
0.214815,0,0,0,0,0,0,0,0
0.216383,0,0,0,0,0,0,0,0
0.217820,0,0,0,0,0,0,0,0
0.219360,0,0,0,0,0,0,0,0
0.220931,0,0,0,0,0,0,0,0
0.222501,0,0,0,0,0,0,0,0
0.224069,0,0,0,0,0,0,0,0
0.225689,0,0,0,0,0,0,0,0
0.227258,0,0,0,0,0,0,0,0
0.228885,0,0,0,0,0,0,0,0
0.230459,0,0,0,0,0,0,0,0
0.232027,0,0,0,0,0,0,0,0
0.233596,0,0,0,0,0,0,0,0
0.235166,0,0,0,0,0,0,0,0
0.236738,0,0,0,0,0,0,0,0
0.238307,0,0,0,0,0,0,0,0
0.239938,0,0,0,0,0,0,0,0
0.241507,0,0,0,0,0,0,0,0
0.243077,0,0,0,0,0,0,0,0
0.244646,0,0,0,0,0,0,0,0
0.246216,0,0,0,0,0,0,0,0
0.247783,0,0,0,0,0,0,0,0
0.249353,0,0,0,0,0,0,0,0
0.250937,0,0,0,0,0,0,0,0
0.252508,0,0,0,0,0,0,0,0
0.254077,0,0,0,0,0,0,0,0
0.255646,0,0,0,0,0,0,0,0
0.257217,0,0,0,0,0,0,0,0
0.258786,0,0,0,0,0,0,0,0
0.260354,0,0,0,0,0,0,0,0
0.261941,0,0,0,0,0,0,0,0
0.263509,0,0,0,0,0,0,0,0
0.265080,0,0,0,0,0,0,0,0
0.266647,0,0,0,0,0,0,0,0
0.268215,0,0,0,0,0,0,0,0
0.269788,0,0,0,0,0,0,0,0
0.271355,0,0,0,0,0,0,0,0
0.272940,0,0,0,0,0,0,0,0
0.274509,0,0,0,0,0,0,0,0
0.276076,0,0,0,0,0,0,0,0
0.277722,0,0,0,0,0,0,0,0
0.279291,0,0,0,0,0,0,0,0
0.280861,0,0,0,0,0,0,0,0
0.282427,0,0,0,0,0,0,0,0
0.283898,0,0,0,0,0,0,0,0
0.285322,0,0,0,0,0,0,0,0
0.286861,0,0,0,0,0,0,0,0
0.288486,0,0,0,0,0,0,0,0
0.290055,0,0,0,0,0,0,0,0
0.291624,0,0,0,0,0,0,0,0
0.293242,0,0,0,0,0,0,0,0
0.294827,0,0,0,0,0,0,0,0
0.296398,0,0,0,0,0,0,0,0
0.298012,0,0,0,0,0,0,0,0
0.299582,0,0,0,0,0,0,0,0
0.301155,0,0,0,0,0,0,0,0
0.302726,0,0,0,0,0,0,0,0
0.304296,0,0,0,0,0,0,0,0
0.305879,0,0,0,0,0,0,0,0
0.307441,0,0,0,0,0,0,0,0
0.308924,0,0,0,0,0,0,0,0
0.310466,0,0,0,0,0,0,0,0
0.312036,0,0,0,0,0,0,0,0
0.313607,0,0,0,0,0,0,0,0
0.315178,0,0,0,0,0,0,0,0
0.316765,0,0,0,0,0,0,0,0
0.318336,0,0,0,0,0,0,0,0
0.319907,0,0,0,0,0,0,0,0
0.321478,0,0,0,0,0,0,0,0
0.323050,0,0,0,0,0,0,0,0
0.324623,0,0,0,0,0,0,0,0
0.326238,0,0,0,0,0,0,0,0
0.327820,0,0,0,0,0,0,0,0
0.329391,0,0,0,0,0,0,0,0
0.330963,0,0,0,0,0,0,0,0
0.332535,0,0,0,0,0,0,0,0
0.334107,0,0,0,0,0,0,0,0
0.335677,0,0,0,0,0,0,0,0
0.337249,0,0,0,0,0,0,0,0
0.338824,0,0,0,0,0,0,0,0
0.340386,0,0,0,0,0,0,0,0
0.341864,0,0,0,0,0,0,0,0
0.343339,0,0,0,0,0,0,0,0
0.344877,0,0,0,0,0,0,0,0
0.346447,0,0,0,0,0,0,0,0
0.348014,0,0,0,0,0,0,0,0
0.349488,0,0,0,0,0,0,0,0
0.350922,0,0,0,0,0,0,0,0
0.352758,0,0,0,0,0,0,0,0
0.355045,0,0,0,0,0,0,0,0
0.356466,0,0,0,0,0,0,0,0
0.357850,0,0,0,0,0,0,0,0
0.359587,0,0,0,0,0,0,0,0
0.361006,0,0,0,0,0,0,0,0
0.362415,0,0,0,0,0,0,0,0
0.363822,0,0,0,0,0,0,0,0
0.365230,0,0,0,0,0,0,0,0
0.366637,0,0,0,0,0,0,0,0
0.368043,0,0,0,0,0,0,0,0
0.369672,0,0,0,0,0,0,0,0
0.371254,0,0,0,0,0,0,0,0
0.372869,0,0,0,0,0,0,0,0
0.374440,0,0,0,0,0,0,0,0
0.376008,0,0,0,0,0,0,0,0
0.377577,0,0,0,0,0,0,0,0
0.379146,0,0,0,0,0,0,0,0
0.380715,0,0,0,0,0,0,0,0
0.382296,0,0,0,0,0,0,0,0
0.383864,0,0,0,0,0,0,0,0
0.385433,0,0,0,0,0,0,0,0
0.387000,0,0,0,0,0,0,0,0
0.388571,0,0,0,0,0,0,0,0
0.390820,0,0,0,0,0,0,0,0
0.392291,0,0,0,0,0,0,0,0
0.393709,0,0,0,0,0,0,0,0
0.395120,0,0,0,0,0,0,0,0
0.396658,0,0,0,0,0,0,0,0
0.398220,0,0,0,0,0,0,0,0
0.399779,0,0,0,0,0,0,0,0
0.401220,0,0,0,0,0,0,0,0
0.402775,0,0,0,0,0,0,0,0
0.404344,0,0,0,0,0,0,0,0
0.405921,0,0,0,0,0,0,0,0
0.407488,0,0,0,0,0,0,0,0
0.409058,0,0,0,0,0,0,0,0
0.410629,0,0,0,0,0,0,0,0
0.412197,0,0,0,0,0,0,0,0
0.413783,0,0,0,0,0,0,0,0
0.415350,0,0,0,0,0,0,0,0
0.416920,0,0,0,0,0,0,0,0
0.418489,0,0,0,0,0,0,0,0
0.420057,0,0,0,0,0,0,0,0
0.421688,0,0,0,0,0,0,0,0
0.423258,0,0,0,0,0,0,0,0
0.424842,0,0,0,0,0,0,0,0
0.426412,0,0,0,0,0,0,0,0
0.427980,0,0,0,0,0,0,0,0
0.429550,0,0,0,0,0,0,0,0
0.431119,0,0,0,0,0,0,0,0
0.432690,0,0,0,0,0,0,0,0
