elapsed_s,PC_US_STALL_CYCLES_UCHE0,PC_US_STALL_CYCLES_UCHE1,PC_US_UCHE_0_TRANS,PC_US_UCHE_1_TRANS,PC_US_BV_STALLED_BY_ATTR,PC_US_BV_STARVED_BY_RARB,PC_US_VPC_PRIM_COUNT_STALLS_BR,PC_US_VPC_PRIM_COUNT_STALLS_BV
0.881032,0,0,0,0,0,0,0,0
0.882603,0,0,0,0,0,0,0,0
0.884178,0,0,0,0,0,0,0,0
0.885751,0,0,0,0,0,0,0,0
0.887656,0,0,0,0,0,0,0,0
0.889335,0,0,0,0,0,0,0,0
0.890905,0,0,0,0,0,0,0,0
0.892493,0,0,0,0,0,0,0,0
0.894066,0,0,0,0,0,0,0,0
0.895638,0,0,0,0,0,0,0,0
0.897254,0,0,0,0,0,0,0,0
0.898825,0,0,0,0,0,0,0,0
0.900399,0,0,0,0,0,0,0,0
0.901973,0,0,0,0,0,0,0,0
0.903558,0,0,0,0,0,0,0,0
0.905137,0,0,0,0,0,0,0,0
0.906708,0,0,0,0,0,0,0,0
0.908283,0,0,0,0,0,0,0,0
0.909857,0,0,0,0,0,0,0,0
0.911428,0,0,0,0,0,0,0,0
0.913005,0,0,0,0,0,0,0,0
0.914590,0,0,0,0,0,0,0,0
0.916165,0,0,0,0,0,0,0,0
0.917738,0,0,0,0,0,0,0,0
0.919310,0,0,0,0,0,0,0,0
0.920797,0,0,0,0,0,0,0,0
0.922338,0,0,0,0,0,0,0,0
0.923913,0,0,0,0,0,0,0,0
0.925501,0,0,0,0,0,0,0,0
0.927072,0,0,0,0,0,0,0,0
0.928645,0,0,0,0,0,0,0,0
0.930218,0,0,0,0,0,0,0,0
0.931794,0,0,0,0,0,0,0,0
0.933359,0,0,0,0,0,0,0,0
0.934922,0,0,0,0,0,0,0,0
0.936423,0,0,0,0,0,0,0,0
0.937968,0,0,0,0,0,0,0,0
0.939537,0,0,0,0,0,0,0,0
0.941111,0,0,0,0,0,0,0,0
0.942680,0,0,0,0,0,0,0,0
0.944254,0,0,0,0,0,0,0,0
0.945824,0,0,0,0,0,0,0,0
0.947409,0,0,0,0,0,0,0,0
0.948983,0,0,0,0,0,0,0,0
0.950553,0,0,0,0,0,0,0,0
0.952169,0,0,0,0,0,0,0,0
0.953740,0,0,0,0,0,0,0,0
0.955309,0,0,0,0,0,0,0,0
0.956753,0,0,0,0,0,0,0,0
0.958178,0,0,0,0,0,0,0,0
0.959768,0,0,0,0,0,0,0,0
0.961339,0,0,0,0,0,0,0,0
0.962908,0,0,0,0,0,0,0,0
0.964482,0,0,0,0,0,0,0,0
0.966053,0,0,0,0,0,0,0,0
0.967624,0,0,0,0,0,0,0,0
0.969213,0,0,0,0,0,0,0,0
0.970785,0,0,0,0,0,0,0,0
0.972358,0,0,0,0,0,0,0,0
0.973930,0,0,0,0,0,0,0,0
0.975500,0,0,0,0,0,0,0,0
0.977075,0,0,0,0,0,0,0,0
0.978645,0,0,0,0,0,0,0,0
0.980109,0,0,0,0,0,0,0,0
0.981652,0,0,0,0,0,0,0,0
0.983221,0,0,0,0,0,0,0,0
0.984837,0,0,0,0,0,0,0,0
0.986411,0,0,0,0,0,0,0,0
0.987985,0,0,0,0,0,0,0,0
0.989557,0,0,0,0,0,0,0,0
0.991997,0,0,0,0,0,0,0,0
0.993547,0,0,0,0,0,0,0,0
